Iteration,Epoch,AverageY,AveragePolicySurr,MinReturn,PolicyRegParamNorm,AverageReturn,QFunRegParamNorm,StdEsReturn,AverageQLoss,MinEsReturn,AverageQ,StdReturn,MaxReturn,AverageDiscountedReturn,AverageAbsY,AverageAction,AverageAbsQ,AverageEsReturn,AverageAbsQYDiff,MaxEsReturn
442,442,323.428435932,-330.111,364.347592791,73.354,1179.79613792,123.183,184.101731062,260.138,83.3936120642,323.398,440.083412346,1999.01922066,155.964078384,323.522777085,0.665208,323.709,383.267374567,6.39525858478,632.139102893
443,443,323.250274367,-329.515,348.595689135,73.4517,877.08077122,123.268,613.717877483,251.315,37.051588697,323.245,551.969329482,2406.47883877,160.858674692,323.36840143,0.705085,323.59,480.048235531,6.34992914777,1534.90977886
444,444,324.253553931,-330.566,388.09646466,73.5254,936.895359249,123.325,108.671938041,277.016,24.2550650892,324.232,406.817300204,1888.92750771,156.506877936,324.319646505,0.661853,324.483,183.495568361,6.51116010409,346.014461371
445,445,324.265806207,-331.04,441.254451561,73.6257,877.121905725,123.384,246.970626253,238.655,69.7058734278,324.263,347.08475191,1669.2896283,168.018916489,324.347963423,0.6992,324.545,311.375478473,6.27583932275,813.452246379
446,446,323.524576295,-329.731,415.843123374,73.7457,1125.67953305,123.437,276.323266052,282.795,25.1559478571,323.52,567.352514723,2374.4245097,180.779099217,323.586665934,0.712903,323.792,240.270037645,6.44103906001,975.671123603
447,447,322.864362384,-329.385,503.003151021,73.8316,907.115056677,123.514,556.806761784,272.633,11.8445649786,322.835,235.480058399,1189.94402009,138.273995037,322.921861152,0.693104,323.089,399.358898189,6.63014001343,1490.04281699
448,448,323.437660752,-329.828,19.0298143427,73.9164,408.733232907,123.584,104.70748875,248.68,16.7879572611,323.406,379.943501181,1411.77600064,107.245634516,323.482219394,0.712089,323.613,186.314958684,6.20875618959,366.904661662
449,449,322.714278089,-329.07,455.126820529,73.9999,744.655474976,123.684,177.314340524,295.689,21.4558624106,322.714,337.638548912,1855.51067874,168.67334199,322.779487469,0.737225,322.964,168.010323964,6.56219391039,654.278811901
450,450,323.186582647,-329.389,312.385581587,74.1036,839.556669852,123.77,181.545167605,251.162,34.2388780285,323.169,443.508818899,1792.41404874,180.490324458,323.268724888,0.720102,323.485,312.806020407,6.31396028097,595.516822392
451,451,321.523217305,-328.276,363.8787288,74.1524,495.3262161,123.838,296.232458969,268.623,17.3967626263,321.531,275.527465565,2027.54055796,177.529348509,321.604367602,0.799031,321.813,318.997740467,6.31004813041,931.08439764
452,452,323.33681482,-329.539,360.125019212,74.2472,972.345870083,123.941,295.704392989,291.138,24.4761824891,323.31,369.025263106,1957.30095382,181.658498534,323.398689804,0.787925,323.599,294.674454208,6.61579657291,970.511154427
453,453,321.474109424,-327.736,384.21945128,74.2794,937.679358685,124.042,256.816996888,278.328,18.4269168978,321.46,541.418168217,2235.94498535,189.149066266,321.547929382,0.773103,321.736,284.493440111,6.45087594994,718.835392015
454,454,321.680275264,-327.674,441.11462666,74.3681,1272.41361824,124.137,254.313949875,284.797,22.1908593414,321.671,521.630505524,2606.51640924,207.236557234,321.794368084,0.753366,321.993,286.318162306,6.53753782535,760.324332237
455,455,321.775229456,-327.947,408.95393736,74.4795,518.292738955,124.224,251.838535344,267.466,217.805237096,321.748,110.418476129,731.125073943,190.034125237,321.878091754,0.777183,322.083,448.336435112,6.47325801305,911.532645182
456,456,320.915714914,-327.134,311.405846231,74.5333,1039.07011628,124.244,241.53855345,228.431,13.8407035496,320.908,474.904870246,2615.31711698,202.355728916,321.03499737,0.758736,321.247,277.948619293,6.12119707988,742.207181964
457,457,321.230514534,-327.155,340.722408319,74.6278,424.288199548,124.3,243.455807158,257.625,12.9275961208,321.214,132.674619894,1158.60175404,162.730016339,321.321126439,0.807813,321.527,271.14725029,6.28547635439,659.853605719
458,458,321.169192142,-327.351,423.94237924,74.7297,640.965450314,124.362,211.463659156,230.123,29.3942814986,321.157,203.799847602,1630.50813629,206.008716292,321.27212124,0.733644,321.448,386.06393021,6.06416504066,718.146695897
459,459,320.743905169,-326.641,279.878822167,74.83,1029.60305702,124.441,157.408670883,214.73,19.4204097665,320.739,618.287722279,2584.4470705,206.219935175,320.825762694,0.761786,321.037,189.482911625,6.17347802904,530.189857506
460,460,321.292476991,-327.255,437.186997797,74.9266,699.276050501,124.522,209.24611648,253.251,15.2257004268,321.295,309.997020859,1812.72105848,190.55139243,321.364083286,0.744838,321.551,269.583470011,6.35587960374,736.462277783
461,461,320.185222804,-326.181,387.963177228,74.9895,915.407851826,124.605,180.914001387,268.894,22.9989218203,320.162,548.951036777,1976.43971687,186.590880217,320.303177402,0.741844,320.453,180.437729623,6.36890409917,631.839367447
462,462,320.343526346,-326.251,490.307793582,75.0375,1277.87600312,124.64,202.823749281,262.906,31.7858464177,320.325,687.284412353,2732.82128647,207.928511874,320.455171077,0.736613,320.663,246.964268964,6.32317652787,678.739206858
463,463,318.877079852,-324.889,403.430481407,75.1548,606.590889678,124.701,236.322793357,247.383,3.04863242962,318.882,376.438079218,1868.75679191,180.014078393,318.966314523,0.703349,319.182,280.57946632,6.19675633711,546.407715986
464,464,320.421592141,-326.662,1177.11896217,75.2361,1395.7840172,124.772,175.471266274,265.141,22.6125071473,320.384,210.931381762,1963.92496599,216.69116665,320.511427901,0.701191,320.656,215.559954025,6.23697575999,521.666052588
465,465,320.021761472,-326.178,648.222099984,75.3463,1272.20084302,124.836,425.580144911,273.769,4.38595029675,320.005,565.112411728,2493.72666406,213.818474401,320.079304768,0.687347,320.276,450.130768429,6.31027972258,1160.99519461
466,466,319.327176994,-325.554,416.723492901,75.3863,853.189602414,124.948,228.135294907,265.371,14.8052440444,319.314,341.502425353,2025.42436491,192.641088944,319.418987535,0.670219,319.644,242.278073175,6.31808312497,587.226146679
467,467,319.603319822,-325.973,391.80778328,75.4684,495.862291268,125.011,148.887575723,298.935,17.2516025777,319.589,142.781847497,1108.98765972,183.731340193,319.717608084,0.704074,319.915,173.490655894,6.56388155747,518.987155745
468,468,320.411210361,-326.778,563.017042391,75.583,959.452920336,125.092,379.58806465,295.15,29.2529391467,320.411,497.162581064,2537.72342982,208.476144324,320.490406452,0.665886,320.689,475.005040698,6.35714509821,1057.66487279
469,469,319.777555772,-325.986,635.386779896,75.6739,1110.63482823,125.221,311.840685827,239.691,11.6639484352,319.744,440.381661618,2462.23527118,204.044617883,319.847204776,0.699139,320.024,240.288974447,6.18440744007,967.155922682
470,470,319.804718598,-325.858,450.513095909,75.736,963.65562298,125.264,118.455837521,277.477,18.9879900194,319.794,267.664246876,1512.51706975,203.43634774,319.912395224,0.760297,320.129,204.66308733,6.32025009027,372.932356959
471,471,319.052265978,-325.171,262.33410215,75.798,508.072767375,125.314,256.57011738,265.268,17.0676203383,319.058,190.370381207,1416.42416901,169.042105675,319.119912422,0.782639,319.37,338.589821933,6.23056474685,736.394650188
472,472,318.564763088,-324.975,364.495317818,75.9057,770.911362536,125.389,367.615746075,239.882,12.5470602017,318.546,281.730393704,1627.99032327,186.779150379,318.673738206,0.747564,318.842,378.734534185,6.20091247671,835.469011027
473,473,320.029735852,-326.089,580.336151311,76.0082,661.169796356,125.46,211.007939253,242.522,18.3801001663,320.002,71.1317927041,978.307518945,189.669906173,320.107925777,0.763789,320.276,212.859298818,6.15863981339,664.321977713
474,474,320.49725538,-326.66,582.988031596,76.0467,687.637991208,125.578,252.388253322,225.393,18.8814862802,320.479,62.1743396986,973.134093197,192.003753201,320.547743331,0.72956,320.718,216.452783069,6.06861251825,736.111062726
475,475,320.417691225,-326.32,727.630983919,76.1367,1508.522597,125.689,239.172476322,217.379,19.028569043,320.392,750.58029043,2990.14107816,226.02988729,320.492130045,0.745791,320.675,228.050575263,6.03605014711,728.579983565
476,476,319.66503622,-325.721,446.146504377,76.1873,788.659581554,125.763,320.203932058,280.024,17.4332489263,319.654,361.802822703,1681.74869244,199.911990351,319.735508732,0.74587,319.923,417.957561988,6.30590735311,925.401986307
477,477,319.88092607,-326.048,260.186128353,76.2619,419.503364401,125.891,254.020808995,261.702,18.7860018976,319.869,105.730441492,538.047653814,165.976141636,319.938650752,0.661966,320.089,191.738583618,6.33578268956,893.937926
478,478,320.170146221,-326.077,524.002345525,76.3476,1042.7732443,126.019,216.740099592,284.275,8.72355776378,320.162,426.364176594,2597.01932949,208.635329229,320.222663109,0.713689,320.374,359.354059006,6.27947856295,672.645913063
479,479,319.440914259,-325.258,469.89522608,76.4119,658.383109819,126.102,410.023294895,231.807,7.41517123341,319.428,273.637653057,1511.78406345,187.278400322,319.495356779,0.669722,319.705,327.375898409,6.02861758666,1252.76096976
480,480,318.861073771,-324.949,605.740574623,76.4307,1139.07728902,126.207,263.485051086,266.242,17.7851170444,318.842,638.861374131,2807.06697576,211.096192251,318.922509166,0.676003,319.118,315.920057393,6.42322038319,685.434598659
481,481,320.443986542,-326.461,1054.15126759,76.545,2068.07791121,126.302,239.070918851,277.11,16.2795970845,320.424,667.592726658,2922.15199837,224.374106784,320.529952663,0.691911,320.695,249.501742923,6.41321479966,610.684793196
482,482,319.353576328,-325.688,426.61234108,76.5804,697.49922265,126.375,152.862880477,315.422,8.66821680696,319.35,253.387022401,1576.36219712,191.890987954,319.44124808,0.692233,319.633,250.061640244,6.70640433664,488.392506116
483,483,319.853250386,-326.119,654.114586157,76.6724,994.034819092,126.452,156.263501734,239.742,13.8653463018,319.798,378.781881909,1918.25141527,200.062448058,319.915341535,0.680291,320.046,180.341715807,6.15698061607,468.49970376
484,484,319.031169153,-325.333,532.961218209,76.8031,889.223599943,126.576,211.049813065,230.657,22.0298780724,319.051,319.901917769,1824.26169026,183.79116679,319.12041245,0.663693,319.318,314.789629735,6.1536078682,578.247833237
485,485,320.529074392,-326.916,495.687420549,76.8692,1237.47798559,126.674,154.83459427,283.146,16.6792726128,320.51,453.504380305,2363.21463314,195.364713915,320.608865554,0.663423,320.753,166.823976425,6.39125529415,439.25997951
486,486,319.051569373,-325.475,438.260004414,76.9045,564.026566353,126.855,164.872923557,230.585,14.4064431263,319.033,132.148798002,1135.70710985,178.537851477,319.160015595,0.679095,319.357,191.878755109,6.20204159126,484.96868601
487,487,321.268409746,-327.632,274.313557204,76.9572,490.286029907,126.952,216.663021732,239.481,16.0500084599,321.237,243.840922408,1432.15714279,163.690496867,321.339451585,0.666851,321.462,156.067557266,6.16499456085,831.776347678
488,488,320.870629193,-327.148,820.136175406,76.9526,1681.0071786,127.092,236.137070413,279.121,16.1017038016,320.85,414.753254056,2470.61323717,199.037491819,320.914603882,0.694415,321.085,152.475998812,6.43972810316,861.439186489
489,489,321.201021731,-327.347,553.972343095,77.0015,1655.1717671,127.166,186.951017643,252.169,24.1977636479,321.196,582.074420909,2641.58590541,199.629296192,321.27175567,0.658212,321.414,302.693881892,6.20499523389,538.899282335
490,490,321.793304449,-328.128,637.721197645,77.0598,1173.86081054,127.259,312.197167817,266.966,20.1517022999,321.785,396.136605047,2155.75456651,196.126217418,321.844603407,0.66731,322.043,339.677398681,6.2623545409,976.589507897
491,491,320.574852251,-326.823,465.454755791,77.1309,1086.37660332,127.346,283.104396117,275.893,16.706403279,320.564,344.928521417,1865.6245607,182.501715203,320.626590855,0.662514,320.786,222.540516911,6.39417183162,931.4682656
492,492,321.440994697,-327.38,399.273016171,77.2421,1026.30116932,127.428,258.425377369,270.85,21.0801072926,321.416,408.913630937,1774.16403094,208.488341315,321.500061698,0.662025,321.659,242.100150358,6.35421760436,725.779918923
493,493,320.036783315,-326.307,485.162675351,77.3176,851.181971454,127.529,344.085073771,238.103,30.3998791227,320.028,375.49377616,2118.89407187,198.723688496,320.103472623,0.724673,320.284,263.892465483,6.10703984971,1142.06281979
494,494,320.960952075,-327.005,297.149142995,77.3779,786.183551312,127.634,251.234046452,232.738,23.945494431,320.946,203.397988767,1137.58574506,194.152629574,321.048301594,0.669753,321.223,356.168525082,6.19110455636,823.08553898
495,495,321.623663225,-327.682,566.841427344,77.4994,1170.59695631,127.74,143.34542995,245.128,40.7251821617,321.592,561.596875838,2471.93378711,196.650831015,321.678037227,0.657287,321.858,227.71426453,6.27789522436,457.224475967
496,496,321.174106991,-327.538,466.858721645,77.5307,928.062550951,127.831,118.944244712,294.122,22.6129270485,321.177,336.893957602,1655.57326723,181.024108067,321.239361271,0.626639,321.445,135.568221154,6.65304070531,397.891051274
497,497,322.648325982,-328.799,257.54485978,77.5811,699.580427545,127.897,209.269827125,249.046,26.06119877,322.628,340.144986384,1686.1272883,160.856439474,322.68229687,0.676939,322.859,168.734053886,6.11860099346,646.871059053
498,498,321.356725553,-327.562,429.463122524,77.6445,1137.77168003,128.01,224.617219974,245.811,22.7642627792,321.339,562.688202011,2573.50811007,186.402949704,321.432003709,0.717979,321.612,401.952071452,6.12071404834,669.791732792
499,499,321.944044804,-328.045,565.708955204,77.7225,1324.4361014,128.135,126.370007609,273.025,37.5972897169,321.9,642.479680774,2397.83615569,190.061444152,322.002153922,0.661604,322.141,225.879636366,6.32201081644,473.759906031
500,500,320.866737389,-326.975,640.608075314,77.7696,1127.78785743,128.256,255.44403585,282.192,20.4518663159,320.871,538.15680276,2432.67288375,191.674238362,320.916296663,0.728202,321.101,292.181497463,6.68232683646,815.136176511
501,501,320.647526975,-326.689,531.571274093,77.8335,1148.1692093,128.371,183.278124156,263.239,82.3162396341,320.629,340.502409482,1899.46711225,188.894632805,320.733410822,0.738004,320.904,218.944281789,6.2666538866,560.693674188
502,502,320.723085165,-326.799,631.893149948,77.8901,1099.63613162,128.464,160.778712514,296.829,17.4760149073,320.717,327.083494059,1950.77456666,196.645299981,320.808989012,0.717526,320.991,213.203172873,6.5035361962,503.707469093
503,503,321.048677757,-327.285,288.562629512,78.043,806.754313764,128.555,201.751713869,269.543,6.93599219661,321.033,723.80790012,2628.39701063,166.538276204,321.111597196,0.655121,321.304,186.498243264,6.2869932289,689.307648526
504,504,319.7510627,-326.271,901.373242747,78.1082,1051.99040219,128.699,208.920381657,284.17,69.644472287,319.734,108.14989506,1219.85991219,208.36997467,319.833951239,0.752091,319.97,271.311913025,6.53986418204,607.712581543
505,505,320.6379676,-326.942,521.969423215,78.1703,1071.17366451,128.84,176.232050327,260.057,23.521955295,320.625,571.190382092,2153.37306057,184.818569911,320.697086835,0.633163,320.869,285.552291817,6.35277099253,596.437143543
506,506,321.716811261,-327.863,518.865032057,78.2636,1164.63304931,128.967,325.663485379,309.429,10.679023205,321.692,736.305011895,2729.47842041,192.768447078,321.790162187,0.674033,321.931,240.098135219,6.46571546144,1053.79230374
507,507,321.68244523,-328.194,710.596824475,78.319,953.404486752,129.072,189.639856466,291.782,18.5848773818,321.668,211.092543884,1489.90281517,199.607353763,321.735681552,0.690807,321.895,230.171795052,6.33458750243,550.458349305
508,508,321.464700446,-327.788,542.932388234,78.3655,1946.83621925,129.225,207.033614759,250.871,25.7341970815,321.452,618.37418006,2549.32515346,193.252651418,321.530568354,0.667024,321.677,313.256499007,6.27574024888,642.783795572
509,509,319.7993427,-326.239,274.293284255,78.4924,965.178619055,129.339,275.310317738,253.769,28.8619710947,319.793,567.038306276,2256.73080893,179.212658573,319.847927716,0.679256,320.065,350.777790358,6.2677807956,974.774022756
510,510,321.084148934,-326.942,871.346105027,78.5331,2019.42598604,129.401,255.874509846,241.287,33.8667782181,321.064,482.696120024,2557.84673091,194.424820913,321.120419225,0.581229,321.279,237.456476355,6.14096551387,830.783472696
