MinEsReturn,Iteration,StdEsReturn,AverageAbsY,AverageAbsQ,AverageEsReturn,AverageQLoss,MaxReturn,AveragePolicySurr,AverageReturn,MaxEsReturn,AverageY,Epoch,QFunRegParamNorm,AverageDiscountedReturn,StdReturn,PolicyRegParamNorm,AverageAction,MinReturn,AverageAbsQYDiff,AverageQ
3024.0689868,842,0.0,31.7573532488,31.7556,3024.0689868,1.40125,3976.04515662,-31.9375,2484.427073,3024.0689868,31.7573338381,842,91.491,277.576638676,980.699251125,105.221,0.994473,791.513750708,0.301910361362,31.7556
409.383919858,843,0.0,31.7752214838,31.7754,409.383919858,1.57592,4927.41665235,-31.946,3878.07650192,409.383919858,31.7752154742,843,91.6046,312.434348298,1436.68466445,105.289,0.995268,452.192300953,0.303570906846,31.7754
3278.4115703,844,0.0,31.8200137365,31.8197,3278.4115703,0.92811,4265.89622022,-31.9781,4087.39300174,3278.4115703,31.8200025874,844,91.6832,307.417130997,94.3396429086,105.361,0.995622,3941.80653824,0.277007015716,31.8197
3218.20073264,845,0.0,31.7343156581,31.7341,3218.20073264,1.59792,4523.51649335,-31.9063,3273.38228395,3218.20073264,31.7343005208,845,91.8289,296.134534718,1729.24532611,105.433,0.995355,-461.017506032,0.304833014281,31.7341
3111.61160362,846,0.0,31.8227101945,31.8208,3111.61160362,1.22984,3231.71662053,-31.9936,2304.63746178,3111.61160362,31.8226962678,846,91.9045,227.022533659,955.027464522,105.602,0.994007,362.946910331,0.286317436138,31.8208
2891.18464805,847,0.0,32.0972080296,32.0966,2891.18464805,1.1192,4544.6589843,-32.2695,4215.90168447,2891.18464805,32.0971943143,847,91.9466,323.619167264,204.269815849,105.564,0.994014,3907.1977111,0.28014117671,32.0966
2959.72523837,848,0.0,31.8202185749,31.8186,2959.72523837,1.19046,4340.00051074,-31.9862,3021.75547946,2959.72523837,31.8202069601,848,92.0106,289.387412947,1147.32311897,105.689,0.993199,467.682796542,0.277052527206,31.8186
3118.30051555,849,0.0,31.8856589127,31.8857,3118.30051555,0.893587,5195.36900099,-32.0486,4584.05044196,3118.30051555,31.8856449808,849,92.1023,365.145736664,1256.99212509,105.74,0.993694,840.553176541,0.262549760304,31.8857
3240.0160309,850,0.0,32.0059034807,32.004,3240.0160309,1.61651,3870.74437543,-32.1831,3617.15287318,3240.0160309,32.0058813227,850,92.1993,302.993770595,143.192545121,105.781,0.991291,3341.18226452,0.311701238892,32.004
2965.38687186,851,0.0,31.9447392214,31.9441,2965.38687186,0.930077,4186.01321676,-32.1077,4075.00412111,2965.38687186,31.944717499,851,92.2839,320.897222097,60.8639263078,105.868,0.990962,3936.20504531,0.275347063509,31.9441
2602.40718498,852,0.0,32.0312644855,32.0303,2602.40718498,1.25133,4578.43999317,-32.1997,4206.25226515,2602.40718498,32.0312391879,852,92.3533,336.388058546,400.832130971,105.921,0.992453,3081.29497342,0.285225040267,32.0303
2956.77665589,853,0.0,31.9458367049,31.9453,2956.77665589,1.5627,4381.01181526,-32.1168,3239.88470113,2956.77665589,31.945792925,853,92.4424,318.083309747,1222.85069695,105.967,0.993714,1369.0389895,0.301077573916,31.9453
2688.60024419,854,0.0,31.9403129409,31.9404,2688.60024419,1.1765,4929.506658,-32.1078,4519.41812275,2688.60024419,31.9403038595,854,92.525,331.090502144,253.873694312,106.055,0.993255,4054.12275298,0.278168869092,31.9404
3099.1050217,855,0.0,31.9418948505,31.9414,3099.1050217,1.44934,4605.8733199,-32.1172,4468.24579954,3099.1050217,31.9418807675,855,92.5818,356.059274501,105.055883509,106.107,0.992945,4224.95075407,0.293502421986,31.9414
3250.12462991,856,0.0,32.0365692909,32.035,3250.12462991,0.921826,4646.8386566,-32.2084,4381.95258758,3250.12462991,32.0365593087,856,92.6566,331.55648189,180.610835932,106.202,0.993332,4088.78399483,0.267390446497,32.035
2489.14968626,857,0.0,31.9384027964,31.9381,2489.14968626,1.46541,4599.6641811,-32.1102,4145.67204131,2489.14968626,31.9383916696,857,92.7322,308.421111816,277.403680416,106.342,0.993662,3740.47156602,0.304876151367,31.9381
2868.20615403,858,0.0,32.1230400362,32.1221,2868.20615403,1.27582,3836.12942981,-32.2805,3710.11599957,2868.20615403,32.1230200907,858,92.829,293.158393026,97.4752629917,106.384,0.993702,3548.6278891,0.289784728678,32.1221
3217.96223187,859,0.0,32.1360271932,32.1357,3217.96223187,1.35285,4483.92562248,-32.3002,4140.05259038,3217.96223187,32.1360081154,859,92.9018,310.915720921,228.958622678,106.465,0.993633,3649.16092279,0.289740236388,32.1357
2939.35224896,860,0.0,32.102860714,32.1022,2939.35224896,1.20035,4848.04786818,-32.2659,4606.51683411,2939.35224896,32.1028370705,860,93.0024,343.817773085,95.2761137636,106.533,0.994267,4518.14806361,0.280866687833,32.1022
3033.74635905,861,0.0,32.246117076,32.2455,3033.74635905,1.76888,4624.28966436,-32.4048,4385.71374177,3033.74635905,32.2460946968,861,93.055,320.497105618,138.102653684,106.586,0.993106,4179.40008074,0.313214435778,32.2455
2864.1466685,862,0.0,32.0970389827,32.096,2864.1466685,1.70852,4755.13465215,-32.2567,4240.08187638,2864.1466685,32.0970166116,862,93.1136,337.628270915,987.924181019,106.651,0.995696,1288.23130286,0.309124892122,32.096
2991.41916776,863,0.0,32.1502508455,32.1497,2991.41916776,1.08124,4899.41605599,-32.3155,3531.60289016,2991.41916776,32.1502020589,863,93.2209,308.366054908,1564.03291187,106.733,0.994832,617.385973454,0.268935494819,32.1497
1701.59249002,864,0.0,32.1487486863,32.1481,1701.59249002,1.36498,3587.78003828,-32.3065,2315.96708914,1701.59249002,32.1487394393,864,93.261,225.633056409,1288.47490279,106.806,0.994139,-291.699714834,0.291468103996,32.1481
3017.54926356,865,0.0,32.2053152048,32.2038,3017.54926356,1.07712,4853.36337593,-32.3704,4440.96726492,3017.54926356,32.2052934836,865,93.3752,331.827042235,292.429186179,106.857,0.993302,4023.53064039,0.275367163385,32.2038
607.190192833,866,0.0,32.1908638324,32.1909,607.190192833,1.45896,4668.4760213,-32.3539,4295.12538516,607.190192833,32.1908454571,866,93.421,336.621808152,676.011225908,106.932,0.993345,2289.65228988,0.288864107948,32.1909
2932.29794014,867,0.0,32.0716787425,32.0707,2932.29794014,1.1728,4434.88068561,-32.2293,3096.10548136,2932.29794014,32.0716604389,867,93.5069,307.802446647,1518.86303165,106.987,0.994465,714.390411074,0.276483523655,32.0707
3067.27180819,868,0.0,32.0776394225,32.0761,3067.27180819,1.13981,4514.39825686,-32.2555,4356.35055998,3067.27180819,32.0776074822,868,93.5791,322.333688505,104.90559494,107.031,0.992909,4196.11078996,0.281265228673,32.0761
3117.26995739,869,0.0,32.1515609082,32.1511,3117.26995739,1.38794,4473.64754825,-32.3254,3835.81882189,3117.26995739,32.1515284537,869,93.6416,323.467557272,1156.5418854,107.089,0.993511,398.907105441,0.29828649192,32.1511
2792.31555341,870,0.0,32.149074077,32.1483,2792.31555341,1.40686,4524.74317641,-32.3279,4106.15198932,2792.31555341,32.1490603877,870,93.7494,347.380036377,980.425347091,107.187,0.995581,1171.62914235,0.298426923182,32.1483
2901.74961647,871,0.0,32.1251983069,32.1253,2901.74961647,1.49785,4790.20315692,-32.2902,4593.76569585,2901.74961647,32.1251799455,871,93.806,360.50995548,87.0103910397,107.285,0.993228,4480.12690008,0.301716851532,32.1253
3002.69647305,872,0.0,32.2524771464,32.2494,3002.69647305,1.73441,4404.8695035,-32.4147,4126.51093722,3002.69647305,32.2524555924,872,93.9031,313.373205884,282.550919565,107.341,0.993471,3449.35988306,0.312727611014,32.2494
2930.87320999,873,0.0,32.1899588288,32.1899,2930.87320999,1.11681,4624.05184584,-32.3447,4401.37067359,2930.87320999,32.1899503887,873,93.9474,342.108140626,142.129875269,107.346,0.991601,4132.03315838,0.274640729836,32.1899
2875.75473308,874,0.0,32.2093437397,32.2083,2875.75473308,1.63718,4532.53826072,-32.362,4264.11287151,2875.75473308,32.2093045459,874,94.0612,322.899930069,146.587706188,107.444,0.994493,4019.18606168,0.30316525545,32.2083
2920.86144377,875,0.0,32.1463134364,32.1451,2920.86144377,1.33091,4810.07061163,-32.3003,3171.4327227,2920.86144377,32.1463035625,875,94.1694,316.441690164,1296.60693955,107.514,0.993583,1334.3772123,0.290887488145,32.1451
3263.85998066,876,0.0,32.1849485869,32.1856,3263.85998066,1.22404,4718.65345825,-32.3503,3680.17415206,3263.85998066,32.1849431275,876,94.2204,326.550270276,932.389067604,107.604,0.994779,2027.00648444,0.282423108802,32.1856
3101.6261282,877,0.0,32.2706824209,32.2688,3101.6261282,1.00285,4538.34241164,-32.4353,4430.84722952,3101.6261282,32.2706654783,877,94.2824,336.264012831,76.3839261953,107.648,0.995027,4258.58284846,0.274944070694,32.2688
3063.38216103,878,0.0,32.3064912796,32.3057,3063.38216103,1.61535,4167.70420692,-32.4739,4088.50493817,3063.38216103,32.3064812684,878,94.3187,328.531170002,51.4272949671,107.655,0.994326,4006.44669721,0.304297179236,32.3057
2841.53770712,879,0.0,32.3716781347,32.3719,2841.53770712,1.04182,5005.63753604,-32.5266,3775.48620571,2841.53770712,32.3716717182,879,94.4465,357.556739249,1587.64784472,107.77,0.995495,465.287459496,0.273410499396,32.3719
2901.31516964,880,0.0,32.4028402939,32.4015,2901.31516964,1.14565,5087.69658373,-32.5518,4288.29563298,2901.31516964,32.4028306074,880,94.4892,353.29630096,1108.98012535,107.839,0.994053,1000.3403742,0.276625035036,32.4015
3354.64324602,881,0.0,32.3006675788,32.3004,3354.64324602,1.33449,4695.58350441,-32.4644,3444.05987849,3354.64324602,32.3006573114,881,94.5753,317.390862713,1184.93589429,107.919,0.994749,1393.47636936,0.285381549791,32.3004
2953.82070192,882,0.0,32.2848529754,32.2827,2953.82070192,1.43066,4472.23629607,-32.4512,4292.84068441,2953.82070192,32.2848394964,882,94.6414,339.049079854,113.488516407,107.955,0.992327,4079.4995722,0.2930301806,32.2827
3392.29964828,883,0.0,32.29184651,32.2941,3392.29964828,1.26024,3413.86284481,-32.4616,1956.48242721,3392.29964828,32.291844223,883,94.7287,241.296983525,1127.71938961,108.009,0.993476,327.518591955,0.280544733648,32.2941
3056.00026249,884,0.0,32.0874195776,32.0856,3056.00026249,1.61457,4319.98910182,-32.2582,3294.65136796,3056.00026249,32.0874115381,884,94.8091,266.574250861,1083.71611209,108.117,0.993465,914.130928477,0.30847959781,32.0856
3097.0230365,885,0.0,32.2298673358,32.2283,3097.0230365,1.30545,4859.70595509,-32.3852,4250.18272544,3097.0230365,32.2298483675,885,94.8656,367.124375562,918.963234725,108.177,0.993098,1735.05935925,0.295210641749,32.2283
2715.25921449,886,0.0,32.3291176608,32.327,2715.25921449,1.81609,4819.62976956,-32.4898,4303.3887028,2715.25921449,32.3291126799,886,94.988,333.321473996,275.070673859,108.236,0.993686,3872.53744019,0.321376757865,32.327
3028.85045258,887,0.0,32.4478014023,32.4471,3028.85045258,1.74467,4573.79919274,-32.614,4388.31421675,3028.85045258,32.4477797872,887,95.037,335.371030526,135.233229403,108.303,0.994336,4176.97225974,0.309266098271,32.4471
2809.59917546,888,0.0,32.3581587571,32.3579,2809.59917546,1.24911,4601.55637754,-32.5223,4414.08666444,2809.59917546,32.3581346204,888,95.1261,345.258921862,99.1852017797,108.402,0.993364,4274.73122767,0.292244299591,32.3579
1666.78823713,889,0.0,32.3684459206,32.3675,1666.78823713,0.868091,4472.44011074,-32.5291,4297.02897654,1666.78823713,32.3684193574,889,95.1806,340.447421354,129.334928757,108.485,0.993024,4121.08297258,0.265940481214,32.3675
2889.31326943,890,0.0,32.4367905162,32.4354,2889.31326943,1.68414,4938.16330723,-32.606,4730.05685844,2889.31326943,32.4367637611,890,95.3159,339.68504184,126.323922987,108.541,0.99477,4511.43335892,0.318288555734,32.4354
3225.72322139,891,0.0,32.4092041573,32.4092,3225.72322139,0.925486,4520.75631881,-32.5648,4346.12328104,3225.72322139,32.40918447,891,95.3256,331.823386392,119.338398943,108.594,0.994382,4158.8860532,0.26611793536,32.4092
3083.64167856,892,0.0,32.3661854989,32.3654,3083.64167856,1.43498,4943.7574989,-32.5307,4191.18583529,3083.64167856,32.366162146,892,95.3649,346.031188851,1342.7065723,108.706,0.994039,221.429521001,0.29598113984,32.3654
3013.69408871,893,0.0,32.1833124045,32.1822,3013.69408871,1.36877,3628.35291184,-32.3378,3379.2943503,3013.69408871,32.1832587207,893,95.4752,274.646744795,158.317165714,108.802,0.99397,3111.32349716,0.292379615817,32.1822
2895.88851355,894,0.0,32.4015168423,32.4004,2895.88851355,1.47395,4844.19872021,-32.563,4608.87760422,2895.88851355,32.4014757052,894,95.5113,375.378564007,139.506418411,108.884,0.993753,4409.55141035,0.297514324965,32.4004
2886.89329014,895,0.0,32.3271402798,32.3262,2886.89329014,1.1621,4884.25159626,-32.4892,3427.34695104,2886.89329014,32.3271173768,895,95.5873,326.350634064,1355.1438018,108.911,0.993201,1093.17731906,0.280488880614,32.3262
2099.64852421,896,0.0,32.4484155674,32.4483,2099.64852421,1.45963,4826.3494908,-32.6176,4556.34145507,2099.64852421,32.4483591842,896,95.7041,345.738183025,215.6418844,108.978,0.993761,4080.44128109,0.296527337289,32.4483
2877.3701165,897,0.0,32.5384622981,32.5375,2877.3701165,1.37048,4057.75486721,-32.7077,3433.57715447,2877.3701165,32.5384272051,897,95.7832,290.79887327,898.157968689,109.014,0.992086,797.677354677,0.286548789261,32.5375
3255.79665027,898,0.0,32.519070046,32.5186,3255.79665027,0.88268,4195.00685749,-32.6787,3680.01217947,3255.79665027,32.5190462448,898,95.8414,295.910060842,601.547577817,109.028,0.993093,1962.86782778,0.262408308508,32.5186
2749.98215689,899,0.0,32.4830504762,32.4826,2749.98215689,1.14256,4554.66411345,-32.652,4215.51224036,2749.98215689,32.4830058118,899,95.9053,329.238705664,241.437532229,109.066,0.992931,3785.10928249,0.278151727157,32.4826
2990.32205185,900,0.0,32.5171117562,32.5167,2990.32205185,1.24788,4586.76878854,-32.6815,4362.90784057,2990.32205185,32.5170837021,900,95.9823,334.234622917,193.942771813,109.135,0.992195,4027.6142595,0.28634043469,32.5167
3131.15517861,901,0.0,32.4149527709,32.4127,3131.15517861,1.10594,4795.61986756,-32.5769,4603.60000816,3131.15517861,32.4149321729,901,96.0402,328.421658963,120.091727448,109.209,0.99468,4425.48947623,0.278604277229,32.4127
2949.42490765,902,0.0,32.6657303926,32.6658,2949.42490765,1.13316,4638.88760856,-32.824,3993.99464272,2949.42490765,32.6656906112,902,96.1157,347.071972689,838.339491473,109.321,0.993014,2249.19385129,0.283941805494,32.6658
3022.15403915,903,0.0,32.4001074073,32.3995,3022.15403915,1.33632,4342.38083754,-32.5542,4105.87921695,3022.15403915,32.4000817065,903,96.2427,309.287907662,154.846575616,109.386,0.993385,3892.80394251,0.292841226895,32.3995
2946.54188833,904,0.0,32.4658014395,32.4653,2946.54188833,1.07216,4215.70119082,-32.627,3638.67508624,2946.54188833,32.465791372,904,96.3255,297.186696329,285.388768554,109.446,0.993878,3164.49284189,0.270576800117,32.4653
3025.57069596,905,0.0,32.5177043238,32.5174,3025.57069596,1.3085,4639.18072591,-32.685,4409.79418093,3025.57069596,32.5176684081,905,96.4078,330.52330396,121.271480537,109.527,0.994585,4254.59441285,0.293304164939,32.5174
3166.2966022,906,0.0,32.5349699665,32.5327,3166.2966022,1.48487,4793.39541679,-32.6965,4493.28238825,3166.2966022,32.534940491,906,96.5141,321.98544096,249.538860858,109.557,0.994222,3939.52001693,0.304053519147,32.5326
2984.0055429,907,0.0,32.5366126922,32.5368,2984.0055429,1.22634,4638.53449328,-32.7012,4518.56349859,2984.0055429,32.5366019093,907,96.6063,348.609559064,95.6205640755,109.615,0.993833,4309.00673265,0.28586265185,32.5368
3088.83395543,908,0.0,32.7158081607,32.714,3088.83395543,1.01726,4945.13869642,-32.8766,4377.71391869,3088.83395543,32.7157995303,908,96.692,317.477062057,432.885495446,109.683,0.995197,3715.60786631,0.274074373417,32.714
3283.75646687,909,0.0,32.6677031941,32.6675,3283.75646687,1.51833,4458.26530105,-32.8406,4220.01469781,3283.75646687,32.6676989862,909,96.7977,344.792194138,132.254963727,109.73,0.996559,4012.22513095,0.301102176839,32.6675
2881.86646172,910,0.0,32.6286080154,32.6274,2881.86646172,1.64755,4787.70852885,-32.7876,4633.41292585,2881.86646172,32.6285778562,910,96.9037,369.469168285,96.0749432358,109.826,0.993875,4502.16376078,0.301488191499,32.6274
3058.34300539,911,0.0,32.6313510143,32.6311,3058.34300539,1.22084,4421.35315071,-32.7933,4210.2942647,3058.34300539,32.6313377696,911,96.9746,334.704119118,138.896961548,109.928,0.99252,3982.60281896,0.28104738586,32.6311
2888.84546656,912,0.0,32.5304403386,32.5299,2888.84546656,1.11447,4187.82904245,-32.6906,4049.96754622,2888.84546656,32.5304132969,912,97.0223,318.129551175,80.7578674385,109.928,0.995321,3939.85709154,0.286050221577,32.5299
2844.22575508,913,0.0,32.6577651833,32.6564,2844.22575508,1.33369,4444.53812665,-32.8267,4268.43970886,2844.22575508,32.6577540372,913,97.0882,334.739407246,96.4720659758,110.024,0.994077,4144.63542482,0.297353616257,32.6564
2858.08216102,914,0.0,32.9022027364,32.9033,2858.08216102,1.07264,4484.08386974,-33.0662,4315.20463897,2858.08216102,32.9021737215,914,97.1769,340.539938747,155.094077208,110.132,0.992809,3983.8767782,0.283457070227,32.9033
3040.99432122,915,0.0,32.6439926667,32.6416,3040.99432122,1.69129,4761.21248344,-32.8057,4321.55774078,3040.99432122,32.6439485529,915,97.2817,341.322953252,181.448787966,110.252,0.994721,4058.47977853,0.318338371529,32.6416
2997.58942264,916,0.0,32.7631157416,32.7633,2997.58942264,1.79076,4614.70335758,-32.9187,4351.83642904,2997.58942264,32.7630724337,916,97.365,333.405121621,208.94217593,110.306,0.993436,3980.1996309,0.320387955473,32.7633
1708.20503637,917,0.0,32.7572177157,32.756,1708.20503637,1.29095,4743.03178627,-32.915,4362.18506397,1708.20503637,32.7571945316,917,97.422,343.525096172,210.279894925,110.348,0.993321,4068.12695733,0.283577307136,32.756
2728.78275923,918,0.0,32.7072284059,32.7084,2728.78275923,1.42107,5089.18142655,-32.8804,4777.23424827,2728.78275923,32.7072221422,918,97.5442,369.659502501,148.097341991,110.463,0.994341,4485.93012785,0.293629994937,32.7084
3240.26595557,919,0.0,32.6922925948,32.6898,3240.26595557,1.55459,4272.89092024,-32.8566,4125.76665882,3240.26595557,32.6922640429,919,97.6214,317.75300426,121.670098643,110.499,0.99517,3846.86975441,0.306369875297,32.6898
3035.51797166,920,0.0,32.7239421479,32.7236,3035.51797166,1.42001,4809.7702858,-32.8811,4571.32379796,3035.51797166,32.7239373957,920,97.6976,342.731453082,161.160057534,110.518,0.99334,4338.06390924,0.291823937992,32.7236
2991.36216228,921,0.0,32.6918747113,32.6902,2991.36216228,0.897939,4924.68802503,-32.846,4628.42998536,2991.36216228,32.691846849,921,97.7874,355.343094172,251.644955795,110.576,0.993735,4201.85218913,0.267666577716,32.6902
2994.79484785,922,0.0,32.6887143165,32.6877,2994.79484785,1.20541,4610.6818339,-32.8563,4450.90035711,2994.79484785,32.6887024388,922,97.8074,366.622998586,117.446989376,110.643,0.993068,4255.19036192,0.280602758167,32.6877
3180.4443738,923,0.0,32.7362554576,32.7351,3180.4443738,1.98681,4800.36651229,-32.897,4580.71818762,3180.4443738,32.7362422575,923,97.965,352.484740468,140.601566723,110.706,0.994729,4305.41046151,0.323841580158,32.7351
2937.72420491,924,0.0,32.7312189007,32.7305,2937.72420491,1.24802,4719.52449753,-32.8964,4444.0138077,2937.72420491,32.731127666,924,98.0345,333.847048005,202.594966049,110.807,0.993997,4216.30713572,0.277989947698,32.7304
3124.42811818,925,0.0,32.6438378804,32.6428,3124.42811818,1.54111,4790.49903112,-32.8035,4079.60229609,3124.42811818,32.6438138401,925,98.0911,349.998313021,1159.36726236,110.823,0.993374,671.40159587,0.301680284955,32.6428
