AverageQ,QFunRegParamNorm,StdEsReturn,Iteration,MinEsReturn,AverageReturn,AverageAbsY,MaxReturn,MaxEsReturn,StdReturn,PolicyRegParamNorm,AverageY,MinReturn,AverageQLoss,AveragePolicySurr,AverageAbsQYDiff,Epoch,AverageEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAction
90.8843,401.406,12.6779966872,2793,3.0,1000.0,90.8948933118,1000.0,77.0,0.0,262.262,90.8835915108,1000.0,25.7021,-99.8316,1.63532332865,2793,19.78,91.0633,99.9956828753,0.803747
91.1064,401.441,10.86260069,2794,3.0,1000.0,91.1216644701,1000.0,51.0,0.0,262.285,91.1091950989,1000.0,24.3708,-99.8858,1.52391517837,2794,16.0625,91.2791,99.9956828753,0.799362
91.0814,401.502,10.8961930655,2795,3.0,1000.0,91.0920200728,1000.0,56.0,0.0,262.279,91.0800583701,1000.0,24.1674,-99.7874,1.57625819189,2795,12.3703703704,91.2576,99.9956828753,0.590486
90.8177,401.544,9.89512552848,2796,3.0,1000.0,90.8312271242,1000.0,49.0,0.0,262.284,90.8190138592,1000.0,25.985,-99.64,1.60247444129,2796,13.8732394366,91.008,99.9956828753,0.697315
90.9885,401.593,11.3029987091,2797,3.0,836.833333333,90.9972516995,1000.0,73.0,364.851758329,262.288,90.9857156597,21.0,25.3671,-99.8374,1.55134592734,2797,10.1414141414,91.1411,86.5009379257,0.617927
90.8702,401.632,8.44745859929,2798,3.0,1000.0,90.8785872062,1000.0,41.0,0.0,262.288,90.8692473432,1000.0,23.801,-99.6335,1.51735713642,2798,10.5789473684,91.0251,99.9956828753,0.560691
90.7082,401.676,9.90915763113,2799,3.0,1000.0,90.7177574201,1000.0,54.0,0.0,262.276,90.7105786407,1000.0,24.2414,-99.7859,1.48858596307,2799,9.16363636364,90.8748,99.9956828753,0.69873
90.9504,401.678,6.56355444204,2800,3.0,731.142857143,90.9609245504,1000.0,31.0,425.103492801,262.271,90.9519710254,56.0,21.9218,-99.633,1.4396722571,2800,9.22222222222,91.1108,84.1987816583,0.715446
90.8135,401.701,5.7482791933,2801,3.0,1000.0,90.8202218685,1000.0,37.0,0.0,262.26,90.8135871876,1000.0,25.953,-99.7279,1.61278751166,2801,6.80272108844,90.9724,99.9956828753,0.700893
90.8035,401.672,12.9699568318,2802,3.0,1000.0,90.806707028,1000.0,92.0,0.0,262.253,90.8011881278,1000.0,26.5363,-99.8113,1.63333992596,2802,11.0,91.0045,99.9956828753,0.653453
90.7068,401.709,10.9276530296,2803,3.0,40.2771084337,90.7139079334,49.0,104.0,1.56246062514,262.244,90.7064691812,39.0,22.2854,-99.7813,1.45032033594,2803,8.38655462185,90.8502,33.2808106679,0.282214
91.0061,401.738,9.2319937219,2804,2.0,1000.0,91.0153907155,1000.0,50.0,0.0,262.228,91.006428685,1000.0,24.545,-99.7583,1.52228506052,2804,9.46226415094,91.1636,99.9956828753,0.700235
90.7666,401.765,8.1859821013,2805,3.0,68.0408163265,90.7736371584,1000.0,69.0,155.925888446,262.241,90.7656255683,29.0,25.276,-99.5959,1.6117540703,2805,7.47014925373,90.9576,36.1429832266,0.673442
90.6654,401.769,10.6261644962,2806,3.0,610.764705882,90.6749402611,1000.0,80.0,453.826933768,262.235,90.6682344382,43.0,24.702,-99.701,1.58579858238,2806,9.10909090909,90.8396,77.2269448788,0.635547
90.587,401.772,16.1375135028,2807,2.0,1000.0,90.5950135042,1000.0,95.0,0.0,262.221,90.5844367168,1000.0,25.3416,-99.5179,1.5691610368,2807,11.3793103448,90.7821,99.9956828753,0.698694
90.5454,401.801,10.4209158,2808,3.0,1000.0,90.5622367464,1000.0,44.0,0.0,262.218,90.5510700962,1000.0,27.2269,-99.4597,1.65867146278,2808,13.7083333333,90.719,99.9956828753,0.730924
90.5716,401.839,11.8117075813,2809,3.0,1000.0,90.5810880528,1000.0,66.0,0.0,262.225,90.5700744575,1000.0,23.3155,-99.5356,1.48795102105,2809,14.7941176471,90.7512,99.9956828753,0.779558
90.6639,401.857,11.2271226957,2810,3.0,1000.0,90.6758236969,1000.0,57.0,0.0,262.234,90.6641215325,1000.0,23.3686,-99.4048,1.52706803541,2810,15.6307692308,90.831,99.9956828753,0.745351
90.7223,401.917,17.5360342336,2811,3.0,1000.0,90.7320812276,1000.0,89.0,0.0,262.226,90.7215355712,1000.0,23.2537,-99.5451,1.54658848295,2811,16.2786885246,90.8874,99.9956828753,0.838272
90.4019,401.927,11.5409416138,2812,3.0,1000.0,90.414433953,1000.0,58.0,0.0,262.252,90.4016195583,1000.0,25.2739,-99.3026,1.57642337078,2812,16.8,90.5896,99.9956828753,0.87396
90.6775,401.947,11.8696625432,2813,2.0,1000.0,90.6876515483,1000.0,49.0,0.0,262.258,90.6795597548,1000.0,24.6035,-99.4078,1.52546868825,2813,16.6666666667,90.8418,99.9956828753,0.901511
90.4703,401.978,17.5432458461,2814,2.0,1000.0,90.4844786617,1000.0,72.0,0.0,262.255,90.4710012904,1000.0,23.1759,-99.3816,1.55745297156,2814,19.137254902,90.6657,99.9956828753,0.870405
90.4456,402.007,18.64729471,2815,3.0,1000.0,90.4572609034,1000.0,101.0,0.0,262.267,90.4460064348,1000.0,23.3846,-99.3417,1.51054130583,2815,19.72,90.6107,99.9956828753,0.880766
90.5097,402.077,20.1769946006,2816,3.0,1000.0,90.5220276856,1000.0,112.0,0.0,262.271,90.5096269593,1000.0,21.3026,-99.2592,1.47855227459,2816,23.0,90.6667,99.9956828753,0.885984
90.5366,402.142,11.8204998701,2817,4.0,1000.0,90.5457045776,1000.0,60.0,0.0,262.266,90.5357212131,1000.0,24.8778,-99.2686,1.61051990332,2817,16.9322033898,90.7159,99.9956828753,0.865575
90.4964,402.142,15.0525612439,2818,5.0,1000.0,90.5054550783,1000.0,65.0,0.0,262.253,90.4977767398,1000.0,25.87,-99.2185,1.60993036257,2818,19.98,90.7012,99.9956828753,0.859394
90.469,402.17,12.3710706258,2819,3.0,1000.0,90.4788812683,1000.0,54.0,0.0,262.275,90.4696981509,1000.0,22.6701,-99.1781,1.44093646422,2819,15.0454545455,90.6452,99.9956828753,0.788556
90.282,402.211,12.6353236914,2820,3.0,1000.0,90.2920153387,1000.0,61.0,0.0,262.276,90.2819806815,1000.0,23.7644,-99.0727,1.59832162186,2820,16.1612903226,90.4762,99.9956828753,0.750339
90.3953,402.254,11.4526453685,2821,3.0,1000.0,90.4043348253,1000.0,67.0,0.0,262.285,90.39509687,1000.0,25.0872,-99.174,1.55933674567,2821,15.65625,90.5564,99.9956828753,0.552669
90.4338,402.287,17.2834635489,2822,3.0,1000.0,90.4381475825,1000.0,97.0,0.0,262.295,90.4314290538,1000.0,22.6215,-99.1837,1.50679604535,2822,17.8214285714,90.5831,99.9956828753,0.818254
90.5352,402.357,10.3469249126,2823,4.0,1000.0,90.5446464676,1000.0,48.0,0.0,262.304,90.5371051816,1000.0,25.2294,-99.1734,1.60130032804,2823,15.9180327869,90.7005,99.9956828753,0.851695
90.316,402.348,10.0972586072,2824,3.0,1000.0,90.324522887,1000.0,49.0,0.0,262.317,90.3151043578,1000.0,22.4344,-99.0863,1.50132292068,2824,14.9565217391,90.4854,99.9956828753,0.883851
90.336,402.396,13.6167428245,2825,3.0,830.692307692,90.3444455468,1000.0,83.0,320.310758871,262.325,90.3349212107,120.0,24.5428,-99.0254,1.54730018127,2825,16.6440677966,90.5123,96.2130203287,0.915173
90.3442,402.414,12.6167287479,2826,3.0,860.916666667,90.3576383241,1000.0,50.0,311.000390764,262.331,90.3447448244,164.0,21.923,-98.9287,1.48808279322,2826,17.0677966102,90.5204,96.8375974826,0.914967
90.4101,402.47,11.2450944166,2827,4.0,1000.0,90.4389068933,1000.0,57.0,0.0,262.353,90.4118352413,1000.0,23.7998,-98.9756,1.51553536227,2827,15.78125,90.5751,99.9956828753,0.908333
90.1091,402.486,11.7795392195,2828,3.0,1000.0,90.138916206,1000.0,62.0,0.0,262.36,90.1080401393,1000.0,22.6715,-98.7912,1.54038939415,2828,15.8709677419,90.2748,99.9956828753,0.893632
90.0237,402.519,12.7594557461,2829,3.0,1000.0,90.0459589987,1000.0,66.0,0.0,262.348,90.0239041297,1000.0,24.0299,-98.665,1.55309709827,2829,15.90625,90.2008,99.9956828753,0.874234
89.9576,402.601,17.3185032712,2830,3.0,1000.0,90.0064208282,1000.0,89.0,0.0,262.365,89.9584042838,1000.0,24.3114,-98.6499,1.5260532198,2830,20.8333333333,90.1408,99.9956828753,0.873904
89.8819,402.687,17.0657407156,2831,3.0,1000.0,89.9404891837,1000.0,70.0,0.0,262.384,89.8817874537,1000.0,24.5184,-98.5172,1.56105390175,2831,21.7777777778,90.0654,99.9956828753,0.896051
89.9151,402.719,15.3269641086,2832,4.0,1000.0,89.9704072373,1000.0,93.0,0.0,262.37,89.9151893085,1000.0,24.2385,-98.5918,1.56439661056,2832,17.3898305085,90.1259,99.9956828753,0.855351
89.9519,402.705,14.7350596697,2833,2.0,1000.0,90.0111312827,1000.0,80.0,0.0,262.286,89.950248792,1000.0,27.5441,-98.5721,1.69127224824,2833,17.9272727273,90.181,99.9956828753,0.534599
89.8865,402.696,13.7784178039,2834,3.0,1000.0,89.9291654799,1000.0,83.0,0.0,262.263,89.8856250537,1000.0,23.0143,-98.576,1.44308722687,2834,15.8888888889,90.0594,99.9956828753,0.694981
89.8827,402.725,9.31888915115,2835,3.0,1000.0,89.908655976,1000.0,47.0,0.0,262.255,89.8806898163,1000.0,23.2724,-98.4448,1.5191417386,2835,11.9404761905,90.0846,99.9956828753,0.715294
89.8555,402.746,9.49036456771,2836,3.0,1000.0,89.8828274737,1000.0,56.0,0.0,262.253,89.8588590116,1000.0,23.7332,-98.4936,1.53863642498,2836,11.4659090909,90.0381,99.9956828753,0.700771
89.7481,402.774,13.3554550214,2837,3.0,1000.0,89.7651134576,1000.0,87.0,0.0,262.253,89.7478459035,1000.0,22.9898,-98.4162,1.45969736881,2837,12.7948717949,89.9256,99.9956828753,0.663233
89.7029,402.791,10.8919892813,2838,3.0,1000.0,89.7160706379,1000.0,55.0,0.0,262.245,89.704290587,1000.0,23.3866,-98.3735,1.56636821373,2838,10.8131868132,89.8876,99.9956828753,0.699489
89.9899,402.804,11.0724168352,2839,3.0,1000.0,89.9983723515,1000.0,51.0,0.0,262.251,89.9877470563,1000.0,22.9938,-98.4777,1.57368472569,2839,13.1948051948,90.18,99.9956828753,0.681608
89.8297,402.814,11.8618456938,2840,3.0,1000.0,89.8425686367,1000.0,85.0,0.0,262.258,89.8317796068,1000.0,20.8505,-98.438,1.42884365699,2840,11.2840909091,90.0013,99.9956828753,0.679857
89.8698,402.83,8.906694129,2841,3.0,1000.0,89.8807647244,1000.0,48.0,0.0,262.255,89.8714531791,1000.0,25.0125,-98.4929,1.6369924618,2841,9.63725490196,90.0541,99.9956828753,0.66967
89.7811,402.871,13.8065602981,2842,3.0,1000.0,89.792746421,1000.0,67.0,0.0,262.254,89.7809474573,1000.0,24.2847,-98.3775,1.52985592957,2842,14.7647058824,89.9446,99.9956828753,0.685463
89.731,402.868,8.19326599165,2843,2.0,1000.0,89.7392682179,1000.0,47.0,0.0,262.228,89.7317771603,1000.0,21.0429,-98.2863,1.4226092379,2843,8.79310344828,89.8819,99.9956828753,0.601807
89.786,402.885,14.3253128277,2844,3.0,1000.0,89.7930681568,1000.0,86.0,0.0,262.238,89.7846202801,1000.0,23.9091,-98.345,1.52404769934,2844,10.8351648352,89.9541,99.9956828753,0.588402
89.8313,402.914,13.2220293584,2845,3.0,1000.0,89.8431719301,1000.0,57.0,0.0,262.245,89.8344847118,1000.0,22.1519,-98.2929,1.46092142623,2845,16.1290322581,89.985,99.9956828753,0.65386
89.5901,402.928,11.832254723,2846,3.0,1000.0,89.5979109811,1000.0,77.0,0.0,262.243,89.5907464716,1000.0,23.0921,-98.2701,1.51720149228,2846,13.4657534247,89.7379,99.9956828753,0.671309
89.697,402.932,9.65326399094,2847,3.0,1000.0,89.7029224684,1000.0,43.0,0.0,262.255,89.698465912,1000.0,24.4166,-98.2735,1.60198950295,2847,11.976744186,89.8566,99.9956828753,0.507311
89.7745,402.974,11.5287683644,2848,3.0,1000.0,89.781364701,1000.0,53.0,0.0,262.258,89.7734894019,1000.0,21.3749,-98.321,1.48245319322,2848,12.25,89.9308,99.9956828753,0.515143
89.7186,402.949,12.1733147432,2849,3.0,1000.0,89.7231144848,1000.0,71.0,0.0,262.262,89.7160895093,1000.0,22.1363,-98.2163,1.4821040542,2849,14.5571428571,89.9028,99.9956828753,0.519948
89.5306,402.912,17.1493225728,2850,3.0,1000.0,89.5409725572,1000.0,89.0,0.0,262.259,89.531775651,1000.0,20.388,-98.252,1.37651995517,2850,14.75,89.6854,99.9956828753,0.619818
89.715,402.909,9.21640683832,2851,3.0,1000.0,89.7209112383,1000.0,66.0,0.0,262.256,89.7116493322,1000.0,22.0797,-98.3372,1.46386682195,2851,8.69565217391,89.8788,99.9956828753,0.489625
89.5237,402.917,13.3500702245,2852,3.0,1000.0,89.5360195201,1000.0,75.0,0.0,262.291,89.5274885324,1000.0,23.8141,-98.053,1.53167899638,2852,12.475,89.696,99.9956828753,0.474397
89.3829,402.948,8.91753889815,2853,3.0,1000.0,89.3887335079,1000.0,48.0,0.0,262.3,89.3811660445,1000.0,23.1808,-97.9812,1.51431014678,2853,12.45,89.5533,99.9956828753,0.591738
89.6524,402.931,10.2849706962,2854,3.0,1000.0,89.663001992,1000.0,52.0,0.0,262.295,89.6548539343,1000.0,23.1692,-98.0831,1.540038319,2854,13.3733333333,89.8104,99.9956828753,0.600497
89.5656,402.926,10.1467963414,2855,3.0,1000.0,89.5744331957,1000.0,60.0,0.0,262.35,89.5654618509,1000.0,20.4898,-98.0351,1.40299003182,2855,11.9259259259,89.7121,99.9956828753,0.448466
89.475,402.958,9.79095880498,2856,3.0,1000.0,89.4840712777,1000.0,59.0,0.0,262.378,89.4757886169,1000.0,24.9648,-97.9923,1.58227813484,2856,11.1720430108,89.6499,99.9956828753,0.678067
89.4674,402.969,10.563315693,2857,2.0,1000.0,89.4764292714,1000.0,71.0,0.0,262.373,89.4657801479,1000.0,23.7846,-97.9206,1.49342780547,2857,11.2134831461,89.6154,99.9956828753,0.613867
89.2909,403.007,10.5389826159,2858,3.0,1000.0,89.3001754455,1000.0,59.0,0.0,262.366,89.2898091926,1000.0,21.7703,-97.9263,1.41323060783,2858,11.4137931034,89.4247,99.9956828753,0.659605
89.4772,403.016,10.8852463608,2859,3.0,1000.0,89.4893503113,1000.0,56.0,0.0,262.376,89.4801272642,1000.0,20.3034,-97.9696,1.41658184002,2859,11.0769230769,89.6348,99.9956828753,0.721886
89.172,402.995,12.4645178188,2860,3.0,1000.0,89.1832913156,1000.0,69.0,0.0,262.347,89.1709691021,1000.0,23.0564,-97.7565,1.49745329801,2860,12.3417721519,89.3363,99.9956828753,0.722994
89.3014,403.043,12.8388624453,2861,3.0,1000.0,89.3103133127,1000.0,52.0,0.0,262.327,89.3032315838,1000.0,23.7731,-97.7688,1.58396880251,2861,16.2833333333,89.4742,99.9956828753,0.718049
89.2857,403.042,14.4998560245,2862,3.0,1000.0,89.2945821298,1000.0,66.0,0.0,262.343,89.2882390231,1000.0,21.9827,-97.8367,1.46697146368,2862,14.0273972603,89.4526,99.9956828753,0.709362
89.3631,403.064,10.6703898766,2863,3.0,916.272727273,89.3700030886,1000.0,52.0,264.768884092,262.366,89.3602331521,79.0,24.4767,-97.8691,1.56923077972,2863,11.8372093023,89.5398,95.8865876114,0.769409
89.3349,403.073,12.3912990584,2864,3.0,1000.0,89.3469305327,1000.0,67.0,0.0,262.381,89.3362615563,1000.0,23.739,-97.8448,1.51632664633,2864,11.2840909091,89.4977,99.9956828753,0.73324
89.2294,403.107,17.1079087297,2865,3.0,1000.0,89.2346660665,1000.0,105.0,0.0,262.374,89.2263426626,1000.0,21.2554,-97.6973,1.40277195354,2865,16.3548387097,89.365,99.9956828753,0.752696
89.1879,403.128,17.3242920183,2866,2.0,1000.0,89.197733971,1000.0,76.0,0.0,262.372,89.1892051445,1000.0,22.2608,-97.6507,1.4539883112,2866,16.8448275862,89.3471,99.9956828753,0.747339
89.079,403.154,10.4663389393,2867,3.0,725.2,89.0878038878,1000.0,55.0,298.042323616,262.385,89.0798898013,275.0,21.7178,-97.6036,1.46543688002,2867,10.7978723404,89.2477,98.9930680004,0.734003
89.0472,403.185,13.1766184646,2868,3.0,1000.0,89.0544658415,1000.0,62.0,0.0,262.395,89.0472778603,1000.0,20.9687,-97.6014,1.45746959964,2868,12.6923076923,89.2172,99.9956828753,0.722421
89.1987,403.25,12.1070650833,2869,3.0,1000.0,89.2073495271,1000.0,53.0,0.0,262.4,89.1995291617,1000.0,22.2982,-97.7203,1.52391535994,2869,13.3947368421,89.3652,99.9956828753,0.649568
89.0996,403.272,10.261367226,2870,2.0,1000.0,89.1081171231,1000.0,63.0,0.0,262.377,89.1006877269,1000.0,22.5203,-97.5951,1.441086968,2870,12.1463414634,89.2531,99.9956828753,0.626873
89.116,403.3,9.01345229155,2871,3.0,1000.0,89.1212201497,1000.0,37.0,0.0,262.365,89.1149367285,1000.0,24.0358,-97.5712,1.55767623549,2871,10.101010101,89.2853,99.9956828753,0.663282
89.0448,403.317,12.3639371163,2872,3.0,1000.0,89.0469785906,1000.0,68.0,0.0,262.379,89.0406678255,1000.0,23.2627,-97.5937,1.44301498269,2872,12.1481481481,89.2123,99.9956828753,0.655301
89.0838,403.342,12.1560299588,2873,3.0,1000.0,89.0960385583,1000.0,58.0,0.0,262.367,89.0864329142,1000.0,24.6469,-97.6353,1.54526321736,2873,11.3023255814,89.2743,99.9956828753,0.75302
88.987,403.385,10.4234263781,2874,3.0,1000.0,88.9953770691,1000.0,50.0,0.0,262.374,88.9859168398,1000.0,25.138,-97.4688,1.5582361559,2874,12.4166666667,89.1593,99.9956828753,0.679104
88.9208,403.405,11.8819004511,2875,3.0,1000.0,88.9296363761,1000.0,60.0,0.0,262.377,88.9215381225,1000.0,21.3588,-97.3649,1.43095072054,2875,10.7849462366,89.0668,99.9956828753,0.639453
89.127,403.426,8.99298551033,2876,3.0,1000.0,89.1327551246,1000.0,44.0,0.0,262.374,89.1256167884,1000.0,23.1521,-97.4698,1.40082854524,2876,9.92929292929,89.2894,99.9956828753,0.682747
89.0758,403.424,10.9309988506,2877,3.0,1000.0,89.0847203262,1000.0,83.0,0.0,262.371,89.0775603838,1000.0,21.8049,-97.608,1.46809319684,2877,9.94117647059,89.2418,99.9956828753,0.760181
88.7895,403.495,17.920729404,2878,3.0,1000.0,88.7985566802,1000.0,81.0,0.0,262.359,88.7908367435,1000.0,23.6921,-97.2905,1.54847426303,2878,17.0,88.9901,99.9956828753,0.632393
88.8077,403.559,12.0724958461,2879,2.0,1000.0,88.8164681624,1000.0,72.0,0.0,262.373,88.8076830997,1000.0,20.996,-97.2899,1.38056000545,2879,10.6630434783,88.972,99.9956828753,0.721616
88.7748,403.599,17.9726431658,2880,3.0,307.03030303,88.784883643,1000.0,69.0,419.77335045,262.371,88.7760801259,44.0,22.116,-97.2136,1.43892532187,2880,19.4423076923,88.9472,55.7495900331,0.860004
89.0071,403.627,18.0563599905,2881,3.0,843.166666667,89.0129791231,1000.0,91.0,350.692133106,262.387,89.0071894935,56.0,21.381,-97.3647,1.49659016903,2881,21.4782608696,89.1739,90.780823832,0.835645
88.6841,403.659,15.3134280047,2882,3.0,1000.0,88.6906212007,1000.0,63.0,0.0,262.383,88.6840441134,1000.0,21.4916,-97.2088,1.42469131638,2882,17.9122807018,88.8343,99.9956828753,0.855993
88.6749,403.695,14.3531258694,2883,3.0,824.846153846,88.6808024217,1000.0,77.0,287.908865429,262.386,88.6751877674,123.0,22.3071,-97.1976,1.52399464281,2883,16.5666666667,88.8462,97.5625536427,0.877667
88.9212,403.78,16.2470908205,2884,4.0,506.285714286,88.9252247305,1000.0,75.0,364.80029016,262.392,88.9200227117,56.0,22.979,-97.2036,1.48334250539,2884,18.7358490566,89.0735,85.7352804133,0.891315
88.6119,403.8,13.781772595,2885,3.0,979.454545455,88.6176673778,1000.0,71.0,64.9704319271,262.423,88.6118417624,774.0,22.904,-97.0297,1.45928321402,2885,15.484375,88.7699,99.9922712761,0.824997
88.6565,403.798,19.4090260315,2886,3.0,778.153846154,88.6570324688,1000.0,115.0,313.966398534,262.425,88.6522005202,125.0,23.787,-96.9849,1.50040067654,2886,24.8536585366,88.8211,96.4815621951,0.855422
88.5115,403.841,14.3369278439,2887,3.0,838.75,88.5232598685,1000.0,55.0,246.041366779,262.47,88.5147646637,242.0,25.8015,-96.9861,1.59876372208,2887,16.45,88.6981,99.2073142774,0.85967
88.6408,403.84,13.2887530505,2888,3.0,1000.0,88.6503848482,1000.0,59.0,0.0,262.453,88.6413750386,1000.0,23.1496,-96.9165,1.44136074801,2888,18.8867924528,88.8095,99.9956828753,0.753344
88.5894,403.905,13.8752344188,2889,4.0,1000.0,88.6041187743,1000.0,75.0,0.0,262.46,88.5904503109,1000.0,23.758,-96.9758,1.53603539435,2889,15.4307692308,88.7654,99.9956828753,0.756421
88.5571,403.91,10.9748573002,2890,3.0,943.0,88.5669173937,1000.0,49.0,180.24982663,262.46,88.5563922457,373.0,24.1248,-96.8827,1.44735069092,2890,12.5061728395,88.7228,99.7820156474,0.734629
88.4034,403.906,9.70503242246,2891,2.0,774.230769231,88.4163652502,1000.0,63.0,331.031988658,262.483,88.4040817875,82.0,23.7708,-96.76,1.49570223283,2891,11.1111111111,88.567,93.9124602838,0.834453
88.5207,403.95,13.5925343499,2892,2.0,1000.0,88.5312167061,1000.0,93.0,0.0,262.49,88.5207335784,1000.0,23.9681,-96.8421,1.52495740514,2892,13.6164383562,88.6851,99.9956828753,0.856881
88.5316,403.978,20.2914527709,2893,3.0,1000.0,88.5422077904,1000.0,128.0,0.0,262.501,88.5345343128,1000.0,23.4169,-96.7914,1.47128255967,2893,16.5833333333,88.6849,99.9956828753,0.860167
88.3867,403.998,16.8974077319,2894,3.0,1000.0,88.3918754023,1000.0,94.0,0.0,262.486,88.3857840334,1000.0,22.2185,-96.7297,1.47951235305,2894,15.0,88.5615,99.9956828753,0.86683
88.6954,404.008,11.6479980379,2895,3.0,1000.0,88.7046545312,1000.0,57.0,0.0,262.494,88.6967554251,1000.0,20.57,-96.7789,1.4385479602,2895,13.4189189189,88.8441,99.9956828753,0.86477
88.3019,404.061,14.3736816757,2896,3.0,1000.0,88.3072517502,1000.0,74.0,0.0,262.499,88.3000239529,1000.0,21.9444,-96.6403,1.44682404927,2896,14.4852941176,88.457,99.9956828753,0.866603
88.2162,404.1,15.4118492693,2897,3.0,1000.0,88.2211518928,1000.0,71.0,0.0,262.507,88.2147941997,1000.0,23.694,-96.6192,1.50063610137,2897,19.0566037736,88.3755,99.9956828753,0.87457
88.4322,404.118,13.1775362241,2898,3.0,790.923076923,88.4420355765,1000.0,66.0,326.470981521,262.511,88.4345692652,186.0,21.8394,-96.6382,1.41951735048,2898,15.40625,88.5799,97.4473470855,0.857081
88.4197,404.153,11.3709556224,2899,3.0,1000.0,88.4285961867,1000.0,55.0,0.0,262.504,88.4196668879,1000.0,24.3047,-96.5675,1.54766724147,2899,12.487804878,88.5835,99.9956828753,0.821443
88.337,404.19,14.9374653006,2900,3.0,914.090909091,88.3476237067,1000.0,78.0,271.668398987,262.498,88.3391966772,55.0,22.5944,-96.5628,1.44888333775,2900,15.196969697,88.4705,94.7655776141,0.848191
88.3469,404.173,12.0395182628,2901,3.0,1000.0,88.350962407,1000.0,68.0,0.0,262.513,88.3439886571,1000.0,21.0692,-96.6573,1.42787563976,2901,12.5,88.5267,99.9956828753,0.857427
88.4999,404.198,13.5566831819,2902,3.0,1000.0,88.5111359348,1000.0,69.0,0.0,262.511,88.5006726126,1000.0,22.6691,-96.6775,1.44407736178,2902,14.5507246377,88.6817,99.9956828753,0.812562
88.455,404.206,13.1851791061,2903,3.0,783.538461538,88.4651619534,1000.0,71.0,395.23228134,262.499,88.4551582809,53.0,23.9119,-96.6553,1.55662438227,2903,12.6282051282,88.6127,87.5595810767,0.811483
88.2568,404.212,12.707890812,2904,3.0,1000.0,88.2642038475,1000.0,60.0,0.0,262.473,88.2545745087,1000.0,23.2867,-96.6338,1.50039124809,2904,13.3866666667,88.4177,99.9956828753,0.820545
88.5464,404.262,9.57318303039,2905,3.0,843.5,88.5551452458,1000.0,56.0,349.945591009,262.48,88.5492936647,59.0,21.3248,-96.7479,1.46334359806,2905,10.5,88.7078,90.9664938951,0.837455
