AverageReturn,AverageDiscountedReturn,StdEsReturn,AverageAbsQ,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff,AveragePolicySurr,StdReturn,Epoch,AverageQ,MaxReturn,Iteration,MaxEsReturn,QFunRegParamNorm,MinEsReturn,AverageQLoss,AverageEsReturn,AverageY,AverageAbsY,AverageAction
435.678597679,176.174466397,227.607897595,373.036,118.773,303.700968418,7.19506968693,-378.626,282.014493624,1118,372.745,1528.94259567,1118,660.803636217,271.537,4.75039438649,415.745,162.154172531,372.717357779,372.775156988,0.782438
1460.57719733,241.189667935,115.717976486,373.736,118.793,321.589780968,7.31244254538,-379.212,763.554851534,1119,373.397,2863.32491014,1119,387.923745175,271.712,4.66763818177,442.624,97.2250017641,373.391568511,373.452726387,0.826546
973.677735856,240.746695136,130.413483633,373.664,118.845,645.093168575,7.41043381866,-379.287,362.504734338,1120,373.308,2342.23405633,1120,449.953607954,271.862,6.2373850415,448.182,78.5128829379,373.325883854,373.399508042,0.802292
747.565522251,214.197162359,149.723548639,372.695,118.863,310.03733124,7.29442802527,-378.605,370.94083786,1121,372.339,2061.56146632,1121,613.144392525,271.965,4.55531683526,418.491,95.3833060566,372.336209529,372.399995552,0.852026
1197.63591417,235.557454104,200.866185397,373.75,118.895,507.298246947,7.12246702949,-379.576,627.706400694,1122,373.438,2738.74970621,1122,702.303488226,272.084,4.74714639841,412.106,124.821243326,373.434418903,373.503430095,0.845896
766.81736766,224.674250792,212.488469567,373.323,118.913,411.173073344,7.64981166331,-378.889,364.088636764,1123,372.961,1738.04786268,1123,704.974828929,272.169,11.6440404601,483.039,197.144873971,372.969407193,373.044505888,0.80763
1450.09669765,244.907958953,119.725576797,374.135,119.0,226.895493662,7.37636442315,-379.739,796.242974157,1124,373.781,3106.12051316,1124,439.814101579,272.274,4.48766393865,439.116,97.578084155,373.786306656,373.864149779,0.858216
785.824319793,208.73367317,169.951720801,374.169,119.06,217.473235204,7.1486374559,-379.907,476.134131341,1125,373.848,2078.59279305,1125,510.862117409,272.395,4.08990713372,406.444,124.594352818,373.839258101,373.914274085,0.83248
711.633548844,213.37784263,108.968497716,374.359,119.073,258.110391082,7.10058708242,-379.985,480.296711995,1126,374.033,2551.7266683,1126,309.609028551,272.572,5.15640812545,388.067,85.7103471635,374.040485607,374.104971197,0.815344
910.601270366,232.062330919,104.585774006,374.145,119.113,258.022318214,7.37591896489,-379.918,468.649990278,1127,373.831,2365.61041696,1127,358.909542566,272.676,3.99339131363,454.379,59.316727364,373.820430084,373.882682946,0.844533
876.697332414,236.453697752,147.395791961,374.293,119.143,200.466912083,7.28211400512,-379.894,397.322447452,1128,373.958,1990.99255627,1128,442.293773121,272.763,4.58699555532,416.168,103.216265615,373.9659486,374.033075851,0.832607
1331.41217902,258.513166218,207.882175857,374.15,119.145,813.327586097,7.37043947438,-379.832,441.701310126,1129,373.813,2589.76745705,1129,619.866146665,272.871,7.88114578555,449.054,188.704903486,373.813170427,373.89590198,0.839874
1706.87447519,251.7719336,113.425376351,374.682,119.253,766.772845628,7.32315669377,-380.478,984.563024999,1130,374.361,3379.26569303,1130,451.288701721,273.014,3.72758057865,438.879,74.9486213163,374.340504618,374.415954285,0.780451
1826.73052527,239.26917219,90.2219248828,374.427,119.328,228.952664972,7.42202761016,-380.224,885.574063015,1131,374.073,3272.60787352,1131,308.67634499,273.121,3.76014680077,431.436,62.0434416278,374.068197436,374.146210977,0.816688
115.026399697,42.9744180832,147.256063044,375.323,119.318,31.2071377915,7.31128992518,-381.097,355.135804993,1132,374.985,2846.31899622,1132,480.719045449,273.267,4.49754486523,416.409,108.735204579,375.003243829,375.073334413,0.779761
1238.60414723,233.454291838,124.423694193,375.114,119.355,674.815979409,7.46495985504,-380.997,561.932625171,1133,374.766,2742.23074439,1133,456.192695398,273.432,4.01959797289,451.787,90.1756881458,374.756004015,374.849216026,0.858063
1208.06642831,228.976740289,179.040080973,376.001,119.382,227.992423274,7.49594637966,-381.8,540.020791062,1134,375.636,2796.87594569,1134,503.818021745,273.573,13.1125016535,450.342,196.751994215,375.652814717,375.729388136,0.851149
1715.43587354,217.486469064,181.140203973,376.393,119.453,268.870114417,7.25063606179,-382.293,936.629722996,1135,376.057,3073.96462615,1135,751.588643146,273.711,5.07739642916,404.676,124.357717834,376.064953909,376.126406931,0.803496
1192.57636828,242.527607207,128.541605223,375.588,119.462,682.987441571,7.76288538082,-381.627,296.09241336,1136,375.221,2193.07534685,1136,686.263869703,273.836,4.55229256201,497.491,55.6624169798,375.236209867,375.315309484,0.872249
1615.29640795,217.309256473,137.74953605,376.255,119.554,280.766237619,7.43916358683,-382.413,960.020862747,1137,375.911,2844.3107915,1137,563.480740772,273.944,4.71627980359,429.246,100.505415829,375.893886962,375.953615831,0.86876
1538.13700887,236.926686558,185.21050037,376.612,119.634,315.000566454,7.69948235283,-382.743,850.122768538,1138,376.282,2876.05875559,1138,756.241902947,274.037,5.03063262147,482.923,110.564847527,376.300250004,376.361418718,0.825867
1512.12217029,234.074762792,156.548481012,377.031,119.687,477.318192221,7.26880965406,-382.989,751.37394883,1139,376.668,3016.87440485,1139,510.782451197,274.185,4.18006234316,402.837,169.173564049,376.675526746,376.747330304,0.877871
1585.75053361,230.492103101,208.904980311,377.369,119.738,257.599464843,7.08735266078,-383.347,750.473135934,1140,377.041,2816.7006725,1140,623.273091335,274.326,4.77124572718,366.7,220.710910534,377.028403539,377.112393896,0.777501
1441.95345284,216.101216367,133.24623208,378.096,119.772,249.937873803,7.35318542305,-383.875,698.815501085,1141,377.78,2696.92683316,1141,473.458152575,274.461,5.00895547764,428.148,102.82233588,377.790233172,377.846737554,0.839491
1239.53417104,226.737469872,147.8428909,378.032,119.82,537.447478623,7.37991588883,-383.967,643.276105408,1142,377.687,2881.16374694,1142,509.11318672,274.599,5.11564004089,441.767,177.230111174,377.684943976,377.749519576,0.87877
2024.13779714,214.460066596,103.082637389,377.494,119.859,270.670669184,7.34492475472,-383.351,1028.65218915,1143,377.149,2843.20241455,1143,437.103775977,274.741,4.66771447772,424.016,66.6851866794,377.150867888,377.234066229,0.818611
1761.32076805,232.449575809,218.192293593,377.712,119.974,849.379486463,7.60938501168,-383.668,740.334406042,1144,377.385,3002.42082348,1144,1017.41267019,274.846,4.33911223388,470.645,105.585097822,377.390582183,377.456467056,0.837688
971.207922126,220.079542802,97.9644640526,378.186,120.012,616.427988362,7.4475997126,-384.238,453.923596824,1145,377.859,2672.37397439,1145,320.922501871,275.008,3.46078496174,443.852,83.3003029106,377.85337999,377.917832805,0.892038
1371.38044283,210.364130777,148.729624762,377.77,120.046,284.940767548,7.53752629198,-383.674,909.14633755,1146,377.454,2839.07675357,1146,507.805108696,275.155,5.24241983843,474.712,123.993051941,377.455654916,377.509243147,0.875375
933.131182646,215.315404988,189.565505051,377.601,120.083,541.340584547,7.58894472112,-383.805,412.808526451,1147,377.278,2541.01923286,1147,654.283120562,275.347,4.97908835356,442.348,174.418602646,377.285913993,377.34639675,0.896738
898.481730653,205.743079846,216.931925337,378.716,120.126,314.188018589,7.63013860447,-384.79,411.375139735,1148,378.384,1927.85414564,1148,692.541565855,275.458,9.83132696443,474.104,216.329060927,378.38599737,378.44102929,0.931462
1571.40586414,237.457851416,172.526539312,379.271,120.173,712.282166467,7.36295513922,-385.174,794.962143345,1149,378.937,2982.30128658,1149,723.004754674,275.565,4.15487887834,412.03,101.595908552,378.94473357,379.004144173,0.922921
1663.236569,233.380990045,101.63436877,378.052,120.223,575.264435475,7.66184403745,-384.139,579.631566323,1150,377.715,2751.86869531,1150,326.443220321,275.757,4.22852605546,482.14,83.6400192012,377.69227948,377.747920684,0.910603
1731.16764914,224.128953996,176.61614836,379.237,120.254,845.300991493,7.60177004502,-385.053,534.738201658,1151,378.906,2576.90006464,1151,494.613746326,275.84,4.40749719034,462.544,139.131595426,378.929366631,378.983923808,0.923302
1410.34755842,212.9330072,217.917326022,379.013,120.292,320.17180229,7.81637389795,-384.918,667.323365455,1152,378.651,2547.45218742,1152,711.291247701,275.987,4.62313671443,506.325,151.560108872,378.665637617,378.734798169,0.936648
876.347860157,214.068977146,142.323549709,378.459,120.342,475.234395682,7.60643001989,-384.619,251.889888673,1153,378.107,1587.56513039,1153,466.209152114,276.071,4.00756152524,458.915,111.842316077,378.099756323,378.15925845,0.902507
1501.75082596,233.811207043,123.417914942,379.797,120.396,753.314232054,7.43046557421,-385.553,690.065432253,1154,379.483,2912.07721752,1154,364.487925904,276.223,4.73608860183,440.955,94.9634884004,379.487729623,379.542289737,0.914153
1122.08471914,229.507361616,236.16867055,378.775,120.419,641.046495795,7.36488186638,-384.662,509.110626587,1155,378.418,2700.06571693,1155,929.948006555,276.346,3.42194691043,423.073,159.619546671,378.42180088,378.486241543,0.928398
1718.76138171,233.379951173,190.865736454,379.339,120.451,456.084451346,7.54847563321,-385.128,808.398593038,1156,378.988,2825.31493802,1156,746.268542479,276.489,4.38519185105,459.497,102.624921125,378.981960103,379.046882592,0.929229
1643.06347693,238.070314248,283.509429746,378.646,120.467,737.9363185,7.50029396689,-384.827,892.558877869,1157,378.316,2977.16246589,1157,924.551231335,276.626,4.48630861475,445.531,216.737189805,378.325053549,378.387307764,0.910032
1568.00770703,242.260323861,228.66437518,379.142,120.526,750.118764481,7.48648902986,-385.09,811.43211985,1158,378.75,3019.24520106,1158,900.190798577,276.759,5.37479208572,416.295,146.755153391,378.750994515,378.805983867,0.896307
1582.45627815,236.333236542,183.929591674,379.355,120.57,518.254369902,7.53294754829,-385.221,802.630975663,1159,378.99,3019.79507364,1159,571.110423924,276.826,3.93125815655,442.027,114.992444183,379.007576121,379.049013565,0.87583
1875.9646365,236.085004533,213.630136242,378.934,120.616,922.215734493,7.47172707271,-384.806,709.712827653,1160,378.596,2807.28166201,1160,939.592970988,276.952,3.52202474605,439.979,121.837018712,378.584863631,378.646096796,0.899318
1382.65182417,242.913366323,162.434343215,379.342,120.596,865.140597838,7.4106688308,-385.224,550.548535114,1161,379.009,2891.56405086,1161,549.013490508,277.027,4.34901492685,434.204,125.004355673,379.004660479,379.062171833,0.890636
1428.15945978,233.812683164,325.732992565,379.224,120.603,753.065117736,7.43073665437,-385.098,741.874245748,1162,378.854,2784.83909194,1162,1449.25260937,277.173,6.09790787029,423.645,114.580636261,378.851416515,378.916846174,0.892312
1367.76895707,227.509459288,345.537948403,378.576,120.713,489.893207275,7.6954344564,-384.445,734.424497748,1163,378.232,2688.45071902,1163,1295.66003335,277.34,4.16861260384,488.909,200.266030234,378.216660883,378.281017795,0.900974
1869.10202757,246.770865665,249.464158548,378.651,120.779,1026.59107036,7.74879104041,-384.523,658.771078858,1164,378.304,3009.4494629,1164,772.710701196,277.428,4.71606466689,498.419,180.136303239,378.311236358,378.368536407,0.92081
1472.3288523,228.263410491,281.236126542,378.775,120.793,539.124468116,7.57908073205,-384.968,685.708655842,1165,378.442,2829.53698542,1165,898.811233668,277.558,6.12226795281,452.928,261.735373112,378.456663793,378.513349309,0.888274
1403.15037365,237.938892992,164.332688715,378.763,120.802,856.265740111,7.48068307267,-384.82,561.868235667,1166,378.425,3042.80312144,1166,665.639107116,277.666,5.76107747673,426.408,115.094549252,378.408141349,378.474846018,0.881132
1189.04390119,228.970837451,305.28324095,378.995,120.855,485.010583481,7.48227751604,-384.972,509.03419116,1167,378.614,2567.93720287,1167,1101.92766439,277.781,4.67813296068,441.751,218.485601605,378.619465155,378.688577372,0.85663
1616.91715566,238.703109878,120.348871476,379.292,120.878,771.612865544,7.80244553412,-385.135,779.112207115,1168,378.89,2892.0825805,1168,389.742216879,277.855,7.88995243699,472.675,126.948407539,378.890265469,378.983921894,0.845502
1509.87060591,227.871329719,148.403188242,379.947,120.907,216.272060142,7.49382381208,-385.835,758.753591344,1169,379.617,2931.58756377,1169,618.216781296,278.0,4.23753260523,434.851,121.371112182,379.624739502,379.689832385,0.830865
1003.16962947,225.111307908,167.35357909,379.464,120.937,573.542437618,7.59813447981,-385.204,504.291103081,1170,379.07,2764.0255827,1170,557.13752193,278.142,8.07145916676,470.375,108.160908719,379.065018077,379.138918961,0.791181
624.00553737,171.277600346,207.137166981,379.279,120.991,141.964927024,7.56532105193,-385.186,518.412552552,1171,378.936,1933.91667257,1171,680.329016881,278.243,4.59986596319,453.3,176.772267407,378.958232422,379.027764509,0.881
1185.14148828,198.192580548,193.981578847,378.836,121.041,202.727945731,7.81691605973,-384.999,969.162415967,1172,378.517,2937.75167215,1172,663.432212359,278.347,3.96406774666,497.217,145.016011879,378.524988295,378.591256867,0.796516
1042.35440228,230.98852914,155.117241926,379.494,121.085,304.045375324,7.53862566372,-385.233,579.95448341,1173,379.131,2999.57834262,1173,535.671235627,278.453,5.00334091316,436.631,123.095510751,379.123213663,379.185691179,0.932175
1079.17120039,221.309426498,283.410051284,379.438,121.154,307.508782414,7.51129856346,-385.477,600.486320284,1174,379.07,2794.0838777,1174,877.293737284,278.573,6.1800415387,447.232,151.403415484,379.074209741,379.148339968,0.908067
2207.04403193,256.015448695,279.768903794,379.569,121.224,1029.09913601,7.44413157783,-385.435,817.638658806,1175,379.236,3268.75284076,1175,717.358968753,278.682,7.99088563069,443.802,326.810640967,379.234624969,379.311980851,0.820699
1800.04279423,239.215724919,205.984066138,378.772,121.287,250.839528934,7.58394396643,-384.428,905.194107257,1176,378.392,3202.98678135,1176,840.249273551,278.84,5.67877065843,470.751,160.318382169,378.408531729,378.47188899,0.820852
2457.98920316,228.725704852,164.438143098,378.796,121.338,972.726574213,7.90449771813,-384.708,493.921712228,1177,378.435,2870.90091812,1177,528.995028781,278.961,7.05909879811,503.353,147.131000323,378.43623361,378.515778304,0.840435
1696.78930859,225.682521606,120.315033634,378.88,121.394,318.405797473,7.67330644485,-384.382,880.008889379,1178,378.529,2895.02448825,1178,386.870745554,279.076,3.62512661946,470.38,105.095914752,378.522091428,378.589325656,0.822431
2124.18574861,228.80294771,115.182854111,378.918,121.435,255.564724911,7.34395506272,-384.946,817.223836179,1179,378.536,2810.87474141,1179,410.872240099,279.174,6.13800639272,415.69,94.1838647057,378.548014026,378.614201039,0.798625
1416.06688675,230.065201257,219.890276339,378.589,121.469,743.494220535,7.52642486553,-384.508,562.286366117,1180,378.252,2726.16039106,1180,814.88857631,279.223,5.41207515938,442.112,152.897581063,378.251566948,378.313690451,0.829252
1466.82372527,235.158632232,228.829588556,378.703,121.531,648.433896633,7.73432962597,-384.516,575.34782917,1181,378.369,2605.99985253,1181,956.984837081,279.323,5.44108291983,481.096,117.80773929,378.365902685,378.427293815,0.819574
1844.90956629,234.133325713,182.221119594,378.58,121.56,741.662855136,7.55815493559,-384.205,759.943869544,1182,378.182,2831.94665673,1182,587.412722195,279.447,4.62929814208,470.727,154.992549929,378.190581189,378.257060653,0.834778
1413.13834275,233.055252714,176.122056277,377.961,121.643,673.753339082,7.65045775786,-383.859,579.850567074,1183,377.67,2710.85232604,1183,554.801870023,279.515,7.24339198488,485.321,180.202271875,377.670998584,377.720609181,0.868492
1347.98402478,242.69646779,149.925492132,378.333,121.678,484.491302913,7.54470561099,-384.141,588.898370986,1184,377.994,2849.70824377,1184,506.284523133,279.685,4.5408427519,456.384,108.195303343,378.000892092,378.063025069,0.845759
1646.19165286,239.844385511,139.610037321,378.463,121.721,632.947777953,7.47353075465,-384.157,726.094445127,1185,378.125,3009.70466068,1185,600.082272992,279.838,3.89623656231,457.909,75.0238830214,378.109478861,378.163056328,0.857403
1356.02359539,233.521894913,244.293991521,378.012,121.781,309.789334169,7.69683694505,-383.925,686.493474294,1186,377.639,2763.21603019,1186,879.192372816,279.936,6.09694077571,477.821,170.727921757,377.638297628,377.7162119,0.862821
