AverageQ,MinEsReturn,QFunRegParamNorm,AverageY,PolicyRegParamNorm,AverageAbsY,AverageAction,AverageEsReturn,AverageQLoss,MinReturn,StdEsReturn,AveragePolicySurr,MaxReturn,StdReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,Epoch,AverageReturn,MaxEsReturn,AverageDiscountedReturn
211.635,14.3015620151,91.9359,211.655348978,50.6144,211.717116425,0.619751,257.271654825,127.256,488.177086863,189.642080951,-216.059,822.253686264,85.7716875437,4.94707335102,211.86,129,129,681.605326655,516.382502624,222.982494572
212.798,20.2117476696,92.3135,212.812725258,50.7376,212.870220325,0.572542,267.778108199,131.851,477.533951973,202.23552103,-217.193,970.483745695,157.48720432,4.95204838605,213.01,130,130,657.291714954,623.182018179,203.540712827
214.387,7.98332352472,92.7912,214.393087571,50.9312,214.461429779,0.672777,162.869073454,133.292,478.278723373,169.132294443,-218.86,809.079301697,116.380744013,5.00191530472,214.599,131,131,615.17854079,499.206228093,224.442392365
214.78,20.6254666714,93.1339,214.796703678,51.0684,214.858227404,0.630686,315.904321663,127.245,743.091159428,183.470604161,-219.345,1084.15557608,122.820583075,4.95376482806,215.002,132,132,957.480006661,569.819595618,232.846210322
215.928,19.4321292694,93.4915,215.936393766,51.2111,215.997765375,0.621551,234.54449817,122.143,400.157595041,157.953734931,-220.428,1110.27522998,223.832757753,4.89697915182,216.139,133,133,681.340645576,463.662190278,217.107065562
217.184,10.7595343301,93.9565,217.204748264,51.3325,217.271349799,0.672263,370.943627982,129.85,427.24865353,277.868344063,-221.759,1008.51723578,125.601989578,4.99338023292,217.42,134,134,508.049528888,723.619179386,206.113319468
217.981,21.6488279802,94.3176,217.991642823,51.4864,218.063575749,0.661827,145.655021261,125.465,388.51294322,158.531371718,-222.547,727.911930839,79.1925364987,4.94166341231,218.203,135,135,517.684425001,613.907746445,209.211031996
219.461,78.8799320302,94.7854,219.474554616,51.6157,219.554062654,0.653874,354.569757344,130.688,454.888010646,216.290819673,-224.075,638.707445891,47.549236278,5.03948852561,219.696,136,136,526.297648354,710.077392934,213.051774107
220.465,26.7834240861,95.112,220.471242951,51.7344,220.538736967,0.64443,297.230742929,130.792,388.34280304,180.944888495,-225.072,599.564523704,38.0041119279,5.0144239793,220.693,137,137,433.465630378,571.298591605,197.054020375
221.98,19.5924542734,95.4881,221.998253465,51.8596,222.051198804,0.651222,251.825512914,141.678,395.915896354,145.41829835,-226.479,480.263689643,17.8000085497,5.08421454655,222.197,138,138,427.884254876,452.378707413,195.714709804
222.453,14.8221360676,95.8114,222.47261236,52.0219,222.533204613,0.671788,209.109852278,140.393,313.145247707,159.113696374,-227.049,761.476288455,114.615380024,5.06872682017,222.68,139,139,526.329345644,510.530832414,211.470389057
223.342,25.7070579333,96.2227,223.348545537,52.1905,223.412229938,0.638139,342.141553981,164.081,420.13007202,198.955747575,-227.97,573.575060816,37.3302540298,5.28562190712,223.546,140,140,453.418362801,720.265421823,196.023070543
224.76,7.56796765032,96.5774,224.778053551,52.3239,224.838783484,0.623499,213.692124868,115.659,437.813112346,177.881285753,-229.287,848.593893845,98.6156485705,4.84788442105,224.961,141,141,659.006875189,529.58328683,222.029312815
225.135,26.6699939123,96.944,225.141268711,52.4781,225.20244098,0.681384,304.977512921,137.138,329.188992344,176.939689609,-229.814,387.8547499,6.23500825815,5.11346304855,225.349,142,142,343.735342734,535.465988021,174.219262728
226.581,22.9601173544,97.2917,226.598404029,52.613,226.656283532,0.674165,294.48685785,140.91,262.465357862,199.020876625,-231.179,612.697018925,76.6507882161,5.08404672586,226.806,143,143,462.270852035,556.188379127,195.078125435
227.067,15.8200902855,97.6626,227.076875207,52.7637,227.13295162,0.690333,158.596696622,152.746,443.68237185,214.606748469,-231.723,535.758861194,21.33013943,5.27272489904,227.269,144,144,464.216003826,661.286171604,198.046306789
228.099,26.8351566043,97.958,228.119434866,52.8771,228.186665972,0.670454,391.740093081,148.157,432.085691076,174.526713381,-232.857,588.967634229,28.5003295476,5.19717343796,228.338,145,145,489.221595428,546.171151214,201.348901466
228.519,7.86619938746,98.2739,228.522980362,53.0269,228.58544995,0.655202,226.129425931,155.489,443.481698509,169.461667163,-233.23,498.520520162,12.1009136448,5.23890340401,228.743,146,146,455.162157211,473.421091253,197.292207256
229.968,7.8282332824,98.6181,229.991465365,53.1518,230.061716406,0.718156,255.626166345,155.024,455.92341864,242.956108326,-234.664,553.901937359,20.3333487512,5.24423700279,230.184,147,147,493.959290117,603.766148947,211.728169849
230.856,20.373463252,98.9818,230.868666525,53.2917,230.937165998,0.634948,245.090068481,148.035,314.996867292,215.239351272,-235.563,578.77655968,37.6204493024,5.2205518603,231.079,148,148,379.467813197,589.359073569,177.692534134
231.317,29.6531685578,99.3027,231.331177136,53.4121,231.39338227,0.632131,350.523999888,145.157,338.024933941,251.930479322,-236.043,490.509990758,40.3960318095,5.21789147005,231.541,149,149,402.82903705,702.819171956,184.991336644
232.298,17.9156549031,99.6921,232.308104023,53.5261,232.368403991,0.652027,153.220966786,156.198,346.400599768,163.023519767,-237.047,569.370976101,53.9194426824,5.26806437695,232.515,150,150,425.970567495,541.618659308,193.425860531
233.026,18.6620038069,100.058,233.035254727,53.6087,233.087544498,0.680113,242.750376496,156.756,436.37088827,275.77918839,-237.744,575.752650951,32.147672806,5.32716971439,233.228,151,151,507.680319991,690.999291719,211.609213845
234.594,20.5799262167,100.401,234.617109772,53.7427,234.706228212,0.633011,212.097711286,162.216,420.794406498,173.60449349,-239.442,643.822334219,26.7406318371,5.33134486942,234.816,152,152,503.007099157,479.786619044,201.047372079
234.739,9.98121023402,100.768,234.757278331,53.8374,234.815409629,0.634817,222.933894366,163.038,427.063780242,203.553380111,-239.606,467.834407987,7.19836765179,5.35003249678,234.952,153,153,437.926421137,627.217446026,197.779709305
235.591,13.2165607308,101.133,235.598976843,53.9303,235.653453791,0.673305,247.059007582,154.139,446.296745172,201.267351767,-240.253,677.010428611,37.6629975634,5.33831656884,235.792,154,154,480.992107428,699.810838003,205.073649239
236.011,29.6646985546,101.469,236.026532304,54.0432,236.093301191,0.633057,324.869957266,146.203,382.570015107,173.847104015,-240.733,585.992790231,57.3034902355,5.22469570083,236.229,155,155,490.945712004,571.93631887,204.906162782
237.702,5.579408315,101.8,237.709659562,54.1004,237.772191895,0.706093,175.337065738,153.151,466.776209031,198.34414067,-242.52,556.837755593,24.5391712784,5.29414725519,237.908,156,156,515.584728804,592.780022887,221.213068819
237.941,16.0648581986,102.12,237.952748713,54.1975,238.002250132,0.612687,351.000472073,161.572,381.069965992,257.319683713,-242.766,594.529490481,37.6154361467,5.3908908062,238.151,157,157,406.289677265,687.8704852,182.805249694
238.98,25.2389910839,102.521,238.988416815,54.2974,239.035465746,0.687325,233.619305772,155.05,458.052332973,209.727370789,-243.782,482.238382033,4.84109847174,5.33236897219,239.186,158,158,468.089751884,677.336859322,200.878579756
240.065,14.340137345,102.837,240.089711621,54.4344,240.149591989,0.651962,262.935735399,164.55,413.405260709,162.740167113,-245.071,441.233632522,6.38895831817,5.47348868125,240.271,159,159,428.947201306,510.613214852,191.531058535
240.538,10.5557219293,103.236,240.543422174,54.5588,240.598460473,0.655523,194.215917188,163.162,411.583407945,207.221001557,-245.521,470.608114153,13.5460987144,5.48381477307,240.774,160,160,428.18447213,554.009513462,191.958835198
241.95,18.0278752619,103.571,241.964387852,54.6885,242.025538141,0.66729,283.346678255,161.449,524.400473814,288.712336762,-246.923,853.862737311,54.531252063,5.375057597,242.177,161,161,689.312188072,826.585741031,223.64465746
242.913,23.461205527,103.936,242.913220909,54.8127,242.965751123,0.645407,303.975349499,149.457,340.202750801,176.994657478,-247.833,673.053779004,103.593652602,5.30348029475,243.107,162,162,428.234905028,574.923933329,183.535483955
243.659,20.1356151396,104.325,243.689161571,54.9499,243.740703563,0.61575,232.904729153,161.964,413.618161483,175.320248055,-248.559,822.248515228,72.3841326221,5.421883689,243.86,163,163,469.764130977,485.157110524,190.891316906
244.859,13.5536346466,104.608,244.871529382,55.1261,244.932242436,0.626443,150.02622786,159.041,506.0507688,117.675596393,-249.929,886.783931735,96.9819201125,5.43118969979,245.072,164,164,584.116477585,356.4659869,212.175960044
245.36,12.2708940812,105.001,245.379752888,55.2363,245.454008735,0.65218,221.359414647,171.434,465.664650304,157.603327279,-250.355,881.376342823,131.023349747,5.52564761074,245.594,165,165,613.781895191,458.608623333,218.489238583
246.173,35.292164376,105.288,246.178484315,55.3622,246.236163818,0.677223,365.078983923,155.921,383.414500259,229.202340938,-251.152,845.792329364,76.1140126359,5.39804804673,246.389,166,166,514.432950443,681.869372268,211.415044962
247.3,14.9905166649,105.574,247.318412976,55.4958,247.392243844,0.640529,152.650416504,156.878,472.183079896,151.490104128,-252.46,922.56351313,101.639202965,5.46535066401,247.534,167,167,668.389748978,438.803037047,225.172093947
248.08,35.2614383058,105.934,248.076901006,55.5797,248.142229834,0.614697,317.447809198,177.458,588.151692031,199.18926313,-253.321,1696.44955655,315.212501329,5.62100768319,248.326,168,168,884.951231557,733.432642205,200.092982189
249.223,22.7096101577,106.238,249.249664474,55.6791,249.318360697,0.653199,226.074057815,177.571,735.601167133,226.341095736,-254.393,1687.1791503,277.283539531,5.64653869574,249.484,169,169,1155.93923999,798.215018517,245.127321805
250.487,19.3699893485,106.563,250.499649286,55.8108,250.563898416,0.654254,175.908816117,159.474,375.713722123,178.060672448,-255.587,850.010222748,116.118471522,5.45120220857,250.723,170,170,564.054405197,519.854160022,191.93302398
250.754,21.3773719878,106.868,250.763038171,55.972,250.837337234,0.605347,207.640620611,169.186,579.951527245,230.171314009,-255.908,1734.90557989,249.690060171,5.52947739739,250.968,171,171,805.945949737,676.160447458,203.068137211
252.023,9.1887345032,107.277,252.03391473,56.1242,252.09620318,0.694469,199.644873744,180.656,336.560870303,216.505429742,-257.201,899.759263255,100.790944227,5.57604622208,252.25,172,172,541.858338073,685.142514532,201.569752142
252.426,21.4766130062,107.619,252.441427607,56.2174,252.514387798,0.704954,259.05639199,174.312,421.187240733,227.178867285,-257.638,771.951901081,80.2011929624,5.65963252913,252.686,173,173,583.391130876,654.275213302,197.712113849
253.615,21.5653160992,107.981,253.642477139,56.3199,253.721931546,0.653371,276.618330419,180.659,469.046143692,194.407976903,-258.912,934.730427503,129.64273777,5.75732450096,253.899,174,174,698.115758622,571.453366445,217.427952444
255.081,17.5581734731,108.231,255.082334485,56.4696,255.151681148,0.646335,113.348576405,195.97,404.447034838,91.1401298967,-260.365,2029.83897594,373.628382052,5.77080777107,255.311,175,175,723.473941988,249.454558642,203.668575866
255.356,14.0347516211,108.571,255.3721807,56.6036,255.436106841,0.62108,475.825825053,177.152,348.115402677,238.077877905,-260.663,1158.28774323,144.226295164,5.62633035176,255.571,176,176,532.124196623,729.024736348,192.110112507
256.352,20.6532754688,108.93,256.365392351,56.7049,256.434350259,0.654259,225.673605392,196.724,619.931507863,193.53924338,-261.493,1208.02977344,167.003475922,5.80492676102,256.599,177,177,837.629823938,632.596247787,215.390921703
257.804,24.3202671282,109.273,257.820006614,56.8217,257.877388788,0.674608,230.148577252,178.952,143.714580691,212.353684229,-263.01,1818.67017946,264.177132529,5.63779468477,258.041,178,178,562.944781702,705.881813103,205.811380913
258.383,211.732549631,109.567,258.404773013,56.9828,258.475674037,0.662244,398.748170094,203.884,674.297435766,129.230149063,-263.692,1377.01608668,170.951599219,5.90136674858,258.603,179,179,817.830435914,563.710925676,207.052636944
259.705,26.2241641632,109.864,259.721433377,57.0684,259.804563841,0.627445,255.14691003,198.769,232.713572543,142.158564533,-264.974,1864.07113033,386.619185889,5.8953039051,259.928,180,180,798.005805525,506.951696019,190.047983489
259.888,10.0687762698,110.211,259.90957413,57.217,259.988890151,0.686624,329.001915973,203.876,209.972717958,253.42423615,-265.111,896.656432536,119.446220724,5.95473256512,260.144,181,181,653.908849883,695.540917817,210.99228803
260.913,20.4134437679,110.491,260.927008441,57.3246,261.005208303,0.738304,255.778359515,193.978,575.505952542,249.572401459,-266.279,663.215770101,22.4139602733,5.77955834411,261.168,182,182,622.758437845,795.318807916,236.198903564
262.067,14.5596652675,110.76,262.079269284,57.4498,262.171459296,0.682572,286.789378404,189.346,207.083524769,219.299691477,-267.398,966.561824541,180.278535971,5.82189695875,262.297,183,183,528.939623658,675.708424995,202.832233232
263.138,7.42635166753,111.083,263.166453101,57.5711,263.24456821,0.688698,190.362118919,199.813,416.656297491,229.955709456,-268.43,606.936558007,35.3646029896,6.00617233891,263.382,184,184,458.788870869,719.971570543,205.393546703
264.149,24.7581938202,111.403,264.161392644,57.6884,264.26247174,0.564112,246.61465542,199.284,156.167552223,241.948160667,-269.555,1004.86478259,130.884062879,5.94535733397,264.403,185,185,204.532353239,860.583088219,112.717886875
265.071,38.0708640514,111.703,265.089526312,57.7766,265.186945615,0.711691,257.510102389,190.609,453.791975037,150.426190368,-270.591,2513.39892565,379.296605753,5.85694974868,265.336,186,186,699.258973072,556.5089849,223.837955188
266.039,173.861788585,112.004,266.041893054,57.8562,266.122289731,0.694576,436.512031834,207.47,183.643455394,212.766484208,-271.436,1103.68263147,194.793260416,6.04581936349,266.272,187,187,574.856586818,743.412494991,213.592955659
267.182,20.8670540827,112.309,267.206340722,57.9807,267.291886744,0.687295,288.108036997,175.478,250.141019236,279.118689669,-272.652,1206.2644691,310.634910227,5.78166559138,267.444,188,188,399.633070052,806.515803362,159.017295425
267.774,38.6563173008,112.623,267.78448154,58.1443,267.864609142,0.707196,294.762776805,217.058,301.962071706,169.433969566,-273.226,1015.53208365,153.868214012,6.13060199398,268.027,189,189,553.517322914,578.209691133,203.612048873
269.437,17.3956120833,112.9,269.449535139,58.2515,269.505598541,0.674152,207.916592403,191.144,152.585501626,202.067205415,-274.834,1585.89866638,364.756921411,5.81074879508,269.645,190,190,516.73851127,748.032280825,156.319787863
270.078,15.6641975472,113.203,270.098363933,58.3666,270.166075133,0.681973,269.774309195,194.397,211.847325895,227.630855828,-275.618,317.374015651,16.901938755,6.02112977122,270.324,191,191,241.184905633,710.680831082,134.130577666
271.195,42.4732933187,113.48,271.210234178,58.4657,271.297485605,0.704701,367.06557824,198.404,414.853046278,190.059190254,-276.682,1432.21251178,238.822947487,5.8918036365,271.442,192,192,707.376860175,622.45617807,221.002125896
272.408,29.3995956437,113.814,272.419278413,58.5928,272.490890415,0.736561,388.865326179,222.072,446.439108966,321.151680931,-277.942,1637.73253352,269.503067566,6.13067343767,272.64,193,193,815.931776549,878.26080525,217.229240544
272.898,21.8020364909,114.09,272.907146094,58.7283,272.993995321,0.698656,196.70323857,210.374,537.167407278,172.565468789,-278.334,1842.28550758,409.159079144,6.11569010427,273.165,194,194,977.895805294,609.843526849,215.234665453
273.481,36.5828869709,114.439,273.504329267,58.8536,273.583293734,0.761518,292.24814178,202.771,406.850288854,199.482736582,-279.04,1201.19321183,146.564279515,6.04153465752,273.757,195,195,584.831994035,629.094279327,215.20219884
274.624,23.3357610356,114.793,274.638215003,58.9322,274.716872151,0.699105,151.647421687,208.17,159.550763499,176.617360429,-280.108,1810.10165219,534.15741186,6.04639262704,274.874,196,196,642.214107641,616.004970611,163.235565118
276.577,37.2798531365,115.034,276.598366285,59.0122,276.664770992,0.687987,257.267330481,186.03,262.04429579,285.435912148,-282.087,1731.8086056,246.401940708,6.07204917126,276.834,197,197,372.247859766,870.796091299,158.054132791
276.763,46.5164757009,115.3,276.779284523,59.1176,276.855564981,0.691184,334.320595778,215.551,461.79980681,301.49154598,-282.278,1659.79027638,353.192309974,6.05087130485,277.035,198,198,913.450207614,1013.0610117,222.879694566
277.343,31.5419022729,115.579,277.35545393,59.2598,277.441931113,0.67388,331.809873048,207.699,244.440908039,162.166280732,-282.819,309.842512852,14.8389089105,6.07550619452,277.604,199,199,282.998629719,574.752053553,148.73396033
278.652,23.9797409959,115.852,278.665601696,59.3332,278.730914451,0.691543,273.336585164,217.649,578.313098174,254.21682556,-284.147,1932.67323961,316.700250011,6.07870436192,278.886,200,200,1019.15478828,790.183321647,220.652130002
279.058,18.9619461962,116.167,279.083319438,59.4421,279.167241243,0.701093,198.994517706,235.014,207.781608295,177.821900459,-284.608,1933.17001358,491.684491649,6.24376143988,279.314,201,201,857.689633997,529.230645791,178.476406758
