MinReturn,AverageAction,QFunRegParamNorm,AverageY,AveragePolicySurr,StdEsReturn,Iteration,AverageQ,Epoch,AverageAbsQ,AverageEsReturn,AverageReturn,MinEsReturn,AverageDiscountedReturn,MaxEsReturn,StdReturn,AverageAbsY,AverageQLoss,PolicyRegParamNorm,AverageAbsQYDiff,MaxReturn
483.907678502,0.999944,200.424,19.5490989748,-19.6594,0.0,3656,19.5487,3656,19.5488,1311.24458553,2488.92316365,1311.24458553,226.487346497,1311.24458553,928.961883652,19.5491218402,0.327457,186.522,0.225955609431,3230.57347347
558.222212736,0.999953,200.448,19.5853603447,-19.6989,0.0,3657,19.5853,3657,19.5853,1721.61203614,2297.92674831,1721.61203614,205.763103466,1721.61203614,749.791278938,19.5853763824,0.389445,186.501,0.233368665318,2826.43970982
387.13879241,0.999948,200.517,19.6248140424,-19.7318,0.0,3658,19.624,3658,19.624,591.148055769,1860.90738036,591.148055769,185.899112223,591.148055769,879.127692665,19.6248514375,0.678835,186.544,0.258347333742,2678.58310046
250.353845664,0.999901,200.566,19.5385517008,-19.6481,0.0,3659,19.5385,3659,19.5385,585.825200289,1533.18434418,585.825200289,178.46831109,585.825200289,912.142179328,19.5385980922,0.54156,186.55,0.249440256311,2785.34667669
103.732008183,0.999968,200.569,19.5725728411,-19.6838,0.0,3660,19.572,3660,19.572,755.743820965,1492.29958076,755.743820965,192.270056234,755.743820965,900.337199555,19.5725829094,0.434432,186.551,0.237792036605,2643.27454245
254.050137029,0.999962,200.58,19.5999159147,-19.7172,0.0,3661,19.6001,3661,19.6001,819.756400276,2125.69029144,819.756400276,219.363060938,819.756400276,916.110009417,19.5999408167,0.413062,186.581,0.238865965691,2927.12702776
375.878881062,0.999962,200.598,19.5891863061,-19.6974,0.0,3662,19.5888,3662,19.5888,1235.89306403,2593.42839139,1235.89306403,219.21599703,1235.89306403,1036.23546134,19.5892066741,0.465126,186.614,0.237892743598,3404.01935603
271.392933664,0.999978,200.616,19.5820489753,-19.6923,0.0,3663,19.5823,3663,19.5823,322.056705455,1957.58878248,322.056705455,208.396727901,322.056705455,895.388966575,19.5821027026,0.586899,186.61,0.253953495654,2920.91417285
306.809821856,0.999919,200.662,19.6750846305,-19.7817,0.0,3664,19.6747,3664,19.6747,1854.97634689,1290.15764748,1854.97634689,206.620788431,1854.97634689,771.2997573,19.6751170108,0.362473,186.743,0.241909015913,2770.54445484
1281.78553765,0.999952,200.693,19.6265460826,-19.7387,0.0,3665,19.6266,3665,19.6266,1539.0749001,2574.75369802,1539.0749001,240.708100937,1539.0749001,822.328849871,19.6265831374,0.41392,186.592,0.245591863952,3363.08373509
717.680174808,0.999973,200.698,19.5842107833,-19.6998,0.0,3666,19.5845,3666,19.5845,1229.75290132,2634.89207135,1229.75290132,231.032964705,1229.75290132,766.094277119,19.5842165424,0.503205,186.585,0.249586394443,3229.4746584
2551.72836164,0.999982,200.708,19.6552987684,-19.7816,0.0,3667,19.6549,3667,19.6549,368.614700597,2800.6392071,368.614700597,222.683021832,368.614700597,115.029018014,19.6553171899,0.427297,186.556,0.240265376559,2951.98370937
1394.50085238,0.999948,200.712,19.6652234948,-19.7836,0.0,3668,19.6651,3668,19.6651,1916.34467496,2863.40987384,1916.34467496,247.104730872,1916.34467496,506.6858551,19.6652628238,0.426756,186.61,0.240917303725,3284.10775857
1097.84488494,0.999973,200.746,19.640850074,-19.7578,0.0,3669,19.6403,3669,19.6403,494.422132427,2917.693494,494.422132427,253.689535733,494.422132427,627.835711067,19.6408755344,0.464314,186.653,0.24545880311,3431.70747874
2793.0484705,0.999921,200.834,19.7379704088,-19.8465,0.0,3670,19.7374,3670,19.7375,742.35851959,3100.18109847,742.35851959,247.825869283,742.35851959,170.824100589,19.7379968598,0.428222,186.651,0.240388370531,3349.21348615
522.602726705,0.999923,200.829,19.6867519923,-19.7982,0.0,3671,19.6867,3671,19.6867,1565.45803844,2540.73353072,1565.45803844,238.259789264,1565.45803844,939.288151796,19.6867658613,0.509982,186.651,0.248853306445,3265.6631574
459.706285655,0.999957,200.839,19.7633756035,-19.8675,0.0,3672,19.7628,3672,19.7628,940.356302473,1942.37203693,940.356302473,231.958568796,940.356302473,1067.84049272,19.7633986848,0.423966,186.651,0.24465284511,3352.5375883
138.799791918,0.999963,200.871,19.7136923547,-19.8067,0.0,3673,19.7134,3673,19.7134,1261.79865555,1314.880692,1261.79865555,184.159083844,1261.79865555,838.898862657,19.7137171418,0.492911,186.678,0.255679025434,2784.80163555
478.323031899,0.999955,200.928,19.6655698529,-19.7495,0.0,3674,19.6665,3674,19.6665,811.731968704,1546.55734557,811.731968704,224.443886983,811.731968704,730.48929989,19.6655910485,0.510705,186.708,0.261009374428,2947.00361677
688.412044344,0.999979,200.971,19.6906281256,-19.7785,0.0,3675,19.691,3675,19.691,1889.60398081,2134.73534029,1889.60398081,214.268369383,1889.60398081,958.109147626,19.6906724579,0.589206,186.711,0.277359212871,3077.76306116
377.964817085,0.999977,200.974,19.5467477623,-19.6413,0.0,3676,19.5466,3676,19.5466,1419.52832984,1871.72417054,1419.52832984,181.538924236,1419.52832984,649.321551012,19.5467510141,0.30922,186.677,0.254006519633,2616.68219915
241.58603021,0.999988,200.99,19.668025358,-19.7471,0.0,3677,19.6679,3677,19.6679,1538.65315443,1434.11700349,1538.65315443,171.060414266,1538.65315443,709.608944681,19.6680463337,0.585846,186.767,0.278635390589,2568.6396915
457.991841309,0.999941,201.037,19.6423605622,-19.7083,0.0,3678,19.6423,3678,19.6423,1448.670606,1922.02039149,1448.670606,200.940378418,1448.670606,682.610539777,19.6423878372,0.645519,186.781,0.291711341939,2720.02846281
951.182207059,0.999932,201.073,19.6066211931,-19.6808,0.0,3679,19.6072,3679,19.6073,278.429665005,2134.5939029,278.429665005,189.245910011,278.429665005,627.564933198,19.6066885859,0.615363,186.775,0.290641357838,2726.94542828
401.46387172,0.999952,201.065,19.6900876667,-19.7837,0.0,3680,19.6899,3680,19.6899,1661.29834646,1823.98844036,1661.29834646,188.582824668,1661.29834646,855.794373715,19.6901033242,0.710508,186.796,0.296625204689,2679.92999825
96.1844030292,0.999922,201.094,19.5451943326,-19.6368,0.0,3681,19.5441,3681,19.5441,1465.77175965,1142.40941717,1465.77175965,164.793067793,1465.77175965,812.922920422,19.545215322,0.582677,186.822,0.283792430474,2586.49877708
342.778432304,0.999925,201.107,19.5781532796,-19.6593,0.0,3682,19.5782,3682,19.5783,1488.56923435,1226.95542976,1488.56923435,166.732273192,1488.56923435,760.563626726,19.5781659571,0.505152,186.87,0.278518882189,2311.97984708
-27.6259081115,0.999933,201.161,19.4996736925,-19.5674,0.0,3683,19.4992,3683,19.4992,1169.06230604,949.337793959,1169.06230604,141.374820535,1169.06230604,770.747421108,19.4996953826,0.506423,186.887,0.283422594677,2142.77709426
138.810955896,0.999978,201.206,19.5665688173,-19.6542,0.0,3684,19.5664,3684,19.5664,1496.99491906,1382.88885277,1496.99491906,159.104863716,1496.99491906,880.698805728,19.566603662,0.60939,186.808,0.297813030552,2508.26786911
312.280889897,0.999977,201.175,19.4612193621,-19.5532,0.0,3685,19.4613,3685,19.4613,743.290785374,1234.79076444,743.290785374,201.185925483,743.290785374,699.936454416,19.4612407888,0.507747,186.758,0.284790235734,2770.93802892
396.470021408,0.999972,201.209,19.4854951053,-19.6005,0.0,3686,19.4842,3686,19.4842,1318.66702013,1669.92953795,1318.66702013,196.81411486,1318.66702013,1095.52995489,19.4855207074,0.474077,186.748,0.282969803872,2937.39243835
885.580263042,0.999959,201.264,19.5405397983,-19.6683,0.0,3687,19.5397,3687,19.5397,1532.50529608,2242.32635987,1532.50529608,224.185668974,1532.50529608,789.603976987,19.5405842747,0.594059,186.74,0.284847644139,2830.85101911
587.441344156,0.999956,201.239,19.5612978158,-19.6834,0.0,3688,19.5605,3688,19.5605,1818.43137913,1982.61658681,1818.43137913,229.284787611,1818.43137913,844.977475497,19.5613027412,0.343131,186.783,0.26241759808,2986.24426137
83.5058009514,0.999934,201.278,19.6008823447,-19.7128,0.0,3689,19.6011,3689,19.6011,1662.49587256,1135.92771098,1662.49587256,175.043675407,1662.49587256,1032.53090573,19.6009118085,0.384839,186.758,0.263930214772,2950.87736281
322.580630137,0.999947,201.273,19.5947371081,-19.7138,0.0,3690,19.5948,3690,19.5948,1825.4942333,2081.76851793,1825.4942333,235.392057098,1825.4942333,1017.87390331,19.5947965188,0.459228,186.726,0.270744283407,3158.80340629
657.105426731,0.999951,201.352,19.6181863658,-19.7333,0.0,3691,19.6178,3691,19.6178,1701.13392952,2685.55632417,1701.13392952,253.139120769,1701.13392952,906.473708209,19.6182165497,0.4605,186.761,0.271214372222,3468.6890311
957.279352965,0.999983,201.353,19.5932588374,-19.7188,0.0,3692,19.5926,3692,19.5926,680.888635127,2611.34084511,680.888635127,250.518812782,680.888635127,648.406272344,19.59327681,0.475664,186.734,0.264941577806,3182.23424531
2727.14487647,0.999936,201.381,19.6908531941,-19.8137,0.0,3693,19.691,3693,19.691,1643.97788376,2928.4699781,1643.97788376,252.756216469,1643.97788376,77.9607735045,19.6908697689,0.484314,186.696,0.261327192556,3021.09806771
1765.84097637,0.999928,201.408,19.6903458676,-19.8159,0.0,3694,19.6897,3694,19.6897,1436.90218969,2876.65779357,1436.90218969,248.113278978,1436.90218969,394.963143189,19.6904040043,0.524194,186.714,0.268407169044,3205.73143963
2936.91028638,0.999983,201.425,19.7501724659,-19.8773,0.0,3695,19.7494,3695,19.7494,1705.62590684,3040.4867718,1705.62590684,250.381955155,1705.62590684,67.3952561119,19.7502573623,0.401681,186.719,0.251508635312,3186.79451636
3011.89619061,0.999958,201.415,19.794686534,-19.9197,0.0,3696,19.7949,3696,19.7949,1593.95339412,3110.49490914,1593.95339412,253.694699058,1593.95339412,82.0551132441,19.7947239416,0.353066,186.724,0.24484294694,3218.78407998
1148.94707769,0.999983,201.473,19.8608178876,-19.9805,0.0,3697,19.8593,3697,19.8593,1852.29191218,2776.65130942,1852.29191218,253.477205058,1852.29191218,601.214407766,19.8610058144,0.566903,186.736,0.261831369772,3333.55428039
942.218561624,0.999927,201.461,19.7937338714,-19.9156,0.0,3698,19.7938,3698,19.7938,1739.62181727,2380.6795945,1739.62181727,251.369987976,1739.62181727,806.723202675,19.7937482381,0.422422,186.737,0.248744305734,3195.11620372
1917.34840598,0.99995,201.486,19.8792799198,-20.0022,0.0,3699,19.8791,3699,19.8791,344.298631812,2769.11631463,344.298631812,255.821787851,344.298631812,448.018671435,19.8793021257,0.380053,186.826,0.244302788804,3342.87633736
2309.3669201,0.999949,201.52,19.8939481761,-20.0113,0.0,3700,19.8933,3700,19.8933,2069.32670603,2941.31999386,2069.32670603,250.507687626,2069.32670603,247.537127883,19.8939609999,0.487522,186.86,0.249325909309,3221.43626238
1627.54736486,0.999929,201.549,19.874547472,-19.9861,0.0,3701,19.8744,3701,19.8744,687.06256771,2986.06801354,687.06256771,256.798443226,687.06256771,472.495930209,19.8745820889,0.561056,186.921,0.256360727495,3460.76667615
174.711558397,0.999955,201.552,19.860581899,-19.9557,0.0,3702,19.8602,3702,19.8602,708.69815702,2610.71410358,708.69815702,232.7107952,708.69815702,1202.28306581,19.8606034121,0.308681,186.969,0.229476608052,3375.84665892
690.319036268,0.99998,201.592,19.8800324898,-19.9735,0.0,3703,19.8805,3703,19.8805,1941.06745216,2080.53087232,1941.06745216,220.382204576,1941.06745216,875.986593475,19.880054437,0.553753,187.012,0.246721368813,3339.55289145
1412.3260148,0.999934,201.644,19.8968855081,-19.9975,0.0,3704,19.8967,3704,19.8967,1501.04449794,2746.85801036,1501.04449794,252.294387462,1501.04449794,630.721934448,19.8969391095,0.558319,187.043,0.256556474731,3339.10622289
113.877732582,0.999988,201.692,19.9001769823,-20.0023,0.0,3705,19.9002,3705,19.9002,170.689246843,2708.27079902,170.689246843,229.528760358,170.689246843,884.839784713,19.9001911983,0.503211,187.042,0.248565753179,3300.58719657
1992.17647833,0.999983,201.729,19.8208782405,-19.9285,0.0,3706,19.8202,3706,19.8202,212.238178225,3022.25912017,212.238178225,253.289525522,212.238178225,374.924975845,19.8209009614,0.49601,187.149,0.245984846674,3303.95538969
3147.90244588,0.999955,201.744,19.7906384529,-19.8996,0.0,3707,19.7901,3707,19.7901,1694.71112133,3269.88409521,1694.71112133,271.820534863,1694.71112133,108.219913391,19.7906849937,0.528564,187.188,0.249152745942,3469.00792289
2928.30163722,0.999944,201.783,19.8331626706,-19.9419,0.0,3708,19.8331,3708,19.8332,1158.49628336,3104.29371912,1158.49628336,257.16374663,1158.49628336,124.958173621,19.8332266798,0.54669,187.226,0.245579977522,3360.46117245
2737.17699826,0.999981,201.781,19.8600437206,-19.9718,0.0,3709,19.8599,3709,19.8599,413.246380602,3010.45550454,413.246380602,245.347065572,413.246380602,160.020529837,19.8600586309,0.478922,187.206,0.243541952713,3301.94257018
2808.07755896,0.999962,201.821,19.860812549,-19.9661,0.0,3710,19.8605,3710,19.8605,1673.71048054,3052.47344719,1673.71048054,237.67503921,1673.71048054,172.942823925,19.8608451501,0.55153,187.174,0.250054995805,3453.50869838
2953.22865148,0.999977,201.866,19.8901642102,-20.0073,0.0,3711,19.8907,3711,19.8907,1679.74106318,3183.91507372,1679.74106318,266.085434563,1679.74106318,137.771588244,19.8901988351,0.513092,187.199,0.247615060984,3401.90094487
2991.23013872,0.999967,201.874,19.8472731387,-19.9612,0.0,3712,19.8465,3712,19.8465,1688.76334013,3183.72079347,1688.76334013,254.195958434,1688.76334013,111.184812126,19.8473017646,0.394073,187.227,0.233148437902,3382.15579912
2932.97880446,0.999964,201.905,19.9112041489,-20.0309,0.0,3713,19.9113,3713,19.9113,1688.07953163,3166.06525747,1688.07953163,269.225662554,1688.07953163,112.234448201,19.911215236,0.413878,187.285,0.237803176836,3301.86270069
3033.40127372,0.999968,201.922,19.9656463136,-20.0824,0.0,3714,19.9651,3714,19.9651,1661.9786198,3311.05221423,1661.9786198,258.447103153,1661.9786198,125.954562956,19.9656841033,0.540078,187.34,0.249018160218,3469.59023517
2811.54722373,0.999935,201.971,19.9306091916,-20.0506,0.0,3715,19.9299,3715,19.9299,1279.64035078,3052.76090704,1279.64035078,258.223099675,1279.64035078,143.534089368,19.9306398261,0.39737,187.36,0.237845708706,3228.79598051
3036.74482043,0.999935,201.985,19.9951543869,-20.1163,0.0,3716,19.9955,3716,19.9955,387.465955247,3170.52842326,387.465955247,273.570753614,387.465955247,77.6363054879,19.9951841019,0.420387,187.353,0.235781833108,3294.1969131
2877.0787428,0.999934,201.99,20.0813666465,-20.1976,0.0,3717,20.081,3717,20.081,1789.77400838,3125.09581098,1789.77400838,247.837679547,1789.77400838,118.770635975,20.0813946808,0.546975,187.374,0.250436043016,3316.84193209
2861.22432322,0.999944,202.054,20.050293205,-20.1569,0.0,3718,20.049,3718,20.049,1825.71561272,3028.21248608,1825.71561272,239.323215192,1825.71561272,106.820658124,20.0503156233,0.360119,187.318,0.229646160348,3252.91857228
2653.93458023,0.99995,202.057,20.0116330159,-20.1119,0.0,3719,20.0118,3719,20.0118,825.529673789,2858.08161952,825.529673789,238.503200074,825.529673789,112.773499248,20.0116535296,0.477337,187.305,0.242958113047,3042.3082396
2592.24027702,0.999933,202.093,20.0297612208,-20.1339,0.0,3720,20.0299,3720,20.0299,1752.06603186,2858.89309188,1752.06603186,243.102970247,1752.06603186,136.74687775,20.0297810897,0.49999,187.352,0.241556875794,3040.18612247
2840.23058584,0.999945,202.132,20.0718234794,-20.1807,0.0,3721,20.0716,3721,20.0716,1639.73228316,3016.94625019,1639.73228316,230.744286473,1639.73228316,90.9393006655,20.0718590993,0.42853,187.334,0.235432325132,3127.83341536
2672.85819672,0.999953,202.158,20.0173910802,-20.1254,0.0,3722,20.0172,3722,20.0172,1729.24056044,2846.34225336,1729.24056044,234.800184779,1729.24056044,143.668260445,20.0174237579,0.47661,187.284,0.241654868576,3112.26353178
2634.85626204,0.99994,202.246,20.046942729,-20.1589,0.0,3723,20.0466,3723,20.0466,1615.490429,2899.11246513,1615.490429,244.497164958,1615.490429,123.948699704,20.0469873334,0.403886,187.367,0.238822486241,3055.08461799
2806.93745815,0.999952,202.242,20.0266878268,-20.1408,0.0,3724,20.0262,3724,20.0262,1650.99109521,2951.36949329,1650.99109521,238.87666961,1650.99109521,125.949314956,20.0267402072,0.493511,187.43,0.240209452479,3170.49256858
2089.11097881,0.999926,202.241,20.1591277606,-20.2746,0.0,3725,20.1589,3725,20.1589,1744.48246028,2892.57660874,1744.48246028,242.045100496,1744.48246028,289.027889616,20.1591490325,0.47299,187.476,0.243869442628,3174.24961539
1005.2657735,0.999919,202.244,20.1267612925,-20.2434,0.0,3726,20.1263,3726,20.1263,1792.48384421,2699.23946494,1792.48384421,263.211102777,1792.48384421,791.077601221,20.1267804671,0.341007,187.454,0.227696307799,3287.04407037
849.348863052,0.999946,202.266,20.2035892774,-20.3169,0.0,3727,20.2042,3727,20.2042,1632.35755221,2539.1447754,1632.35755221,250.075917072,1632.35755221,791.998757278,20.2036029133,0.395004,187.513,0.237977587313,3156.62613803
1377.44758139,0.999939,202.292,20.176838411,-20.2908,0.0,3728,20.1766,3728,20.1766,1586.9289237,2635.17135881,1586.9289237,242.181005873,1586.9289237,507.166342152,20.1768680534,0.421285,187.55,0.237813000086,3130.50221487
2701.25568514,0.999953,202.326,20.2756456844,-20.3937,0.0,3729,20.2752,3729,20.2752,1246.12103255,3026.6189093,1246.12103255,249.511387801,1246.12103255,168.284079244,20.2756661003,0.536662,187.604,0.247000261484,3268.30981559
653.923802504,0.999961,202.322,20.2769838057,-20.3962,0.0,3730,20.2762,3730,20.2762,1980.44677684,2950.25039274,1980.44677684,257.31660089,1980.44677684,771.47395475,20.2770122617,0.411069,187.637,0.241230557977,3320.02330256
2769.10642822,0.999984,202.381,20.3004444506,-20.4147,0.0,3731,20.2998,3731,20.2998,1583.4985431,3097.45815335,1583.4985431,255.644652652,1583.4985431,216.766125877,20.3004656622,0.629675,187.701,0.256842550304,3572.53801161
563.427909504,0.999939,202.41,20.3035063105,-20.4145,0.0,3732,20.3033,3732,20.3033,1678.21134064,1914.93966791,1678.21134064,232.300802538,1678.21134064,706.630261088,20.3035346317,0.63381,187.738,0.24756941303,2891.1107526
1864.10820628,0.999916,202.421,20.3202145845,-20.438,0.0,3733,20.3204,3733,20.3204,1783.61061718,2668.48276766,1783.61061718,240.247920664,1783.61061718,291.466237664,20.3202654445,0.583762,187.772,0.247677301457,2973.96580055
2595.91050763,0.999959,202.436,20.2481467421,-20.3616,0.0,3734,20.2472,3734,20.2472,1914.44265194,2774.61358154,1914.44265194,231.370646974,1914.44265194,168.028421503,20.2481793206,0.631131,187.786,0.253944755321,3078.89755787
2631.64997149,0.999906,202.463,20.2980262617,-20.4102,0.0,3735,20.2973,3735,20.2973,724.379567239,2828.61354562,724.379567239,241.431170032,724.379567239,128.229679308,20.2980368837,0.454823,187.814,0.239590466361,3113.13932599
986.065735927,0.999969,202.482,20.3296134572,-20.4437,0.0,3736,20.3302,3736,20.3302,1396.70065418,2880.25741135,1396.70065418,256.784199479,1396.70065418,655.541200426,20.3296394201,0.580256,187.774,0.248787356827,3380.42040872
2711.3348716,0.999965,202.516,20.3023006772,-20.4179,0.0,3737,20.3013,3737,20.3013,1747.76697663,2934.80382401,1747.76697663,238.012323995,1747.76697663,141.272259731,20.3023278855,0.396019,187.794,0.236520358921,3134.10500396
