PolicyRegParamNorm,AveragePolicySurr,Iteration,AverageReturn,AverageAction,AverageQLoss,AverageQ,Epoch,MinEsReturn,MaxEsReturn,QFunRegParamNorm,MinReturn,AverageDiscountedReturn,AverageAbsQ,MaxReturn,AverageAbsY,StdEsReturn,AverageY,StdReturn,AverageAbsQYDiff,AverageEsReturn
111.558,-177.943,2436,1000.0,0.0224291,88.285,166.856,2436,2.0,93.0,263.793,1000.0,99.9956828753,167.147,1000.0,166.919353671,18.9735910032,166.854783157,0.0,3.12278353584,13.3866666667
111.587,-179.542,2437,561.157894737,0.181336,102.028,168.599,2437,3.0,141.0,263.816,66.0,77.3566416433,168.896,1000.0,168.680253728,17.9118251616,168.609929139,462.591016724,3.29026245716,11.4719101124
111.595,-180.583,2438,916.0,0.0352459,87.6479,169.67,2438,3.0,135.0,263.936,76.0,95.7607955669,169.96,1000.0,169.759373075,26.8985864056,169.680453072,265.631323454,3.14037127446,17.7222222222
111.659,-181.453,2439,1000.0,0.0148486,103.373,170.991,2439,3.0,131.0,264.069,1000.0,99.9956828753,171.285,1000.0,171.062685104,19.8408960371,170.991809575,0.0,3.24022264419,13.7866666667
111.644,-182.254,2440,915.363636364,0.0304184,94.3999,171.783,2440,3.0,77.0,264.105,69.0,95.4521023421,172.06,1000.0,171.87486161,22.6274432884,171.784567017,267.643681965,3.16117814502,24.2682926829
111.668,-183.824,2441,1000.0,0.0207072,88.2075,172.969,2441,3.0,105.0,264.134,1000.0,99.9956828753,173.264,1000.0,173.057908608,17.651091196,172.975704242,0.0,3.04703363119,14.4428571429
111.671,-184.459,2442,1000.0,0.00928925,89.2653,173.566,2442,3.0,121.0,264.225,1000.0,99.9956828753,173.879,1000.0,173.679695943,16.7191923794,173.571110245,0.0,3.09115730086,12.858974359
111.698,-185.031,2443,1000.0,0.0153844,86.0083,174.551,2443,3.0,68.0,264.258,1000.0,99.9956828753,174.83,1000.0,174.642618673,15.360836765,174.560931767,0.0,2.99959299453,14.0428571429
111.691,-185.179,2444,1000.0,0.0170602,88.2816,174.916,2444,3.0,108.0,264.393,1000.0,99.9956828753,175.231,1000.0,174.983053834,18.2631341953,174.910394912,0.0,3.09705143879,13.2236842105
111.707,-185.922,2445,843.916666667,0.0398136,94.8843,175.367,2445,3.0,82.0,264.498,63.0,91.1922188087,175.65,1000.0,175.443803238,18.9395170509,175.371241875,349.01300318,3.16495798496,14.4571428571
111.752,-185.899,2446,1000.0,0.00764519,98.1032,175.455,2446,3.0,109.0,264.596,1000.0,99.9956828753,175.753,1000.0,175.540432805,16.1335033565,175.460462314,0.0,3.13748057611,13.7083333333
111.776,-186.198,2447,1000.0,0.020561,82.8896,175.736,2447,3.0,160.0,264.688,1000.0,99.9956828753,176.007,1000.0,175.794732282,26.306024283,175.731162334,0.0,3.00171611737,20.7555555556
111.82,-185.649,2448,1000.0,0.0017954,94.2721,175.686,2448,3.0,109.0,264.815,1000.0,99.9956828753,175.991,1000.0,175.785888268,25.3109738909,175.690364502,0.0,3.0718597636,22.3541666667
111.817,-186.185,2449,1000.0,0.00169478,86.5515,176.161,2449,3.0,158.0,264.88,1000.0,99.9956828753,176.452,1000.0,176.23751596,22.9415380188,176.164311641,0.0,2.9432072573,16.55
111.841,-186.011,2450,1000.0,0.0659969,90.8592,175.586,2450,3.0,179.0,264.971,1000.0,99.9956828753,175.897,1000.0,175.666963127,38.3609636617,175.593897857,0.0,3.02324823344,22.9318181818
111.867,-185.666,2451,1000.0,0.00189071,90.8576,175.488,2451,3.0,115.0,265.033,1000.0,99.9956828753,175.808,1000.0,175.597950107,25.6951357264,175.496984804,0.0,3.01858892753,19.2
111.891,-185.122,2452,1000.0,0.00299216,90.3047,175.345,2452,3.0,119.0,265.171,1000.0,99.9956828753,175.644,1000.0,175.43542625,26.9905404753,175.341121405,0.0,2.97085173066,17.8269230769
111.906,-184.667,2453,1000.0,0.00165812,92.551,175.097,2453,3.0,179.0,265.229,1000.0,99.9956828753,175.372,1000.0,175.182278919,29.2731451128,175.096179255,0.0,2.85829304486,20.3454545455
111.912,-184.049,2454,1000.0,0.00191787,80.8104,174.098,2454,2.0,123.0,265.242,1000.0,99.9956828753,174.421,1000.0,174.178524558,30.3717051907,174.100525935,0.0,2.75963992758,20.5
111.94,-183.808,2455,1000.0,0.0035516,83.0413,174.433,2455,3.0,141.0,265.275,1000.0,99.9956828753,174.721,1000.0,174.50239942,27.1008734148,174.434779699,0.0,2.7684794098,19.0169491525
111.955,-182.979,2456,1000.0,0.0319176,91.3484,173.377,2456,3.0,274.0,265.396,1000.0,99.9956828753,173.666,1000.0,173.457241868,44.7497769179,173.37444682,0.0,2.824865376,24.487804878
112.011,-182.44,2457,1000.0,0.00169276,86.5628,172.869,2457,3.0,137.0,265.465,1000.0,99.9956828753,173.164,1000.0,172.966655765,25.2318263653,172.874779954,0.0,2.75373267336,18.3888888889
112.001,-181.84,2458,1000.0,0.00184019,88.3985,172.135,2458,3.0,106.0,265.571,1000.0,99.9956828753,172.437,1000.0,172.2315279,29.5694803246,172.133684472,0.0,2.75551298603,27.4166666667
112.069,-181.033,2459,1000.0,0.00273634,88.5332,171.613,2459,3.0,147.0,265.663,1000.0,99.9956828753,171.923,1000.0,171.707491761,31.7093000339,171.617568455,0.0,2.73745982743,26.064516129
112.039,-180.707,2460,1000.0,0.0439768,75.6195,171.162,2460,3.0,227.0,265.705,1000.0,99.9956828753,171.476,1000.0,171.251350292,33.3686849576,171.160622943,0.0,2.61372471057,22.5555555556
112.096,-179.647,2461,1000.0,0.0207935,77.3325,170.448,2461,3.0,100.0,265.786,1000.0,99.9956828753,170.748,1000.0,170.529820736,24.7270648974,170.44766278,0.0,2.65579347479,19.7959183673
112.154,-178.721,2462,1000.0,0.00162789,85.6352,169.597,2462,3.0,124.0,265.858,1000.0,99.9956828753,169.883,1000.0,169.678082062,23.1426215112,169.593702621,0.0,2.75052258096,20.2156862745
112.203,-175.762,2463,1000.0,0.00413078,124.989,168.235,2463,3.0,182.0,265.954,1000.0,99.9956828753,168.511,1000.0,168.3058834,26.3191734082,168.236837933,0.0,3.30872799741,16.0333333333
112.228,-174.888,2464,1000.0,0.0299341,164.627,166.709,2464,3.0,59.0,266.055,1000.0,99.9956828753,166.989,1000.0,166.77086277,16.273561671,166.701950951,0.0,3.97026366588,16.393442623
112.244,-173.135,2465,1000.0,0.00398642,153.221,165.103,2465,3.0,74.0,266.17,1000.0,99.9956828753,165.391,1000.0,165.20285792,16.4083382466,165.098413296,0.0,3.9679757662,14.8235294118
112.286,-171.296,2466,1000.0,0.00125112,141.34,163.436,2466,3.0,86.0,266.298,1000.0,99.9956828753,163.754,1000.0,163.550292713,17.8765961059,163.429840697,0.0,3.9990847223,16.1746031746
112.29,-167.89,2467,1000.0,0.00184287,168.04,161.193,2467,3.0,92.0,266.382,1000.0,99.9956828753,161.478,1000.0,161.372161964,17.5472468653,161.199631526,0.0,4.49792053077,20.6326530612
112.316,-163.046,2468,1000.0,0.00265539,234.247,157.482,2468,3.0,68.0,266.406,1000.0,99.9956828753,157.797,1000.0,157.761801107,15.0141033276,157.470754816,0.0,5.66848056012,19.2941176471
112.34,-160.829,2469,1000.0,0.00206299,235.687,154.659,2469,3.0,59.0,266.53,1000.0,99.9956828753,155.061,1000.0,154.970652727,13.2872382958,154.64162445,0.0,6.03568139913,18.1964285714
112.33,-158.914,2470,1000.0,0.0328036,205.408,151.287,2470,3.0,75.0,266.567,1000.0,99.9956828753,151.739,1000.0,151.707520907,12.6311711753,151.278527084,0.0,5.85652967301,15.7619047619
112.41,-160.531,2471,914.363636364,0.0168138,177.342,150.473,2471,3.0,59.0,266.657,58.0,94.9209286271,150.888,1000.0,150.791794149,8.75251199416,150.464240344,270.805959625,5.74348043625,9.61165048544
112.5,-164.186,2472,1000.0,0.00926636,181.442,151.755,2472,3.0,65.0,266.685,1000.0,99.9956828753,152.188,1000.0,152.075431345,12.6415802087,151.741435701,0.0,6.06080273169,11.9529411765
112.508,-167.421,2473,1000.0,0.00450739,194.955,154.586,2473,3.0,59.0,266.75,1000.0,99.9956828753,155.088,1000.0,155.06323938,12.9628529096,154.58499848,0.0,6.15232607121,12.9333333333
112.556,-172.302,2474,1000.0,0.00321965,172.108,158.373,2474,3.0,128.0,266.744,1000.0,99.9956828753,158.911,1000.0,158.857335943,22.4529239676,158.385676005,0.0,5.84998762259,19.9411764706
112.529,-173.778,2475,1000.0,0.000148158,167.079,161.699,2475,3.0,144.0,266.803,1000.0,99.9956828753,162.325,1000.0,162.195528552,24.8200889983,161.701631464,0.0,5.74989419617,24.2564102564
112.549,-174.351,2476,1000.0,0.0390155,203.371,163.194,2476,4.0,90.0,266.867,1000.0,99.9956828753,163.986,1000.0,163.899836358,20.1434777358,163.18855113,0.0,6.12186751641,27.2368421053
112.569,-179.003,2477,1000.0,0.0436561,175.269,165.73,2477,4.0,55.0,266.879,1000.0,99.9956828753,166.66,1000.0,166.530210819,15.4824631977,165.731914381,0.0,5.80958837858,22.7333333333
112.562,-184.094,2478,1000.0,0.000806011,154.277,170.539,2478,3.0,73.0,266.877,1000.0,99.9956828753,171.373,1000.0,171.177647499,14.609280283,170.546348695,0.0,5.52050096788,20.4489795918
112.572,-186.261,2479,1000.0,0.00607246,158.901,173.48,2479,3.0,51.0,266.927,1000.0,99.9956828753,174.137,1000.0,173.950926597,12.7060441788,173.475443487,0.0,5.38045312614,18.0535714286
112.499,-188.584,2480,214.574468085,0.0143323,144.527,176.158,2480,2.0,68.0,266.977,212.0,88.4266401605,176.723,217.0,176.522634782,12.857742417,176.155843867,1.26734234994,5.08115839377,16.0322580645
112.567,-191.026,2481,219.891304348,0.073823,128.68,179.113,2481,3.0,42.0,267.007,134.0,88.6013192613,179.628,251.0,179.427920811,9.52681291723,179.106893995,24.5907620167,4.73045405151,14.7794117647
112.632,-192.246,2482,171.237288136,0.0118579,132.158,180.714,2482,3.0,59.0,267.021,170.0,82.1108583268,181.199,172.0,180.96803536,12.6103517392,180.725508775,0.562650599075,4.6227336635,16.406779661
112.737,-193.488,2483,1000.0,0.0136715,129.021,182.535,2483,3.0,78.0,267.048,1000.0,99.9956828753,183.031,1000.0,182.76760654,14.4480122242,182.53771622,0.0,4.47417632952,16.3548387097
112.822,-194.903,2484,1000.0,0.0135097,122.275,183.724,2484,3.0,74.0,267.084,1000.0,99.9956828753,184.181,1000.0,183.911646243,13.7220816457,183.718899876,0.0,4.2572011956,13.6944444444
112.858,-196.377,2485,1000.0,0.00931627,126.721,184.642,2485,2.0,77.0,267.11,1000.0,99.9956828753,185.071,1000.0,184.855539842,16.8249267232,184.644449393,0.0,4.09541432428,13.9459459459
112.889,-198.383,2486,1000.0,0.0089315,122.251,185.889,2486,2.0,56.0,267.14,1000.0,99.9956828753,186.336,1000.0,186.076204814,9.19728960371,185.887816605,0.0,4.08674516486,7.92857142857
112.892,-200.561,2487,1000.0,0.0117706,112.245,187.99,2487,3.0,49.0,267.157,1000.0,99.9956828753,188.451,1000.0,188.190805727,10.3322851152,187.992153539,0.0,3.97981095439,8.64545454545
112.846,-203.153,2488,1000.0,0.0111255,130.592,190.131,2488,3.0,53.0,267.222,1000.0,99.9956828753,190.615,1000.0,190.342791318,10.0979735581,190.138117591,0.0,4.17902244796,8.78151260504
112.811,-205.541,2489,1000.0,0.0119305,122.159,192.154,2489,3.0,210.0,267.253,1000.0,99.9956828753,192.608,1000.0,192.347697394,23.9875367731,192.162523196,0.0,4.06586601415,12.4074074074
112.791,-207.822,2490,1000.0,0.0120199,122.613,194.634,2490,3.0,89.0,267.332,1000.0,99.9956828753,195.105,1000.0,194.825401067,11.7957539924,194.633386928,0.0,3.98594157316,8.4298245614
112.773,-209.947,2491,1000.0,0.11053,127.27,196.649,2491,2.0,42.0,267.352,1000.0,99.9956828753,197.085,1000.0,196.8375446,9.27584203946,196.656499688,0.0,3.97119271761,8.95689655172
112.768,-212.094,2492,1000.0,0.128517,120.296,198.986,2492,3.0,40.0,267.439,1000.0,99.9956828753,199.433,1000.0,199.172697398,8.69231655993,198.986784087,0.0,3.9174701671,8.59459459459
112.765,-214.133,2493,1000.0,0.0564343,128.53,201.066,2493,2.0,74.0,267.5,1000.0,99.9956828753,201.503,1000.0,201.253086585,12.4296319139,201.073120367,0.0,3.85901393843,9.60550458716
112.771,-215.631,2494,1000.0,0.0208104,143.462,202.49,2494,2.0,61.0,267.584,1000.0,99.9956828753,202.954,1000.0,202.658634381,11.1816986852,202.494334875,0.0,3.9705866137,9.47619047619
112.75,-217.342,2495,1000.0,0.020449,135.508,203.495,2495,3.0,59.0,267.676,1000.0,99.9956828753,203.913,1000.0,203.654820641,14.0560420581,203.497177216,0.0,3.85557058608,11.2941176471
112.769,-219.283,2496,1000.0,0.129762,127.766,205.869,2496,2.0,74.0,267.673,1000.0,99.9956828753,206.275,1000.0,206.012495962,11.2533499205,205.870473163,0.0,3.66031310596,8.64957264957
112.754,-219.886,2497,1000.0,0.021958,138.128,206.625,2497,3.0,68.0,267.745,1000.0,99.9956828753,207.07,1000.0,206.780324578,10.9128970617,206.636417671,0.0,3.72389029381,9.19266055046
112.764,-221.237,2498,1000.0,0.0157397,144.97,208.049,2498,2.0,71.0,267.819,1000.0,99.9956828753,208.452,1000.0,208.202787378,13.4167027168,208.051677048,0.0,3.81233512771,9.44036697248
112.758,-222.214,2499,1000.0,0.0172945,136.346,208.811,2499,3.0,56.0,267.922,1000.0,99.9956828753,209.26,1000.0,208.957781674,10.1833484279,208.812924015,0.0,3.66472294965,9.01869158879
112.779,-222.815,2500,1000.0,0.018716,132.167,209.834,2500,3.0,83.0,268.0,1000.0,99.9956828753,210.23,1000.0,209.98965904,14.4890243698,209.84086454,0.0,3.47927797508,11.8965517241
112.812,-223.095,2501,1000.0,0.0149123,140.516,209.907,2501,3.0,79.0,268.064,1000.0,99.9956828753,210.299,1000.0,210.036393183,14.7203091,209.904467982,0.0,3.49681303732,12.75
112.845,-222.538,2502,1000.0,0.00840393,152.42,209.846,2502,3.0,119.0,268.163,1000.0,99.9956828753,210.276,1000.0,209.996902315,20.4421133937,209.852970119,0.0,3.68193752042,20.4
112.834,-222.979,2503,1000.0,0.00727284,140.672,210.164,2503,3.0,93.0,268.258,1000.0,99.9956828753,210.54,1000.0,210.273855617,29.2744122219,210.165450765,0.0,3.50611396521,30.40625
112.841,-222.962,2504,1000.0,0.00484924,129.767,210.303,2504,3.0,120.0,268.319,1000.0,99.9956828753,210.72,1000.0,210.446422244,19.3571041904,210.310581451,0.0,3.46900257785,21.6041666667
112.826,-223.041,2505,1000.0,0.00570275,121.062,210.372,2505,3.0,70.0,268.414,1000.0,99.9956828753,210.774,1000.0,210.521532163,16.3541003183,210.374239526,0.0,3.27626627601,20.4583333333
112.837,-222.714,2506,1000.0,0.00558926,134.96,210.018,2506,3.0,103.0,268.504,1000.0,99.9956828753,210.459,1000.0,210.177160964,19.968844899,210.015969206,0.0,3.46951171718,25.7435897436
112.84,-222.47,2507,1000.0,0.00530259,144.991,209.971,2507,3.0,104.0,268.598,1000.0,99.9956828753,210.408,1000.0,210.107708819,23.562191162,209.973932026,0.0,3.54492667667,23.5581395349
112.84,-222.488,2508,1000.0,0.00529675,121.913,210.052,2508,3.0,187.0,268.639,1000.0,99.9956828753,210.436,1000.0,210.197877245,32.9808594002,210.050300267,0.0,3.23095013392,22.6136363636
112.852,-221.974,2509,1000.0,0.00504303,127.286,209.46,2509,3.0,63.0,268.708,1000.0,99.9956828753,209.879,1000.0,209.609207169,16.9302977717,209.471361769,0.0,3.4091315587,20.8958333333
112.843,-221.726,2510,1000.0,0.00725067,131.455,209.438,2510,3.0,91.0,268.785,1000.0,99.9956828753,209.828,1000.0,209.551001325,20.4124851772,209.44024848,0.0,3.30921244905,21.9302325581
112.897,-221.065,2511,1000.0,0.00500314,131.761,208.721,2511,3.0,82.0,268.871,1000.0,99.9956828753,209.095,1000.0,208.847618019,19.057013409,208.718351265,0.0,3.31975871796,22.0212765957
112.889,-220.769,2512,1000.0,0.00915688,129.298,208.62,2512,3.0,112.0,269.063,1000.0,99.9956828753,209.014,1000.0,208.750320282,23.0361174379,208.627080678,0.0,3.28774548647,22.7954545455
112.906,-220.387,2513,1000.0,0.00847914,127.655,207.996,2513,3.0,161.0,269.125,1000.0,99.9956828753,208.389,1000.0,208.124523898,24.7261510384,208.005383314,0.0,3.2684328467,20.0980392157
112.903,-219.611,2514,1000.0,0.00924461,118.573,207.482,2514,2.0,121.0,269.198,1000.0,99.9956828753,207.852,1000.0,207.600586556,19.2499749062,207.477871011,0.0,3.26954452989,17.0862068966
112.898,-219.318,2515,1000.0,0.0101582,133.744,207.139,2515,3.0,77.0,269.27,1000.0,99.9956828753,207.548,1000.0,207.246899479,19.2512675776,207.140646306,0.0,3.39730166704,19.2352941176
112.939,-218.597,2516,1000.0,0.00686078,132.529,206.57,2516,3.0,99.0,269.37,1000.0,99.9956828753,206.919,1000.0,206.673760515,18.2514154702,206.569967254,0.0,3.36667840937,17.05
112.92,-217.757,2517,1000.0,0.00628614,127.089,205.773,2517,3.0,97.0,269.448,1000.0,99.9956828753,206.114,1000.0,205.857026452,22.853454881,205.769831939,0.0,3.1477747995,19.86
112.919,-216.889,2518,1000.0,0.012785,130.343,204.858,2518,3.0,97.0,269.524,1000.0,99.9956828753,205.215,1000.0,204.961414012,17.7731642782,204.858051925,0.0,3.33756262739,19.0377358491
112.898,-216.137,2519,1000.0,0.0102966,129.696,204.287,2519,3.0,75.0,269.591,1000.0,99.9956828753,204.625,1000.0,204.376309831,15.1803750607,204.283631958,0.0,3.2748289975,18.6923076923
112.91,-215.079,2520,1000.0,0.0310349,120.18,203.524,2520,3.0,101.0,269.696,1000.0,99.9956828753,203.875,1000.0,203.618491367,22.4538276247,203.527966294,0.0,3.21327045098,24.975
112.928,-214.179,2521,1000.0,0.00701705,119.004,202.668,2521,3.0,123.0,269.848,1000.0,99.9956828753,203.0,1000.0,202.756387547,22.2280048811,202.662327183,0.0,3.20892776751,21.8510638298
112.962,-213.188,2522,1000.0,0.0228945,131.79,201.551,2522,3.0,75.0,269.974,1000.0,99.9956828753,201.899,1000.0,201.64960272,17.7686709611,201.556522144,0.0,3.32110710883,20.6170212766
112.96,-212.288,2523,1000.0,0.0777685,121.804,200.442,2523,3.0,60.0,270.064,1000.0,99.9956828753,200.778,1000.0,200.526785446,15.4260934622,200.437510201,0.0,3.15059827067,23.3863636364
112.979,-211.145,2524,1000.0,0.0169357,115.337,199.696,2524,3.0,82.0,270.127,1000.0,99.9956828753,200.035,1000.0,199.776019254,17.8314865156,199.698759686,0.0,3.18567569029,25.3421052632
112.967,-210.293,2525,1000.0,0.0108336,109.617,199.194,2525,3.0,64.0,270.2,1000.0,99.9956828753,199.527,1000.0,199.266095626,15.1672718741,199.19682428,0.0,3.07769107619,20.4117647059
112.979,-209.448,2526,1000.0,0.0116344,115.237,198.174,2526,3.0,91.0,270.308,1000.0,99.9956828753,198.483,1000.0,198.235777226,17.177947828,198.171069971,0.0,3.11753354811,19.2352941176
113.006,-208.653,2527,1000.0,0.00962837,104.61,197.424,2527,3.0,66.0,270.395,1000.0,99.9956828753,197.733,1000.0,197.494151467,17.2844906116,197.426637253,0.0,2.9133197834,23.2045454545
113.061,-207.42,2528,1000.0,0.00564892,118.179,196.132,2528,3.0,79.0,270.476,1000.0,99.9956828753,196.476,1000.0,196.202027024,18.3040979018,196.119102624,0.0,3.11767954363,21.7333333333
113.082,-206.151,2529,1000.0,0.00444675,106.984,194.953,2529,3.0,70.0,270.576,1000.0,99.9956828753,195.308,1000.0,195.040228221,17.2425829465,194.954135358,0.0,3.06328858455,22.4
113.115,-205.326,2530,1000.0,0.0053395,111.547,194.251,2530,3.0,77.0,270.631,1000.0,99.9956828753,194.631,1000.0,194.35409636,20.0939934634,194.250106672,0.0,3.11740112419,25.9743589744
113.101,-204.478,2531,1000.0,0.00977897,109.116,193.605,2531,3.0,54.0,270.772,1000.0,99.9956828753,193.929,1000.0,193.700145678,14.6332361424,193.606662827,0.0,3.10019771239,19.78
113.152,-203.496,2532,1000.0,0.00448461,104.897,192.353,2532,3.0,68.0,270.823,1000.0,99.9956828753,192.648,1000.0,192.420479298,14.6736905627,192.350950446,0.0,2.99472244069,18.7547169811
113.145,-202.388,2533,1000.0,0.0246633,107.315,191.71,2533,3.0,100.0,270.917,1000.0,99.9956828753,192.014,1000.0,191.788100049,22.5710583962,191.712365369,0.0,2.96833158499,23.5813953488
113.149,-201.059,2534,1000.0,0.0143051,112.994,190.079,2534,3.0,94.0,270.945,1000.0,99.9956828753,190.43,1000.0,190.146117673,21.9287961352,190.064142959,0.0,3.09734723823,24.3902439024
113.162,-200.41,2535,1000.0,0.00835808,97.175,189.603,2535,3.0,50.0,271.017,1000.0,99.9956828753,189.937,1000.0,189.683981486,14.1930552255,189.612747682,0.0,2.91209098686,21.2391304348
113.197,-199.085,2536,1000.0,0.00861631,100.718,188.649,2536,3.0,60.0,271.089,1000.0,99.9956828753,188.961,1000.0,188.723494884,13.7468389723,188.643601467,0.0,2.93260804894,16.7966101695
113.265,-198.058,2537,1000.0,0.0144539,106.288,187.334,2537,3.0,93.0,271.189,1000.0,99.9956828753,187.659,1000.0,187.402452213,19.1616375128,187.328960817,0.0,2.98261463536,25.0487804878
113.284,-197.009,2538,1000.0,0.0137465,102.338,186.425,2538,3.0,83.0,271.249,1000.0,99.9956828753,186.776,1000.0,186.518497542,18.8408155705,186.422268867,0.0,2.95157239825,18.1538461538
113.304,-196.085,2539,1000.0,0.0103935,109.43,185.623,2539,3.0,68.0,271.387,1000.0,99.9956828753,185.951,1000.0,185.704832963,14.9660769528,185.625442136,0.0,3.00129857303,22.1956521739
113.328,-195.549,2540,1000.0,0.00893852,88.9124,185.193,2540,3.0,121.0,271.463,1000.0,99.9956828753,185.499,1000.0,185.261346791,24.2539929257,185.190038874,0.0,2.83524395207,28.2777777778
113.318,-194.485,2541,1000.0,0.0147161,107.764,183.944,2541,3.0,84.0,271.572,1000.0,99.9956828753,184.311,1000.0,184.027123884,16.5363199214,183.944474416,0.0,3.08030087455,22.7111111111
113.323,-193.827,2542,1000.0,0.0174486,102.782,183.3,2542,3.0,81.0,271.73,1000.0,99.9956828753,183.667,1000.0,183.376264617,17.4389375597,183.296660629,0.0,2.93943152328,22.2888888889
113.328,-192.892,2543,1000.0,0.0155219,92.4185,182.415,2543,3.0,54.0,271.866,1000.0,99.9956828753,182.728,1000.0,182.486130601,12.2171814655,182.416924254,0.0,2.81715904672,18.2830188679
