AveragePolicySurr,AverageQLoss,AverageDiscountedReturn,PolicyRegParamNorm,AverageEsReturn,AverageY,AverageAction,MinReturn,AverageAbsY,AverageAbsQYDiff,AverageQ,MaxReturn,Iteration,StdReturn,MaxEsReturn,AverageReturn,StdEsReturn,AverageAbsQ,Epoch,QFunRegParamNorm,MinEsReturn
-219.061,119.694,155.377984659,48.2935,224.121465582,214.513383724,0.660984,112.6136232,214.541480227,4.70396111144,214.493,340.034463991,129,33.3307615707,391.960820522,287.01120698,133.404273538,214.69,129,97.6733,36.5250425697
-219.761,123.009,172.735797947,48.4759,201.406592865,215.301449619,0.633711,294.60379509,215.327340204,4.76735188322,215.284,434.16376911,130,27.6733750983,368.194773344,351.242601379,118.672240266,215.442,130,98.1253,15.2970062002
-220.376,130.325,127.314325464,48.6504,226.080113957,215.793362739,0.671339,141.786104548,215.826427986,4.8880501044,215.774,335.049102949,131,67.3673676183,412.446346492,215.69790838,96.7723596383,215.937,131,98.55,20.788194443
-221.51,110.257,172.304171549,48.8263,237.97492805,216.876849938,0.630632,285.616903911,216.916325067,4.73578685244,216.861,453.56655542,132,41.9373651334,430.884337623,355.456565188,133.71740951,217.025,132,98.9214,24.6784032979
-222.478,125.649,178.617357874,48.926,300.504076084,217.698880977,0.592603,326.408202213,217.736483281,4.99807718361,217.679,445.923065109,133,28.4009468491,407.376312541,381.955809718,116.906544886,217.872,133,99.3461,33.6495789492
-223.892,123.304,188.243107392,49.0573,224.589967262,219.190873795,0.636154,319.328733896,219.227200608,4.86505838537,219.178,482.277285655,134,31.065355732,431.313099375,404.545638314,142.118695314,219.346,134,99.8728,48.6684618804
-225.146,114.338,171.548756491,49.1847,143.502311486,220.432981344,0.58754,323.381050653,220.465891615,4.75072934595,220.42,533.695793286,135,41.5611001754,400.081338973,362.159884029,131.013681414,220.588,135,100.253,10.3691770519
-226.19,133.169,191.616370977,49.3102,217.201335618,221.382682768,0.590559,381.412866322,221.414814712,5.03178291277,221.366,482.102910771,136,19.557774517,373.874364516,416.57206902,121.606792797,221.557,136,100.706,16.075897069
-227.476,128.921,196.427354796,49.45,230.156823947,222.58104656,0.605234,435.90070761,222.623586941,4.96268352883,222.563,520.600748155,137,12.7492688685,456.768726986,482.223742452,150.7140483,222.742,137,101.221,10.1613371011
-228.806,140.575,186.190153624,49.5809,206.165353802,223.967032856,0.623409,328.866244508,224.005127931,5.11721431668,223.946,522.839006719,138,46.9021433131,484.164985689,396.34342905,151.543355785,224.134,138,101.665,18.5743795142
-229.828,138.975,188.942275229,49.7002,235.478436302,224.945299972,0.622153,362.300625167,224.982147106,5.06522876963,224.923,461.976417598,139,16.5223838787,388.902698008,407.293523717,114.780463883,225.101,139,102.152,13.7558345361
-231.058,146.757,190.968134962,49.8175,252.881235209,226.139400888,0.618581,374.303667293,226.173280995,5.07399164634,226.128,499.883614494,140,34.0898984817,471.140589969,418.578587112,133.498802555,226.314,140,102.481,112.27824741
-232.19,132.964,176.501220697,49.9697,162.292717432,227.218593502,0.620689,312.160861031,227.268095327,5.07164557644,227.204,493.437306835,141,51.3054401204,376.286226997,372.57663191,143.377798534,227.411,141,103.0,11.3353046856
-233.488,139.316,182.273147025,50.1285,248.582054017,228.551391537,0.607832,350.30108921,228.596195166,5.08962816661,228.531,415.207471631,142,13.6069006929,425.187766166,375.859467449,139.562279825,228.728,142,103.481,19.2697282692
-234.163,137.961,184.650783392,50.2962,296.904274334,229.300076646,0.60435,337.906971325,229.335360946,5.03857729015,229.283,495.879802001,143,35.8681877532,425.916227787,385.532369803,114.131061669,229.459,143,103.876,25.107864239
-234.778,139.859,199.945107165,50.4657,178.022799825,229.862154956,0.607384,397.999934721,229.90049963,5.18451689377,229.848,524.818506976,144,31.2243096704,471.967743373,465.764855789,154.119494784,230.05,144,104.299,13.9483309643
-236.501,144.15,208.425113054,50.5971,279.62042296,231.637355097,0.600891,436.821785107,231.673445598,5.1171413716,231.614,579.062441807,145,29.2162956668,495.874531581,482.630837962,158.664292126,231.774,145,104.754,9.85408067862
-236.996,140.174,195.348189988,50.7589,287.913365082,232.109886055,0.641053,254.86196279,232.145906079,5.11092272607,232.097,588.734034347,146,57.8364026083,681.829972843,433.839928371,195.996419017,232.288,146,105.093,5.84253358999
-239.092,139.686,215.40116249,50.8652,223.815480829,234.158505838,0.608187,321.208689279,234.192867213,5.07747054975,234.152,693.307553646,147,57.6008930696,494.491081498,580.154620384,176.302263496,234.328,147,105.567,22.5850112567
-240.276,137.474,190.482946999,50.9585,307.784532938,235.328554084,0.621437,346.550842337,235.363990667,5.1674814477,235.306,572.777310713,148,50.5202476501,703.968243998,410.720507786,167.544691956,235.48,148,105.968,133.029350213
-240.832,140.833,198.871807895,51.0958,269.680690427,235.877143286,0.594423,387.288756484,235.917424949,5.21414993581,235.862,503.48622375,149,25.0160007013,507.92736222,439.751217556,116.680287166,236.044,149,106.451,135.180448655
-241.886,145.634,200.63787554,51.2273,164.137224064,236.887950873,0.624964,407.298128363,236.918630014,5.19485329701,236.866,554.707513495,150,23.9125304844,437.915530672,442.325702401,158.049290709,237.03,150,106.791,9.13050753578
-243.037,154.204,199.91240003,51.4209,151.362650216,237.969870699,0.561433,421.341678421,238.002771145,5.32642822524,237.957,445.985165643,151,5.56210585225,500.975635616,434.023986396,145.525629303,238.142,151,107.228,18.5041222928
-244.47,153.597,192.661067217,51.5585,173.752116192,239.458544263,0.608648,383.142073903,239.485177694,5.23521028253,239.441,496.4567045,152,27.6377353673,464.686865048,425.299215166,139.001336357,239.606,152,107.645,10.4294588407
-244.504,162.387,218.319019461,51.7211,177.367408029,239.305921786,0.576002,451.983270615,239.340592847,5.33290021346,239.287,694.792707987,153,54.044021891,447.341761078,546.733001424,139.809891057,239.471,153,108.047,13.1884194222
-246.717,149.823,199.165076326,51.8551,164.443241709,241.483883421,0.563211,439.540864198,241.510658701,5.27894728437,241.476,517.88532645,154,21.8124912259,503.435882368,469.970788173,173.529500067,241.634,154,108.558,13.7759670474
-247.179,141.564,201.915033907,51.9869,360.90536401,241.950122948,0.548865,454.815567266,241.986721809,5.2459798721,241.937,689.287503013,155,53.8464075039,581.479043866,586.157943069,177.025558802,242.126,155,108.962,21.5626271532
-248.402,172.248,222.800993843,52.1494,151.094493197,243.201627038,0.561913,461.54863792,243.237497263,5.53800246454,243.199,660.135801209,156,47.9797304165,396.027268721,598.18028035,132.971593549,243.367,156,109.453,9.88036322557
-249.397,165.242,214.350480269,52.2864,185.886872473,244.029062787,0.568445,455.01605158,244.062441397,5.39577191962,244.005,632.469329986,157,36.150801866,499.700938281,518.928944136,184.549339914,244.197,157,109.966,17.8775147386
-250.33,155.642,232.423278047,52.3938,300.486489305,245.024322436,0.614247,674.102631162,245.056371664,5.27341781595,245.01,843.260336908,158,46.7301021419,751.141608869,720.195912712,252.379168523,245.212,158,110.527,14.5374224682
-251.165,174.192,191.99654132,52.5456,199.398415289,245.774491164,0.587541,376.627878545,245.81246991,5.52165761179,245.757,461.179997515,159,18.9729593401,638.353495088,428.023228211,208.786218377,245.963,159,110.944,13.1580507897
-252.909,164.413,218.354721534,52.7322,174.096699144,247.52215946,0.55978,529.538126019,247.560906617,5.33640134454,247.519,733.072332229,160,44.1827109141,504.142778046,637.836961833,177.394388904,247.693,160,111.414,11.4231402948
-253.09,165.923,201.321547448,52.8322,227.787984553,247.599713639,0.54033,583.999908681,247.636321765,5.52733874452,247.576,905.41169628,161,85.3252905248,629.029489003,700.486278317,216.283575961,247.781,161,111.882,11.0896968271
-255.444,151.068,94.5477703344,52.9708,218.703724121,249.964553271,0.565132,144.90445965,250.004527215,5.31047392747,249.955,182.910455453,162,4.20960600725,661.016720025,150.00632728,229.629081842,250.149,162,112.292,16.0133346876
-256.118,165.078,147.190637819,53.118,135.916964102,250.64075293,0.525062,158.856485381,250.674118301,5.40719955968,250.634,1085.79117569,163,294.20866396,420.754038936,510.237162721,164.816560002,250.824,163,112.733,9.30238769252
-257.314,170.264,139.159324572,53.2583,137.657198436,251.659896335,0.532077,149.498148776,251.693325664,5.54089387444,251.637,923.771704433,164,281.771339099,480.196372147,446.560490486,154.402766062,251.842,164,113.158,8.79106944815
-258.486,177.025,181.721874814,53.396,193.062561753,252.924974638,0.562757,487.551918311,252.944655083,5.56757259278,252.903,925.272548163,165,71.0360209173,503.340360563,568.206719844,168.605146459,253.066,165,113.49,16.960843346
-259.088,157.448,186.971316512,53.5089,144.839498019,253.416086424,0.550405,192.966358032,253.445542612,5.39643761509,253.408,1475.76125651,166,267.257323306,474.155592479,790.0514339,148.182280308,253.586,166,113.99,12.6945039927
-260.755,164.861,159.552087688,53.6716,138.677627733,255.014402672,0.564659,162.960348361,255.042749339,5.52951866005,254.994,1043.87446105,167,249.2481025,508.615959457,557.560668169,168.085464744,255.181,167,114.367,11.1821428156
-261.654,191.207,173.979932543,53.7743,211.006983695,255.913139956,0.579598,342.227107747,255.939183257,5.74698374696,255.897,669.286884098,168,97.4153427164,796.712612267,432.614865124,250.530111336,256.102,168,114.754,9.69814839884
-263.535,188.272,174.932567382,53.8593,226.928528876,257.617762166,0.577495,265.366110389,257.645472563,5.79545953147,257.595,633.980387458,169,100.740698755,531.872781221,512.712640673,187.444654233,257.816,169,115.103,13.8473468863
-264.527,173.86,181.109425994,53.9918,206.328064527,258.68624569,0.599214,395.529087925,258.708028306,5.61092301998,258.677,671.943069256,170,54.7232337983,520.608329909,498.863493713,188.892287598,258.866,170,115.543,14.5098559711
-265.64,165.628,161.47905117,54.0806,133.686311529,259.745750299,0.568908,312.529747837,259.767113021,5.51574640575,259.735,637.017514428,171,51.2235932098,472.441167434,347.704047688,145.583552408,259.924,171,115.864,7.03833847806
-266.97,202.999,181.073037876,54.1989,126.880689723,261.056948686,0.574718,377.993286371,261.090302591,5.76117388754,261.036,682.558819871,172,79.8657446212,647.805540083,500.595477567,181.58727966,261.229,172,116.285,12.1888290893
-268.12,182.642,173.60932391,54.3076,182.307762773,262.147712235,0.562143,508.481330294,262.173956397,5.65258697943,262.121,1308.18653135,173,263.359209266,446.229814252,868.522035917,163.126254897,262.3,173,116.641,16.0712996493
-268.898,180.781,164.752894245,54.4118,284.754280114,263.007196472,0.452889,298.832417121,263.034330532,5.74043044493,262.988,1702.44747812,174,343.616563252,520.821201998,879.666139367,163.079319831,263.185,174,117.022,23.4073703783
-269.327,231.386,194.306308006,54.5024,119.197397965,263.614588211,0.566339,530.487016488,263.636549957,6.048406433,263.595,722.598246299,175,55.2459733455,468.905010709,643.599620175,148.657478294,263.79,175,117.412,10.9009294999
-270.19,186.648,161.396696574,54.6081,317.244469067,264.263471769,0.508151,392.353617163,264.29024624,5.79078936057,264.257,737.019824888,176,87.0261999317,585.633034453,502.539608984,197.695812744,264.434,176,117.746,30.5214776824
-271.771,207.311,163.167025927,54.7084,159.367650385,265.785535328,0.517696,246.533738761,265.8217769,5.94722102835,265.761,950.840734594,177,180.613086724,478.213569928,554.023610791,132.792811488,265.962,177,118.141,13.2052968243
-272.664,181.09,173.43712216,54.8221,317.402331222,266.578019602,0.546951,221.687906912,266.612656516,5.69911403186,266.578,927.353042041,178,128.252245986,651.253400579,567.103474527,222.425839734,266.796,178,118.497,29.2832455031
-273.555,226.424,103.265413977,54.9516,281.240418663,267.538272106,0.582315,162.926279562,267.563636668,6.08196539354,267.506,180.898728777,179,4.48509428636,555.350574309,173.561549704,161.555464402,267.71,179,118.873,27.4289921093
-275.278,194.069,157.404396334,55.0181,148.10276532,269.276177628,0.527143,193.761969032,269.302586906,5.81043391655,269.267,976.057550699,180,159.648692256,369.638891651,562.730579367,113.316338684,269.435,180,119.265,31.421663547
-275.135,208.076,154.639596524,55.1625,214.836107309,269.037083239,0.492798,412.329268366,269.064463315,6.02373521151,269.021,634.614066931,181,61.9823920253,477.459256515,511.698767274,134.093832063,269.227,181,119.663,16.8623430838
-276.64,225.172,158.823512903,55.2608,117.454131637,270.429876619,0.513661,398.59701844,270.45694987,6.22400372842,270.421,506.261614522,182,30.1162819397,500.904902123,465.623112737,137.216831982,270.629,182,120.138,12.2811675497
-277.492,222.595,155.105841947,55.3432,117.728373187,271.337093685,0.527182,368.293350669,271.362476459,6.12489299719,271.316,523.892945658,183,56.8323815252,531.741913341,440.99381742,158.020628181,271.499,183,120.582,10.4492674027
-278.51,213.368,169.4569897,55.472,144.915977447,272.556961227,0.519034,387.873818954,272.587769931,5.99853985469,272.526,1054.04574458,184,146.951986643,357.973049046,600.437651999,106.643455667,272.736,184,120.892,9.90319556649
-280.61,221.888,162.456195713,55.6199,244.111436018,274.429336354,0.542129,347.198476143,274.458685752,6.06994354791,274.419,741.7743965,185,97.455953639,751.989691882,414.841503927,277.754950298,274.62,185,121.352,8.49508224298
-280.658,198.179,200.939894772,55.7895,142.146736541,274.505610027,0.596762,420.487487622,274.537454084,5.90246504346,274.496,1071.53370979,186,133.466875193,396.936129908,599.509720965,131.796640443,274.717,186,121.697,14.633104818
-282.164,217.628,149.491019571,55.9602,114.73583496,275.813929099,0.560108,351.091725219,275.846750641,6.24007370282,275.798,402.502169755,187,12.7582544997,437.484554413,374.423446576,133.93642895,275.997,187,122.034,11.3008073185
-282.511,194.248,155.494210567,56.0473,217.261179719,276.196252276,0.485217,369.288007178,276.245161003,5.95555100251,276.183,557.637365782,188,47.4229338985,697.489091978,454.110513978,228.379537867,276.396,188,122.511,16.3728696591
-284.343,232.451,157.668918361,56.217,84.6422411187,277.924050905,0.540868,344.998181036,277.958823979,6.18342363222,277.898,603.578501991,189,72.5461768278,410.343479179,476.431119067,100.623907773,278.119,189,122.879,14.3737867726
-284.918,233.197,168.126865418,56.3256,184.453517832,278.53811031,0.562286,224.578245337,278.576727682,6.17348418198,278.53,1098.6746431,190,200.413974241,660.735533814,473.039980002,219.311302306,278.735,190,123.176,8.16079289096
-286.396,205.978,151.575011356,56.4485,126.988665278,280.120456965,0.492644,236.984254484,280.152641732,5.91350147389,280.106,1193.12243876,191,243.034333953,537.60607857,655.155143985,149.525377635,280.322,191,123.441,13.1963694024
-287.569,240.146,156.77519126,56.5463,247.668327078,281.223432358,0.589269,153.024757237,281.253595203,6.34431519544,281.196,544.886043119,192,71.37004764,481.881130741,361.608417014,176.406326872,281.406,192,123.821,9.50380564383
-287.568,267.925,118.905684394,56.6675,201.212099773,281.102032396,0.532935,190.15662284,281.130119217,6.45049588784,281.099,243.328071463,193,13.0879021198,508.580658563,215.256526529,187.54327024,281.289,193,124.208,3.0687165733
-288.583,236.439,183.102962888,56.7892,100.349966774,282.270687636,0.63143,357.550109291,282.283160558,6.20850286135,282.235,537.686520482,194,37.7574856523,375.73834144,423.615849612,106.537314703,282.434,194,124.565,12.4585231005
-289.193,250.948,196.70540827,56.8839,89.5881549231,282.629230362,0.601478,384.460599147,282.657611563,6.473755639,282.617,1140.09081429,195,138.396428216,449.122833966,654.69701373,113.557673343,282.845,195,124.967,7.13252553912
-291.845,233.394,123.508155572,56.95,78.049322392,285.300686076,0.471845,131.739137181,285.32555474,6.24598787599,285.301,1029.51087229,196,157.382014132,225.172499783,310.801279562,62.0805872161,285.486,196,125.263,8.59608740295
-292.23,230.249,83.1410089446,57.066,92.4378799276,285.659505202,0.478977,112.996524102,285.686455904,6.26395320492,285.627,252.230116418,197,33.6349719916,315.857592009,127.448650258,104.973151256,285.828,197,125.572,10.3668248002
-292.805,252.456,123.326838912,57.1835,150.805088394,286.226332951,0.456674,182.839317745,286.252311733,6.47564473731,286.21,612.908509607,198,105.922232822,346.017926454,317.082199201,87.0543030034,286.427,198,125.981,26.6519781787
-293.431,256.641,89.6744011359,57.2924,134.265204141,286.80573838,0.636368,129.890552001,286.825534064,6.47623111988,286.792,163.849829654,199,9.01543485188,488.235062675,143.968927495,141.652724649,287.006,199,126.419,12.9849192843
-294.617,302.028,92.4862544438,57.397,99.221630828,287.797957871,0.582517,135.931261306,287.834128504,6.80782809071,287.79,164.422226555,200,6.31882663629,251.68566092,150.086016699,85.1865233783,288.004,200,126.801,8.87027459795
-295.948,275.077,98.5767556612,57.5077,99.2241360865,289.303276947,0.685378,122.531614608,289.334797232,6.55310788467,289.286,179.526582091,201,12.1391255572,446.867388878,164.054173879,105.486537671,289.516,201,127.192,14.9342666393
