AverageAction,StdReturn,MaxReturn,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,MaxEsReturn,AverageReturn,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,Epoch,AverageAbsY,Iteration,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,AverageY,AverageQLoss,MinReturn,AveragePolicySurr
0.998565,146.938218605,2268.28712946,226.458,25.513,451.437270736,1600.68792963,13.0444390976,1152.54101943,534.68250332,0.765740768027,678,25.5095173246,678,2.97572721586,197.403,25.4897,25.4917080218,2.31017,-1.77651254056,-25.7606
0.998926,809.800158811,4115.01763268,226.574,25.6266,302.099924851,1221.91591523,2945.02843238,106.221412764,-4.21678352898,0.753509051009,679,25.6241495007,679,205.421613805,197.53,25.6053,25.6081948815,2.1895,1304.84851402,-25.8597
0.998917,1119.04221799,4040.53820197,226.691,25.6164,349.883636278,863.161244254,2791.69672487,368.57197918,108.473731615,0.746851590512,680,25.6100643994,680,175.291809937,197.687,25.5943,25.5952168626,2.12697,102.434445446,-25.868
0.998969,590.045484885,3809.69601869,226.76,25.6893,574.243052791,1393.86121092,3359.42238213,819.618158129,245.375105339,0.751614069041,681,25.6868084365,681,185.419667664,197.794,25.6679,25.6712109505,2.10177,1556.80513366,-25.9572
0.998827,1080.59372956,3576.91455083,226.931,25.6004,714.045437861,3101.81531824,2798.55191192,2387.76988038,1673.72444252,0.762501915404,682,25.5979889512,682,209.268216371,197.919,25.5817,25.5852049563,2.23211,92.208814087,-25.8559
0.998776,833.591001024,2693.24000821,227.05,25.6169,365.596805007,1456.83651932,1465.14391519,839.760415822,535.528718183,0.743897307779,683,25.6114158048,683,161.595681133,198.043,25.5974,25.5978648234,1.96635,159.203021225,-25.8845
0.998735,1191.74894182,2978.95647993,227.208,25.746,329.399734606,1056.6311518,1408.75426173,200.164436608,0.648340992265,0.757446103834,684,25.7419856676,684,119.505952253,198.179,25.726,25.7287955917,2.26534,5.39100683619,-26.0108
0.999044,971.033228884,3909.91314901,227.337,25.8173,555.658484529,1253.97445216,3195.89512833,468.494036746,55.7559567593,0.765835842279,685,25.8114981363,685,190.880448676,198.362,25.7971,25.7994065556,2.21232,122.819002681,-26.0678
0.998429,822.722423895,3336.46508222,227.465,25.7631,917.536123079,2250.59304852,2705.24320039,1160.34048979,5.85321367153,0.774341682518,686,25.7596991604,686,162.824102169,198.471,25.7425,25.7449987955,2.41808,92.3615840787,-26.0142
0.998479,941.307389094,3558.98268357,227.577,25.8398,171.586059953,895.395348626,3050.0549014,649.215521773,446.570968418,0.741469329775,687,25.8373345785,687,179.074956071,198.59,25.8216,25.8253053231,2.06242,103.123393665,-26.0971
0.998648,182.778141834,3157.95245169,227.733,25.9655,458.971527637,1550.54786645,2809.13718233,916.588817696,478.968346082,0.731631540395,688,25.9634583002,688,197.129775186,198.697,25.9477,25.9510448084,1.94864,2578.85823573,-26.2075
0.998795,566.931299921,3781.62695861,227.86,25.9282,348.503270432,934.056648325,2727.0272324,465.831584835,98.4683056542,0.740720453547,689,25.9252455827,689,179.854832536,198.826,25.9086,25.9096612471,2.12154,1650.89351726,-26.1761
0.998817,1091.73720013,3196.03467095,228.052,25.9105,333.715691923,2070.66892304,2059.47594954,1736.95323111,1403.23753919,0.769045085562,690,25.9074542189,690,182.207415557,198.966,25.8881,25.8891524085,2.48154,357.520923811,-26.1533
0.998774,602.790589584,3364.83090906,228.19,25.9423,115.079002523,1195.49252029,2821.04452745,1055.37730368,913.621998143,0.769230638829,691,25.9397808397,691,222.411654799,199.076,25.9239,25.9257678517,2.34193,1047.0768431,-26.1952
0.998851,720.009175715,3485.33374291,228.302,25.8614,692.328768055,1724.35727303,2787.54492183,776.887010125,89.3675006304,0.764201112167,692,25.8564269985,692,204.194888333,199.236,25.8352,25.8385811696,2.18348,932.401053729,-26.1161
0.998824,1036.24774115,3683.46603251,228.397,25.9157,402.751439585,1577.62493953,2485.78484964,1124.28403875,598.992417153,0.772366792075,693,25.908577564,693,201.466857779,199.364,25.8897,25.8895333876,2.28198,463.244782327,-26.1683
0.999113,974.652880118,3889.76417757,228.531,25.9787,409.428608991,1068.83426133,3004.92309007,535.30704528,73.7121997847,0.766793496568,694,25.9767633132,694,195.081333008,199.488,25.9595,25.9629933902,2.2909,596.419957544,-26.2229
0.99935,654.31434239,2865.75685019,228.58,25.9881,945.161427637,2411.96115091,1307.90642409,1235.70699042,4.37813025224,0.75930056512,695,25.9850907013,695,196.488083599,199.613,25.9676,25.9697077491,2.15656,600.084541344,-26.24
0.99928,914.841911791,4011.96162754,228.703,26.0347,606.695479294,1663.50431774,2895.22448599,656.402094737,60.6811150289,0.758281706527,696,26.0318674776,696,205.591931735,199.726,26.0138,26.0154985565,2.175,1096.35942536,-26.2997
0.999237,299.533634885,4189.60131227,228.77,26.0037,399.362870081,1121.85027591,3776.42060889,557.279622934,261.539321657,0.791942473,697,26.0035257945,697,220.679391111,199.876,25.9797,25.9855881929,2.50102,3153.89088641,-26.2515
0.999213,1145.65806361,4754.72658007,228.85,26.0758,881.203701699,2196.89404575,3736.73529535,1216.91699437,60.2098774368,0.773378753599,698,26.0696607344,698,245.951188262,200.019,26.0525,26.0527506378,2.28881,1249.19702889,-26.3198
0.999145,907.545106362,4854.40637214,229.021,26.0108,897.86183964,2495.24078802,3797.02655465,828.310242513,126.937411362,0.771208633197,699,26.0085826845,699,245.675259084,200.158,25.9908,25.9945245441,2.28602,2514.15075214,-26.2533
0.999099,1181.78570381,4322.80294745,229.227,26.0102,578.925206446,1494.77843878,2934.74234234,755.169326715,100.59427511,0.777959424768,700,26.0075569695,700,209.923540282,200.278,25.99,25.9907566087,2.40451,803.901511092,-26.2507
0.99896,1194.24458893,3996.74923677,229.305,26.0528,1262.49713617,2941.3298704,1603.43423071,1167.59581798,103.954467483,0.762821599186,701,26.0501395797,701,188.742664851,200.442,26.0336,26.0360185294,2.07072,118.741666806,-26.313
0.999157,1158.53393969,4106.73580292,229.383,26.1762,1072.29443697,2459.03575788,1341.88460179,951.317210713,56.7041584495,0.765317520612,702,26.1698851369,702,163.608807824,200.567,26.1539,26.1541590432,2.03454,69.629010433,-26.4389
0.999297,1598.62612184,4200.35864426,229.506,26.1089,1440.49918749,3259.91506875,1836.68271265,1240.9687697,-3.97995155802,0.77270762411,703,26.1071778224,703,162.770084049,200.7,26.0895,26.0941329504,2.11258,101.088921115,-26.3768
0.999242,1167.94928911,4090.41972771,229.615,26.2456,676.153358056,1793.27713018,2255.51439348,978.62759941,137.673208734,0.778838229775,704,26.2442270453,704,199.447808037,200.797,26.2237,26.225808894,2.28218,502.399839248,-26.4951
0.999138,664.200072269,2626.07892171,229.69,26.247,436.94896215,1209.80076638,1355.72423552,637.860469331,164.628151623,0.770632610707,705,26.2458393266,705,164.216704399,200.955,26.2278,26.2300895534,2.31272,240.124585912,-26.5058
0.999149,1199.32491266,4220.7030327,229.833,26.3357,424.223573208,1064.76902731,1561.04060421,419.28751299,25.87627429,0.771743388268,706,26.3329317456,706,203.283186947,201.095,26.3154,26.3169396604,2.1747,92.3160292742,-26.5923
0.998949,1724.80008176,4405.2569243,229.958,26.3037,345.192467252,1102.38927292,1777.5102172,361.127423188,19.6518095429,0.764550091358,707,26.3007393655,707,176.470884564,201.203,26.2821,26.2845458656,2.34897,82.3378218598,-26.5525
0.999221,1017.45462566,4167.69485932,230.06,26.3183,625.971367348,1535.58140074,3104.29711138,513.347404335,-1.51476891659,0.769986586227,708,26.314543367,708,218.015552613,201.361,26.2937,26.2963703701,2.26663,274.436606333,-26.5696
0.99916,920.666557907,3983.86296465,230.263,26.3324,432.000171438,1188.97816289,1697.92727271,433.131856721,0.0310781698505,0.76043175457,709,26.3285645242,709,215.095690122,201.467,26.31,26.3130533098,2.03397,741.497598808,-26.5649
0.999288,1097.75337044,4435.77141505,230.363,26.3538,696.687056221,1805.00100173,1971.39701115,1062.68313223,130.469461356,0.76848246793,710,26.3512534358,710,199.010548968,201.583,26.3321,26.3344954161,2.2915,233.803198816,-26.5997
0.999381,1100.51557154,4655.96391784,230.438,26.4005,529.760878235,1408.51495511,2254.31263433,820.474108084,49.0558374921,0.769900462818,711,26.3946001138,711,250.666517392,201.75,26.376,26.3769744998,2.39966,445.240828421,-26.6565
0.999331,1216.51048876,4579.30197395,230.545,26.364,356.95444811,1036.45096928,2694.03996056,672.812530728,89.0402921915,0.762397590652,712,26.3605512948,712,230.694889744,201.856,26.3431,26.3448882559,2.06246,1296.94878299,-26.6165
0.999096,1424.35742159,4814.71454381,230.677,26.3512,751.405033252,2032.7536632,2927.51558244,594.388090574,2.45200323275,0.786775918587,713,26.3462905052,713,214.315059381,201.977,26.3247,26.3289804084,2.37248,113.393468139,-26.5994
0.998849,1098.83663364,3695.33991178,230.858,26.5022,0.0,350.826592505,2756.71849332,350.826592505,350.826592505,0.769091394048,714,26.4978497312,714,218.541919743,202.123,26.4803,26.4819048991,2.36837,354.255141173,-26.7613
0.999005,826.33328893,4224.83505318,230.913,26.5866,1390.04775871,3706.05219378,3575.76434237,1680.31406554,194.613207698,0.744459324676,715,26.5813020781,715,221.606900297,202.282,26.565,26.5670793434,2.10813,1196.11754833,-26.8416
0.999019,1077.25947163,4578.56447653,231.092,26.5532,662.989811398,1453.68271361,3527.2508108,790.692902212,127.703090814,0.767537660875,716,26.5500268918,716,235.409902275,202.364,26.5338,26.5349345388,2.23263,1241.61174086,-26.8146
0.99887,273.224163849,3955.27710687,231.246,26.573,300.90425919,2430.25113647,3567.15429026,2129.34687728,1828.44261809,0.790138468458,717,26.5695254471,717,224.233764586,202.522,26.5557,26.5579967394,2.43309,3035.80926234,-26.8441
0.99878,841.381473762,3003.95084023,231.396,26.6027,572.769264188,1405.28438252,2202.53954529,710.424724943,2.47515023353,0.790201471864,718,26.5996768946,718,169.46942165,202.682,26.5844,26.5896145789,2.64868,307.726107377,-26.8653
0.999054,830.538837277,3276.4277738,231.556,26.7276,385.411008518,1096.75688612,1569.55591355,578.255550367,16.44657977,0.774570323255,719,26.7218234908,719,195.078604367,202.802,26.7092,26.709561457,2.46841,423.246105418,-27.0016
0.998781,784.802625484,2957.03283362,231.679,26.6028,96.8429945104,825.557093587,1773.62400869,728.714099077,631.871104566,0.772126048887,720,26.5988401999,720,160.802472936,202.921,26.5822,26.5846199291,2.32586,407.288258898,-26.8671
0.998863,917.326077715,3216.33391503,231.748,26.6718,586.136720674,1642.28257744,1929.66345891,710.624174902,94.2326836512,0.77032272377,721,26.6672143906,721,191.519083334,203.029,26.6516,26.6528829349,2.27619,647.488931588,-26.946
0.998871,734.249014359,3464.63273842,231.846,26.6667,705.622316062,1702.45760486,2777.76689315,708.655275544,133.511046873,0.78150041513,722,26.6629039674,722,222.320525854,203.178,26.6464,26.6497644989,2.30141,1124.84339429,-26.9386
0.999151,911.447361564,3209.84282958,231.984,26.8003,401.123866427,1129.14792061,1741.3121443,456.2546419,76.684916722,0.78475694788,723,26.7991831806,723,172.379544647,203.273,26.7832,26.7861947966,2.44924,80.5329991276,-27.069
0.998749,432.433703434,3258.32633456,232.145,26.7923,549.713916486,1572.84294227,2866.75480225,513.385496048,9.35585972253,0.766750880266,724,26.7877059847,724,193.247014742,203.403,26.7726,26.7755711226,2.21848,1668.90728284,-27.0461
0.999007,1260.5548831,3648.24877973,232.24,26.7732,379.181507782,945.807520323,2750.59094244,380.560859745,-1.78166682307,0.75924869052,725,26.7689522261,725,182.371711046,203.549,26.7569,26.7564932151,2.04333,4.92432663571,-27.0346
0.999114,1089.23604113,3775.35730622,232.291,26.7885,352.542299945,1125.47067056,3008.92957598,243.200856899,-1.98736785486,0.783585663453,726,26.7819925977,726,209.797692978,203.669,26.7677,26.7685247915,2.45296,594.587315702,-27.0475
0.998911,903.135339164,3624.66099297,232.467,26.7475,892.324222294,2260.28697711,2592.09446859,726.339820166,121.045424944,0.790265738336,727,26.7447692551,727,152.498489371,203.799,26.7304,26.7341666703,2.50993,607.484313747,-27.0183
0.999126,1124.10960304,4270.71355327,232.633,26.8331,333.020155716,782.402270974,2973.31070396,311.44117885,75.3495286652,0.776845368547,728,26.8282697906,728,195.155563206,203.938,26.8139,26.8162088072,2.36596,745.087859436,-27.0904
0.999048,682.817249549,3771.66277518,232.719,26.8735,0.0,2011.02598737,3194.77087591,2011.02598737,2011.02598737,0.764697042321,729,26.8690940752,729,132.799606062,204.028,26.8545,26.855872733,2.35301,1276.27233326,-27.1285
0.999425,0.301278207804,-1.83731367969,232.853,26.8864,0.0,3563.714494,-2.34283005914,3563.714494,3563.714494,0.777107215459,730,26.8853819332,730,-2.22992214094,204.211,26.8694,26.8722023889,2.46332,-3.79011624773,-27.1344
1.0,0.163081774661,-1.78903685581,232.937,26.8626,1065.03963163,3847.68318333,-2.26647544096,483.824796357,-4.19975123847,0.781562020657,731,26.861822439,731,-2.15968993023,204.357,26.8447,26.8487600251,2.41675,-2.70024176401,-27.0898
1.0,0.159763462004,-1.8656665314,233.047,26.8592,162.271202428,534.968062128,-2.27210169897,73.765353113,-5.68028981519,0.78845752479,732,26.8542669042,732,-2.16442098205,204.511,26.8399,26.84081679,2.38241,-2.79535984399,-27.0743
0.999043,1672.91169917,3978.76498392,233.22,26.9522,220.461758518,697.933414028,1190.77372796,203.447350464,-4.63492998299,0.792466841975,733,26.951509374,733,76.0358147156,204.613,26.9336,26.9373743226,2.28718,0.532810725653,-27.1588
0.999012,941.372021517,3700.45982599,233.369,26.8841,338.706456324,673.890808605,2674.47360303,335.184352281,-3.52210404247,0.825425415502,734,26.882787951,734,210.411889962,204.784,26.8661,26.8689966676,2.55957,898.904981263,-27.1476
0.999077,1516.92575708,4115.61950566,233.457,26.9642,1128.32676045,3308.18170848,991.902292689,1724.70279871,762.29458794,0.808147323039,735,26.9578629524,735,120.314722822,204.93,26.9423,26.943239081,2.57503,101.015554883,-27.2333
0.999052,298.937291175,3704.57278471,233.523,26.8937,0.0,1551.95473505,3438.13725532,1551.95473505,1551.95473505,0.788537700228,736,26.8920234262,736,191.651859426,205.066,26.8746,26.8773771328,2.36751,2604.42250248,-27.1678
0.998975,562.828941273,3722.53497092,233.63,27.0024,985.368686073,2937.28812777,3145.75533741,1005.31242829,287.800427636,0.793663787549,737,27.0003655306,737,192.247558049,205.234,26.985,26.9873730217,2.55392,1464.17699226,-27.2633
0.998915,937.062609742,4164.21374269,233.756,27.0694,345.682475572,1041.72847773,2933.70172002,636.292634723,99.9563874881,0.762565196654,738,27.0652681817,738,166.886191985,205.338,27.0514,27.0534890441,2.1485,1161.66595536,-27.335
0.999091,236.975026763,4030.45987499,233.89,27.0185,341.824448449,1068.535156,3600.03506151,641.917221437,231.723049617,0.786311212116,739,27.018503077,739,188.283977921,205.485,27.001,27.0056054343,2.42825,3208.1456122,-27.2865
0.99917,946.177903059,4001.76231464,234.003,27.0758,923.550021384,2661.72394766,3041.25633746,1738.17392627,814.623904886,0.785553299938,740,27.0723935641,740,208.08625477,205.608,27.0564,27.058332699,2.5086,968.496682105,-27.3385
0.999369,972.000454568,4040.60776235,234.077,27.011,508.955648061,1531.57507487,3003.91653677,687.717536624,239.758394404,0.812584210075,741,27.0072217298,741,201.670918049,205.723,26.9917,26.9933832591,2.69758,1138.43404542,-27.2819
0.999339,995.519688031,3865.63748073,234.202,27.0932,222.147471474,721.686116399,2358.80896838,416.964156293,133.895134036,0.793989940712,742,27.0901555116,742,190.973865818,205.868,27.0732,27.076203047,2.4771,638.374957932,-27.3639
0.999276,1070.42365658,3475.4653482,234.299,27.0975,182.4588469,802.451960842,1512.98071593,522.345240199,307.998110779,0.805220138688,743,27.0963789493,743,194.277611005,206.021,27.0775,27.0812577482,2.62443,481.747181857,-27.3591
0.999135,1092.60301255,3790.10159168,234.428,27.1574,327.861729119,1011.351748,2722.03707232,550.247500386,277.539419022,0.771793235812,744,27.1527769005,744,214.078874398,206.139,27.136,27.1370562995,2.34345,398.285328635,-27.4127
0.999126,1084.64543791,4319.91122065,234.533,27.1839,328.511150114,1615.3670865,1093.5728505,1190.67983588,815.210743535,0.784545622276,745,27.1818167504,745,155.978434379,206.256,27.1629,27.1662753633,2.43458,64.6540152574,-27.4574
0.99931,378.740363096,4630.89280836,234.655,27.2712,428.895668213,1178.45018853,4077.09347656,603.98952299,111.882059978,0.79503581011,746,27.2661039106,746,236.139315972,206.382,27.2477,27.2514944635,2.53356,3121.38451784,-27.5374
0.999436,962.117708645,4287.70870783,234.774,27.301,626.396469821,1865.97218058,1838.4515312,635.909776305,180.401507808,0.786949615367,747,27.2981657346,747,240.782517939,206.5,27.2802,27.2817198986,2.39595,864.148474817,-27.5696
0.999223,1124.5718412,4435.58863823,234.874,27.2652,324.658004941,819.210772754,2915.62661446,360.989603346,106.794158901,0.767726273828,748,27.260725386,748,233.105601074,206.637,27.2445,27.2444739492,2.25199,847.747241422,-27.5229
0.999212,1140.84035215,4346.05331916,234.98,27.3279,966.061202509,2793.47947032,2907.40564147,997.237700853,281.968537837,0.773961413927,749,27.3263086066,749,214.425647692,206.729,27.3089,27.3114538049,2.45081,1272.97520761,-27.5941
0.999353,1232.87564468,4544.84227655,235.117,27.2546,989.878899331,2108.16874827,2179.907889,1118.28984894,128.410949605,0.798262937497,750,27.2495620747,750,171.723896975,206.858,27.2311,27.23279139,2.55782,80.3387222917,-27.5237
0.999335,1058.96789866,4161.05905377,235.296,27.3339,165.481307005,760.692548282,2805.10995309,595.211241277,429.729934272,0.782910224629,751,27.331326372,751,210.259089252,206.982,27.3143,27.3183322799,2.54013,1306.11319169,-27.5973
