MaxReturn,AverageDiscountedReturn,StdReturn,AverageReturn,StdEsReturn,AverageEsReturn,AverageAbsY,MinEsReturn,Iteration,MaxEsReturn,AverageY,AverageQLoss,MinReturn,AverageAction,Epoch,AverageQ,AveragePolicySurr,AverageAbsQ,PolicyRegParamNorm,QFunRegParamNorm,AverageAbsQYDiff
1000.0,99.9956828753,0.0,1000.0,10.2418651851,10.7555555556,28.6387485608,2.0,2193,52.0,28.630597629,3.61968,1000.0,0.419088,2193,28.6317,-31.2849,28.7498,148.323,314.943,0.534425346655
1000.0,99.9956828753,0.0,1000.0,17.8779724918,14.4084507042,28.4821847868,3.0,2194,137.0,28.4745239872,3.82908,1000.0,0.273265,2194,28.4735,-31.2273,28.5712,148.333,314.946,0.539356764994
1000.0,99.9956828753,0.0,1000.0,10.776604356,11.4659090909,28.6019592518,3.0,2195,61.0,28.5953670864,3.13559,1000.0,0.38437,2195,28.5962,-31.2812,28.6926,148.354,315.011,0.492175745636
1000.0,99.9956828753,0.0,1000.0,7.65455107761,8.55172413793,28.6738138999,3.0,2196,44.0,28.6670455997,3.41516,1000.0,0.118271,2196,28.6682,-31.345,28.7567,148.322,315.063,0.509395282144
1000.0,99.9956828753,0.0,1000.0,11.916812305,10.4105263158,28.5345006892,3.0,2197,91.0,28.5285189073,3.52113,1000.0,0.38837,2197,28.5264,-31.3092,28.6355,148.293,315.155,0.537377640129
1000.0,99.9956828753,0.0,1000.0,10.436565527,10.09,28.4622304191,3.0,2198,75.0,28.4566507541,3.43166,1000.0,0.322871,2198,28.4571,-31.3026,28.554,148.328,315.229,0.51007878823
1000.0,99.9956828753,0.0,1000.0,16.4088628624,15.6774193548,28.479202027,3.0,2199,86.0,28.4721652044,3.68015,1000.0,0.369654,2199,28.4721,-31.1948,28.5601,148.339,315.305,0.525888675526
1000.0,99.9956828753,0.0,1000.0,12.4787492832,14.6285714286,28.4031805689,3.0,2200,75.0,28.3967337124,3.27206,1000.0,0.30555,2200,28.3975,-31.1898,28.4887,148.337,315.306,0.515514954283
1000.0,99.9956828753,0.0,1000.0,9.97266672624,10.3571428571,28.6224480513,3.0,2201,53.0,28.6175123929,3.65248,1000.0,0.310573,2201,28.6154,-31.2804,28.7241,148.365,315.364,0.537230605012
1000.0,99.9956828753,0.0,1000.0,11.3395539932,10.5368421053,28.4672799208,3.0,2202,69.0,28.4577416688,3.9835,1000.0,0.539878,2202,28.4567,-31.2187,28.572,148.418,315.391,0.575062941527
1000.0,99.9956828753,0.0,1000.0,14.0506325558,10.7078651685,28.4411368627,2.0,2203,82.0,28.4310920587,3.5312,1000.0,0.522931,2203,28.4309,-31.1788,28.5241,148.471,315.453,0.526941756012
1000.0,99.9956828753,0.0,1000.0,9.86799999102,9.13157894737,28.4386258199,2.0,2204,69.0,28.4292814428,3.69877,1000.0,0.434403,2204,28.4301,-31.171,28.5307,148.474,315.509,0.526226998497
1000.0,20.6659163099,93.9496729007,31.2142857143,9.61486848584,8.048,28.417185798,2.0,2205,66.0,28.4067984311,3.195,22.0,0.264113,2205,28.4068,-31.1579,28.5022,148.486,315.607,0.491184551793
1000.0,99.9956828753,0.0,1000.0,11.9593159711,10.9120879121,28.4387880362,2.0,2206,77.0,28.4294045983,3.50902,1000.0,0.585405,2206,28.4291,-31.1262,28.5391,148.488,315.614,0.520067312436
1000.0,99.9956828753,0.0,1000.0,8.78531833127,9.0,28.2109440636,3.0,2207,54.0,28.2015691452,3.48943,1000.0,0.599577,2207,28.2008,-31.0695,28.2995,148.488,315.63,0.513342000263
1000.0,99.9956828753,0.0,1000.0,8.19590083684,7.8046875,28.47372162,3.0,2208,46.0,28.4666529737,3.4716,1000.0,0.394808,2208,28.466,-31.2623,28.5691,148.502,315.676,0.52264940193
1000.0,99.9956828753,0.0,1000.0,7.95624127009,8.58974358974,28.443392582,3.0,2209,40.0,28.4346153698,4.30369,1000.0,0.575661,2209,28.4362,-31.22,28.5605,148.501,315.698,0.591008126779
1000.0,99.9956828753,0.0,1000.0,10.665011924,9.14545454545,28.4692608603,3.0,2210,76.0,28.4584896619,3.6313,1000.0,0.562039,2210,28.458,-31.2166,28.5621,148.493,315.737,0.529527611205
1000.0,99.9956828753,0.0,1000.0,9.57386844051,9.47619047619,28.3485564053,3.0,2211,45.0,28.338885832,3.52538,1000.0,0.564221,2211,28.338,-31.1198,28.4414,148.488,315.803,0.523757161771
1000.0,99.9956828753,0.0,1000.0,12.9812788276,19.92,28.5412393491,3.0,2212,52.0,28.5353232436,3.44968,1000.0,0.472356,2212,28.5354,-31.1794,28.6348,148.479,315.792,0.523753536686
164.0,69.9285280191,10.3057839912,120.071428571,19.5739118174,19.8039215686,28.4619648515,3.0,2213,90.0,28.4541274275,3.68449,103.0,0.411612,2213,28.4523,-31.1463,28.5577,148.487,315.879,0.553981367926
1000.0,99.9956828753,0.0,1000.0,18.0592553405,18.4905660377,28.3751854988,3.0,2214,102.0,28.3655200748,3.72803,1000.0,0.441704,2214,28.3675,-31.0345,28.459,148.512,315.94,0.530398537875
1000.0,99.9956828753,0.0,1000.0,17.2027205334,15.9375,28.3086096497,3.0,2215,102.0,28.301329097,3.5042,1000.0,0.300724,2215,28.3004,-31.0543,28.3996,148.536,316.02,0.515372906588
1000.0,99.9956828753,0.0,1000.0,11.880695827,13.32,28.5269052559,3.0,2216,53.0,28.5162365581,3.5041,1000.0,0.240816,2216,28.5152,-31.1448,28.6097,148.574,316.062,0.50456549141
1000.0,99.9956828753,0.0,1000.0,24.228338711,22.8181818182,28.3537439346,3.0,2217,145.0,28.3414443873,3.6336,1000.0,0.406455,2217,28.3431,-31.0058,28.4516,148.577,316.053,0.522399792389
1000.0,99.9956828753,0.0,1000.0,13.2347254971,15.671875,28.2166424312,3.0,2218,53.0,28.2112882051,3.15526,1000.0,0.429137,2218,28.2107,-30.9644,28.3013,148.622,316.031,0.480140454147
1000.0,99.9956828753,0.0,1000.0,13.879233988,12.4615384615,28.2540163951,2.0,2219,88.0,28.248813673,3.45021,1000.0,0.179009,2219,28.2486,-30.96,28.3495,148.715,316.082,0.51599923376
1000.0,99.9956828753,0.0,1000.0,9.05962111205,9.74285714286,28.3317270336,3.0,2220,49.0,28.3252440425,3.59358,1000.0,0.388815,2220,28.3224,-31.0328,28.4109,148.726,316.112,0.504487072126
1000.0,99.9956828753,0.0,1000.0,11.3661003164,9.72815533981,28.1961768502,2.0,2221,74.0,28.1840816568,3.58759,1000.0,0.460253,2221,28.1846,-30.9336,28.2924,148.718,316.129,0.522331093532
1000.0,99.9956828753,0.0,1000.0,8.03312715753,7.15107913669,28.2170988137,2.0,2222,66.0,28.2077631467,3.81164,1000.0,0.271244,2222,28.2066,-30.9643,28.2999,148.728,316.181,0.531519005727
1000.0,99.9956828753,0.0,1000.0,10.1725373428,8.24590163934,28.3782208383,3.0,2223,81.0,28.3680760899,3.03812,1000.0,0.500925,2223,28.3687,-31.1235,28.4675,148.743,316.231,0.48542314814
1000.0,99.9956828753,0.0,1000.0,7.52116586707,8.008,28.3456007014,2.0,2224,46.0,28.3339228953,4.03124,1000.0,0.682057,2224,28.3329,-31.0629,28.4442,148.78,316.261,0.550219835157
1000.0,99.9956828753,0.0,1000.0,8.14778274357,7.5,28.2815677429,3.0,2225,51.0,28.2701409546,3.31316,1000.0,0.554111,2225,28.2692,-31.0653,28.3682,148.775,316.294,0.497986547835
1000.0,99.9956828753,0.0,1000.0,8.70548205493,8.56637168142,28.3337575665,3.0,2226,67.0,28.3217274859,3.8511,1000.0,0.0832075,2226,28.3201,-31.0276,28.4383,148.791,316.353,0.548797948133
1000.0,99.9956828753,0.0,1000.0,11.2453399647,9.19469026549,28.2296466684,3.0,2227,87.0,28.2167327397,3.76449,1000.0,0.339548,2227,28.2183,-30.9938,28.3286,148.799,316.353,0.553714902459
1000.0,99.9956828753,0.0,1000.0,15.2833323236,12.3333333333,28.2800727929,2.0,2228,93.0,28.2715530567,4.28663,1000.0,0.25068,2228,28.2705,-30.9654,28.3864,148.841,316.421,0.574399900552
1000.0,99.9956828753,0.0,1000.0,11.3632417861,10.4583333333,28.1654055732,3.0,2229,74.0,28.1520520038,3.83545,1000.0,0.328703,2229,28.1518,-30.8738,28.2606,148.858,316.465,0.537244156335
1000.0,99.9956828753,0.0,1000.0,9.351601057,8.13821138211,28.1632361807,3.0,2230,72.0,28.1509130671,3.85431,1000.0,0.50367,2230,28.1511,-30.9395,28.2461,148.863,316.554,0.530570849232
1000.0,99.9956828753,0.0,1000.0,10.9434156965,8.92727272727,28.2967922371,3.0,2231,72.0,28.2861111533,3.49295,1000.0,0.503731,2231,28.2849,-30.9487,28.39,148.913,316.567,0.524453505841
1000.0,99.9956828753,0.0,1000.0,13.5023882045,10.5053763441,28.2929464465,3.0,2232,95.0,28.2814138641,3.83407,1000.0,0.571171,2232,28.2815,-30.9867,28.3842,148.961,316.629,0.537175985146
1000.0,99.9956828753,0.0,1000.0,11.7221733532,11.0744680851,28.2465876487,3.0,2233,67.0,28.2345478353,3.47435,1000.0,0.75687,2233,28.2341,-30.8952,28.3379,148.968,316.669,0.505782395138
1000.0,99.9956828753,0.0,1000.0,11.2642002377,10.8586956522,28.3152575868,3.0,2234,61.0,28.3003952926,3.59482,1000.0,0.61491,2234,28.2999,-30.9671,28.4151,149.005,316.695,0.543657692511
1000.0,99.9956828753,0.0,1000.0,10.7738944824,11.010989011,28.182773163,3.0,2235,65.0,28.170911812,3.62448,1000.0,0.635294,2235,28.1685,-30.9258,28.2753,149.052,316.738,0.520072212574
1000.0,99.9956828753,0.0,1000.0,9.18195427409,10.5744680851,28.0057835279,2.0,2236,38.0,27.9899855847,3.25086,1000.0,0.658585,2236,27.9919,-30.8303,28.1078,149.058,316.787,0.513114560008
1000.0,99.9956828753,0.0,1000.0,11.9977978338,11.5632183908,28.0161099136,3.0,2237,67.0,28.0004135029,2.97962,1000.0,0.653633,2237,28.0023,-30.7304,28.1002,149.058,316.833,0.472407130215
1000.0,99.9956828753,0.0,1000.0,8.07894640408,8.325,28.1854393509,2.0,2238,50.0,28.1748473103,3.17415,1000.0,0.499396,2238,28.1739,-30.8074,28.2705,149.067,316.892,0.508600299556
1000.0,99.9956828753,0.0,1000.0,14.8533572711,13.1333333333,28.0726944534,3.0,2239,69.0,28.0614570377,3.75538,1000.0,0.568115,2239,28.0593,-30.7968,28.1572,149.068,316.906,0.535490327965
1000.0,99.9956828753,0.0,1000.0,10.2011007968,8.75652173913,28.0080591868,3.0,2240,61.0,27.9946327516,3.43033,1000.0,0.256319,2240,27.9952,-30.8019,28.103,149.099,316.949,0.525187156093
1000.0,99.9956828753,0.0,1000.0,9.18995768101,9.45283018868,28.1454875007,3.0,2241,53.0,28.1362192238,3.16008,1000.0,0.474212,2241,28.137,-30.7661,28.2353,149.111,316.987,0.494503573083
1000.0,99.9956828753,0.0,1000.0,13.0018850834,11.5747126437,27.9824480046,3.0,2242,68.0,27.9705717114,3.42438,1000.0,0.657733,2242,27.9719,-30.7113,28.0734,149.092,316.993,0.536431420155
1000.0,99.9956828753,0.0,1000.0,13.8963214727,14.3913043478,28.0108498444,2.0,2243,59.0,27.9992889243,4.0076,1000.0,0.641907,2243,27.9982,-30.6874,28.102,149.112,316.954,0.54252168157
1000.0,99.9956828753,0.0,1000.0,9.5504141999,9.39252336449,28.0582308229,2.0,2244,53.0,28.0487231007,3.44749,1000.0,0.592503,2244,28.0482,-30.8135,28.1456,149.098,316.974,0.515575836478
1000.0,99.9956828753,0.0,1000.0,11.6012346171,7.99193548387,27.9905032138,3.0,2245,104.0,27.9800540945,3.65869,1000.0,0.488283,2245,27.978,-30.7539,28.0812,149.09,316.997,0.520266362318
1000.0,99.9956828753,0.0,1000.0,8.56746809844,8.45945945946,28.1434986932,3.0,2246,50.0,28.1330965955,3.2362,1000.0,0.452067,2246,28.1328,-30.8564,28.237,149.093,317.076,0.510371128393
1000.0,99.9956828753,0.0,1000.0,12.1289430873,8.77049180328,28.002998606,3.0,2247,76.0,27.9908954494,3.67913,1000.0,0.511059,2247,27.9922,-30.7367,28.1086,149.1,317.126,0.53087328375
1000.0,99.9956828753,0.0,1000.0,10.1841279737,9.51428571429,27.9293816642,2.0,2248,65.0,27.9201551276,3.53572,1000.0,0.490238,2248,27.9196,-30.6357,28.0218,149.121,317.186,0.526693902086
1000.0,99.9956828753,0.0,1000.0,8.60579231572,8.19672131148,27.9945902187,3.0,2249,63.0,27.986752665,3.4597,1000.0,0.543855,2249,27.986,-30.7486,28.081,149.164,317.249,0.515677367517
1000.0,99.9956828753,0.0,1000.0,18.1708869928,16.4426229508,27.8725661806,3.0,2250,84.0,27.8604844993,3.29073,1000.0,0.598372,2250,27.8606,-30.6145,27.9584,149.166,317.314,0.498541325179
1000.0,99.9956828753,0.0,1000.0,11.4957128148,9.9898989899,27.9290851407,2.0,2251,53.0,27.9157618033,3.75655,1000.0,0.78063,2251,27.914,-30.6776,28.0315,149.201,317.377,0.544540850412
1000.0,99.9956828753,0.0,1000.0,13.8817212214,11.3595505618,27.9963001411,3.0,2252,102.0,27.9854821333,3.33441,1000.0,0.882504,2252,27.9873,-30.7051,28.0917,149.235,317.459,0.509409450448
1000.0,99.9956828753,0.0,1000.0,14.984898154,12.3456790123,27.8398791401,2.0,2253,87.0,27.8298863193,3.45476,1000.0,0.477783,2253,27.8276,-30.6122,27.9333,149.257,317.496,0.506323902865
1000.0,99.9956828753,0.0,1000.0,10.8513501719,10.2631578947,27.9048873976,2.0,2254,46.0,27.8963460567,3.48134,1000.0,0.402394,2254,27.898,-30.6665,28.024,149.308,317.474,0.533749798856
1000.0,99.9956828753,0.0,1000.0,12.258376935,10.4489795918,27.9389252379,3.0,2255,63.0,27.9289384033,3.22736,1000.0,0.357707,2255,27.9271,-30.7196,28.0197,149.346,317.561,0.492076830588
1000.0,99.9956828753,0.0,1000.0,11.6233403467,8.92857142857,27.8871987692,2.0,2256,96.0,27.8776089743,2.98947,1000.0,0.419093,2256,27.8775,-30.6065,27.9774,149.393,317.667,0.498175886116
1000.0,99.9956828753,0.0,1000.0,11.4646204582,9.35849056604,27.8688954543,3.0,2257,69.0,27.8592718753,3.68902,1000.0,0.285632,2257,27.8584,-30.6034,27.968,149.428,317.689,0.54632709025
1000.0,99.9956828753,0.0,1000.0,13.028995911,9.22935779817,27.9973686913,3.0,2258,106.0,27.9881363524,3.70876,1000.0,0.5605,2258,27.9881,-30.7264,28.1044,149.488,317.701,0.548672429616
1000.0,99.9956828753,0.0,1000.0,9.56616368265,9.08181818182,27.8710059444,3.0,2259,56.0,27.8627960374,3.65904,1000.0,0.602685,2259,27.863,-30.6518,27.9783,149.525,317.769,0.544634183351
1000.0,99.9956828753,0.0,1000.0,9.50233655476,7.96,27.8159074837,2.0,2260,75.0,27.8081309828,3.83998,1000.0,0.465791,2260,27.8073,-30.6109,27.8985,149.551,317.764,0.520432287325
1000.0,99.9956828753,0.0,1000.0,12.2633729917,13.7808219178,27.8008934105,3.0,2261,60.0,27.7948547678,3.5351,1000.0,0.598393,2261,27.7941,-30.5492,27.9071,149.561,317.8,0.521562255319
1000.0,99.9956828753,0.0,1000.0,10.2495249325,12.1923076923,27.7572033684,3.0,2262,49.0,27.750386893,3.23264,1000.0,0.519989,2262,27.7524,-30.5386,27.8409,149.554,317.821,0.488766462003
1000.0,99.9956828753,0.0,1000.0,12.8518719354,15.0285714286,27.7599843712,3.0,2263,59.0,27.7514108216,3.6429,1000.0,0.330305,2263,27.7504,-30.5332,27.8643,149.531,317.903,0.53932263294
1000.0,99.9956828753,0.0,1000.0,12.5539071981,15.15625,27.7886926233,2.0,2264,73.0,27.7823223258,3.86192,1000.0,0.269734,2264,27.7845,-30.4864,27.8873,149.521,317.997,0.542498326555
1000.0,99.9956828753,0.0,1000.0,15.6175430373,21.914893617,27.7127968872,3.0,2265,70.0,27.7024079822,3.87397,1000.0,0.275114,2265,27.6993,-30.4096,27.8063,149.518,318.014,0.534748253055
1000.0,99.9956828753,0.0,1000.0,14.8585041806,15.578125,27.5565483732,2.0,2266,70.0,27.5451024312,3.30459,1000.0,0.511796,2266,27.5457,-30.3515,27.6434,149.533,318.039,0.507711319679
1000.0,99.9956828753,0.0,1000.0,13.1442638549,13.7042253521,27.6637575105,3.0,2267,82.0,27.655268216,3.42469,1000.0,0.364868,2267,27.6561,-30.4083,27.7518,149.53,318.036,0.510492808009
1000.0,99.9956828753,0.0,1000.0,15.5948089131,16.6885245902,27.7399699317,3.0,2268,95.0,27.7329951001,3.51143,1000.0,0.393916,2268,27.7331,-30.3795,27.8387,149.537,318.027,0.530619415156
1000.0,99.9956828753,0.0,1000.0,11.6440411272,14.7794117647,27.5939301045,3.0,2269,49.0,27.5866001543,3.25993,1000.0,0.356684,2269,27.586,-30.2661,27.686,149.544,318.033,0.513045689239
1000.0,99.9956828753,0.0,1000.0,11.2426750617,16.2786885246,27.559550325,3.0,2270,50.0,27.5523568796,3.49599,1000.0,0.397368,2270,27.5517,-30.3231,27.6431,149.551,318.032,0.503275931445
1000.0,99.9956828753,0.0,1000.0,10.6117848322,11.9047619048,27.6473293185,3.0,2271,56.0,27.6397189765,3.80627,1000.0,0.546008,2271,27.6371,-30.2858,27.7439,149.564,318.084,0.535131656023
1000.0,99.9956828753,0.0,1000.0,9.35399823193,10.4946236559,27.5829521126,3.0,2272,48.0,27.5762814062,3.27821,1000.0,0.701523,2272,27.5782,-30.2561,27.6716,149.594,318.095,0.496008290524
1000.0,99.9956828753,0.0,1000.0,12.8462968886,12.8125,27.5238336689,3.0,2273,72.0,27.5176257137,3.15017,1000.0,0.526516,2273,27.5177,-30.2629,27.6197,149.591,318.087,0.506277536924
1000.0,99.9956828753,0.0,1000.0,8.87214725661,9.35514018692,27.4417430557,2.0,2274,39.0,27.4351447122,3.17706,1000.0,0.688503,2274,27.4339,-30.1915,27.5373,149.615,318.156,0.493364160078
1000.0,99.9956828753,0.0,1000.0,7.24852472286,7.67175572519,27.553839987,3.0,2275,41.0,27.5478050309,3.67484,1000.0,0.503681,2275,27.5477,-30.2468,27.6511,149.623,318.184,0.541919953845
1000.0,78.1623974974,207.66780773,206.142857143,7.34740600484,8.375,27.4348988025,2.0,2276,33.0,27.426954835,3.29466,91.0,0.508962,2276,27.4262,-30.1942,27.5389,149.654,318.172,0.52737070564
1000.0,99.9956828753,0.0,1000.0,11.1030613586,9.46601941748,27.5616360719,2.0,2277,71.0,27.5552148519,3.37213,1000.0,0.625447,2277,27.5531,-30.3141,27.6566,149.658,318.193,0.518139119984
1000.0,99.9956828753,0.0,1000.0,9.37600172163,7.85384615385,27.5782390982,3.0,2278,57.0,27.5718872175,3.49298,1000.0,0.683944,2278,27.5736,-30.3023,27.6817,149.669,318.212,0.530159307979
1000.0,99.9956828753,0.0,1000.0,8.59935461953,8.79464285714,27.5580437498,3.0,2279,52.0,27.5482903674,3.50015,1000.0,0.53984,2279,27.5487,-30.3579,27.6453,149.682,318.22,0.517804079889
1000.0,99.9956828753,0.0,1000.0,13.5256315318,13.7916666667,27.4805492962,3.0,2280,79.0,27.4684795374,3.04088,1000.0,0.597008,2280,27.4666,-30.1717,27.5614,149.665,318.244,0.465537687587
1000.0,99.9956828753,0.0,1000.0,14.9445508333,14.859375,27.4208477614,3.0,2281,88.0,27.411751923,3.31994,1000.0,0.573825,2281,27.4128,-30.0997,27.505,149.704,318.252,0.475055814993
1000.0,99.9956828753,0.0,1000.0,11.8316249192,10.5050505051,27.387490045,3.0,2282,79.0,27.379392297,3.33495,1000.0,0.571988,2282,27.3813,-30.1332,27.4712,149.752,318.252,0.492321343464
1000.0,99.9956828753,0.0,1000.0,12.7967441561,12.2976190476,27.2750742023,3.0,2283,74.0,27.2668939501,3.49653,1000.0,0.70316,2283,27.265,-29.9772,27.3789,149.758,318.274,0.519474346955
1000.0,99.9956828753,0.0,1000.0,9.26906443799,8.36666666667,27.3414198419,3.0,2284,44.0,27.3319573445,3.18302,1000.0,0.675992,2284,27.3334,-30.0773,27.4292,149.776,318.339,0.486290066891
1000.0,99.9956828753,0.0,1000.0,8.92860458811,8.43220338983,27.2680373694,2.0,2285,63.0,27.2560246113,3.56669,1000.0,0.641697,2285,27.2548,-30.0297,27.3679,149.785,318.394,0.527201352631
1000.0,99.9956828753,0.0,1000.0,7.3856806598,7.8515625,27.302119831,3.0,2286,37.0,27.2885081823,3.06254,1000.0,0.733235,2286,27.2855,-30.0928,27.3888,149.802,318.43,0.481278890203
1000.0,99.9956828753,0.0,1000.0,13.0188537734,11.4712643678,27.3672444516,2.0,2287,73.0,27.3552424602,2.59257,1000.0,0.606057,2287,27.3568,-30.0575,27.4522,149.808,318.499,0.450236701481
1000.0,99.9956828753,0.0,1000.0,12.5005175384,12.0731707317,27.2724707587,3.0,2288,82.0,27.2616270626,3.38686,1000.0,0.778382,2288,27.2609,-30.0296,27.3697,149.836,318.566,0.512538974778
1000.0,99.9956828753,0.0,1000.0,10.1155714779,12.6666666667,27.2515924636,3.0,2289,39.0,27.243242349,3.34083,1000.0,0.712795,2289,27.2431,-29.9903,27.3498,149.846,318.631,0.499612287857
1000.0,99.9956828753,0.0,1000.0,11.1080176889,13.8243243243,27.2820905047,3.0,2290,56.0,27.27455377,3.7804,1000.0,0.733708,2290,27.2748,-29.9645,27.3797,149.87,318.65,0.527808380771
1000.0,99.9956828753,0.0,1000.0,11.6993402295,12.1975308642,27.2323486869,3.0,2291,74.0,27.2233714729,3.09035,1000.0,0.60889,2291,27.2271,-29.9806,27.3337,149.889,318.694,0.496696365788
1000.0,99.9956828753,0.0,1000.0,10.5933151768,9.12612612613,27.2026682195,2.0,2292,58.0,27.1956702013,3.6864,1000.0,0.636445,2292,27.195,-29.9385,27.292,149.946,318.682,0.50875307871
1000.0,99.9956828753,0.0,1000.0,11.1691539518,9.9,27.2151367207,2.0,2293,69.0,27.2048741328,3.27664,1000.0,0.692451,2293,27.2041,-30.023,27.3124,149.978,318.666,0.512022048642
1000.0,99.9956828753,0.0,1000.0,10.6971949723,12.9230769231,27.2347029864,3.0,2294,61.0,27.2258065649,3.34605,1000.0,0.665176,2294,27.2255,-29.9246,27.3249,150.018,318.667,0.50359452095
1000.0,99.9956828753,0.0,1000.0,9.64676071456,13.9027777778,27.0678475487,3.0,2295,44.0,27.0602461756,3.62373,1000.0,0.589666,2295,27.0597,-29.7821,27.1553,150.031,318.723,0.513325595333
1000.0,99.9956828753,0.0,1000.0,10.2338316766,12.0602409639,27.1044553773,3.0,2296,70.0,27.0945966928,3.66193,1000.0,0.505146,2296,27.0946,-29.8753,27.1964,150.066,318.765,0.519609162618
1000.0,99.9956828753,0.0,1000.0,16.0667322931,14.347826087,27.0993997075,2.0,2297,75.0,27.0853133455,3.59071,1000.0,0.442816,2297,27.0855,-29.7485,27.1986,150.127,318.832,0.52128470442
1000.0,99.9956828753,0.0,1000.0,11.2912609287,11.043956044,27.0003609153,3.0,2298,82.0,26.9883358761,3.19593,1000.0,0.5568,2298,26.9875,-29.7633,27.0968,150.127,318.891,0.498009135546
1000.0,99.9956828753,0.0,1000.0,8.57219983632,8.71929824561,27.0834764589,3.0,2299,52.0,27.0747273919,3.54246,1000.0,0.561921,2299,27.0746,-29.7932,27.1789,150.183,318.927,0.525209469991
1000.0,99.9956828753,0.0,1000.0,8.05825636558,8.62393162393,27.2323559256,3.0,2300,42.0,27.2189354615,2.95164,1000.0,0.478701,2300,27.2161,-29.9073,27.3234,150.192,318.992,0.491731904433
1000.0,99.9956828753,0.0,1000.0,7.84342296109,7.36363636364,27.1847826161,2.0,2301,46.0,27.1732441601,3.45161,1000.0,0.490019,2301,27.1739,-29.9516,27.2884,150.228,319.053,0.53583665653
1000.0,99.9956828753,0.0,1000.0,9.2022907591,8.64705882353,27.1718213488,3.0,2302,46.0,27.161712722,3.31821,1000.0,0.533622,2302,27.1606,-29.9334,27.2543,150.282,319.058,0.487647674964
1000.0,99.9956828753,0.0,1000.0,7.95062007699,7.15827338129,27.1802934532,2.0,2303,61.0,27.1711057391,3.29384,1000.0,0.513765,2303,27.1715,-29.8745,27.2897,150.342,319.109,0.515420103723
1000.0,99.9956828753,0.0,1000.0,7.50334512877,8.24590163934,27.1944921305,3.0,2304,34.0,27.1832177995,3.53742,1000.0,0.384212,2304,27.1837,-29.8869,27.2895,150.388,319.118,0.530711240768
1000.0,99.9956828753,0.0,1000.0,9.0333722418,9.52380952381,27.0798767332,2.0,2305,39.0,27.0691996537,3.69055,1000.0,0.534074,2305,27.0661,-29.7753,27.1803,150.408,319.185,0.547411222189
1000.0,99.9956828753,0.0,1000.0,9.97398459194,11.191011236,27.1283513846,2.0,2306,47.0,27.1193340021,2.67218,1000.0,0.74074,2306,27.1206,-29.8734,27.2118,150.45,319.267,0.445819207125
