AverageDiscountedReturn,QFunRegParamNorm,AveragePolicySurr,MinReturn,MaxReturn,Epoch,StdReturn,AverageAbsQ,AverageAbsQYDiff,AverageAction,AverageEsReturn,AverageY,PolicyRegParamNorm,StdEsReturn,AverageReturn,MaxEsReturn,AverageQLoss,MinEsReturn,AverageQ,Iteration,AverageAbsY
99.9956828753,198.638,-240.839,1000.0,1000.0,510,0.0,222.04,4.56701440333,0.354776,14.3285714286,221.52103566,89.4393,13.5927726895,1000.0,87.0,232.558,3.0,221.513,510,221.63610405
99.9956828753,198.782,-240.945,1000.0,1000.0,511,0.0,222.768,4.39947199591,0.409384,13.698630137,222.285284026,89.4687,10.5981194138,1000.0,56.0,206.644,3.0,222.284,511,222.36999649
99.9956828753,198.91,-241.135,1000.0,1000.0,512,0.0,222.454,4.49249327909,0.463726,18.1090909091,221.945635893,89.5665,15.2060666449,1000.0,70.0,212.624,3.0,221.939,512,222.057767482
99.9956828753,199.048,-241.419,1000.0,1000.0,513,0.0,222.459,4.51317055847,0.44502,16.7166666667,221.928870865,89.6036,17.6796414619,1000.0,99.0,219.388,3.0,221.935,513,222.023404955
99.9956828753,199.135,-241.875,1000.0,1000.0,514,0.0,222.872,4.65330949005,0.441962,18.5740740741,222.375300978,89.6302,15.2577871458,1000.0,63.0,238.757,3.0,222.363,514,222.456915082
99.9956828753,199.22,-240.894,1000.0,1000.0,515,0.0,222.638,4.6350194279,0.470525,18.4444444444,222.086485883,89.7486,13.25346449,1000.0,80.0,221.449,3.0,222.083,515,222.178525068
99.9956828753,199.32,-241.456,1000.0,1000.0,516,0.0,222.456,4.62540601054,0.363155,17.5087719298,221.907263272,89.7946,14.7006657052,1000.0,84.0,234.738,3.0,221.902,516,222.036645243
99.9956828753,199.363,-241.054,1000.0,1000.0,517,0.0,222.267,4.62337538467,0.484433,14.9552238806,221.717765972,89.8481,10.9291242235,1000.0,58.0,217.988,3.0,221.71,517,221.825797743
99.9956828753,199.542,-241.509,1000.0,1000.0,518,0.0,223.012,4.57180818253,0.391447,16.9830508475,222.488705275,89.9679,15.9198112643,1000.0,73.0,229.279,3.0,222.49,518,222.60402695
99.9956828753,199.666,-242.018,1000.0,1000.0,519,0.0,223.518,4.52868732527,0.469306,13.6944444444,222.965913393,90.0666,9.55922894509,1000.0,46.0,209.682,3.0,222.958,519,223.073490277
99.9956828753,199.845,-241.359,1000.0,1000.0,520,0.0,222.621,4.37697649314,0.49347,15.6,222.082104236,90.2249,12.7675068345,1000.0,70.0,205.664,3.0,222.088,520,222.19600042
99.9956828753,199.907,-241.489,1000.0,1000.0,521,0.0,222.928,4.68085688726,0.628809,16.55,222.399540033,90.3821,13.8653344713,1000.0,73.0,227.661,3.0,222.391,521,222.477131914
99.9956828753,199.998,-241.66,1000.0,1000.0,522,0.0,222.748,4.34433217984,0.567463,25.025,222.276331619,90.5461,31.1797109512,1000.0,187.0,198.946,3.0,222.285,522,222.333921474
99.9956828753,200.232,-241.505,1000.0,1000.0,523,0.0,223.152,4.72885411965,0.5631,21.5681818182,222.655813863,90.6461,20.1216727654,1000.0,101.0,212.525,3.0,222.628,523,222.725161062
99.9956828753,200.35,-242.284,1000.0,1000.0,524,0.0,223.512,4.34031087257,0.515465,17.6833333333,223.029509227,90.7139,14.4953919881,1000.0,63.0,192.882,3.0,223.033,524,223.123947709
99.9956828753,200.401,-242.577,1000.0,1000.0,525,0.0,223.585,4.54094597694,0.483871,16.8793103448,223.085992243,90.7796,12.7239627126,1000.0,57.0,214.445,2.0,223.079,525,223.170465008
99.9956828753,200.587,-242.433,1000.0,1000.0,526,0.0,223.261,4.51296359782,0.480115,20.8541666667,222.789416282,90.8699,21.0059412065,1000.0,128.0,212.439,3.0,222.794,526,222.86050324
99.9956828753,200.63,-242.4,1000.0,1000.0,527,0.0,223.28,4.3528074265,0.406959,18.7407407407,222.866332706,91.0193,15.4861768531,1000.0,67.0,207.811,3.0,222.849,527,222.929806322
99.9956828753,200.685,-242.852,1000.0,1000.0,528,0.0,223.825,4.49927394253,0.401259,23.9285714286,223.349013484,91.0649,18.758354148,1000.0,91.0,213.254,3.0,223.346,528,223.422394543
99.9956828753,200.845,-243.574,1000.0,1000.0,529,0.0,224.197,4.45498898332,0.390111,19.0980392157,223.743175621,91.2393,12.765232964,1000.0,52.0,217.036,4.0,223.726,529,223.816644265
99.9956828753,200.968,-243.518,1000.0,1000.0,530,0.0,225.191,4.68295313082,0.394748,19.1886792453,224.671287696,91.3305,13.8183042454,1000.0,68.0,217.828,3.0,224.683,530,224.725667605
99.9956828753,201.126,-243.732,1000.0,1000.0,531,0.0,224.27,4.56760574868,0.366262,18.3818181818,223.790288812,91.4164,12.7486054982,1000.0,57.0,213.996,3.0,223.785,531,223.842008481
99.9956828753,201.359,-244.5,1000.0,1000.0,532,0.0,225.459,4.1655376711,0.371357,17.2105263158,225.03080685,91.5487,16.9847577098,1000.0,103.0,186.653,3.0,225.02,532,225.089914382
99.9956828753,201.615,-244.265,1000.0,1000.0,533,0.0,224.93,4.41218218219,0.366707,19.5384615385,224.461287783,91.6466,20.7665240401,1000.0,114.0,204.678,3.0,224.468,533,224.521057811
99.9956828753,201.725,-244.407,1000.0,1000.0,534,0.0,225.266,4.74935911914,0.337874,21.2978723404,224.755304777,91.7168,17.8205175721,1000.0,81.0,239.128,3.0,224.741,534,224.816182667
99.9956828753,201.861,-245.06,1000.0,1000.0,535,0.0,225.985,4.55829537575,0.479837,20.4693877551,225.518460267,91.7565,15.2971946752,1000.0,58.0,223.982,3.0,225.508,535,225.598734553
99.9956828753,201.987,-245.23,1000.0,1000.0,536,0.0,225.92,4.48285832432,0.539952,17.9056603774,225.440748615,91.8093,17.6231667329,1000.0,91.0,229.907,2.0,225.443,536,225.530337901
99.9956828753,202.17,-245.556,1000.0,1000.0,537,0.0,226.396,4.59039178592,0.475241,16.9836065574,225.86410498,91.8743,15.4160782613,1000.0,65.0,231.155,3.0,225.87,537,225.958166076
99.9956828753,202.346,-246.047,1000.0,1000.0,538,0.0,226.887,4.38846068788,0.493107,22.0217391304,226.438472289,92.0129,18.5782588345,1000.0,103.0,214.391,3.0,226.424,538,226.514508068
99.9956828753,202.398,-246.315,1000.0,1000.0,539,0.0,227.477,4.65272433778,0.427228,18.2830188679,226.948491605,92.117,16.249676175,1000.0,70.0,219.689,3.0,226.945,539,227.012663563
99.9956828753,202.387,-246.391,1000.0,1000.0,540,0.0,227.467,4.56564882507,0.432607,18.7272727273,227.000761581,92.2021,15.7289016497,1000.0,69.0,226.703,3.0,226.983,540,227.063024374
99.9956828753,202.462,-246.967,1000.0,1000.0,541,0.0,228.376,4.56542736694,0.488925,16.1612903226,227.921786783,92.2975,14.3921949596,1000.0,63.0,209.894,3.0,227.907,541,227.97895814
99.9956828753,202.644,-246.86,1000.0,1000.0,542,0.0,227.35,4.50556781037,0.579362,15.6984126984,226.86246477,92.3759,13.1748135382,1000.0,52.0,201.407,3.0,226.866,542,226.938924683
99.9956828753,202.753,-247.097,1000.0,1000.0,543,0.0,228.41,4.64653961919,0.546043,17.5789473684,227.90476815,92.5636,13.3586785884,1000.0,63.0,250.346,3.0,227.898,543,227.971289102
99.9956828753,202.869,-247.238,1000.0,1000.0,544,0.0,228.056,4.33262794249,0.459268,19.3653846154,227.574194968,92.7254,18.336626699,1000.0,89.0,203.777,3.0,227.569,544,227.634121932
99.9956828753,203.051,-248.082,1000.0,1000.0,545,0.0,229.155,4.22516180205,0.350337,16.9830508475,228.699541805,92.8102,16.7953701504,1000.0,99.0,185.545,3.0,228.696,545,228.754513288
99.9956828753,203.245,-247.972,1000.0,1000.0,546,0.0,229.234,4.51647382543,0.391348,16.3684210526,228.76821673,92.8924,15.108533175,1000.0,82.0,236.605,3.0,228.773,546,228.83875341
99.9956828753,203.314,-248.381,1000.0,1000.0,547,0.0,228.596,4.57846345067,0.386047,15.5588235294,228.109550135,92.9962,13.2724641457,1000.0,70.0,225.8,3.0,228.088,547,228.191692997
99.9956828753,203.34,-248.18,1000.0,1000.0,548,0.0,229.014,4.87496602393,0.412148,14.3623188406,228.423984104,93.0277,10.6144159758,1000.0,46.0,244.873,3.0,228.426,548,228.498548996
99.9956828753,203.487,-249.554,1000.0,1000.0,549,0.0,229.731,4.5087241193,0.353233,16.5737704918,229.252389191,93.1166,13.8510330045,1000.0,55.0,219.561,3.0,229.239,549,229.334536334
99.9956828753,203.597,-249.904,1000.0,1000.0,550,0.0,230.729,4.85278718774,0.313464,19.5882352941,230.154350418,93.1528,11.729260329,1000.0,48.0,242.054,3.0,230.172,550,230.236585712
99.9956828753,203.667,-250.015,1000.0,1000.0,551,0.0,230.021,4.67208522228,0.323461,17.224137931,229.572272701,93.2597,13.0239078614,1000.0,46.0,243.664,3.0,229.548,551,229.631271396
99.9956828753,203.819,-250.456,1000.0,1000.0,552,0.0,231.469,4.63590585061,0.305927,16.0161290323,230.981820332,93.3523,10.6551395072,1000.0,60.0,228.845,3.0,230.984,552,231.036651086
99.9956828753,203.876,-250.839,1000.0,1000.0,553,0.0,231.594,4.30535106604,0.341732,17.649122807,231.154451316,93.4525,11.8905700925,1000.0,53.0,201.508,3.0,231.139,553,231.208624962
99.9956828753,204.003,-250.655,1000.0,1000.0,554,0.0,231.165,4.74596786334,0.355456,15.2,230.673545465,93.5466,12.4346909275,1000.0,66.0,242.027,3.0,230.68,554,230.731902064
99.9956828753,204.144,-251.418,1000.0,1000.0,555,0.0,231.988,4.90734646447,0.332186,20.32,231.448202487,93.6553,15.4083613665,1000.0,62.0,255.013,3.0,231.433,555,231.511587711
99.9956828753,204.285,-251.408,1000.0,1000.0,556,0.0,231.791,4.4232681598,0.361848,15.046875,231.357301414,93.7969,10.7695022046,1000.0,61.0,221.374,3.0,231.356,556,231.421632147
99.9956828753,204.379,-252.329,1000.0,1000.0,557,0.0,232.8,4.52048198607,0.367327,13.9726027397,232.307981787,93.892,10.2756163069,1000.0,46.0,221.27,3.0,232.308,557,232.391100995
99.9956828753,204.504,-251.922,1000.0,1000.0,558,0.0,232.895,4.61704823885,0.364536,15.546875,232.420233347,93.9531,15.4666270639,1000.0,95.0,236.599,3.0,232.415,558,232.483200741
99.9956828753,204.521,-252.27,1000.0,1000.0,559,0.0,232.829,4.55457099365,0.381454,19.6078431373,232.345332384,94.0921,16.0380410903,1000.0,88.0,226.837,3.0,232.331,559,232.408608316
54.8799046881,204.678,-253.002,42.0,413.0,560,61.8062348081,233.55,4.60595371815,0.426824,22.5,233.018925371,94.2086,20.6678274356,91.3545454545,108.0,221.563,3.0,233.033,560,233.074454317
99.9956828753,204.854,-252.994,1000.0,1000.0,561,0.0,233.557,4.92928045332,0.394321,16.65,233.067422557,94.3287,20.1501240691,1000.0,116.0,255.807,3.0,233.044,561,233.139781254
99.9956828753,205.009,-253.883,1000.0,1000.0,562,0.0,234.613,4.57494238661,0.394053,18.8545454545,234.142940704,94.4065,18.6259039384,1000.0,90.0,217.119,3.0,234.15,562,234.215761919
99.9956828753,205.162,-254.267,1000.0,1000.0,563,0.0,235.58,4.84665597203,0.397559,15.1587301587,235.071522155,94.4691,12.1840467503,1000.0,50.0,246.135,3.0,235.045,563,235.160057421
99.9956828753,205.227,-254.459,1000.0,1000.0,564,0.0,234.882,4.55853736655,0.446035,15.4262295082,234.327070846,94.5184,13.7417146619,1000.0,58.0,229.083,3.0,234.351,564,234.419188825
99.9956828753,205.327,-254.798,1000.0,1000.0,565,0.0,235.329,4.66657751593,0.440231,18.6949152542,234.836698206,94.5944,18.2257540239,1000.0,109.0,228.956,3.0,234.816,565,234.953480239
99.9956828753,205.324,-254.582,1000.0,1000.0,566,0.0,235.446,4.85933660511,0.434507,17.8571428571,234.91468193,94.6398,16.1449113737,1000.0,94.0,253.139,3.0,234.911,566,235.002792288
99.9956828753,205.444,-254.505,1000.0,1000.0,567,0.0,234.893,4.74741663721,0.46427,17.7272727273,234.325797674,94.6943,13.5438070993,1000.0,63.0,234.836,3.0,234.322,567,234.429771526
99.9956828753,205.552,-255.063,1000.0,1000.0,568,0.0,235.635,4.6840538281,0.478611,15.2537313433,235.140941009,94.7765,16.5035891922,1000.0,68.0,235.323,3.0,235.119,568,235.223192389
99.9956828753,205.762,-255.693,1000.0,1000.0,569,0.0,235.944,4.92472324473,0.482345,12.9605263158,235.361864779,94.7956,10.4433821773,1000.0,54.0,239.528,3.0,235.36,569,235.468688111
99.9956828753,205.965,-256.456,1000.0,1000.0,570,0.0,236.586,4.42861481346,0.498114,19.5769230769,236.098935047,94.8554,17.3264428346,1000.0,74.0,198.71,3.0,236.101,570,236.2030321
99.9956828753,206.085,-256.272,1000.0,1000.0,571,0.0,237.04,4.63561543844,0.450813,24.0540540541,236.49463826,94.9208,20.2377035685,1000.0,69.0,218.304,3.0,236.494,571,236.583241444
99.9956828753,206.161,-257.129,1000.0,1000.0,572,0.0,237.107,4.58542567227,0.404391,15.7571428571,236.585228643,95.0398,18.1741069455,1000.0,116.0,213.586,3.0,236.581,572,236.673743959
99.9956828753,206.26,-257.994,1000.0,1000.0,573,0.0,238.574,4.48303548666,0.480564,18.8679245283,238.119157917,95.1672,15.9575353181,1000.0,55.0,220.095,3.0,238.117,573,238.180967387
99.9956828753,206.318,-257.666,1000.0,1000.0,574,0.0,238.073,4.57934104106,0.596957,18.0357142857,237.577112782,95.2146,18.7502040805,1000.0,125.0,238.053,3.0,237.578,574,237.670356237
99.9956828753,206.397,-258.079,1000.0,1000.0,575,0.0,238.659,4.6492370099,0.546347,21.4782608696,238.109312337,95.3145,19.3736027608,1000.0,93.0,223.529,3.0,238.096,575,238.221356288
99.9956828753,206.476,-257.958,1000.0,1000.0,576,0.0,238.11,4.6214814423,0.401923,16.6842105263,237.581580083,95.3908,14.2633844742,1000.0,64.0,241.501,3.0,237.584,576,237.683308073
99.9956828753,206.639,-258.503,1000.0,1000.0,577,0.0,238.564,4.7287325402,0.500582,18.8727272727,238.010684015,95.5108,15.6415002134,1000.0,64.0,227.717,3.0,237.996,577,238.104944413
99.9956828753,206.754,-259.082,1000.0,1000.0,578,0.0,239.528,4.89953732811,0.420142,18.8867924528,239.010333931,95.6304,15.4194931485,1000.0,71.0,259.947,3.0,239.01,578,239.0793047
99.9956828753,206.855,-259.212,1000.0,1000.0,579,0.0,239.056,4.72171738397,0.327846,17.2711864407,238.599163911,95.7252,15.434751137,1000.0,84.0,248.257,3.0,238.578,579,238.671167763
99.9956828753,207.063,-259.81,1000.0,1000.0,580,0.0,239.539,5.11208791658,0.435487,20.5434782609,239.013310553,95.806,25.777228341,1000.0,176.0,289.345,3.0,239.014,580,239.104946536
99.9956828753,207.215,-260.021,1000.0,1000.0,581,0.0,239.951,4.80065624037,0.542031,17.8965517241,239.462437238,95.9379,14.4779138038,1000.0,62.0,248.878,3.0,239.446,581,239.543951195
99.9956828753,207.284,-259.959,1000.0,1000.0,582,0.0,239.685,4.63406935689,0.547479,14.9117647059,239.185372489,96.0395,12.9373323168,1000.0,64.0,237.428,3.0,239.18,582,239.26345418
99.9956828753,207.352,-259.812,1000.0,1000.0,583,0.0,239.955,4.9549065175,0.562584,19.48,239.409433248,96.1376,16.3048949705,1000.0,72.0,274.397,3.0,239.405,583,239.491564767
99.9956828753,207.555,-260.009,1000.0,1000.0,584,0.0,240.217,4.39025673604,0.499093,18.4464285714,239.738482908,96.2483,18.6623375917,1000.0,90.0,205.297,3.0,239.729,584,239.830780524
99.9956828753,207.749,-260.426,1000.0,1000.0,585,0.0,241.362,4.75658777295,0.570629,16.3442622951,240.874121678,96.3599,16.551841308,1000.0,78.0,239.654,2.0,240.867,585,240.948953237
99.9956828753,207.875,-260.479,1000.0,1000.0,586,0.0,240.63,4.88158294792,0.525758,16.9152542373,240.100713781,96.4859,17.9814293427,1000.0,102.0,244.539,3.0,240.111,586,240.175127233
99.9956828753,208.013,-261.026,1000.0,1000.0,587,0.0,241.241,4.64241360066,0.616247,16.7627118644,240.814837762,96.5783,20.3996834331,1000.0,132.0,231.891,3.0,240.805,587,240.869377126
99.9956828753,208.101,-260.9,1000.0,1000.0,588,0.0,241.051,4.46634304735,0.607971,16.5789473684,240.551582795,96.6374,21.4107264218,1000.0,105.0,236.0,3.0,240.546,588,240.633055536
99.9956828753,208.238,-260.652,1000.0,1000.0,589,0.0,240.994,4.75504422102,0.518407,21.32,240.510756256,96.7102,20.2241835435,1000.0,90.0,240.283,3.0,240.521,589,240.598316575
99.9956828753,208.312,-261.046,1000.0,1000.0,590,0.0,241.5,4.71954948074,0.481836,17.8571428571,241.024500285,96.8348,26.8949202396,1000.0,138.0,257.793,3.0,241.009,590,241.102037936
99.9956828753,208.469,-261.054,1000.0,1000.0,591,0.0,240.564,4.76022711335,0.519153,22.5365853659,240.027439127,96.9714,18.7162347175,1000.0,63.0,229.344,3.0,240.017,591,240.102269002
99.9956828753,208.633,-261.875,1000.0,1000.0,592,0.0,242.17,4.8757719624,0.478426,16.28125,241.666978285,97.0912,15.8078982929,1000.0,82.0,248.373,3.0,241.67,592,241.732818017
99.9956828753,208.716,-261.931,1000.0,1000.0,593,0.0,241.845,5.32711919234,0.492547,19.3018867925,241.290015867,97.1481,13.7985300087,1000.0,68.0,289.186,3.0,241.291,593,241.356240093
99.9956828753,208.799,-262.017,1000.0,1000.0,594,0.0,241.499,4.9428129717,0.36315,19.8823529412,241.004596233,97.2116,19.047563849,1000.0,92.0,247.958,3.0,240.994,594,241.064052577
99.9956828753,208.88,-262.309,1000.0,1000.0,595,0.0,242.636,4.54350337125,0.376008,20.04,242.166031579,97.2688,17.2440830432,1000.0,75.0,207.67,3.0,242.159,595,242.21885267
99.9956828753,208.938,-262.876,1000.0,1000.0,596,0.0,242.329,4.88997874395,0.374169,17.224137931,241.771782085,97.3624,15.9676862309,1000.0,69.0,243.867,2.0,241.775,596,241.841434481
99.9956828753,209.097,-262.349,1000.0,1000.0,597,0.0,241.689,4.96349809109,0.403647,17.0,241.120169669,97.402,17.5169091241,1000.0,81.0,251.135,3.0,241.121,597,241.205873936
99.9956828753,209.175,-262.819,1000.0,1000.0,598,0.0,242.302,4.7171860928,0.435529,17.5,241.841268486,97.4721,13.8130997295,1000.0,61.0,239.902,3.0,241.843,598,241.910062081
99.9956828753,209.295,-262.372,1000.0,1000.0,599,0.0,242.127,4.76516758173,0.470602,20.3265306122,241.641149957,97.5618,18.9450200824,1000.0,109.0,254.968,4.0,241.614,599,241.704432161
99.9956828753,209.371,-262.974,1000.0,1000.0,600,0.0,243.132,4.836798722,0.540385,21.6170212766,242.61833383,97.6168,15.6158037673,1000.0,70.0,265.293,3.0,242.613,600,242.703471684
99.9956828753,209.367,-263.245,1000.0,1000.0,601,0.0,243.466,4.63990574086,0.565037,23.5714285714,242.949580746,97.6382,17.1452379299,1000.0,78.0,233.096,4.0,242.945,601,243.027642351
99.9956828753,209.496,-262.894,1000.0,1000.0,602,0.0,242.679,4.91220246133,0.406604,17.8070175439,242.182919305,97.7209,15.1558437534,1000.0,65.0,263.738,3.0,242.191,602,242.249208672
99.9956828753,209.555,-262.72,1000.0,1000.0,603,0.0,242.72,4.77057817919,0.565277,16.0161290323,242.195614683,97.7697,11.6984861655,1000.0,50.0,254.476,2.0,242.196,603,242.258710195
99.9956828753,209.539,-262.909,1000.0,1000.0,604,0.0,243.245,4.9279341193,0.471689,16.5666666667,242.703410085,97.8239,13.7068920215,1000.0,66.0,252.132,3.0,242.68,604,242.774914721
99.9956828753,209.706,-262.798,1000.0,1000.0,605,0.0,243.33,4.97749157475,0.460678,18.4,242.808695126,97.9037,19.1411978347,1000.0,107.0,290.148,3.0,242.798,605,242.876443018
99.9956828753,209.911,-262.544,1000.0,1000.0,606,0.0,242.72,4.35223501262,0.365757,13.3466666667,242.224990113,97.989,12.0027700507,1000.0,55.0,221.699,3.0,242.23,606,242.319772626
99.9956828753,210.035,-262.566,1000.0,1000.0,607,0.0,242.603,4.41788538745,0.428081,16.8983050847,242.114658082,98.0658,13.8731479634,1000.0,62.0,221.391,2.0,242.113,607,242.204650522
99.9956828753,210.012,-262.002,1000.0,1000.0,608,0.0,241.268,4.59501834024,0.423879,16.775862069,240.776183822,98.1428,16.6661365354,1000.0,78.0,245.628,3.0,240.79,608,240.860284142
99.9956828753,210.207,-262.551,1000.0,1000.0,609,0.0,242.354,4.4333733863,0.33586,12.4512195122,241.870493308,98.2378,10.8887416001,1000.0,48.0,204.207,2.0,241.838,609,241.951115255
99.9956828753,210.368,-262.111,1000.0,1000.0,610,0.0,242.09,4.78540853486,0.333703,14.0434782609,241.515443251,98.3684,11.0183441016,1000.0,47.0,243.198,3.0,241.521,610,241.621358065
99.9956828753,210.519,-262.329,1000.0,1000.0,611,0.0,242.414,4.58363248084,0.330186,15.0895522388,241.864898028,98.4779,13.5379305097,1000.0,69.0,213.788,3.0,241.865,611,241.952154587
99.9956828753,210.609,-261.69,1000.0,1000.0,612,0.0,241.457,5.07354900959,0.385416,14.8115942029,240.84101964,98.5584,11.8435151489,1000.0,61.0,268.619,3.0,240.843,612,240.926457269
99.9956828753,210.627,-262.871,1000.0,1000.0,613,0.0,242.622,4.66961609894,0.40607,16.5689655172,242.08634098,98.6405,14.9460086576,1000.0,78.0,249.177,3.0,242.081,613,242.154069772
99.9956828753,210.826,-262.397,1000.0,1000.0,614,0.0,242.914,4.33161650888,0.498766,17.5344827586,242.448917506,98.7519,18.6022018693,1000.0,118.0,215.936,3.0,242.449,614,242.50767925
99.9956828753,211.062,-262.364,1000.0,1000.0,615,0.0,242.154,4.69343646977,0.419459,23.1363636364,241.67867507,98.8241,17.1405830349,1000.0,64.0,244.363,3.0,241.667,615,241.738593584
99.9956828753,211.109,-262.127,1000.0,1000.0,616,0.0,241.816,4.87818547057,0.427662,18.1454545455,241.316458972,98.8623,16.5610915119,1000.0,90.0,280.511,3.0,241.312,616,241.376195602
99.9956828753,211.295,-261.36,1000.0,1000.0,617,0.0,241.526,4.43830641983,0.466896,18.0535714286,241.070519308,99.0013,13.8711154702,1000.0,76.0,219.836,3.0,241.07,617,241.138145719
99.9956828753,211.414,-262.341,1000.0,1000.0,618,0.0,242.417,4.49465714976,0.397152,17.5438596491,241.953035417,99.0957,16.7175400854,1000.0,67.0,219.405,3.0,241.942,618,242.013863679
99.9956828753,211.516,-261.734,1000.0,1000.0,619,0.0,241.841,4.74883412879,0.406096,20.8333333333,241.293131441,99.1769,12.9298320003,1000.0,52.0,245.481,3.0,241.292,619,241.379057057
