MinReturn,MaxEsReturn,Epoch,MaxReturn,StdReturn,AverageAbsQ,MinEsReturn,StdEsReturn,AverageY,AverageEsReturn,AverageAction,AverageQLoss,AverageReturn,AverageAbsY,AverageAbsQYDiff,AverageDiscountedReturn,Iteration,AveragePolicySurr,QFunRegParamNorm,PolicyRegParamNorm,AverageQ
1000.0,91.0,132,1000.0,0.0,8.77277,4.0,22.4976007791,8.76068522216,28.1714285714,0.395186,0.38204,1000.0,8.76146064371,0.215850911426,99.9956828753,132,-9.53358,53.7908,42.4569,8.76083
1000.0,103.0,133,1000.0,0.0,8.7881,3.0,22.6563226698,8.77846985615,23.9761904762,0.452037,0.363158,1000.0,8.77897267953,0.204454786884,99.9956828753,133,-9.57035,53.9975,42.5979,8.77804
1000.0,70.0,134,1000.0,0.0,8.84909,3.0,17.1573549896,8.83803406658,21.4468085106,0.512074,0.359537,1000.0,8.83944021233,0.203635653727,99.9956828753,134,-9.61994,54.2395,42.7454,8.8373
1000.0,88.0,135,1000.0,0.0,8.92453,3.0,18.9732542016,8.91010237377,20.625,0.469472,0.359234,1000.0,8.9116391386,0.201106372965,99.9956828753,135,-9.63937,54.3447,42.9089,8.90979
1000.0,118.0,136,1000.0,0.0,8.94814,3.0,27.8776522471,8.93452647647,29.7941176471,0.492919,0.359475,1000.0,8.93591575606,0.204139331698,99.9956828753,136,-9.71408,54.5776,43.0246,8.93432
1000.0,71.0,137,1000.0,0.0,8.98256,2.0,16.063958096,8.96796370776,19.2941176471,0.461097,0.411919,1000.0,8.96877104196,0.223375203744,99.9956828753,137,-9.73527,54.7242,43.1975,8.96757
1000.0,73.0,138,1000.0,0.0,9.03151,3.0,15.5889364258,9.01973159848,21.5319148936,0.59801,0.356956,1000.0,9.02065615271,0.203109569825,99.9956828753,138,-9.79566,54.8193,43.3319,9.01969
1000.0,75.0,139,1000.0,0.0,9.08805,3.0,21.1473527023,9.07564376781,26.0,0.541783,0.426145,1000.0,9.07682621961,0.224841416799,99.9956828753,139,-9.84448,54.8833,43.4762,9.07503
1000.0,97.0,140,1000.0,0.0,9.10028,3.0,22.3043746179,9.08503842879,23.1627906977,0.525517,0.434655,1000.0,9.08645534674,0.232244295093,99.9956828753,140,-9.88245,54.9472,43.6216,9.08437
1000.0,130.0,141,1000.0,0.0,9.18626,3.0,22.8292943506,9.17234010959,24.512195122,0.545349,0.396042,1000.0,9.17377279567,0.21824189674,99.9956828753,141,-9.97256,55.0715,43.862,9.17236
1000.0,69.0,142,1000.0,0.0,9.23827,3.0,16.4937209764,9.22637791918,24.3902439024,0.504454,0.401193,1000.0,9.22777227718,0.224169191883,99.9956828753,142,-9.99614,55.2126,44.0495,9.2253
1000.0,89.0,143,1000.0,0.0,9.31205,3.0,23.3127513391,9.29861119413,24.375,0.481543,0.45819,1000.0,9.29987191973,0.234424855872,99.9956828753,143,-10.0545,55.3499,44.2307,9.29871
1000.0,82.0,144,1000.0,0.0,9.32644,3.0,19.7885310404,9.3134004101,25.2195121951,0.40735,0.436923,1000.0,9.31427646983,0.226912323832,99.9956828753,144,-10.0982,55.5291,44.3931,9.31277
1000.0,135.0,145,1000.0,0.0,9.34159,3.0,35.6211586142,9.32995015462,36.1481481481,0.510131,0.420214,1000.0,9.33075297142,0.219710766098,99.9956828753,145,-10.1022,55.5999,44.5665,9.32914
1000.0,94.0,146,1000.0,0.0,9.39012,3.0,23.8155852073,9.37511521916,28.3888888889,0.518649,0.417602,1000.0,9.37598154548,0.222603735092,99.9956828753,146,-10.1576,55.7254,44.7556,9.37455
1000.0,80.0,147,1000.0,0.0,9.46154,3.0,20.131423255,9.44856106859,22.9302325581,0.682682,0.408872,1000.0,9.4497171002,0.22255665901,99.9956828753,147,-10.2414,55.81,44.9429,9.4478
1000.0,124.0,148,1000.0,0.0,9.49338,3.0,30.4090051836,9.47953727529,32.7419354839,0.675796,0.364545,1000.0,9.48063922202,0.20499842132,99.9956828753,148,-10.2494,55.9918,45.1388,9.47976
1000.0,141.0,149,1000.0,0.0,9.53364,4.0,26.5670864106,9.52078332485,27.027027027,0.577684,0.43128,1000.0,9.52178159263,0.221215017438,99.9956828753,149,-10.2849,56.0963,45.2917,9.51968
1000.0,83.0,150,1000.0,0.0,9.54358,3.0,22.6856911228,9.52902219256,26.1315789474,0.552444,0.387891,1000.0,9.52999617171,0.218322336936,99.9956828753,150,-10.2919,56.2454,45.4936,9.52907
1000.0,76.0,151,1000.0,0.0,9.59668,3.0,21.2647174591,9.58496821638,23.380952381,0.558974,0.403079,1000.0,9.58576109998,0.208733034801,99.9956828753,151,-10.351,56.3413,45.6698,9.58499
1000.0,107.0,152,1000.0,0.0,9.60441,3.0,22.547348174,9.58647827386,23.5813953488,0.495203,0.48675,1000.0,9.58792087669,0.248051212949,99.9956828753,152,-10.3886,56.5508,45.8266,9.58577
1000.0,118.0,153,1000.0,0.0,9.69701,3.0,24.5537230935,9.67862879712,27.0810810811,0.522522,0.42256,1000.0,9.6836786362,0.226807912535,99.9956828753,153,-10.4756,56.7353,46.0276,9.67794
1000.0,101.0,154,1000.0,0.0,9.75019,3.0,22.9826415814,9.73392960941,23.5238095238,0.602207,0.440095,1000.0,9.73675847998,0.226133035633,99.9956828753,154,-10.5445,56.8233,46.3498,9.73359
1000.0,62.0,155,1000.0,0.0,9.80319,3.0,17.4319434677,9.78825644167,28.6857142857,0.601731,0.39614,1000.0,9.79135154431,0.215701828223,99.9956828753,155,-10.5542,56.9545,46.5382,9.78754
1000.0,99.0,156,1000.0,0.0,9.8662,3.0,27.9143003363,9.85063307531,29.1428571429,0.558839,0.468424,1000.0,9.85276955477,0.234230885826,99.9956828753,156,-10.6377,57.1549,46.8037,9.85063
1000.0,117.0,157,1000.0,0.0,9.89403,3.0,28.0971684047,9.87937096896,30.0606060606,0.510055,0.458119,1000.0,9.8812657856,0.227090090925,99.9956828753,157,-10.6724,57.1657,47.0097,9.87878
851.0,132.0,158,1000.0,42.8344883059,9.93355,3.0,31.436051058,9.91709992415,28.3428571429,0.514181,0.480087,986.454545455,9.9191761925,0.235300841947,99.9943208228,158,-10.7063,57.3358,47.2931,9.91686
253.0,97.0,159,1000.0,199.497497981,9.93445,3.0,22.4225365342,9.92057117823,22.6590909091,0.64598,0.484014,484.714285714,9.92221857478,0.239524938874,97.7315568352,159,-10.7217,57.4127,47.4551,9.9197
368.0,100.0,160,1000.0,215.890033736,9.98502,4.0,23.9421008813,9.97116270417,26.1794871795,0.618146,0.448134,704.4,9.97210198419,0.221622381596,99.6096578938,160,-10.7595,57.5033,47.6822,9.971
773.0,85.0,161,1000.0,65.2579117144,9.97126,3.0,21.1606799276,9.95714762343,24.975,0.612841,0.430314,979.363636364,9.95859942989,0.221277880991,99.9922328512,161,-10.7448,57.5828,47.821,9.95684
581.0,101.0,162,1000.0,120.454030874,9.99273,4.0,23.7433556764,9.9780477139,26.2857142857,0.64692,0.397602,961.909090909,9.97955793156,0.211138472031,99.969611348,162,-10.7285,57.5702,47.7771,9.97703
163.0,132.0,163,446.0,58.1067142756,10.0337,3.0,33.5826279408,10.0197295859,40.7692307692,0.662329,0.428527,246.0,10.0217894692,0.216243680501,90.3611312945,163,-10.7734,57.7733,47.9334,10.0195
129.0,98.0,164,239.0,39.8208633207,10.0274,3.0,24.4364096644,10.0121860951,27.9722222222,0.687226,0.468247,165.344262295,10.0155045063,0.22754969055,79.6730061609,164,-10.7792,57.9255,48.1306,10.012
134.0,99.0,165,341.0,37.115129523,10.0636,3.0,23.6127535492,10.0453884159,25.7692307692,0.57113,0.492753,226.577777778,10.0476728092,0.239042563365,89.0905920501,165,-10.8106,57.9706,48.1837,10.0452
135.0,143.0,166,245.0,35.5758932831,10.0881,5.0,27.9224240478,10.0741401952,28.5,0.601191,0.439496,216.808510638,10.0762205451,0.220557027606,87.7993584306,166,-10.8363,58.1123,48.2373,10.0733
133.0,73.0,167,253.0,30.1605421785,10.1134,4.0,18.1260470917,10.1005281213,26.4358974359,0.592998,0.430628,147.558823529,10.1016037371,0.221368941709,76.4977450219,167,-10.8919,58.1724,48.323,10.0999
114.0,128.0,168,290.0,35.7126276322,10.144,3.0,29.6709316816,10.1284099421,28.4411764706,0.538872,0.472132,199.68627451,10.129881052,0.230308933553,85.6050821468,168,-10.8939,58.4436,48.443,10.1283
139.0,137.0,169,328.0,21.9821202477,10.1514,3.0,28.6094662808,10.1361169144,32.4193548387,0.649267,0.49076,220.217391304,10.1375431149,0.229927392985,88.8111429415,169,-10.9024,58.5243,48.549,10.136
143.0,106.0,170,270.0,43.8624129759,10.2126,3.0,22.0021772211,10.1985956091,22.6444444444,0.620046,0.436883,215.29787234,10.2003416341,0.21761750707,87.2371515952,170,-10.9659,58.6526,48.6666,10.1979
165.0,96.0,171,294.0,34.5739555157,10.1829,3.0,23.02760412,10.1662002996,32.7096774194,0.546552,0.486347,202.04,10.1679651609,0.23134568683,86.1710660337,171,-10.9357,58.765,48.7394,10.1656
127.0,109.0,172,142.0,3.07979797317,10.1907,3.0,20.7332618622,10.1782576788,21.847826087,0.546696,0.415725,134.146666667,10.1798671035,0.207823531098,74.0173644171,172,-10.9422,58.9265,48.8728,10.1785
127.0,91.0,173,230.0,32.6449793162,10.2669,3.0,22.8129882399,10.2503467538,27.0,0.537075,0.415275,155.461538462,10.2519722393,0.222727631711,78.0251649975,173,-11.0172,59.0255,48.9909,10.2504
134.0,81.0,174,253.0,42.4452524,10.3086,3.0,16.5175554378,10.291508005,22.2325581395,0.389785,0.489494,188.740740741,10.2931252341,0.237007314295,83.546257896,174,-11.0854,59.0765,49.1555,10.2907
126.0,61.0,175,353.0,41.5693330689,10.3123,3.0,17.5019121261,10.295936984,24.0930232558,0.478137,0.454187,218.347826087,10.2981785125,0.227652839462,87.7541963418,175,-11.092,59.1971,49.3651,10.2954
122.0,110.0,176,223.0,35.071660353,10.3345,3.0,21.4985487882,10.3176078498,19.82,0.604167,0.460076,190.452830189,10.3197149058,0.224864176455,84.1718768732,176,-11.1101,59.3,49.6149,10.3177
125.0,109.0,177,240.0,45.2416978515,10.4039,3.0,24.456667005,10.3908521915,27.0810810811,0.56318,0.46801,180.214285714,10.3921318362,0.221951197133,81.958604993,177,-11.153,59.4117,49.8512,10.3903
125.0,144.0,178,245.0,35.7471714223,10.4147,3.0,31.2388373415,10.4007574782,26.7631578947,0.530747,0.437815,175.561403509,10.4021538486,0.215259294537,81.7899236026,178,-11.1472,59.4149,50.0494,10.3997
127.0,54.0,179,232.0,42.9870951805,10.4293,2.0,14.5944109557,10.4121011543,20.6382978723,0.551753,0.466473,165.245901639,10.4147195811,0.220933834486,79.3483642515,179,-11.1889,59.5639,50.3047,10.4121
116.0,103.0,180,242.0,38.4214767616,10.4577,3.0,22.1201638625,10.4427577639,20.7708333333,0.521792,0.490963,140.111111111,10.4457119152,0.22591428413,74.0284108969,180,-11.2045,59.7295,50.5197,10.4418
141.0,106.0,181,257.0,45.4088503284,10.49,3.0,19.8035956331,10.469767336,20.24,0.585459,0.449618,193.132075472,10.475057466,0.22235746769,84.1433551422,181,-11.2479,59.8596,50.7665,10.4704
137.0,91.0,182,256.0,46.0429549845,10.4975,3.0,21.1740833658,10.4780271756,23.5348837209,0.436308,0.486084,187.166666667,10.4847717673,0.236589813409,83.1228488687,182,-11.2659,59.931,50.9816,10.4769
198.0,59.0,183,340.0,44.1034692783,10.5322,3.0,14.8512346826,10.5154676061,19.3076923077,0.609223,0.413688,250.609756098,10.5199482998,0.210656825517,91.2304837532,183,-11.281,60.0357,51.2183,10.5153
301.0,97.0,184,443.0,55.3805365316,10.5509,3.0,20.8284400361,10.5336726328,24.0731707317,0.501757,0.457462,358.678571429,10.5370948141,0.223482023509,96.8817569901,184,-11.3119,60.1024,51.3991,10.5335
135.0,119.0,185,255.0,34.9040001282,10.5872,3.0,25.5522521518,10.5682436087,26.7631578947,0.540847,0.479268,221.434782609,10.5707499628,0.229196039077,88.3538166148,185,-11.3376,60.1344,51.6524,10.5681
113.0,95.0,186,141.0,5.33682490982,10.5705,3.0,20.7356067356,10.556047979,23.1860465116,0.570002,0.461136,131.454545455,10.5568907933,0.226198528285,73.2786605765,186,-11.3597,60.2866,51.867,10.5558
125.0,79.0,187,206.0,13.6768184405,10.6213,3.0,19.0512758395,10.6051667611,22.2666666667,0.539412,0.514583,139.513888889,10.606384482,0.233557713154,75.1932974252,187,-11.3872,60.399,52.0866,10.6042
125.0,57.0,188,242.0,39.9239072154,10.6133,3.0,15.2583291679,10.597759441,19.6470588235,0.587924,0.494087,158.952380952,10.5985830456,0.227568834794,78.2992184154,188,-11.3842,60.5263,52.2646,10.5977
130.0,91.0,189,264.0,40.6743877148,10.6772,2.0,21.450731399,10.656064613,28.2571428571,0.551726,0.505661,211.395833333,10.6573039979,0.234552520099,86.8823909961,189,-11.426,60.4844,52.5214,10.6557
114.0,102.0,190,199.0,15.59704289,10.6814,3.0,21.8808487484,10.6668598779,23.880952381,0.578933,0.457176,140.305555556,10.6681034388,0.219530246588,75.314506122,190,-11.4467,60.6353,52.7272,10.6666
133.0,74.0,191,237.0,21.2240535565,10.7271,3.0,19.0143202613,10.7109581102,25.175,0.547907,0.513733,177.50877193,10.7123079976,0.237440848376,82.8507585788,191,-11.4832,60.7025,52.896,10.7109
114.0,64.0,192,218.0,24.1601862495,10.7332,3.0,13.2827761211,10.7170171301,18.8039215686,0.519021,0.540427,157.140625,10.7184432337,0.235677642472,78.777410201,192,-11.4721,60.7938,53.0232,10.7168
87.0,71.0,193,181.0,24.5544407381,10.7238,4.0,16.4272955191,10.7086872268,24.4390243902,0.593252,0.448178,130.324675325,10.7108337139,0.212323830965,72.1823897221,193,-11.5031,60.8857,53.1215,10.708
87.0,83.0,194,358.0,56.8650937649,10.7616,3.0,17.4884785189,10.7470185937,22.6086956522,0.395661,0.482815,213.166666667,10.7485159808,0.220329749904,86.414116212,194,-11.5284,61.139,53.2194,10.7464
193.0,49.0,195,383.0,44.2784661176,10.7894,2.0,12.9294238077,10.7704202814,19.9,0.507075,0.510389,284.527777778,10.7719265636,0.233070950187,93.6448818833,195,-11.5293,61.2082,53.2959,10.7699
91.0,98.0,196,194.0,31.0319078794,10.7747,4.0,21.4519368722,10.7574505388,26.1578947368,0.448387,0.503599,163.93442623,10.7589825018,0.222044299962,79.6536758639,196,-11.5387,61.365,53.4764,10.7572
99.0,87.0,197,224.0,38.8027632218,10.8482,3.0,17.6415545133,10.8328700147,23.2790697674,0.511933,0.448117,141.563380282,10.834984871,0.213159273666,74.2167545194,197,-11.578,61.5078,53.5415,10.8326
113.0,66.0,198,351.0,56.3891473899,10.8686,4.0,16.9884905154,10.8527907475,25.8205128205,0.529012,0.475826,204.244897959,10.8553480068,0.21833760376,85.105370458,198,-11.603,61.6015,53.6722,10.8518
116.0,68.0,199,312.0,45.9297766019,10.8591,3.0,14.2791222886,10.8390095986,22.1333333333,0.534094,0.499759,197.615384615,10.8405567755,0.229692272582,84.8806328799,199,-11.6028,61.6693,53.7303,10.8387
238.0,66.0,200,544.0,60.1449989479,10.8827,3.0,17.6622755777,10.8628980722,23.4634146341,0.461137,0.479901,313.78125,10.8658348822,0.229044673558,95.1066034044,200,-11.6198,61.7796,53.8288,10.8624
549.0,181.0,201,1000.0,129.86343749,10.9066,3.0,43.9663507697,10.8906480939,38.8,0.395373,0.461871,950.181818182,10.8931423681,0.21885665663,99.9589243869,201,-11.657,61.8859,53.9674,10.8902
284.0,77.0,202,1000.0,257.404316686,10.9436,3.0,16.8841456698,10.9271359149,26.025,0.385295,0.468583,811.307692308,10.9293942095,0.216346704771,99.3186138925,202,-11.6935,61.9262,54.0733,10.9271
280.0,96.0,203,511.0,70.0570831391,10.9532,5.0,20.3828904934,10.9353843111,24.4146341463,0.450597,0.48518,367.928571429,10.9378770953,0.22206218709,96.9274593708,203,-11.7121,61.9781,54.2208,10.9348
191.0,86.0,204,602.0,94.2558799144,10.9744,3.0,24.2777331571,10.9573827346,27.6756756757,0.47203,0.485304,312.78125,10.9590193657,0.224230564228,93.8360150539,204,-11.7229,62.0197,54.2902,10.9572
184.0,100.0,205,507.0,78.9435710425,10.9888,4.0,20.0485727839,10.970966085,24.6097560976,0.455131,0.52504,330.903225806,10.9729288689,0.23007934736,95.2605621824,205,-11.7364,62.1427,54.39,10.971
137.0,106.0,206,370.0,51.9117294484,11.0073,2.0,22.8350587759,10.9902893349,23.5238095238,0.451894,0.482567,222.511111111,10.9920935681,0.223799463532,87.8990639799,206,-11.7548,62.2013,54.3852,10.9894
87.0,83.0,207,247.0,27.8830725534,11.0125,3.0,17.4831758733,10.9928078496,22.6744186047,0.436568,0.475947,165.098360656,10.9956732032,0.224905272629,80.1418716606,207,-11.7836,62.2954,54.4824,10.9935
105.0,96.0,208,212.0,27.9752080719,11.0374,5.0,24.4004380606,11.0231334628,36.8928571429,0.473884,0.431336,134.12,11.0260006831,0.200847671222,73.147497566,208,-11.7967,62.3205,54.6672,11.0216
164.0,65.0,209,396.0,54.8546181812,11.0626,3.0,13.811588708,11.0418663034,20.8958333333,0.428419,0.460212,222.355555556,11.045445935,0.228075758943,87.9867284659,209,-11.8224,62.3517,54.7521,11.0412
119.0,109.0,210,234.0,28.2777904348,11.0793,3.0,23.6286327099,11.0612511154,29.2647058824,0.479404,0.509274,167.196721311,11.0643588398,0.219991223834,80.6356790418,210,-11.8257,62.4631,54.8344,11.0613
175.0,68.0,211,529.0,81.5853060432,11.1046,3.0,15.3394968056,11.0879460885,22.9534883721,0.431587,0.500313,277.0,11.089886916,0.219864236886,92.0164135364,211,-11.8483,62.4688,54.9274,11.0875
133.0,46.0,212,471.0,73.8969552823,11.1177,3.0,10.8316016671,11.1017642377,19.5576923077,0.460684,0.495819,251.2,11.1046976115,0.220510810931,89.7081974533,212,-11.8737,62.6684,55.0311,11.1012
228.0,160.0,213,1000.0,262.438253185,11.0867,3.0,27.6293115735,11.0685188878,27.3055555556,0.260404,0.464043,770.857142857,11.0725904911,0.212550694254,98.9663982043,213,-11.8622,62.8357,55.1093,11.0685
162.0,78.0,214,730.0,118.449750246,11.1276,3.0,19.4970367949,11.1075749795,24.6341463415,0.500009,0.476173,335.7,11.1123040982,0.214213507161,94.4705479256,214,-11.8847,62.899,55.2027,11.1079
169.0,73.0,215,1000.0,210.42123152,11.149,3.0,16.0074959806,11.1308385541,21.1914893617,0.416718,0.489719,406.461538462,11.1365793562,0.223219173949,94.3568840875,215,-11.9274,62.9601,55.4152,11.13
169.0,68.0,216,1000.0,287.9961334,11.2276,3.0,15.1452830941,11.2122820696,20.02,0.532537,0.437411,538.263157895,11.2168837017,0.204121022952,95.3180041296,216,-11.9843,63.0913,55.5435,11.2123
167.0,84.0,217,685.0,119.482846455,11.1994,4.0,18.9228469258,11.1756619287,20.387755102,0.493732,0.519771,315.03030303,11.1830517678,0.227364876181,93.3221484689,217,-11.9642,63.2083,55.6593,11.1751
72.0,71.0,218,215.0,39.7265244586,11.2306,3.0,14.8113605047,11.2058010454,20.06,0.443532,0.502343,128.730769231,11.2193251828,0.229261568369,70.5045846498,218,-11.984,63.3101,55.7542,11.2049
575.0,79.0,219,1000.0,122.178909597,11.2573,3.0,18.4576391894,11.2357331739,21.9333333333,0.453901,0.525655,961.363636364,11.2467030156,0.226797935788,99.967966418,219,-11.9895,63.4363,55.9103,11.2359
213.0,58.0,220,713.0,121.276514856,11.2465,4.0,14.4132403227,11.2224306865,24.1428571429,0.489594,0.479464,421.083333333,11.2306069443,0.215777276842,97.2975401631,220,-12.0083,63.4942,56.059,11.2224
144.0,105.0,221,587.0,92.1476897958,11.2696,5.0,18.0969610709,11.2503688061,25.0,0.465752,0.470247,294.057142857,11.2576769525,0.210898341646,92.5158760105,221,-12.0423,63.4922,56.2028,11.2503
96.0,80.0,222,411.0,63.0128860764,11.2855,4.0,15.9061444762,11.2633108487,22.2888888889,0.505842,0.553024,216.404255319,11.2705632839,0.234945070045,86.4743215,222,-12.0603,63.5704,56.365,11.2622
224.0,117.0,223,858.0,157.994690778,11.313,3.0,26.7421745686,11.2933787714,26.8648648649,0.526599,0.536642,469.636363636,11.2977108849,0.23132153173,97.7847002573,223,-12.0898,63.6947,56.543,11.2927
537.0,58.0,224,1000.0,160.063675346,11.3351,3.0,14.1404646678,11.3165152256,21.7826086957,0.506702,0.497927,925.272727273,11.3234201302,0.222678200535,99.9408059162,224,-12.1037,63.8403,56.7149,11.3165
141.0,87.0,225,437.0,69.1993755981,11.3757,3.0,14.9443200987,11.3534564752,21.4347826087,0.479802,0.513068,259.435897436,11.3622384517,0.220771873826,90.9582497494,225,-12.1209,63.8944,56.8191,11.3536
1000.0,54.0,226,1000.0,0.0,11.4018,3.0,12.3533314758,11.3780550805,21.7659574468,0.489575,0.561744,1000.0,11.3889709255,0.237735561258,99.9956828753,226,-12.0951,63.9939,56.9411,11.3773
215.0,66.0,227,1000.0,256.117108631,11.3316,3.0,15.3288238135,11.3092283157,22.2222222222,0.515567,0.50781,706.6,11.3190091625,0.232574621432,98.9043063825,227,-12.1333,64.0438,57.0737,11.3092
565.0,87.0,228,1000.0,144.201420197,11.4016,3.0,21.0142213751,11.3798893328,24.45,0.513486,0.479707,930.636363636,11.3888540073,0.219581668418,99.9570271002,228,-12.1655,64.1162,57.2476,11.3794
1000.0,71.0,229,1000.0,0.0,11.4513,4.0,15.9981408795,11.4290628458,24.243902439,0.551702,0.506372,1000.0,11.4358462462,0.228268038625,99.9956828753,229,-12.2039,64.1188,57.4529,11.4289
569.0,62.0,230,1000.0,165.714278872,11.4563,4.0,14.2312955544,11.4329073135,22.2391304348,0.519315,0.535622,904.666666667,11.4411497317,0.237892119129,99.9427287316,230,-12.2336,64.1878,57.5578,11.4319
247.0,78.0,231,1000.0,238.271685523,11.4648,3.0,20.0335412106,11.4426226241,30.96875,0.689923,0.566091,538.842105263,11.4495456396,0.241972748138,97.9919839551,231,-12.2401,64.2704,57.768,11.4426
1000.0,68.0,232,1000.0,0.0,11.5066,3.0,16.9465484887,11.4843955185,23.023255814,0.544374,0.573352,1000.0,11.4905350803,0.24027603937,99.9956828753,232,-12.2807,64.2912,57.9433,11.4844
1000.0,76.0,233,1000.0,0.0,11.4923,3.0,18.8188893636,11.472031,31.0303030303,0.51322,0.523274,1000.0,11.4786266047,0.226134714071,99.9956828753,233,-12.296,64.3675,58.1788,11.4718
1000.0,92.0,234,1000.0,0.0,11.5114,3.0,15.5893042191,11.4945652093,18.537037037,0.501277,0.482989,1000.0,11.4988317329,0.225932743045,99.9956828753,234,-12.2969,64.4906,58.4025,11.4933
1000.0,101.0,235,1000.0,0.0,11.5433,2.0,19.2901817283,11.5178704108,26.3333333333,0.505878,0.511637,1000.0,11.5262783301,0.22873169193,99.9956828753,235,-12.328,64.5543,58.4962,11.5182
1000.0,105.0,236,1000.0,0.0,11.5575,3.0,23.4786547723,11.533512741,26.4473684211,0.559927,0.541996,1000.0,11.5433144203,0.233756393012,99.9956828753,236,-12.3368,64.5637,58.6448,11.533
1000.0,116.0,237,1000.0,0.0,11.5834,4.0,24.3802174513,11.563656073,25.4634146341,0.557691,0.538991,1000.0,11.5702858201,0.236512481286,99.9956828753,237,-12.3725,64.6265,58.9001,11.5633
1000.0,128.0,238,1000.0,0.0,11.6072,3.0,23.9489343702,11.5866158592,23.9024390244,0.58643,0.598268,1000.0,11.5906753018,0.241964393901,99.9956828753,238,-12.3681,64.6625,59.0992,11.586
1000.0,93.0,239,1000.0,0.0,11.6389,3.0,20.6478742427,11.6190122982,22.7272727273,0.574898,0.511119,1000.0,11.6239873745,0.232891198552,99.9956828753,239,-12.3731,64.8417,59.2509,11.6197
1000.0,121.0,240,1000.0,0.0,11.6138,5.0,21.4146171825,11.5933991314,27.1891891892,0.50434,0.540441,1000.0,11.5986605148,0.243169298466,99.9956828753,240,-12.3826,64.9604,59.4057,11.5929
