AverageEsReturn,AverageAbsY,AverageReturn,AverageAbsQYDiff,Epoch,MinEsReturn,AverageAbsQ,AverageQ,MinReturn,AverageQLoss,QFunRegParamNorm,AveragePolicySurr,MaxEsReturn,StdEsReturn,PolicyRegParamNorm,StdReturn,MaxReturn,AverageDiscountedReturn,AverageAction,AverageY,Iteration
3098.4905671,394.81189898,4235.24051213,3.85674803762,355,3098.4905671,394.783,394.783,4007.11813993,214.368,98.8823,-397.113,3098.4905671,0.0,81.1744,108.103637868,4388.73333482,324.928221062,0.983623,394.811848015,355
3130.40141685,394.052390035,4800.52213174,4.05705856968,356,3130.40141685,394.037,394.037,4373.18106095,238.891,99.1251,-396.224,3130.40141685,0.0,81.2517,224.105306244,5272.79498797,372.147717455,0.985537,394.051980733,356
3148.74173053,395.311095137,4248.33432192,3.25568170601,357,3148.74173053,395.297,395.297,4041.70755569,110.967,99.1964,-397.554,3148.74173053,0.0,81.3568,106.602027809,4431.5953383,342.58716206,0.982982,395.310999894,357
2788.6491643,395.647954984,4317.46410211,3.73213720903,358,2788.6491643,395.656,395.656,3934.59800123,202.303,99.4051,-397.865,2788.6491643,0.0,81.5982,182.255588079,4520.13111344,338.688950322,0.984102,395.647878467,358
2895.56517497,397.200645987,4450.22426196,3.78196791473,359,2895.56517497,397.165,397.165,4312.29055966,191.074,99.5701,-399.397,2895.56517497,0.0,81.6929,77.6212123078,4572.67141179,350.870880509,0.982273,397.200383104,359
3238.88077729,397.563476909,3678.16006553,3.85277247411,360,3238.88077729,397.54,397.54,1403.55645504,189.269,99.7103,-399.753,3238.88077729,0.0,81.7792,1065.73654544,4335.06754143,332.712538138,0.989082,397.563384204,360
3037.90787364,397.228250277,4107.15337073,3.76669569155,361,3037.90787364,397.214,397.214,2716.94944308,180.279,99.8604,-399.556,3037.90787364,0.0,81.9445,502.044144558,4742.28486785,336.153503061,0.988489,397.228097884,361
3064.18260379,398.017966053,3352.73776687,3.6848975049,362,3064.18260379,398.006,398.006,3212.67108487,180.904,100.025,-400.204,3064.18260379,0.0,82.0046,90.992248726,3557.38743844,268.947699719,0.98104,398.017819581,362
2857.14337242,399.124203313,3780.79898917,3.61935499734,363,2857.14337242,399.094,399.094,2610.56917869,160.388,100.249,-401.404,2857.14337242,0.0,82.1713,545.569474871,4254.31240655,323.412303473,0.98613,399.1241287,363
1544.03471798,398.632955471,4228.65779916,3.7861008437,364,1544.03471798,398.615,398.615,4104.22731161,187.182,100.391,-400.91,1544.03471798,0.0,82.2168,85.1167309974,4375.55508206,341.898304295,0.986409,398.632864252,364
3229.02609582,398.619273668,2948.99847579,3.88385490598,365,3229.02609582,398.6,398.6,2698.07853847,212.45,100.526,-400.826,3229.02609582,0.0,82.3575,155.784603018,3249.8498962,238.704796158,0.982624,398.619069675,365
2818.91455772,397.661261377,4223.18129627,3.53843746171,366,2818.91455772,397.647,397.647,3982.2788711,162.022,100.683,-399.812,2818.91455772,0.0,82.3637,126.929932633,4461.21569976,330.316633815,0.979453,397.66118982,366
2838.5078936,400.181896499,3551.74444375,3.62273261772,367,2838.5078936,400.163,400.163,1180.12345962,148.063,100.838,-402.479,2838.5078936,0.0,82.5601,1108.55071363,4396.68712245,315.4057583,0.983719,400.181614857,367
3154.45824496,400.094941413,3643.7134874,3.86859314296,368,3154.45824496,400.081,400.081,956.953494613,202.89,100.938,-402.423,3154.45824496,0.0,82.7522,928.035870329,4270.87541537,301.390089431,0.986084,400.094847372,368
2691.7770913,400.454148884,4237.23056359,3.88876690162,369,2691.7770913,400.426,400.426,4057.35421007,218.209,101.079,-402.826,2691.7770913,0.0,82.9279,111.247094732,4484.85788699,344.603386074,0.985554,400.454127524,369
3033.85355486,399.079860018,4183.11009652,3.64093126118,370,3033.85355486,399.061,399.061,643.886070243,164.392,101.211,-401.323,3033.85355486,0.0,82.981,1303.27790392,4991.83365096,365.132064982,0.98782,399.079802704,370
3068.91149404,400.530405649,4489.65461723,3.45628708225,371,3068.91149404,400.516,400.516,4215.90625072,142.365,101.344,-402.845,3068.91149404,0.0,83.0452,175.158292865,4759.94876815,368.254359736,0.984572,400.530349972,371
3367.09322056,401.193782297,3855.64755956,3.65458147024,372,3367.09322056,401.179,401.179,931.075987819,184.942,101.481,-403.508,3367.09322056,0.0,83.2302,978.702670641,4284.30686567,323.573167909,0.985092,401.193772772,372
3229.93527558,401.71445692,2966.71015013,3.58227810764,373,3229.93527558,401.7,401.7,1750.75848678,166.985,101.617,-403.96,3229.93527558,0.0,83.2837,829.686674833,3772.56991422,300.682327569,0.984632,401.714076628,373
3226.13557394,403.468022356,3639.60747332,3.80976962996,374,3226.13557394,403.444,403.444,3078.02325551,216.904,101.753,-405.838,3226.13557394,0.0,83.403,267.224456097,4082.66209234,293.733827612,0.983547,403.46797563,374
3239.04501694,402.31966882,3166.41429252,4.16481210031,375,3239.04501694,402.303,402.303,712.158936253,283.222,101.904,-404.7,3239.04501694,0.0,83.483,1282.09803135,4227.05340628,316.201729211,0.986327,402.319534131,375
2713.86463425,403.298266183,3155.12519908,3.75494671455,376,2713.86463425,403.27,403.27,2297.68542591,197.718,102.14,-405.633,2713.86463425,0.0,83.6569,407.757049449,3750.0663728,267.039255722,0.987074,403.298189063,376
2896.77425276,404.465176806,3518.88786249,3.51236312662,377,2896.77425276,404.452,404.452,1726.53627481,158.564,102.261,-406.832,2896.77425276,0.0,83.8003,819.546835157,4498.06370391,309.232490478,0.987021,404.465092997,377
3354.14657981,403.914398815,3765.58882989,3.61197440463,378,3354.14657981,403.901,403.901,1921.56112065,172.947,102.347,-406.36,3354.14657981,0.0,83.9081,1179.27386622,4924.18755967,343.126012918,0.983957,403.914273927,378
3057.56685431,404.324379211,3964.30509452,3.81220053202,379,3057.56685431,404.306,404.306,1696.87983998,209.82,102.515,-406.667,3057.56685431,0.0,84.0431,776.066946522,4482.17152594,338.061221883,0.985988,404.324362653,379
3252.02474814,405.434115047,4268.32620387,3.6419755644,380,3252.02474814,405.41,405.41,3828.07640847,174.205,102.691,-407.742,3252.02474814,0.0,84.1003,215.093593018,4570.11653047,325.228805308,0.98313,405.434059108,380
3266.01919577,405.569800612,3730.79571509,3.76646812022,381,3266.01919577,405.557,405.557,1826.66928835,196.394,102.825,-407.919,3266.01919577,0.0,84.1918,660.2252077,4226.39958237,331.448431094,0.983602,405.569705526,381
2984.07668359,406.745817666,4293.88551685,3.79886733994,382,2984.07668359,406.725,406.725,4031.91862511,209.676,102.989,-409.153,2984.07668359,0.0,84.3268,115.538129598,4415.18887031,360.239085648,0.982849,406.74553954,382
3307.06283157,407.428270866,4469.62928721,3.69079221345,383,3307.06283157,407.41,407.41,2710.15253862,174.953,103.145,-409.867,3307.06283157,0.0,84.4948,604.335303613,4912.55306904,367.072041055,0.98706,407.428199569,383
3332.7464555,406.42631751,3317.02495526,3.36092796973,384,3332.7464555,406.414,406.414,836.353866648,133.641,103.265,-408.815,3332.7464555,0.0,84.6076,829.392854376,3712.29257114,292.104879423,0.983653,406.42611464,384
3224.26336977,409.301349462,3284.04790333,3.82917891224,385,3224.26336977,409.285,409.285,943.519194057,203.55,103.39,-411.74,3224.26336977,0.0,84.7189,944.288605037,4150.95622465,291.966197537,0.984634,409.301244877,385
3203.81131444,408.494216494,3591.89391328,3.59200424378,386,3203.81131444,408.476,408.476,730.865450187,175.046,103.525,-410.81,3203.81131444,0.0,84.7796,983.325896524,4357.13408711,284.101689542,0.985215,408.49412872,386
3175.54182728,409.256002401,3952.55422425,3.79305303404,387,3175.54182728,409.245,409.245,3797.01061681,193.772,103.711,-411.601,3175.54182728,0.0,84.847,111.769782602,4115.37582762,317.975252283,0.978007,409.255791843,387
3138.26787906,410.267959726,4086.06930417,3.66018029999,388,3138.26787906,410.24,410.24,3523.47231413,185.576,103.939,-412.522,3138.26787906,0.0,84.9583,357.662226284,4608.75400227,316.206186914,0.984854,410.267669552,388
3154.3530874,411.277960756,4641.43676651,3.65837046272,389,3154.3530874,411.26,411.26,4347.40796522,167.174,104.057,-413.673,3154.3530874,0.0,85.0364,138.071734723,4815.52662689,363.712630973,0.991169,411.277916183,389
3387.44656019,409.377622307,3883.61635193,3.83065635677,390,3387.44656019,409.362,409.362,3197.86923404,219.546,104.229,-411.683,3387.44656019,0.0,85.0861,263.170398288,4243.1777472,316.927018352,0.985446,409.377504532,390
3293.94199273,411.139369411,2944.76915406,3.91647910186,391,3293.94199273,411.121,411.121,782.464234644,200.177,104.44,-413.523,3293.94199273,0.0,85.2041,1115.64103722,4054.68071075,278.079896795,0.988694,411.139347809,391
2765.88866253,411.374560902,4598.52741318,4.02646699862,392,2765.88866253,411.35,411.35,4051.83403021,217.036,104.57,-413.609,2765.88866253,0.0,85.2725,235.916664361,4927.79643247,359.171673481,0.987656,411.374341769,392
2997.00874768,411.141939573,4291.18580121,3.90187637776,393,2997.00874768,411.118,411.118,3203.71476067,227.601,104.73,-413.365,2997.00874768,0.0,85.333,428.648869526,4653.23475119,370.955299384,0.983238,411.141868449,393
3222.1198176,412.481232603,3553.28747619,3.97582773294,394,3222.1198176,412.461,412.461,502.646133968,225.043,104.921,-414.764,3222.1198176,0.0,85.4231,1159.88584909,4346.92613237,309.541710895,0.986521,412.480989756,394
3356.49836836,411.874639406,3867.10265278,3.74748799935,395,3356.49836836,411.861,411.861,3673.8652836,190.779,105.038,-414.129,3356.49836836,0.0,85.5496,119.771431595,4030.13631985,305.577032976,0.990036,411.874579273,395
2934.82762927,411.988835646,2820.5391071,3.91627632146,396,2934.82762927,411.963,411.963,821.113401872,224.078,105.185,-414.289,2934.82762927,0.0,85.7442,1403.39478464,4238.78479113,323.421411725,0.9875,411.988812839,396
3022.72565728,413.443283744,4146.43691768,4.14524013373,397,3022.72565728,413.418,413.418,3877.19715973,260.169,105.395,-415.84,3022.72565728,0.0,85.8449,162.113224201,4387.83178758,330.495918695,0.985783,413.443189284,397
3085.89039742,413.729749526,4563.88380518,3.84116117097,398,3085.89039742,413.729,413.729,2418.53204102,201.468,105.558,-416.199,3085.89039742,0.0,85.9719,744.250940165,5170.38455786,373.556157647,0.98806,413.729749526,398
3311.23476352,413.996065562,4467.60011321,3.78931302475,399,3311.23476352,413.976,413.976,4246.69633771,194.107,105.696,-416.448,3311.23476352,0.0,86.0414,97.9923702727,4619.29899136,349.724605646,0.986612,413.995772816,399
3176.80320987,414.738788727,4176.51501987,3.83866454415,400,3176.80320987,414.709,414.709,3883.41532899,198.256,105.853,-417.076,3176.80320987,0.0,86.062,159.08395446,4388.11501346,325.540709133,0.983257,414.738666346,400
3207.34616506,414.074424839,4320.80950012,3.74082989405,401,3207.34616506,414.06,414.06,4041.06302367,186.415,105.948,-416.37,3207.34616506,0.0,86.2592,170.626275216,4577.97794589,346.132484426,0.986736,414.074278988,401
3113.31373798,414.731239281,3879.74157533,3.58811274168,402,3113.31373798,414.704,414.704,508.284113663,160.753,106.107,-417.009,3113.31373798,0.0,86.3229,1509.19705235,5040.52942862,352.584063949,0.982272,414.730825688,402
3286.35339041,415.257354587,3924.20821949,3.55404510481,403,3286.35339041,415.255,415.255,1570.71370561,181.972,106.235,-417.558,3286.35339041,0.0,86.4492,794.497019978,4317.83899296,335.392726615,0.986807,415.257211607,403
3268.59331764,415.901547999,4196.2221225,3.76316137471,404,3268.59331764,415.871,415.871,3765.52742296,195.814,106.406,-418.282,3268.59331764,0.0,86.5439,178.022112069,4482.71144027,332.459738287,0.977519,415.901486222,404
2460.03193672,416.790613198,4056.49085046,3.68786947484,405,2460.03193672,416.773,416.773,3954.89710668,181.502,106.564,-419.009,2460.03193672,0.0,86.6095,90.6189208879,4259.16354054,322.548005298,0.982396,416.790451208,405
2893.72461048,417.035064035,2252.05780932,3.85044405305,406,2893.72461048,417.028,417.028,803.812947396,208.927,106.715,-419.271,2893.72461048,0.0,86.7403,927.844080976,3763.67083137,262.686464691,0.98478,417.035013758,406
3017.7076505,417.485412903,3186.24567036,3.50607921052,407,3017.7076505,417.449,417.449,559.630585875,168.488,106.837,-419.521,3017.7076505,0.0,86.903,1466.73458087,4447.99020509,313.150594341,0.983049,417.48533053,407
488.392624663,415.469525141,2730.8628938,3.83968234588,408,488.392624663,415.464,415.464,663.913684976,225.624,107.016,-417.694,488.392624663,0.0,86.9892,1012.76788329,3961.08595892,251.111334146,0.985669,415.469199932,408
2984.29236399,416.388828308,3758.51366722,3.60309350613,409,2984.29236399,416.365,416.365,2357.56992273,178.297,107.206,-418.653,2984.29236399,0.0,87.0328,630.936542159,4539.45429538,307.955789648,0.98654,416.388784059,409
2814.17626324,416.259731003,3963.30520084,3.6171217304,410,2814.17626324,416.242,416.242,2362.79156446,168.034,107.36,-418.544,2814.17626324,0.0,87.1424,557.390320188,4358.32231155,334.198921076,0.984202,416.259731003,410
3103.47541025,415.983265226,4330.8650011,3.50240413432,411,3103.47541025,415.963,415.963,2418.87032827,167.39,107.43,-418.265,3103.47541025,0.0,87.2376,783.139569758,5168.97498152,387.316737078,0.987354,415.983186723,411
2983.21714242,417.908859486,3533.96737328,3.8736287644,412,2983.21714242,417.891,417.891,3339.00302799,226.614,107.622,-420.092,2983.21714242,0.0,87.2965,78.4001030781,3661.16539004,283.121393394,0.987731,417.90859001,412
3129.97679575,416.450840747,4296.8955183,3.85761406742,413,3129.97679575,416.43,416.43,879.543851555,231.445,107.839,-418.503,3129.97679575,0.0,87.4208,1154.60747708,5060.83378222,352.308465949,0.99299,416.450703948,413
2947.00682232,417.180171912,3812.32273462,3.95246695756,414,2947.00682232,417.163,417.163,696.226000842,252.121,107.997,-419.34,2947.00682232,0.0,87.5326,1061.45469963,4573.18107702,332.244889269,0.985917,417.179996185,414
3127.85594164,417.147149897,3685.90204602,3.68671649057,415,3127.85594164,417.134,417.134,473.301173623,225.653,108.237,-419.205,3127.85594164,0.0,87.6058,1377.16489334,4692.4451274,335.720576474,0.987534,417.147026918,415
3335.55872459,416.763409142,4198.88333236,3.78601944252,416,3335.55872459,416.763,416.763,1205.78679624,246.657,108.321,-418.943,3335.55872459,0.0,87.6823,1067.38834466,4953.02842785,364.593130043,0.985054,416.763271237,416
3562.65459859,417.185242399,3169.2373846,3.49626583849,417,3562.65459859,417.144,417.144,-575.283034859,177.316,108.454,-419.189,3562.65459859,0.0,87.8512,1253.90748569,3777.38398251,254.884369321,0.984717,417.18504484,417
3079.23537353,417.689447018,3498.18471643,3.53132967583,418,3079.23537353,417.683,417.683,3348.29585697,186.318,108.586,-419.719,3079.23537353,0.0,87.9371,101.705285003,3704.75702431,298.062602745,0.978242,417.689272208,418
3166.58576524,418.022478164,3592.74733283,3.35817565319,419,3166.58576524,418.01,418.01,1429.06665615,147.189,108.696,-420.053,3166.58576524,0.0,88.1448,794.278881402,4231.71891999,295.467564585,0.989814,418.022394872,419
3243.21590369,418.121443505,4500.81837679,3.4309664746,420,3243.21590369,418.105,418.105,4280.92040865,145.752,108.866,-420.219,3243.21590369,0.0,88.2703,147.269690271,4718.71784048,348.039753611,0.989586,418.121225506,420
3392.46283717,417.809866175,4377.33328074,3.49111361211,421,3392.46283717,417.79,417.79,4100.04482896,176.166,108.966,-419.843,3392.46283717,0.0,88.3873,153.392084076,4649.7206025,338.00696984,0.989032,417.809755579,421
2976.50324305,418.299812964,3531.44002857,3.57699465112,422,2976.50324305,418.287,418.287,1171.01850444,189.271,109.068,-420.239,2976.50324305,0.0,88.5032,851.706973068,4325.00286945,308.53270986,0.989247,418.299642402,422
3242.89029298,419.065248339,4313.96398135,3.51843316445,423,3242.89029298,419.045,419.045,4033.03597373,177.861,109.314,-421.039,3242.89029298,0.0,88.5677,159.927211663,4581.78103643,331.284388735,0.986001,419.065082871,423
3311.17979873,417.753294196,3679.29664936,3.84859955639,424,3311.17979873,417.745,417.745,3386.833983,231.302,109.438,-419.859,3311.17979873,0.0,88.702,156.381407881,3971.14760141,308.197519981,0.989913,417.752939544,424
2993.70231669,419.455179761,2428.94342932,3.68602138755,425,2993.70231669,419.424,419.424,61.9683049922,212.306,109.558,-421.593,2993.70231669,0.0,88.8102,1368.48510699,3837.32575058,266.496164631,0.990898,419.454923142,425
2782.4180373,419.832785067,4084.07617176,3.33758126415,426,2782.4180373,419.825,419.825,3823.01553831,163.171,109.641,-421.972,2782.4180373,0.0,88.8496,214.822010135,4493.36387985,346.037424929,0.990649,419.832692308,426
3216.22204341,419.591331545,3986.94834069,3.40553482999,427,3216.22204341,419.572,419.572,3770.22268326,157.771,109.766,-421.635,3216.22204341,0.0,88.9631,171.292080605,4244.4428672,334.328684503,0.990686,419.591309497,427
3163.83508167,419.09364011,2612.0018016,3.85412010206,428,3163.83508167,419.083,419.083,822.58266886,244.868,109.927,-421.109,3163.83508167,0.0,89.1968,1355.82851869,4137.81441202,292.382541089,0.9902,419.093574246,428
2622.21500162,418.263206674,2099.67632755,3.59841624233,429,2622.21500162,418.243,418.243,-19.0368392787,198.066,110.095,-420.383,2622.21500162,0.0,89.3175,1387.0167825,4332.64496601,285.290952483,0.990286,418.263084771,429
3353.40339406,418.902079123,2825.39122265,3.62890247279,430,3353.40339406,418.886,418.886,996.059337508,219.394,110.251,-420.941,3353.40339406,0.0,89.4403,1029.78527542,3583.03664036,307.565946783,0.988002,418.901923684,430
2954.60462266,418.098237179,3008.10873446,3.64431351807,431,2954.60462266,418.08,418.08,585.227690864,205.826,110.394,-420.171,2954.60462266,0.0,89.5705,1136.49051159,4075.13398696,299.628200234,0.991375,418.09800959,431
3077.67501816,419.039980168,2937.04045232,3.61178105368,432,3077.67501816,419.039,419.039,756.530490509,211.141,110.501,-421.126,3077.67501816,0.0,89.7686,831.792835914,3521.27162948,272.37487607,0.98729,419.039778889,432
3034.96539504,419.591121015,3776.81086689,3.52808012568,433,3034.96539504,419.56,419.56,1224.34599699,182.754,110.598,-421.632,3034.96539504,0.0,89.9129,918.665352489,4560.46850426,345.134058011,0.988729,419.59107317,433
3205.01275915,420.734407493,4864.57597501,3.60881961809,434,3205.01275915,420.726,420.726,3461.69241492,193.422,110.698,-422.898,3205.01275915,0.0,89.9521,503.115040019,5388.21087289,400.646640129,0.988696,420.73417464,434
