AveragePolicySurr,AverageQ,Epoch,Iteration,MaxReturn,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,AverageY,AverageAbsY,AverageAbsQ,AverageQLoss,StdEsReturn,AverageAbsQYDiff,AverageAction,AverageReturn,PolicyRegParamNorm,MinEsReturn,StdReturn,MaxEsReturn
-37.965,37.8745,2396,2396,1821.22899216,247.242307296,919.330583823,212.524,-402.250837281,37.8749535545,38.2532044533,38.2531,2.40674,0.0,0.367616291298,0.999952,711.060481068,186.011,919.330583823,691.382110216,919.330583823
-38.0259,37.9222,2397,2397,5121.9523267,386.721290942,2820.6136321,212.583,445.302369796,37.9213450795,38.2819289917,38.2825,2.17592,0.0,0.356014326346,0.999863,3851.65076162,186.02,2820.6136321,1695.51910415,2820.6136321
-37.9405,37.8421,2398,2398,4788.13920085,373.616917488,55.894756187,212.632,4414.33394359,37.8423716827,38.2156958412,38.2153,1.86141,0.0,0.336652064464,0.999855,4677.03595973,186.001,55.894756187,108.756892196,55.894756187
-38.0575,37.933,2399,2399,4951.42802418,384.936055266,3119.41353901,212.65,4278.35305245,37.9329986562,38.292903315,38.2928,1.04273,0.0,0.283217870596,0.999873,4771.4889637,186.082,3119.41353901,196.632037064,3119.41353901
-38.0011,37.8809,2400,2400,4962.00609328,380.63778556,2881.31035221,212.693,4780.90112982,37.8819014873,38.2470295702,38.2455,1.62077,0.0,0.308002769316,0.999831,4877.73663077,186.095,2881.31035221,58.7069558731,2881.31035221
-37.9493,37.8268,2401,2401,5674.31261503,407.236069127,2971.26404871,212.675,4785.83086855,37.8257140578,38.1969208738,38.198,1.42182,0.0,0.29013641663,0.999875,5223.02359371,186.182,2971.26404871,252.279292324,2971.26404871
-37.9333,37.7998,2402,2402,5444.46253063,405.148743307,3140.30230507,212.711,1989.62543595,37.8009977168,38.1726709042,38.1707,1.56826,0.0,0.295187339582,0.99983,4989.13504869,186.165,3140.30230507,1003.72197471,3140.30230507
-38.0107,37.8851,2403,2403,5010.92716834,372.96855222,3111.27842428,212.752,4580.03636254,37.8854539433,38.2427331447,38.242,1.66996,0.0,0.291567709359,0.999884,4825.27878245,186.15,3111.27842428,137.442617516,3111.27842428
-38.02,37.9064,2404,2404,4637.27561184,374.152113379,3037.17258726,212.799,4436.80672875,37.9073646415,38.2576806956,38.2563,2.24244,0.0,0.324862415459,0.999832,4545.1591449,186.129,3037.17258726,69.4910891831,3037.17258726
-37.9512,37.8415,2405,2405,4691.02969401,364.077904068,3306.79824392,212.844,4370.99380822,37.8427504467,38.2000857088,38.1992,2.01856,0.0,0.308339092342,0.999809,4515.21562951,186.154,3306.79824392,95.7399778659,3306.79824392
-37.8088,37.7011,2406,2406,4750.99850302,360.922021216,3285.82908109,212.907,4390.89020942,37.6983123023,38.0730384189,38.0751,1.53873,0.0,0.288278882349,0.999872,4551.79859848,186.127,3285.82908109,101.62436961,3285.82908109
-37.9294,37.823,2407,2407,4163.53669088,320.396908921,3487.13709739,212.964,3806.18353594,37.8244054078,38.1783554522,38.177,1.23402,0.0,0.270272160166,0.999793,3988.46155809,186.102,3487.13709739,101.690944945,3487.13709739
-37.8046,37.717,2408,2408,4165.55259474,319.645086813,2976.55171115,213.015,3820.7164099,37.7176360798,38.0805356493,38.0792,1.85772,0.0,0.303197386958,0.999853,4001.48124067,185.971,2976.55171115,91.9938543705,2976.55171115
-37.8849,37.8064,2409,2409,3856.40314573,315.250876345,2834.69429497,213.082,3608.48251917,37.8068622708,38.1472356048,38.1463,1.60115,0.0,0.30041265406,0.999887,3771.51960906,185.927,2834.69429497,64.6993659698,2834.69429497
-37.7313,37.657,2410,2410,4535.55244372,354.115638213,3049.43641552,213.107,1904.51918273,37.6584881085,38.0115097587,38.0102,1.80289,0.0,0.299521029962,0.999883,4171.64848673,185.954,3049.43641552,760.067633693,3049.43641552
-37.8259,37.7423,2411,2411,4507.62696579,369.009073366,2811.3342899,213.133,4310.10500237,37.7412098506,38.0749503611,38.076,1.36754,0.0,0.275815379412,0.999914,4443.28561135,185.968,2811.3342899,62.6465139124,2811.3342899
-37.7388,37.6573,2412,2412,4627.46027431,378.849126971,2864.47812272,213.184,4539.37961153,37.657963504,38.0005011667,38.0003,1.33931,0.0,0.277299171711,0.999916,4581.01955975,186.013,2864.47812272,28.3303503019,2864.47812272
-37.7024,37.6204,2413,2413,4637.96525543,379.708710884,2947.3196108,213.189,4415.5525783,37.6204262826,37.9661642481,37.9668,1.16199,0.0,0.26627296337,0.999963,4549.67679991,186.009,2947.3196108,59.8602043068,2947.3196108
-37.6904,37.5865,2414,2414,4864.08788375,383.379598247,3128.0068463,213.239,4562.71578435,37.5860408715,37.928060267,37.9283,2.06766,0.0,0.305015574735,0.999852,4691.90857864,186.162,3128.0068463,97.1107405821,3128.0068463
-37.7493,37.6464,2415,2415,4796.36759441,372.850716569,3150.60542307,213.285,1710.4265231,37.6476981343,37.9804151663,37.9789,1.18349,0.0,0.272182510428,0.999904,4378.16071246,186.118,3150.60542307,892.737296904,3150.60542307
-37.6183,37.5099,2416,2416,4727.42265859,364.442253811,3263.13121773,213.319,4299.49425546,37.5101551732,37.8586906091,37.8585,1.75632,0.0,0.291510517394,0.999871,4502.99801233,186.062,3263.13121773,118.845641513,3263.13121773
-37.6279,37.5396,2417,2417,4892.74759196,386.346060481,3286.43200725,213.384,3407.59497108,37.5410682891,37.8803663453,37.8786,1.72525,0.0,0.297952194306,0.999933,4630.8949895,186.107,3286.43200725,413.057601704,3286.43200725
-37.5903,37.481,2418,2418,4938.38831822,389.775306014,3080.06906835,213.412,4693.32865218,37.4798548907,37.8248966084,37.827,1.76121,0.0,0.291645771406,0.999871,4810.96351281,186.148,3080.06906835,70.7752220759,3080.06906835
-37.5323,37.4168,2419,2419,5148.6867503,393.146747593,3275.88621995,213.398,659.41470763,37.4179937983,37.7696418033,37.769,1.46937,0.0,0.284026125475,0.99987,4454.11131274,186.259,3275.88621995,1270.60007123,3275.88621995
-37.643,37.5218,2420,2420,5272.66595686,372.458989979,3040.46292877,213.417,-48.4237658147,37.522199294,37.863957055,37.8637,1.53306,0.0,0.296278295577,0.999906,3807.02139184,186.146,3040.46292877,1923.5960608,3040.46292877
-37.5729,37.4527,2421,2421,4606.92375479,367.7680157,3325.93508061,213.469,575.377496079,37.4537946569,37.799708447,37.7987,2.05645,0.0,0.320328672946,0.999908,2664.63858832,186.186,3325.93508061,1458.85708259,3325.93508061
-37.708,37.5915,2422,2422,4662.09214054,315.320687227,2802.28049585,213.523,-159.777114229,37.5904693753,37.9186368013,37.9203,1.42485,0.0,0.289527610547,0.999871,2170.3171934,186.268,2802.28049585,1716.59334149,2802.28049585
-37.6506,37.5201,2423,2423,5395.84989391,369.832557103,2488.69245885,213.532,-497.184816423,37.5213850488,37.8596866658,37.8588,1.70161,0.0,0.302384509235,0.999943,3679.43151479,186.269,2488.69245885,2028.00133964,2488.69245885
-37.5015,37.3817,2424,2424,4841.78524792,366.666276361,70.9250332583,213.588,211.28424874,37.3819524318,37.7420150301,37.7419,1.44763,0.0,0.29559384754,0.99983,3974.09516829,186.254,70.9250332583,1481.35152383,70.9250332583
-37.5351,37.4229,2425,2425,5130.56595287,344.486886455,1617.9817902,213.644,-333.015692938,37.423209072,37.778364045,37.7784,1.57406,0.0,0.303557504799,0.999897,3778.31092009,186.391,1617.9817902,2074.0308911,1617.9817902
-37.6039,37.4824,2426,2426,5704.08372439,363.287372096,3163.49041923,213.672,11.9795580143,37.4814396042,37.8277805456,37.8291,1.53048,0.0,0.294742037717,0.999878,3761.00578851,186.516,3163.49041923,2120.57550982,3163.49041923
-37.6111,37.5006,2427,2427,5344.58427452,407.524762462,3118.38797248,213.692,1579.00268062,37.5019583788,37.8395108262,37.8375,1.69158,0.0,0.310001602344,0.999884,4693.56487707,186.494,3118.38797248,1049.5105633,3118.38797248
-37.5741,37.4638,2428,2428,5214.31871008,415.175516264,3255.04737682,213.736,3839.15410866,37.4636983459,37.810196976,37.81,0.888851,0.0,0.276521630363,0.999785,4933.9243705,186.551,3255.04737682,378.73869255,3255.04737682
-37.559,37.462,2429,2429,4827.03344003,373.177693135,3102.96941431,213.797,4340.49427197,37.4627213381,37.8064644992,37.8061,1.85715,0.0,0.321170072486,0.999857,4622.46910876,186.655,3102.96941431,122.839592678,3102.96941431
-37.511,37.4082,2430,2430,4666.42672866,367.787818435,3127.32224625,213.808,4386.47218799,37.4086970626,37.7536798438,37.753,2.05383,0.0,0.326872452903,0.999798,4502.70635621,186.637,3127.32224625,74.1860942484,3127.32224625
-37.502,37.3869,2431,2431,4672.11687251,369.000824938,2959.15945634,213.838,4262.7505364,37.387007914,37.7337924089,37.7328,1.55153,0.0,0.297873126589,0.999843,4559.05338937,186.662,2959.15945634,125.776740315,2959.15945634
-37.578,37.4721,2432,2432,4521.49833195,358.716447192,2877.98648689,213.924,4288.58577534,37.4722895525,37.8036821322,37.803,1.96848,0.0,0.312733934871,0.9999,4438.55848767,186.636,2877.98648689,79.3248577459,2877.98648689
-37.4909,37.3762,2433,2433,4859.80215695,374.931696492,3089.6545809,213.944,4455.56239072,37.3770551261,37.7183991032,37.7181,1.54957,0.0,0.291922676101,0.99992,4644.66908351,186.707,3089.6545809,136.560586583,3089.6545809
-37.5151,37.3999,2434,2434,5082.26012915,405.784938509,2979.94420364,213.964,4834.96268188,37.3994703588,37.7384160347,37.7386,1.52518,0.0,0.294185735495,0.999948,4952.25332455,186.765,2979.94420364,78.5781733135,2979.94420364
-37.4916,37.3931,2435,2435,4863.95007819,381.50535927,3221.37829516,213.982,4547.70653779,37.3944299569,37.7283596772,37.7265,1.37716,0.0,0.286754059464,0.999909,4739.58431946,186.752,3221.37829516,105.894422695,3221.37829516
-37.3125,37.2193,2436,2436,4534.32436604,311.004986725,3246.41431676,214.056,106.896421299,37.219620509,37.5781361058,37.5777,2.07254,0.0,0.324717896332,0.999954,2625.03495022,186.745,3246.41431676,1935.51211047,3246.41431676
-37.4007,37.3178,2437,2437,4484.48374726,338.650956851,2896.53890648,214.085,8.21984226494,37.3185665922,37.6582913968,37.6569,1.34192,0.0,0.29828068774,0.999923,2789.47701234,186.756,2896.53890648,1674.91970296,2896.53890648
-37.3645,37.2785,2438,2438,4419.32322327,309.966218999,2881.55925332,214.143,-183.174418725,37.2791200715,37.6252246652,37.6245,1.36666,0.0,0.294859350207,0.999915,2555.19382069,186.776,2881.55925332,1844.96846751,2881.55925332
-37.3959,37.2923,2439,2439,5243.1965898,408.917231324,2711.88756776,214.196,4769.05568418,37.2921889241,37.6345043888,37.6352,1.6154,0.0,0.308307925546,0.99986,5008.65324466,186.879,2711.88756776,132.979938853,2711.88756776
-37.4742,37.3556,2440,2440,5393.79042613,402.064107167,2813.73423242,214.251,403.747032878,37.355694148,37.6887341931,37.6882,1.62425,0.0,0.309144673637,0.999906,3985.00534264,186.786,2813.73423242,1610.55877878,2813.73423242
-37.3775,37.2422,2441,2441,5382.2484487,425.359607578,2849.51452298,214.271,1445.98779688,37.2427468209,37.5894417649,37.5885,1.90058,0.0,0.324784518772,0.99997,4305.20411221,186.806,2849.51452298,1317.13981735,2849.51452298
-37.3536,37.2224,2442,2442,5163.37355928,410.007872871,3236.08005706,214.321,4765.69029453,37.2236629513,37.5804810201,37.5789,1.56445,0.0,0.311256465195,0.999933,5006.83169632,186.792,3236.08005706,118.534535545,3236.08005706
-37.5482,37.4239,2443,2443,4950.69928101,400.603847641,3297.85999694,214.388,4497.21701664,37.4240392893,37.7546221921,37.7544,1.93497,0.0,0.322297590198,0.99995,4815.00154777,186.794,3297.85999694,149.718601613,3297.85999694
-37.4616,37.342,2444,2444,4798.17519216,356.054990312,3079.33317417,214.435,4399.58266716,37.3419801585,37.685811241,37.6851,1.18584,0.0,0.282522012717,0.999916,4582.43752034,186.83,3079.33317417,113.670829639,3079.33317417
-37.3446,37.2304,2445,2445,5001.03547749,354.544170487,3253.18682982,214.45,4432.93519223,37.2309841111,37.5992348817,37.5988,1.15182,0.0,0.273395970665,0.999935,4703.9010627,186.826,3253.18682982,184.515555191,3253.18682982
-37.3881,37.2611,2446,2446,4886.37445129,356.224074464,3054.80489695,214.542,-130.07100858,37.2606945679,37.618690758,37.6184,2.187,0.0,0.330679449145,0.9999,3940.35628514,186.828,3054.80489695,1668.26125731,3054.80489695
-37.4075,37.282,2447,2447,5125.79889626,395.745719077,1520.98885057,214.569,89.2346993718,37.2833463842,37.642611743,37.6412,1.38024,0.0,0.291389137112,0.999961,4179.79982273,186.873,1520.98885057,1573.34592122,1520.98885057
-37.355,37.2432,2448,2448,4794.85542814,340.750773055,2884.65031986,214.647,595.117579194,37.243344629,37.6121030371,37.6121,1.74781,0.0,0.309924860511,0.999954,2629.23981679,186.887,2884.65031986,1325.22468505,2884.65031986
-37.3905,37.2676,2449,2449,4898.82557785,367.42047829,2979.63458348,214.642,-65.8069070098,37.2682531466,37.6329795627,37.6313,1.5036,0.0,0.309929257896,0.999866,3598.89728404,186.893,2979.63458348,1670.01680715,2979.63458348
-37.4422,37.3204,2450,2450,4402.6425661,276.063129967,2926.99757262,214.672,-204.481899195,37.3211567784,37.6773684404,37.6759,1.966,0.0,0.327822265834,0.999972,1701.26994087,186.883,2926.99757262,1932.03925795,2926.99757262
-37.421,37.3042,2451,2451,2439.89971692,162.095225312,2800.03264805,214.685,-321.471526378,37.3037533776,37.6600822592,37.6604,1.74837,0.0,0.325145984207,0.999954,878.760952396,186.974,2800.03264805,1011.37190781,2800.03264805
-37.3716,37.2658,2452,2452,2888.67613624,252.866195202,2726.55783116,214.726,-311.333455232,37.26605386,37.6228300933,37.6225,1.72849,0.0,0.327351787296,0.999975,752.931378946,187.055,2726.55783116,1102.91179331,2726.55783116
-37.452,37.3308,2453,2453,3122.53495677,217.840376758,3185.44716077,214.778,-491.25422357,37.3316151282,37.6820602963,37.6809,1.63093,0.0,0.317930757383,0.999896,878.910201066,187.094,3185.44716077,1199.66468635,3185.44716077
-37.4566,37.3345,2454,2454,3937.69348743,266.498466826,2804.5891751,214.83,-397.32240034,37.3339547706,37.6798419849,37.68,1.7884,0.0,0.332651341648,0.999978,864.909656018,187.171,2804.5891751,1172.63317203,2804.5891751
-37.3938,37.2648,2455,2455,5188.68289108,394.25359274,-188.539375236,214.9,4339.25955754,37.2659101616,37.6214183106,37.6196,1.9412,0.0,0.345333740489,0.999883,4922.46035614,187.173,-188.539375236,250.908914985,-188.539375236
-37.475,37.3348,2456,2456,5533.85285125,427.662233056,2507.03262429,214.928,2836.73552973,37.3359266138,37.6854737018,37.6846,1.28327,0.0,0.315652616649,0.999955,5025.83324753,187.102,2507.03262429,800.477968337,2507.03262429
-37.342,37.213,2457,2457,5534.496792,407.438741384,3147.12670156,214.99,2802.45573521,37.2136130998,37.5778084242,37.5774,1.96554,0.0,0.347604966466,0.999884,4974.17343029,187.153,3147.12670156,740.23291198,3147.12670156
-37.3846,37.2484,2458,2458,5516.8204763,411.621946474,3150.53265255,215.039,220.764083296,37.2497296395,37.6089627581,37.6069,2.0706,0.0,0.344444892371,0.999941,4415.74215771,187.182,3150.53265255,1671.62711446,3150.53265255
-37.4592,37.3374,2459,2459,5283.07981188,395.143234895,3034.85865393,215.103,72.1032632902,37.3372838824,37.6850908028,37.6854,1.61878,0.0,0.328111862012,0.999899,3815.47873005,187.177,3034.85865393,1676.38300089,3034.85865393
-37.441,37.3194,2460,2460,5248.88927399,396.73065688,3485.27241149,215.105,521.468796667,37.3204677424,37.6795753164,37.6781,1.44534,0.0,0.316481869375,0.999946,3035.45547113,187.223,3485.27241149,1838.62025385,3485.27241149
-37.5606,37.4399,2461,2461,5356.24950051,395.872489814,3554.64955661,215.133,765.553120555,37.4392776824,37.7841259902,37.7844,1.48387,0.0,0.327298288406,0.999933,4248.73374019,187.305,3554.64955661,1395.60760497,3554.64955661
-37.4624,37.3415,2462,2462,5335.90476696,353.183347049,3346.80674952,215.197,-177.22311426,37.3432487323,37.7027429482,37.7004,1.87575,0.0,0.339398482149,0.99993,3156.92885678,187.306,3346.80674952,2278.38755711,3346.80674952
-37.6306,37.4991,2463,2463,4879.73457328,381.867076703,3227.1701559,215.245,3551.83490457,37.4987993004,37.840748298,37.8408,1.90095,0.0,0.338037684349,0.999923,4628.72261741,187.338,3227.1701559,365.812041909,3227.1701559
-37.5567,37.4346,2464,2464,5023.93427611,385.915419503,3181.08059062,215.315,1316.0745925,37.4349008437,37.7920999306,37.7909,1.45827,0.0,0.311449914352,0.999966,4266.75886051,187.348,3181.08059062,1135.51098668,3181.08059062
-37.5389,37.4185,2465,2465,4930.96741663,392.401048877,1688.91334249,215.376,2071.8577123,37.4164590353,37.7834460249,37.7852,1.40141,0.0,0.310363742797,0.999912,4522.05498557,187.345,1688.91334249,825.540727634,1688.91334249
-37.536,37.4205,2466,2466,5045.01323709,355.413400438,3073.20373447,215.444,210.282471183,37.4214758041,37.7829564267,37.7813,1.63059,0.0,0.325251381992,0.999916,3147.23666879,187.442,3073.20373447,2012.68670247,3073.20373447
-37.6359,37.5117,2467,2467,4780.72404168,379.039844801,3163.4572781,215.47,2146.9659004,37.5120449121,37.8643207222,37.8639,1.59762,0.0,0.325584155073,0.9999,4024.88912883,187.513,3163.4572781,903.158230918,3163.4572781
-37.478,37.366,2468,2468,4421.53131742,336.295885162,3018.32777804,215.517,-193.477139394,37.3672702023,37.7440793137,37.7422,1.77974,0.0,0.345866616988,0.999949,1481.32197828,187.569,3018.32777804,1386.96135101,3018.32777804
-37.5611,37.436,2469,2469,5273.86345823,398.524818196,1288.90108504,215.565,2829.00451034,37.4366851846,37.8056767941,37.8053,1.39563,0.0,0.336520889576,0.999926,4861.29562405,187.496,1288.90108504,691.18516375,1288.90108504
-37.6181,37.4859,2470,2470,4561.21252337,286.234106047,711.512326499,215.621,-125.880022549,37.4866245574,37.8496400803,37.8491,1.60803,0.0,0.339866633371,0.99998,1612.68894039,187.506,711.512326499,1820.07482574,711.512326499
-37.7156,37.5931,2471,2471,3237.85930233,309.197032381,3357.67363629,215.671,-273.488048789,37.5931918201,37.9431095775,37.9426,1.09143,0.0,0.319525913759,0.999941,1383.41120432,187.497,3357.67363629,1459.71408387,3357.67363629
-37.6015,37.4839,2472,2472,4827.95972114,336.276609188,3258.17905333,215.723,0.16001604364,37.4842186941,37.8520869525,37.8521,1.30359,0.0,0.328833824543,0.999881,2330.58561488,187.548,3258.17905333,1733.70791709,3258.17905333
-37.6178,37.4827,2473,2473,5170.61264617,393.983453559,2511.54936354,215.743,-114.003248413,37.4822599054,37.8477456674,37.8481,1.62673,0.0,0.346273968421,0.999915,3564.0946472,187.601,2511.54936354,1550.19872176,2511.54936354
-37.6535,37.5124,2474,2474,4897.0984932,377.889606517,3214.12897447,215.778,476.822800193,37.5122802479,37.8838479443,37.8838,1.25853,0.0,0.32913362147,0.999882,4161.42444217,187.542,3214.12897447,1286.18344943,3214.12897447
-37.6692,37.5267,2475,2475,4946.02568922,394.280455829,1246.74051644,215.834,4642.17292613,37.5277886866,37.8955606196,37.8948,1.66492,0.0,0.342685171226,0.999918,4807.8845387,187.653,1246.74051644,88.2792067177,1246.74051644
-37.7365,37.6071,2476,2476,4748.97187041,375.15707296,3050.48689672,215.823,3763.22975744,37.6069338151,37.9661942347,37.966,1.41018,0.0,0.322633966098,0.999868,4566.82022579,187.699,3050.48689672,276.250952477,3050.48689672
-37.7235,37.6107,2477,2477,3968.7740615,269.161843813,3019.57366627,215.891,-403.586518489,37.61088362,37.9668090016,37.9663,1.83564,0.0,0.34398386923,0.99996,954.549719962,187.673,3019.57366627,1285.59612348,3019.57366627
-37.7641,37.642,2478,2478,4610.43244517,365.940654295,3020.71538206,215.914,4404.53805785,37.64376221,37.9931188614,37.9906,1.75348,0.0,0.345732021774,0.999829,4511.35433692,187.633,3020.71538206,67.4350334274,3020.71538206
