AverageAction,AverageAbsY,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageDiscountedReturn,MaxReturn,MinReturn,Epoch,StdEsReturn,AverageReturn,AverageY,AverageAbsQ,MinEsReturn,AverageEsReturn,Iteration,PolicyRegParamNorm,StdReturn,MaxEsReturn,AverageAbsQYDiff,AverageQLoss
1.0,9.19187344661,252.897,-0.361627,0.896588,5.13822886574,5.41097561172,5.10393559052,2234,50.5346874823,5.29924106581,0.897814895426,9.17259,15.6060524991,43.302962139,2234,99.6785,0.0400548923374,231.911401586,1.07768520066,7.10166
1.0,9.00254657282,252.942,-0.645184,1.41901,5.13584407198,5.41451848935,5.08985559384,2235,32.6804530953,5.2968792369,1.41800597748,8.97915,8.13492240908,30.2687770521,2235,99.6816,0.041758085885,195.747491006,1.0469977373,6.20211
1.0,9.0222051184,252.95,-0.907934,1.90581,5.13868991792,5.4126216751,5.07919562422,2236,55.0801143372,5.29990650593,1.90731554887,9.00741,1.16112855441,43.6297382278,2236,99.6816,0.0422077762782,193.488742695,1.08402399964,7.44614
1.0,8.96022062406,252.994,-1.23806,2.51468,5.13704562295,5.41275060691,5.09248377261,2237,13.8545087417,5.29822884646,2.51407945355,8.93283,9.3845613047,26.0372269599,2237,99.7138,0.0439677434764,81.7284278847,1.07413715185,7.85464
1.0,8.94683663159,253.025,-1.57696,3.07874,5.13700901156,5.40098701433,5.10122224541,2238,51.4671190885,5.298092391,3.07868759099,8.92361,9.99763935544,46.8864841577,2238,99.7077,0.0401597104361,196.254637913,1.07998460999,7.67069
1.0,8.9872433942,253.05,-1.98919,3.85004,5.13339717059,5.41288848488,5.08814268312,2239,26.2176023413,5.29439968956,3.85074709123,8.96838,12.0874206576,31.0439314806,2239,99.8343,0.0453840562401,161.258431365,0.987171052369,5.42289
1.0,9.03535415614,253.072,-2.53715,4.83206,5.13639788655,5.40552848752,5.09021543881,2240,26.2714313307,5.29749241241,4.83348110369,9.02242,6.02288001546,31.4823275042,2240,99.8334,0.0440781497199,131.682165538,1.03570134428,6.15712
1.0,9.14628413806,253.098,-3.00149,5.73215,5.13536575342,5.42084448218,5.09188138895,2241,18.2066869255,5.29644448979,5.73297967325,9.14679,4.0112618716,26.5297672794,2241,99.8802,0.0419001924355,87.2134617449,1.05729278056,6.39869
1.0,9.26711013168,253.091,-3.46281,6.59621,5.1358476489,5.41769899161,5.06778138686,2242,13.9391798962,5.29683205781,6.59656970574,9.26314,5.63537034805,23.9253082783,2242,99.9119,0.0437437588484,71.7300601977,1.0391877741,6.3263
1.0,9.49972598877,253.114,-4.00929,7.67767,5.13600018843,5.40618487171,5.09403544463,2243,17.3150171652,5.29699387552,7.67816291404,9.49014,5.05380886122,23.9755522715,2243,99.9116,0.045175490545,94.8226719472,1.0771914237,6.31674
1.0,9.8729696776,253.127,-4.4184,8.50663,5.1366643683,5.41472753691,5.07507320569,2244,22.6623326663,5.29786182132,8.50887270898,9.85729,6.74829455896,28.428492152,2244,99.8804,0.0438595084154,104.510478279,1.08567051887,6.99042
1.0,10.3052014869,253.163,-4.68293,9.23184,5.13669218172,5.41889837005,5.07419914274,2245,42.4021088718,5.29785846012,9.23426946668,10.2987,6.05089501175,35.4897921152,2245,99.8823,0.0419907969338,171.987009094,1.05713805184,6.25929
1.0,10.4553539278,253.202,-4.66558,9.40101,5.13682174739,5.41472437449,5.08487818398,2246,20.1173332234,5.29790863448,9.40247825841,10.4617,8.19805875947,24.7952337838,2246,99.8511,0.04286100763,125.680632708,1.05661160937,6.08765
1.0,10.4995396685,253.227,-4.74239,9.56054,5.13690827848,5.40141222482,5.08451347337,2247,36.7362834359,5.29814760272,9.56316324754,10.4992,10.5628401273,38.0365372651,2247,99.8278,0.0439812897223,149.162290135,1.05046200457,6.59008
1.0,10.677069937,253.246,-4.87267,9.7738,5.1350078887,5.40470333377,5.10812836609,2248,29.1378757575,5.29599708828,9.77509403,10.6867,8.77302183827,30.382614904,2248,99.828,0.0410405394726,147.323627285,1.03733300586,5.93832
1.0,10.9054821508,253.28,-4.97964,10.0029,5.13617801832,5.41406119085,5.09250117911,2249,33.0213461695,5.29723253064,10.0064995561,10.9128,14.4580311659,33.4189041305,2249,99.9095,0.0421714178213,157.898526924,1.05824542818,6.66731
1.0,11.04161234,253.323,-5.03348,10.1579,5.13425048736,5.42869450244,5.08323963687,2250,40.0567856541,5.29519016885,10.1583205906,11.0528,12.2322993907,37.5012222543,2250,99.8494,0.0438495602023,182.452361855,0.987694345218,5.21675
1.0,11.013374842,253.348,-5.05285,10.183,5.13354978262,5.41253205336,5.07918133823,2251,52.0733279032,5.29449548661,10.1859461509,11.0334,2.12053096243,43.1323527685,2251,99.764,0.0455818963365,203.598652991,1.07367912565,8.4698
1.0,10.9544543322,253.38,-5.02607,10.0959,5.13575364924,5.40256434806,5.08415158891,2252,44.800772421,5.29686110127,10.0948047956,10.9723,1.18575929984,44.9698856233,2252,99.795,0.0412286246717,152.043104931,1.013070875,6.43673
1.0,10.7845920743,253.422,-4.92406,9.94382,5.13516163174,5.40906260576,5.08106725322,2253,28.0323176132,5.29621486594,9.94630179524,10.798,8.37673676653,34.391355964,2253,99.7822,0.0420207150294,125.106606598,0.986043560523,6.15623
1.0,10.8860169259,253.452,-4.99166,10.0982,5.13509598491,5.40860920486,5.09115202344,2254,28.525365098,5.29624022896,10.0977264663,10.91,7.54900865901,30.829505055,2254,99.8352,0.041649845442,131.994063602,1.03454808129,7.20483
1.0,10.7912159466,253.496,-5.00865,10.0563,5.13657076767,5.40184708202,5.11989118609,2255,56.1700611317,5.29771385432,10.0588669778,10.8098,8.96196684733,47.2961894397,2255,99.8351,0.0400641341853,212.964868794,1.06702510058,7.47457
1.0,10.8773001701,253.512,-5.05458,10.1292,5.13613842553,5.41307272106,5.09097627489,2256,28.554290187,5.29728557712,10.1289473614,10.898,1.17702609856,31.103994019,2256,99.8348,0.0432172670945,154.29278497,1.09032578496,8.77917
1.0,11.1655297605,253.534,-5.21851,10.4893,5.1371755521,5.41658306808,5.08556659647,2257,56.9685227313,5.29838685375,10.4900378086,11.1712,16.174806732,56.2952674128,2257,99.8839,0.0432204732496,194.987185051,1.01078765175,6.05191
1.0,11.1770293619,253.561,-5.08382,10.4086,5.13482982899,5.41851468341,5.08233282173,2258,28.8722647326,5.29578198393,10.410937187,11.1925,9.36192298823,31.9291553799,2258,99.9011,0.0438393645639,160.496309364,1.10576220817,8.57949
1.0,11.0532670004,253.61,-4.98931,10.2765,5.13629441501,5.41118695213,5.10522333331,2259,26.4545693008,5.29743861694,10.2752060277,11.0578,11.6554307394,30.3187637949,2259,99.8083,0.0416783424761,146.618294502,1.06568154523,7.6192
1.0,11.0124709617,253.643,-4.89202,10.1635,5.13587757786,5.41474056934,5.07368045373,2260,22.4950244108,5.29686278348,10.1622411175,11.0069,9.22514137141,29.0958327168,2260,99.8983,0.0452218385619,126.95399688,1.09647921615,8.45844
1.0,10.5603991911,253.691,-4.61329,9.61261,5.13579754521,5.42045929712,5.06932753625,2261,59.7814358521,5.29685515105,9.6111410278,10.5497,2.16884094153,48.3443531993,2261,99.8983,0.0451030302135,220.680921667,1.09507901407,8.61067
1.0,10.4338048395,253.73,-4.51415,9.3875,5.13569072316,5.40538383451,5.10307477552,2262,35.1292165441,5.29675214176,9.38676388392,10.4188,3.01721874886,38.4172268087,2262,99.8983,0.0417015512458,139.579221823,1.12630945458,7.67159
1.0,10.1944396865,253.749,-4.35556,9.10011,5.13594878995,5.42578522122,5.09166382256,2263,45.935986813,5.29689691453,9.09975727295,10.1703,6.08172508402,35.6701749702,2263,99.8986,0.0446834116483,217.00533702,1.10351512748,7.77857
1.0,10.1366204243,253.795,-4.3159,8.99987,5.13666232801,5.41246871826,5.07967616551,2264,59.8792993622,5.29781721198,8.99813953021,10.1148,9.66636898891,47.5116310259,2264,99.8546,0.0414057926742,219.410102416,1.1014475996,7.80845
1.0,9.85143280807,253.859,-4.16627,8.69844,5.13787949414,5.41835048908,5.10778100894,2265,39.2010817269,5.29905751421,8.69720958122,9.81971,8.539657896,28.3023318735,2265,99.9583,0.042603247056,247.531814737,1.0918087969,7.75369
1.0,9.77107298257,253.884,-4.15723,8.70068,5.13417863885,5.40449651248,5.08668054944,2266,34.4846419292,5.29507481685,8.7013818724,9.74289,6.0070446366,29.2649323535,2266,100.037,0.0454978349441,171.125253848,1.06365060376,6.83773
1.0,9.84743945386,253.912,-4.26007,8.86926,5.13332387395,5.4270348262,5.07746192167,2267,47.6678330955,5.29424519342,8.86904122272,9.8252,10.8036431271,35.4984016812,2267,100.058,0.0449963932102,203.206242361,1.04397705752,6.1827
1.0,9.74271102512,253.95,-4.24667,8.84105,5.13456963288,5.40927971865,5.07973367864,2268,25.7095718077,5.29563898548,8.84425424615,9.72158,7.5767509857,24.0315407693,2268,100.063,0.0423747860605,168.293071123,1.0588539536,7.09136
1.0,9.70381469656,253.968,-4.29879,8.90378,5.13791288386,5.41179297018,5.08513638665,2269,42.655299488,5.29905469197,8.90138070758,9.69436,10.6502540917,33.6713956551,2269,100.019,0.0403800804629,204.132289032,1.00890779826,6.18955
1.0,9.6508648915,254.007,-4.32236,8.95681,5.13454598162,5.4142329679,5.08763213421,2270,40.2583828938,5.2955915965,8.95773921593,9.64511,8.55502728453,33.3274095609,2270,99.9553,0.0413408592578,198.097197422,0.996677911521,5.91441
1.0,9.63155544065,254.013,-4.42088,9.05602,5.1373180203,5.40684866608,5.08103470647,2271,41.7097090835,5.29854669338,9.0561662609,9.63116,7.07797138714,38.2203305342,2271,99.879,0.0444661126259,206.095168831,0.976486570225,6.8674
1.0,9.65903226679,254.04,-4.47896,9.1865,5.13662350699,5.41914365174,5.07981019209,2272,44.8404867027,5.29771372467,9.18640480185,9.66757,10.5309435158,45.1221588501,2272,100.021,0.0417817864312,186.811397421,0.93980157325,6.01763
1.0,9.60781467258,254.083,-4.49645,9.23872,5.13536795576,5.41269046415,5.07026877658,2273,47.1729519714,5.29640196557,9.23866861411,9.6135,15.0520356224,46.3728695833,2273,99.9468,0.04357211338,159.930341523,0.928532590064,5.75731
1.0,9.80568071651,254.109,-4.63696,9.50551,5.13492053271,5.42841177426,5.07938242708,2274,28.4256296697,5.29590798779,9.50711934666,9.82183,6.5419492453,29.6472739686,2274,99.9595,0.0446635301124,139.566703981,0.89264824514,5.34012
1.0,9.78838230743,254.144,-4.68279,9.55129,5.13622881083,5.41275299936,5.09372928506,2275,36.1285855292,5.29745830513,9.5500406417,9.81138,10.2980832693,34.3026446693,2275,99.9626,0.0414733745316,165.65702172,0.916697774272,5.26691
1.0,9.85034582743,254.182,-4.7174,9.66629,5.13756315285,5.40442843336,5.08863772333,2276,50.7059369941,5.29880339415,9.66674048741,9.88134,8.30778001126,49.1139134899,2276,99.963,0.0418444667158,179.06394022,0.915630639617,5.94686
1.0,9.79480201995,254.214,-4.7019,9.64993,5.13598275776,5.41464545685,5.08161900959,2277,54.1401164612,5.29715410928,9.64882886307,9.81874,15.0835015853,51.8342550075,2277,99.9631,0.0451486773453,190.23282655,0.918634185343,6.22153
1.0,9.90379345475,254.238,-4.75206,9.74812,5.1341034466,5.40402349821,5.07841930398,2278,35.2215835231,5.2950920462,9.74810991003,9.91771,8.89281647408,33.5625281879,2278,99.9567,0.0408778657826,156.44954877,0.88966973003,5.59234
1.0,9.74341367814,254.243,-4.65287,9.61585,5.13517019378,5.39709455325,5.10166266553,2279,21.8426225264,5.29618873927,9.61611493625,9.76601,10.8120631898,30.5027749177,2279,100.002,0.0418409522263,96.2534799289,0.879867502488,5.49011
1.0,9.84081626333,254.272,-4.66166,9.69955,5.13544403089,5.40381150076,5.07497175121,2280,19.8465764311,5.29648864526,9.69706940363,9.8661,12.2969583916,31.4034830639,2280,99.9996,0.043436857253,82.9219930733,0.893811994139,5.81247
1.0,9.89823005827,254.288,-4.70092,9.73496,5.13630195584,5.41352862875,5.07751087539,2281,16.8143392106,5.29742288058,9.73675751805,9.9015,8.09926170136,28.8991156624,2281,100.06,0.0417383787898,89.8049061144,0.885084003167,5.10682
1.0,9.92557373293,254.297,-4.71633,9.75647,5.1355380856,5.39786541135,5.09670775686,2282,17.0577490827,5.29659089282,9.75671755509,9.93929,14.8302421868,32.3724955461,2282,99.9617,0.0422191488929,77.4871944726,0.894882329374,5.50373
1.0,10.02113513,254.319,-4.73344,9.81335,5.13641768444,5.4154529238,5.0836100433,2283,19.1949936896,5.29754638835,9.8128110169,10.0349,8.83951956466,28.581407,2283,99.9566,0.0444110996937,91.1296100511,0.881357024321,5.37242
1.0,10.2905366266,254.341,-4.83079,10.0535,5.13789461203,5.42728046174,5.07804499888,2284,13.9496827682,5.29913104291,10.0522218499,10.2968,2.1402687249,26.5920815102,2284,99.9455,0.0416664701559,67.1567943723,0.896831963892,5.74597
1.0,10.2784575207,254.384,-4.81912,10.0596,5.13899879964,5.40391393461,5.0749892621,2285,11.9601203077,5.30019646961,10.0593979921,10.2834,7.68072723421,22.8180286505,2285,99.9473,0.0416108014939,56.865092874,0.845884598739,4.46648
1.0,10.3828042032,254.428,-4.85768,10.134,5.13513074433,5.41531840887,5.09732590521,2286,14.8854011715,5.29606969233,10.1346406913,10.3783,5.61564482814,26.8770631612,2286,99.9608,0.0428886479958,76.0401163939,0.851798526907,4.72387
1.0,10.3135476163,254.442,-4.8035,10.0319,5.13673338385,5.41385665769,5.07316625635,2287,11.5655407425,5.29789272073,10.032436023,10.3111,12.0381172227,24.1627765226,2287,99.9996,0.0428523198617,76.487548172,0.824016115523,4.38164
1.0,10.3199950116,254.471,-4.78401,10.013,5.1367404899,5.41684288392,5.07558492144,2288,14.6211371559,5.29793766689,10.0145460207,10.3321,5.87926848321,25.7744402779,2288,99.9985,0.0410260826044,74.8173410517,0.87230478254,4.99562
1.0,10.2625606851,254.469,-4.73451,9.94327,5.13467500879,5.40323762954,5.07230675275,2289,18.2660912049,5.29580351044,9.94086897942,10.2691,2.98800936776,28.1744612803,2289,100.023,0.0435982262148,83.8749904466,0.839237601467,4.92131
1.0,10.1709260985,254.462,-4.64006,9.82057,5.13626380129,5.40516798108,5.08023860207,2290,12.2844883942,5.29736576233,9.82083904988,10.1759,2.11968041466,24.1659635722,2290,99.9946,0.0422827553315,54.9834973507,0.871462420379,5.65685
1.0,10.0588687258,254.462,-4.59215,9.70575,5.13355406886,5.41206352614,5.0728279627,2291,9.28092687867,5.29444971147,9.70674634594,10.0561,3.45777851336,20.1997100748,2291,100.02,0.0472399806165,52.4797597843,0.852093641762,5.12368
1.0,9.94854037574,254.459,-4.5301,9.56866,5.136284708,5.42277304533,5.0891309642,2292,14.4231501936,5.29740671477,9.56759104795,9.94778,2.93451513653,23.8999587602,2292,99.9992,0.0445050307075,64.1849355981,0.805869770452,4.58729
1.0,9.86036990527,254.468,-4.50581,9.48975,5.13623413018,5.41136367372,5.08309684319,2293,16.5652759531,5.29729840724,9.49153178316,9.86527,11.971717279,25.6258688772,2293,99.9993,0.042717989992,93.5332325204,0.826605200818,4.48558
1.0,9.90868550861,254.46,-4.53087,9.55702,5.13584256823,5.40994870886,5.08779757992,2294,19.9406804143,5.29694030464,9.55548478762,9.91952,8.9612138146,26.5779443045,2294,99.999,0.0443150876091,121.038862059,0.826284957321,5.06838
1.0,9.81799173831,254.462,-4.53006,9.47822,5.13535319856,5.40618142453,5.08941364504,2295,11.3981253117,5.29633975651,9.47896917,9.81709,6.58783252304,24.123885357,2295,99.8851,0.0430078445721,55.3822648846,0.804799540791,4.08616
1.0,9.67195936895,254.462,-4.49246,9.3332,5.13561819709,5.4066660012,5.07648175204,2296,18.8155246466,5.29672191716,9.33456435282,9.67762,2.09565471086,28.8269286801,2296,99.8666,0.0441743753449,102.236446293,0.846556151899,5.18896
1.0,9.62829088361,254.451,-4.45806,9.29968,5.13771442946,5.42334545772,5.10546029566,2297,20.9379664345,5.29895261588,9.30100463733,9.63664,13.3201676284,28.6515379885,2297,99.869,0.043681719046,109.333751773,0.843534854298,5.10259
1.0,9.52657470815,254.444,-4.38227,9.16101,5.13697013069,5.40820477236,5.0837688467,2298,24.7215402042,5.29810161077,9.1607715376,9.52036,10.6225300609,31.9973269558,2298,99.8388,0.0420002607185,110.509071839,0.817024631161,4.75365
1.0,9.31924377979,254.45,-4.28381,8.95612,5.13652166529,5.41730972202,5.0812437595,2299,24.1885364422,5.29760220799,8.95586279548,9.32029,12.8967876253,31.7639779056,2299,99.8701,0.0426895024572,98.4213544192,0.809332882661,5.09266
1.0,9.28003331023,254.462,-4.25797,8.91594,5.13471504419,5.39895269642,5.08261360792,2300,14.5083581015,5.29570584862,8.91482600226,9.27782,15.5742898591,29.1910546841,2300,99.8709,0.0425269411096,80.981755589,0.822095855666,5.54336
1.0,9.25959295362,254.455,-4.2655,8.88736,5.13576654224,5.40809052866,5.09773232935,2301,29.9911442024,5.29683721711,8.88832223712,9.25611,10.9398458714,38.3265209025,2301,99.9286,0.0412366592208,114.606752771,0.81960807346,5.7499
1.0,9.23070136798,254.449,-4.2906,8.90791,5.13552896366,5.39364065588,5.11446724883,2302,22.5292427033,5.29668445524,8.90690743982,9.22423,4.7735621655,27.6405386244,2302,99.991,0.0426266218213,101.444988838,0.79851038427,4.79296
1.0,9.34002292635,254.453,-4.34866,9.04483,5.13628949242,5.41459851467,5.10096017814,2303,13.9263523378,5.29740113791,9.04528819625,9.34088,6.88382994417,22.7926640745,2303,100.005,0.0418093162487,71.1659831672,0.848230502631,5.91399
1.0,9.30134896119,254.444,-4.35176,8.99954,5.13800864954,5.42855681824,5.07683748314,2304,11.238260486,5.29914127954,8.99942029778,9.30184,12.5816328461,24.349635432,2304,99.9212,0.043215157909,64.4667344353,0.836780967284,5.93231
1.0,9.37989333817,254.455,-4.41815,9.10351,5.13642535594,5.41422449518,5.09359797875,2305,13.3432314338,5.29750243618,9.10202648649,9.38594,9.17327894597,27.3476196119,2305,99.8991,0.0416663849274,71.1367488893,0.831331443219,6.3848
1.0,9.53853748167,254.457,-4.51565,9.2968,5.13744677906,5.42714320376,5.08709016078,2306,17.0158042677,5.29864499851,9.29777911486,9.53972,10.7621395966,30.0583768308,2306,99.9762,0.0427220933826,78.4819190691,0.819991635451,5.37027
1.0,9.49049234653,254.46,-4.49852,9.26586,5.13638368981,5.40890160648,5.08596565104,2307,19.0782952804,5.29742086082,9.26503243892,9.49294,6.78856457128,26.6868178762,2307,99.8891,0.0422271837732,99.9413944191,0.812413550447,5.37656
1.0,9.67787989794,254.482,-4.59348,9.46995,5.13613430643,5.41376433153,5.09081955498,2308,18.5607915005,5.29745274394,9.47265432613,9.68127,5.91464682105,25.85617322,2308,99.9243,0.0418738121424,93.7350371258,0.824932444103,5.74088
1.0,9.70909522212,254.495,-4.58496,9.51264,5.13714414208,5.41081437578,5.11285592582,2309,13.4973795735,5.29822147729,9.51081988996,9.72112,7.45204174198,21.9219845687,2309,100.041,0.0439319103279,64.1680717461,0.858195870302,5.65086
1.0,9.73365332436,254.516,-4.57692,9.54381,5.13664786422,5.42093038029,5.08579324229,2310,20.5679211658,5.2976999911,9.54449418828,9.74439,2.06620541191,27.1140746171,2310,99.9859,0.0419386399143,97.6083823735,0.841851132583,5.98309
1.0,9.71311843454,254.534,-4.59228,9.51583,5.1381430347,5.41010906194,5.07478406208,2311,16.5313930378,5.29926142508,9.51589934225,9.71852,8.68048155995,24.7978800686,2311,99.9982,0.0428823694501,84.0498597286,0.846935635782,6.45532
1.0,9.66899808077,254.546,-4.58073,9.4974,5.13540216413,5.42225564746,5.08481639693,2312,19.4202693081,5.2964571858,9.49678451848,9.68195,15.257419888,28.8122577188,2312,100.016,0.0444862306139,109.097883925,0.84396074104,6.06803
1.0,9.69343831969,254.55,-4.58194,9.49185,5.13667672064,5.4176427364,5.08982432918,2313,14.6323356528,5.297694749,9.49172287914,9.69576,8.36281582535,22.4158508928,2313,100.016,0.042893090723,83.1975423907,0.833996137379,5.79157
1.0,9.77681038333,254.567,-4.62175,9.58424,5.13475743979,5.42002151868,5.08939589039,2314,15.8256408417,5.29582912364,9.58541709363,9.78575,4.99848617106,23.3647639618,2314,100.04,0.043322671421,86.1048663187,0.873760479771,7.21688
1.0,9.81214632109,254.575,-4.63454,9.65914,5.13727545189,5.40493119844,5.07545358039,2315,13.5453260155,5.29841643366,9.65936009551,9.82874,9.63087531056,23.4585680704,2315,100.089,0.0416729306769,68.1549874911,0.880116462466,7.69183
1.0,10.0142590706,254.585,-4.77806,9.84633,5.13447279156,5.40732522644,5.08152329628,2316,19.0759768977,5.29543338824,9.84790978103,10.0247,2.01925410175,24.9185722767,2316,100.067,0.0442521253762,78.2137658977,0.881430941592,8.10345
