AveragePolicySurr,QFunRegParamNorm,MinReturn,Epoch,MaxEsReturn,MaxReturn,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,AverageAbsQYDiff,AverageAction,AverageDiscountedReturn,AverageQLoss,AverageEsReturn,Iteration,AverageQ,AverageAbsY,StdEsReturn,StdReturn,AverageReturn
-144.412,110.04,768.639874626,476,-19.271326001,858.114423173,-450.463976177,142.518226132,76.4798,142.534,1.83774595815,0.041454,83.3009346222,18.7009,-234.867651089,476,142.515,142.528341234,215.596325088,23.629033628,836.155485809
-144.722,110.119,806.873337728,477,-328.302118001,817.513364199,-328.302118001,142.787284526,76.5431,142.809,1.7745846006,0.0457994,75.1858301955,14.4686,-328.302118001,477,142.783,142.792678021,0.0,2.98030245179,812.292252704
-144.638,110.217,756.98348181,478,-494.352319523,809.602719769,-494.352319523,142.751590672,76.5833,142.753,1.8724839213,0.0524307,73.581317147,18.3107,-494.352319523,478,142.745,142.758191909,0.0,19.1012746675,785.455136688
-144.784,110.344,708.401149235,479,-388.636882884,844.602302527,-388.636882884,142.843969926,76.6456,142.87,1.88730458621,0.0535618,74.7554572714,19.2542,-388.636882884,479,142.843,142.853610234,0.0,34.3645153667,781.923576527
-144.778,110.463,759.507648623,480,-169.245724911,862.127368101,-173.645629767,142.821773096,76.7035,142.835,1.85644789168,0.0464452,76.3260735994,17.6918,-171.445677339,480,142.812,142.826194256,2.19995242797,31.1677242453,810.415847966
-144.995,110.554,796.051545044,481,-356.886914334,853.660406438,-356.886914334,143.09204879,76.822,143.101,1.79915256874,0.0417331,79.5708727597,15.3756,-356.886914334,481,143.088,143.10141206,0.0,20.4971795865,829.811497734
-145.261,110.687,812.656721713,482,-345.748567416,836.1380647,-345.748567416,143.353483749,76.8921,143.371,1.87590262029,0.0435408,78.4233662143,19.5797,-345.748567416,482,143.35,143.368586639,0.0,6.49866068433,822.882238576
-144.873,110.818,713.821855137,483,-69.8746832469,795.02162374,-338.842194194,142.988161839,76.9713,142.996,1.83023898609,0.0618541,70.6301663131,17.4263,-204.35843872,483,142.98,143.00072281,134.483755473,19.7796447687,750.374235644
-145.013,110.932,640.875326287,484,-326.857074629,869.182161861,-326.857074629,143.105290779,77.0561,143.112,1.97024799601,0.0485124,75.2535637183,21.8284,-326.857074629,484,143.101,143.115342456,0.0,58.9317402635,806.674917336
-145.288,111.014,743.282734722,485,-180.437092096,814.088897937,-180.437092096,143.378149537,77.1282,143.387,1.85649671422,0.0522258,73.3607734837,16.8011,-180.437092096,485,143.373,143.382817608,0.0,20.7799355751,787.118452456
-145.201,111.136,750.930501609,486,-318.44953878,786.253910051,-318.44953878,143.286451975,77.2329,143.298,1.83221685589,0.0562256,74.0760437048,17.3335,-318.44953878,486,143.283,143.294536232,0.0,8.74805619587,772.038387664
-145.338,111.258,676.749647845,487,-398.885621388,826.539771709,-398.885621388,143.45096463,77.3094,143.463,1.85298093813,0.0621365,71.9883111578,17.874,-398.885621388,487,143.446,143.468017343,0.0,45.3497809778,749.813207872
-145.239,111.373,644.51385103,488,-431.167682396,782.269907476,-431.167682396,143.439986777,77.3531,143.441,1.84166070428,0.0684067,68.8896982659,18.092,-431.167682396,488,143.436,143.44210676,0.0,42.9542993412,723.315131337
-145.084,111.46,776.560603911,489,-464.417886706,836.819714143,-464.417886706,143.283857898,77.4318,143.305,1.77170736667,0.0495969,75.3840268991,14.7908,-464.417886706,489,143.281,143.290161236,0.0,18.0145538043,797.158879076
-145.022,111.608,782.967478453,490,-561.531735658,824.631238808,-561.531735658,143.224588875,77.4799,143.232,1.83239759326,0.0465476,76.5226177346,16.3952,-561.531735658,490,143.219,143.229236507,0.0,11.7722572536,807.896210396
-145.142,111.688,801.782776398,491,-402.959324529,869.901316097,-402.959324529,143.278720851,77.5559,143.296,1.82211998025,0.0329829,81.4247784463,18.932,-402.959324529,491,143.276,143.286269097,0.0,25.893290197,831.670980763
-145.116,111.833,823.179070374,492,-4.02645261448,863.568845855,-530.952904288,143.261999439,77.6363,143.274,1.85439956858,0.0374389,81.2869049315,18.8298,-213.094504629,492,143.256,143.266672979,228.457692909,10.9233362594,842.599397897
-145.174,111.936,806.945048264,493,-242.020342006,841.556024007,-242.020342006,143.30480437,77.7151,143.311,1.73355020154,0.041814,79.6000778086,14.0509,-242.020342006,493,143.299,143.306812799,0.0,10.2555000448,831.25412672
-145.001,112.019,667.49661231,494,-55.3144898581,798.610391661,-445.931617698,143.120175406,77.7955,143.133,1.85130013046,0.0634937,73.253314207,17.6681,-250.623053778,494,143.113,143.131189332,195.30856392,37.8873071567,759.154980922
-144.955,112.166,863.475487824,495,-100.740362724,892.553953148,-288.910784013,143.077452712,77.9093,143.101,1.87871697541,0.0324288,88.7232388731,18.6692,-194.825573368,495,143.07,143.100516781,94.0852106445,8.09928362046,877.871632259
-145.069,112.294,831.000122289,496,-407.88559899,892.535618853,-407.88559899,143.193406859,77.9773,143.206,1.86188983436,0.0313951,85.4911362171,18.6322,-407.88559899,496,143.185,143.19727474,0.0,19.1426380657,875.071165911
-145.351,112.422,790.228026222,497,-417.183841171,871.200701543,-417.183841171,143.376612758,78.0419,143.391,1.88754877918,0.0392289,80.7119352456,18.8362,-417.183841171,497,143.377,143.381239973,0.0,24.4130304732,840.686875481
-145.459,112.521,793.653473539,498,-290.390098588,903.303697593,-290.390098588,143.539981592,78.1609,143.553,1.74159157229,0.0329836,88.0935201945,14.6759,-290.390098588,498,143.536,143.544956994,0.0,36.5108757549,872.670421012
-145.347,112.617,816.991184825,499,-14.2391270262,923.984106346,-329.964540623,143.45273924,78.2598,143.466,1.79988960338,0.0273997,89.5596063753,14.2946,-143.478979271,499,143.446,143.463601213,124.299161566,37.5813070036,892.84649651
-145.338,112.721,852.818005968,500,-4.35483051554,883.90083689,-99.195258909,143.425769584,78.2833,143.445,1.85394588841,0.0324922,86.3832116831,17.9818,-51.7750447123,500,143.419,143.434307729,47.4202141967,10.5926596866,868.163322553
-145.286,112.848,813.32297318,501,-386.49865855,849.919593377,-386.49865855,143.426408835,78.386,143.437,1.87582473805,0.0389353,80.1313290753,19.9036,-386.49865855,501,143.422,143.438268397,0.0,10.6699589389,839.314769265
-145.367,112.975,847.12679129,502,-4.45907053557,881.909859654,-370.276224829,143.53084645,78.4479,143.546,1.90226134373,0.0329482,84.2673160525,22.7293,-187.367647682,502,143.526,143.542778599,182.908577147,12.2987308421,866.492786754
-145.401,113.075,806.991545542,503,-400.69997104,863.173275227,-400.69997104,143.515432867,78.5083,143.516,1.81255613185,0.0367646,80.3959116427,17.5861,-400.69997104,503,143.507,143.520853281,0.0,14.9350571497,849.748654291
-145.461,113.229,752.389743232,504,-304.519393676,833.215641066,-304.519393676,143.54553459,78.5774,143.553,1.83462312175,0.0478664,80.0800924015,20.2073,-304.519393676,504,143.54,143.554451408,0.0,27.8122082744,797.170604568
-145.688,113.314,762.051032045,505,-443.920943863,878.771973052,-443.920943863,143.70318138,78.6427,143.709,1.73763554052,0.0374971,82.349098653,13.9335,-443.920943863,505,143.701,143.705300186,0.0,33.4254338839,856.575416582
-145.576,113.449,737.295709039,506,-439.039243021,783.620604317,-439.039243021,143.631693524,78.7112,143.639,1.90618109399,0.0631776,77.4199354779,20.0029,-439.039243021,506,143.624,143.638337945,0.0,16.5098987415,760.261496559
-145.378,113.523,816.638734299,507,-226.444992092,831.392551178,-226.444992092,143.452740289,78.7886,143.472,1.76512823528,0.0429313,78.7250648184,13.1649,-226.444992092,507,143.448,143.464369671,0.0,5.24290549491,824.107061821
-145.677,113.605,790.933602378,508,-49.0186438814,803.342254693,-424.28555291,143.739897963,78.873,143.755,1.81910617806,0.0497839,76.2142845039,17.2268,-236.652098396,508,143.735,143.744412278,187.633454515,3.53770132975,796.086237496
-145.647,113.732,791.63825302,509,5.24241021836,804.061448953,-276.962653598,143.799436949,78.9443,143.827,1.88338587985,0.0503068,76.687713941,18.324,-135.86012169,509,143.797,143.81202492,141.102531908,3.5215088582,797.710788384
-145.581,113.865,821.993394008,510,-512.396554131,866.375679427,-512.396554131,143.76721513,79.016,143.77,1.88665943433,0.0482205,89.2613252598,21.0218,-512.396554131,510,143.758,143.770200014,0.0,13.7596122634,843.209660518
-145.34,113.958,803.683537405,511,-82.8445168982,849.044124963,-489.304693238,143.529442567,79.0836,143.544,1.88419657699,0.0432354,78.6569356628,19.9586,-286.074605068,511,143.531,143.53583002,203.23008817,14.0445110168,826.679018243
-145.538,114.072,764.999442328,512,-358.487479544,807.912446587,-358.487479544,143.698438273,79.1472,143.713,1.86537631491,0.0474676,76.8731824264,19.6426,-358.487479544,512,143.69,143.707996752,0.0,11.54157904,796.5839684
-145.676,114.187,721.169864633,513,-173.868947675,805.452326351,-265.396383812,143.806931576,79.2533,143.822,1.82922124115,0.0533821,75.5709260365,17.9797,-219.632665743,513,143.805,143.816251826,45.7637180684,27.9710578703,777.33406521
-145.266,114.295,755.44985139,514,-213.378424949,813.679442326,-213.378424949,143.460562177,79.3229,143.477,1.80728247331,0.0491261,79.1487824188,17.2369,-213.378424949,514,143.456,143.466602554,0.0,20.1797589781,798.34596663
-145.325,114.413,812.62104719,515,-37.3505390546,838.175659756,-114.322191593,143.501403654,79.4047,143.515,1.814605696,0.043252,80.3873004639,15.9427,-75.8363653239,515,143.502,143.505793746,38.4858262693,7.77358658943,826.467312608
-145.389,114.533,753.665480739,516,-308.64425514,782.459367638,-308.64425514,143.534532482,79.4591,143.547,1.85591034927,0.0562625,72.8153406113,18.6449,-308.64425514,516,143.526,143.545699548,0.0,10.5856492411,768.997252262
-145.218,114.65,801.185033693,517,-286.762603316,812.529258135,-294.180705144,143.346513495,79.5882,143.365,1.85659884114,0.0470493,77.5287323833,18.3793,-290.47165423,517,143.338,143.354328998,3.70905091419,3.3866578164,808.331900542
-145.555,114.798,808.539383741,518,-353.180819103,839.981102973,-353.180819103,143.658868694,79.6649,143.673,1.87388260817,0.0442807,79.6878598083,19.1508,-353.180819103,518,143.653,143.666213398,0.0,9.36473659915,820.783611987
-145.451,114.878,846.173253769,519,-31.911392756,860.918253066,-473.238411409,143.581702449,79.7257,143.592,1.84830070151,0.0352975,80.1451441362,16.9822,-252.574902082,519,143.579,143.585064085,220.663509326,3.8587188236,854.498426803
-145.469,115.017,822.822610671,520,-28.3014430431,901.530931228,-28.3014430431,143.546448954,79.825,143.561,1.8738175657,0.039829,79.4150838365,20.4013,-28.3014430431,520,143.545,143.55093543,0.0,22.7539009326,841.431588864
-145.452,115.146,799.16110893,521,-327.200438309,833.471579198,-327.200438309,143.551263951,79.9301,143.556,1.88463440491,0.0454586,78.5424342972,18.0776,-327.200438309,521,143.54,143.556813012,0.0,11.0168561097,816.655494039
-145.601,115.243,816.666311806,522,-549.201450773,863.34275489,-549.201450773,143.743462154,80.0247,143.754,1.82150867348,0.0382965,83.1396970671,16.1762,-549.201450773,522,143.741,143.745282795,0.0,16.0102297525,844.197119852
-145.581,115.298,388.05402762,523,-443.146074456,865.509826696,-443.146074456,143.644156595,80.0554,143.657,1.87223232878,0.0494272,74.6928168916,17.9659,-443.146074456,523,143.638,143.648140014,0.0,138.405482374,802.019392123
-145.828,115.451,815.909941174,524,-348.6948061,858.557951242,-348.6948061,143.813491191,80.125,143.821,1.92799997364,0.0384863,76.970232579,18.8343,-348.6948061,524,143.808,143.81892017,0.0,11.4642377369,843.603205481
-145.839,115.514,829.823220144,525,-232.956916201,857.481777557,-232.956916201,143.87319362,80.2116,143.895,1.88956604041,0.0378136,79.9234839686,19.5396,-232.956916201,525,143.867,143.877876148,0.0,7.68855151495,846.123070033
-145.904,115.597,800.202707056,526,-471.1195302,838.134292358,-471.1195302,144.040177893,80.2977,144.049,1.7713903296,0.0449501,72.8967863309,13.9574,-471.1195302,526,144.039,144.045726027,0.0,12.1722058792,818.403841468
-145.674,115.698,784.066490704,527,-350.860615834,837.28089539,-350.860615834,143.886163669,80.3807,143.902,1.86897555008,0.046231,79.0998004111,18.3602,-350.860615834,527,143.883,143.898928398,0.0,19.829144955,816.150471981
-145.755,115.832,801.417505148,528,-559.79362651,853.635689838,-559.79362651,143.884845688,80.4551,143.894,1.81858086816,0.0436106,76.5498543337,16.0642,-559.79362651,528,143.885,143.892910595,0.0,22.5770949245,822.258821875
-145.579,115.92,828.541641747,529,-356.576828016,870.818846406,-356.576828016,143.748625464,80.5746,143.762,1.82390779291,0.0351028,78.3087511471,15.4014,-356.576828016,529,143.746,143.75704679,0.0,10.4342919396,853.997274165
-145.799,115.987,717.963520739,530,-475.533777914,790.840788653,-475.533777914,143.944135118,80.6658,143.953,1.87376745317,0.0605541,67.0094938903,19.7208,-475.533777914,530,143.936,143.953328966,0.0,26.9413323079,744.245057329
-145.536,116.061,801.933242702,531,-545.824608051,861.188441848,-545.824608051,143.696681703,80.7393,143.705,1.82534598083,0.0402183,78.9796000433,14.9768,-545.824608051,531,143.691,143.70061257,0.0,19.0885183946,836.29648393
-145.54,116.141,765.700024099,532,-374.857920209,827.774510096,-374.857920209,143.680947496,80.7625,143.696,1.8431341695,0.0476474,72.7015621516,17.2663,-374.857920209,532,143.679,143.688397268,0.0,19.5702279797,801.937319844
-145.669,116.234,827.360423805,533,-26.3180232438,844.395770195,-277.093429385,143.777705401,80.8688,143.786,1.90354723153,0.03978,78.7174036486,18.6925,-151.705726314,533,143.77,143.783440343,125.387703071,4.92658957468,835.761914558
-145.896,116.376,807.654642486,534,-140.031541763,852.236262253,-364.932760234,143.95069565,80.9439,143.969,1.80271786252,0.0467207,83.1254570976,14.6748,-252.482150998,534,143.946,143.963509172,112.450609235,14.2235719386,830.703367731
-146.024,116.461,753.364397876,535,-329.169858094,848.20691954,-329.169858094,144.090735336,81.0033,144.103,1.86857347485,0.047137,78.6439984269,20.1281,-329.169858094,535,144.084,144.102574584,0.0,33.4389824098,809.527514987
-146.093,116.591,737.572301503,536,-431.180494556,837.105924577,-431.180494556,144.175889506,81.0275,144.191,1.88374216508,0.0463578,77.3135577391,19.6941,-431.180494556,536,144.17,144.186170345,0.0,33.9551638812,811.320113277
-146.116,116.659,837.579729277,537,-358.375682034,897.623465466,-358.375682034,144.224764773,81.1214,144.246,1.81761630402,0.0303807,85.8644191298,16.9332,-358.375682034,537,144.219,144.23102846,0.0,16.2713982797,878.658506293
-145.936,116.736,635.774882989,538,-238.784062889,804.560961978,-238.784062889,144.042914776,81.1943,144.05,1.84781714504,0.0559733,76.2417324052,18.6772,-238.784062889,538,144.039,144.048278195,0.0,48.0315538861,778.909149503
-146.147,116.864,795.794411159,539,-337.540875095,882.718151349,-337.540875095,144.175703962,81.2579,144.182,1.81411836716,0.0380934,79.7233324376,17.6801,-337.540875095,539,144.172,144.180701865,0.0,26.3326541342,848.818190135
-146.33,116.947,887.174411105,540,-374.599366167,916.088997691,-374.599366167,144.323151199,81.3249,144.333,1.90922451235,0.0255182,83.4534724828,19.3663,-374.599366167,540,144.315,144.332173959,0.0,9.28210468682,903.647171951
-146.586,117.021,795.46266148,541,-17.7010664243,883.054778982,-343.581134532,144.619413853,81.4061,144.63,1.9008988764,0.0363007,78.6609576602,18.7624,-138.332262268,541,144.612,144.629911875,145.87567325,31.616251492,845.946040759
-146.45,117.115,769.36764549,542,-348.451140122,809.582239492,-348.451140122,144.529658903,81.4703,144.543,1.84122243293,0.0503237,72.9110336503,17.2625,-348.451140122,542,144.526,144.545364082,0.0,14.0237448333,794.448157725
-146.705,117.194,768.960643159,543,-383.576987668,818.367940629,-383.576987668,144.807386742,81.5413,144.829,1.84398209689,0.0495354,74.0472757983,16.3347,-383.576987668,543,144.805,144.824538116,0.0,15.1103927406,800.637205629
-146.586,117.293,808.883971778,544,-393.908318894,853.681478601,-393.908318894,144.673825934,81.5959,144.688,1.81542345094,0.0400433,77.4744069764,16.6807,-393.908318894,544,144.671,144.678890525,0.0,16.7943160082,825.412472492
-146.343,117.358,797.162172584,545,-395.778657476,867.569013204,-395.778657476,144.433875693,81.6468,144.438,1.91092400299,0.0407952,81.9177365124,19.9855,-395.778657476,545,144.425,144.443248135,0.0,19.604742938,840.912355443
-146.641,117.472,820.96925848,546,-165.596798806,862.792766443,-165.596798806,144.806168281,81.6934,144.816,1.88911212298,0.0373263,80.9150637199,18.0133,-165.596798806,546,144.803,144.812457188,0.0,11.6888320075,848.68580995
-146.405,117.582,839.317494129,547,-252.415124917,865.194989951,-252.415124917,144.526319304,81.7639,144.55,1.96383031126,0.036788,87.7225097564,23.0416,-252.415124917,547,144.519,144.552334153,0.0,6.82749914008,858.998013278
-146.601,117.653,683.277020018,548,-580.786233318,876.674334558,-580.786233318,144.702628861,81.8553,144.724,1.87656683102,0.0423441,78.2073390263,18.9161,-580.786233318,548,144.699,144.71653961,0.0,47.5157786999,805.909073877
-146.548,117.728,602.817425855,549,0.685284895441,937.128837237,-530.689141091,144.690026747,81.9195,144.697,1.8269857809,0.0336123,78.8544350387,14.1342,-211.647021515,549,144.687,144.699549158,229.680841339,89.5004985187,861.410943907
-146.374,117.839,732.035747043,550,-409.068338993,904.041696567,-409.068338993,144.512386653,81.9772,144.52,1.8761722813,0.0366269,79.2171386846,16.8306,-409.068338993,550,144.509,144.522046727,0.0,45.6628839958,849.490794718
-146.654,117.993,868.478750262,551,-642.277036094,880.493602668,-642.277036094,144.789167444,82.044,144.803,1.90086804258,0.0302012,82.0330874353,18.256,-642.277036094,551,144.784,144.794574153,0.0,3.44913009682,874.594387969
-146.451,118.086,845.012486895,552,-577.086479576,862.234122154,-577.086479576,144.519709116,82.0927,144.529,1.91362521721,0.0359561,79.4412556804,19.7191,-577.086479576,552,144.511,144.528989933,0.0,4.60476797423,852.077091466
-146.524,118.157,857.913045745,553,-646.414353843,865.630338924,-646.414353843,144.594822828,82.1401,144.612,1.84637637861,0.0339552,83.3122069626,16.1575,-646.414353843,553,144.589,144.604094532,0.0,2.31411518464,861.361084139
-146.483,118.262,823.614728274,554,-483.892043743,848.202735751,-483.892043743,144.505046538,82.2291,144.516,1.85006062912,0.0391413,80.0149902992,16.1731,-483.892043743,554,144.497,144.515763289,0.0,7.31868228563,832.185276962
-146.499,118.379,839.004353217,555,-60.6747627246,855.186281523,-408.141497691,144.542876017,82.3307,144.557,1.94037431908,0.0360012,82.1870414128,20.7839,-234.408130208,555,144.538,144.550416959,173.733367483,4.54467792046,850.575485374
-146.502,118.448,802.645839914,556,-401.467560158,853.950868061,-401.467560158,144.543729751,82.3701,144.553,1.87218743198,0.0433523,79.1271828341,17.103,-401.467560158,556,144.537,144.550690849,0.0,16.4580778255,824.732558227
-146.744,118.54,807.1840897,557,-392.655016888,857.668393761,-392.655016888,144.737823616,82.4094,144.746,1.92641181726,0.0429531,78.5766002472,19.3715,-392.655016888,557,144.732,144.748020375,0.0,12.3386262303,824.888197281
-146.889,118.62,807.585431943,558,-14.6331089336,827.987553749,-394.382033283,144.957639887,82.4563,144.968,1.84452271605,0.0447003,76.4681496041,16.7027,-204.507571108,558,144.95,144.965959746,189.874462175,5.81489506845,816.588702596
-147.016,118.69,824.301285916,559,-509.674921442,846.587001055,-509.674921442,145.111191484,82.5199,145.12,1.86155322617,0.0410642,79.5603636666,16.328,-509.674921442,559,145.113,145.115886923,0.0,6.12043349847,833.225745294
-146.767,118.786,826.134790894,560,-83.254326693,852.600198337,-83.254326693,144.943959096,82.6168,144.957,1.84807771453,0.0381376,79.3353554171,16.1265,-83.254326693,560,144.936,144.952337057,0.0,7.55618010289,842.90467538
-146.54,118.912,714.945719683,561,-626.071501196,806.686386928,-626.071501196,144.781258843,82.6731,144.785,1.96391281084,0.057063,72.7914200017,21.4985,-626.071501196,561,144.775,144.784116362,0.0,33.3929560412,770.199010654
-146.384,119.001,805.965995306,562,-369.457969683,862.563266342,-369.457969683,144.563343185,82.7721,144.564,1.9324627822,0.0373835,79.4838678623,19.3474,-369.457969683,562,144.555,144.57106728,0.0,14.7699004484,840.011417077
-146.404,119.097,829.15796537,563,-187.230844229,847.291840352,-360.609956869,144.573841319,82.8623,144.581,1.93957897398,0.0382436,77.5880523874,20.9466,-273.920400549,563,144.568,144.583049711,86.6895563202,7.77481167478,838.204153852
-146.636,119.202,282.324717768,564,-499.005540114,888.00908582,-499.005540114,144.698829882,82.9246,144.721,1.87713486228,0.0487201,75.1402553885,17.7937,-499.005540114,564,144.7,144.705594275,0.0,172.581631576,797.843827577
-146.656,119.255,829.961624311,565,-526.090075972,851.541576299,-526.090075972,144.765625555,83.0282,144.773,1.79789017604,0.0384609,81.2080573985,15.7307,-526.090075972,565,144.765,144.768469673,0.0,7.57245182951,845.220989082
-146.52,119.364,831.731894035,566,-484.73898033,860.365196426,-484.73898033,144.651542193,83.1183,144.658,1.85497535601,0.0360396,80.0289888687,16.255,-484.73898033,566,144.642,144.660980083,0.0,7.46942054065,851.50440718
-146.302,119.482,797.751454274,567,-313.667641266,866.614496127,-313.667641266,144.48023691,83.2013,144.495,1.92072127172,0.0393026,78.6593937636,20.0714,-313.667641266,567,144.474,144.484225827,0.0,21.1811511573,838.5331309
-146.422,119.606,815.306248853,568,-275.802315682,839.560243314,-275.802315682,144.60214934,83.2598,144.606,1.91563279099,0.0416154,76.979465302,19.0258,-275.802315682,568,144.592,144.612502688,0.0,6.40636761851,829.427333563
-146.621,119.716,764.646097929,569,-344.157257368,806.280992701,-344.157257368,144.686441771,83.3617,144.703,1.91444666332,0.0563904,81.2707097252,19.8857,-344.157257368,569,144.686,144.694306259,0.0,13.448376549,786.202285875
-146.491,119.821,710.9842455,570,-364.121219828,901.072242964,-364.121219828,144.568055547,83.4415,144.57,1.894474281,0.0375176,79.2511375577,15.8689,-364.121219828,570,144.563,144.57345603,0.0,64.62665767,846.769404315
-146.467,119.932,822.566841687,571,-316.803004069,842.715925408,-316.803004069,144.625824852,83.5434,144.644,1.84974398922,0.0412461,78.1551055557,16.5749,-316.803004069,571,144.623,144.633086836,0.0,6.59058641542,830.938138536
-146.549,120.032,828.952837769,572,-352.96467413,867.957895732,-352.96467413,144.715776665,83.6367,144.729,1.82457593477,0.035162,82.6758744988,15.7149,-352.96467413,572,144.711,144.732410629,0.0,10.4527113061,856.868619348
-146.496,120.092,367.622740398,573,-379.910773755,851.143512358,-379.910773755,144.646396935,83.6927,144.66,1.83956258754,0.0632616,71.7454480757,15.3067,-379.910773755,573,144.644,144.651024615,0.0,178.103332828,743.129808935
-146.502,120.187,837.863812232,574,-297.94821403,867.994366789,-297.94821403,144.597965355,83.7457,144.615,1.93846513142,0.0371042,82.6233934977,20.9142,-297.94821403,574,144.594,144.605220185,0.0,9.02773059808,851.197661052
-146.648,120.286,833.160800829,575,-498.81641469,853.168309244,-498.81641469,144.733869987,83.8153,144.735,1.86625161523,0.0393462,82.1155135026,17.6897,-498.81641469,575,144.725,144.73970899,0.0,6.07548316818,842.153126058
-146.566,120.354,797.453639504,576,-306.002710844,859.223839654,-306.002710844,144.63872592,83.8558,144.661,1.85931250106,0.0404566,78.8268089324,17.1036,-306.002710844,576,144.636,144.646126674,0.0,21.1362924713,835.108381637
-146.413,120.492,686.921057594,577,-13.4333563333,796.067893518,-315.91171169,144.501869438,83.9061,144.521,1.97510402799,0.0540322,76.11871179,21.7733,-115.657008098,577,144.5,144.509891296,141.611803196,31.7938630813,781.844720235
-146.461,120.578,775.202325191,578,-190.479550388,821.400235238,-190.479550388,144.610934572,84.0015,144.616,1.8624583977,0.0501893,73.0719038523,15.7683,-190.479550388,578,144.601,144.61454527,0.0,14.0611654309,792.134727728
-146.219,120.618,744.956876951,579,-443.628229475,768.085212538,-443.628229475,144.351931347,84.0766,144.378,1.92284802429,0.0597209,73.4467420969,19.7271,-443.628229475,579,144.35,144.361909056,0.0,6.25116313492,756.897785885
-146.458,120.732,671.221558388,580,-357.192367818,847.137218781,-357.192367818,144.598052365,84.1938,144.6,1.81189126632,0.0658854,70.6703002204,14.6514,-357.192367818,580,144.591,144.601545616,0.0,42.4541677583,732.084416922
-146.502,120.825,813.894713448,581,-425.18849101,870.501009182,-425.18849101,144.613115048,84.2764,144.617,1.87586619368,0.0438591,82.9933839934,17.8635,-425.18849101,581,144.608,144.618527523,0.0,19.124573805,845.561361691
-146.487,120.876,417.413953588,582,-256.33114277,892.921049335,-256.33114277,144.58944369,84.3512,144.608,1.84510014005,0.0656008,80.7106687967,16.3542,-256.33114277,582,144.584,144.603109833,0.0,162.346856464,776.169171923
-146.468,120.974,811.974965291,583,-417.574357799,856.093750088,-417.574357799,144.634742429,84.443,144.644,1.84828809964,0.0411963,79.5534796258,16.3576,-417.574357799,583,144.628,144.638591161,0.0,14.7958787543,831.670149308
-146.545,121.07,880.427531441,584,-271.481706694,903.666648104,-271.481706694,144.694615064,84.5086,144.697,1.88292657907,0.0263599,86.2590602451,16.9742,-271.481706694,584,144.687,144.696351452,0.0,6.95114176748,892.564773892
-146.513,121.174,851.91733611,585,-451.531901337,859.779888479,-451.531901337,144.617554373,84.5685,144.626,1.85202596589,0.0355553,83.2240944603,16.7167,-451.531901337,585,144.616,144.621491627,0.0,3.10326047438,856.52115299
-146.609,121.266,730.375891197,586,-488.27205877,878.182696243,-488.27205877,144.696853447,84.651,144.703,1.86368142066,0.0392362,81.3371179098,17.5124,-488.27205877,586,144.694,144.699788778,0.0,42.9525559091,841.071318547
-146.634,121.382,846.162381244,587,-401.574345949,889.339595361,-401.574345949,144.737837781,84.7458,144.744,1.83660205471,0.0349704,83.1628325341,17.0653,-401.574345949,587,144.731,144.741966618,0.0,14.0272291598,858.898440937
-146.67,121.444,838.704098113,588,-81.88069604,850.022820518,-188.179061521,144.720409487,84.8364,144.726,1.85333989078,0.0379409,81.0373040018,16.1464,-135.02987878,588,144.712,144.722643138,53.1491827404,3.83515309144,843.672001193
-146.959,121.521,796.547456507,589,-70.2810065928,830.287518888,-379.525839913,145.009939908,84.9121,145.025,1.81489217442,0.046536,77.0023151465,15.682,-224.903423253,589,145.008,145.015713891,154.62241666,12.8975683184,808.78450889
-146.909,121.606,820.753595622,590,-386.1418218,841.214422313,-386.1418218,144.995011074,84.9639,145.01,1.90893234948,0.0414938,79.7391704281,19.9012,-386.1418218,590,144.994,145.002869125,0.0,6.59730138391,830.697403847
-146.875,121.686,818.48922199,591,-223.767664288,829.875539473,-223.767664288,144.92512805,85.0663,144.931,1.84711712201,0.0423826,78.5228274513,15.1926,-223.767664288,591,144.915,144.929648467,0.0,3.64837112653,824.937177716
-146.812,121.793,786.260388549,592,-127.330278478,845.568284169,-127.330278478,144.891155809,85.1369,144.9,1.84874799875,0.0416837,79.3687598649,16.7252,-127.330278478,592,144.889,144.896451514,0.0,16.9934772901,830.127741215
-146.993,121.908,809.508738808,593,-116.133331527,862.039560657,-487.954469777,145.108837469,85.2173,145.114,1.8742119641,0.0421742,80.179831846,17.9627,-302.043900652,593,145.103,145.114571964,185.910569125,17.7333259692,831.72962506
-147.126,121.976,594.922116899,594,-261.842539792,829.824019802,-261.842539792,145.172427438,85.2757,145.176,1.80135630925,0.0516216,75.4592200437,14.4615,-261.842539792,594,145.17,145.177215067,0.0,66.7148008905,792.331180144
-146.987,122.05,811.144388358,595,-423.285055699,865.503240863,-423.285055699,145.118940709,85.3525,145.131,1.81802305849,0.0391469,79.1268776957,16.1717,-423.285055699,595,145.115,145.125642315,0.0,17.086970738,838.39173244
-146.82,122.166,806.721455119,596,-150.606183547,856.389052931,-335.270582952,144.949898124,85.4362,144.949,1.834546757,0.0435104,78.1949495701,16.642,-242.938383249,596,144.948,144.952169076,92.3321997026,19.2085309244,824.584029451
-147.065,122.216,811.277387255,597,-444.975291462,829.068583317,-444.975291462,145.198331445,85.5082,145.212,1.83299619221,0.0464066,77.7503082436,16.4348,-444.975291462,597,145.192,145.204826726,0.0,5.14989024984,818.27749925
