QFunRegParamNorm,AverageY,AverageQ,AverageReturn,MinReturn,StdReturn,MinEsReturn,StdEsReturn,AverageAbsQYDiff,AverageAbsQ,AverageQLoss,AveragePolicySurr,Epoch,Iteration,MaxReturn,AverageAction,AverageDiscountedReturn,MaxEsReturn,PolicyRegParamNorm,AverageAbsY,AverageEsReturn
144.606,9.1499787148,9.14911,1000.0,1000.0,0.0,3.0,22.6934231219,0.170012910788,9.17005,0.309709,-9.48412,1456,1456,1000.0,0.0220447,99.9956828753,89.0,84.7083,9.15307392184,25.6666666667
144.622,9.12383455349,9.12405,1000.0,1000.0,0.0,2.0,37.6684181009,0.150292038905,9.14622,0.230681,-9.47938,1457,1457,1000.0,0.000253683,99.9956828753,154.0,84.7255,9.12727415909,39.9166666667
144.634,9.15568486272,9.15613,1000.0,1000.0,0.0,7.0,41.3209120105,0.159225959462,9.17894,0.27148,-9.50031,1458,1458,1000.0,6.02546e-05,99.9956828753,170.0,84.7311,9.15853929659,44.8695652174
144.657,9.15298185468,9.15297,1000.0,1000.0,0.0,4.0,33.6224906764,0.157831793625,9.1759,0.248913,-9.492,1459,1459,1000.0,0.00843345,99.9956828753,149.0,84.7284,9.1563478164,35.4814814815
144.669,9.14560058129,9.14541,1000.0,1000.0,0.0,9.0,29.0048271845,0.14350785182,9.16577,0.221797,-9.49617,1460,1460,1000.0,0.000175438,99.9956828753,131.0,84.6852,9.14882090139,39.0
144.719,9.13921357486,9.13973,1000.0,1000.0,0.0,4.0,23.5969757288,0.156235287812,9.16357,0.241347,-9.49737,1461,1461,1000.0,0.000244919,99.9956828753,113.0,84.7579,9.14352895891,32.303030303
144.75,9.17649138283,9.17624,1000.0,1000.0,0.0,4.0,36.8168006937,0.137735776613,9.19217,0.212225,-9.51839,1462,1462,1000.0,0.00645973,99.9956828753,181.0,84.7907,9.1801074656,34.6206896552
144.734,9.16452436704,9.16451,1000.0,1000.0,0.0,3.0,27.8644890868,0.163581768513,9.18867,0.295006,-9.51485,1463,1463,1000.0,0.00164431,99.9956828753,134.0,84.8087,9.16850310462,30.4545454545
144.801,9.17166053304,9.17218,1000.0,1000.0,0.0,4.0,41.6094792737,0.154727202856,9.19316,0.254169,-9.50746,1464,1464,1000.0,0.000323742,99.9956828753,170.0,84.8468,9.17432377302,50.6111111111
144.865,9.15658610016,9.15622,1000.0,1000.0,0.0,3.0,49.0547844974,0.15041187028,9.17934,0.257173,-9.49338,1465,1465,1000.0,0.000175529,99.9956828753,188.0,84.8765,9.15873723157,49.7619047619
144.903,9.18755398494,9.18775,1000.0,1000.0,0.0,5.0,26.6562479647,0.127082441586,9.2041,0.18701,-9.52321,1466,1466,1000.0,1.41729e-05,99.9956828753,100.0,84.9069,9.1905201087,41.1666666667
144.914,9.17220018725,9.17281,1000.0,1000.0,0.0,3.0,21.2878466218,0.158275687444,9.19727,0.262457,-9.51073,1467,1467,1000.0,0.000129686,99.9956828753,79.0,84.8661,9.17473016542,36.0
144.991,9.169179766,9.16925,1000.0,1000.0,0.0,3.0,30.8306305122,0.150009640208,9.18838,0.252258,-9.51494,1468,1468,1000.0,0.563859,99.9956828753,182.0,84.9369,9.17208493834,27.5
144.978,9.18357784161,9.18276,1000.0,1000.0,0.0,4.0,29.4551500989,0.153474950032,9.20503,0.258102,-9.51225,1469,1469,1000.0,0.000536907,99.9956828753,129.0,84.9075,9.1869468307,36.5357142857
144.974,9.19321085194,9.19363,1000.0,1000.0,0.0,3.0,35.251827726,0.146602939158,9.21416,0.240384,-9.52142,1470,1470,1000.0,0.00738492,99.9956828753,133.0,84.924,9.19633981593,36.8888888889
145.01,9.18297055055,9.18252,1000.0,1000.0,0.0,5.0,32.5669367903,0.140991598444,9.20148,0.232724,-9.51726,1471,1471,1000.0,0.0096248,99.9956828753,107.0,84.8977,9.18577757628,45.5909090909
145.039,9.18312257762,9.18345,1000.0,1000.0,0.0,4.0,32.1411458171,0.154751040992,9.20625,0.274389,-9.51879,1472,1472,1000.0,0.0773126,99.9956828753,155.0,84.8668,9.18655001922,37.1538461538
145.099,9.19680748014,9.19664,1000.0,1000.0,0.0,3.0,50.8547852584,0.142187536099,9.21521,0.226371,-9.54223,1473,1473,1000.0,0.0147476,99.9956828753,286.0,84.9068,9.19895339382,36.0714285714
145.122,9.18414979662,9.18422,1000.0,1000.0,0.0,5.0,25.1774761667,0.144675610156,9.20329,0.233202,-9.53357,1474,1474,1000.0,0.629524,99.9956828753,113.0,84.8841,9.1860091564,28.7428571429
145.146,9.1815893122,9.18175,1000.0,1000.0,0.0,4.0,21.4008432953,0.155443651405,9.20309,0.231564,-9.52321,1475,1475,1000.0,0.00243904,99.9956828753,79.0,84.8842,9.18331729984,30.5625
145.178,9.19219157417,9.1922,1000.0,1000.0,0.0,4.0,30.4454357205,0.142539415521,9.20854,0.223773,-9.5177,1476,1476,1000.0,0.168669,99.9956828753,118.0,84.8883,9.19407595681,38.8076923077
145.147,9.20995266404,9.21004,1000.0,1000.0,0.0,3.0,28.0341506024,0.15935748443,9.23244,0.281016,-9.52792,1477,1477,1000.0,0.832913,99.9956828753,96.0,84.8645,9.21196503657,40.92
145.176,9.19690262642,9.19715,1000.0,1000.0,0.0,6.0,35.3050589566,0.137322501213,9.21609,0.221323,-9.50429,1478,1478,1000.0,0.208241,99.9956828753,151.0,84.9076,9.19969648752,37.1851851852
145.153,9.1760656491,9.17674,1000.0,1000.0,0.0,4.0,25.9794101562,0.138840068049,9.19201,0.239613,-9.52739,1479,1479,1000.0,0.257186,99.9956828753,131.0,84.912,9.17806634007,22.4545454545
145.196,9.18083416974,9.18075,1000.0,1000.0,0.0,3.0,45.8467991694,0.159918975252,9.20284,0.267931,-9.51177,1480,1480,1000.0,0.389129,99.9956828753,214.0,84.9686,9.18288298865,38.3846153846
145.226,9.19973438513,9.19956,1000.0,1000.0,0.0,6.0,25.2662269091,0.140126340338,9.2151,0.223332,-9.53698,1481,1481,1000.0,0.547743,99.9956828753,110.0,84.9316,9.20077132247,32.1333333333
145.241,9.18828500197,9.18773,1000.0,1000.0,0.0,5.0,27.7218325513,0.153985134746,9.20578,0.276852,-9.52821,1482,1482,1000.0,0.565715,99.9956828753,136.0,84.9687,9.19015066258,37.0
145.27,9.19888409034,9.19936,1000.0,1000.0,0.0,4.0,27.2456253318,0.135919196895,9.2167,0.241115,-9.52271,1483,1483,1000.0,0.34754,99.9956828753,145.0,84.9272,9.19999007661,26.2105263158
145.291,9.2074707626,9.20746,1000.0,1000.0,0.0,4.0,35.8841246236,0.133886317607,9.22539,0.205764,-9.52275,1484,1484,1000.0,0.0326438,99.9956828753,182.0,84.9392,9.20949654526,38.36
145.299,9.19062687835,9.19025,1000.0,1000.0,0.0,5.0,33.5260209813,0.13768064975,9.20894,0.221302,-9.50756,1485,1485,1000.0,8.46714e-05,99.9956828753,163.0,84.9597,9.19302095798,39.0769230769
145.268,9.183571607,9.18355,1000.0,1000.0,0.0,8.0,41.3418527515,0.145064128648,9.20437,0.24496,-9.50432,1486,1486,1000.0,0.000843553,99.9956828753,174.0,84.9569,9.18609267302,61.2941176471
145.279,9.15612696437,9.15652,1000.0,1000.0,0.0,7.0,25.4351913754,0.156454560548,9.17571,0.283746,-9.4782,1487,1487,1000.0,0.340411,99.9956828753,108.0,85.0357,9.15865472607,41.9130434783
145.261,9.17613970606,9.17673,1000.0,1000.0,0.0,5.0,38.2653001577,0.143627112183,9.19403,0.24058,-9.49316,1488,1488,1000.0,0.541721,99.9956828753,182.0,85.1076,9.17836791621,37.3703703704
145.293,9.16817516131,9.16772,1000.0,1000.0,0.0,7.0,38.4820384589,0.134764338107,9.18521,0.210089,-9.48189,1489,1489,1000.0,0.533484,99.9956828753,160.0,85.1199,9.1711403417,56.7222222222
145.274,9.14487003516,9.14477,1000.0,1000.0,0.0,3.0,26.285423135,0.140633182262,9.16126,0.244523,-9.48423,1490,1490,1000.0,0.775298,99.9956828753,102.0,85.155,9.14758152423,36.0714285714
145.251,9.15873554314,9.15793,1000.0,1000.0,0.0,5.0,29.5057131014,0.135499536734,9.18058,0.216737,-9.49488,1491,1491,1000.0,0.804097,99.9956828753,98.0,85.1493,9.16207127673,37.0740740741
145.233,9.14871565509,9.14876,1000.0,1000.0,0.0,4.0,31.8081693467,0.147428982162,9.16868,0.256621,-9.47777,1492,1492,1000.0,0.829878,99.9956828753,111.0,85.1704,9.15217414134,44.9523809524
145.256,9.15083534863,9.15059,1000.0,1000.0,0.0,4.0,33.0166437639,0.175019693379,9.17738,0.302629,-9.44736,1493,1493,1000.0,0.377195,99.9956828753,155.0,85.181,9.15314357821,37.2222222222
145.268,9.11902034499,9.11986,1000.0,1000.0,0.0,3.0,28.0878949981,0.207341447545,9.13917,0.452017,-9.38939,1494,1494,1000.0,0.45207,99.9956828753,106.0,85.2111,9.12179327398,34.9655172414
145.248,9.06025952518,9.05965,1000.0,1000.0,0.0,4.0,31.453885909,0.222138617651,9.07619,0.513595,-9.34597,1495,1495,1000.0,0.60149,99.9956828753,115.0,85.1914,9.06329809664,43.7142857143
145.276,9.02883915167,9.02947,1000.0,1000.0,0.0,3.0,28.648133544,0.242370099539,9.04815,0.549011,-9.25476,1496,1496,1000.0,0.855684,99.9956828753,123.0,85.2296,9.03427951284,36.1333333333
145.265,8.99543494077,8.99516,1000.0,1000.0,0.0,3.0,33.3451900778,0.243778127183,9.02013,0.509541,-9.29212,1497,1497,1000.0,0.880718,99.9956828753,146.0,85.2289,9.01251294903,42.4782608696
145.248,8.96924569067,8.96924,688.2,260.0,291.678635945,3.0,25.7261254663,0.212303604571,8.98709,0.425296,-9.28965,1498,1498,1000.0,0.862387,98.3677271844,95.0,85.2253,8.98400524424,35.4482758621
145.214,8.95654387721,8.95674,978.545454545,764.0,67.8452298,5.0,40.8230516002,0.210862555357,8.97746,0.408342,-9.27447,1499,1499,1000.0,0.754171,99.9918690824,150.0,85.2281,8.96578559084,49.0476190476
145.242,8.95967635656,8.95922,1000.0,1000.0,0.0,4.0,32.6095072363,0.1820200984,8.98286,0.286713,-9.28998,1500,1500,1000.0,0.519252,99.9956828753,153.0,85.2106,8.96351318627,43.4782608696
145.218,8.97761348767,8.97774,1000.0,1000.0,0.0,4.0,27.6298701087,0.181944285471,8.9983,0.307253,-9.31583,1501,1501,1000.0,0.603175,99.9956828753,122.0,85.2074,8.98209668894,40.5833333333
145.258,8.98603063263,8.98637,1000.0,1000.0,0.0,5.0,22.6535688831,0.178899230039,9.00878,0.305134,-9.33526,1502,1502,1000.0,0.720507,99.9956828753,91.0,85.2309,8.9913653072,33.0967741935
145.233,9.0043622409,9.00394,1000.0,1000.0,0.0,4.0,32.4691250704,0.165960110172,9.021,0.267334,-9.36074,1503,1503,1000.0,0.669537,99.9956828753,124.0,85.2534,9.00741499475,37.5769230769
145.261,9.00331165296,9.00375,1000.0,1000.0,0.0,5.0,44.284120555,0.173883189355,9.02289,0.314674,-9.3657,1504,1504,1000.0,0.802315,99.9956828753,207.0,85.2658,9.00802604383,42.5
145.23,9.044028349,9.04307,1000.0,1000.0,0.0,6.0,45.659704267,0.16201991071,9.06375,0.260533,-9.39659,1505,1505,1000.0,0.753942,99.9956828753,145.0,85.3293,9.04718930723,52.0625
145.263,9.04364447763,9.0439,1000.0,1000.0,0.0,3.0,34.451039019,0.162429839957,9.06299,0.258704,-9.40685,1506,1506,1000.0,0.270449,99.9956828753,174.0,85.3307,9.04773754718,36.3548387097
145.315,9.08000093505,9.08025,1000.0,1000.0,0.0,7.0,33.4934465841,0.154218906587,9.09809,0.244615,-9.4334,1507,1507,1000.0,0.184403,99.9956828753,150.0,85.3203,9.08252191112,44.5652173913
145.353,9.10857656558,9.10914,1000.0,1000.0,0.0,4.0,33.4828623479,0.145110328348,9.12591,0.236382,-9.44984,1508,1508,1000.0,0.0928408,99.9956828753,120.0,85.3246,9.109990909,37.8846153846
145.337,9.11512621586,9.11476,1000.0,1000.0,0.0,10.0,35.3977133392,0.15226513484,9.13583,0.2491,-9.45436,1509,1509,1000.0,0.0181053,99.9956828753,176.0,85.33,9.11576866345,41.9565217391
145.363,9.11996831767,9.12022,1000.0,1000.0,0.0,6.0,40.980699962,0.150295472774,9.1413,0.239188,-9.45049,1510,1510,1000.0,0.000467719,99.9956828753,209.0,85.3197,9.12111749347,46.1304347826
145.429,9.12208098189,9.12163,1000.0,1000.0,0.0,4.0,33.3362138673,0.148280367345,9.1388,0.253168,-9.45444,1511,1511,1000.0,0.0145354,99.9956828753,146.0,85.3632,9.12393024075,35.2592592593
145.393,9.11985815376,9.11935,1000.0,1000.0,0.0,5.0,33.946638878,0.135299302724,9.13769,0.20652,-9.46201,1512,1512,1000.0,0.272497,99.9956828753,130.0,85.3567,9.12192705173,45.1304347826
145.415,9.1635653354,9.1635,1000.0,1000.0,0.0,7.0,53.279198266,0.140853992077,9.18228,0.245967,-9.48176,1513,1513,1000.0,0.144474,99.9956828753,267.0,85.3906,9.16500562052,43.3913043478
145.386,9.14564672481,9.1459,1000.0,1000.0,0.0,5.0,37.5862385321,0.144324889565,9.16495,0.229608,-9.48831,1514,1514,1000.0,0.110382,99.9956828753,169.0,85.4074,9.14694559069,33.4137931034
145.407,9.15998571298,9.16022,1000.0,1000.0,0.0,3.0,30.0452251707,0.13944368449,9.17639,0.236307,-9.48769,1515,1515,1000.0,0.00918104,99.9956828753,136.0,85.4322,9.1619129837,34.8666666667
145.414,9.15415527876,9.15372,1000.0,1000.0,0.0,4.0,21.1327374609,0.139353994078,9.16975,0.239958,-9.48292,1516,1516,1000.0,0.0803645,99.9956828753,79.0,85.4595,9.1556223748,30.3333333333
145.409,9.1741883857,9.17435,1000.0,1000.0,0.0,5.0,41.931917608,0.140547321393,9.19151,0.224836,-9.50009,1517,1517,1000.0,0.0282953,99.9956828753,189.0,85.4744,9.17594750963,42.0
145.438,9.18155964592,9.1812,1000.0,1000.0,0.0,4.0,29.4928156893,0.128854529266,9.19848,0.201918,-9.49993,1518,1518,1000.0,0.151807,99.9956828753,164.0,85.4766,9.18332071911,26.5526315789
145.462,9.16017566699,9.15967,1000.0,1000.0,0.0,4.0,21.3399309526,0.122803333753,9.17661,0.198697,-9.48929,1519,1519,1000.0,0.518182,99.9956828753,83.0,85.4653,9.16300565014,27.5142857143
145.489,9.1757335859,9.1757,1000.0,1000.0,0.0,5.0,33.6354639166,0.146820930836,9.19546,0.251418,-9.49222,1520,1520,1000.0,0.510887,99.9956828753,146.0,85.4829,9.17861612352,33.4516129032
145.48,9.19200805604,9.19257,1000.0,1000.0,0.0,3.0,39.421813696,0.144853142237,9.21289,0.245996,-9.51103,1521,1521,1000.0,0.512925,99.9956828753,157.0,85.5394,9.19301762956,43.0869565217
145.548,9.1763802665,9.17638,973.545454545,709.0,83.6566181008,3.0,32.6373624675,0.151531797072,9.19518,0.266774,-9.49135,1522,1522,1000.0,0.787329,99.9887646189,183.0,85.5226,9.17734180837,29.1212121212
145.539,9.18489357987,9.18415,862.416666667,234.0,250.342917593,10.0,26.1005707968,0.12672762502,9.20044,0.202023,-9.48658,1523,1523,1000.0,0.797819,99.140680069,106.0,85.5496,9.18622191444,35.2142857143
145.577,9.16905539995,9.16939,1000.0,1000.0,0.0,4.0,30.7670176488,0.138504266626,9.18593,0.241013,-9.48447,1524,1524,1000.0,0.544687,99.9956828753,128.0,85.5826,9.16956884616,44.125
145.639,9.16878635661,9.16886,1000.0,1000.0,0.0,3.0,22.0697227975,0.144370075642,9.18607,0.24698,-9.49407,1525,1525,1000.0,0.596648,99.9956828753,85.0,85.5893,9.17015702362,29.5294117647
145.651,9.13561815966,9.13535,1000.0,1000.0,0.0,3.0,36.4618312826,0.158888296155,9.15451,0.290116,-9.47432,1526,1526,1000.0,0.644847,99.9956828753,178.0,85.6556,9.13710238019,32.2258064516
145.653,9.17466764668,9.17427,1000.0,1000.0,0.0,4.0,44.8021693113,0.123021080822,9.18822,0.198972,-9.49406,1527,1527,1000.0,0.81746,99.9956828753,164.0,85.6863,9.17577220314,62.375
145.666,9.17863094697,9.1783,1000.0,1000.0,0.0,6.0,38.4872255291,0.136401172237,9.19831,0.212402,-9.47674,1528,1528,1000.0,0.628557,99.9956828753,154.0,85.7324,9.18041271262,44.2272727273
145.662,9.1422224959,9.14242,1000.0,1000.0,0.0,6.0,35.0332815028,0.139908858118,9.16127,0.226484,-9.47409,1529,1529,1000.0,0.835482,99.9956828753,113.0,85.7354,9.1435299672,44.1304347826
145.69,9.19417087584,9.19408,1000.0,1000.0,0.0,3.0,31.1471293588,0.140109865999,9.21079,0.239698,-9.48607,1530,1530,1000.0,0.872773,99.9956828753,101.0,85.7263,9.19593843309,41.8260869565
145.729,9.1577249958,9.15781,1000.0,1000.0,0.0,4.0,35.6247563344,0.159132182537,9.18004,0.292305,-9.46994,1531,1531,1000.0,0.824845,99.9956828753,155.0,85.7443,9.15926471177,43.2916666667
145.742,9.12466397811,9.12418,1000.0,1000.0,0.0,15.0,41.7027708162,0.152210184886,9.14081,0.26899,-9.44644,1532,1532,1000.0,0.820089,99.9956828753,138.0,85.751,9.12654494039,63.4375
145.79,9.10902108062,9.1089,1000.0,1000.0,0.0,2.0,38.5623890759,0.149798278501,9.12644,0.270441,-9.43636,1533,1533,1000.0,0.768008,99.9956828753,154.0,85.7736,9.11125888259,44.8181818182
145.794,9.09699264321,9.09719,1000.0,1000.0,0.0,8.0,39.418395672,0.159727897919,9.11386,0.291001,-9.40537,1534,1534,1000.0,0.687364,99.9956828753,168.0,85.7539,9.09886200174,45.0909090909
145.833,9.08718345984,9.08722,1000.0,1000.0,0.0,5.0,35.4421803526,0.161618070922,9.10348,0.294108,-9.36396,1535,1535,1000.0,0.897401,99.9956828753,172.0,85.7476,9.09004742798,35.0
145.809,9.05917868829,9.05851,1000.0,1000.0,0.0,4.0,40.4154673362,0.160998260675,9.07882,0.274992,-9.3752,1536,1536,1000.0,0.585426,99.9956828753,170.0,85.836,9.06267177931,53.7
145.825,9.05794714374,9.05778,1000.0,1000.0,0.0,3.0,39.3036494426,0.143029994689,9.07747,0.228697,-9.38062,1537,1537,1000.0,0.811859,99.9956828753,146.0,85.8577,9.0606606321,45.3636363636
145.84,9.06421037603,9.0641,1000.0,1000.0,0.0,3.0,40.9522893133,0.146220148987,9.08256,0.243962,-9.36707,1538,1538,1000.0,0.806676,99.9956828753,156.0,85.8918,9.06616266301,45.9
145.889,9.06907401597,9.06934,1000.0,1000.0,0.0,5.0,60.1864450127,0.125347571428,9.08565,0.193027,-9.38673,1539,1539,1000.0,0.802968,99.9956828753,203.0,85.9008,9.07024811863,69.8571428571
145.844,9.05957825415,9.05949,1000.0,1000.0,0.0,7.0,39.2656642315,0.158425055309,9.07888,0.307001,-9.39013,1540,1540,1000.0,0.762452,99.9956828753,169.0,85.915,9.06022090193,64.1764705882
145.869,9.07123124323,9.07205,1000.0,1000.0,0.0,4.0,59.996817811,0.139160036855,9.08928,0.22296,-9.39737,1541,1541,1000.0,0.786143,99.9956828753,297.0,85.8935,9.07219848915,43.652173913
145.906,9.06933275112,9.06955,1000.0,1000.0,0.0,14.0,36.2491379208,0.138176757494,9.0807,0.232761,-9.39941,1542,1542,1000.0,0.691985,99.9956828753,144.0,85.8999,9.06975971284,63.0
145.898,9.06584134101,9.06568,1000.0,1000.0,0.0,8.0,45.1541803159,0.137675721451,9.08264,0.2357,-9.38698,1543,1543,1000.0,0.673942,99.9956828753,173.0,85.9007,9.06676651996,53.0
145.9,9.07862276763,9.07785,1000.0,1000.0,0.0,4.0,37.2138356692,0.13723077479,9.09438,0.228405,-9.3924,1544,1544,1000.0,0.750655,99.9956828753,150.0,85.9381,9.07926984896,43.0
145.899,9.0777932798,9.07779,1000.0,1000.0,0.0,7.0,36.2820960788,0.14285816149,9.09813,0.239752,-9.39252,1545,1545,1000.0,0.769961,99.9956828753,151.0,85.9571,9.07846674413,46.1363636364
145.936,9.06789282576,9.06802,1000.0,1000.0,0.0,7.0,35.6137120212,0.142652137847,9.08424,0.243205,-9.35782,1546,1546,1000.0,0.82933,99.9956828753,166.0,85.9581,9.06841826071,42.5217391304
145.911,9.06472816295,9.06538,508.666666667,188.0,278.646274032,6.0,32.0639154589,0.14888909403,9.0816,0.280364,-9.37396,1547,1547,1000.0,0.953402,96.5426774283,105.0,85.965,9.06574298522,39.4615384615
145.972,9.04747319952,9.04744,800.769230769,303.0,255.103042181,3.0,27.3134338493,0.150086841066,9.06686,0.25645,-9.34651,1548,1548,1000.0,0.861702,99.3844426688,117.0,86.0013,9.04965119327,34.7692307692
145.971,9.04809691388,9.04789,959.090909091,550.0,129.36590428,5.0,53.6589254162,0.161945852083,9.06503,0.307477,-9.34159,1549,1549,1000.0,0.952386,99.959937322,178.0,86.0177,9.04951135676,63.1176470588
145.977,9.02187519731,9.02184,1000.0,1000.0,0.0,3.0,34.7555050361,0.146154069916,9.03691,0.243634,-9.33103,1550,1550,1000.0,0.983413,99.9956828753,142.0,86.0448,9.02316353109,37.5925925926
146.011,9.02274479887,9.02228,1000.0,1000.0,0.0,4.0,25.0198256456,0.151012630141,9.03936,0.244742,-9.34279,1551,1551,1000.0,0.985427,99.9956828753,91.0,86.0748,9.02469927472,32.4838709677
146.002,9.02817446487,9.02823,1000.0,1000.0,0.0,4.0,44.4726678064,0.143650571798,9.04699,0.231922,-9.31736,1552,1552,1000.0,0.985942,99.9956828753,203.0,86.0483,9.03032127598,45.0
146.014,9.01607229178,9.01668,1000.0,1000.0,0.0,3.0,39.4373624315,0.149984482714,9.03481,0.253637,-9.32778,1553,1553,1000.0,0.991657,99.9956828753,200.0,86.0431,9.0177982382,37.6666666667
146.035,9.00482331637,9.00515,1000.0,1000.0,0.0,3.0,25.3983866359,0.153627466199,9.02678,0.261995,-9.33696,1554,1554,1000.0,0.974289,99.9956828753,110.0,86.0394,9.005962743,35.2258064516
146.042,9.02780990039,9.02773,1000.0,1000.0,0.0,4.0,36.2258364222,0.144777404858,9.04414,0.220462,-9.32301,1555,1555,1000.0,0.971372,99.9956828753,164.0,86.1122,9.02877600818,35.2142857143
146.046,9.01712533646,9.01695,1000.0,1000.0,0.0,6.0,29.3536548157,0.164765251788,9.03643,0.27965,-9.30563,1556,1556,1000.0,0.977977,99.9956828753,113.0,86.1229,9.01774550036,42.4347826087
146.113,9.00001820209,9.00064,1000.0,1000.0,0.0,3.0,30.6582597172,0.160869598184,9.01939,0.287529,-9.30355,1557,1557,1000.0,0.948754,99.9956828753,153.0,86.1292,9.00079586192,34.2666666667
146.193,8.97977267086,8.97978,1000.0,1000.0,0.0,3.0,43.754409459,0.151194374285,8.9967,0.261315,-9.27364,1558,1558,1000.0,0.931807,99.9956828753,183.0,86.1346,8.98047754527,44.2272727273
146.201,9.02620309564,9.0259,1000.0,1000.0,0.0,4.0,37.3796736208,0.126134479402,9.03999,0.191782,-9.31528,1559,1559,1000.0,0.926918,99.9956828753,123.0,86.1548,9.02728657543,47.4
146.249,8.99962350535,9.00004,1000.0,1000.0,0.0,4.0,34.6355171409,0.142475206217,9.01676,0.230012,-9.29919,1560,1560,1000.0,0.91948,99.9956828753,111.0,86.1498,9.00106478114,52.0
146.272,8.99138869631,8.9911,1000.0,1000.0,0.0,3.0,26.3971877941,0.128164586635,9.00797,0.181707,-9.2995,1561,1561,1000.0,0.924838,99.9956828753,126.0,86.1863,8.99384707312,31.53125
146.312,8.99502899903,8.99511,1000.0,1000.0,0.0,4.0,51.0649096739,0.148048248857,9.01276,0.264007,-9.2969,1562,1562,1000.0,0.927661,99.9956828753,211.0,86.1722,8.99670459353,53.5
146.339,8.96913709632,8.96918,1000.0,1000.0,0.0,3.0,42.5684772467,0.136496371879,8.98622,0.214241,-9.28698,1563,1563,1000.0,0.914308,99.9956828753,149.0,86.2505,8.97084634208,40.8214285714
146.387,8.97639149711,8.97658,1000.0,1000.0,0.0,4.0,48.3973950873,0.145510179201,8.99621,0.246252,-9.28753,1564,1564,1000.0,0.926703,99.9956828753,203.0,86.2212,8.97813224359,45.6818181818
146.356,8.99086020471,8.99043,1000.0,1000.0,0.0,2.0,30.4308557594,0.152927790856,9.00532,0.275199,-9.27115,1565,1565,1000.0,0.948106,99.9956828753,133.0,86.231,8.9928748449,35.0384615385
146.396,8.95930184971,8.95958,1000.0,1000.0,0.0,3.0,25.6621404903,0.162713830955,8.97315,0.282433,-9.25119,1566,1566,1000.0,0.955036,99.9956828753,108.0,86.2415,8.96026979086,33.0
146.391,8.98222305779,8.98145,1000.0,1000.0,0.0,2.0,33.3341152172,0.166311311646,8.99885,0.293842,-9.24709,1567,1567,1000.0,0.932939,99.9956828753,159.0,86.2975,8.98356340537,35.8518518519
146.334,8.95917447241,8.95986,1000.0,1000.0,0.0,3.0,31.4836165687,0.17975428445,8.97542,0.336267,-9.223,1568,1568,1000.0,0.963798,99.9956828753,116.0,86.3585,8.96224679831,33.6785714286
146.354,8.93602354202,8.93517,1000.0,1000.0,0.0,4.0,34.5759685331,0.152723682778,8.95158,0.2589,-9.22532,1569,1569,1000.0,0.972744,99.9956828753,144.0,86.392,8.93861024364,42.68
146.346,8.96016635632,8.96018,1000.0,1000.0,0.0,8.0,40.5735200139,0.140726190255,8.97805,0.219372,-9.24774,1570,1570,1000.0,0.981401,99.9956828753,144.0,86.3545,8.9620386406,52.0
146.34,8.95749329531,8.95777,1000.0,1000.0,0.0,3.0,33.8577995699,0.131781216596,8.97561,0.196374,-9.25955,1571,1571,1000.0,0.978667,99.9956828753,152.0,86.404,8.95970237255,37.2692307692
146.371,8.94535519588,8.94492,1000.0,1000.0,0.0,3.0,34.142143319,0.139445696055,8.96153,0.217982,-9.25026,1572,1572,1000.0,0.818696,99.9956828753,135.0,86.4167,8.9484422211,45.3636363636
146.358,8.95395155734,8.95369,1000.0,1000.0,0.0,6.0,28.9739724933,0.145059884622,8.97157,0.239037,-9.25625,1573,1573,1000.0,0.676507,99.9956828753,123.0,86.3969,8.9558366412,36.4827586207
146.348,8.94331241866,8.94299,1000.0,1000.0,0.0,4.0,28.2817868505,0.154101188327,8.96084,0.266471,-9.26183,1574,1574,1000.0,0.912921,99.9956828753,107.0,86.4033,8.94417127873,33.5769230769
146.328,8.95903849898,8.95856,1000.0,1000.0,0.0,3.0,31.0968721544,0.12890556352,8.97559,0.197832,-9.26732,1575,1575,1000.0,0.898119,99.9956828753,138.0,86.4182,8.9605531024,38.8620689655
146.336,8.96734804772,8.96816,1000.0,1000.0,0.0,3.0,54.3509168337,0.145357302515,8.98739,0.24307,-9.27937,1576,1576,1000.0,0.945082,99.9956828753,192.0,86.4461,8.96829790506,49.6315789474
146.368,8.99666012702,8.99634,1000.0,1000.0,0.0,3.0,41.4451743794,0.123605750236,9.01148,0.175903,-9.28875,1577,1577,1000.0,0.936909,99.9956828753,185.0,86.4494,8.99690239104,47.5454545455
146.366,8.99281394077,8.99275,1000.0,1000.0,0.0,4.0,28.9166254036,0.128556144613,9.00839,0.191421,-9.29305,1578,1578,1000.0,0.784007,99.9956828753,120.0,86.5072,8.99344451088,34.0344827586
146.322,8.97250927414,8.97225,1000.0,1000.0,0.0,3.0,37.0527647066,0.14903187286,8.9926,0.242424,-9.27076,1579,1579,1000.0,0.950201,99.9956828753,119.0,86.4199,8.97359430672,42.6956521739
146.341,8.99862274524,8.99908,1000.0,1000.0,0.0,3.0,27.5713129161,0.129693952757,9.01389,0.196199,-9.28959,1580,1580,1000.0,0.943662,99.9956828753,124.0,86.4601,8.9997589014,36.9642857143
146.317,8.98847456898,8.98778,1000.0,1000.0,0.0,3.0,33.6388822644,0.136318914159,9.00664,0.20271,-9.28309,1581,1581,1000.0,0.935122,99.9956828753,118.0,86.4911,8.99006454594,36.16
