PolicyRegParamNorm,AverageY,QFunRegParamNorm,AverageEsReturn,AverageQLoss,Iteration,AverageQ,MaxReturn,AverageReturn,Epoch,AverageAbsY,MaxEsReturn,AverageDiscountedReturn,MinEsReturn,AverageAbsQYDiff,StdReturn,AverageAction,AverageAbsQ,AveragePolicySurr,MinReturn,StdEsReturn
93.741,35.6447463775,89.9138,2650.82407283,1.51019,483,35.6442,3899.75698807,1295.09188951,483,35.6447598291,2650.82407283,253.640099165,2650.82407283,0.307354037043,1024.65700673,0.998031,35.6442,-35.7781,312.85864318,0.0
93.9441,35.6374228855,89.9882,2250.91565651,1.32632,484,35.6372,4427.59936203,2616.73856082,484,35.6374323698,2250.91565651,332.92160321,2250.91565651,0.300016802616,1557.87431807,0.997867,35.6373,-35.7854,337.928589398,0.0
94.0041,35.6176650489,90.0496,2475.19426413,1.33623,485,35.6183,3495.19427897,1589.90122881,485,35.6177072365,2475.19426413,281.765184102,2475.19426413,0.293235948696,1396.14542465,0.997901,35.6183,-35.7461,-453.6412639,0.0
94.0035,35.5628386569,90.1743,1738.78382786,1.76107,486,35.5628,2585.52002421,1011.46098455,486,35.5628456053,1738.78382786,220.559297923,1738.78382786,0.315381233622,1000.76494587,0.99833,35.5629,-35.6999,-195.348807767,0.0
94.1117,35.4870731816,90.2452,2959.77782483,1.44642,487,35.4857,4531.25153447,3378.57029044,487,35.4871949889,2959.77782483,329.395754074,2959.77782483,0.304375907419,1130.76403494,0.995731,35.4857,-35.6331,737.569028988,0.0
94.2338,35.5072167692,90.3296,3042.00038008,1.65844,488,35.507,4592.21079997,3116.00930671,488,35.5072176055,3042.00038008,342.550235257,3042.00038008,0.315101059901,1230.72180746,0.996852,35.507,-35.6704,700.767381102,0.0
94.2615,35.4784350502,90.3858,239.846545101,1.47659,489,35.4781,4290.87579826,3858.91498687,489,35.4784406456,239.846545101,327.177101622,239.846545101,0.305525110105,641.976224818,0.996178,35.4782,-35.6388,2011.82576702,0.0
94.3586,35.4777321271,90.4303,2931.97159114,1.3012,490,35.477,3254.74569533,1316.82027887,490,35.4777413842,2931.97159114,243.825892321,2931.97159114,0.293861327037,1071.48666279,0.997462,35.477,-35.6397,226.581976971,0.0
94.4882,35.4068715583,90.5099,2810.6310207,1.81776,491,35.4072,3922.04452731,3794.42048231,491,35.4068897461,2810.6310207,303.959125737,2810.6310207,0.32743997673,83.4811079088,0.997554,35.4072,-35.5543,3655.17605444,0.0
94.6374,35.3407903895,90.5908,2807.19593521,1.47619,492,35.34,4509.64005495,4374.65877038,492,35.3408001392,2807.19593521,347.577988293,2807.19593521,0.308954047199,127.239569738,0.996641,35.34,-35.4977,4054.31906841,0.0
94.7951,35.4236426663,90.6792,2806.77697849,2.14396,493,35.4233,4279.01482261,3981.50931298,493,35.4236495359,2806.77697849,327.128327736,2806.77697849,0.348134158048,410.383347689,0.995069,35.4233,-35.581,2785.33794555,0.0
94.8188,35.3604097487,90.7607,2565.93385565,1.61427,494,35.3597,4790.13123701,4459.89551474,494,35.3604570133,2565.93385565,374.912666942,2565.93385565,0.314231850352,833.390356034,0.997589,35.3597,-35.5252,1963.29401219,0.0
95.0665,35.3312451383,90.8452,3154.38521152,1.68878,495,35.3298,4700.40052853,2990.98629737,495,35.3312932512,3154.38521152,329.500835327,3154.38521152,0.311545446131,1763.32591455,0.994934,35.3298,-35.4782,507.956900103,0.0
95.0739,35.3931055362,90.8967,3013.77334969,1.51782,496,35.3931,4510.51457133,4379.21817973,496,35.3931796114,3013.77334969,364.971349362,3013.77334969,0.300743823492,101.711339707,0.995604,35.3932,-35.5565,4162.17388592,0.0
95.2936,35.350986256,90.9902,2874.43574038,1.16374,497,35.3506,2300.27894588,1017.51290336,497,35.350987162,2874.43574038,252.126918442,2874.43574038,0.278691369251,732.262332172,0.998588,35.3506,-35.5261,328.939604043,0.0
95.4244,35.3827866879,91.05,2990.05430825,1.35676,498,35.3811,1677.52337946,712.145244343,498,35.3828643282,2990.05430825,218.775557526,2990.05430825,0.297629714348,462.690032154,0.998472,35.3811,-35.5415,14.3423155647,0.0
95.4237,35.4520694002,91.1297,2326.53869021,1.57372,499,35.4524,3967.88080024,3265.11257056,499,35.4520888346,2326.53869021,294.449042779,2326.53869021,0.30771920723,1127.69124399,0.997003,35.4525,-35.6164,99.4180406165,0.0
95.482,35.447846846,91.1866,2898.29017877,1.37589,500,35.4484,4297.89647445,2574.47668889,500,35.4478690229,2898.29017877,264.649127006,2898.29017877,0.292208092451,1716.54288586,0.996621,35.4484,-35.6191,-364.945823986,0.0
95.5121,35.4272015844,91.2462,2427.03865082,1.75631,501,35.4259,4752.36679133,4536.80710209,501,35.4272344257,2427.03865082,354.062956778,2427.03865082,0.312585383398,154.725949861,0.995539,35.4259,-35.5974,4235.36225376,0.0
95.6571,35.4768364664,91.286,2902.02498404,1.30444,502,35.4756,5074.35301054,4348.28739664,502,35.4768778579,2902.02498404,382.080138462,2902.02498404,0.295168810972,1028.56303544,0.996108,35.4756,-35.6261,1307.1108952,0.0
95.7251,35.4053814,91.3796,2622.58434079,1.13746,503,35.4056,4794.66538806,2228.91055267,503,35.405425042,2622.58434079,281.92377632,2622.58434079,0.278937893776,1776.91475429,0.997499,35.4056,-35.571,124.027672456,0.0
95.8372,35.5331076008,91.4585,2951.94399588,1.64908,504,35.5318,4595.50325027,4354.26757673,504,35.5331201841,2951.94399588,333.847626156,2951.94399588,0.310492110689,189.644967734,0.995056,35.5319,-35.697,4045.79270861,0.0
95.8897,35.4798621019,91.5608,2832.07541219,1.37512,505,35.4818,4490.32756728,4384.18700798,505,35.4798688013,2832.07541219,346.56969775,2832.07541219,0.291794016481,84.1038126884,0.996376,35.4818,-35.6287,4208.84531774,0.0
96.0474,35.520213118,91.591,2866.86285167,1.17472,506,35.5197,3554.84450148,2278.59745143,506,35.5202195354,2866.86285167,256.672699339,2866.86285167,0.280422703806,1035.76283589,0.996879,35.5199,-35.6634,705.57092964,0.0
96.1741,35.4305447435,91.6993,2851.13601958,1.52787,507,35.4299,4937.97129341,3220.38615051,507,35.4305679836,2851.13601958,324.965328588,2851.13601958,0.309051891761,1777.33305981,0.99747,35.4299,-35.5706,331.126491374,0.0
96.2294,35.4692007157,91.7791,2800.61167206,1.15251,508,35.4687,3655.2553266,1832.31607125,508,35.4692124988,2800.61167206,267.97799488,2800.61167206,0.278622871859,1171.98191002,0.997244,35.4688,-35.6154,311.707547414,0.0
96.3103,35.3824995264,91.9086,2796.57362701,1.25379,509,35.3825,3207.5651079,1876.61228764,509,35.3825052055,2796.57362701,226.617914719,2796.57362701,0.297808538428,1052.44951561,0.997605,35.3826,-35.5401,349.229225752,0.0
96.3747,35.250722173,91.9696,141.718116642,1.62798,510,35.2505,1236.01405031,466.675487873,510,35.2507327404,141.718116642,123.219338338,141.718116642,0.31759504035,361.227552659,0.998377,35.2505,-35.3885,45.4197101282,0.0
96.4684,35.3271257131,92.0436,317.383729476,1.18151,511,35.3266,3771.3653247,3360.75257166,511,35.3271280923,317.383729476,289.88396101,317.383729476,0.294450974617,583.956819378,0.995463,35.3267,-35.478,1660.51159026,0.0
96.5518,35.1189241632,92.137,898.321494751,1.95106,512,35.1202,4169.91040445,2967.34185701,512,35.1189454167,898.321494751,293.958447678,898.321494751,0.331792716753,1359.60993715,0.994707,35.1202,-35.271,573.473658062,0.0
96.6694,35.2219636585,92.1691,2586.13969333,0.909353,513,35.2205,3675.38126554,2056.56068214,513,35.221994898,2586.13969333,326.271854632,2586.13969333,0.276183983585,924.016337522,0.996198,35.2206,-35.3814,616.709244878,0.0
96.7923,35.2907799588,92.2637,3047.87632364,1.33878,514,35.2905,2781.71263752,1330.46837308,514,35.2908656375,3047.87632364,219.397680662,3047.87632364,0.304289056593,720.608949583,0.997235,35.2907,-35.4614,395.466548523,0.0
96.9148,35.2638945838,92.3278,989.841507857,1.08283,515,35.2638,3970.60473905,2119.64230455,515,35.2639226566,989.841507857,275.000341428,989.841507857,0.293521124633,1278.32238295,0.997317,35.2638,-35.4279,332.915628452,0.0
96.9223,35.1575651407,92.402,2177.29730829,1.22437,516,35.1558,4225.50717153,3961.5621586,516,35.1575728138,2177.29730829,332.845241212,2177.29730829,0.299584258737,365.245764091,0.997124,35.1559,-35.3106,2907.57462532,0.0
97.0135,35.2355812901,92.4942,2942.91506017,1.5724,517,35.2362,3893.70593072,3686.02416039,517,35.2356196116,2942.91506017,282.69646818,2942.91506017,0.319649523923,118.84058378,0.994643,35.2362,-35.3796,3483.51897679,0.0
97.1341,35.1507024641,92.5517,2895.08475211,1.66496,518,35.1508,4757.83166403,3980.75300011,518,35.1507087317,2895.08475211,362.743210361,2895.08475211,0.324069524667,1169.98772758,0.997355,35.1509,-35.2844,1345.23266925,0.0
97.2018,35.1934026126,92.6275,2729.8633067,1.38618,519,35.1923,3680.48370385,1363.82936787,519,35.1934575896,2729.8633067,237.152733691,2729.8633067,0.296515753103,927.825733647,0.997224,35.1924,-35.3332,463.575608971,0.0
97.3096,35.1861555486,92.6799,2653.42271805,1.27752,520,35.1862,4794.85987697,4571.56208275,520,35.1862931409,2653.42271805,351.278066034,2653.42271805,0.299506785047,283.482787176,0.994793,35.1864,-35.3492,3790.91114869,0.0
97.4294,35.2177702043,92.7451,1333.39477605,1.67736,521,35.2166,5129.04559748,4637.79812763,521,35.2178119169,1333.39477605,392.302355893,1333.39477605,0.315606873626,1174.73771425,0.995877,35.2166,-35.3957,1120.80857568,0.0
97.4724,35.1917413751,92.8103,2924.93509094,1.31632,522,35.1926,4425.2452399,4263.53261089,522,35.1918277186,2924.93509094,338.379970258,2924.93509094,0.298422915215,90.4307883697,0.996096,35.1927,-35.3579,4085.55546584,0.0
97.5636,35.0855402627,92.8901,3138.97205291,1.4178,523,35.0847,4561.43685011,4042.1421876,523,35.0855543814,3138.97205291,334.937191634,3138.97205291,0.301397747157,1233.172405,0.997831,35.0847,-35.239,348.325935564,0.0
97.647,35.1230553853,92.9767,2961.14327339,1.13417,524,35.1229,4586.64307693,4021.4331854,524,35.1230615968,2961.14327339,329.579021129,2961.14327339,0.292231298644,1205.55392048,0.996003,35.123,-35.2756,411.654199893,0.0
97.7956,35.2039627055,93.0195,2509.26668604,1.51615,525,35.2039,4355.88433547,3703.20920427,525,35.2039645578,2509.26668604,338.150718358,2509.26668604,0.306329698939,820.945296563,0.993813,35.2039,-35.3628,1629.84962809,0.0
97.8851,35.1910902771,93.0792,2889.40334145,1.53101,526,35.1905,4098.82754111,2804.18347641,526,35.1910915073,2889.40334145,284.056369343,2889.40334145,0.303417016982,1519.33604661,0.994919,35.1905,-35.3649,298.344950013,0.0
97.9478,35.2389647684,93.1219,2566.91636854,1.32802,527,35.238,4881.51822878,4686.08871606,527,35.2389916618,2566.91636854,351.029609504,2566.91636854,0.295647044365,142.500154063,0.99499,35.238,-35.3893,4434.40030072,0.0
98.0704,35.3372909252,93.1345,2895.33830992,1.79369,528,35.3367,4314.42628525,4248.67069895,528,35.3373001725,2895.33830992,348.829778226,2895.33830992,0.320097083198,76.1308319472,0.996704,35.3367,-35.4936,4097.96543149,0.0
98.3346,35.1873575235,93.2491,2796.62435868,1.73734,529,35.1876,4527.6524476,2892.72988153,529,35.1874056106,2796.62435868,326.198577694,2796.62435868,0.319046049352,1555.51389662,0.995734,35.1876,-35.3424,389.521234607,0.0
98.3213,35.1791587024,93.3181,3052.21282618,1.64424,530,35.179,4110.79911657,4045.76857885,530,35.1791776152,3052.21282618,326.26160042,3052.21282618,0.306769027654,49.2594031881,0.994805,35.179,-35.3386,3957.02102661,0.0
98.4433,35.1908279277,93.391,2847.43585763,0.828717,531,35.1909,4386.26874338,2905.48206326,531,35.1908432617,2847.43585763,316.544863143,2847.43585763,0.259470340007,1259.5454325,0.995978,35.1909,-35.3547,957.114673468,0.0
98.441,35.1995591439,93.4877,3012.61444514,1.52571,532,35.1985,4651.65530649,4171.69536687,532,35.1995737228,3012.61444514,347.374628862,3012.61444514,0.302127885199,1090.21969541,0.996234,35.1985,-35.3624,906.602251688,0.0
98.5957,35.0997199595,93.6168,3007.34997331,1.46115,533,35.0997,4631.83796607,4144.21320991,533,35.0997576523,3007.34997331,351.804285526,3007.34997331,0.299258794666,900.370826262,0.995317,35.0997,-35.2629,1453.15214802,0.0
98.719,35.0452735071,93.7148,1720.95433189,1.80103,534,35.0447,4061.742878,3839.62498785,534,35.0453229967,1720.95433189,320.963292262,1720.95433189,0.315431562561,219.795161162,0.994409,35.0447,-35.2017,3219.41221943,0.0
98.8838,35.1714356197,93.7958,3023.51476421,1.45206,535,35.1709,5320.36182934,4834.11572134,535,35.1714930989,3023.51476421,397.343625198,3023.51476421,0.299085270418,983.191569397,0.997386,35.171,-35.3309,1899.35352057,0.0
98.991,35.3131543851,93.863,2926.4228946,1.28929,536,35.3126,4533.484534,1715.06468453,536,35.3132400767,2926.4228946,282.368240929,2926.4228946,0.28793701678,1759.47813935,0.996581,35.3127,-35.4594,26.1966050064,0.0
99.0661,35.17758107,93.9229,2627.53779471,1.35241,537,35.1776,4099.23597172,3911.42594508,537,35.1777084829,2627.53779471,315.391605377,2627.53779471,0.294974427261,83.4673417379,0.995423,35.1777,-35.3267,3786.16620532,0.0
99.1332,35.2441907908,93.9939,2518.09268439,1.54017,538,35.2433,4377.50681469,4184.53167621,538,35.2441996539,2518.09268439,325.897123194,2518.09268439,0.29942965241,151.603428889,0.995091,35.2433,-35.3998,3898.09316577,0.0
99.194,35.2652539968,94.0776,2952.89393174,1.84703,539,35.2653,4770.62366991,4565.14142663,539,35.2652804676,2952.89393174,354.649201682,2952.89393174,0.31874287989,110.202985308,0.995285,35.2654,-35.4211,4344.1726432,0.0
99.2702,35.2117934338,94.1603,2763.06963935,1.03901,540,35.2108,4641.67721271,4472.08089096,540,35.2121554089,2763.06963935,361.130510856,2763.06963935,0.275362655215,98.4452649417,0.997111,35.2114,-35.3714,4297.02904961,0.0
99.3812,35.2733998988,94.2226,2848.91554656,1.13606,541,35.2745,4409.35037997,3627.39348945,541,35.2734548831,2848.91554656,332.834981394,2848.91554656,0.281156904291,1020.24823397,0.99867,35.2745,-35.4158,1004.89252259,0.0
99.5425,35.2558071012,94.3356,2570.77806718,1.7821,542,35.2554,4820.5593804,4655.05580124,542,35.2558582101,2570.77806718,367.073820683,2570.77806718,0.319215056508,102.09547961,0.99905,35.2555,-35.4224,4510.46879948,0.0
99.4998,35.1569718593,94.4092,2686.68301774,1.25408,543,35.1572,4704.70224435,4519.23250015,543,35.1570809043,2686.68301774,342.632462654,2686.68301774,0.294432259994,131.657858908,0.998167,35.1574,-35.3053,4329.24361441,0.0
99.5467,35.3400775178,94.5094,2931.63238112,1.39422,544,35.3384,4289.75865066,4197.50918086,544,35.3401350635,2931.63238112,326.688549324,2931.63238112,0.305091380022,68.9685627125,0.996472,35.3387,-35.4748,4046.67160508,0.0
99.7146,35.1855580899,94.5729,2378.63657564,1.40188,545,35.1853,4487.44853704,4384.39442376,545,35.1856001304,2378.63657564,344.842552632,2378.63657564,0.303917584928,75.0183185171,0.995503,35.1854,-35.3223,4203.16753398,0.0
99.7595,35.212312771,94.6297,2636.58394412,1.9207,546,35.2119,4266.99889564,4232.19119879,546,35.2125031901,2636.58394412,337.452674626,2636.58394412,0.332463833816,34.4700084596,0.999319,35.2121,-35.3583,4147.68259898,0.0
99.8296,35.1151472459,94.6993,2760.6594087,1.15533,547,35.115,4208.21471621,4151.77259799,547,35.1153015461,2760.6594087,341.158015509,2760.6594087,0.282573632324,46.3214395343,0.999145,35.1152,-35.2499,4071.10495969,0.0
99.9051,35.2185726755,94.7428,2679.86417652,1.47904,548,35.2188,4366.71873622,4080.86451544,548,35.2187406951,2679.86417652,336.906365714,2679.86417652,0.293954159776,373.661915265,0.996406,35.2189,-35.3651,3039.5509403,0.0
99.907,35.1773092083,94.853,2692.91210981,1.78119,549,35.1758,4112.09611348,4041.5228099,549,35.1776598418,2692.91210981,326.796097797,2692.91210981,0.324782293404,48.7480037412,0.999306,35.1761,-35.321,3976.68385646,0.0
100.002,35.1773839931,94.8812,2452.28863372,1.33536,550,35.1765,4509.92503896,4387.72008103,550,35.1777112285,2452.28863372,341.102859747,2452.28863372,0.293438963519,67.3648990198,0.997501,35.1772,-35.3102,4293.88226262,0.0
99.9897,35.192512856,94.9544,2546.29758912,1.27773,551,35.1925,4500.25510869,4407.12567451,551,35.192657896,2546.29758912,356.920462778,2546.29758912,0.285259639387,67.3612778404,0.99819,35.1927,-35.3393,4304.73448241,0.0
100.059,35.1305151891,95.0232,2278.08026813,0.896577,552,35.1301,4191.44188678,4018.11736422,552,35.130877592,2278.08026813,322.759883008,2278.08026813,0.261916096181,98.9505741454,0.99835,35.1303,-35.2716,3796.06426316,0.0
100.112,35.0438485386,95.0783,2485.94416867,1.36881,553,35.0434,4307.54035676,4177.8334584,553,35.0440452337,2485.94416867,326.8060199,2485.94416867,0.293992453995,55.9419306101,0.997961,35.0436,-35.1631,4094.00649466,0.0
100.156,35.2252932549,95.1903,2638.37964044,1.45033,554,35.2248,4150.86786694,4010.89954646,554,35.2255011857,2638.37964044,327.022019414,2638.37964044,0.2912562632,128.236068507,0.997892,35.2251,-35.356,3766.61379484,0.0
100.285,35.0213311704,95.282,2609.93525819,1.08998,555,35.0221,3841.95230294,3570.3793328,555,35.0217071507,2609.93525819,282.50147266,2609.93525819,0.2794753755,143.060044667,0.997455,35.0225,-35.1479,3293.73403908,0.0
100.506,35.1530621986,95.3526,2301.25522718,1.37873,556,35.1561,4278.06506901,4164.20096057,556,35.1534320166,2301.25522718,340.376016895,2301.25522718,0.292388524085,78.1543899808,0.998252,35.1566,-35.2743,4009.24397777,0.0
100.591,35.109477115,95.4214,2321.16212782,1.61348,557,35.1057,4459.87331319,4299.57672803,557,35.1096983911,2321.16212782,350.503644997,2321.16212782,0.313595135277,77.2045470447,0.997638,35.106,-35.2283,4211.33410446,0.0
100.822,34.9546539948,95.4846,2669.09633103,1.67172,558,34.9558,3857.83757045,2944.12301764,558,34.9549714866,2669.09633103,272.741688552,2669.09633103,0.304948292451,820.503884175,0.997246,34.9563,-35.0815,960.510317205,0.0
100.984,34.9569648043,95.5812,3005.70983945,1.16308,559,34.9559,3088.08914982,2209.15838194,559,34.9571970697,3005.70983945,209.589936353,3005.70983945,0.282029969929,795.345398812,0.997166,34.9562,-35.0862,620.266332462,0.0
100.924,35.0216760495,95.619,2355.21942252,1.29499,560,35.0218,3868.55364231,3285.44766011,560,35.0219229063,2355.21942252,304.686764403,2355.21942252,0.290147274651,943.752978306,0.997663,35.0222,-35.1814,1352.51837222,0.0
100.986,34.9237266719,95.6677,2709.44749791,1.2259,561,34.9238,3966.44888209,3809.48999855,561,34.9239862046,2709.44749791,294.502375687,2709.44749791,0.285623175024,112.636140875,0.996915,34.9242,-35.0504,3578.67541274,0.0
101.088,34.9160214493,95.7803,2342.61107554,1.64814,562,34.9151,4204.19085918,3440.25613433,562,34.9164748109,2342.61107554,271.120255567,2342.61107554,0.301229327981,1149.9961488,0.996814,34.9156,-35.0463,75.8092639285,0.0
101.235,34.8465387569,95.8147,2565.31320555,1.6613,563,34.8466,3844.0907609,3201.34123005,563,34.8468045299,2565.31320555,241.122844736,2565.31320555,0.308589200366,1004.57014328,0.998053,34.8471,-34.9787,477.093078802,0.0
101.352,34.9072495335,95.9028,2547.20160014,1.53018,564,34.9059,2770.38990564,1249.82093861,564,34.9075271927,2547.20160014,210.056698531,2547.20160014,0.309822147197,874.516647857,0.998743,34.9062,-35.0548,347.893109023,0.0
101.459,34.7643698142,95.9473,2844.4765464,1.81192,565,34.7623,3975.47670528,2845.41451735,565,34.7647186947,2844.4765464,278.793066112,2844.4765464,0.326929262784,1269.77056249,0.998186,34.7627,-34.9164,100.961499355,0.0
101.53,34.7150262865,96.0267,800.377292505,1.41212,566,34.7168,4017.52030309,3822.22399619,566,34.7151822416,800.377292505,282.144316161,800.377292505,0.291565164243,131.063811046,0.998019,34.717,-34.8498,3540.2728008,0.0
101.632,34.8258800585,96.0981,2693.71746161,1.56151,567,34.8253,4229.25432963,4054.35213342,567,34.8260010691,2693.71746161,329.255593666,2693.71746161,0.296959961152,126.725496362,0.997725,34.8256,-34.9641,3721.40762995,0.0
