MaxEsReturn,AverageAbsY,AverageEsReturn,AverageAbsQ,StdReturn,Epoch,MinReturn,PolicyRegParamNorm,AverageDiscountedReturn,MinEsReturn,AverageAction,StdEsReturn,MaxReturn,AverageAbsQYDiff,AveragePolicySurr,AverageQ,QFunRegParamNorm,Iteration,AverageQLoss,AverageY,AverageReturn
764.104557067,81.0725976084,764.104557067,81.0654,35.9092125161,126,1097.23363579,43.5412,101.296604277,764.104557067,0.849346,0.0,1193.6773258,1.08275793619,-81.9427,81.0654,51.1872,126,8.2876,81.0722161256,1141.5750656
768.522384609,81.5787940199,768.522384609,81.5734,183.195298889,127,229.173218666,43.691,76.4932046204,768.522384609,0.879592,0.0,862.406764026,1.06576399311,-82.4659,81.5734,51.5294,127,7.53609,81.5783374687,767.28687972
812.196947318,82.131215511,812.196947318,82.1234,34.1469574069,128,1044.57520089,43.8186,95.1449293175,812.196947318,0.867477,0.0,1146.71655916,1.07106193889,-83.0261,82.1234,51.7521,128,7.89268,82.1309101397,1099.11732264
781.575232607,82.6309538622,781.575232607,82.6241,79.2605850845,129,931.388935851,43.9104,104.715841914,781.575232607,0.857867,0.0,1180.57856969,1.11649597544,-83.5218,82.6241,52.0454,129,9.26308,82.6305563067,1086.62614225
759.32144676,83.2305361925,759.32144676,83.2237,250.3726792,130,302.968061936,44.0373,96.9795161332,759.32144676,0.886492,0.0,1151.09888439,1.05249034296,-84.1205,83.2237,52.3336,130,7.37967,83.2300892758,989.811008893
751.803539567,83.7320700451,751.803539567,83.7275,211.95373696,131,335.604739322,44.1919,93.1446041281,751.803539567,0.897553,0.0,1097.0383276,1.09947265867,-84.6139,83.7275,52.7149,131,8.8302,83.7316930642,904.277770916
743.176358239,84.2450423931,743.176358239,84.2378,92.9476254272,132,763.278308124,44.3378,88.7379261582,743.176358239,0.847474,0.0,1060.98741449,1.08440358257,-85.1032,84.2378,52.9627,132,7.53877,84.2445554741,959.99755798
789.574975106,84.7245037512,789.574975106,84.7167,57.4934817809,133,959.588880978,44.4973,103.050411012,789.574975106,0.834197,0.0,1181.93562608,1.10930355711,-85.6148,84.7167,53.2372,133,8.61011,84.7240693258,1068.25796235
791.061477316,85.2836943438,791.061477316,85.2785,46.5132823772,134,1006.4920686,44.6218,99.4503843585,791.061477316,0.846996,0.0,1163.22467359,1.08362209516,-86.16,85.2785,53.4366,134,7.96671,85.2833424311,1107.81421191
780.600925892,85.7735659258,780.600925892,85.7663,53.627329206,135,1076.72779656,44.7732,103.814325353,780.600925892,0.82878,0.0,1236.30596185,1.07819531075,-86.6425,85.7663,53.6875,135,7.78059,85.7732213201,1144.22598046
697.939623305,86.2744752764,697.939623305,86.2685,294.754574212,136,215.815424424,44.9996,106.562442233,697.939623305,0.871826,0.0,1229.33153199,1.09037531962,-87.1467,86.2685,53.9229,136,8.1129,86.2741874689,1029.16764162
757.721378988,86.7343173999,757.721378988,86.7257,47.5006037092,137,933.605950068,45.1119,87.3550032444,757.721378988,0.87398,0.0,1081.66363786,1.12056338383,-87.5926,86.7257,54.1293,137,8.67558,86.7338812826,1007.01210541
826.946534391,87.2103978856,826.946534391,87.2073,247.454632041,138,357.886928876,45.2096,100.611099735,826.946534391,0.881943,0.0,1226.4523259,1.08469582197,-88.0495,87.2073,54.3855,138,8.2731,87.2101363098,1084.41440002
726.009142495,87.6989612638,726.009142495,87.6919,69.1469682573,139,966.336225593,45.3747,99.5480195773,726.009142495,0.870982,0.0,1198.56731105,1.06138108982,-88.5682,87.6919,54.6619,139,7.31683,87.6984335524,1092.7327179
814.769058535,88.1532073393,814.769058535,88.1483,258.206673099,140,319.989991149,45.4943,96.9927356414,814.769058535,0.863582,0.0,1111.84723166,1.11212494682,-89.0425,88.1483,54.9739,140,9.18491,88.1528284165,894.40259546
770.666595106,88.5901193408,770.666595106,88.5811,51.2830711713,141,893.622517906,45.6154,90.6320656124,770.666595106,0.87432,0.0,1058.10346358,1.10438918955,-89.455,88.5806,55.2134,141,8.81343,88.5894630241,987.953512367
760.98079393,89.0480307677,760.98079393,89.0435,62.2260670222,142,921.20308657,45.7174,97.2171601778,760.98079393,0.841561,0.0,1141.07654962,1.18758625492,-89.9136,89.0435,55.5888,142,11.5862,89.0473380794,1029.43395307
676.068427352,89.4923828857,676.068427352,89.4862,437.994385712,143,-66.0931532078,45.8202,87.8548871829,676.068427352,0.893605,0.0,1105.49243693,1.10502354805,-90.3391,89.4862,55.8075,143,9.12768,89.4917944772,541.596802372
807.599580577,89.9313353179,807.599580577,89.9232,378.860611464,144,138.558156834,45.9327,96.5615358848,807.599580577,0.893245,0.0,1203.95875127,1.10823374315,-90.7529,89.9232,55.9499,144,9.14581,89.9309274091,939.145754395
717.546163618,90.334218963,717.546163618,90.3291,105.271751951,145,732.684420183,46.0369,88.4888722571,717.546163618,0.861595,0.0,1073.79628256,1.10698282296,-91.177,90.3291,56.1118,145,9.19878,90.3339806058,948.582492103
624.932820168,90.7241304649,624.932820168,90.7182,60.0532162049,146,1065.08510081,46.1714,98.9509835492,624.932820168,0.876623,0.0,1228.28694109,1.1166330676,-91.6034,90.7182,56.3852,146,9.51164,90.723606102,1139.12856958
732.596028517,91.1906538208,732.596028517,91.1832,46.2583485217,147,989.265049408,46.2685,99.2367848651,732.596028517,0.853977,0.0,1158.13301978,1.09494023895,-92.0511,91.1832,56.6354,147,8.57328,91.1903294442,1063.72063874
693.869491955,91.6069107266,693.869491955,91.6013,328.797465631,148,-238.656542042,46.3948,77.4339559766,693.869491955,0.895309,0.0,916.818194059,1.14063108042,-92.4565,91.6013,56.9408,148,9.8447,91.6064871002,738.274150714
763.869022765,92.0517705749,763.869022765,92.0452,453.224425682,149,-565.164284774,46.49,92.2771827037,763.869022765,0.905338,0.0,991.546830392,1.17025416319,-92.9393,92.0452,57.22,149,9.28361,92.0514962084,791.037701167
703.325508213,92.4494329807,703.325508213,92.4432,45.7544920906,150,998.271214651,46.6303,95.1793640374,703.325508213,0.873196,0.0,1167.11785344,1.15332190262,-93.2982,92.4432,57.4426,150,10.0003,92.4489222164,1069.57774562
720.343711745,92.8969992396,720.343711745,92.8894,46.2603806513,151,964.649321772,46.7833,93.2043499103,720.343711745,0.894966,0.0,1117.49116912,1.14597977757,-93.7687,92.8894,57.7759,151,9.83393,92.8966291792,1047.51536654
701.899083036,93.3394229895,701.899083036,93.334,562.678219612,152,-436.084151093,46.8842,71.2960613883,701.899083036,0.89428,0.0,1157.19990505,1.10416505647,-94.2177,93.334,58.0195,152,8.3686,93.3391018914,785.724578688
714.125253339,93.7262483768,714.125253339,93.7211,57.5867563754,153,897.886448252,47.0342,99.4510123282,714.125253339,0.871535,0.0,1095.50112473,1.16703532191,-94.6079,93.7211,58.4081,153,10.5197,93.7258939628,1036.35717863
829.665923525,94.1900506335,829.665923525,94.184,55.9803583277,154,906.439853232,47.1271,96.7959510548,829.665923525,0.868974,0.0,1108.81528989,1.13740309924,-95.0546,94.184,58.6444,154,9.38394,94.1898395071,1031.12964907
725.045528696,94.5942114693,725.045528696,94.586,54.7457839689,155,807.155070098,47.2556,88.6522358216,725.045528696,0.882946,0.0,1014.87138911,1.13903314023,-95.4394,94.586,58.8887,155,9.8742,94.593769417,929.445034657
714.047323933,95.0423743709,714.047323933,95.0395,42.3483723779,156,1074.43214192,47.374,104.948045193,714.047323933,0.876681,0.0,1211.57386012,1.12250055726,-95.9109,95.0388,59.1482,156,8.59194,95.0420299241,1134.85155404
731.351322263,95.4454048278,731.351322263,95.4387,298.605671183,157,99.1841792802,47.4823,84.3070683303,731.351322263,0.891069,0.0,972.48670793,1.16235259944,-96.3368,95.4381,59.4717,157,9.75516,95.445098802,778.552179344
750.981237628,95.860825226,750.981237628,95.8554,39.9591404435,158,897.2716182,47.5834,88.4628038,750.981237628,0.854068,0.0,1045.84192258,1.11856059999,-96.7119,95.8554,59.6573,158,9.13478,95.860552705,957.111487181
780.689483824,96.270855367,780.689483824,96.2615,55.9002215852,159,671.622374183,47.6851,73.7869956742,780.689483824,0.895381,0.0,864.178345678,1.20214707596,-97.1283,96.2615,59.9182,159,10.9314,96.2702130491,789.723687287
716.296486929,96.6786885522,716.296486929,96.6733,29.4200721992,160,922.66746917,47.8183,94.8824945291,716.296486929,0.86033,0.0,1023.25108804,1.15455348054,-97.5302,96.6733,60.1722,160,9.82009,96.6783961852,964.147283539
732.821955676,97.0229619,732.821955676,97.0158,56.3692633068,161,868.792020101,47.928,98.42802723,732.821955676,0.889062,0.0,1077.302562,1.19580808945,-97.8788,97.0152,60.4876,161,11.2144,97.0223089896,999.869829128
747.312855215,97.4287725878,747.312855215,97.4233,38.4658671264,162,1040.82902322,48.0902,104.592524141,747.312855215,0.860651,0.0,1159.83027926,1.15999771723,-98.288,97.4233,60.7863,162,9.12258,97.4284195533,1119.77030348
760.361186637,97.8301886616,760.361186637,97.8259,394.562346709,163,-378.715366051,48.1932,83.1930823617,760.361186637,0.896626,0.0,1025.16671162,1.14230147505,-98.7045,97.8259,61.0216,163,9.69331,97.8298639967,797.232950852
753.173902316,98.2478468958,753.173902316,98.2403,31.6061240251,164,1035.40550664,48.3039,98.0391363856,753.173902316,0.900135,0.0,1137.74975935,1.18684803709,-99.1033,98.2403,61.3503,164,10.4845,98.247337742,1081.51252491
805.384247112,98.5714092868,805.384247112,98.5645,33.3574291111,165,1032.31885816,48.4069,101.65792038,805.384247112,0.84247,0.0,1151.24588856,1.17734035398,-99.4095,98.5645,61.5407,165,10.5221,98.5710717616,1088.74466538
802.006501072,98.9648817682,802.006501072,98.9597,29.6789879065,166,933.057795348,48.5205,93.4553776933,802.006501072,0.845608,0.0,1036.39481062,1.14883501622,-99.7924,98.9597,61.7019,166,9.76916,98.96460287,984.953152031
658.566754482,99.2478227578,658.566754482,99.2416,412.906107527,167,-346.294082262,48.6512,91.3049576044,658.566754482,0.879676,0.0,1115.93518853,1.21633183329,-100.093,99.2416,62.0281,167,12.222,99.247285987,880.839223311
746.597710483,99.6368380841,746.597710483,99.6295,22.9967464263,168,981.364702569,48.7815,92.0377797262,746.597710483,0.855656,0.0,1049.877336,1.20932172174,-100.519,99.6294,62.2513,168,11.4316,99.636364991,1006.37996395
800.140538216,100.008111667,800.140538216,100.004,31.6420762764,169,872.041093402,48.9094,87.7070666675,800.140538216,0.869985,0.0,969.548344131,1.19243575651,-100.878,100.004,62.5417,169,11.2596,100.007800535,919.533137817
688.792584072,100.361687414,688.792584072,100.355,47.0717891452,170,1103.18405576,49.0332,104.450877798,688.792584072,0.856101,0.0,1270.33802061,1.15961998138,-101.2,100.355,62.7902,170,10.3298,100.361316732,1183.69228257
737.422170102,100.711644343,737.422170102,100.706,52.8119394183,171,1040.37923587,49.1595,100.657568483,737.422170102,0.868881,0.0,1216.7092507,1.18654024161,-101.578,100.706,62.9926,171,10.3055,100.711259863,1105.31594851
799.7950428,101.062929096,799.7950428,101.056,32.1626007262,172,1062.42460245,49.2386,103.043823534,799.7950428,0.864506,0.0,1165.9819334,1.17134490571,-101.925,101.056,63.3577,172,9.65147,101.062415751,1113.48604573
711.559027131,101.405467328,711.559027131,101.397,29.5564334317,173,1087.7528247,49.3499,103.209342588,711.559027131,0.875419,0.0,1181.7047046,1.1843682243,-102.261,101.397,63.6048,173,10.3941,101.404942727,1124.54299834
711.143455262,101.732100747,711.143455262,101.727,56.0675676344,174,899.705342631,49.4834,90.1818015394,711.143455262,0.881536,0.0,1110.35619367,1.22492451754,-102.555,101.727,63.8836,174,12.8098,101.731530472,1015.56356334
736.03265876,102.050681727,736.03265876,102.047,37.3793501927,175,964.048899197,49.6409,92.8077391804,736.03265876,0.889457,0.0,1089.43913895,1.20816632363,-102.895,102.047,64.1073,175,11.8639,102.050225007,1021.11851813
768.456929969,102.384307538,768.456929969,102.381,55.058443932,176,982.165481434,49.7506,98.5023589557,768.456929969,0.876881,0.0,1180.57572318,1.17738869082,-103.227,102.381,64.3958,176,10.9806,102.383994539,1104.32710654
772.083081165,102.725890817,772.083081165,102.715,495.03584705,177,-286.406210451,49.8932,88.7590105027,772.083081165,0.890948,0.0,1033.58593931,1.21815647579,-103.572,102.714,64.6962,177,12.0586,102.725360069,664.658172825
801.100851268,103.053000438,801.100851268,103.047,410.496225336,178,-272.476429834,50.0201,94.3748886159,801.100851268,0.889902,0.0,1132.42545469,1.23729125007,-103.901,103.047,65.056,178,12.5176,103.052523162,955.126398329
824.126348617,103.342985821,824.126348617,103.338,90.5923265329,179,739.362048904,50.1703,93.6745417524,824.126348617,0.881741,0.0,1069.54630153,1.23675937142,-104.19,103.337,65.3345,179,13.4912,103.342592472,957.361520714
769.656471175,103.681721956,769.656471175,103.677,45.2728718084,180,1144.54039586,50.2477,110.312454443,769.656471175,0.86229,0.0,1322.15340408,1.21363785287,-104.504,103.676,65.5309,180,12.1298,103.681261247,1241.90363519
816.928921935,103.960283033,816.928921935,103.955,97.5926100293,181,814.520850938,50.3991,95.9875687603,816.928921935,0.872941,0.0,1166.68045741,1.21248561565,-104.802,103.954,65.755,181,12.4108,103.959784088,1091.92305347
783.327514424,104.264969872,783.327514424,104.258,446.612933357,182,-210.845767504,50.491,96.2847927439,783.327514424,0.879657,0.0,1167.54497052,1.19897781504,-105.075,104.258,65.9618,182,11.9383,104.264516015,871.701533145
791.952312513,104.563090991,791.952312513,104.559,83.6037262946,183,840.76384114,50.5945,100.631530845,791.952312513,0.873942,0.0,1137.19452443,1.11936240675,-105.374,104.559,66.0802,183,8.68238,104.562895295,1067.52651353
837.793086629,104.852727606,837.793086629,104.844,63.8331123847,184,1067.25260097,50.729,98.1680931255,837.793086629,0.880603,0.0,1269.51445738,1.25434880954,-105.721,104.844,66.3489,184,12.9474,104.852428231,1186.89064344
821.204770962,105.1855721,821.204770962,105.181,203.619108785,185,450.332729902,50.7946,90.648507069,821.204770962,0.884219,0.0,1169.55895471,1.21504724968,-106.051,105.181,66.5897,185,12.4489,105.185274315,1042.4950792
862.890931664,105.537199838,862.890931664,105.533,71.9005706091,186,1040.27098894,50.9751,102.234534664,862.890931664,0.877048,0.0,1267.96243417,1.17577036485,-106.398,105.533,66.8572,186,10.9373,105.536853541,1173.12639211
805.178590878,105.889384161,805.178590878,105.885,225.229167211,187,218.978218158,51.0695,89.153555291,805.178590878,0.88954,0.0,1029.69084748,1.25101808937,-106.776,105.882,67.1824,187,12.8228,105.888907271,883.335780433
758.765156544,106.1975907,758.765156544,106.191,45.4588006689,188,1125.21281313,51.1698,106.680004469,758.765156544,0.875184,0.0,1269.06539006,1.19623538182,-107.031,106.191,67.396,188,12.3937,106.197186748,1213.12021069
751.472612125,106.582296088,751.472612125,106.577,33.3132368704,189,1009.59814991,51.3154,93.6981275686,751.472612125,0.871295,0.0,1092.53355905,1.15000581386,-107.412,106.577,67.555,189,9.98705,106.582081776,1053.53748729
741.447601192,106.810250753,741.447601192,106.803,44.9208424864,190,1123.57498354,51.4442,104.962561081,741.447601192,0.871096,0.0,1246.10582252,1.24749383834,-107.65,106.803,67.8587,190,14.6564,106.809770879,1175.83087707
699.467373767,107.18637002,699.467373767,107.18,39.9639289644,191,1146.30460967,51.5985,110.275624225,699.467373767,0.884897,0.0,1298.92442299,1.17444655747,-108.031,107.18,68.0777,191,11.0198,107.18613502,1225.95967693
769.711021726,107.480887531,769.711021726,107.477,44.3645260081,192,1046.27025706,51.7043,95.8884607882,769.711021726,0.88476,0.0,1180.21562599,1.2073158719,-108.348,107.477,68.2854,192,11.7766,107.480575137,1115.85156218
751.216624839,107.779766293,751.216624839,107.777,126.540803485,193,718.535190885,51.811,108.34189499,751.216624839,0.883743,0.0,1195.79377728,1.23221185869,-108.616,107.774,68.4911,193,12.8689,107.779279803,1063.5197691
715.320148172,108.093211839,715.320148172,108.086,43.465724663,194,1059.56501832,51.9303,100.072742968,715.320148172,0.889238,0.0,1233.21184518,1.20449349794,-108.942,108.086,68.7274,194,12.4672,108.092823404,1147.51326869
755.246480333,108.351441357,755.246480333,108.345,480.368917335,195,-363.917569556,52.0692,88.3657880314,755.246480333,0.905845,0.0,1031.13055757,1.22708762745,-109.19,108.345,68.9986,195,13.8469,108.351197177,709.480448365
790.651271912,108.607746366,790.651271912,108.603,545.041920599,196,-439.602354279,52.2039,74.6708691121,790.651271912,0.882168,0.0,993.65835515,1.25479908083,-109.466,108.602,69.256,196,15.3427,108.607347528,589.861691961
729.764321996,108.954779211,729.764321996,108.951,504.91862125,197,-440.190209293,52.3122,85.0322392368,729.764321996,0.907663,0.0,1149.60517287,1.18373764909,-109.803,108.951,69.4056,197,11.8944,108.954450129,812.953311237
806.293788483,109.229278891,806.293788483,109.221,165.291686886,198,710.139197416,52.4627,103.900572559,806.293788483,0.872898,0.0,1282.23001701,1.21228973371,-110.082,109.221,69.6236,198,13.7153,109.228695002,1117.67189922
764.793990364,109.453293433,764.793990364,109.445,597.91881652,199,-438.247741311,52.5899,89.7330052596,764.793990364,0.906119,0.0,1245.43542599,1.28749777792,-110.265,109.445,69.9481,199,15.8061,109.452520388,805.865841529
793.78129623,109.736250318,793.78129623,109.735,423.22359702,200,-145.030846193,52.7062,106.870222638,793.78129623,0.882212,0.0,1309.43260446,1.19616501563,-110.597,109.735,70.1845,200,12.286,109.73594491,1068.10476048
801.086269688,110.012317562,801.086269688,110.002,28.7818582654,201,1136.95445324,52.8104,107.426129062,801.086269688,0.884776,0.0,1243.03906631,1.19904832112,-110.824,110.002,70.4036,201,12.2815,110.011966005,1207.94015516
782.683367568,110.267173746,782.683367568,110.264,34.8595651608,202,864.15060795,52.8676,93.0453813349,782.683367568,0.891387,0.0,966.210129584,1.18941033984,-111.05,110.263,70.5693,202,12.9071,110.266821961,925.197717729
845.758929983,110.446853643,845.758929983,110.439,44.4657907074,203,1049.4149361,53.0225,97.748000875,845.758929983,0.890748,0.0,1206.97228961,1.22576119575,-111.241,110.439,70.7656,203,13.568,110.446378161,1117.11617085
815.378495854,110.715319155,815.378495854,110.711,57.9211712904,204,1084.29358079,53.0941,108.419704098,815.378495854,0.876726,0.0,1273.91358554,1.21489802784,-111.536,110.709,71.0439,204,12.5934,110.714810611,1206.17880045
747.292581034,110.931642245,747.292581034,110.928,473.613289654,205,-497.826188643,53.217,80.4273948745,747.292581034,0.897698,0.0,1173.74049906,1.26564795111,-111.776,110.928,71.3039,205,15.7055,110.931168061,838.16739454
784.545175436,111.203829549,784.545175436,111.195,318.373967338,206,72.8952876388,53.3555,105.466638698,784.545175436,0.875581,0.0,1216.05605558,1.26266513454,-112.05,111.195,71.5944,206,14.9613,111.203139474,1015.7159213
738.82758199,111.491195333,738.82758199,111.485,181.870506777,207,853.690081989,53.4517,115.97570135,738.82758199,0.874067,0.0,1341.07579145,1.16993183681,-112.302,111.485,71.768,207,11.551,111.490796372,1218.49920689
785.383819798,111.683702245,785.383819798,111.678,69.4108322729,208,1217.952576,53.5447,110.345820674,785.383819798,0.876942,0.0,1450.92785064,1.23460742834,-112.517,111.678,72.0157,208,14.8789,111.683169852,1331.58633794
867.177595072,111.895357822,867.177595072,111.889,119.779166966,209,790.89413901,53.6659,101.428068153,867.177595072,0.888874,0.0,1147.13912817,1.26151568219,-112.732,111.889,72.2503,209,15.1743,111.895045553,1023.88890413
