QFunRegParamNorm,Epoch,AverageQLoss,AveragePolicySurr,MinEsReturn,MinReturn,MaxReturn,StdReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageEsReturn,AverageAbsQ,AverageY,AverageReturn,AverageAction,AverageQ,Iteration,StdEsReturn,AverageAbsY,MaxEsReturn,AverageDiscountedReturn
176.707,504,442.197,-339.759,6.80711601697,823.625214753,1770.36940442,218.155941027,80.6452,7.53378381466,121.207259548,333.897,333.628540833,1237.88417485,0.845385,333.615,504,175.347046761,333.69902759,583.421520503,208.886118101
176.744,505,454.273,-340.063,15.5956406948,998.421790019,2157.47073213,301.444662918,80.7044,7.6172257097,182.256777722,334.521,334.231156475,1380.0470995,0.884634,334.231,505,229.450833394,334.297536831,661.08096252,220.038902594
176.839,506,484.473,-340.318,8.04497318516,687.566310837,1667.13948141,260.28838869,80.7293,7.65370568343,161.442220836,334.647,334.412478092,960.750873107,0.825969,334.349,506,280.290443125,334.489793808,1007.53898106,175.379315851
176.935,507,479.491,-339.004,10.8447299208,515.570091396,1017.36864494,147.360988399,80.8064,7.64220199952,177.134133726,333.277,332.938333682,761.945398237,0.593153,332.93,507,214.754743313,333.017793077,699.240099966,160.131330838
177.008,508,438.078,-340.133,30.1774922487,376.042262463,492.112409281,25.2309574335,80.9302,7.45228755821,161.887818434,334.672,334.367958424,413.984192434,0.688383,334.354,508,148.924769934,334.46380504,568.303060342,166.616595898
177.2,509,407.911,-340.255,7.88456273929,382.350014004,569.283455034,46.1121230474,81.0103,7.28628738058,74.8082463771,334.763,334.47711195,447.020620157,0.77379,334.503,509,115.679373742,334.581940693,485.141873912,163.791965969
177.32,510,423.15,-339.535,8.24111924876,895.055947616,1366.20335006,136.021341861,81.0924,7.39576852095,128.726639875,333.795,333.489931944,1136.54448397,0.820717,333.44,510,199.612158158,333.587079457,605.767448647,210.686571647
177.436,511,470.425,-339.775,6.2459505893,344.507076073,1729.15109811,405.654499254,81.1491,7.70939366146,136.112580528,333.954,333.602742678,679.474742866,0.800718,333.596,511,201.962826788,333.703888359,684.768974556,182.398610388
177.539,512,387.434,-340.517,8.27810289682,281.036750152,1794.85850638,310.4230405,81.2179,7.30248292812,97.1727729157,334.887,334.611130134,858.490421637,0.80448,334.569,512,194.78010508,334.68328542,779.676923524,183.315751317
177.652,513,407.326,-339.801,6.66211171767,235.845331356,1016.89813157,93.7772244932,81.2839,7.4733602511,109.483769403,334.096,333.752768978,460.586193214,0.656668,333.748,513,208.101354632,333.836179967,634.816775824,155.189190072
177.734,514,455.637,-340.203,5.9999448061,149.819490988,1326.01685858,281.785029755,81.3115,7.54578687379,196.432601528,334.423,334.145267705,257.803431819,0.583388,334.106,514,277.081010452,334.256478396,876.197112819,109.009068544
177.886,515,395.947,-340.979,7.72943489794,223.858252107,1491.96103185,395.785578904,81.3835,7.32073164005,176.078174977,335.376,335.118495529,1012.94166792,0.800884,335.1,515,159.752180567,335.181616626,502.674402895,181.976530524
178.036,516,408.941,-339.778,5.12612791392,407.593578729,1498.76698625,276.553252667,81.486,7.33845585176,95.3181002165,334.097,333.808056294,569.326244156,0.704868,333.794,516,176.377277285,333.883819045,795.162075402,160.434135558
178.235,517,444.476,-341.208,6.34682180095,457.427641286,2253.38274274,512.395964187,81.5396,7.51530623134,55.8682801223,334.972,334.716343238,1112.6755586,0.792378,334.696,517,71.1856755877,334.80144438,370.079388333,205.895152916
178.347,518,485.857,-341.093,7.03992490255,280.5082272,1526.64016749,314.650783928,81.6566,7.85861216493,128.699418488,335.265,334.908825086,912.500497792,0.791616,334.931,518,200.960583907,334.981734953,729.696050315,196.147087765
178.494,519,474.385,-341.099,5.51523649925,623.55268142,1554.6805537,233.023823677,81.6815,7.97572244886,220.96411435,334.95,334.741508793,988.381624401,0.803714,334.695,519,331.267814261,334.796665731,993.241518825,221.052454733
178.618,520,442.558,-340.505,6.56556430676,418.323374944,827.994041634,116.287161952,81.7364,7.52976067374,108.350660842,334.712,334.397417949,586.386811875,0.636218,334.34,520,155.568577698,334.486072799,666.030385565,158.838027283
178.724,521,471.668,-341.826,4.88980583026,544.914800553,1450.32109638,247.35121716,81.7878,7.63811322887,101.701629612,335.946,335.663172633,918.303646977,0.782054,335.67,521,165.664090685,335.745134638,548.607725641,210.264144642
178.81,522,411.267,-341.536,5.24520663961,481.57899988,2511.35148832,540.179648884,81.8341,7.44486006445,107.016021787,335.605,335.35666146,1263.29173571,0.824102,335.336,522,140.793903444,335.421949568,403.003955175,214.435338475
178.922,523,430.755,-341.603,5.1419785791,236.946457772,1282.98071405,224.484898066,81.8765,7.3207870981,118.790964201,335.644,335.368246664,632.581101691,0.817037,335.353,523,156.398906425,335.441805202,480.901608144,191.233936671
179.029,524,493.7,-341.764,4.99445813348,232.898670208,2273.6935494,627.421053296,81.9355,7.82108171568,104.936691946,335.711,335.41345702,1060.84135244,0.744774,335.39,524,169.432139748,335.492082249,603.294431649,178.231991841
179.156,525,423.87,-341.622,5.70109142309,668.723432919,1436.13842014,192.38194666,81.9936,7.41377984526,105.111723378,335.768,335.432468669,1044.05597296,0.824283,335.421,525,134.226035921,335.540669692,538.747898252,195.701008772
179.25,526,464.849,-341.964,9.35512565854,483.135763053,923.508742601,147.632845532,82.0448,7.62153759333,169.702729675,335.82,335.545788209,754.044968852,0.823382,335.502,526,121.544150802,335.628557767,341.629881605,207.032617262
179.383,527,484.019,-342.156,5.72634426099,679.584267625,1674.65549751,209.846470824,82.1468,7.83755756579,171.624356283,336.231,335.946085206,1017.26492037,0.835929,335.933,527,281.008566705,336.036019484,922.911032413,212.324423047
179.527,528,434.225,-341.153,6.86272668412,27.6353044355,1398.94361877,392.275269885,82.2544,7.36600553067,88.3303640878,335.364,335.041362675,371.173683584,0.781866,335.044,528,139.964696877,335.133385708,608.585559726,104.38504428
179.639,529,400.904,-341.118,6.65051490643,91.6114705407,1780.48658401,569.900001856,82.3702,7.40640253878,148.511975456,335.112,334.812362905,650.963211985,0.797804,334.768,529,185.443089431,334.894707591,683.288547641,138.070429457
179.749,530,406.103,-341.801,15.5964043482,292.230892441,1596.30679353,256.873048113,82.3944,7.26778446722,210.529917138,336.062,335.747039577,1164.54515845,0.875812,335.747,530,208.583278855,335.83879308,652.781030134,201.341084973
179.935,531,384.177,-340.582,6.84699063254,305.369942751,1754.71850022,442.165678558,82.4816,7.27152969525,122.470747172,334.621,334.296454452,914.724964033,0.850448,334.29,531,165.660400812,334.370661922,548.375426725,199.274796208
180.15,532,473.634,-341.772,7.15002095874,434.238198439,627.450014949,43.3379219502,82.5458,7.76868510813,109.197308064,335.704,335.384524681,514.316677096,0.726572,335.359,532,113.900721371,335.478764566,393.672474711,177.7684234
180.271,533,437.815,-341.316,6.48663061689,428.00448017,708.874912684,77.937592496,82.5953,7.32269565958,113.204154385,335.284,334.990829445,614.67179941,0.75598,334.968,533,173.086045129,335.062708171,619.058693601,190.749812544
180.35,534,425.87,-341.269,5.5639722365,406.073695637,682.101984493,92.3209193401,82.6748,7.34021562221,132.096698825,335.62,335.348434722,527.877116457,0.734275,335.345,534,139.51747611,335.42885065,483.971903787,184.696417358
180.533,535,433.574,-341.467,8.58532500055,463.8261646,539.194490846,17.3161297648,82.7844,7.52025892988,122.091776278,335.713,335.433487107,484.737490989,0.673822,335.372,535,219.287491279,335.538627489,913.060382405,182.260452117
180.681,536,476.866,-340.724,5.86064485345,419.993786027,1653.87352481,239.15358154,82.8559,7.7733082123,83.2573001388,334.718,334.415057812,1078.18643342,0.837733,334.39,536,132.508397376,334.508316325,479.236672961,203.415718038
180.764,537,466.718,-340.969,5.47716938179,193.822462006,1278.42745261,371.533793288,82.9437,7.59561542488,60.2799535884,334.983,334.669135195,496.637917088,0.639402,334.689,537,66.6834408111,334.737642377,269.834583101,129.001293232
180.896,538,460.566,-341.163,7.38770739787,442.715027026,700.821890893,63.3210986512,82.999,7.63036995278,108.390813298,335.522,335.206848729,541.987265424,0.7733,335.173,538,141.78544372,335.299837367,490.548830452,189.496611447
181.013,539,489.96,-339.918,6.92738084857,429.805067897,1522.87896193,233.590432574,83.0801,7.79481035056,57.0252081289,333.931,333.67086972,647.275882634,0.753418,333.629,539,102.980843216,333.762961681,488.063026919,187.710914032
181.137,540,447.358,-340.162,6.3287156259,628.355208632,1019.55791186,112.152063165,83.1413,7.53216987488,65.7379186369,334.339,334.016727868,983.003620627,0.383479,334.021,540,87.5285731709,334.095377707,361.416260079,118.707630862
181.27,541,424.257,-340.07,6.94795345472,366.22769668,617.108429644,48.9453346426,83.2248,7.3172475025,113.37718462,334.482,334.227185896,440.568333869,0.713273,334.206,541,190.958090026,334.305734794,723.049036033,170.065234846
181.333,542,492.421,-339.12,7.76732543816,982.084205846,2315.68182648,380.901072771,83.2871,7.95619611602,102.199058885,333.332,332.921171919,1660.24904864,0.792583,332.918,542,146.097827388,333.045277444,472.933351912,198.968091541
181.483,543,414.656,-340.286,9.08395648134,340.227329197,1809.52060248,417.194119175,83.3237,7.31192519696,167.660329461,334.456,334.179608576,852.840202361,0.725724,334.17,543,237.994371165,334.241648074,873.512337496,190.955815081
181.607,544,472.798,-339.252,7.21424813214,426.961350233,3029.89034485,812.558322414,83.391,7.67070571783,114.913902929,333.532,333.19424941,1810.20571709,0.823329,333.169,544,184.169168855,333.29129398,592.28604941,197.954996728
181.754,545,483.74,-339.8,7.38542033678,618.062828301,971.866661431,77.8935075116,83.5185,7.64143544511,62.5651819584,334.145,333.792479335,734.480629461,0.762988,333.777,545,64.2152784722,333.886256438,248.590264742,210.02582784
181.884,546,422.091,-339.858,6.57512850241,467.455336883,2012.69968264,279.733180401,83.5144,7.28278284523,102.45339176,334.21,333.864468549,685.95365847,0.728937,333.834,546,182.352829289,333.969746373,701.712682084,199.415871455
181.979,547,413.963,-338.967,5.06236542367,330.484718786,1096.32109415,211.741010276,83.5415,7.42368256607,126.688252019,333.198,332.887131082,615.760033629,0.734633,332.873,547,175.199500432,332.980745634,584.958622796,190.685788069
182.135,548,434.438,-339.55,4.45483596681,356.080962908,2314.24249825,527.669821698,83.6187,7.42017098387,75.1655909635,333.752,333.455359446,792.429176392,0.847271,333.443,548,111.662885863,333.519173996,453.212649056,177.406096946
182.215,549,397.05,-338.913,5.9854801587,187.351266842,2729.89217843,579.146418422,83.681,7.26111584929,161.888486823,333.105,332.775924328,751.838032831,0.751985,332.763,549,243.339598979,332.845790791,892.58360063,159.841368773
182.287,550,440.857,-338.529,6.9111710556,280.845685292,2529.72355377,689.073866574,83.7394,7.54574934654,60.9649594586,332.755,332.435963971,1329.84064955,0.841664,332.425,550,74.4732144029,332.544086607,287.781204442,180.522505696
182.433,551,451.941,-337.302,5.77941789027,185.774647515,2634.4830642,672.569963365,83.7679,7.62543907153,104.609429038,331.488,331.166834036,1454.34839885,0.84596,331.117,551,148.393469562,331.270575391,619.88647521,191.757166087
182.458,552,469.163,-338.783,4.93340494551,345.363820888,1478.86251894,292.582908381,83.8653,7.79344597829,169.220488252,332.89,332.556677111,913.196003055,0.83445,332.568,552,281.210319209,332.628356415,878.279787251,197.575833714
182.557,553,434.735,-339.899,5.83083900593,27.0673610308,1047.6030444,244.107033967,83.9349,7.58754247775,79.4907220504,333.93,333.620401003,589.928425177,0.851781,333.593,553,134.886968094,333.724079558,577.086561561,166.051038406
182.66,554,441.958,-337.917,5.76924385203,206.747179291,1330.24463206,292.659333972,83.9574,7.48221298783,116.508333903,332.232,331.896519685,669.76169719,0.800256,331.875,554,174.04902401,332.002917842,583.198336985,183.377686305
182.797,555,496.144,-338.434,6.76022159833,545.414122992,1598.9963702,203.679763096,84.0169,7.63023959478,182.661983424,332.678,332.356627226,878.015408304,0.801953,332.362,555,187.700363373,332.475550296,547.446065832,223.029444011
182.836,556,447.521,-337.625,4.53570198158,215.492917295,1410.63985091,295.002964456,84.1049,7.37266673942,98.1367871275,332.356,331.998420303,716.848810343,0.717203,331.988,556,145.765946112,332.113006136,528.32815319,183.908157418
182.838,557,483.708,-336.9,10.2257906419,152.273741453,1357.58079248,259.008106168,84.1474,7.83869197745,85.2653611799,331.421,331.102724445,699.38951795,0.756487,331.065,557,114.821759051,331.191352807,465.846973878,188.342969494
182.982,558,467.067,-336.903,6.61430838056,437.77548636,1290.2037215,170.85726904,84.2182,7.54339981439,161.855304879,331.286,330.980429901,565.505538814,0.824029,330.942,558,174.007103379,331.098517064,483.991333803,179.088124997
183.048,559,458.818,-336.931,6.0340763613,988.33680135,990.089882975,0.612455361407,84.2767,7.5262518385,133.364797943,331.412,331.166835208,989.275720795,0.315499,331.134,559,124.849787326,331.249699925,377.372150785,96.5019886002
183.182,560,433.907,-336.08,6.78662183864,453.716882496,1395.15840345,180.263054433,84.3497,7.3447508299,70.4423611571,330.438,330.09455916,812.262189676,0.829212,330.09,560,64.3252139144,330.208362761,228.505615201,204.42468878
183.276,561,399.6,-336.563,6.0613235737,534.929780891,1550.49200873,303.304543307,84.3902,7.16176602064,112.781835638,330.931,330.640029614,919.849451131,0.815815,330.625,561,172.071248519,330.716155059,661.969612619,212.447045856
183.359,562,422.691,-335.835,5.71593363674,206.096294174,1296.20535784,183.16675565,84.4676,7.19796202701,113.585875956,330.325,330.058829104,599.425117796,0.738096,330.015,562,171.961827806,330.158518245,662.296684133,187.988950193
183.466,563,426.542,-336.223,6.29030840412,916.707980803,1029.63316801,37.9163062006,84.5533,7.40924535166,84.8623229491,330.691,330.361386864,1011.45487802,0.31095,330.384,563,137.115632511,330.458662037,577.587796301,124.456333668
183.586,564,461.407,-335.515,8.91729523477,1020.07052102,1024.52737731,1.25592115487,84.6534,7.41271706454,238.12149127,329.991,329.720935259,1022.77532395,0.25773,329.663,564,198.017609805,329.791092065,527.866362913,115.405334221
183.616,565,447.176,-334.962,6.50246973383,1023.27421071,1025.73738729,0.753596710768,84.6714,7.25693253071,131.127268076,329.478,329.171314145,1024.90353162,0.543799,329.164,565,161.479475902,329.244791867,450.701273072,116.087789246
183.668,566,460.235,-334.753,6.02244830487,376.950258447,1260.34507199,154.091237393,84.7289,7.58281397949,94.8031073285,329.168,328.891366752,513.236556016,0.75729,328.878,566,140.528542152,328.961054143,539.001662596,189.829251394
183.759,567,471.495,-335.031,6.04582089935,432.623460991,1638.35702246,266.603700172,84.8052,7.61854219783,214.154145796,329.297,329.02366084,717.668919057,0.784984,329.021,567,284.206115578,329.094370711,946.917428237,194.66920821
183.895,568,447.848,-333.886,5.66887753936,436.502022872,1713.56565709,353.273833713,84.8748,7.3257970204,174.348270503,328.157,327.888957311,880.106210363,0.857717,327.871,568,269.891464111,327.95809788,969.688463938,210.771372729
184.042,569,377.741,-333.64,5.46264929085,177.077354771,1084.29351257,150.877770991,84.8995,6.9783641849,194.957472245,328.043,327.772088409,691.120673422,0.824219,327.767,569,196.407470146,327.829930078,558.475229322,210.937980894
184.185,570,475.009,-333.66,6.74675144218,436.492868282,1580.71531869,263.965605339,84.9246,7.34829989053,107.412971729,328.304,328.065382596,800.893066486,0.851065,328.055,570,170.743438403,328.13369017,612.340182511,217.720009897
184.303,571,413.271,-332.954,4.26339126985,985.714707835,988.276315989,0.85431756281,84.986,7.18358548941,159.576934128,327.435,327.167093902,987.146162029,0.244151,327.153,571,221.563129351,327.240514575,588.377778288,92.5936967243
184.418,572,414.426,-332.489,9.09535410523,436.475644842,1738.18467679,297.405670325,85.117,7.32584477449,160.662118358,327.082,326.776359223,938.417859324,0.842046,326.75,572,175.572848019,326.853016647,479.802164854,220.715309988
184.536,573,452.757,-331.692,8.39808203287,627.822132482,3004.01019295,778.434284658,85.1763,7.37456844784,111.227272454,326.142,325.874319658,1546.17886485,0.865127,325.865,573,179.125954849,325.944044134,656.958372622,218.492886973
184.622,574,424.688,-331.801,5.93734969789,362.297790481,1206.21681801,234.236952015,85.2229,7.22349796481,163.260510776,326.556,326.240735658,619.133885093,0.867087,326.236,574,190.005038669,326.351766212,645.457494284,203.230573272
184.719,575,433.162,-330.461,7.84338316672,527.146981864,1968.82953854,331.434698088,85.2578,7.37193065071,147.961842442,324.885,324.565771921,1138.3357408,0.881971,324.545,575,270.396866654,324.648434453,794.313466565,229.791103767
184.739,576,397.536,-330.551,7.24559701824,978.531007874,980.085886569,0.503553406519,85.2887,7.01748616155,110.273811799,325.219,324.90107875,979.424836906,0.406411,324.885,576,191.952213088,325.028623377,755.42019178,91.4667416317
184.939,577,413.545,-330.234,7.40244703078,235.703039855,997.986753858,162.510895534,85.3723,7.30828075843,108.141065768,325.029,324.70365582,393.093508327,0.786862,324.688,577,187.663310178,324.842465935,739.473739812,155.188250756
185.044,578,384.508,-330.633,6.64969250363,370.288569705,779.504301356,143.84983435,85.4079,7.12855200484,123.724206754,325.208,324.906754205,549.861675108,0.858827,324.875,578,182.443857945,325.01387862,610.575124086,194.284062613
185.128,579,404.894,-330.338,5.81610959017,428.898735529,1410.40571769,165.386840928,85.5167,7.23531482718,98.5004670221,324.9,324.488101959,505.88627264,0.847672,324.478,579,147.695641379,324.668320079,540.540696956,189.166746801
185.243,580,467.643,-330.355,6.74173968301,606.674661026,3327.65234513,725.676937564,85.5781,7.55452337549,91.8751199876,324.777,324.407429153,1457.98255594,0.895759,324.419,580,177.91564571,324.507127956,772.055889831,246.905013714
185.364,581,461.11,-329.123,6.13729997068,1003.72966811,1005.25747422,0.437657480511,85.6699,7.4758771675,139.452554044,323.688,323.376782008,1004.27498771,0.452012,323.329,581,225.116486714,323.476919796,679.248392123,102.99197833
185.494,582,434.05,-330.129,4.9999057884,435.133676015,1119.15312588,179.511311238,85.7217,7.37619543355,167.343985413,324.626,324.213324068,718.977243743,0.844551,324.239,582,267.932911249,324.338339549,950.037591235,210.036843619
185.641,583,436.847,-329.112,6.14500244525,114.40864863,1989.24492465,520.383091684,85.7744,7.32336033889,205.043901802,323.322,322.990648653,389.331174705,0.807835,322.95,583,258.162182657,323.115442098,827.985516689,117.038458216
185.796,584,435.504,-330.167,4.61047748674,173.579661367,1668.35208842,204.938553265,85.8482,7.35156087065,98.5983170715,324.561,324.260405253,414.725364689,0.8306,324.228,584,139.813401902,324.383006241,492.46123397,169.210886577
185.85,585,423.974,-329.47,6.56917010259,253.712833947,1845.67524371,385.628783247,85.8952,7.16357618189,230.040645203,323.791,323.479451617,1003.20277013,0.811442,323.506,585,286.144877356,323.568812215,875.587312395,188.307745902
185.99,586,474.112,-330.48,6.7819320582,518.540205481,2318.96840798,468.03693314,85.9623,7.55951527049,142.926191124,324.654,324.392476929,1307.88549042,0.844656,324.336,586,187.785015801,324.499162761,655.331389017,222.01787977
186.061,587,467.535,-329.875,4.78165282639,27.3778342753,3389.0424033,1226.17860874,85.9505,7.51827850285,103.298864971,323.983,323.670156228,1445.77508338,0.788887,323.663,587,143.918936375,323.78127543,527.533511894,174.236283072
186.097,588,409.748,-330.035,5.49789293031,441.121387328,3354.0000675,824.169286796,86.0097,7.05172946471,143.463583316,324.475,324.144762233,1452.90371057,0.814813,324.121,588,240.906812187,324.256881418,893.064595812,200.613727254
186.249,589,441.391,-329.98,10.6024116546,500.413734583,2353.00776119,448.409274249,86.1005,7.43267032052,153.543056495,324.28,323.918953209,901.582695197,0.816091,323.901,589,235.256239906,324.017355023,815.023831613,213.136043916
186.359,590,404.629,-330.041,4.42332702912,685.405460149,1839.30351576,261.568391798,86.1831,7.03884315759,122.251018825,324.459,324.184504145,942.819222013,0.854308,324.167,590,190.149239633,324.248068336,677.782943096,235.749287902
186.562,591,429.146,-329.652,12.1367261186,744.765447867,3261.77513703,699.520683622,86.2593,7.20295139357,268.949806717,323.851,323.539562895,1652.31851733,0.8416,323.529,591,293.58920928,323.589521083,676.204389407,241.354331556
186.691,592,406.813,-330.21,9.65058953949,697.539993787,3261.16752864,783.077599077,86.3503,7.08541401561,379.22537602,324.526,324.274982868,1502.1877512,0.857196,324.256,592,467.255750929,324.341806099,1330.01069065,250.513958957
186.69,593,400.874,-329.682,5.70131604221,852.850342352,3074.96737551,802.252673214,86.4011,7.10432568261,167.030106844,324.128,323.814508472,2366.55673905,0.899041,323.791,593,221.049318009,323.894318796,585.896767476,236.794440552
186.746,594,440.26,-329.588,8.24655690016,650.980217334,2327.46515219,465.117168017,86.5069,7.38629374951,144.415569031,324.047,323.749806777,1360.05047216,0.878515,323.739,594,149.73213519,323.810412148,406.284530391,235.769765416
186.853,595,414.47,-330.903,8.84144028081,40.2581589562,1482.03194299,270.195733095,86.5313,7.13861438407,118.699517643,325.325,325.033405593,730.943226369,0.800588,325.022,595,179.997581997,325.09573483,656.383061427,221.585535468
186.988,596,436.42,-329.67,7.69528992414,792.066583032,2281.36018526,397.059870699,86.6017,7.13974096356,134.825761223,323.941,323.661826929,1450.27932947,0.799195,323.659,596,190.327326335,323.727076997,596.368998683,224.560529248
187.087,597,407.805,-329.922,8.6469799218,704.874053272,2532.64255419,406.049107849,86.6665,7.12066414244,219.595936674,324.251,323.974892882,1212.25200151,0.887431,323.955,597,189.060797783,324.020607339,553.368970075,242.883951145
187.216,598,429.268,-329.606,7.32044340865,240.530378289,2423.8977945,783.778841058,86.7125,7.25771034023,76.728268738,324.077,323.818841543,1148.22337002,0.856244,323.79,598,109.361433592,323.878129719,382.469535196,194.147402032
187.402,599,469.889,-330.539,6.44669478666,455.80690529,1446.22631547,220.586526199,86.8302,7.44208317014,89.4073636565,324.987,324.713662952,957.457410024,0.831855,324.705,599,102.054226166,324.770122502,374.117077954,236.296704799
187.467,600,381.502,-329.628,7.62103471948,634.266486916,2458.16359286,372.043227859,86.8663,6.84341092244,190.210271568,323.791,323.524924948,1002.65969896,0.864484,323.498,600,215.045074836,323.582460912,703.962727477,234.372361256
187.541,601,370.224,-330.681,12.0051501651,615.117611782,2994.82559618,595.018837777,86.9668,6.86879861825,246.010842295,325.246,324.941391924,1071.6667572,0.873549,324.947,601,322.723160594,325.014739712,754.23600317,226.03316038
187.673,602,405.181,-331.161,8.27963591024,757.635119616,3083.95066548,767.712020956,87.0316,7.20208997668,236.327140357,325.63,325.309502635,1542.38672193,0.841432,325.296,602,348.25135246,325.390907516,899.641308007,227.069383026
187.803,603,447.161,-331.325,5.85772010427,636.750219939,2423.09194314,290.607280391,87.0654,7.43977972648,110.060103063,325.473,325.15826309,968.187143704,0.85205,325.145,603,191.267381256,325.258333247,688.771627135,237.314608569
187.962,604,387.161,-332.08,4.8860130208,674.865401955,2782.82708484,603.495583592,87.1192,6.98076029277,137.007886801,326.247,325.983691299,1276.15649956,0.849823,325.961,604,275.502749812,326.043930295,1138.88923058,234.119203319
188.1,605,381.069,-332.052,5.81328428352,672.316007932,3114.21222518,816.551341301,87.1616,6.88599997373,76.3415544607,326.559,326.260346408,1656.71940765,0.878654,326.232,605,114.179424157,326.340911924,484.651804821,230.183515851
188.177,606,446.699,-332.312,5.5998828164,395.68848153,2837.44993258,676.275419776,87.1959,7.37485496917,95.6284491451,326.367,326.132608937,884.875250473,0.841099,326.109,606,151.859670703,326.193853991,670.751394484,208.708908375
188.247,607,451.327,-332.219,8.790909795,899.960654849,3054.06545209,747.690889241,87.247,7.27922936969,325.207671541,326.405,326.129433334,2415.75576266,0.874963,326.123,607,325.768444059,326.19479928,970.394624937,228.065763483
188.376,608,404.463,-332.742,4.09167087115,944.439888286,2959.83883499,635.832273505,87.3162,7.08233351951,97.4674674233,326.493,326.237911305,1669.23977535,0.872187,326.208,608,282.931251162,326.301711445,1421.53574958,235.79538376
188.466,609,406.519,-333.713,5.92010786282,635.994638659,1548.225278,222.117476319,87.3711,7.22283330179,102.985563573,327.807,327.607374829,1085.6160054,0.832019,327.569,609,183.286822364,327.654949139,718.3323497,244.230195912
188.557,610,382.069,-334.383,5.60239955716,676.985933299,1612.46546993,118.858530091,87.4484,6.82482673235,196.827376154,328.714,328.438492769,1025.52048308,0.841059,328.419,610,242.752751984,328.490147988,749.659230408,251.66183351
188.656,611,468.935,-332.958,5.3094609053,667.819759099,1279.75438675,128.19364205,87.522,7.36876125603,116.969211599,327.051,326.764607066,917.132189342,0.832028,326.752,611,188.487115336,326.816390948,669.306873786,238.213261413
188.859,612,438.301,-334.67,4.57525416214,713.593332306,2581.74750309,534.442088887,87.6108,7.36253230967,149.355060843,328.496,328.233096186,1560.3055434,0.903607,328.208,612,225.764834949,328.292703429,627.4347102,246.318283291
188.94,613,458.929,-334.709,6.67368571499,290.115191062,3122.7341384,660.359532083,87.6969,7.39386040987,141.817915262,328.575,328.341775111,1624.39836691,0.872031,328.335,613,173.188500235,328.380691187,580.104654556,234.205489482
189.063,614,422.368,-335.318,6.35140777123,652.72218154,1492.48021258,153.022764157,87.7317,7.05908435944,141.526055717,329.317,329.045431592,773.498786524,0.845156,329.02,614,218.690320198,329.084909333,750.315845157,236.186447075
189.146,615,408.604,-335.432,7.48430951517,732.828246811,1802.00224905,220.074070903,87.813,7.09647199713,202.847753184,329.553,329.330996421,1034.62004942,0.865829,329.295,615,278.914605608,329.372292513,869.25288643,248.496223181
189.343,616,371.893,-335.422,6.80884837131,578.380989237,1399.62001162,192.675316722,87.8795,6.88018727937,146.511726166,329.533,329.302570974,1061.41546417,0.860642,329.289,616,196.263414353,329.35308611,513.471296635,238.448440695
189.473,617,482.335,-334.323,5.10412789474,334.164700433,1844.71978962,375.215928861,87.9799,7.65383764124,119.43405652,328.27,327.991823995,1156.68872079,0.856858,327.93,617,248.068385057,328.039324848,1048.44146254,198.029759259
189.616,618,407.092,-336.06,5.26946033448,856.810523431,1553.87821397,163.720107286,88.0396,7.02232464293,60.7768125189,330.132,329.89906072,1072.31365321,0.83812,329.924,618,117.929555814,329.946809207,470.47759214,244.105390461
189.754,619,464.924,-335.916,6.62721942951,124.660092305,988.027997745,270.993517634,88.1014,7.46277821794,118.717985776,329.879,329.634123719,757.246875092,0.804685,329.608,619,154.036838747,329.684348403,620.661513217,213.839535826
189.792,620,402.831,-336.378,5.49187052855,453.228492419,1366.63236872,286.131511133,88.1556,7.22425459997,99.4715821601,330.529,330.295743435,731.104648968,0.819449,330.275,620,147.180646544,330.333541404,528.067494421,208.791780633
