QFunRegParamNorm,AverageEsReturn,AverageY,AverageDiscountedReturn,AverageAbsQYDiff,MinEsReturn,StdEsReturn,StdReturn,MinReturn,AverageReturn,Iteration,AverageQLoss,MaxReturn,Epoch,PolicyRegParamNorm,AverageQ,AveragePolicySurr,AverageAbsY,AverageAbsQ,AverageAction,MaxEsReturn
152.038,14.2142857143,118.810766395,99.9956828753,3.2301452434,2.0,11.9102511154,0.0,1000.0,1000.0,135,75.1463,1000.0,135,52.5899,118.81,-131.247,118.901000887,119.152,0.426579,64.0
152.73,13.3108108108,119.778687166,89.9511417746,3.20820567456,3.0,12.3133916065,373.261841563,46.0,797.461538462,136,75.0244,1000.0,136,52.7904,119.781,-132.395,119.87388311,120.124,0.303328,59.0
153.456,13.2337662338,120.633411526,97.5348799273,3.1617072474,3.0,10.5632247436,277.206501447,209.0,571.0,137,72.7914,1000.0,137,52.9576,120.627,-133.329,120.738863452,120.989,0.335024,54.0
154.074,13.9154929577,121.772105711,99.9956828753,3.2806485081,3.0,10.5546818647,0.0,1000.0,1000.0,138,80.212,1000.0,138,53.1559,121.771,-134.545,121.868444145,122.119,0.383464,40.0
154.758,14.5652173913,122.572974413,99.9956828753,3.31073124744,3.0,12.6588209045,0.0,1000.0,1000.0,139,78.3484,1000.0,139,53.2357,122.571,-135.317,122.669846778,122.934,0.349692,73.0
155.411,15.4307692308,123.468677234,99.9941739286,3.24533061429,3.0,13.2548617853,45.1343266042,843.0,985.727272727,140,76.2008,1000.0,140,53.4357,123.465,-136.25,123.571927069,123.817,0.458348,58.0
156.023,16.0967741935,124.463976217,95.8328213392,3.31446789379,3.0,15.8141521729,205.885096517,125.0,443.608695652,141,78.6715,999.0,141,53.5916,124.464,-137.193,124.565006377,124.826,0.362503,99.0
156.688,12.2073170732,125.443858392,96.8201479312,3.26305833671,3.0,9.12212240612,309.598485497,138.0,861.666666667,142,81.5226,1000.0,142,53.7449,125.442,-138.369,125.533195988,125.789,0.325827,46.0
157.072,15.3846153846,126.297920271,99.9956828753,3.27656270095,3.0,12.87775937,0.0,1000.0,1000.0,143,79.3748,1000.0,143,53.8876,126.298,-139.335,126.388083132,126.657,0.406649,65.0
157.574,15.0615384615,127.235111454,99.6557315242,3.2266552405,3.0,11.3407053411,229.983498804,367.0,851.083333333,144,78.9365,1000.0,144,54.0455,127.236,-140.186,127.328699716,127.579,0.26068,54.0
158.245,12.8734177215,127.9631542,99.9500793827,3.36289968161,3.0,10.7425182544,136.265419175,526.0,956.909090909,145,84.2401,1000.0,145,54.2908,127.963,-140.964,128.051385966,128.335,0.419259,58.0
158.731,16.5081967213,128.674105744,99.9956828753,3.37706728575,3.0,13.2549068561,0.0,1000.0,1000.0,146,83.5418,1000.0,146,54.4142,128.671,-141.831,128.761857511,129.042,0.432624,83.0
159.318,16.393442623,129.717831228,94.7981390219,3.24252017959,3.0,14.3598697292,263.598020984,47.0,905.5,147,82.6573,1000.0,147,54.5371,129.717,-142.882,129.81712622,130.095,0.409755,79.0
160.026,13.2432432432,130.320953409,98.6691714215,3.43316748709,3.0,11.560429725,257.474095245,189.0,887.583333333,148,86.6885,1000.0,148,54.7126,130.324,-143.606,130.425669892,130.71,0.338065,49.0
160.725,12.2317073171,131.204024099,99.9956828753,3.36370246932,3.0,9.89370184054,0.0,1000.0,1000.0,149,85.9756,1000.0,149,55.0129,131.201,-144.491,131.307920118,131.579,0.334349,43.0
161.501,11.6781609195,131.861165672,99.9954646054,3.39022194023,3.0,9.88845170275,12.6491106407,956.0,996.0,150,86.7608,1000.0,150,55.2292,131.863,-145.149,131.955620805,132.239,0.357235,46.0
162.215,13.3466666667,132.556066154,94.6255094646,3.50815712392,3.0,11.6681827586,312.275508293,50.0,594.647058824,151,88.5095,1000.0,151,55.34,132.557,-146.117,132.669043133,132.957,0.294693,79.0
162.743,13.3698630137,133.667408209,98.3083701297,3.43456127011,3.0,9.60237820045,283.651050355,190.0,736.714285714,152,86.909,1000.0,152,55.492,133.663,-146.888,133.780466067,134.058,0.263553,49.0
163.24,14.2222222222,134.229063057,98.5720751552,3.35228586882,3.0,11.4603449413,278.330419619,206.0,812.153846154,153,87.8912,1000.0,153,55.6672,134.225,-147.43,134.320412902,134.618,0.373202,54.0
163.843,13.025974026,134.765010168,90.5120332727,3.43874658305,3.0,9.4015390091,361.112615381,52.0,571.888888889,154,86.0458,1000.0,154,55.751,134.768,-148.182,134.871912948,135.174,0.367962,40.0
164.539,18.0363636364,135.429298629,99.7170194155,3.46128092013,2.0,14.8544008005,214.981055367,355.0,869.75,155,89.6902,1000.0,155,55.9481,135.427,-148.899,135.532495202,135.828,0.341948,62.0
165.258,14.0714285714,136.310787768,97.5255140498,3.38343789535,3.0,10.8579416999,289.910750155,130.0,836.583333333,156,86.0339,1000.0,156,56.1297,136.309,-149.743,136.414845706,136.69,0.358372,67.0
165.8,12.4875,136.662140057,99.6126386987,3.62857913396,3.0,10.6407163175,196.923654292,315.0,937.727272727,157,90.8635,1000.0,157,56.3023,136.66,-150.396,136.77376499,137.081,0.403842,65.0
166.185,14.1971830986,137.280811401,98.4464127986,3.46018742453,3.0,9.76573445932,282.683114203,213.0,846.583333333,158,89.5665,1000.0,158,56.458,137.285,-150.989,137.393074985,137.688,0.370694,38.0
166.621,12.7,137.863394038,99.9956828753,3.45268159122,3.0,11.2909255599,0.0,1000.0,1000.0,159,90.2777,1000.0,159,56.6294,137.864,-151.654,137.982431392,138.277,0.372537,48.0
167.105,12.8441558442,138.725417133,99.9956828753,3.48110053123,2.0,10.0815698312,0.0,1000.0,1000.0,160,91.419,1000.0,160,56.7777,138.724,-152.618,138.848933385,139.164,0.341305,49.0
167.845,13.5135135135,138.945858339,99.9956828753,3.58020010368,3.0,10.8904163711,0.0,1000.0,1000.0,161,96.486,1000.0,161,56.9916,138.946,-152.974,139.069988908,139.386,0.454404,65.0
168.412,12.8051948052,139.895663913,99.9956828753,3.47738673839,3.0,7.94957968511,0.0,1000.0,1000.0,162,94.0392,1000.0,162,57.0817,139.894,-153.814,140.025788408,140.32,0.383121,32.0
168.91,13.0384615385,140.370432369,99.9956828753,3.49127455071,3.0,10.805319568,0.0,1000.0,1000.0,163,92.5713,1000.0,163,57.2368,140.374,-154.537,140.487310794,140.808,0.434435,52.0
169.456,14.7014925373,141.254917582,99.9956828753,3.6732773357,3.0,13.1262695765,0.0,1000.0,1000.0,164,95.6449,1000.0,164,57.3533,141.251,-155.196,141.376086296,141.71,0.349388,61.0
169.992,14.0422535211,141.814570346,99.9956828753,3.59370160407,3.0,10.9845430706,0.0,1000.0,1000.0,165,101.05,1000.0,165,57.4741,141.818,-155.78,141.94826875,142.261,0.418542,61.0
170.533,17.0666666667,142.348685595,99.9795743693,3.54915006976,3.0,13.5140256359,106.942480871,628.0,966.181818182,166,96.3514,1000.0,166,57.6565,142.346,-156.585,142.48274505,142.779,0.373808,81.0
171.063,13.2162162162,143.424294876,99.9956828753,3.53837155122,3.0,10.4277051326,0.0,1000.0,1000.0,167,99.6542,1000.0,167,57.795,143.419,-157.533,143.545033624,143.849,0.388538,49.0
171.555,14.3661971831,143.748845625,74.8676236349,3.59005480906,3.0,12.0002810256,140.346321648,23.0,201.7,168,97.7168,606.0,168,57.9492,143.75,-158.089,143.871684259,144.197,0.391305,60.0
172.066,12.6708860759,144.717972168,95.8722432681,3.48225165232,4.0,9.32632251318,174.496770381,123.0,439.913043478,169,97.8973,903.0,169,58.0959,144.721,-158.823,144.843214554,145.158,0.293244,58.0
172.522,15.625,144.913452435,97.8647469523,3.72517807,4.0,11.4639380232,266.041744613,228.0,588.888888889,170,105.305,1000.0,170,58.3648,144.912,-159.3,145.042801568,145.356,0.265308,45.0
172.91,12.6202531646,146.062578169,99.1117701216,3.67173570227,3.0,8.94753172593,292.061497578,318.0,769.285714286,171,105.143,1000.0,171,58.6158,146.059,-160.188,146.182283859,146.512,0.319928,42.0
173.36,17.8909090909,146.282850207,99.9956828753,3.68059903231,4.0,12.8242281033,0.0,1000.0,1000.0,172,106.418,1000.0,172,58.8768,146.29,-160.699,146.435865535,146.763,0.435211,57.0
173.806,16.0317460317,146.934769399,99.9856826392,3.67490731311,4.0,11.4447856762,93.7184106559,674.0,970.363636364,173,103.804,1000.0,173,59.1826,146.929,-161.391,147.090329509,147.412,0.384727,56.0
174.363,16.3114754098,147.507524114,99.0294554895,3.67442759036,3.0,13.1230506544,223.371794723,223.0,929.363636364,174,101.033,1000.0,174,59.4252,147.506,-162.282,147.65271124,147.957,0.33915,65.0
174.797,15.2461538462,148.4979446,97.9250346859,3.64851866573,3.0,10.7173917166,300.855343147,213.0,654.25,175,101.965,1000.0,175,59.7419,148.494,-163.02,148.648741173,148.945,0.237122,48.0
175.338,17.6379310345,149.280061867,85.2305683385,3.74842811069,4.0,12.6186756448,121.200110308,129.0,233.302325581,176,107.93,692.0,176,60.0285,149.285,-163.827,149.426534674,149.751,0.308684,52.0
175.751,18.0,149.936771364,96.1403535785,3.63952828303,3.0,12.7279220614,303.681525839,150.0,569.444444444,177,102.837,1000.0,177,60.3708,149.934,-164.545,150.091703852,150.4,0.294115,59.0
176.215,13.875,150.463414902,98.6029254143,3.71108882384,3.0,9.46035220744,290.135744092,296.0,664.0,178,108.335,1000.0,178,60.6491,150.461,-165.139,150.621480727,150.948,0.294258,38.0
176.796,15.8870967742,151.098155657,99.6484089129,3.68318113719,3.0,12.2673246008,205.872718904,324.0,871.416666667,179,104.657,1000.0,179,60.971,151.097,-165.924,151.265762174,151.567,0.391064,60.0
177.244,16.0,152.055609213,88.4726606268,3.69449451073,3.0,11.2194028362,110.039308318,130.0,257.475,180,109.242,619.0,180,61.2356,152.055,-166.856,152.214973633,152.504,0.343685,51.0
177.496,13.6849315068,152.787928365,97.8882890521,3.87973288338,4.0,8.58140185937,277.635644362,146.0,724.142857143,181,113.251,1000.0,181,61.5719,152.79,-167.805,152.967692057,153.308,0.35,43.0
178.074,14.6417910448,153.26458176,93.1475094453,3.77788263038,3.0,11.6474345296,239.366301578,142.0,387.346153846,182,110.187,1000.0,182,61.7544,153.266,-168.518,153.427924661,153.759,0.332835,62.0
178.49,14.768115942,154.118655221,98.2928658415,3.69593188872,3.0,11.7561515535,311.527217271,224.0,778.153846154,183,105.068,1000.0,183,62.0304,154.117,-169.391,154.285688344,154.601,0.361121,65.0
179.129,13.3333333333,155.256371118,96.8443672321,3.75721833996,3.0,8.48109007669,285.237484983,149.0,566.277777778,184,109.642,1000.0,184,62.2889,155.257,-170.65,155.430526819,155.74,0.30029,39.0
179.594,15.6507936508,156.004482639,99.1156759471,3.82431017862,3.0,10.8951113694,266.931123798,240.0,808.076923077,185,113.602,1000.0,185,62.5845,155.998,-171.31,156.177224524,156.498,0.382541,49.0
179.867,15.9375,156.994402777,98.727956584,3.87861728933,3.0,10.4520856172,208.094062599,293.0,566.166666667,186,117.034,1000.0,186,62.8633,156.996,-172.324,157.142090844,157.48,0.279662,51.0
180.539,11.2588235294,157.897846525,82.9831382316,4.01155448605,2.0,10.9653496403,91.1916481997,56.0,204.959183673,187,120.601,513.0,187,63.1049,157.893,-173.224,158.057477575,158.391,0.417683,65.0
181.053,15.7272727273,158.610565333,99.9951715236,3.88458435574,3.0,11.1539440701,23.8608223449,917.0,992.454545455,188,117.689,1000.0,188,63.386,158.616,-174.255,158.790911343,159.126,0.428722,56.0
181.526,13.7260273973,159.451103103,98.6277896013,3.99883828245,3.0,11.5666742286,258.994562865,231.0,635.0625,189,125.661,1000.0,189,63.6906,159.449,-175.292,159.640277542,159.97,0.357932,56.0
181.996,16.4262295082,160.622525222,98.1073343023,3.85347251202,3.0,12.1486139213,263.144006518,223.0,605.235294118,190,117.224,1000.0,190,64.0145,160.629,-176.235,160.815621658,161.137,0.354885,56.0
182.456,13.28,161.212688421,99.9045324267,4.07396614008,3.0,12.384463385,167.105895064,465.0,925.272727273,191,120.097,1000.0,191,64.3026,161.208,-177.41,161.412527762,161.76,0.334363,81.0
182.913,15.873015873,162.111497718,94.2593411302,4.15636704509,3.0,13.4323609048,185.865408453,144.0,366.344827586,192,129.498,959.0,192,64.5774,162.103,-178.312,162.296510991,162.643,0.340829,74.0
183.353,16.1290322581,163.490472136,99.2811628546,3.94035830707,3.0,13.4434105107,263.119879534,283.0,808.923076923,193,120.41,1000.0,193,64.8683,163.493,-179.649,163.6563611,163.98,0.25865,59.0
184.016,14.8208955224,164.19455577,98.4705890721,4.0143747417,3.0,11.054715173,300.619055162,214.0,734.428571429,194,124.594,1000.0,194,65.1283,164.196,-180.611,164.392403803,164.751,0.402788,44.0
184.298,17.5892857143,165.44011453,99.0363606335,4.14861709086,3.0,14.6015860021,245.394453625,216.0,832.846153846,195,131.192,1000.0,195,65.3487,165.434,-182.034,165.61048553,165.948,0.451816,60.0
184.915,14.7246376812,166.844442525,99.9956828753,4.21182006239,3.0,10.9886424343,0.0,1000.0,1000.0,196,134.9,1000.0,196,65.6933,166.841,-183.285,167.028605526,167.367,0.252425,52.0
185.324,15.0746268657,167.638456365,94.0974132145,4.15774772607,3.0,10.6270752956,343.813651546,120.0,607.235294118,197,136.238,1000.0,197,65.9728,167.637,-184.43,167.807111348,168.151,0.340455,48.0
185.632,14.9090909091,169.038779416,99.9956828753,4.27825203729,3.0,11.8010365142,0.0,1000.0,1000.0,198,143.431,1000.0,198,66.2716,169.036,-185.687,169.200251143,169.543,0.233634,51.0
186.023,13.038961039,169.801798738,99.9956828753,4.22073216745,3.0,10.2176846418,0.0,1000.0,1000.0,199,136.845,1000.0,199,66.5029,169.8,-186.82,169.975357607,170.312,0.218478,66.0
186.526,12.1204819277,171.051965448,95.8705206214,4.16533201101,4.0,9.86828629837,352.735443829,131.0,707.8,200,132.166,1000.0,200,66.7091,171.051,-188.029,171.235200622,171.587,0.295128,51.0
186.958,13.875,172.526978532,93.4933050115,4.19589168853,3.0,11.6546813437,356.361810524,130.0,541.6,201,135.024,1000.0,201,66.9577,172.527,-189.517,172.700461132,173.044,0.325019,47.0
187.385,14.4782608696,173.174080033,97.9806705882,4.37946469869,3.0,11.4734838544,303.324468735,211.0,695.0,202,150.91,1000.0,202,67.2913,173.171,-190.489,173.373227412,173.734,0.295443,52.0
187.877,11.8235294118,174.813742686,83.8924412817,4.33730734498,3.0,9.26622769948,105.563863558,89.0,217.191489362,203,146.943,668.0,203,67.5812,174.814,-192.073,175.017428446,175.385,0.306703,38.0
188.326,16.0161290323,176.269595436,90.6754295229,4.47313652794,4.0,11.3072798924,228.314867171,132.0,359.5,204,153.855,954.0,204,67.8497,176.264,-193.559,176.482903603,176.854,0.345935,50.0
188.716,13.4266666667,177.559665791,95.4756546498,4.48241965527,4.0,10.3333419355,220.820178019,134.0,476.857142857,205,156.546,1000.0,205,68.0736,177.564,-195.013,177.767188818,178.126,0.261659,52.0
189.262,13.6388888889,178.465870225,92.168417774,4.49222002292,3.0,11.2401877648,206.903799439,131.0,357.533333333,206,156.23,1000.0,206,68.2747,178.467,-195.972,178.646660376,179.02,0.438216,50.0
189.757,16.3870967742,179.485055708,85.0236113793,4.44807450033,3.0,13.1263768417,101.897295182,59.0,226.088888889,207,151.284,520.0,207,68.3623,179.482,-197.413,179.682012451,180.047,0.373509,60.0
190.263,13.36,180.774939393,90.089039305,4.50935448433,3.0,10.8647932946,148.461781341,111.0,296.735294118,208,158.024,716.0,208,68.5982,180.773,-198.832,180.966703535,181.345,0.436291,51.0
190.658,13.36,182.011631478,97.0146196782,4.58319336424,3.0,9.53818990515,304.820124982,130.0,649.9375,209,164.97,1000.0,209,68.8771,182.006,-200.292,182.206765742,182.59,0.334349,41.0
191.204,15.453125,183.339578574,99.2015630195,4.50849529374,3.0,12.2333173234,274.202414806,279.0,768.5,210,163.083,1000.0,210,69.1534,183.342,-201.571,183.541147829,183.922,0.329096,50.0
191.79,15.1818181818,184.952435703,84.6448267314,4.51259688835,3.0,11.5061368223,72.7239621942,126.0,209.204081633,211,157.002,398.0,211,69.4106,184.946,-203.358,185.149183164,185.516,0.359829,63.0
192.249,18.1111111111,186.287791665,83.9304397397,4.43502854766,4.0,11.3849586714,129.322876972,57.0,228.340909091,212,160.21,844.0,212,69.6469,186.285,-204.712,186.504892179,186.843,0.317576,47.0
192.586,17.0,187.750439423,99.1886388071,4.70037265109,3.0,15.7194147474,263.283859233,260.0,778.384615385,213,173.435,1000.0,213,69.9708,187.74,-206.341,187.97915541,188.363,0.359349,76.0
193.113,12.6,189.172847685,99.9956828753,4.73598498892,4.0,9.55065442784,0.0,1000.0,1000.0,214,172.771,1000.0,214,70.2677,189.181,-207.77,189.38695012,189.774,0.275953,49.0
193.525,16.4262295082,189.959195583,99.9956828753,4.55862959526,3.0,13.0904282593,0.0,1000.0,1000.0,215,161.599,1000.0,215,70.5545,189.954,-209.074,190.203465261,190.581,0.292993,47.0
193.925,12.9220779221,191.588372305,99.9956828753,4.62629172146,3.0,9.63323014129,0.0,1000.0,1000.0,216,174.921,1000.0,216,70.7404,191.587,-210.354,191.795995088,192.167,0.346433,46.0
194.248,12.3417721519,192.832078956,99.9956828753,4.700347566,3.0,10.9739462179,0.0,1000.0,1000.0,217,168.684,1000.0,217,70.9947,192.829,-211.722,193.046853583,193.448,0.262701,60.0
194.789,11.5842696629,194.00239165,98.7986054592,4.71908983446,3.0,10.3476741009,270.113350692,220.0,879.666666667,218,174.658,1000.0,218,71.321,194.001,-213.35,194.236653078,194.616,0.288301,44.0
195.288,13.8888888889,195.147468559,99.9956828753,4.74737823594,3.0,11.9600673023,0.0,1000.0,1000.0,219,182.772,1000.0,219,71.634,195.148,-214.657,195.391931665,195.773,0.278243,53.0
195.777,17.9272727273,196.821868211,99.9956828753,4.89497445584,4.0,14.6595975952,0.0,1000.0,1000.0,220,186.755,1000.0,220,71.9286,196.809,-215.961,197.052825705,197.462,0.313592,64.0
196.243,15.8125,198.295342493,99.9956828753,4.63755424139,3.0,14.6115055265,0.0,1000.0,1000.0,221,174.038,1000.0,221,72.1927,198.295,-217.47,198.529551955,198.896,0.30149,69.0
196.746,15.1212121212,199.168750702,99.9956828753,4.92110432527,3.0,14.6116549075,0.0,1000.0,1000.0,222,184.161,1000.0,222,72.3801,199.174,-218.769,199.412560982,199.825,0.308848,93.0
197.133,16.4918032787,200.79314504,99.9956828753,4.939211994,3.0,14.095253184,0.0,1000.0,1000.0,223,193.166,1000.0,223,72.606,200.782,-220.433,201.062610102,201.431,0.234495,69.0
197.642,12.4,201.511008382,99.9956828753,4.96078182985,2.0,11.2789627183,0.0,1000.0,1000.0,224,197.486,1000.0,224,72.8626,201.512,-221.483,201.773457036,202.169,0.267241,74.0
198.043,14.7352941176,202.9968043,99.9956828753,4.88611375779,3.0,9.62475003046,0.0,1000.0,1000.0,225,183.642,1000.0,225,73.1914,202.99,-223.086,203.23318208,203.64,0.342462,43.0
198.405,16.3770491803,204.056200075,99.9956828753,4.94814319556,4.0,12.9274950782,0.0,1000.0,1000.0,226,198.625,1000.0,226,73.4328,204.058,-224.406,204.317433352,204.709,0.383345,49.0
198.897,15.609375,205.785609032,99.9956828753,5.08308394952,3.0,10.895264435,0.0,1000.0,1000.0,227,205.582,1000.0,227,73.6585,205.785,-225.869,206.014461742,206.416,0.340438,52.0
199.46,14.7647058824,206.99863523,99.9956828753,4.86977471118,4.0,11.2708860332,0.0,1000.0,1000.0,228,189.154,1000.0,228,73.9115,206.996,-227.014,207.24486794,207.635,0.405264,55.0
199.864,14.7575757576,207.784875533,99.9956828753,4.98517257205,3.0,11.8437563222,0.0,1000.0,1000.0,229,202.267,1000.0,229,74.1753,207.78,-228.219,208.063014935,208.446,0.372023,49.0
200.338,18.1071428571,209.400300417,99.9956828753,5.07137330318,3.0,15.8302136203,0.0,1000.0,1000.0,230,205.37,1000.0,230,74.3794,209.401,-229.844,209.676947618,210.087,0.342206,96.0
200.87,16.2903225806,210.565389027,99.9956828753,4.95037005287,4.0,12.8494848607,0.0,1000.0,1000.0,231,195.799,1000.0,231,74.6485,210.567,-231.471,210.827978902,211.247,0.336562,60.0
201.391,17.0172413793,211.75878704,99.9956828753,5.15968956209,3.0,13.7383071026,0.0,1000.0,1000.0,232,209.914,1000.0,232,74.962,211.751,-232.665,212.012312398,212.438,0.388132,74.0
201.915,16.9830508475,213.52663952,99.9956828753,5.02254839065,3.0,14.3733410544,0.0,1000.0,1000.0,233,202.234,1000.0,233,75.1606,213.528,-233.875,213.774975459,214.169,0.383899,88.0
202.306,17.6315789474,214.164979259,99.9956828753,5.02269079931,4.0,13.3253900624,0.0,1000.0,1000.0,234,207.165,1000.0,234,75.44,214.161,-235.098,214.407415014,214.811,0.387837,73.0
202.757,16.8448275862,215.215034155,99.9956828753,5.30577022683,3.0,11.7176579455,0.0,1000.0,1000.0,235,224.013,1000.0,235,75.6637,215.205,-236.293,215.468112457,215.885,0.355076,43.0
203.129,15.9230769231,216.713007147,99.9956828753,5.09409707676,3.0,12.7560636469,0.0,1000.0,1000.0,236,211.036,1000.0,236,75.9206,216.711,-237.665,216.97499826,217.374,0.28529,65.0
203.661,14.9104477612,218.225862535,99.9956828753,5.10416561677,2.0,10.9962427006,0.0,1000.0,1000.0,237,212.307,1000.0,237,76.065,218.223,-239.103,218.464706732,218.848,0.304785,50.0
204.138,14.0281690141,218.946748836,99.9956828753,5.23030169695,3.0,10.08830285,0.0,1000.0,1000.0,238,216.485,1000.0,238,76.3365,218.944,-240.129,219.244049818,219.663,0.294965,46.0
204.514,14.5652173913,220.150219344,99.9956828753,5.1075273173,3.0,12.8282729653,0.0,1000.0,1000.0,239,217.059,1000.0,239,76.5836,220.154,-241.419,220.414680439,220.817,0.315395,86.0
204.975,13.2432432432,221.129472716,99.9956828753,5.32378287558,2.0,9.37335327636,0.0,1000.0,1000.0,240,229.49,1000.0,240,76.8341,221.133,-242.399,221.405536854,221.85,0.326843,42.0
205.36,15.90625,222.379940424,99.9956828753,5.249792721,3.0,11.898947892,0.0,1000.0,1000.0,241,223.879,1000.0,241,77.129,222.379,-243.729,222.637540592,223.062,0.393383,52.0
205.842,15.0,223.512682576,99.9956828753,5.23829998962,3.0,11.9176662661,0.0,1000.0,1000.0,242,225.152,1000.0,242,77.3605,223.498,-244.73,223.785299321,224.204,0.32465,49.0
206.32,15.765625,224.700373396,99.9956828753,5.37578204342,3.0,12.6771721357,0.0,1000.0,1000.0,243,226.525,1000.0,243,77.6784,224.694,-246.352,224.990158828,225.438,0.357296,58.0
