Epoch,MaxEsReturn,QFunRegParamNorm,AverageQ,AverageAbsY,StdEsReturn,MaxReturn,AverageQLoss,AverageY,AverageAbsQYDiff,AveragePolicySurr,Iteration,MinReturn,StdReturn,AverageAction,MinEsReturn,AverageAbsQ,AverageReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageEsReturn
119,1665.30927139,82.8249,7.5506,7.60356170103,0.0,2341.73161165,0.10559,7.55173287082,0.164876594019,-7.66316,119,-580.346109474,1018.11963137,0.976445,1665.30927139,7.60233,676.921648471,111.668,126.635607634,1665.30927139
120,1741.1116065,83.1998,7.65175,7.70855266405,0.0,2476.74467637,0.115303,7.65296045477,0.169603995483,-7.77265,120,-557.695544521,1086.16006678,0.985626,1741.1116065,7.70739,818.77988999,112.193,153.58580074,1741.1116065
121,2024.50566898,83.4798,7.76706,7.82501943934,0.0,2843.95126787,0.0690973,7.76755168918,0.158959779256,-7.8826,121,-527.930490869,1179.43052033,0.988349,2024.50566898,7.82441,989.386752129,112.707,160.91793363,2024.50566898
122,595.234791522,83.8646,7.87556,7.93941470523,0.0,2594.04183748,0.116958,7.87720130679,0.172623635139,-7.99598,122,1887.24632572,195.075446368,0.986063,595.234791522,7.93763,2312.57493561,113.193,194.594675538,595.234791522
123,1333.64293879,84.26,7.98865,8.05444075772,0.0,2162.83873256,0.113303,7.98972985014,0.172586597304,-8.1096,123,162.636589125,615.121775014,0.985921,1333.64293879,8.05315,1419.04347656,113.596,170.462872659,1333.64293879
124,1794.23489542,84.516,8.13325,8.20147430447,0.0,3065.04940332,0.0875222,8.13423450264,0.166041554411,-8.253,124,-474.50082054,1060.82896272,0.978208,1794.23489542,8.20045,2005.97089162,114.016,197.03225298,1794.23489542
125,2266.56099309,84.8577,8.22764,8.29866397468,0.0,3263.02889672,0.124488,8.22846685499,0.172388013693,-8.34106,125,1804.16541349,474.219364997,0.989782,2266.56099309,8.2977,2853.1390469,114.533,236.768831921,2266.56099309
126,2261.38163654,85.2729,8.35968,8.42849763378,0.0,2821.57712107,0.119806,8.36117189717,0.177503071932,-8.47711,126,-556.77658387,1255.2844541,0.993062,2261.38163654,8.42696,2047.07115097,115.028,164.819187952,2261.38163654
127,2262.4748456,85.5436,8.53251,8.60587647197,0.0,2969.7530614,0.108351,8.53379276532,0.175368733723,-8.65096,127,-568.242792637,1210.19330167,0.989551,2262.4748456,8.60449,1535.36671462,115.56,159.611801507,2262.4748456
128,1965.755988,85.8647,8.66379,8.73928959887,0.0,2922.29105527,0.135414,8.66481032224,0.180106062852,-8.78381,128,-595.76843172,1142.9903536,0.981043,1965.755988,8.73809,1351.80119738,115.939,152.404437531,1965.755988
129,2079.84129858,86.1931,8.72183,8.80364163843,0.0,2803.99336267,0.117802,8.72305938398,0.177560494484,-8.84402,129,-565.777840442,1281.55597847,0.990362,2079.84129858,8.80243,1986.07273198,116.337,154.279373378,2079.84129858
130,483.251948484,86.5034,8.80868,8.88837246102,0.0,3236.15739186,0.117205,8.80976102411,0.177636864074,-8.92872,130,404.210088513,788.638835826,0.990183,483.251948484,8.88717,2700.88736744,116.682,229.299614548,483.251948484
131,2067.77273111,86.8721,9.02218,9.10214823674,0.0,3297.15795589,0.128201,9.0233335819,0.180164973343,-9.1382,131,869.250188628,683.20570229,0.980673,2067.77273111,9.10075,2660.65389082,117.056,232.088593033,2067.77273111
132,2330.59101578,87.2995,9.0606,9.14704220021,0.0,3094.97611677,0.177403,9.06230041329,0.195598789328,-9.18179,132,2522.40643586,150.023332161,0.988668,2330.59101578,9.14501,2902.08165979,117.498,234.956138285,2330.59101578
133,2455.14114932,87.6156,9.25289,9.3380808035,0.0,1755.01941054,0.136372,9.25406675075,0.192050594205,-9.37542,133,-576.695887307,960.383859158,0.997757,2455.14114932,9.33692,255.25290658,117.962,101.524915879,2455.14114932
134,2325.65123024,87.9873,9.35182,9.44443463631,0.0,2735.45661353,0.177677,9.35327862247,0.195322489405,-9.4738,134,-480.931166379,1054.5091688,0.997099,2325.65123024,9.44287,723.911412193,118.386,176.355186256,2325.65123024
135,2165.76905422,88.3228,9.4798,9.57557040031,0.0,3205.76720321,0.11432,9.48077702076,0.182620007646,-9.60248,135,44.2256655261,891.137434015,0.991965,2165.76905422,9.57441,2693.01933338,118.922,222.58466903,2165.76905422
136,1600.6871271,88.6883,9.6628,9.75787345789,0.0,3106.79906618,0.189421,9.66442060024,0.199611622799,-9.79135,136,459.270449903,926.48237651,0.974684,1600.6871271,9.75615,1781.03736552,119.47,237.976595034,1600.6871271
137,2175.24332514,88.9497,9.69087,9.79405305517,0.0,2770.54295141,0.145099,9.69202991269,0.190112022559,-9.81123,137,-217.050753267,1194.8317009,0.983744,2175.24332514,9.79311,1519.04620034,119.894,164.6228067,2175.24332514
138,684.556932406,89.3004,9.82728,9.92678584495,0.0,3489.99681269,0.152381,9.82836610315,0.19345556683,-9.95603,138,1323.44413119,619.981071805,0.985101,684.556932406,9.92544,2956.72848683,120.282,249.456569758,684.556932406
139,2517.78876382,89.5738,9.97691,10.0795759329,0.0,3393.76159798,0.143546,9.97845925746,0.194203513404,-10.1069,139,368.097310144,906.40287769,0.982644,2517.78876382,10.078,2764.66856495,120.716,216.512298249,2517.78876382
140,2247.55801648,89.8942,10.0709,10.1730726125,0.0,3003.14614253,0.211206,10.0722133883,0.207330019575,-10.2028,140,-141.752015322,981.486206396,0.991162,2247.55801648,10.1715,2289.74636778,121.027,221.774287086,2247.55801648
141,2125.27206873,90.1575,10.1921,10.2971050128,0.0,3283.83799233,0.147302,10.1932007901,0.192778690551,-10.3287,141,-553.219542035,1080.60758905,0.99095,2125.27206873,10.2961,2634.60948486,121.377,199.18545947,2125.27206873
142,2215.43650007,90.4739,10.3361,10.4470297813,0.0,2959.26428707,0.141304,10.3374218821,0.197819713359,-10.4699,142,-564.707653377,1437.97029258,0.990756,2215.43650007,10.4455,1397.60127381,121.874,143.368691762,2215.43650007
143,2627.10419286,90.7696,10.6187,10.7222035785,0.0,2907.19096114,0.177006,10.6201519382,0.204594661899,-10.7474,143,-548.378078741,1336.93662778,0.993376,2627.10419286,10.7207,1364.36096084,122.317,177.799129335,2627.10419286
144,2549.06595025,91.0643,10.6483,10.7601623816,0.0,3335.70385268,0.177896,10.6493063825,0.204246715408,-10.7853,144,142.50995146,902.714480045,0.993994,2549.06595025,10.759,2718.05502178,122.761,244.975426685,2549.06595025
145,2464.16469164,91.3794,10.8211,10.9220200324,0.0,3301.79830981,0.181113,10.8228423058,0.207805181293,-10.9563,145,-546.795517966,1468.24643797,0.993922,2464.16469164,10.9203,1920.01342065,123.286,187.581582722,2464.16469164
146,2122.89847204,91.729,10.9267,11.0306346374,0.0,3488.81302718,0.127801,10.927598896,0.199048166907,-11.0582,146,629.240508151,1058.7142467,0.981537,2122.89847204,11.0295,2485.35035061,123.681,260.535474252,2122.89847204
147,2407.97510582,91.9948,11.066,11.176376563,0.0,3251.41834296,0.163121,11.0676543782,0.207032177039,-11.2015,147,-566.518742865,1232.87525009,0.987347,2407.97510582,11.1746,2188.10778247,124.182,210.127369215,2407.97510582
148,2365.61193506,92.3355,11.2314,11.341777732,0.0,2877.830556,0.163966,11.232145479,0.208193427539,-11.3616,148,-556.105841758,1322.65574576,0.98544,2365.61193506,11.3405,1252.24319447,124.548,159.391553917,2365.61193506
149,1069.47770979,92.7462,11.2632,11.3755201112,0.0,3278.23177216,0.222474,11.2644531329,0.215850941353,-11.3932,149,1041.01054844,751.083666582,0.974282,1069.47770979,11.374,1979.08224074,125.054,217.448858124,1069.47770979
150,2429.95912513,93.0765,11.4598,11.5664544641,0.0,2794.17436317,0.196997,11.4614247064,0.209470089118,-11.595,150,-585.436573796,1185.18736665,0.981768,2429.95912513,11.5649,1020.5048174,125.394,125.342210668,2429.95912513
151,2404.70557862,93.2852,11.6364,11.7452000174,0.0,3340.09166737,0.211027,11.637710733,0.214582135023,-11.7663,151,-553.789633087,1393.11828137,0.988854,2404.70557862,11.7437,1275.06280572,125.882,186.818293983,2404.70557862
152,1072.1074703,93.6006,11.7179,11.8298632383,0.0,3079.61940744,0.240648,11.7197163417,0.220982131521,-11.8512,152,-575.436644898,1400.54470099,0.988261,1072.1074703,11.8279,962.125734652,126.324,130.251841277,1072.1074703
153,2278.6688017,93.94,11.8107,11.9244874091,0.0,3184.02810344,0.262355,11.8119006944,0.222645626954,-11.95,153,-552.23429688,1149.40781772,0.97692,2278.6688017,11.9232,1295.2334011,126.771,219.422657498,2278.6688017
154,2612.50263631,94.1846,11.8736,11.9842813435,0.0,3511.78260611,0.155716,11.8748019316,0.200824497775,-12.0134,154,1929.95776614,458.184552172,0.98751,2612.50263631,11.9828,3180.07484874,127.332,257.259722373,2612.50263631
155,2492.11477553,94.4392,12.036,12.141116212,0.0,3467.80309985,0.198198,12.0369525053,0.21272332869,-12.1712,155,-205.758566459,1469.89619451,0.991427,2492.11477553,12.1401,1336.05217947,127.711,217.797438207,2492.11477553
156,1854.51570485,94.7856,12.1829,12.2903772519,0.0,3572.00789263,0.28401,12.1844030352,0.228089401147,-12.3245,156,298.878524502,1206.71638323,0.984459,1854.51570485,12.2887,2356.20160976,128.103,243.951829691,1854.51570485
157,2576.3711213,95.115,12.3578,12.460816332,0.0,3487.46003626,0.293683,12.3597669265,0.230582428186,-12.4976,157,-557.435889079,1178.47148251,0.982704,2576.3711213,12.4586,2055.09396972,128.493,227.919419893,2576.3711213
158,2746.68209485,95.4579,12.4744,12.5761596546,0.0,3611.92846954,0.243287,12.4761776776,0.224671871094,-12.6223,158,-506.070161809,1329.62176351,0.985649,2746.68209485,12.5744,2446.50213192,128.798,239.800034394,2746.68209485
159,2598.27448672,95.6766,12.602,12.7011883837,0.0,3219.98442809,0.255839,12.6041738063,0.230335949192,-12.7504,159,460.482983316,1151.63432106,0.975247,2598.27448672,12.6991,1948.71518543,129.174,228.607454567,2598.27448672
160,2769.95620887,95.97,12.7993,12.8945231723,0.0,3491.46323831,0.253878,12.8003379675,0.225886507672,-12.9428,160,232.326743581,1083.51726606,0.979652,2769.95620887,12.8934,2634.68266414,129.621,234.275447354,2769.95620887
161,2571.27854363,96.2843,12.8722,12.9635622289,0.0,3469.48647847,0.233024,12.8739903976,0.2230168835,-13.0178,161,951.003516501,769.672566042,0.983768,2571.27854363,12.9616,2832.32969385,129.954,260.530817288,2571.27854363
162,2517.61373397,96.5508,13.0268,13.1124644996,0.0,3750.23898537,0.226931,13.0282013761,0.21910950057,-13.1673,162,215.549435072,1202.5037374,0.986657,2517.61373397,13.1108,2769.29898613,130.33,259.45115834,2517.61373397
163,2027.93281112,96.9042,13.0875,13.1767177832,0.0,3689.21280926,0.310354,13.0888770584,0.241482277643,-13.2317,163,385.867879673,1004.01595358,0.984747,2027.93281112,13.1752,2887.73829673,130.748,245.959680296,2027.93281112
164,2431.54934796,97.129,13.2696,13.361359993,0.0,3404.36792016,0.281148,13.2712192992,0.229316665386,-13.4125,164,354.526479085,1116.68685485,0.983214,2431.54934796,13.3598,2179.36354223,131.165,230.479403445,2431.54934796
165,1800.96216106,97.4123,13.3837,13.4749945897,0.0,3095.0813343,0.316775,13.3853236472,0.240437213919,-13.5325,165,1837.09764905,330.599302988,0.990758,1800.96216106,13.4733,2698.15130716,131.59,231.876656235,1800.96216106
166,2545.82431418,97.7586,13.5133,13.604167351,0.0,3899.57759189,0.292222,13.5151337859,0.23893345928,-13.6573,166,3091.58661354,232.372535146,0.990485,2545.82431418,13.6023,3631.16754751,131.974,286.40244604,2545.82431418
167,2643.81934838,98.1036,13.6801,13.7711091122,0.0,3607.60951534,0.362365,13.6818536028,0.240253077917,-13.8274,167,1220.62118212,647.558649394,0.990406,2643.81934838,13.7694,3120.42033918,132.312,278.524310063,2643.81934838
168,2368.5487676,98.3232,13.7938,13.8874883476,0.0,3667.55882232,0.341679,13.79525642,0.237608036064,-13.9358,168,1452.75193817,595.963847722,0.988466,2368.5487676,13.8857,3147.1886365,132.771,251.89447601,2368.5487676
169,2748.63227058,98.6239,13.9538,14.0489675884,0.0,3867.95356274,0.232946,13.9550805554,0.224066464311,-14.0986,169,246.520651138,1016.42185184,0.988783,2748.63227058,14.0475,3252.89322757,133.182,263.547694371,2748.63227058
170,2296.45505785,98.9045,14.1067,14.2000381282,0.0,3590.27018466,0.380434,14.1085651232,0.247151267078,-14.2485,170,879.028306956,911.706232818,0.985584,2296.45505785,14.198,2601.75075146,133.535,271.346268385,2296.45505785
171,2607.74402843,99.2195,14.2471,14.3426824429,0.0,4028.57083876,0.311466,14.2484069465,0.237471596388,-14.3917,171,2500.71460499,399.64248688,0.99168,2607.74402843,14.3413,3632.20529817,133.886,292.779594919,2607.74402843
172,2790.95064568,99.4535,14.4131,14.5116225193,0.0,3782.4759861,0.251786,14.4139719233,0.233039424831,-14.5573,172,2528.8707257,406.002214261,0.990093,2790.95064568,14.5105,3362.81322122,134.325,288.546211099,2790.95064568
173,2646.38310723,99.6487,14.5625,14.6552185629,0.0,3828.03078298,0.215021,14.563866629,0.227085856787,-14.7122,173,2447.55471876,456.532899366,0.991257,2646.38310723,14.6536,3416.33035675,134.753,291.498324866,2646.38310723
174,2610.76904988,99.9441,14.6049,14.7026198066,0.0,3770.98022245,0.266541,14.6062053438,0.236628275244,-14.748,174,311.89890123,1207.28410653,0.988449,2610.76904988,14.7012,2577.35052264,135.079,278.857948006,2610.76904988
175,650.461311505,100.202,14.6415,14.7403309128,0.0,4027.00300496,0.38506,14.6430394198,0.251136911004,-14.7895,175,997.464045979,1064.65055008,0.9849,650.461311505,14.7387,2954.34975648,135.439,308.419130194,650.461311505
176,1306.81650825,100.434,14.7427,14.8385023512,0.0,4114.44023856,0.261504,14.743927543,0.228895548303,-14.8852,176,1484.51834656,1012.41587847,0.989789,1306.81650825,14.837,3034.00912383,135.846,286.949153988,1306.81650825
177,2564.10598677,100.69,14.8535,14.9470116518,0.0,3634.57930905,0.305169,14.8547647232,0.238290524538,-15.0033,177,245.449687478,950.504549206,0.989919,2564.10598677,14.9455,2941.82934009,136.275,249.943359817,2564.10598677
178,2435.78394324,100.946,15.0144,15.1107495691,0.0,3582.41000995,0.334452,15.0160075642,0.242213419783,-15.1649,178,2158.54189966,487.910358665,0.990403,2435.78394324,15.109,2981.08578539,136.638,264.91097549,2435.78394324
179,2809.50301161,101.21,15.1579,15.2501571091,0.0,3622.45030209,0.295944,15.1593870284,0.235706175879,-15.3071,179,1184.06513754,897.568070291,0.985926,2809.50301161,15.2487,2447.38998644,136.974,253.601440827,2809.50301161
180,2690.28539753,101.424,15.2891,15.3782824174,0.0,3545.27369039,0.291636,15.290529362,0.242761107143,-15.4356,180,2258.3126577,353.738536968,0.991464,2690.28539753,15.3768,3176.18298919,137.377,260.71192406,2690.28539753
181,2497.59208582,101.71,15.4525,15.5436729607,0.0,3471.82558095,0.319149,15.4539138107,0.244208411512,-15.6001,181,392.991536447,877.166431431,0.990966,2497.59208582,15.5418,2995.56714782,137.779,239.194358055,2497.59208582
182,2572.40648441,102.004,15.547,15.6328234866,0.0,3725.90738218,0.315307,15.548452714,0.239952531848,-15.6924,182,189.725411011,1246.04177539,0.989244,2572.40648441,15.6314,2365.41435723,138.122,267.389273128,2572.40648441
183,2534.26914438,102.3,15.6652,15.7526142622,0.0,3556.32024699,0.321653,15.6661215228,0.243314896442,-15.807,183,-380.212984854,1260.28193278,0.98871,2534.26914438,15.7516,1633.93719195,138.467,241.415443893,2534.26914438
184,2864.1332165,102.516,15.7338,15.8242592339,0.0,3410.98704629,0.430866,15.7355648564,0.257780971793,-15.8768,184,-143.006498821,1001.97169407,0.990208,2864.1332165,15.8222,2516.11946521,138.838,235.629502874,2864.1332165
185,1018.66741318,102.789,15.8396,15.9333466415,0.0,2967.60045755,0.397961,15.8413821775,0.255837346521,-15.9872,185,-446.2266438,1028.92141302,0.989372,1018.66741318,15.9316,1142.13673389,139.236,235.233516781,1018.66741318
186,2374.27366241,103.025,16.0094,16.1006430497,0.0,1630.09208968,0.349438,16.0111039231,0.250085631903,-16.1573,186,-589.104888343,746.505962873,0.985564,2374.27366241,16.0989,600.7859163,139.503,177.999459031,2374.27366241
187,2334.87232921,103.318,16.0608,16.1545113161,0.0,3778.44786457,0.323673,16.0615811695,0.248984285387,-16.2023,187,31.2540720379,1232.07032499,0.98923,2334.87232921,16.1535,1373.19793387,139.963,257.816978805,2334.87232921
188,2708.14883025,103.559,16.2141,16.3110765849,0.0,3637.20484362,0.372212,16.215222391,0.254370923532,-16.3573,188,157.772592988,1278.5472613,0.989164,2708.14883025,16.3098,2339.22748852,140.29,277.964986516,2708.14883025
189,1188.81377999,103.857,16.3302,16.4271127413,0.0,3793.5708686,0.347778,16.3317085403,0.252191813406,-16.4717,189,-313.863748968,1529.58136588,0.994366,1188.81377999,16.4253,1960.55509912,140.634,253.359121322,1188.81377999
190,2335.33046936,104.173,16.4133,16.5103533736,0.0,3489.24800082,0.514853,16.4151583868,0.268839377312,-16.5516,190,86.9264358214,1402.10010364,0.990122,2335.33046936,16.5089,2400.43100165,141.007,247.798253684,2335.33046936
191,2521.3556291,104.387,16.4737,16.5722328814,0.0,2914.12974992,0.443502,16.4749084812,0.262636320045,-16.6151,191,-593.755909442,1003.34743466,0.983488,2521.3556291,16.5706,922.789486851,141.412,192.292717085,2521.3556291
192,2202.54203073,104.693,16.591,16.6934991736,0.0,3759.97996357,0.44211,16.5922954937,0.264626587362,-16.7404,192,171.817201457,1428.85944715,0.985808,2202.54203073,16.6919,1778.09125416,141.715,219.205577718,2202.54203073
193,1094.38093526,104.877,16.6459,16.7490621921,0.0,3552.74225223,0.335744,16.64738808,0.252209028568,-16.7943,193,-593.098734498,1340.51296327,0.990601,1094.38093526,16.7472,1803.88288831,142.106,211.936590141,1094.38093526
194,2363.21539849,105.101,16.7506,16.8525498066,0.0,3141.62220288,0.43894,16.7517645899,0.264835870749,-16.8945,194,-158.594185125,1138.55946914,0.990769,2363.21539849,16.8514,1686.60597349,142.476,236.675447397,2363.21539849
195,2419.93311872,105.353,16.8569,16.9603569769,0.0,3368.2789254,0.404474,16.8584387353,0.268818307917,-16.9955,195,-30.739384465,1149.76152755,0.992038,2419.93311872,16.959,1984.09292732,142.781,241.207566434,2419.93311872
196,2387.29039158,105.639,16.9753,17.0812448018,0.0,3472.29698016,0.471069,16.9766394715,0.272697194109,-17.1221,196,246.889453467,918.577420805,0.992403,2387.29039158,17.0797,2976.17012333,143.153,269.448813703,2387.29039158
197,2544.65977017,105.924,17.1011,17.1968289363,0.0,3902.57873231,0.493936,17.1030260216,0.279325451496,-17.2581,197,1189.97979787,911.895530246,0.991662,2544.65977017,17.1948,2861.17883838,143.47,267.297847114,2544.65977017
198,2464.66582374,106.158,17.1646,17.2626695541,0.0,3726.42870833,0.341288,17.1657031071,0.257288626172,-17.317,198,36.0056355825,1065.79033614,0.994758,2464.66582374,17.2614,3198.86208446,143.88,279.811799033,2464.66582374
199,2524.06873128,106.427,17.324,17.4240106157,0.0,3960.14154904,0.457002,17.3265458695,0.275822506903,-17.4734,199,1161.95444428,957.468220943,0.993407,2524.06873128,17.4213,3201.66332599,144.28,287.48541716,2524.06873128
200,2708.8370866,106.647,17.4076,17.5009184406,0.0,3686.3538038,0.338503,17.4089647451,0.260594539922,-17.5641,200,983.377125414,901.2418122,0.99283,2708.8370866,17.4993,2993.09120914,144.695,272.658191553,2708.8370866
201,2674.89638872,106.848,17.5849,17.6761647716,0.0,3760.80388695,0.38048,17.5864046314,0.262749082349,-17.7366,201,-165.10665204,1432.60466094,0.994546,2674.89638872,17.6744,2630.57074064,145.036,254.924711412,2674.89638872
202,2797.10995152,107.091,17.6594,17.7555817629,0.0,3502.78573266,0.355697,17.6616142009,0.257063592779,-17.8107,202,481.374882786,1010.48734527,0.99095,2797.10995152,17.7534,2187.15757651,145.336,270.499451209,2797.10995152
203,3059.45990851,107.315,17.8387,17.9293301067,0.0,3601.67847731,0.363223,17.8393219113,0.26763506305,-17.9859,203,104.304257389,1119.3042324,0.991167,3059.45990851,17.9287,2682.8241444,145.657,241.862500995,3059.45990851
204,2684.34162274,107.626,17.9225,18.0167409276,0.0,3152.00249274,0.575431,17.9251734164,0.288458931099,-18.067,204,-109.767022782,1224.38795449,0.995884,2684.34162274,18.0142,1043.2807959,145.951,223.610574048,2684.34162274
205,2632.72488157,107.853,18.0003,18.0944384274,0.0,3608.93919006,0.468783,18.0013514435,0.276444332608,-18.1525,205,554.883094726,1238.87934122,0.994711,2632.72488157,18.0935,1947.49591397,146.301,261.182171889,2632.72488157
