Iteration,AverageAbsQ,Epoch,AverageEsReturn,AverageAction,AveragePolicySurr,AverageQ,StdEsReturn,PolicyRegParamNorm,MinEsReturn,AverageReturn,MinReturn,AverageY,AverageAbsY,AverageAbsQYDiff,StdReturn,QFunRegParamNorm,AverageQLoss,MaxReturn,AverageDiscountedReturn,MaxEsReturn
4701,1.98584e+06,4701,15.8551175493,0.360751,-2.10505e+06,1.98187e+06,20.9479450226,275.02,3.81997218057,974.417634968,973.559257258,1981967.43353,1982182.59999,78930.6390437,0.592867155103,5244.01,3.68042e+10,975.394100634,86.1701379628,126.908259887
4702,1.99404e+06,4702,22.4489503333,0.353686,-2.1121e+06,1.99015e+06,21.970294672,275.059,2.83037259834,977.717936887,976.433903391,1990116.30445,1990386.14541,78352.5941826,0.78476937663,5245.7,3.62338e+10,978.991581011,86.9581221206,88.654155335
4703,1.9966e+06,4703,20.0159165703,0.317449,-2.11373e+06,1.99276e+06,28.7175371052,275.119,1.54111653943,976.165604026,975.4101895,1993026.11581,1993269.30244,78017.2766855,0.487963843751,5247.51,3.58639e+10,976.941807428,85.8586537341,172.265615446
4704,2.00006e+06,4704,13.2559568226,0.392488,-2.11781e+06,1.99623e+06,13.252072056,275.149,2.9992947091,972.288301917,969.877258752,1996457.24127,1996728.62678,78311.7742329,1.2342594123,5249.29,3.60027e+10,974.399713519,83.3964515772,60.5628599007
4705,2.0019e+06,4705,16.0442524065,0.141281,-2.11652e+06,1.99795e+06,17.9077156576,275.184,3.53584763244,977.417477608,975.032258138,1998096.31576,1998361.903,77349.5496957,1.49737011196,5250.99,3.56684e+10,979.683747584,86.3188818743,92.7356539729
4706,2.00095e+06,4706,13.8238697677,0.380812,-2.11811e+06,1.99742e+06,13.1946549126,275.203,2.89197732565,975.300100837,974.107081679,1997403.84415,1997568.85492,77143.7453374,0.699971101049,5252.76,3.54343e+10,976.308025265,85.7552079696,66.1223056864
4707,2.00268e+06,4707,14.0892658387,0.392803,-2.11889e+06,1.99889e+06,18.0215185535,275.262,3.01584461465,971.521428199,970.316062625,1998993.61397,1999114.16867,77057.1920075,0.832254364081,5254.48,3.511e+10,972.78464885,82.8023852003,105.285229448
4708,2.00357e+06,4708,14.2231814829,0.311714,-2.12077e+06,1.99962e+06,14.9783379412,275.296,3.53958728834,972.817482691,970.19724266,1999790.36995,1999961.79408,78525.1566495,1.33369517126,5256.21,3.66049e+10,974.720374645,85.4431130262,70.037436944
4709,2.00231e+06,4709,19.9478521657,0.39926,-2.11975e+06,1.99826e+06,25.1730087058,275.35,3.83762805008,973.182604679,970.90106423,1998435.60208,1998605.85079,78504.7901271,1.47826849583,5257.86,3.62928e+10,976.580260857,85.7887531186,147.940600256
4710,2.00637e+06,4710,20.8992652497,0.377068,-2.12329e+06,2.00231e+06,25.5247996452,275.384,3.67659514355,973.297413242,972.494672677,2002484.12089,2002722.58175,79640.9399859,0.654925949237,5259.55,3.70624e+10,974.891485285,87.3523595403,124.287919867
4711,2.01081e+06,4711,18.1656359887,0.405749,-2.12658e+06,2.00697e+06,23.5463926587,275.414,3.43898845895,971.85383698,970.540218296,2007122.08201,2007374.33253,77804.8677405,0.660971706764,5261.25,3.66888e+10,972.947020076,85.2470472749,133.867538181
4712,2.009e+06,4712,16.4871596887,0.0530251,-2.12761e+06,2.00504e+06,20.5841696287,275.472,3.62827142847,998.623485455,996.929843625,2005277.73532,2005506.57604,78815.2365354,0.846821687544,5263.01,3.67528e+10,999.668001767,98.965602406,97.7903035576
4713,2.01216e+06,4713,15.4188671401,0.423369,-2.12974e+06,2.00847e+06,18.0037728136,275.493,3.50653860942,972.544211952,967.186684678,2008373.83517,2008546.45939,78063.0019687,2.12331982688,5264.76,3.63215e+10,974.431681606,86.6293238159,86.4138323291
4714,2.00869e+06,4714,23.0246427892,0.466803,-2.12714e+06,2.00465e+06,24.8493430379,275.551,3.22059820498,968.236509752,967.244270725,2004931.92361,2005088.67546,78516.3305638,0.600301156904,5266.52,3.58092e+10,969.081227305,86.9421986488,99.3790754802
4715,2.01254e+06,4715,16.7127340233,0.492166,-2.13148e+06,2.00892e+06,20.7547602226,275.569,3.27196170528,966.25750698,965.395883553,2009126.66937,2009289.76987,79416.5156715,0.512350394921,5268.31,3.68974e+10,966.948489385,84.0490477489,107.904011281
4716,2.01994e+06,4716,21.2473908728,0.436765,-2.13728e+06,2.016e+06,21.2590395494,275.637,3.31200010359,972.64433175,967.382668257,2016289.57938,2016540.43946,78573.2612404,3.55350947927,5269.94,3.64577e+10,977.494950441,91.1435047353,79.6315012774
4717,2.02091e+06,4717,18.7672355207,0.409246,-2.13817e+06,2.01729e+06,21.2346537784,275.7,3.60577402391,971.918827985,970.789011357,2017380.60476,2017572.80166,78238.1494266,0.565389866435,5271.6,3.64575e+10,972.522307152,85.8692261118,97.5350701116
4718,2.01587e+06,4718,19.6731831728,0.518472,-2.13566e+06,2.01194e+06,19.7250604295,275.728,3.73262458576,970.430239932,969.175974922,2011999.30509,2012230.04382,79900.7510769,0.713749196097,5273.37,3.77574e+10,971.551571133,89.0609346156,79.4020305647
4719,2.01659e+06,4719,19.6532312096,0.395497,-2.13321e+06,2.01245e+06,28.448382178,275.765,3.23102796315,976.468889723,971.932588235,2012704.92488,2012906.89007,79874.2559618,2.15036503481,5275.11,3.80651e+10,978.759168942,89.9919555746,175.552070526
4720,2.01791e+06,4720,25.2315041089,0.356013,-2.13716e+06,2.01377e+06,25.3877799303,275.816,2.6878304997,978.542175139,973.769233734,2013671.71211,2013844.29791,80605.8814832,2.47081329997,5276.77,3.89311e+10,982.067612637,91.4293171231,93.7815563763
4721,2.01799e+06,4721,18.0776753347,0.499754,-2.13578e+06,2.01367e+06,19.8871551882,275.906,3.34251558148,971.068854487,969.521011895,2014045.98634,2014278.96621,79404.0586201,1.23750348955,5278.53,3.75654e+10,973.587880262,87.2109321857,109.605604022
4722,2.01986e+06,4722,17.6459447512,0.370085,-2.13948e+06,2.01599e+06,19.7795378955,275.942,3.52515398032,975.719483302,973.190048001,2016207.80109,2016549.93031,78509.5618906,1.00027811597,5280.23,3.62457e+10,976.704980379,87.7848832406,73.4406982389
4723,2.02555e+06,4723,24.4558943028,0.384505,-2.14462e+06,2.02172e+06,29.7004115944,275.979,4.12701532206,976.748894487,972.27878638,2021578.43959,2021760.06626,80146.5608155,2.0739264291,5281.89,3.86215e+10,980.091125944,91.3455087947,143.434227795
4724,2.02305e+06,4724,16.7026855862,0.369154,-2.14164e+06,2.01879e+06,19.0305227249,276.036,3.45770510846,980.528195059,975.824237815,2018858.40167,2019165.52278,80512.3349749,2.30584746201,5283.58,3.83429e+10,983.203357743,91.8865727478,94.7546209112
4725,2.0255e+06,4725,14.9741678907,0.373725,-2.14499e+06,2.02167e+06,18.2296833692,276.121,3.30611522365,977.230991727,971.288256962,2022039.90804,2022210.65075,79669.8727801,3.16298503563,5285.3,3.80995e+10,980.847465909,88.6303130255,89.418879411
4726,2.02587e+06,4726,19.3643593816,0.432031,-2.14616e+06,2.02223e+06,26.7678291056,276.132,3.38459533462,973.703631621,967.576704473,2022222.81735,2022382.59204,79783.131072,2.95178155171,5287.03,3.73286e+10,978.044970799,89.0499152357,166.431465556
4727,2.02914e+06,4727,17.5198467889,0.317589,-2.14792e+06,2.02549e+06,23.1346589259,276.135,3.95259537166,981.120410962,979.46003293,2025504.74461,2025593.08339,78597.0490875,0.93971993201,5288.68,3.72373e+10,983.113138296,88.4268852391,122.869360554
4728,2.03341e+06,4728,23.5178842466,0.40281,-2.14966e+06,2.02933e+06,25.4525504376,276.188,3.47278497518,977.053139543,971.904823175,2029508.041,2029794.55669,77422.0711994,3.27803246385,5290.28,3.56387e+10,980.09864236,87.268785242,94.8502735689
4729,2.03377e+06,4729,17.6861041784,0.364414,-2.15394e+06,2.02988e+06,28.4109737974,276.234,3.68893948546,978.848223866,970.478721507,2029997.23534,2030165.20157,79917.4172573,2.86042283956,5292.1,3.77505e+10,980.9456753,88.590655752,137.149171879
4730,2.026e+06,4730,18.6218300453,0.255594,-2.14712e+06,2.02172e+06,20.4541968628,276.279,3.77426499995,982.746362559,980.97034039,2021982.59756,2022360.92569,80611.6297065,1.01291521311,5293.9,3.8805e+10,984.271925312,90.2808274104,85.8440722883
4731,2.03492e+06,4731,30.3224885345,0.469857,-2.15466e+06,2.03119e+06,34.6813923721,276.325,3.17303691123,973.362598375,972.655300094,2031186.15146,2031356.02412,79560.023191,0.415935417628,5295.63,3.76003e+10,974.157858778,92.2230507099,155.967228388
4732,2.03585e+06,4732,13.460888082,0.375056,-2.15583e+06,2.03189e+06,17.1958374337,276.314,2.86329461082,979.083195603,977.780967953,2032152.69027,2032390.84158,80577.5608659,0.761876995947,5297.37,3.85399e+10,980.659281356,88.361059337,93.098733266
4733,2.0354e+06,4733,23.3769575523,0.441193,-2.1554e+06,2.0316e+06,27.8106010066,276.353,3.24141903216,978.414457042,975.306704598,2031815.35478,2032023.38348,81173.1118446,1.77714262311,5299.12,3.96254e+10,980.214420658,89.8867274821,124.017740654
4734,2.03514e+06,4734,13.1409412395,0.324048,-2.15592e+06,2.03116e+06,12.7291996754,276.394,2.57360992134,983.036943188,981.522487972,2031319.65214,2031518.21098,80346.4170492,0.686289519516,5300.76,3.86713e+10,984.044145576,91.0553446045,57.2737666333
4735,2.03966e+06,4735,14.5875413199,0.301824,-2.15922e+06,2.03573e+06,18.3172165861,276.477,2.86107867892,978.371716298,977.108665868,2035899.58944,2036153.07468,80736.052971,0.713539498372,5302.45,3.92904e+10,979.427970933,88.0761514258,91.5090898259
4736,2.04146e+06,4736,11.4220411363,0.490473,-2.16189e+06,2.03746e+06,12.526931742,276.498,2.96384316882,971.371484222,969.047830912,2037535.14922,2037739.25971,79790.3485501,1.84149674471,5304.15,3.79134e+10,974.577170055,88.6130983598,75.8569703554
4737,2.03871e+06,4737,16.3966099002,0.290005,-2.15954e+06,2.03478e+06,26.0851201096,276.523,2.84518081147,980.238689004,979.075709634,2034904.19756,2035164.54875,79565.0100419,0.722766419079,5305.8,3.84618e+10,981.349118574,90.0538598112,124.421289187
4738,2.04094e+06,4738,21.8907683171,0.317257,-2.16252e+06,2.03678e+06,25.3998065868,276.595,3.20500959932,978.172817411,977.233040497,2036958.06829,2037149.61459,79939.1491837,0.613053711383,5307.55,3.70839e+10,979.008155924,88.8629558111,126.790935577
4739,2.04465e+06,4739,15.1584376518,0.353425,-2.16329e+06,2.0407e+06,17.0941049415,276.633,3.0220886525,976.38575991,975.540713485,2040753.97126,2041054.55474,79604.8076026,0.581391738692,5309.24,3.84676e+10,977.221154518,86.6428039163,77.6249493708
4740,2.04847e+06,4740,13.4790753564,0.327788,-2.1676e+06,2.04471e+06,13.8029026897,276.66,1.88701782812,983.193096077,978.882305056,2044879.79944,2045052.32872,79726.8059371,3.00236682793,5311.0,3.74729e+10,986.458981588,93.6869415192,52.9040981681
4741,2.04363e+06,4741,18.5861263803,0.499228,-2.16439e+06,2.03958e+06,21.8033470071,276.664,3.13948273646,967.823281406,966.986728942,2039623.57567,2039909.01384,80259.9505496,0.487621015779,5312.7,3.86398e+10,968.540390803,87.6679779637,82.6920415622
4742,2.04881e+06,4742,15.5192917337,0.497585,-2.17078e+06,2.04502e+06,18.6996712777,276.686,3.3686260512,969.55160993,968.829913496,2045277.23815,2045438.29247,79603.4527846,0.454000135585,5314.44,3.76972e+10,970.185680503,88.6662610694,77.3048294335
4743,2.0459e+06,4743,22.4549927247,0.456684,-2.1674e+06,2.04188e+06,25.4197988357,276.723,3.58793731572,971.385091514,969.596698771,2042086.96975,2042229.15168,80049.2167511,0.867370530085,5316.15,3.78566e+10,972.216606541,90.9257927625,141.398241623
4744,2.05473e+06,4744,19.2328812549,0.298124,-2.17401e+06,2.05067e+06,21.9274621909,276.762,3.9033401502,982.41874907,980.20001007,2050762.16214,2051078.94909,79311.9316489,1.21776447284,5317.85,3.78864e+10,983.780207772,93.8417706784,98.4188617156
4745,2.05239e+06,4745,20.6658755574,0.427394,-2.1739e+06,2.04848e+06,23.927678289,276.833,3.89385188053,972.201345791,971.391829432,2048559.77378,2048704.91937,81764.4649912,0.846652896225,5319.63,3.98545e+10,973.56412536,90.3177921402,113.785970504
4746,2.05582e+06,4746,15.8426033186,0.481139,-2.17604e+06,2.05161e+06,17.5592348391,276.854,3.37766850706,974.845064955,973.639695645,2051907.05837,2052283.94802,78874.0244538,1.00864704745,5321.34,3.67027e+10,976.205980024,95.7123380899,69.6144806671
4747,2.05807e+06,4747,17.6048664148,0.528934,-2.17615e+06,2.05417e+06,23.3205290667,276.879,3.8565751214,966.118791125,965.034094042,2054273.20098,2054524.34252,80429.2419094,0.651381802794,5323.08,3.90539e+10,967.190171474,89.460693955,117.462165471
4748,2.06244e+06,4748,15.3379773016,0.506894,-2.1793e+06,2.05853e+06,21.7252977655,276.892,3.93594630127,966.673388865,965.690782383,2058758.93381,2058935.50851,77858.2151053,0.578865104919,5324.76,3.69344e+10,967.471689564,85.679995577,103.32620886
4749,2.0652e+06,4749,17.0142034211,0.469792,-2.185e+06,2.06142e+06,18.3294982707,276.912,3.51655462995,969.228790865,967.962666215,2061415.63475,2061580.39717,80202.6085217,0.940850710286,5326.45,3.91331e+10,970.657629829,87.9644340512,76.0993353426
4750,2.06397e+06,4750,18.0082663695,0.357315,-2.1859e+06,2.06008e+06,18.7817368617,276.95,4.06906088043,976.784714375,970.13339717,2060376.40095,2060718.10942,80551.9997428,4.01687526427,5328.2,3.88756e+10,980.041067026,89.0180434158,89.3986655685
4751,2.06951e+06,4751,24.4153615823,0.246225,-2.18835e+06,2.06546e+06,22.2946139042,276.987,4.42704095988,981.577998889,977.93750893,2065786.05652,2066001.786,79567.4259038,1.4528879341,5329.82,3.8378e+10,982.800644576,91.2064164311,89.1969831556
4752,2.06352e+06,4752,18.6389832407,0.504303,-2.18361e+06,2.05941e+06,31.425567586,276.998,3.18343847203,971.279338544,970.004048878,2059540.25542,2059794.46514,80863.3421204,1.06301046313,5331.5,3.94359e+10,973.143638633,89.4157622384,201.759851726
4753,2.06737e+06,4753,16.0555564668,0.489935,-2.1885e+06,2.06332e+06,18.9760002101,277.045,3.77235986999,972.168242429,971.143863673,2063556.88542,2063732.52599,81734.4679424,0.550144061285,5333.27,4.07924e+10,972.864369986,90.0005376733,82.4858738078
4754,2.06376e+06,4754,16.8485922072,0.374387,-2.18623e+06,2.05949e+06,15.9178380405,277.066,3.73206571689,976.973831965,968.424063133,2059549.79266,2059707.76917,81248.7272209,5.19246918084,5334.99,3.91449e+10,981.530562452,90.9715564541,64.7570680729
4755,2.06708e+06,4755,17.0910110851,0.326431,-2.18975e+06,2.06305e+06,16.610993395,277.065,3.90071287891,245.613419174,63.2907469007,2063278.05924,2063508.97083,81402.6130235,326.381387272,5336.74,3.87241e+10,956.292026089,47.2872695677,91.3881807508
4756,2.0683e+06,4756,21.3307685317,0.317815,-2.19043e+06,2.06434e+06,21.3508720377,277.119,3.14833005403,977.37098935,976.632679263,2064366.23378,2064532.67627,81583.1087206,0.505916345209,5338.53,4.01609e+10,978.290423743,88.0174477584,93.1253132281
4757,2.07456e+06,4757,17.0384090522,0.472037,-2.19475e+06,2.07054e+06,17.5113734336,277.179,3.37276330805,973.229003439,970.718345005,2070799.78964,2071075.80429,81487.5057636,1.75863500292,5340.29,3.91883e+10,975.644651152,92.8042388277,77.8028392518
4758,2.07157e+06,4758,19.3184342469,0.442268,-2.19292e+06,2.06758e+06,28.8009145915,277.19,3.77298895738,973.295907699,968.886384167,2067696.50456,2067922.67433,80802.8312059,1.77127225729,5341.97,3.82901e+10,975.528606995,89.8603609226,177.788468615
4759,2.07081e+06,4759,21.7560969825,0.485626,-2.19268e+06,2.06645e+06,31.1970174087,277.253,2.7708374751,967.432279977,966.09938895,2066677.49366,2066873.73049,80399.5540249,0.756990535804,5343.78,3.7651e+10,968.635537912,88.4951606765,191.309049501
4760,2.07167e+06,4760,15.5730605998,0.468105,-2.19383e+06,2.06739e+06,19.7408774373,277.3,3.24046987572,972.957700771,968.166677858,2067629.93145,2067958.49037,81124.0985066,3.70374221943,5345.44,3.89528e+10,979.233247272,87.4213163401,91.5503872519
4761,2.07141e+06,4761,15.6980916459,0.270817,-2.19602e+06,2.06706e+06,18.2679311115,277.363,3.42829449557,978.946962005,977.720356242,2067349.94705,2067639.90343,81582.3253474,0.825014941229,5347.21,3.92233e+10,980.658656423,89.2967527454,92.1974931424
4762,2.07877e+06,4762,14.9476244649,0.503323,-2.20083e+06,2.07488e+06,18.3422901368,277.405,3.02252233882,968.79893827,968.09665671,2074753.02399,2074905.64971,81158.69267,0.418738241751,5348.89,3.93225e+10,969.602214316,89.4211300435,87.6637752003
4763,2.07566e+06,4763,19.6951883858,0.315846,-2.19814e+06,2.07126e+06,22.6580987054,277.415,3.46401027935,977.144577452,976.528673141,2071593.33345,2071905.6693,81472.8753954,0.609336684491,5350.62,3.89558e+10,978.17993627,88.9450429313,119.679615587
4764,2.07918e+06,4764,15.3524436287,0.347394,-2.20024e+06,2.07509e+06,26.3358828073,277.425,3.86892807813,978.978517755,976.25846933,2075371.14707,2075510.44,80354.4735499,1.00411180257,5352.25,3.83976e+10,980.188872766,89.914427386,182.227230608
4765,2.08534e+06,4765,17.3496316917,0.319745,-2.20715e+06,2.08107e+06,15.7022648694,277.47,4.06167850282,974.660541212,974.255151192,2081267.97239,2081536.56198,81445.4311573,0.391211009922,5353.97,3.94807e+10,975.467247007,85.6344784384,58.1245697646
4766,2.08221e+06,4766,15.0887034921,0.435948,-2.20526e+06,2.07812e+06,14.3418835243,277.514,3.22331346767,975.532572625,973.949909273,2078187.63747,2078472.50734,81104.2987407,0.969890155374,5355.73,3.93882e+10,977.015941422,87.2897796934,56.7674060109
4767,2.08522e+06,4767,16.8531077466,0.38494,-2.20894e+06,2.08127e+06,18.7131176143,277.617,1.76032216061,974.546141172,972.76738684,2081411.51581,2081600.99864,81805.6602339,0.939569354495,5357.44,4.00191e+10,976.48183765,86.4891884252,75.2768731958
4768,2.08716e+06,4768,19.7807378427,0.0625998,-2.20858e+06,2.08299e+06,23.0765065475,277.646,3.16575182762,978.114962281,977.386025096,2082947.89589,2083074.36804,81135.4876493,0.497968355701,5359.1,4.02329e+10,978.90824044,87.0123118249,92.0019257942
4769,2.08845e+06,4769,18.1385345025,0.319749,-2.21137e+06,2.08446e+06,18.8029370872,277.672,3.46739101681,981.141069222,979.194190405,2084830.15907,2084971.33743,81361.4160931,1.1637644549,5360.84,3.89217e+10,982.489740104,89.3234893916,76.3918311028
4770,2.08908e+06,4770,23.7766807463,0.369787,-2.21087e+06,2.08485e+06,28.8663470975,277.727,2.94647599954,975.898914135,974.639794454,2085026.09721,2085200.90813,82082.2231317,0.760857113261,5362.59,4.0675e+10,977.396448928,86.9902512079,138.554143959
4771,2.09082e+06,4771,28.3970033072,0.405299,-2.21271e+06,2.08683e+06,30.7189339395,277.785,4.28066565165,973.532011474,971.650276153,2087120.84822,2087316.88985,82121.1374885,1.15794740147,5364.34,3.99482e+10,975.250001383,84.7025179469,123.803096568
4772,2.08724e+06,4772,20.4450747895,0.293303,-2.21189e+06,2.08321e+06,24.0808057824,277.797,3.00516284275,982.421776166,980.590279032,2083092.90878,2083324.46496,82917.8334027,0.736483522865,5366.09,3.98926e+10,983.483924511,89.6396004798,121.389978925
4773,2.09222e+06,4773,11.5965824329,0.281227,-2.21721e+06,2.08811e+06,13.8307937332,277.819,2.98930173279,980.028018763,977.545688575,2088308.60407,2088598.65465,84695.8144376,1.25060440418,5367.88,4.2512e+10,981.59573528,89.633280983,80.0433479398
4774,2.08743e+06,4774,14.1201915226,0.356161,-2.21287e+06,2.08323e+06,13.3259979554,277.853,3.15796582461,972.696464749,971.649375982,2083597.06622,2083813.21778,82836.4171236,0.806113050846,5369.66,4.13534e+10,974.096227901,83.046809264,62.0934180709
4775,2.1e+06,4775,13.9858513984,0.328091,-2.22252e+06,2.09602e+06,14.0925793826,277.889,3.059671985,981.88784588,980.702672028,2096046.25664,2096297.28635,81832.6921162,0.732369446029,5371.34,3.99279e+10,983.021706391,91.7462562427,72.0738267849
4776,2.09663e+06,4776,20.5751943571,0.386995,-2.22222e+06,2.09251e+06,19.386148359,277.905,3.61224238383,975.506493836,974.645480903,2092657.77919,2092934.94795,84385.059477,0.733920896139,5373.17,4.23815e+10,977.177962686,88.1728061861,89.3533863447
