MaxEsReturn,AveragePolicySurr,AverageY,Iteration,AverageQ,PolicyRegParamNorm,AverageDiscountedReturn,AverageAction,AverageReturn,StdEsReturn,MinReturn,AverageAbsY,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,Epoch,MaxReturn,AverageAbsQ,AverageQLoss,StdReturn,QFunRegParamNorm
639.496951826,-437.695,427.898627789,990,427.883,115.559,72.0739916237,0.691287,279.345192989,202.160161382,43.7426658249,428.095553617,157.340500213,5.09446752433,9.2214513974,990,3066.69042979,428.427,748.869,551.361456242,240.958
415.195404723,-437.695,427.818636735,991,427.799,115.608,234.088093275,0.710421,2074.60908172,106.034505905,689.737872983,428.027480871,63.2952922913,4.56850236334,9.05433497664,991,2811.92465402,428.324,755.572,803.602669615,241.046
264.029604387,-437.028,427.207945769,992,427.204,115.641,230.397862589,0.663009,1948.85268182,69.1781186,890.570078431,427.473120949,58.7038792629,5.22187045107,9.24855442116,992,2868.1737167,427.81,787.396,731.74519741,241.134
526.499179734,-437.991,428.431455912,993,428.43,115.683,237.151939108,0.651139,2403.44210549,146.431358504,1786.90991121,428.690767182,120.943637662,4.92807215598,9.09143693153,993,2880.61137296,429.015,771.779,407.932377932,241.224
293.201582779,-438.213,428.265398748,994,428.241,115.776,213.114532785,0.721636,1280.01408717,63.7743796435,239.269776872,428.493008169,48.7195900527,4.84167748923,9.05830700085,994,2675.29150919,428.841,741.534,625.069176046,241.313
489.892847884,-437.932,427.720570166,995,427.717,115.862,223.465106524,0.664451,1248.33322619,134.813831982,645.385786569,428.014193088,100.222746832,4.59929921106,9.35876360348,995,2980.87556853,428.329,790.429,585.605771169,241.506
328.818670197,-437.916,428.060809792,996,428.062,115.968,200.265184037,0.706093,741.935945532,92.0200260917,324.020388607,428.371979227,74.0758679253,5.01331039423,9.26301785148,996,1488.32204338,428.681,804.189,279.284573317,241.601
659.816871846,-438.324,428.28938719,997,428.277,115.987,229.82779471,0.639162,1327.48848133,157.569861625,183.349271339,428.642436348,96.0175842363,4.78386673763,9.15585343203,997,3008.67378832,428.938,767.393,558.043698033,241.719
455.670839256,-437.918,427.874103608,998,427.853,116.025,226.010141821,0.738368,1354.85706289,88.9489029929,820.438053483,428.275730008,53.2037880424,4.01924646017,8.96046741902,998,2795.68577864,428.606,709.393,672.167220615,241.783
314.014136226,-438.135,427.96370026,999,427.956,116.039,188.503280238,0.698145,1224.82604008,60.0372010166,46.4078090843,428.412622511,36.5527024557,4.55618275616,9.18571799587,999,2878.14163831,428.698,748.102,811.257658505,241.838
644.112234312,-438.769,428.517509241,1000,428.511,116.065,218.754445806,0.724205,1581.62617411,156.260509036,752.210323545,428.910917805,87.4432081666,4.23442372282,9.55478847414,1000,2696.27668535,429.253,830.803,575.89003509,241.967
270.992990012,-438.431,428.226592542,1001,428.216,116.112,216.913228101,0.681513,1369.23957686,80.3747272807,393.366343033,428.542170864,58.1458835066,4.43414879352,9.16175517416,1001,3049.36882548,428.841,751.03,976.708423012,242.115
597.83197846,-439.301,428.972212641,1002,428.953,116.112,211.901790751,0.602495,2109.30474144,125.714279628,384.382130381,429.265449085,58.2752639244,4.31790862138,9.29880305549,1002,2769.71569236,429.577,756.851,840.404225642,242.214
387.028951986,-439.681,429.48665265,1003,429.474,116.148,195.29271461,0.75652,952.578799776,78.0213834118,132.799877632,429.872371184,49.2383236122,4.34747068165,9.07130236669,1003,2284.62441716,430.225,700.638,587.779424857,242.343
179.991885308,-441.18,431.054738308,1004,431.044,116.234,217.650127762,0.673134,1603.54399143,51.6124760575,300.696139116,431.459219232,42.8133044842,4.13546642674,9.12262855088,1004,3160.9917273,431.774,731.788,796.58413989,242.445
455.970392559,-440.823,430.624185252,1005,430.622,116.255,205.477856962,0.712625,746.020237452,92.7255784501,308.970449338,431.00111805,51.671044889,5.00982087066,9.4470210345,1005,1488.9725313,431.335,802.436,298.553902351,242.55
331.003320897,-441.109,431.09210037,1006,431.084,116.343,216.639439683,0.707548,1733.44104715,86.3893137295,490.715305493,431.451394912,68.82343652,4.40155730324,9.01914577907,1006,2832.209823,431.81,704.0,778.125933397,242.689
385.325034242,-441.529,431.448308541,1007,431.453,116.393,157.3652667,0.71262,557.324614175,94.7391232035,213.550934122,431.769367352,50.6629105808,3.63964352107,9.29091936415,1007,2330.33375988,432.099,795.674,621.345412465,242.782
247.029915913,-441.37,431.523505404,1008,431.498,116.45,222.786032909,0.713096,1216.74812004,68.0410049066,266.218038458,431.909339252,49.659706896,4.07870700196,9.44709780525,1008,3048.18681447,432.218,799.407,791.935104219,242.91
465.642141706,-442.309,432.333134627,1009,432.307,116.491,170.92550832,0.787141,630.490078847,93.83248114,165.261830715,432.652612383,62.2754943759,5.65427491473,9.48230220315,1009,1823.23982438,432.953,837.45,522.994474999,243.061
319.896174576,-442.022,432.238337779,1010,432.26,116.518,174.203359206,0.768569,688.052279162,89.8012623576,229.849939533,432.570266318,63.487572107,5.12451941122,9.25721458999,1010,2551.56790333,432.879,763.369,621.083762152,243.124
779.660725841,-442.317,432.374640993,1011,432.371,116.572,201.922279942,0.712245,1495.27660947,199.154247572,258.21678044,432.690559748,97.629094663,4.36397054171,9.03469922718,1011,2902.06104875,433.022,724.856,752.315924791,243.248
534.872266506,-443.326,433.944550273,1012,433.926,116.643,167.942005415,0.714816,575.497929743,126.890915286,206.813068879,434.280588769,84.6087648692,4.71857956944,9.00233760782,1012,1653.62538268,434.556,737.991,387.097696813,243.322
481.828576102,-442.716,433.277092214,1013,433.261,116.646,201.172341245,0.73089,813.616283583,101.902142933,247.587717683,433.558246806,68.3047949286,4.93692650056,9.26105407686,1013,2155.47610545,433.854,797.149,454.144555354,243.437
324.047521659,-441.916,432.115294472,1014,432.113,116.631,175.930541687,0.768884,540.630883736,84.4191806535,204.762145101,432.396860275,65.7415665181,5.36491433072,9.2396833162,1014,1460.8263798,432.713,799.875,353.138116053,243.527
584.694656117,-442.225,432.39004671,1015,432.368,116.722,212.02548177,0.699256,1410.3665119,166.465578638,268.899211695,432.749765523,116.274807043,4.63261085811,9.43681514385,1015,2837.87413383,433.01,767.168,762.610493674,243.672
403.687528991,-442.141,432.66932654,1016,432.627,116.795,179.38336829,0.72498,699.784253254,62.6893119328,199.773420488,432.950445351,34.4601087962,4.73402460448,9.70023772139,1016,1794.09038925,433.259,855.217,444.011710296,243.819
267.733118071,-442.061,432.020186105,1017,432.022,116.841,205.287011702,0.727712,1081.88189453,66.3758739056,669.389759497,432.340948644,61.450013028,5.30773502558,9.77508305564,1017,2560.04020826,432.64,849.796,439.47716314,243.937
491.838684699,-443.517,433.715882573,1018,433.72,116.87,161.044476047,0.746784,496.937762425,94.2854389592,201.766326373,434.065774295,50.2564471236,4.49696067057,9.12646598032,1018,2002.92827883,434.379,738.723,406.852246871,244.077
390.789096047,-442.765,432.860801505,1019,432.85,116.925,183.657667767,0.68618,758.461262808,98.4420751803,235.641543586,433.196730793,67.2004470833,4.39154394589,9.3179774326,1019,1980.54978932,433.501,811.123,437.048489421,244.201
264.087151687,-442.667,432.78027919,1020,432.762,116.997,217.084517459,0.776062,1879.66236225,55.8736325924,670.121069059,433.160466727,40.4089386079,4.42661019493,9.48869185714,1020,2936.70168331,433.47,799.959,738.923116293,244.349
345.72241513,-443.531,433.712738487,1021,433.678,117.017,208.603842205,0.698106,928.64600563,86.234751356,248.741400581,434.053156092,56.3127289455,4.41097319087,9.78406958569,1021,2547.20484189,434.347,881.933,497.444586568,244.479
456.119174871,-443.011,433.078390854,1022,433.077,117.117,175.02659886,0.679936,758.810730135,85.9320057627,235.663219005,433.488121843,48.1284041828,4.6001866318,9.71769925689,1022,3081.30085336,433.779,853.211,779.447191024,244.59
563.565389681,-443.545,433.863531676,1023,433.849,117.138,220.024774473,0.699549,925.345811866,102.470182162,410.563213699,434.236681579,55.7274772883,4.07521145862,9.16362133643,1023,1869.04071204,434.489,782.602,320.556893826,244.747
327.913008277,-442.837,433.240448516,1024,433.217,117.209,226.050444074,0.778522,1155.25337518,75.39649925,545.936028067,433.638041719,45.9883605107,3.95687580863,9.12594144051,1024,2562.55594195,433.912,753.486,472.986076195,244.856
348.550528176,-442.854,433.12260659,1025,433.115,117.226,223.684679329,0.757189,1344.15719101,77.9191024293,560.451812732,433.425763822,58.1188683614,4.09121329053,9.31970552682,1025,2410.59757571,433.749,788.327,478.951496958,244.971
363.403426367,-443.816,433.948607849,1026,433.958,117.335,190.54644915,0.704536,811.674440863,79.987694761,232.191046607,434.291140544,54.2283557654,4.02160369351,9.00135750499,1026,2165.69701128,434.609,735.02,584.706235785,245.121
366.412755856,-443.451,433.394688473,1027,433.374,117.387,214.89346615,0.755843,955.628517815,96.5435514712,301.185390285,433.762246672,59.9644050621,3.69662920559,9.22852085493,1027,2961.89878664,434.102,756.143,605.607369543,245.214
183.550299648,-443.983,434.342267671,1028,434.306,117.408,194.209889405,0.667512,932.533522994,44.4799884906,220.169727897,434.658991426,33.9815577898,3.50878284084,9.08887693172,1028,2068.71526285,434.936,750.136,646.970427397,245.344
595.501359229,-443.334,433.675003199,1029,433.681,117.431,168.367846556,0.719034,337.564076921,127.794345228,277.997088655,433.985186087,87.1337288624,4.49031069659,9.28889730717,1029,560.082597657,434.262,814.655,57.000116773,245.469
703.485449379,-443.545,433.471259488,1030,433.458,117.472,228.679380057,0.710314,1138.11667822,145.713871651,574.615266597,433.785119088,86.9000803325,4.7887235519,9.57010806163,1030,2407.57400778,434.086,854.432,440.939854055,245.588
382.876688031,-443.533,433.253495508,1031,433.258,117.474,207.117070588,0.770818,935.125913719,98.2059089669,232.735701253,433.550498563,73.9112075793,4.15066885736,9.30476000977,1031,2482.92467784,433.892,793.528,545.620918094,245.701
205.424000234,-443.355,433.206967209,1032,433.183,117.517,209.531951354,0.715215,704.474393366,58.5637351841,355.379202597,433.566004714,46.5742561569,5.62708578276,9.29720322143,1032,1163.72761665,433.881,746.635,169.176855215,245.817
410.154923296,-443.772,433.990571707,1033,433.994,117.588,202.383953578,0.705335,915.160906537,110.910541992,225.377363026,434.290807919,66.0622044925,3.98933177446,9.24322288641,1033,2214.63480326,434.64,806.206,446.477171888,245.929
324.448055407,-444.08,434.147887021,1034,434.113,117.654,190.384177607,0.705308,767.976678599,57.0381891453,204.897652622,434.464149184,33.7982828504,3.8000671042,9.17092902786,1034,1871.4255944,434.731,774.175,474.575303883,246.029
265.376042056,-444.047,433.934693745,1035,433.928,117.66,225.620603339,0.697276,1572.71833322,65.7315198829,359.121904499,434.196904109,40.977244893,4.08133076795,9.2515380312,1035,3029.06656415,434.519,772.394,860.799386016,246.095
275.115094944,-444.171,433.89686476,1036,433.914,117.688,205.501198992,0.718385,1003.32473744,60.2941067374,345.378163406,434.225797427,42.4081211414,3.16245196212,9.24701882246,1036,2457.64324344,434.57,766.584,603.242009,246.193
259.818234853,-443.513,433.430388068,1037,433.393,117.727,152.417527938,0.695877,420.140434721,70.3633668795,160.553793284,433.742107115,47.0278652817,3.37258507184,9.23066662019,1037,2428.19126427,434.035,794.711,424.382297247,246.337
257.946273156,-443.609,433.676258689,1038,433.664,117.789,210.194041866,0.728177,932.085309564,63.2282093039,220.565606041,433.981673149,45.5600264029,3.781411013,9.16843059113,1038,1844.88794843,434.286,751.916,387.822321726,246.422
245.456945799,-443.753,433.79934929,1039,433.776,117.806,210.65464161,0.682068,1149.34498019,66.6582284384,225.091574996,434.05113785,45.5101612044,3.99972682244,9.06186378356,1039,2408.65334502,434.343,778.712,561.377131416,246.579
322.891937705,-444.066,434.216928115,1040,434.236,117.843,203.176643203,0.74091,891.64715087,68.8683562781,388.542118345,434.468766784,47.1096278136,3.80746320336,9.11164815235,1040,1556.91089202,434.744,770.881,246.3626215,246.663
351.965261552,-443.536,433.596007904,1041,433.573,117.888,195.973551805,0.705352,1135.19434885,85.6856893268,147.001727602,433.811611332,60.9996951621,4.51889450006,9.25760613935,1041,3266.33113657,434.093,783.628,901.744530322,246.857
202.792737512,-444.277,434.29842671,1042,434.294,117.902,231.384105792,0.70189,1378.80912226,55.691444123,475.373302288,434.543294498,33.9662350023,3.5715725742,9.41631797268,1042,3027.97468343,434.835,845.679,619.008989271,246.972
222.321495135,-444.571,434.456422628,1043,434.447,117.955,164.447894213,0.710576,389.950310049,59.5443365273,187.456725499,434.737671294,47.5062568297,4.9796245161,9.20281793011,1043,635.913410865,435.021,791.204,93.7984236225,247.125
186.459080581,-443.87,433.700506131,1044,433.676,118.023,223.219762814,0.70043,1367.81362372,42.2838056425,542.747599648,433.981569937,32.2776633162,4.1328587596,9.25253733579,1044,3022.9999561,434.229,784.439,731.068605916,247.254
197.189660582,-443.595,433.531298277,1045,433.52,118.042,212.058739087,0.747224,1192.16009946,41.8103025168,211.120995608,433.835869682,26.5268200645,4.23629822734,9.45501735934,1045,2751.60025,434.184,856.097,590.018496427,247.393
357.404666124,-443.58,433.297502714,1046,433.299,118.082,223.35663927,0.654559,1668.46312952,76.0742458883,591.165872264,433.578912051,42.4395581661,3.9215804021,9.31744577547,1046,3024.42439352,433.911,823.268,785.029764215,247.505
190.980709249,-443.748,433.951869737,1047,433.939,118.105,211.860982043,0.68899,1507.04840913,52.0598907975,218.824337463,434.220771148,36.0108719072,3.92964394502,9.478691898,1047,2964.95141525,434.508,850.905,706.544919198,247.611
391.432651279,-443.728,433.828789661,1048,433.828,118.139,208.892029483,0.708506,1704.99858834,92.4290234054,564.418014327,434.101484239,48.0923886633,4.37939802914,9.31642470833,1048,2893.6189638,434.43,794.716,860.287616687,247.716
217.956105892,-442.219,432.576775559,1049,432.573,118.189,206.634774672,0.706298,1197.570035,52.0625391413,328.219524547,432.858402331,36.3210639295,3.57829969944,9.33205514337,1049,2671.9828943,433.204,805.88,686.400972466,247.845
581.212815183,-442.809,432.831164519,1050,432.817,118.136,212.970531291,0.690972,1253.95246079,150.776890923,556.582813722,433.110028714,95.2464261727,4.30824848124,9.37324153408,1050,2687.16613944,433.436,791.305,653.765614399,247.943
288.3852029,-443.269,433.292150023,1051,433.284,118.173,214.055392955,0.68258,1492.61496529,56.1903066329,671.298286395,433.586357158,36.4793899759,3.57760087901,9.6278196942,1051,2802.92327335,433.898,861.421,748.925354943,248.051
553.968138252,-443.232,433.135760916,1052,433.118,118.235,233.709236908,0.685196,2308.73836957,129.344196364,666.607852675,433.383729345,67.5972450981,4.34697306433,9.39212695382,1052,3101.41197811,433.692,816.787,871.756035757,248.187
694.342766904,-443.041,432.682725422,1053,432.68,118.263,221.212799814,0.69264,1497.35277846,139.328148806,603.186093289,432.911991651,61.3953239648,4.39343455721,9.46281398541,1053,2886.55034411,433.228,813.115,570.997668027,248.274
431.136968729,-443.342,432.90684086,1054,432.901,118.315,224.40941109,0.698396,1897.4310566,86.2288701018,682.212795125,433.125861865,48.8416980413,4.12709975814,9.40447718522,1054,3110.27415946,433.435,795.006,821.554419066,248.393
228.682799394,-443.586,433.854230975,1055,433.823,118.4,222.442292901,0.728182,1814.19537016,48.8826986146,851.941797234,434.089897039,33.4361049037,4.06172524815,9.17673103636,1055,2818.44852804,434.358,751.62,753.784175011,248.514
574.624562184,-442.887,432.823237878,1056,432.84,118.421,225.887415384,0.739237,1459.31427381,126.236635722,828.286094767,433.046488589,77.7799120006,6.18898183419,9.51487076493,1056,2740.83169655,433.406,811.042,544.132896032,248.657
274.432438255,-442.782,432.342326216,1057,432.325,118.424,217.867673793,0.657072,1286.63918217,74.5466005827,644.232931155,432.544000856,47.38841823,4.67331951714,9.51399936634,1057,2820.51412186,432.8,798.659,679.280112464,248.814
382.953562728,-442.883,432.764515497,1058,432.734,118.449,222.670949537,0.67468,1429.95407275,104.19882688,572.355442857,432.977989928,60.244358105,4.48335500793,9.07625981885,1058,2893.27201429,433.272,739.185,643.492666862,248.962
