AverageY,AverageEsReturn,StdReturn,AverageDiscountedReturn,MinReturn,PolicyRegParamNorm,MaxEsReturn,Epoch,StdEsReturn,AveragePolicySurr,AverageQLoss,AverageReturn,AverageAbsY,MaxReturn,AverageAbsQYDiff,MinEsReturn,QFunRegParamNorm,Iteration,AverageQ,AverageAction,AverageAbsQ
268.309889355,380.028828008,18.6883377685,240.992285384,699.841780325,176.45,787.545046101,4093,297.063989864,-270.735,176.102,760.205972364,268.372005956,789.267987889,4.76932232328,11.8297542792,349.347,4093,268.314,0.999678,268.472
268.978998928,278.899617743,387.870197456,247.736560647,752.3859697,176.444,803.037962289,4094,296.867141514,-271.454,172.243,1068.13800632,269.030009855,2158.38082462,4.79047544443,12.4926776389,349.371,4094,268.959,0.999447,269.081
268.800920619,396.239464565,453.143417699,242.669456996,756.173532383,176.413,713.176592499,4095,303.527709651,-271.379,192.566,935.228402843,268.840691663,2895.89753565,5.04046827543,16.0632199063,349.354,4095,268.825,0.999535,268.931
267.841826708,364.789482659,819.630491658,251.25742861,827.412128189,176.44,596.143065827,4096,202.311233432,-270.381,169.319,2180.06154029,267.873177679,3309.82441187,4.90368242231,74.1550276151,349.375,4096,267.848,0.999827,268.012
268.877194201,641.181664274,872.786511294,252.784157565,900.48581147,176.482,1213.23669876,4097,303.629550973,-271.35,164.187,2139.90666157,268.914731412,3379.7108914,4.6521803127,313.792712083,349.405,4097,268.868,0.999819,269.0
269.250901612,420.508373723,806.570822411,252.733471528,933.892465837,176.492,1236.67174723,4098,375.153134481,-271.654,169.116,1965.42732665,269.281516671,3274.99893339,4.66614762478,15.241684248,349.379,4098,269.253,0.999559,269.366
269.544154759,290.885916722,845.060039202,254.534455894,811.015224971,176.534,624.785986439,4099,206.110381184,-271.954,157.577,2124.1149648,269.563366449,3315.1831616,4.62118492501,73.2953611939,349.416,4099,269.555,0.999786,269.662
269.610993434,326.08855085,631.420478516,254.679009934,759.014378654,176.573,698.956466334,4100,166.228500894,-272.061,179.684,1382.25909401,269.637786774,3070.22902329,4.67567855348,31.1997291934,349.41,4100,269.608,0.999711,269.725
269.450082514,536.784594015,548.936530115,251.706560525,870.693590236,176.622,1186.47081936,4101,358.639268271,-271.777,156.38,1482.62337638,269.496885385,3111.50298225,4.48315673705,82.9953263411,349.447,4101,269.451,0.999803,269.59
270.622789928,379.16310929,140.393335905,242.108854773,573.290386224,176.619,690.868937047,4102,211.792895931,-272.769,207.086,819.994775103,270.68744484,1333.24396334,4.78537134925,61.2483292518,349.457,4102,270.626,0.999658,270.765
269.786563196,482.833193036,176.859226366,241.82419942,528.169961189,176.611,587.640866065,4103,144.446479248,-272.055,161.261,783.653081321,269.818358858,1543.26636387,4.5698842584,167.472367911,349.454,4103,269.768,0.999798,269.892
270.034068844,474.351573609,695.336924365,254.432044751,797.441084319,176.59,663.656232763,4104,216.794800895,-272.314,189.983,1926.64458867,270.074483126,3289.90679091,4.77490509054,19.6515295565,349.454,4104,270.046,0.99981,270.192
269.496031042,536.848931947,729.25846116,256.180156667,786.03398865,176.574,972.831758271,4105,324.74552401,-272.205,151.06,1579.8853292,269.521700239,3268.81701032,4.52520411216,61.3862663158,349.421,4105,269.485,0.999729,269.591
269.809791698,356.218163655,674.333695572,252.460619015,801.933085389,176.575,780.994427483,4106,210.238361933,-272.48,154.146,1389.00336703,269.836996436,3219.90225082,4.45101436968,91.675751687,349.457,4106,269.803,0.999651,269.919
270.25828538,325.451368061,256.246340659,242.902082435,523.45286295,176.555,575.090072553,4107,165.084394154,-272.746,180.025,814.127334862,270.289170078,2371.14603649,4.61686768348,86.2111907411,349.431,4107,270.242,0.999811,270.365
270.823342349,311.566873232,543.158946318,248.842701916,751.023005552,176.568,633.112651093,4108,195.78823743,-273.448,160.323,1086.84486846,270.854347477,3061.21135065,4.43699016273,26.6645603727,349.44,4108,270.816,0.999693,270.945
271.291221523,305.84182762,332.724999357,248.95041357,745.501300708,176.578,894.456737071,4109,265.150983661,-273.934,177.495,1004.63961878,271.307456338,2125.1025926,4.48901531211,17.0072007351,349.446,4109,271.29,0.999733,271.415
271.033010113,317.210745622,592.953689568,246.531730634,779.776624932,176.642,842.703448151,4110,310.877065672,-273.617,164.807,1378.64149855,271.060368753,3298.638472,4.39308470281,65.0601516578,349.411,4110,271.016,0.999779,271.145
271.600963314,295.544107978,23.7635967161,241.508061909,644.602563946,176.658,618.232088054,4111,195.704743572,-274.114,172.703,726.23642294,271.639503989,756.780351985,4.45671253106,34.4436754799,349.461,4111,271.617,0.999746,271.738
272.381462675,525.126633696,81.7475963983,243.728337589,750.00749046,176.673,1007.28720751,4112,279.270150158,-275.02,187.355,803.099457725,272.412167427,1103.36282362,4.54221404799,143.942173814,349.471,4112,272.376,0.999784,272.493
271.24398395,430.560358145,161.532702563,251.067954334,773.530929216,176.707,753.799356767,4113,280.426616011,-273.916,157.266,1057.96919984,271.265872556,1641.64546278,4.36612071435,9.69597580782,349.476,4113,271.234,0.999806,271.338
272.557677478,501.834196077,166.686709021,251.648936211,770.703659686,176.71,848.998040629,4114,269.732114843,-275.087,154.267,1056.00841486,272.587547328,1408.69166431,4.27786902557,49.5339477795,349.439,4114,272.561,0.999783,272.675
271.953860419,397.891745215,246.82384351,240.945360108,738.699168143,176.703,710.622185549,4115,214.712927218,-274.534,181.38,1110.22612911,271.997015532,2216.8831928,4.46630386583,22.5735343285,349.465,4115,271.958,0.999805,272.093
272.515169035,352.492872952,160.427074451,249.940569178,825.667885953,176.679,642.802782581,4116,220.094335548,-274.971,192.677,1112.27997022,272.564946355,1404.71322226,4.52531423842,16.6796987477,349.477,4116,272.489,0.99981,272.638
272.702598319,584.317434281,324.983986543,253.253601308,783.852880356,176.705,909.558168686,4117,218.280752208,-275.167,153.198,1174.31629934,272.746011365,2307.09499133,4.20503700174,320.992600776,349.487,4117,272.698,0.99966,272.814
272.516858579,420.672667303,177.818127908,246.411487378,747.925292538,176.738,619.457644499,4118,136.294743343,-274.918,167.062,905.987317028,272.57260584,1437.64388029,4.29906358235,256.151750321,349.508,4118,272.512,0.999763,272.668
272.552060254,366.069164284,696.456750827,254.357101673,1083.0134564,176.741,571.363279009,4119,191.065289966,-274.951,171.356,1828.04645474,272.608913886,3458.81798109,4.41169693789,25.657254156,349.524,4119,272.54,0.999765,272.664
272.847965243,373.380145449,136.480707437,245.708068344,747.876254223,176.777,986.263822229,4120,282.405411073,-275.338,169.201,855.529070238,272.881468361,1094.95401763,4.33365347283,64.6317304754,349.557,4120,272.849,0.999907,272.943
272.522834423,389.737289694,334.420342691,259.050403955,1478.95978139,176.77,617.549547579,4121,162.91418395,-275.173,167.685,1751.00334511,272.570616223,3005.50825195,4.43577465257,184.376498048,349.558,4121,272.513,0.999882,272.665
274.121824326,688.511438021,362.258355372,249.469141297,1103.23151053,176.779,799.153171439,4122,101.146526085,-276.624,142.908,1504.39777572,274.187473833,2598.28532864,4.22077974687,499.418403992,349.564,4122,274.11,0.999749,274.246
274.10142981,569.912726363,249.217249897,261.051964002,1105.69822254,176.792,1102.70944129,4123,341.913687808,-276.655,153.028,1522.85347064,274.152000831,1935.14935012,4.18502373185,138.461376209,349.582,4123,274.109,0.999849,274.232
273.706751229,389.245859986,449.864016247,261.449129511,1110.00454877,176.821,828.253370975,4124,238.867670813,-276.115,177.641,1550.35300241,273.761708917,3072.64871668,4.36419140334,66.9507785397,349.598,4124,273.706,0.999818,273.827
273.465339796,429.640491901,307.398891878,247.713133728,1192.13473819,176.859,596.827096316,4125,145.8305509,-275.922,194.438,1797.25649347,273.506610114,2236.80459095,4.4558553803,167.160089559,349.613,4125,273.46,0.999931,273.588
273.732348547,450.642071306,265.829441045,262.86826767,1062.14662876,176.896,1027.49392538,4126,298.05028663,-276.071,199.215,1498.813674,273.76455026,2252.04964254,4.51534352678,38.3455352251,349.677,4126,273.72,0.999832,273.844
272.888344622,501.977905188,227.247669391,263.240101159,1000.79596305,176.883,723.291533007,4127,251.662025519,-275.304,178.194,1502.69765926,272.947725584,1947.06008833,4.41714423308,7.2109367834,349.7,4127,272.879,0.999869,273.009
273.563804752,401.029510585,446.383956163,253.781899105,966.165335852,176.886,1046.38143255,4128,292.829813791,-276.057,157.738,1662.41504999,273.641847229,2937.90137243,4.27329076395,63.4585648992,349.696,4128,273.566,0.999835,273.726
273.519240299,410.579824492,159.389216006,254.189411931,609.108613033,176.891,863.643797267,4129,246.472760575,-275.712,183.99,996.76325693,273.603464995,1351.58898724,4.34878858772,182.626653717,349.733,4129,273.527,0.999875,273.696
273.587440472,410.897898418,125.085481256,257.610651032,774.737049237,176.884,660.991524942,4130,227.957298908,-276.07,137.319,1048.70199142,273.645647474,1210.76217727,4.14581869633,58.1694912973,349.705,4130,273.558,0.999795,273.703
273.836961787,446.832345474,555.176935308,262.541986939,1257.88813111,176.909,634.768233052,4131,129.734137556,-276.265,192.797,1937.83952917,273.886429375,3653.10703305,4.39581986961,182.215479725,349.746,4131,273.843,0.999828,273.967
273.958587108,492.337414832,797.394020128,256.297131172,1250.17526422,176.93,1018.59196763,4132,339.035366336,-276.433,162.949,2384.56228223,274.017097043,3493.66906622,4.2723621993,69.9910030387,349.773,4132,273.958,0.999786,274.079
273.857569684,598.137189615,1030.22615835,249.339017104,827.744371857,176.926,1065.96042526,4133,339.380976237,-276.155,150.977,2316.16119244,273.893799982,3525.0547824,4.02329696823,38.3474832754,349.777,4133,273.828,0.999758,273.939
274.170257185,313.053544003,213.415560854,257.568035134,663.655966878,176.957,1019.0871696,4134,325.890858447,-276.454,182.938,1161.53249316,274.193181447,1622.21357388,4.28584013756,7.8266653049,349.82,4134,274.184,0.999843,274.3
273.158964575,391.978069078,765.293488373,251.212588846,1197.63400057,177.012,893.464962191,4135,252.946059828,-275.485,180.859,2281.16325435,273.192086373,3419.75390143,4.27437746245,130.703779977,349.842,4135,273.156,0.999887,273.282
273.561350556,973.496290729,455.236006467,251.496897321,1027.48458548,177.049,2468.73277334,4136,1060.78109193,-275.756,173.406,1746.55485627,273.605980202,2847.21613126,4.27410544779,120.589477948,349.899,4136,273.555,0.999774,273.669
274.848104194,535.662182441,744.555789655,249.631121837,991.889587836,177.086,646.823628196,4137,110.080680345,-277.042,175.667,1877.11133011,274.881895953,3336.39409627,4.2867809075,304.578761662,349.919,4137,274.846,0.999743,274.976
273.277679733,438.066358928,425.736645664,169.114412994,298.896372933,177.078,889.373922369,4138,309.94833182,-275.46,174.185,468.989035075,273.306341539,2142.99146736,4.31141929107,85.2821246853,349.93,4138,273.278,0.999903,273.418
273.336249391,555.475260206,981.277320513,220.172293504,318.134810626,177.114,1126.22965702,4139,317.063281701,-275.598,161.952,1338.75252946,273.377759726,3225.40883008,4.20744573369,197.027306657,349.953,4139,273.337,0.999841,273.457
272.38534382,237.555092828,83.418275254,165.585578795,312.948947729,177.137,713.966616783,4140,194.258155092,-274.725,172.89,348.165482868,272.435724482,697.434403881,4.30589359125,69.6601911385,349.941,4140,272.377,0.999717,272.511
272.469582611,407.201555969,604.716474986,220.92488024,467.99037482,177.165,600.024506084,4141,130.299459999,-274.96,151.069,910.656040751,272.530176636,2527.12692912,4.10124733808,222.91101033,349.934,4141,272.475,0.999576,272.648
273.044585071,363.481457161,270.704504733,264.155423796,830.043026917,177.164,841.067185192,4142,283.378874342,-275.172,138.692,1310.92201509,273.088262326,2092.62565676,4.07098932064,48.3335291832,349.973,4142,273.03,0.999862,273.156
272.356429829,318.005882294,948.752173665,223.692271821,317.396415757,177.142,709.739501438,4143,229.356699339,-274.599,173.601,1302.46870845,272.419944108,3494.27978874,4.3148065404,26.2578965926,350.015,4143,272.354,0.999742,272.517
272.647434378,614.273466254,931.18259233,241.167188263,688.597689613,177.186,873.774865531,4144,220.369159577,-274.865,176.243,1854.13552009,272.681640686,3489.48226921,4.41495288401,241.657465072,349.999,4144,272.644,0.999884,272.765
271.827140514,1105.7485879,801.747257484,247.169930194,320.873488624,177.185,2083.74627225,4145,756.673143135,-274.177,156.21,1995.99987076,271.860487939,3217.15973282,4.31298191542,240.622419713,350.001,4145,271.824,0.999869,271.94
273.034320688,336.039807846,537.705705432,258.372813812,1039.6537167,177.199,937.595310788,4146,293.137656613,-275.317,162.415,1980.23592244,273.06638655,2730.36453661,4.25822320238,43.6163200306,350.027,4146,273.029,0.999823,273.123
272.521123552,313.246341049,614.622794287,260.052502237,851.805115009,177.211,629.495746011,4147,244.574014203,-274.9,172.793,1781.94105271,272.550906095,3790.96526254,4.37618621232,15.7390431567,350.059,4147,272.514,0.999843,272.636
273.147939573,369.269178043,392.974897057,252.723517791,466.84006251,177.257,773.347386633,4148,243.880438798,-275.57,161.089,1194.34248315,273.176070514,2269.13758941,4.20451664433,17.6176403156,350.111,4148,273.151,0.999689,273.263
272.740663855,611.629718728,101.478970479,251.525656052,729.190310336,177.254,979.654076422,4149,331.182542676,-275.152,177.243,856.524547824,272.777126199,1039.71725928,4.43275561466,150.909937938,350.145,4149,272.736,0.999801,272.852
272.959992912,382.871924926,135.073488948,258.816193245,784.24657773,177.217,586.897287889,4150,129.195387271,-275.123,149.49,1029.05611584,272.991856676,1522.19075999,4.27887197531,207.209207428,350.162,4150,272.956,0.99965,273.06
272.044706931,427.89835544,111.225047695,260.17123585,778.998797675,177.23,660.087658181,4151,188.446147736,-274.38,171.898,1034.05347607,272.074557522,1257.37348488,4.37514789625,45.7929808044,350.208,4151,272.048,0.999781,272.163
271.876593002,289.924634411,353.827254123,228.862533077,218.009691392,177.245,559.069222048,4152,191.06724011,-274.113,211.069,823.755232854,271.90377545,1525.20443525,4.62823347234,12.2372855797,350.241,4152,271.878,0.99962,271.989
272.578454053,386.994972385,355.217282886,152.767445337,193.379857476,177.218,676.892550999,4153,218.6527802,-274.885,199.996,375.887391494,272.640585548,1543.86916694,4.58672560147,7.83988051027,350.284,4153,272.565,0.999738,272.699
272.276628635,252.712179299,3.90926740145,103.595712265,147.44712539,177.216,502.463798701,4154,124.24434146,-274.468,221.142,154.982844633,272.315234927,175.429203332,4.79848227782,101.594619628,350.335,4154,272.262,0.99982,272.371
271.969076725,241.62277262,6.94140334562,105.62984587,148.720202173,177.2,644.136707574,4155,146.897762551,-274.005,174.965,159.951003009,272.05586637,180.720883775,4.5698984709,120.572841135,350.362,4155,271.968,0.999602,272.13
271.370634646,219.61409316,6.38932546925,98.9306100595,132.624881381,177.216,473.374596437,4156,126.796448737,-273.262,203.241,146.720920391,271.475820328,177.275884297,4.91882551106,86.3500819173,350.371,4156,271.35,0.999846,271.549
271.149207651,144.915091909,3.3815049748,98.1081167956,134.15471584,177.209,196.935520141,4157,46.7035988782,-272.882,192.342,143.731315533,271.310418658,152.183469566,4.95759004919,28.2267771154,350.358,4157,271.135,0.999711,271.358
271.863511364,193.573899394,4.16822783292,110.051693422,160.259510724,177.243,364.235511025,4158,74.5236699597,-273.488,224.282,170.069221397,272.032526096,183.522104198,5.34582613917,104.223758741,350.422,4158,271.855,0.999708,272.059
270.586730081,218.625078719,3.83290703977,101.69136955,141.973849558,177.28,457.970757184,4159,117.618615936,-272.164,188.436,151.276748196,270.912543617,161.572071454,5.37336224401,24.2422652479,350.389,4159,270.574,0.999888,270.853
269.12367725,163.775346346,2.28613677156,96.3970069272,135.203245422,177.297,384.323601118,4160,72.7549565543,-270.275,261.138,140.60948148,269.591593075,148.120089633,6.02772282609,72.9742463939,350.432,4160,269.13,0.999663,269.572
267.724751573,164.874294791,2.95272066834,97.2574580335,136.193914464,177.301,317.297204185,4161,59.9792017484,-268.346,271.967,142.735913416,268.238945726,152.934045696,6.23399036712,52.1634883324,350.448,4161,267.722,0.999495,268.251
