MinEsReturn,PolicyRegParamNorm,AverageReturn,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsY,MaxReturn,Epoch,Iteration,AverageAction,StdReturn,AverageQLoss,StdEsReturn,AverageEsReturn,AverageAbsQ,AverageQ,MaxEsReturn,AverageY
5.88089123856,131.261,245.768965361,135.186168667,195.083347587,-540.238,13.3563450638,278.082,522.99583262,527.493910195,1346,1346,0.844635,48.9982833212,1477.79,102.098855778,58.5601173463,523.63,522.795,502.269920528,522.776437345
5.91443388887,131.307,383.845311719,166.535493525,197.980552068,-541.488,13.2233958539,278.247,525.19371357,599.20378967,1347,1347,0.910071,130.091235704,1439.74,91.0157917497,49.9378264619,525.762,524.963,439.308030046,524.992320871
7.3781814739,131.366,285.831615267,148.030036328,124.478420159,-543.828,13.2626471685,278.427,526.384929779,371.666107629,1348,1348,0.856601,47.6362939822,1460.15,112.85072191,93.8469984219,527.0,526.191,362.541108603,526.175566296
5.87484953651,131.414,256.277888781,138.631396809,210.35343771,-544.689,12.9248376659,278.604,527.741415425,476.782003048,1349,1349,0.835848,39.1011966482,1309.93,103.145059956,59.4661910452,528.249,527.423,490.452969917,527.485333878
5.81989796643,131.496,335.152934611,163.690399958,118.469569641,-546.961,13.6158429112,278.743,528.744365469,508.786207043,1350,1350,0.927332,61.8343715171,1430.22,64.4637533954,48.1531399164,529.293,528.51,346.873340042,528.506196427
5.97936108412,131.517,354.433385792,153.944030493,105.692110944,-548.357,13.4745853661,278.932,530.939060645,1084.37100546,1351,1351,0.873167,206.70798561,1460.94,117.216594361,55.9516270826,531.47,530.634,636.198163239,530.692977066
5.99715231522,131.547,255.227602059,130.749384781,98.86786263,-549.563,13.5863684364,279.087,532.202929903,515.243443762,1352,1352,0.85621,100.736134756,1444.63,114.699328807,77.7772546608,532.816,531.981,382.951813967,532.00336173
5.69813526455,131.595,362.645953124,163.978355902,202.223200675,-552.336,13.6213781145,279.243,534.887200703,998.708592264,1353,1353,0.891938,158.249710142,1453.79,94.6770437401,54.9978457771,535.428,534.632,487.06817194,534.678219083
5.08919764634,131.618,413.838844246,160.989462929,103.821053467,-554.084,13.8504379302,279.413,536.062976898,1481.89791086,1354,1354,0.858122,272.740920453,1538.85,82.4630262155,58.5789778866,536.682,535.838,329.889179396,535.834912703
5.78312345209,131.654,270.964775217,141.207754254,194.536301832,-555.54,13.9091568504,279.638,537.318013373,583.718042596,1355,1355,0.843835,48.9641435953,1537.86,72.4891441074,68.8290844022,537.886,537.038,330.403047497,537.076482815
5.79171231046,131.669,451.894304426,170.05326796,111.625269221,-555.953,14.1533722828,279.839,538.090897412,1087.30657868,1356,1356,0.864885,245.128963637,1655.47,76.9518769174,70.1602056951,538.663,537.833,271.719228179,537.863986888
7.17707790173,131.723,645.878496649,192.549608519,259.82234009,-558.987,14.2191315592,279.992,540.803302108,1860.96144647,1357,1357,0.850857,385.249569721,1678.97,80.3785238985,81.1532784017,541.396,540.511,282.430143005,540.557942794
6.69946671643,131.824,748.372391636,128.769404876,80.5567460916,-560.947,13.7128511259,280.169,543.362808926,1566.35348589,1358,1358,0.679277,504.676049503,1549.48,61.9603596341,49.7550742721,543.936,543.151,267.407551768,543.121851445
2.20487959404,131.842,1017.84026806,183.863537527,259.674170366,-561.812,13.6830309457,280.312,543.788255208,1785.46899255,1359,1359,0.792573,505.203244046,1503.87,142.004760854,67.6963900224,544.459,543.557,582.519385064,543.596225869
6.05798662804,131.872,210.067217046,95.8269409202,47.9553207866,-563.283,13.771021999,280.479,545.425254822,829.663113732,1360,1360,0.832701,227.450192907,1555.58,67.90340267,57.2296947418,546.04,545.18,321.491982316,545.21810997
6.00256386303,131.931,462.918067766,118.097890097,80.2792358997,-564.026,14.0181699859,280.677,545.857713689,2122.63878984,1361,1361,0.787679,540.874084239,1605.75,95.9667482371,52.6660749759,546.545,545.637,440.615331182,545.684260668
5.00630764295,131.973,1271.19003085,114.247495601,1006.69103216,-565.963,14.1070101014,280.856,547.860184953,1645.5814239,1362,1362,0.671987,255.632136946,1679.24,64.7852646524,48.3911343676,548.492,547.674,319.808512972,547.673403216
5.27695168955,131.971,101.244800053,58.8917011196,39.9413154717,-568.531,14.0289829692,281.012,550.382161278,361.275257001,1363,1363,0.733144,45.1142310256,1594.25,65.5342057635,51.4526882413,550.983,550.179,226.092651718,550.178898064
5.23052381664,131.976,514.379510019,177.004404104,195.123851057,-569.058,13.8195759605,281.174,550.429732251,1341.75219342,1364,1364,0.838868,216.990153982,1498.65,92.4864652917,49.1010767524,551.039,550.171,493.92682227,550.212442979
6.84353451013,131.997,800.841720483,172.718660613,86.0591261707,-570.259,14.0433144913,281.38,552.233223674,1737.63984233,1365,1365,0.858133,341.417439703,1576.11,138.414095175,118.274773998,552.849,552.006,426.820099722,552.016370454
5.24413686061,132.053,197.379241521,66.2546506082,40.0814338946,-572.659,14.1851245609,281.578,554.221871088,1281.14453501,1366,1366,0.772007,201.270869186,1615.86,93.6136862314,58.3400986962,554.745,553.996,390.001605541,554.014112392
5.36882591742,132.085,53.9780558357,41.986458214,46.9480211999,-573.842,14.0293018076,281.766,555.610386307,634.590751628,1367,1367,0.680169,42.0788923701,1583.49,47.5571481812,34.2961835213,556.23,555.4,230.511002683,555.398906259
5.35272790604,132.12,244.629741925,70.7650580585,64.6730220234,-573.876,14.2396694492,281.931,555.453939596,1526.8681451,1368,1368,0.754716,337.32745406,1651.04,107.991804765,55.3310909667,556.08,555.212,531.388382606,555.246551226
3.03040954095,132.181,500.190165113,122.949960677,11.9263020175,-575.497,13.9247448115,282.099,557.178837857,2335.09528462,1369,1369,0.832387,536.934517401,1582.29,39.2753398517,29.4827156575,557.834,556.957,169.141719432,556.98400089
5.40389198706,132.228,131.327504483,32.8175251025,28.2444775976,-575.551,14.07701367,282.268,557.56478528,960.75583343,1370,1370,0.847779,269.937454821,1625.86,47.7986186045,22.4013599661,558.238,557.298,294.285795975,557.315677084
4.35260017648,132.256,144.442859592,64.6932128799,43.0185155666,-577.044,14.25457073,282.471,557.865982937,423.081529242,1371,1371,0.861166,89.2174155126,1652.51,9.9059225778,13.791928778,558.427,557.58,39.852593085,557.630214599
4.81906012771,132.268,534.137099866,135.036659956,123.947541477,-578.221,13.7191639379,282.672,559.758541758,2672.83540875,1372,1372,0.85697,672.86674122,1471.02,40.9366846222,20.101657014,560.447,559.511,253.930435578,559.530216052
5.62466949847,132.262,167.029761692,41.2678302965,38.5565741762,-578.765,14.1768733386,282.842,560.833948706,978.427785031,1373,1373,0.76761,299.124447575,1617.02,77.4021669614,43.9928696261,561.505,560.58,327.630392933,560.570993897
4.53440277871,132.268,531.982236595,125.537890444,121.924880628,-578.799,14.7398714625,282.962,561.066473797,1726.32714845,1374,1374,0.630876,441.420713398,1894.45,11.9361013944,16.4386026289,561.65,560.834,57.8219999222,560.855033252
6.06506231382,132.308,147.392885652,54.8648580693,45.4169482975,-579.126,14.2167102771,283.154,561.453921576,875.089115901,1375,1375,0.69059,177.185114925,1675.84,51.4040675269,39.6876505063,562.037,561.225,263.187395327,561.226665023
4.66989977032,132.375,532.9052479,72.157068336,60.8472952606,-580.596,14.3589969414,283.336,561.960269104,987.384960969,1376,1376,0.519111,449.603860031,1608.98,27.0615244565,21.7224174652,562.597,561.726,142.99897872,561.746874777
5.20096133715,132.384,149.688236976,27.6597458792,19.6179153904,-580.405,14.2910537188,283.478,561.905382587,963.768542162,1377,1377,0.792085,312.812645595,1634.21,77.9057418173,47.1941837483,562.497,561.576,302.733476042,561.630449299
4.11127055668,132.443,333.275196085,141.873809686,158.007353961,-582.17,14.4711996016,283.643,564.198851817,1523.9304729,1378,1378,0.773204,222.166417717,1697.11,45.441756239,24.6055387387,564.906,563.998,254.820542899,564.007003187
5.81873625602,132.494,100.619379905,26.9643926443,19.9189452032,-581.174,14.2988119741,283.888,563.084078144,960.634307111,1379,1379,0.607886,237.5304477,1656.23,69.1841231795,49.710978161,563.673,562.837,231.950372261,562.890139818
5.31367822868,132.489,451.36128187,85.7139623571,37.64368759,-581.527,14.3112113928,284.052,563.843913198,1747.45388431,1380,1380,0.674497,343.100653934,1594.26,27.8943867603,21.9476349274,564.47,563.582,131.45255799,563.605447385
4.76954947486,132.558,975.274503228,178.211228669,204.639149487,-581.024,14.6959396043,284.212,563.119203639,2888.44012742,1381,1381,0.782827,845.47782105,1680.36,95.3678075562,66.4026105989,563.691,562.884,390.736371543,562.882414683
4.47635840643,132.562,879.339167316,201.473421217,88.7562302264,-582.753,14.6009139794,284.351,564.783175895,1477.29364436,1382,1382,0.818479,362.344295057,1768.5,55.1712918519,33.8852161889,565.375,564.559,289.088744002,564.568227218
6.29425571226,132.58,222.53192222,34.4820738641,18.534923544,-582.295,14.5231419491,284.527,564.210225549,953.480795439,1383,1383,0.488057,344.265695195,1709.04,128.970452988,66.4802795108,564.822,563.934,474.235503719,563.967878194
4.30175686221,132.584,538.477505262,145.232214058,47.3224974098,-581.817,14.8108012063,284.698,563.491421226,1209.45995107,1384,1384,0.736781,295.255855006,1694.17,140.737987917,73.6436445053,564.206,563.211,629.167359238,563.229497272
3.996866329,132.591,435.008595445,160.047280132,127.633829073,-581.434,14.5981922887,284.853,563.812470524,1183.75668513,1385,1385,0.780907,188.569689743,1725.83,129.342762769,58.1413927624,564.505,563.551,655.925076808,563.544176111
4.49949174403,132.607,571.917339771,175.593458193,54.934803211,-581.64,14.6823492065,285.045,563.482271156,1489.4975336,1386,1386,0.789574,336.765785963,1681.54,153.180260259,68.6804869283,564.053,563.128,801.303959334,563.182476946
3.56853605319,132.605,7.7486412405,7.0038028421,6.45544222031,-582.647,14.4441642922,285.221,565.142766361,11.8509455829,1387,1387,0.835193,0.809787786876,1623.05,34.0927889804,25.8259499089,565.753,564.899,152.348078172,564.868993906
2.18653444317,132.657,11.6702343192,9.93492857576,8.911331193,-582.353,14.7392618417,285.44,563.996619867,17.6125572839,1388,1388,0.807717,1.43135846755,1676.98,38.4331167458,23.112159094,564.58,563.679,177.168712037,563.717504546
3.92137271721,132.669,68.4941024527,19.3030302563,13.6363056825,-581.804,14.8584241825,285.6,564.038637709,2142.23618158,1389,1389,0.767982,276.388680898,1786.25,36.2004799011,20.0429920583,564.705,563.745,207.028232627,563.743794227
3.70765788138,132.735,348.85359217,44.4815291064,9.90431401806,-580.966,14.7064213211,285.815,562.583676256,962.694213848,1390,1390,0.676033,424.132052253,1685.74,29.019773804,20.5206640652,563.216,562.303,146.063308965,562.303282238
4.30722928803,132.756,201.804714168,37.0939897952,28.3004986171,-581.974,14.4814284564,285.988,564.599466948,962.171235505,1391,1391,0.656547,342.43437004,1668.63,46.4847031964,20.2639581259,565.159,564.298,265.422471003,564.285340721
3.53658026921,132.799,307.647252271,48.2499271133,30.444136244,-581.934,14.7958399875,286.153,563.719445321,2644.14875602,1392,1392,0.748295,548.983926255,1761.6,18.0596358072,14.7956682347,564.349,563.421,102.733865005,563.439280199
2.75582325281,132.836,45.2117774347,13.3117553748,4.54838290883,-582.034,14.3968882355,286.362,563.324096945,949.756718196,1393,1393,0.665957,163.631315272,1621.35,104.000825257,41.8192880078,563.882,562.946,596.627928321,563.022924485
3.23925774383,132.843,13.5231737483,11.1327877354,9.73244937239,-582.635,14.5506940172,286.523,564.509211606,20.1809979923,1394,1394,0.791711,1.64591804533,1705.46,7.47435063975,9.98255743655,565.167,564.238,30.7098989027,564.221640386
3.95860017102,132.857,21.7407612411,16.6898569798,13.3704281645,-582.994,14.7482172781,286.695,564.374273945,33.2024808665,1395,1395,0.762133,4.11634189561,1713.01,50.9835390475,26.4383884334,565.006,564.152,258.076198296,564.169123285
1.73571428666,132.842,38.6312380792,22.2743774412,17.1495204167,-583.855,14.5233137879,286.856,565.396087742,972.976225489,1396,1396,0.658936,84.3839745444,1695.76,9.62993903185,12.8974790385,566.028,565.174,44.6282493012,565.155948585
4.48966402885,132.856,58.5631076119,23.1548395093,13.9397527376,-585.991,14.6167906189,287.029,566.336092603,965.179079782,1397,1397,0.686913,156.42581222,1672.54,29.5702171971,26.4351962336,566.948,566.033,124.965188944,566.046083693
2.09494341742,132.861,335.715939092,51.9998102267,28.8468182391,-585.862,15.0612676733,287.187,566.229865506,1885.12384165,1398,1398,0.752838,501.327247544,1846.45,8.23281699242,9.97025577611,566.839,565.962,39.3332238738,566.004801473
3.35793169407,132.888,171.018605906,34.8467849518,20.2336860875,-586.667,15.5818031732,287.328,566.717229637,955.781623943,1399,1399,0.79013,302.852121428,1874.07,11.8387885909,14.7510194044,567.463,566.512,43.7136920381,566.511321225
3.81984153809,132.925,98.7239948543,27.037988098,20.8669042871,-589.326,14.7344656994,287.498,569.553394926,961.330877678,1400,1400,0.73901,235.237361496,1707.42,10.4298065368,12.7859062652,570.257,569.383,43.8879741988,569.374710451
2.04590730977,132.906,319.017041962,41.8764899815,20.1991829841,-590.165,14.477438596,287.674,571.042171905,982.653108266,1401,1401,0.894484,426.311746769,1640.68,16.6565817568,15.5780533809,571.715,570.811,57.8115762776,570.836830763
4.8998442047,132.915,159.522635039,37.2834372376,28.6064786497,-590.369,15.1350868774,287.872,570.833849552,981.84729361,1402,1402,0.719126,297.647998471,1827.44,19.5191360741,17.8996004598,571.508,570.583,90.9686669116,570.577892322
4.25138039027,132.93,55.1913440179,26.9961915636,21.5490680434,-591.561,14.8481396581,288.031,572.178137074,980.124401662,1403,1403,0.804111,126.297030494,1732.95,22.7113094025,17.7112511664,572.76,571.885,123.998542179,571.941502313
4.195474514,132.93,132.514442616,39.6332997111,14.6391761411,-592.36,15.2201420744,288.198,572.179740507,1237.69197006,1404,1404,0.802591,223.313658815,1770.17,13.9268841484,11.5150799876,572.836,571.908,81.4316439844,571.89748737
4.2124802886,132.94,57.8285223566,28.0057224343,19.8758531478,-593.282,15.4658309217,288.347,573.163234909,942.005751135,1405,1405,0.748183,123.806256016,1839.12,9.34697438795,13.247224676,573.863,572.894,34.7002576707,572.928487267
2.43891006259,132.997,68.8860127503,30.0235918131,9.70830892477,-594.998,15.3644016869,288.544,575.243605902,1180.38112035,1406,1406,0.788684,158.923668849,1814.39,41.5045819298,22.5576874766,575.82,574.951,229.714604504,574.983932035
3.7412973702,132.994,334.139850917,50.6211438097,19.9975321113,-594.275,15.4502769253,288.693,575.211712033,1626.26712465,1407,1407,0.771917,495.706330438,1853.47,33.5600396754,25.5131524485,575.873,574.971,160.71159006,574.963065243
4.67960444232,133.022,18.183054071,14.29687161,9.54248873985,-596.629,15.4153231944,288.877,576.846731323,52.7769939985,1408,1408,0.775874,7.97921442507,1855.78,32.5444015487,26.1294841754,577.419,576.51,151.123864294,576.551636202
1.99574072472,133.084,109.480109197,30.8988301152,10.3491853504,-596.254,15.5505189876,289.032,576.364350625,1453.92810384,1409,1409,0.741439,229.861737151,1816.72,27.8746250279,17.3518657427,577.004,576.012,166.70756386,576.055644981
2.75920970542,133.124,196.977738426,41.405277085,10.8053703871,-596.403,15.3459385252,289.237,576.875054164,1471.77561545,1410,1410,0.79814,340.999355926,1873.65,38.9812844539,25.5966029813,577.572,576.57,192.423445334,576.565570253
4.74735834361,133.146,683.770878665,120.561564341,67.7569639833,-598.661,15.8531545204,289.394,578.714347864,1118.43506888,1411,1411,0.863711,299.95844207,1950.87,123.544051624,54.5273050555,579.176,578.324,533.931586293,578.423020594
4.54171851713,133.122,466.285861428,104.270458571,84.5923333593,-598.679,15.8113823661,289.594,578.744493315,1564.86468469,1412,1412,0.769456,293.497807104,1873.01,34.5086563585,25.4146296323,579.502,578.458,134.064657304,578.426841464
2.88314293171,133.172,706.511422715,138.590165357,325.508382756,-598.241,15.702001647,289.771,578.53491986,1198.42030568,1413,1413,0.864078,221.642044311,1897.32,29.1932497513,21.3449711488,579.156,578.218,133.613080718,578.249762455
4.43211299552,133.197,384.293655924,74.7366514238,19.0156822917,-600.037,15.4640426495,289.949,579.944824107,1272.09449488,1414,1414,0.785408,364.851756941,1792.44,51.6806542038,42.5380369604,580.593,579.69,172.041097104,579.689094067
4.92585579617,133.171,527.904364103,98.3569233002,37.1014201454,-600.715,15.5157931523,290.101,580.707708814,1095.04480541,1415,1415,0.771719,331.815977022,1820.01,48.5235535178,30.780065828,581.306,580.436,259.49520929,580.443084052
