AverageQ,StdReturn,AverageAbsQYDiff,AverageY,StdEsReturn,AverageQLoss,Iteration,QFunRegParamNorm,AveragePolicySurr,AverageAbsY,MinEsReturn,PolicyRegParamNorm,AverageAction,AverageAbsQ,MaxReturn,AverageDiscountedReturn,AverageEsReturn,Epoch,AverageReturn,MinReturn,MaxEsReturn
12.8342,28.0171231971,0.452632867562,12.8357007065,91.9580752056,0.737421,3890,204.165,-13.0464,12.8539876624,3.7695074215,146.555,0.999987,12.8609,314.376487022,152.233834577,106.035167542,3890,279.929778657,191.984513574,283.294320342
12.9947,13.3110751616,0.439111521665,12.9967285992,83.31510537,0.707035,3891,204.173,-13.2104,13.0153672268,49.3383309559,146.573,0.999906,13.0206,332.02817801,159.072572008,172.465949502,3891,299.138080386,278.563268105,299.225390314
13.2122,10.4808465504,0.447916937355,13.2133941962,111.117786596,0.733007,3892,204.137,-13.4233,13.2256600508,12.6069548126,146.546,0.999931,13.2356,366.934540066,172.041058571,188.629060877,3892,341.190145451,300.753929632,313.251531226
13.4049,12.1699164539,0.437807657539,13.4075290649,98.4709354686,0.736615,3893,204.116,-13.5847,13.4193431494,12.2260189797,146.645,0.999887,13.4241,331.257623153,160.871979243,225.543933602,3893,304.574067626,278.22152708,330.216317098
13.5554,12.7616879412,0.430262200873,13.5567651475,70.4583852464,0.751674,3894,204.109,-13.7254,13.5666439986,52.622201518,146.673,0.999946,13.5739,324.59167085,159.317864664,204.235884619,3894,300.077910909,277.836375919,299.984776206
13.6618,4.7253066457,0.418658452216,13.6634574542,62.7597666897,0.683647,3895,204.126,-13.8246,13.6740718281,135.610670326,146.691,0.999869,13.6805,197.332925192,114.470956801,210.400765815,3895,180.01100208,173.765001884,319.046879522
13.7359,3.60421498917,0.420973983169,13.7371884229,68.5321430269,0.681461,3896,204.109,-13.8893,13.7461402182,22.0507768863,146.678,0.999916,13.7543,189.617061295,114.426570881,130.79626568,3896,179.902633125,173.951002127,205.994809409
13.8349,24.0248067465,0.43991217383,13.8369984354,53.0414866767,0.778607,3897,204.11,-13.9703,13.845964344,48.3542445432,146.694,0.999884,13.8532,300.491670576,151.919202469,158.289794615,3897,280.539309778,188.955661046,221.239739839
13.8536,40.3700375186,0.424149291098,13.8539462908,86.3614988795,0.830857,3898,204.11,-13.9524,13.8633918238,28.7419245809,146.688,0.999882,13.8713,294.173709349,143.93192935,180.765958697,3898,258.3486816,186.125344134,288.812632278
13.9278,19.2439149826,0.399756264518,13.9280734894,95.3523080479,0.679044,3899,204.114,-14.0149,13.9400162847,40.6516463007,146.682,0.999941,13.9492,296.843599698,40.8357330934,186.831568023,3899,47.948160631,38.1382100355,289.342996198
13.8925,126.339781021,0.408445400934,13.8932506919,118.009827584,0.728537,3900,204.145,-13.9748,13.9093105481,32.7074768192,146.706,0.999897,13.918,442.244760821,157.136353832,128.999587759,3900,319.038251456,45.6696781977,411.697101667
13.9547,16.8149624038,0.409035740578,13.9557139817,133.759607593,0.737993,3901,204.184,-14.052,13.9721696726,29.6603457319,146.738,0.999995,13.9777,444.301972018,192.421488474,211.806000448,3901,414.930953362,383.819954521,354.408523244
13.947,10.1556547109,0.413382337332,13.9464744218,112.18396497,0.728069,3902,204.2,-14.0558,13.9615942834,34.8774064661,146.755,0.999986,13.9722,417.874599992,188.246437414,235.953914414,3902,397.729165221,376.18596008,378.778517408
14.0156,16.7228163196,0.390602035597,14.0169451652,58.0170590333,0.647289,3903,204.227,-14.1143,14.0290592669,212.974027974,146.735,0.999994,14.0371,422.775955487,186.679019512,307.501187596,3903,390.668047139,362.794364767,363.885718652
14.0168,20.6961800586,0.396485819503,14.0177822215,87.7617633016,0.713348,3904,204.228,-14.1107,14.0300036459,95.7047678047,146.714,0.999951,14.0371,463.09328971,187.932807356,202.810873129,3904,394.149077612,367.477939109,379.40300783
13.9864,72.7615132761,0.398115215386,13.9863621733,125.75743081,0.716921,3905,204.226,-14.0852,13.9988620598,45.1436643093,146.726,0.999968,14.0076,646.950185049,197.956332118,231.585291536,3905,444.958191002,362.100877255,418.73178767
14.0096,49.0114560948,0.403244036308,14.0104070369,146.246492296,0.750824,3906,204.25,-14.1054,14.022396131,44.1100438761,146.711,0.999862,14.0321,612.070206799,196.019904627,316.151289193,3906,433.864219468,362.585935778,555.819057366
14.0481,72.9314861761,0.385604594454,14.0490578642,165.526443535,0.668902,3907,204.239,-14.1226,14.0633648408,17.7899343547,146.72,0.999981,14.071,646.975594266,198.808485788,241.322932153,3907,449.78287812,367.801453422,588.751993592
14.0503,95.538801803,0.395235155111,14.0505352445,198.12418698,0.756227,3908,204.249,-14.129,14.0623488653,10.0143977403,146.765,0.999961,14.0718,692.300145507,221.1210162,341.73650668,3908,586.349793644,421.945536126,657.900699391
14.0643,73.1178891572,0.386196140812,14.0658542384,127.503368225,0.748415,3909,204.279,-14.1581,14.0773500832,262.068026961,146.783,0.999951,14.0852,1016.22275786,234.514557412,434.712865506,3909,729.064827257,656.701997332,662.576692591
14.092,310.040154844,0.386615958318,14.0927121415,161.246667437,0.748022,3910,204.336,-14.1869,14.1048021801,215.850485088,146.766,0.999896,14.112,1802.55483773,235.297121524,399.180495747,3910,1120.25042046,657.642051988,596.358491973
14.0669,673.292192077,0.386854560414,14.0676078022,331.888694245,0.719981,3911,204.331,-14.1809,14.0839601467,27.3451104029,146.846,0.999825,14.097,2684.37741745,207.771282469,427.263427529,3911,2243.89211938,280.447664856,843.489274294
14.1199,74.7885574819,0.392574778443,14.1195691081,350.148224109,0.77532,3912,204.34,-14.2312,14.135927395,172.449811182,146.901,0.999896,14.1465,2682.75131734,211.567362371,538.039859169,3912,2546.5899339,2443.06872225,1092.74243708
14.1208,130.615716468,0.391374103264,14.1207168509,154.987136404,0.739413,3913,204.331,-14.2466,14.1369060688,16.1208169922,146.859,0.99991,14.1484,671.428268763,123.0024265,260.427870426,3913,229.737595085,165.729952997,488.527823232
14.1965,134.908824523,0.376609113457,14.1967618882,229.690705301,0.715982,3914,204.33,-14.33,14.2137762475,140.498276012,146.852,0.999893,14.2228,1194.12266178,113.925329688,336.887968444,3914,201.193979449,166.628929623,702.952885465
14.2204,637.660212166,0.38543826278,14.2215995839,339.038946992,0.775409,3915,204.344,-14.3546,14.2336009194,249.927960111,146.806,0.999877,14.2454,2439.50428122,198.494717985,661.080906397,3915,1682.97345081,610.270815422,1080.2833434
14.2886,553.197627894,0.384913067675,14.2897186681,221.53419556,0.729788,3916,204.343,-14.4266,14.3017019012,83.3857582841,146.81,0.999912,14.3111,2268.52500593,188.240214183,312.54843779,3916,1998.19392657,256.619651014,623.940823475
14.3131,782.077980795,0.384226821354,14.3133374134,420.885557859,0.726123,3917,204.368,-14.4541,14.3277983791,37.0355674714,146.796,0.999812,14.3394,1897.4058518,144.400883252,433.839070196,3917,836.552824863,210.504685935,1113.9307409
14.3366,362.672172801,0.388580945268,14.33644115,189.010461999,0.731514,3918,204.365,-14.465,14.3488176375,65.9702280941,146.831,0.999888,14.3609,1771.51675955,124.514824365,303.90724206,3918,339.531523206,186.123964468,607.993369542
14.4241,637.566243341,0.383182543839,14.4245180104,151.94159519,0.705944,3919,204.386,-14.5382,14.436516527,46.1336442787,146.821,0.99977,14.4474,1595.77740543,137.818251439,258.862912653,3919,983.40390516,177.795283305,568.995861799
14.5212,590.263053024,0.392913001083,14.5204349861,335.24453248,0.811635,3920,204.381,-14.6398,14.5333424463,112.623687915,146.76,0.999877,14.5457,1644.06639456,150.14938755,349.00423676,3920,1193.3951785,239.538910432,1003.67742552
14.4053,610.500126308,0.441859440745,14.405931361,165.44777239,1.02053,3921,204.416,-14.488,14.417080045,41.1421117559,146.722,0.999842,14.429,1700.5718216,119.228348227,218.45742813,3921,497.789896807,135.899238179,608.379020068
14.456,394.264900491,0.452957526136,14.4588687083,374.481054545,1.04553,3922,204.449,-14.5048,14.475098174,4.52791174437,146.71,0.99987,14.4811,1587.0796942,150.202751202,294.681542704,3922,1418.31721752,169.229497817,1032.22193066
14.3897,591.457871445,0.488131344971,14.3913751505,187.296010577,1.16042,3923,204.444,-14.3423,14.4110953211,24.384417689,146.704,0.999905,14.4194,1768.51498535,128.38908443,205.931524965,3923,625.520714289,137.969539937,629.127239533
14.303,172.274723441,0.52738948485,14.3028661228,119.993197073,1.24794,3924,204.443,-14.2674,14.3286822634,106.446075378,146.721,0.999877,14.3357,979.25274293,119.458971241,258.621283606,3924,265.044249922,134.90226139,472.476853198
14.1732,344.270190226,0.533896725801,14.1732339839,273.893787159,1.19572,3925,204.427,-14.1626,14.2037795724,112.8033705,146.748,0.99973,14.2132,1669.89437388,163.155829581,295.708951497,3925,1438.15613325,531.564496316,830.458588593
14.0632,526.137636725,0.5628568964,14.062655538,25.2226166943,1.28363,3926,204.404,-14.0624,14.09540327,475.45189545,146.849,0.999842,14.104,1657.1709313,151.105888098,514.104970757,3926,1220.71441127,181.187310992,542.757734411
13.9511,758.568190952,0.576482394044,13.9509712701,231.157944404,1.22859,3927,204.381,-13.967,13.9768179844,33.9720110985,146.871,0.999943,13.9884,1923.31015727,155.795315998,212.277305117,3927,1167.70711816,201.593224597,538.719668475
13.8933,631.86149787,0.549822473031,13.8902186972,353.211310902,1.1269,3928,204.351,-13.9619,13.9135989985,150.015942809,146.891,0.999937,13.927,2003.11016776,170.983382762,577.709019166,3928,1251.01556005,217.901065084,1152.7034457
13.888,702.664432704,0.549360291052,13.8863361217,227.494907972,1.10453,3929,204.324,-13.9659,13.9094038866,102.163290912,146.904,0.999896,13.9225,2059.52347413,144.267330482,374.463716082,3929,647.311066623,210.129427742,638.71555231
13.8908,727.777557711,0.567805225144,13.8916121984,257.494980094,1.20944,3930,204.321,-14.0292,13.9090577075,126.524068353,146.924,0.999898,13.9199,1917.47102028,150.957605652,338.979553682,3930,927.306948529,217.449782176,842.265441677
13.928,507.255144367,0.541742120979,13.9258840909,121.081513326,1.07729,3931,204.292,-14.0461,13.9427146998,218.632182507,146.889,0.999768,13.9573,1921.18718543,178.042720855,387.973274646,3931,1424.83902085,615.383759229,528.17025714
13.9351,597.072110389,0.535030720512,13.9355074197,322.559682091,1.13056,3932,204.31,-14.1017,13.9513162741,7.18218184248,146.896,0.99985,13.9606,1916.6493904,172.574492911,312.291200744,3932,1199.76534505,224.007347564,837.772042045
14.0579,572.937229422,0.525319197217,14.0584973664,160.725896664,1.08187,3933,204.315,-14.1876,14.0752198113,119.598783031,146.851,0.999898,14.0864,1849.4830393,132.347630158,365.769281628,3933,501.074086333,205.488817993,613.788849684
14.085,587.73715146,0.484201303382,14.0860934022,153.989020726,0.910073,3934,204.333,-14.1802,14.100165944,55.8067831553,146.871,0.999795,14.1101,1932.47861841,135.203391845,266.181328392,3934,493.991166325,203.059785466,499.233017035
14.0836,852.916476383,0.46808611974,14.0828142304,214.949128281,0.852086,3935,204.328,-14.1683,14.0948065214,127.275259123,146.9,0.999861,14.1067,2118.09880083,151.221729693,368.242553888,3935,853.622397926,211.147725088,672.413963561
14.0547,702.657746637,0.461370866578,14.0555386799,405.515571673,0.888248,3936,204.347,-14.1362,14.0675396819,170.090478751,147.006,0.99989,14.0767,2232.16515886,186.561057376,480.610925235,3936,1551.81080414,243.714533827,1263.33234122
14.0327,60.2398682862,0.429793063858,14.0319185595,423.80572584,0.763191,3937,204.35,-14.115,14.0474000876,138.843972809,147.062,0.999775,14.0589,2234.83551204,186.799618824,526.236202472,3937,2143.7870831,2062.05567675,1115.99088012
14.0137,13.657412496,0.425614712036,14.0150799204,669.125424051,0.812505,3938,204.378,-14.052,14.0252768297,23.1722284675,146.988,0.999927,14.0347,199.062691647,102.378805946,691.720945548,3938,157.129379293,29.223018912,1761.47734835
13.9059,1.52988550508,0.420841317985,13.9066453156,54.1579188444,0.790519,3939,204.328,-13.9159,13.9192497481,15.7011006921,146.985,0.999949,13.9294,26.5409220909,22.2180280525,46.998603943,3939,24.468032441,20.738103468,196.827892789
13.8473,20.7798222399,0.437205349936,13.8479634884,113.153238929,0.876221,3940,204.328,-13.8086,13.8612623316,13.8634775421,146.953,0.999988,13.8701,148.143309792,28.3557469781,67.2318049516,3940,32.9213266141,27.4868511248,454.178410951
13.7493,4.21388915813,0.434287985153,13.7492424599,98.99172152,0.89498,3941,204.348,-13.6972,13.7614142671,22.8025152092,147.0,0.999924,13.7698,156.052771582,98.7308086291,137.538375475,3941,148.840117707,141.608979785,358.444085961
13.6182,44.1165647328,0.447579351198,13.6171494005,132.899366196,0.912698,3942,204.367,-13.5824,13.6280537937,25.1175211654,147.031,0.999964,13.6395,166.148133981,94.6918686167,145.220882558,3942,144.22458094,26.9440886295,449.272299044
13.5016,5.72554223176,0.457946424672,13.5010870861,116.142292241,0.901999,3943,204.389,-13.488,13.5113707109,7.33688489948,147.052,0.999938,13.5231,190.764446298,113.639905623,139.703276844,3943,180.396992547,170.293096135,329.743999002
13.4718,441.982871237,0.445343948565,13.4704738699,236.088556875,0.858442,3944,204.376,-13.5236,13.4785642319,140.634710857,147.063,0.999951,13.4886,2650.83768517,211.930933726,395.818264535,3944,2221.16588909,1120.66893894,709.871097577
13.4135,563.788746845,0.449725902649,13.413652263,454.286983626,0.877594,3945,204.387,-13.5121,13.4259514152,167.129457753,147.126,0.999855,13.4368,2583.33944138,230.095805858,490.291759947,3945,1320.23450322,710.514087363,1471.92769135
13.4777,88.6685354907,0.419077987145,13.4769989158,212.486592573,0.782923,3946,204.41,-13.5606,13.4861865358,62.521147361,147.128,0.999983,13.496,682.371684213,125.272607763,269.381672773,3946,221.503949323,180.332716602,911.947322532
13.4485,86.6224099339,0.418840804731,13.4485334115,178.346219535,0.747956,3947,204.437,-13.5166,13.4604854388,38.8105201044,147.13,0.999935,13.47,985.233857763,121.119058786,257.727168488,3947,206.317855538,181.328475446,582.728839609
13.4049,5.34536869759,0.40489589286,13.404458207,268.079444141,0.748577,3948,204.451,-13.4467,13.4146170679,51.5972220932,147.067,0.999955,13.424,204.27908903,118.152571262,293.478084474,3948,190.722588307,181.167906215,958.355096176
13.3999,93.1011008528,0.391133457186,13.3995364212,221.610314568,0.709276,3949,204.442,-13.4242,13.4068871006,14.2074931131,147.06,0.999874,13.4156,682.176778141,125.449202157,248.576109953,3949,225.523445436,172.638843827,665.532073252
13.3189,614.022064327,0.418624875432,13.3191482627,119.277062763,0.806987,3950,204.453,-13.3531,13.3287253299,162.180324617,147.098,0.999914,13.3378,2698.01831512,203.048846059,324.898467832,3950,1059.5096129,195.460416984,483.417566539
13.3074,152.53933117,0.39121781422,13.3079667688,222.239679811,0.705394,3951,204.434,-13.3463,13.316060302,8.08335839686,147.185,0.999981,13.3244,795.151805856,173.103568325,224.225574892,3951,412.774384154,203.455012157,672.204357855
13.2624,383.454975395,0.399237644507,13.2626540767,291.538359886,0.751028,3952,204.441,-13.3345,13.270951615,48.2665738846,147.259,0.999934,13.2792,2066.92191815,231.798254595,386.285290768,3952,1173.75172684,721.667557333,849.528441659
13.3263,198.940867567,0.384247588473,13.3268507741,263.181886213,0.706607,3953,204.449,-13.4243,13.3349118165,50.3380192322,147.278,0.999964,13.3428,1698.27365022,234.96449029,360.597627717,3953,822.585076401,665.474533651,760.984995402
13.3435,58.5631318587,0.375980926627,13.344119741,143.631478089,0.597685,3954,204.464,-13.4651,13.3520289971,131.656307605,147.284,0.999976,13.3604,949.105307613,228.115458653,368.667483751,3954,670.788242385,502.158252293,584.627625042
13.4077,55.0099991116,0.367258106974,13.4091336921,114.880437526,0.589482,3955,204.44,-13.521,13.4169776413,317.053062878,147.271,0.999975,13.4255,958.334875062,233.11768589,525.985875156,3955,706.234374165,663.225090592,677.753522407
13.4806,70.6134337142,0.358498562973,13.4822594822,233.159737778,0.584313,3956,204.458,-13.5875,13.4902275857,9.84910796482,147.301,0.999931,13.4968,719.640860563,209.552221566,350.708166644,3956,522.294279322,459.855997302,706.46834243
13.5257,50.0830291931,0.361485974399,13.5255217012,187.985068528,0.673201,3957,204.469,-13.6366,13.5327568898,9.9833426583,147.287,0.999933,13.5419,686.128706768,208.245525311,306.977588121,3957,508.168311061,452.588671458,659.99841418
13.574,44.9070138255,0.357462810233,13.5760471373,122.014453662,0.597291,3958,204.485,-13.7183,13.5833815875,38.1413279645,147.301,0.999901,13.5911,511.666273603,149.982910286,215.643003155,3958,275.04222143,245.116490417,392.505201244
13.6523,43.3798239,0.358246418614,13.6528936301,131.817758824,0.661119,3959,204.499,-13.7867,13.6599208684,23.8347615393,147.289,0.999965,13.6689,287.598913394,143.035064814,203.976941881,3959,256.559173802,25.0718950311,483.839870981
13.7585,13.0738970264,0.364729430727,13.7592472531,169.043637465,0.725849,3960,204.52,-13.8863,13.7643412951,20.7548808248,147.293,0.999933,13.7714,295.750931721,148.165470941,248.571307692,3960,267.397791014,244.570805117,533.1841656
13.7905,164.881151465,0.353828682889,13.7928459402,158.84536959,0.606598,3961,204.535,-13.9261,13.799654865,22.8994478554,147.276,1.0,13.8064,422.555564692,90.8524713035,243.182067473,3961,170.810565944,23.639934087,513.388068824
13.8892,0.25854608141,0.363776189086,13.8896964282,122.761302935,0.678028,3962,204.53,-14.0205,13.8954619767,19.1390046199,147.306,0.999961,13.9038,21.3654405458,17.9115828579,125.151605829,3962,19.3133411845,18.9580341282,367.776170113
13.937,32.900995264,0.355612701461,13.9391601768,70.1519890838,0.663089,3963,204.526,-14.0397,13.9460361916,10.1703595932,147.341,1.0,13.9509,412.476217296,167.322341094,49.2333482844,3963,325.151189858,298.478889428,340.735727661
