MaxReturn,Epoch,AverageDiscountedReturn,Iteration,QFunRegParamNorm,AverageY,MaxEsReturn,StdReturn,MinReturn,AverageQ,AverageAbsQYDiff,StdEsReturn,MinEsReturn,AverageEsReturn,AverageAction,PolicyRegParamNorm,AverageAbsQ,AverageQLoss,AveragePolicySurr,AverageReturn,AverageAbsY
1208.46951835,2405,239.589696033,2405,179.72,28.8824078519,834.900371621,134.114471722,694.433800413,28.8791,0.516558685801,185.314631007,256.269286731,478.468986842,0.997758,166.597,28.9047,2.33859,-29.2111,795.653364221,28.8939228752
2300.57574882,2406,249.099251864,2406,179.773,28.9381218807,999.256904463,371.163469145,765.068340634,28.9377,0.526900899974,276.903020848,83.2288080846,444.118250936,0.997789,166.67,28.9665,2.49852,-29.2709,1132.88883799,28.9491219687
1958.33473552,2407,248.624354816,2407,179.825,28.8865741178,969.725898715,247.055943463,745.296905559,28.885,0.519248348361,283.27934421,32.1744974747,311.228944765,0.998184,166.699,28.9121,2.25142,-29.2022,991.400213145,28.8987946624
3193.23573963,2408,257.096560625,2408,179.828,28.8527402746,542.550755519,530.895067251,763.966758972,28.853,0.505183849473,172.970355578,28.5051973126,270.183137004,0.99828,166.737,28.8787,2.23373,-29.166,1200.19256353,28.864557753
3291.3126262,2409,257.431477702,2409,179.85,28.8428889091,856.671209398,773.963143026,1117.19026731,28.8391,0.524729823113,254.666082949,104.266594421,525.92163523,0.998364,166.766,28.8669,2.53343,-29.1324,2760.67687489,28.854840758
3321.91657991,2410,259.546113344,2410,179.845,28.923374526,917.69189224,962.731769103,843.938655935,28.9239,0.515329160332,289.07028468,214.616084422,434.288167944,0.997915,166.776,28.9532,2.56916,-29.2265,2119.10666844,28.9381867228
3090.4171985,2411,252.656548733,2411,179.853,28.940146928,619.498343165,839.067567263,1088.90149141,28.941,0.507026164012,244.002498291,41.8191622558,393.696464256,0.997933,166.773,28.9691,2.40107,-29.2541,1952.94523869,28.9512806318
1734.07111453,2412,253.345644003,2412,179.872,28.9132962609,812.080770173,262.83338313,776.820783215,28.9137,0.489902316388,108.28445993,501.593627878,641.843887609,0.997517,166.831,28.9387,2.13825,-29.2533,1082.79366805,28.9240540655
3339.98631273,2413,252.978878438,2413,179.862,28.8871812464,597.602558896,493.800795201,796.491318243,28.885,0.495265573163,168.489033973,85.937547981,311.856969202,0.998123,166.828,28.9087,2.23231,-29.1767,1135.41718847,28.898024855
3091.24224878,2414,250.222634229,2414,179.891,28.9074025219,783.430896737,794.458397932,910.273467488,28.9054,0.54826154635,148.147159922,328.30087713,579.204215003,0.99784,166.84,28.9337,2.89604,-29.2241,1670.58572444,28.9171181683
3271.6877722,2415,259.507442239,2415,179.92,28.887922871,1352.93518787,737.076317606,884.739441119,28.8877,0.505642552583,493.040174365,10.6449095017,496.647443077,0.997174,166.846,28.918,2.23109,-29.2147,1766.92578561,28.9020112576
3386.78224548,2416,254.627295064,2416,179.965,28.9535401114,774.065979138,709.753484871,788.176817245,28.952,0.504252683736,297.882129953,18.6446889759,299.0006373,0.997203,166.916,28.9812,2.27005,-29.2593,1202.23093369,28.9661222855
2293.3614137,2417,245.946827981,2417,179.969,28.8396536756,901.809183054,259.438182382,828.602479155,28.838,0.517128735035,271.262702244,170.5078119,486.584194457,0.997486,166.971,28.8689,2.40214,-29.164,1028.37574291,28.8568349195
3375.84923799,2418,258.936987326,2418,180.018,28.8830220427,812.210852598,575.764759208,1816.58044948,28.8826,0.509671665645,179.056008287,219.069090471,421.605481271,0.998235,167.008,28.9117,2.32898,-29.2303,2818.57914172,28.8950730259
2950.732341,2419,246.040461884,2419,180.054,28.9074006336,735.387048996,657.58633512,975.360598604,28.9069,0.527578869587,282.501425108,7.89275392127,351.446760873,0.997557,167.089,28.9296,2.68765,-29.2361,1639.6013805,28.9163150191
3174.33080943,2420,249.32300976,2420,180.039,29.0155768237,874.197034596,834.98483163,959.884087389,29.0132,0.510559268849,311.89362828,84.8324802609,500.536104281,0.99773,167.089,29.0372,2.25873,-29.3334,1795.89983913,29.0242989578
3111.50030854,2421,245.118865591,2421,180.068,28.9394128936,844.134893745,839.083857613,863.922490441,28.9397,0.521299481586,260.060908628,124.876965626,621.061214008,0.997059,167.086,28.9605,2.36221,-29.2776,1590.95792368,28.947042392
2968.85399705,2422,250.69642549,2422,180.11,28.9757239378,819.545331921,484.2066374,820.702784268,28.9736,0.501942636606,265.59280069,31.2849079354,292.883334155,0.997525,167.128,28.9956,2.23621,-29.299,1309.27913952,28.9845409072
2798.30925922,2423,236.102706618,2423,180.146,28.9854813765,1314.42850144,537.638295634,804.296229058,28.984,0.527024984387,320.713535248,400.442729746,757.610242536,0.997747,167.156,29.0105,2.41616,-29.3284,1176.8353078,28.9966950423
189.567757982,2424,115.332775335,2424,180.175,29.0711457464,771.024351611,4.93814874873,170.568614977,29.0706,0.489898559688,277.834095435,77.0436396158,394.381338201,0.996765,167.116,29.093,2.05258,-29.3739,180.536757771,29.080068582
2565.05485783,2425,242.989864377,2425,180.201,29.0759902725,597.627476546,353.983955919,790.124642844,29.0749,0.526967466377,177.586248539,124.914036335,291.656904251,0.997534,167.162,29.0984,2.60288,-29.384,1055.57164186,29.0834010348
2547.07370869,2426,250.625792782,2426,180.219,29.0305980805,864.307157723,305.236374986,827.020440041,29.0286,0.520130257837,271.223060127,136.190687818,507.877631674,0.997628,167.257,29.0557,2.36255,-29.3765,1047.12323376,29.0436241185
3111.57224038,2427,242.861638548,2427,180.202,29.0546560738,762.562793818,553.343404923,827.233436824,29.0527,0.506449453066,232.93297864,31.5392631701,348.137782292,0.997363,167.257,29.0747,2.17514,-29.3934,1212.76872702,29.0640742273
3175.9601705,2428,250.566214094,2428,180.214,29.0124580129,796.3991285,685.873183375,846.809040943,29.0104,0.540570710628,329.371927856,9.30677964722,443.5450596,0.997275,167.297,29.0321,2.68021,-29.3535,1615.49063877,29.0216944988
2539.21158552,2429,238.0195399,2429,180.246,29.0621726666,984.351920071,656.027110959,359.591189467,29.062,0.538284047779,235.993196617,293.128617495,560.491609973,0.997695,167.332,29.0844,2.5649,-29.4054,1381.88961918,29.0686189495
3536.04482489,2430,262.004662834,2430,180.273,29.1160253078,597.359735513,805.635531216,845.638419271,29.1153,0.502985488212,101.127217763,274.236305961,441.192919582,0.997628,167.331,29.1405,2.40176,-29.424,2006.80597398,29.1235442101
3423.45014578,2431,258.350155816,2431,180.267,29.1316448957,856.960191814,779.38641885,839.878202622,29.1303,0.509384341995,294.982378486,33.23668055,363.00767104,0.997807,167.386,29.1574,2.33827,-29.4646,1910.77434477,29.1423051662
3492.20504632,2432,261.985213153,2432,180.296,29.0962793381,787.761922181,902.901719052,1037.05636951,29.0953,0.514600940957,143.226176759,340.232650739,571.940883675,0.997637,167.403,29.125,2.44566,-29.4623,2377.37241643,29.1069321823
3205.86996761,2433,249.868789687,2433,180.328,29.0644192837,665.858501166,697.007783113,1467.42291249,29.0642,0.515841048589,146.482151568,282.186672345,495.913781672,0.998134,167.43,29.0862,2.59601,-29.396,2386.75105497,29.0732223559
3445.26214764,2434,258.901200755,2434,180.391,29.114516795,1084.85566997,552.919017991,1538.52880573,29.1124,0.529475252432,317.21517678,181.675705796,492.049649007,0.99817,167.449,29.1392,2.56426,-29.4484,2453.15026416,29.1220317203
3486.80434383,2435,265.993824689,2435,180.437,29.0766046334,1041.56414723,969.437915491,895.901234627,29.0752,0.531623598369,323.020638678,86.6584142344,432.298649964,0.997703,167.463,29.1034,2.54785,-29.4335,2479.98464964,29.0886297391
2873.86328741,2436,254.043395126,2436,180.482,29.1253329849,701.277589394,479.734425135,872.238721825,29.1236,0.524347317515,199.996871478,63.4309211794,420.18558105,0.997754,167.492,29.1491,2.60575,-29.4618,1287.22504603,29.1352065563
3160.10226918,2437,249.494202502,2437,180.516,29.0935415145,1382.33347635,543.689477626,815.475326823,29.0917,0.53762903683,469.313114374,43.771330009,537.144158038,0.997653,167.512,29.1149,2.86164,-29.4127,1348.7950841,29.1004189053
3148.22056349,2438,251.300448589,2438,180.527,29.115417978,809.031361887,688.705065902,858.211022895,29.1147,0.511111559726,282.134282351,56.0396673804,324.555856856,0.997304,167.552,29.1432,2.39376,-29.4542,1567.33786042,29.1248877388
3069.05365422,2439,244.485420786,2439,180.571,29.0852344201,842.796636749,778.795131941,937.249396039,29.0826,0.526950045676,262.320620192,153.948910759,458.139799376,0.996844,167.666,29.1096,2.59356,-29.4285,1939.47353794,29.0949969138
3120.13421083,2440,243.579331294,2440,180.596,29.0768487038,879.790452525,780.63780545,948.05070302,29.0746,0.536279716128,266.855711465,15.725552115,385.863873465,0.997176,167.718,29.1044,2.77895,-29.4168,1989.57248071,29.0896982985
3189.66944238,2441,254.319231661,2441,180.587,29.0685968163,1414.44870361,459.709016034,855.691774324,29.0679,0.517568802535,462.036523893,14.3976086057,413.870636379,0.997218,167.704,29.0953,2.39496,-29.3748,1204.75571645,29.0802904801
1505.19124196,2442,242.152963265,2442,180.577,29.1332716254,1031.79650443,197.319202869,693.360291445,29.1323,0.54086789406,371.614191264,38.8439891048,447.307535885,0.997161,167.726,29.1587,2.72475,-29.4385,945.600869696,29.1452025571
2751.45560791,2443,166.327962649,2443,180.602,29.0235056777,678.362970004,559.114146167,165.867700632,29.0209,0.538089469786,238.000841331,15.7533267508,369.049413114,0.996962,167.762,29.0483,2.74744,-29.3194,552.576925675,29.0364851296
167.894219145,2444,105.365208649,2444,180.622,29.096688251,425.682340558,4.13572605209,149.949334841,29.0977,0.515080684368,92.1829250588,34.1272169357,190.940322694,0.994314,167.803,29.1249,2.14204,-29.4116,159.607017552,29.106070389
169.517784947,2445,105.266556943,2445,180.676,29.091968117,368.947916702,4.00915647847,148.648963458,29.0886,0.53769621137,76.457644649,28.129127969,189.180445995,0.995533,167.814,29.1164,2.60229,-29.358,159.304737304,29.1060269544
179.57361003,2446,110.024898137,2446,180.713,29.1338643238,202.920508566,3.82059966489,162.561124091,29.1346,0.560197666796,49.923607623,24.757548555,145.478171761,0.997797,167.8,29.1573,2.72471,-29.3995,169.698491506,29.1437238072
2965.01934257,2447,242.139540975,2447,180.694,29.0676409033,1084.96674245,435.984599448,569.818817381,29.0644,0.588044378686,319.269089818,40.6695369807,298.829916233,0.997358,167.865,29.0913,2.835,-29.4106,1078.9502395,29.0772513365
2827.49190476,2448,238.386577931,2448,180.718,29.0866006346,920.530417105,620.802004209,790.450526381,29.0855,0.557208322283,292.330172705,32.4867635705,548.55227807,0.997368,167.886,29.1104,2.45428,-29.4239,1650.63804281,29.0943367484
3106.61243943,2449,237.788173258,2449,180.758,29.1669194426,2563.28126852,712.766518031,333.442775394,29.1678,0.548520161585,1261.21745664,40.8463552311,1302.06381188,0.997419,167.895,29.1899,2.46731,-29.487,1406.92919023,29.1713407398
2408.15988974,2450,245.725577844,2450,180.769,29.068467922,718.791460032,571.044137201,367.246122664,29.0647,0.553309928082,214.38226253,204.624291348,454.984534451,0.997613,167.917,29.0887,2.66863,-29.3862,1450.6659345,29.0751155268
3470.77528842,2451,253.149061286,2451,180.763,29.0669834493,797.070745584,765.82988938,691.446390433,29.0676,0.556839940975,253.414059178,65.65958739,488.977180788,0.997666,167.94,29.0882,2.73114,-29.388,1600.85761581,29.0758497114
3356.50054644,2452,256.187082805,2452,180.801,29.1218634356,779.133810013,719.796602861,1047.84893792,29.121,0.551181137226,248.820990068,13.8573324896,411.754628691,0.996884,167.996,29.1431,2.85519,-29.4361,2430.3763644,29.1294937068
1271.24427414,2453,243.867126366,2453,180.799,29.1609972576,630.775995671,136.130750192,743.15930226,29.1601,0.505795733367,185.568826569,86.2206172891,428.548724885,0.997638,168.029,29.1867,1.98932,-29.4757,951.121644186,29.1737168343
976.257272108,2454,236.256525187,2454,180.84,29.1009029383,787.487907663,143.867297106,362.123461823,29.0997,0.539133037791,208.056190433,153.459368165,598.682708933,0.997474,168.137,29.1254,2.64501,-29.399,728.168631194,29.1095966621
3253.91030278,2455,245.971783991,2455,180.868,29.0962555146,854.479717564,757.428103364,679.04604136,29.0973,0.51707326133,243.344582854,79.9177770237,444.172414822,0.997025,168.185,29.1198,2.28778,-29.3946,1963.14839669,29.1049141051
3243.56692409,2456,249.091797205,2456,180.91,29.1053676049,804.673562799,594.182371547,1083.77588718,29.1024,0.527326945845,287.739650158,20.660646174,318.145093033,0.997404,168.199,29.1241,2.35913,-29.4039,1915.77737329,29.1126967978
3273.3121142,2457,253.163832296,2457,180.94,29.0536316582,942.197832034,732.762825381,1363.80775309,29.0534,0.540662154129,264.082267481,129.2963647,552.522934455,0.997054,168.223,29.0779,2.71524,-29.345,2664.17700323,29.0604008977
2097.21581823,2458,239.272701635,2458,181.0,29.0349301149,932.742755225,235.196459537,787.535457934,29.0342,0.506652838406,329.516061079,61.6908225848,442.886100278,0.997636,168.226,29.0614,2.13296,-29.3405,1027.75752406,29.043940217
1468.63620101,2459,240.448643309,2459,181.053,29.0803466268,827.735120329,154.834445945,673.367002275,29.0779,0.508185933943,238.411790904,64.0681476614,347.923260783,0.997729,168.22,29.1052,2.34996,-29.3918,896.574045381,29.0897266685
867.813698388,2460,224.425197294,2460,181.058,29.0406646901,687.288747705,68.6206263761,614.689362795,29.0382,0.525212739658,225.646624227,47.4478773546,363.771844502,0.997388,168.215,29.0597,2.40473,-29.3278,666.738284522,29.0500065685
1445.04784625,2461,229.529495944,2461,181.064,29.0053266605,718.227487376,213.078659165,647.78609602,29.0046,0.540492127424,277.245762144,29.4705051374,343.208744681,0.997661,168.263,29.0324,2.61563,-29.3228,830.824557133,29.0179309051
1685.4979759,2462,247.719791736,2462,181.114,28.9895320222,701.643502552,178.212946382,708.37915776,28.9893,0.511957374478,266.766165399,41.9555510972,397.718242314,0.998027,168.287,29.0132,2.35484,-29.2922,1000.17689344,28.9954611825
1564.02241338,2463,234.592929239,2463,181.099,28.9547171467,1173.79078602,176.849920742,565.359128501,28.9537,0.50088420183,398.046302601,72.7607971262,464.978088269,0.997556,168.314,28.9756,2.15478,-29.2469,1033.81314765,28.9624284058
3212.10989883,2464,247.616948965,2464,181.122,29.0224495817,926.454778341,787.755720418,824.751616878,29.0204,0.496343543878,308.458868067,17.5512352517,362.039634516,0.997353,168.298,29.0447,2.09089,-29.328,1616.73983083,29.0331835919
3135.92729535,2465,247.793662701,2465,181.137,29.0243823067,562.292413961,542.387907123,722.059929884,29.0231,0.485911109187,155.925414226,135.677717895,311.768663501,0.998145,168.341,29.0423,1.8974,-29.3294,1212.2259784,29.0308026832
3329.63959446,2466,250.850868677,2466,181.185,29.0440567448,1042.9061598,625.999442912,746.524564695,29.0418,0.518827247125,303.404332425,116.553124271,574.428496198,0.998451,168.351,29.0637,2.48404,-29.3594,1605.46243705,29.05134461
2020.20924913,2467,256.595788209,2467,181.269,28.9626491914,661.915389559,312.769717969,748.295896569,28.9614,0.519794191496,189.537569218,33.2721172747,341.93251811,0.998129,168.353,28.9862,2.49495,-29.266,1147.33330998,28.9707041179
3378.2775329,2468,250.458068314,2468,181.321,28.9797355621,904.913219878,1043.74619191,999.325198263,28.9808,0.493797879824,215.915507809,246.063315178,471.91716388,0.99777,168.466,29.0052,2.17545,-29.283,2402.31342618,28.9869503743
3575.476954,2469,259.919176539,2469,181.391,28.9769555163,904.064278465,923.74994635,761.919335251,28.9763,0.509621755411,312.941142119,9.0734891406,420.251852208,0.997894,168.5,28.9967,2.33242,-29.3018,2127.74964203,28.9824227716
3133.46827318,2470,241.852472916,2470,181.406,29.0293770629,740.706912882,413.580263363,745.065322407,29.0277,0.523772519368,153.331408325,356.476882046,540.937609641,0.997946,168.547,29.0468,2.39592,-29.3429,1108.03986569,29.0354831094
3019.22713911,2471,239.047700364,2471,181.435,29.052092319,1045.21233555,773.512086249,955.176706804,29.051,0.495804758868,188.049432946,466.037591958,708.894868274,0.99771,168.544,29.0683,2.32483,-29.3216,1976.97873126,29.0577135657
2631.26266473,2472,221.196656497,2472,181.469,28.9391429784,1096.55024087,753.265184943,826.593058846,28.9389,0.501982793366,402.922659495,7.66869351968,404.123436996,0.996834,168.608,28.9592,2.32411,-29.2166,1969.24490827,28.9457608566
3095.66648917,2473,246.443002909,2473,181.472,28.880684087,862.243069797,871.380317993,822.359824594,28.8796,0.480992162302,227.165095184,239.809280177,544.144711384,0.997995,168.574,28.9003,1.99782,-29.1551,1587.06861197,28.8886580227
3140.77959852,2474,249.338822843,2474,181.462,28.915617806,725.938774795,995.418799664,1047.66712622,28.916,0.510245434845,88.3501513978,510.460049399,623.997503837,0.997779,168.665,28.9398,2.38948,-29.2169,2239.73389416,28.9246446932
3166.70312067,2475,124.622696766,2475,181.518,28.9195395508,1755.63439834,408.859211725,159.351518829,28.9178,0.472049884269,500.227408637,167.463280201,519.307606725,0.996442,168.679,28.9392,1.94389,-29.2055,284.227860142,28.9262560513
2186.5110288,2476,249.345396232,2476,181.527,28.9009276636,1017.76402122,268.109375839,764.990072517,28.8994,0.481693849326,347.547086618,40.0437947266,410.248827929,0.997643,168.706,28.9227,2.16034,-29.1934,969.115067587,28.9094715863
3220.78894255,2477,248.828961084,2477,181.549,28.9217681532,1009.59661469,502.001690747,728.777937805,28.9199,0.510655819371,268.409498748,322.408638045,662.014388953,0.997831,168.756,28.9437,2.45783,-29.2311,1029.95607389,28.9284423225
3218.37874324,2478,201.727612147,2478,181.557,28.7485428563,886.308742609,1281.3657612,154.755971441,28.7468,0.494951539741,321.4542505,85.1235313717,408.293590581,0.997536,168.86,28.7666,2.12591,-29.0472,1785.0799835,28.7560718074
