Iteration,AverageAbsY,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageY,StdReturn,MinReturn,AverageDiscountedReturn,Epoch,PolicyRegParamNorm,AverageAction,AverageEsReturn,AverageAbsQ,MinEsReturn,StdEsReturn,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageReturn,MaxReturn
117,112.027598477,2.09459234356,29.2463,270.150329609,112.00569855,15.8687447713,166.287529713,114.444018539,117,49.6891,0.683221,180.075640499,112.077,43.2260152176,53.986352327,68.2389,-114.955,111.999,194.673559375,251.195399803
118,112.301472205,2.0208720237,26.7484,209.84381074,112.286654748,18.1746095601,144.264971107,109.284925884,118,49.8315,0.73579,147.816104892,112.347,39.91192021,58.1669389372,68.512,-115.226,112.281,178.769635537,207.133424559
119,112.502390605,2.01091529553,25.0464,227.122530372,112.486440176,13.1224271806,156.717722906,114.307501256,119,49.9882,0.716326,114.435392481,112.553,23.924063734,67.5821320398,68.7733,-115.521,112.477,189.820046052,209.863334686
120,112.890941922,2.09067847962,27.3924,210.520073978,112.877005776,3.18291895104,141.67984516,99.2305644384,120,50.1432,0.720507,124.234476967,112.955,29.434984637,63.6390339579,69.0019,-115.897,112.875,147.509683899,154.83510272
121,113.533860865,2.0934493802,26.0866,215.274715412,113.516226466,7.03730275171,155.296836996,110.560323658,121,50.2448,0.714576,117.320209239,113.583,26.7682368282,56.2996319881,69.2005,-116.512,113.504,176.52261919,189.13296768
122,113.315327574,2.07777419876,28.7257,194.832167775,113.296479733,1.93560828006,144.460078946,98.6084404142,122,50.3708,0.671214,107.59057512,113.37,14.3269259333,63.4551507817,69.4359,-116.352,113.289,148.817409966,154.158851452
123,114.086292419,2.10895549875,28.2176,176.148602932,114.067995401,8.97799137822,157.647914502,111.308966295,123,50.5294,0.705276,104.274236036,114.145,11.9527100291,62.4424055586,69.7173,-117.098,114.062,178.680088932,192.972737273
124,114.197015223,2.09157814361,30.1323,203.048340777,114.181146767,4.69248419315,201.808452812,120.551034965,124,50.6831,0.631461,130.933611722,114.248,6.7323965572,63.014081557,69.9343,-117.34,114.171,209.804080175,221.42042063
125,115.039042129,2.09181324162,28.0406,222.95397054,115.021898316,13.5339894982,147.621168339,108.891014584,125,50.8448,0.677619,144.345452063,115.096,43.2858138927,56.1060524682,70.1731,-118.164,115.018,172.063042613,208.797710196
126,115.228257339,2.11488054821,27.7492,205.300892659,115.210344709,7.65460302039,164.664334282,112.244848852,126,50.9583,0.624843,130.786769754,115.283,17.2286726127,57.9809682632,70.4166,-118.32,115.204,181.124649747,194.654469595
127,115.873282679,2.04458054288,25.8914,254.842206737,115.85523677,13.7527344865,151.349158496,108.456100685,127,51.101,0.673019,120.500702589,115.922,10.9360901146,70.1511531366,70.6951,-119.01,115.849,172.029115826,196.263140455
128,115.792898311,2.12019616275,28.8579,184.678104955,115.77815232,10.9045810527,149.718299498,104.634777357,128,51.1871,0.612908,129.71094305,115.845,11.9254647801,57.0245988956,70.9201,-118.947,115.77,163.625483244,190.230083102
129,116.810537134,2.12541598102,30.0158,224.909960867,116.797924578,3.62125834842,184.936364036,115.632021887,129,51.3795,0.646285,139.957311982,116.861,51.0534500072,49.6438406976,71.158,-119.922,116.788,191.400434926,198.666814328
130,116.913228375,2.12393219935,29.6393,204.703056041,116.897927426,8.16384430637,175.29060604,115.326844263,130,51.559,0.658481,115.537373558,116.956,12.2464941115,65.9576907502,71.3954,-119.962,116.89,191.824865947,204.340778659
131,117.26716038,2.14751230963,29.7473,248.181268888,117.24301001,9.1263261422,140.288554929,100.428573444,131,51.6975,0.625412,140.478842813,117.321,36.6903394249,68.643571091,71.6238,-120.339,117.237,153.228010559,174.787211366
132,117.366366077,2.13755769181,29.4002,180.783457199,117.351342738,5.49303882412,149.652438967,106.324943221,132,51.856,0.62151,137.24571809,117.414,17.7092002716,49.6447162256,71.8884,-120.449,117.343,165.893883479,184.434805861
133,118.085486619,2.10048797213,27.9093,197.72789911,118.063255951,8.25746868119,180.102356491,119.654870688,133,51.9934,0.652281,151.573726455,118.135,43.8511614958,45.4856407776,72.0639,-121.162,118.055,206.345305517,224.23081347
134,118.113808464,2.1247180896,29.7796,221.067359462,118.100028812,12.768769623,152.104553979,110.605878768,134,52.1506,0.640702,127.927318051,118.18,4.27289274328,68.1969227688,72.3046,-121.196,118.099,178.8281212,207.136627679
135,118.531035018,2.10652289403,28.6586,259.676812353,118.511876935,9.10116344126,166.88790207,117.946186296,135,52.3207,0.627469,113.160344289,118.578,8.69983460562,76.0390383807,72.5709,-121.585,118.504,204.999005407,228.952250934
136,118.899157757,2.19384310005,31.4486,264.742907285,118.879510737,11.9517786534,220.175268764,128.01767284,136,52.4722,0.657443,164.395190987,118.949,23.4455671186,63.8404158948,72.7864,-121.93,118.873,237.809862987,256.896215611
137,119.289589222,2.20521467924,29.8021,253.584588314,119.270399405,51.5571791529,17.8141325784,126.49873153,137,52.6127,0.726619,165.082111851,119.346,16.2406773923,77.4771594119,72.9668,-122.298,119.265,243.785813104,304.524038262
138,119.470842636,2.17718896662,32.3895,253.516332799,119.449821968,2.25592521468,232.641172971,133.013576915,138,52.7655,0.725397,177.48250523,119.52,57.3085485581,64.5674469791,73.2119,-122.428,119.441,239.350847271,244.897807105
139,120.072678674,2.19377047765,31.0558,234.33198118,120.054799541,15.6831403445,225.576401628,128.467781358,139,52.9163,0.692497,160.644098253,120.127,48.1172961867,52.4937541248,73.4386,-123.061,120.045,257.511731424,289.498824379
140,120.053396887,2.24278451697,34.4273,237.225832541,120.034386774,7.29567450749,237.907545113,128.109074919,140,53.0391,0.674211,156.852160654,120.113,34.9155811992,71.9618796158,73.6375,-123.011,120.028,251.435522375,279.071483259
141,120.302370385,2.13297482784,27.49,237.179219079,120.284558452,10.203193488,214.467118354,128.082758865,141,53.1592,0.699679,158.429818435,120.354,43.9014028876,65.2986493465,73.8345,-123.192,120.275,223.39119545,274.967551659
142,120.899379372,2.21077061416,32.0773,251.571728239,120.883836866,8.55244024471,216.966543787,129.478568664,142,53.2929,0.728031,142.893565975,120.962,10.9846711172,90.58572382,74.0572,-123.787,120.877,230.540505331,262.027256136
143,120.775487387,2.2351569916,30.9449,261.634645739,120.757425325,17.4306595121,223.082537528,129.27605251,143,53.4414,0.782919,209.559023323,120.84,24.2041778769,64.085777441,74.284,-123.717,120.751,244.850885692,283.180102261
144,121.495564938,2.1721446891,30.5159,255.780778393,121.472895003,5.93563723253,224.54162932,130.028080013,144,53.598,0.745326,157.805842266,121.543,10.8031804788,87.474641915,74.4712,-124.422,121.463,233.106873901,256.245657055
145,121.477871719,2.22481374013,33.9325,254.73455587,121.451379937,3.99255310388,217.633430051,130.692408252,145,53.6879,0.719587,187.495950481,121.547,38.6193466728,70.6190180651,74.6946,-124.421,121.446,228.859086571,238.111636824
146,122.312399138,2.21379631591,31.6211,242.791206164,122.290412712,3.51794146665,225.89728274,131.87405564,146,53.86,0.707752,177.462494318,122.381,56.7620496088,64.6804764699,74.9103,-125.277,122.286,232.806659612,242.604071752
147,122.461927915,2.24716886424,31.8477,281.353377057,122.436763211,16.8984223968,228.952404614,130.009436746,147,53.9783,0.757766,169.522660193,122.526,12.8846663592,92.4534057103,75.0993,-125.311,122.424,256.394666663,316.661661447
148,122.727995384,2.2532893059,33.8852,273.112163129,122.708643998,6.35564231691,226.121441407,131.708131859,148,54.0888,0.759482,167.218729231,122.781,6.6050920729,96.4610836101,75.2954,-125.707,122.7,236.155977467,262.60112497
149,122.752033958,2.24661880727,33.5334,257.179031013,122.73492883,5.04104573124,227.045373667,131.130362014,149,54.2041,0.746866,163.151442489,122.816,20.3896591388,94.2605469027,75.5099,-125.654,122.729,234.94667471,247.639490512
150,123.327265317,2.25593252561,33.2427,246.572467856,123.309846333,3.66778981282,225.342613856,131.060954951,150,54.3275,0.715694,156.652211805,123.388,11.3128856806,87.2745915469,75.699,-126.27,123.3,233.188485091,243.811503565
151,123.501036254,2.26814676164,35.2968,231.052808015,123.481208957,14.4106836962,245.188790698,127.586263291,151,54.5215,0.756159,146.914020448,123.562,7.04812485568,76.953262638,75.9482,-126.349,123.472,275.864269619,300.610190991
152,123.688869686,2.24048713544,36.9378,252.330552668,123.662607926,6.12817308392,229.227757486,130.714267715,152,54.6373,0.718257,142.916424984,123.748,8.64284996234,104.105565753,76.128,-126.71,123.658,238.015009212,264.133671571
153,123.703935234,2.24941508906,36.1423,261.229430541,123.684934127,11.1105312285,232.282430873,129.524866722,153,54.8094,0.742481,162.640014169,123.767,7.45004356144,95.0085435723,76.3512,-126.538,123.674,245.924200251,269.360974394
154,123.792871303,2.25617544311,36.2964,273.647124965,123.769636159,16.0846416049,240.143406606,127.845179159,154,54.9407,0.804031,145.903909575,123.86,21.5760990809,92.3981544399,76.5576,-126.717,123.764,270.86605516,298.601943574
155,124.561532618,2.2548740451,33.4033,254.057766903,124.54007381,7.18360367073,236.797555989,131.96305569,155,55.0534,0.769772,193.799821539,124.62,8.59717809906,68.6111959052,76.7912,-127.422,124.532,247.322025347,262.221041227
156,125.135151312,2.23339233399,32.862,257.31002701,125.112129325,7.99518874846,213.621420495,129.792958348,156,55.1753,0.769975,159.622729664,125.191,6.89367651052,94.1223695694,77.0039,-127.998,125.105,232.673668305,250.633139517
157,124.88720105,2.25952280993,34.0347,256.494328741,124.871343833,5.70547441785,235.158176404,133.347201044,157,55.3358,0.765721,158.475639855,124.946,24.1599035572,87.3253580568,77.163,-127.86,124.862,245.453539164,258.485627226
158,125.628744768,2.18758610144,30.1693,251.962863662,125.599255314,2.76689291799,236.49593176,133.857279812,158,55.4918,0.768359,138.120653687,125.696,4.65958831603,93.6089675495,77.3495,-128.548,125.592,244.141900652,250.609977793
159,125.311703999,2.20508566594,34.412,258.464489586,125.294244297,2.30200085163,242.915728651,133.571180324,159,55.6553,0.765471,151.499038346,125.368,24.6509291783,64.0963453415,77.5825,-128.217,125.286,250.544394281,255.329454892
160,125.773219553,2.26955453251,33.1152,258.532382818,125.75576132,2.60517823072,238.519186864,134.276109232,160,55.841,0.765226,149.012311881,125.836,16.0069417739,99.5705070172,77.8051,-128.66,125.751,245.829646574,250.793559022
161,125.648760958,2.28851794064,33.3648,240.178896756,125.633049413,4.00392499468,227.061009289,133.114525506,161,56.018,0.768057,151.275927275,125.713,7.12965309936,88.0617556421,78.0071,-128.609,125.623,240.991083595,247.890955845
162,126.058690298,2.25108886612,32.5199,251.381900289,126.038233671,5.76324082907,224.004242093,133.736268029,162,56.1635,0.747692,176.125654903,126.113,26.1006081989,77.5437323974,78.2131,-128.923,126.033,242.551281519,252.853195031
163,126.612679407,2.24550589586,32.5096,243.900535633,126.588047696,3.43595807439,230.999296929,134.305890466,163,56.2809,0.766156,166.405001999,126.652,25.1701241831,85.8671315449,78.4621,-129.5,126.579,240.461499101,246.687487859
164,126.078711586,2.22893240443,30.8047,254.161599281,126.046974067,5.96665289297,228.029407093,133.34064795,164,56.4312,0.783954,133.826152422,126.141,19.8793243569,95.2905882205,78.7179,-129.044,126.044,240.628171731,250.225867322
165,126.761297431,2.26944888904,34.347,245.903831599,126.745571998,4.28320376974,227.605150938,133.766374638,165,56.572,0.773043,140.179415756,126.815,25.1629297616,86.6278078335,78.9665,-129.619,126.735,239.456171704,246.57922678
166,126.997562405,2.31955624843,35.3812,233.643573324,126.97785061,1.60046521232,239.97805843,134.048458795,166,56.7151,0.80752,164.050463621,127.057,62.5950769607,53.0727371274,79.1979,-129.928,126.976,243.509523896,247.323852304
167,127.01729732,2.21657749445,30.0178,248.754222826,127.003594749,7.89803353696,219.525318524,130.742588763,167,56.8945,0.762816,142.952243761,127.076,5.89136918616,96.9642930522,79.4106,-130.009,126.994,233.339513463,257.319633244
168,126.863382481,2.41443291754,37.9818,235.682761587,126.847357081,8.39403160027,188.333408213,129.233675801,168,57.0202,0.803824,174.438940898,126.925,31.4184393174,64.0950048666,79.5877,-129.866,126.839,221.746028371,238.121079408
169,127.403866857,2.28707538131,34.339,247.451433003,127.390133742,7.36742769379,227.460123412,132.591279408,169,57.1792,0.791107,181.375059795,127.454,30.8539033794,78.9700577154,79.7801,-130.392,127.381,240.407000993,254.562818995
170,127.010407967,2.32636002358,35.5862,258.974435473,126.999812608,5.74075244244,221.109596378,132.007363717,170,57.3147,0.774866,147.069343104,127.072,19.7272272157,85.796459524,79.9636,-129.994,126.993,237.537486954,249.178096873
171,127.232215179,2.33224813783,33.9194,239.15842461,127.217165707,7.69637947937,221.03188611,132.692220207,171,57.4651,0.801156,183.095936347,127.284,33.3918687182,65.3278157064,80.2038,-130.177,127.209,242.160277091,255.618957718
172,127.620126646,2.27059865612,35.59,245.152482568,127.606368123,4.68250273133,242.60944477,135.414950053,172,57.5709,0.760498,132.515315195,127.664,7.53415377534,89.7570732315,80.3972,-130.566,127.596,250.59945597,262.240735312
173,127.808440593,2.3427289598,36.7657,246.8011686,127.800532862,7.75951749202,234.871538182,133.405684208,173,57.7058,0.79202,165.261241292,127.873,7.22996670303,83.9031129567,80.6357,-130.784,127.792,247.455435232,263.581192781
174,127.94863258,2.33023958469,31.6338,256.323130707,127.934270713,4.37180065197,228.832010555,133.758292523,174,57.8484,0.776888,154.378279864,128.009,21.2583920324,92.8754361827,80.8088,-130.955,127.928,244.421504565,254.033038553
175,127.760341451,2.40518152314,40.1199,258.051113876,127.75184178,5.27170949779,236.752008225,134.411208195,175,57.9553,0.763111,141.317578197,127.813,15.6864215564,99.8330873525,81.0268,-130.808,127.742,251.441802852,260.714434136
176,128.081438534,2.33733653499,33.4074,264.10211398,128.069148709,5.02834577478,236.873284311,133.701547316,176,58.0733,0.777352,147.705461557,128.154,11.6714853041,98.0530002913,81.1679,-131.201,128.062,247.328296409,257.940386079
177,128.456428191,2.35761870911,38.0558,244.703835088,128.446958925,5.78824684091,233.371464235,134.001785113,177,58.1669,0.748445,144.590678317,128.515,10.4188167082,91.9559915697,81.3743,-131.453,128.438,249.917129696,260.044521646
178,128.366823669,2.26206524474,33.2004,249.803403003,128.358208775,3.76524241312,223.511231876,132.443722659,178,58.3293,0.73695,152.794323449,128.422,9.9133205412,86.7758840299,81.5012,-131.437,128.354,234.956189849,248.244808059
179,128.606504296,2.37729654552,37.0685,241.502573074,128.596744703,6.20897153798,231.636378883,132.443741689,179,58.4438,0.755273,118.784683456,128.664,11.7432939619,94.5497767774,81.6541,-131.607,128.584,244.661426441,258.787743336
180,128.714906099,2.34409814972,36.8424,258.048988028,128.704705937,4.94177305281,231.915705828,132.921355854,180,58.6042,0.762084,166.969023651,128.774,14.0385342908,82.6274885443,81.7859,-131.743,128.7,244.182119136,253.557041582
181,128.652839326,2.35066320401,34.7861,267.251780827,128.642814935,4.55974008501,223.891412839,131.57885399,181,58.756,0.713594,147.003534843,128.72,14.6836939593,89.5847292057,81.9483,-131.634,128.632,232.886348863,247.310465839
182,129.099534194,2.25214672879,33.0984,272.025554061,129.091287631,9.66654907817,227.056838197,132.867676325,182,58.8958,0.720174,119.127606298,129.154,17.7815218838,101.440947204,82.1256,-132.08,129.086,243.075207172,257.385763074
183,129.294516739,2.32690578274,34.4907,242.373875043,129.285355842,11.9428118564,230.371304046,133.254725981,183,58.9945,0.717114,132.35915705,129.357,13.3733373232,90.2019845599,82.2843,-132.367,129.278,247.390520519,268.007647998
184,129.190926465,2.36898423779,36.2981,233.825054536,129.180066788,3.49874911755,230.446946011,132.288011258,184,59.1339,0.743025,138.94172719,129.239,19.2140117741,82.6810685589,82.4894,-132.304,129.171,235.176715052,247.952212714
185,129.51247473,2.39256004969,40.9361,268.880881136,129.504230841,9.60301221764,233.960539912,133.418317338,185,59.2646,0.702957,162.391768571,129.571,22.9726503348,90.7705301876,82.6401,-132.599,129.494,251.530932833,276.221976074
186,129.505689802,2.33325580939,35.3007,249.654715935,129.497179216,5.7234788402,228.844680682,132.104357553,186,59.4035,0.762616,173.539411319,129.573,17.6553803616,87.8154348546,82.7925,-132.616,129.488,236.727011088,249.297234683
187,129.517900418,2.28845136666,32.892,247.48245237,129.510159607,17.3017337065,209.975446801,132.506066983,187,59.5258,0.699221,128.108230607,129.581,17.0943505922,88.9602061806,83.0015,-132.604,129.506,256.082536117,274.936640329
188,129.859432154,2.28245551306,32.8366,273.69851747,129.850259993,7.21498074157,224.62824103,132.585774138,188,59.6621,0.711982,146.320952577,129.92,18.6867522549,91.6078967548,83.1499,-132.974,129.843,240.333014513,254.957055646
189,130.136000747,2.34545701439,37.3938,269.321826721,130.122552823,24.1328930135,93.762974611,124.872805488,189,59.7656,0.69025,118.437241035,130.191,17.360847479,92.2417042816,83.3326,-133.061,130.114,230.747321982,278.090869174
190,129.649988218,2.34050632347,37.8085,252.161120415,129.639346044,9.1411482039,230.167789174,133.101390384,190,59.8979,0.697499,161.305109027,129.711,16.7448819044,88.3627488966,83.4976,-132.581,129.632,255.231797789,271.202912185
191,129.571046693,2.29180042392,34.9005,245.345389754,129.564144629,5.91920747017,249.064289533,134.961535456,191,60.0434,0.674235,113.803581165,129.635,17.8153050752,81.957203079,83.6142,-132.426,129.552,262.152815047,273.68618322
192,129.837387892,2.40308233206,37.1673,278.488588138,129.829792532,20.6630122454,207.435004894,125.639951353,192,60.1673,0.682473,149.972366045,129.906,22.515263923,94.8735328872,83.8143,-132.778,129.828,236.509161471,272.151214965
193,130.000960285,2.35549331974,39.5769,258.531852204,129.989602969,9.51867254644,222.978105596,133.184719039,193,60.3126,0.684242,157.144454945,130.062,20.476109084,83.9275390838,83.961,-132.973,129.981,254.983308003,271.3483314
194,129.864553961,2.2689699075,35.0093,263.473976181,129.853912484,12.2903189389,213.360844921,130.135822614,194,60.4532,0.634386,131.668454904,129.931,19.562083907,89.696643269,84.0733,-132.856,129.854,238.713545668,261.276327933
195,129.826366028,2.27573908017,35.0858,261.187148236,129.819503073,7.8323097829,230.61292878,133.266217046,195,60.5432,0.667999,168.137264891,129.879,21.2080334642,88.0673635972,84.2057,-132.789,129.812,243.389554797,259.769989393
196,129.803865562,2.33221470589,35.6131,250.007861686,129.793291303,4.39303691637,229.041344401,132.62588984,196,60.6522,0.672402,130.858418724,129.865,16.2866216423,83.1966026564,84.371,-132.793,129.787,238.157990622,246.969225485
197,129.932406575,2.27116218699,31.2514,262.734439448,129.919724546,10.3647536756,206.978942188,125.810244755,197,60.7436,0.675591,125.203151166,129.989,20.7402495473,89.5755880335,84.4871,-132.983,129.913,221.373632499,260.446240221
198,129.789089085,2.30859218278,36.4294,250.549613077,129.773745514,3.19284028193,226.692389961,132.963625274,198,60.8751,0.704462,145.531000675,129.842,27.8627096439,73.5312444397,84.6056,-132.68,129.765,235.338795696,241.991992396
199,129.76344848,2.34007597971,37.7874,248.937769161,129.749060922,8.39553763939,228.067981426,134.209539157,199,61.0426,0.730553,181.119052901,129.827,7.10947235125,86.2824763125,84.7542,-132.658,129.747,254.783215543,269.936357133
200,129.634985264,2.30476405373,35.5801,262.908334175,129.61945317,9.00998003478,233.490329756,133.799142263,200,61.1233,0.723598,158.52881367,129.704,15.9849611361,88.6697051198,84.9,-132.605,129.613,260.269897875,275.259844056
201,129.778456988,2.36817471021,39.815,263.267853641,129.76393795,6.97486454406,236.999350941,132.99053566,201,61.2314,0.777859,162.400989078,129.83,15.7524178978,94.3178095227,85.054,-132.727,129.752,252.123948999,270.558822698
