AverageQLoss,AverageEsReturn,MinReturn,PolicyRegParamNorm,AverageQ,AverageY,AverageDiscountedReturn,AverageReturn,AverageAbsY,Epoch,AveragePolicySurr,StdEsReturn,MaxReturn,MaxEsReturn,AverageAbsQYDiff,AverageAbsQ,AverageAction,Iteration,MinEsReturn,QFunRegParamNorm,StdReturn
1.36239,247.975356464,71.4618122514,42.0462,15.4125,15.4177695815,83.306796712,244.923473307,15.4320546499,116,-16.0657,157.994522137,929.032694408,541.251885247,0.656245348342,15.4312,0.895062,116,63.7527496974,46.3791,255.208563927
1.29794,117.873124315,96.2517445942,42.203,15.5351,15.5410315474,81.2847049904,131.107407223,15.5545837466,117,-16.1622,105.674783051,417.860221798,303.096398363,0.64635244649,15.5538,0.944873,117,-1.00943634707,46.5737,53.2254615346
1.3048,141.572061264,6.90311548584,42.3521,15.6345,15.638533466,76.6011400653,182.099559259,15.6523460891,118,-16.2802,110.72070436,606.851886432,372.939547547,0.649136036579,15.653,0.945869,118,1.36028287467,46.7898,133.113174424
1.21246,71.7647832663,8.24579386805,42.5265,15.7628,15.7676939403,104.398484085,219.78956191,15.7798438094,119,-16.4087,77.6756122745,1145.07077274,212.832605789,0.640594522158,15.7829,0.952324,119,-2.03230410263,47.0024,134.779088768
1.25393,115.205242492,76.9085064748,42.6824,15.8313,15.834705833,84.522072039,158.380415755,15.847838301,120,-16.4453,73.4254578142,395.287030254,272.807151905,0.648078516773,15.8516,0.948671,120,7.67023369579,47.183,65.5723656525
1.32025,120.029931797,18.7603317004,42.8226,15.9196,15.9235749264,61.9889484715,101.631905639,15.9356530253,121,-16.5155,98.518012698,222.627042249,265.067794435,0.651857974457,15.9381,0.944624,121,1.36604125982,47.3533,39.3569265714
1.35301,107.217594059,91.219404087,42.9639,16.0793,16.0835394786,104.067900575,192.596958497,16.0953507256,122,-16.693,91.1110450963,326.866986644,259.790029361,0.652530923367,16.0975,0.958084,122,5.62886847859,47.5289,44.7325044456
1.33131,122.402881985,48.0014177127,43.1134,16.0483,16.0534685274,85.7773937296,201.683971982,16.0656838231,123,-16.6216,219.357472729,320.282291724,611.401474561,0.654130855119,16.0675,0.946571,123,5.71409346426,47.7178,48.3403692315
1.35945,101.20610856,-124.515654791,43.2695,16.1523,16.1574867755,75.8445705695,242.49734291,16.1701364942,124,-16.7302,74.2578044833,784.380304522,242.3592495,0.66222797912,16.1745,0.93807,124,16.9682098289,47.8937,178.728809882
1.15459,83.3180882222,79.1426608975,43.3867,16.2389,16.2418128651,63.2652733731,155.989879766,16.2560725445,125,-16.8158,86.5278413225,313.443706921,249.668627029,0.628220555696,16.2599,0.957652,125,-88.9421883558,48.0331,54.8969583183
1.27846,162.867921972,51.2418396463,43.5029,16.2605,16.2665517617,89.5418852088,195.196024805,16.2815124684,126,-16.8745,51.2737923596,1073.99102889,225.53351457,0.648640233525,16.2837,0.966159,126,86.4464916687,48.2045,157.85941641
1.3441,81.344211927,31.8991886399,43.6629,16.4253,16.4289400029,78.2152928603,228.184306905,16.4420825388,127,-17.0419,66.8151031957,1104.19332184,251.026312959,0.655812524026,16.4468,0.959239,127,25.6456010382,48.369,209.68680268
1.38825,78.929382108,47.0391819376,43.8466,16.4419,16.4463938001,56.4539597981,86.1727906704,16.4596048723,128,-17.0616,60.2415501795,112.71289422,235.553039211,0.664966100581,16.4611,0.954922,128,31.362567412,48.5971,12.0213167888
1.35688,80.677525991,70.4560034409,43.9277,16.5408,16.5463747549,63.942189637,91.7310903811,16.560969486,129,-17.1652,34.4224455855,119.553173947,142.01629927,0.652428385958,16.5619,0.951355,129,42.9506012785,48.7059,11.6995482228
1.43417,106.160378269,49.7234887155,43.9949,16.6627,16.6683253192,62.0913973492,91.7528948793,16.682485497,130,-17.2882,82.4645472623,214.958324319,285.821350059,0.656672082929,16.6843,0.93817,130,-0.419435734839,48.8803,24.9892281824
1.44674,83.9003934642,59.7233887318,44.0633,16.7509,16.7568438822,51.2071327193,73.2185200103,16.7714908052,131,-17.3854,45.7229521847,155.238926567,184.432561069,0.662619309336,16.7718,0.950195,131,0.0977851036208,49.0563,9.70834555984
1.22417,156.079229328,84.5674686904,44.1702,16.8255,16.8289949801,72.6052167225,112.429298893,16.8425306565,132,-17.4208,102.811926765,232.530444851,356.504853106,0.624047014039,16.8462,0.948555,132,57.9895069927,49.1567,16.5300572164
1.25823,140.002483058,108.35563303,44.2914,16.8595,16.8652901032,99.8159433824,183.936797772,16.8801093471,133,-17.4736,155.443487785,278.758089406,567.630953651,0.638050952015,16.8826,0.929585,133,-0.764646436818,49.307,51.7380580702
1.33282,159.64349372,40.457653474,44.3675,17.0065,17.0107703842,96.8168978692,343.991570278,17.0262557624,134,-17.6036,174.16899005,998.189395488,382.609166687,0.64012448285,17.028,0.898626,134,2.86231949477,49.5061,264.365621393
1.29696,132.262254688,112.071208995,44.4496,17.0531,17.0583700799,105.511477134,208.715247875,17.0795459609,135,-17.6408,77.3473980267,486.094607969,237.19730318,0.635687286396,17.0819,0.939709,135,52.4564185455,49.6854,101.676399918
1.27339,215.700925118,166.835381017,44.5304,17.1145,17.1167630031,61.4948589615,419.223754987,17.1419135829,136,-17.6961,189.995099223,670.22341698,568.24244795,0.637008183587,17.1474,0.920489,136,8.40782698343,49.8179,129.510217303
1.26817,183.440794547,88.5415627903,44.6812,17.22,17.2248401959,84.8436443528,152.17064979,17.2560733188,137,-17.7877,152.366183172,453.601021609,441.650759889,0.631476903297,17.2569,0.953713,137,47.9408218388,49.9756,88.8030380514
1.45643,171.637331419,124.664842631,44.7662,17.2189,17.2250465447,95.9224693675,396.718065052,17.2518024632,138,-17.779,71.3074771378,898.381104471,255.702645182,0.643671124005,17.2525,0.903622,138,62.5275244398,50.1833,256.754282801
1.19199,120.421402856,60.8543574258,44.9203,17.208,17.211163385,63.0151114859,103.823871672,17.2418457252,139,-17.7979,85.4049299323,357.858807447,343.070847381,0.616309906716,17.2464,0.934724,139,-0.0599499732209,50.3215,39.7900756886
1.24845,82.7401953897,10.3978497916,45.0198,17.2344,17.2387592468,65.992233345,148.416369744,17.2677749658,140,-17.8055,28.807805072,982.296110127,130.703020968,0.613762557558,17.2708,0.92662,140,43.7387998956,50.4731,178.529237274
1.18094,147.227128434,80.1226942243,45.1588,17.3076,17.3102094234,71.6648995461,155.420391612,17.3400654678,141,-17.8682,86.2737742419,1120.68752347,264.235857133,0.607310693568,17.3434,0.906855,141,2.6212233577,50.6155,193.738356258
1.27305,88.6423166443,64.9123127409,45.3295,17.318,17.3217225194,69.6215736492,121.386449268,17.3511329212,142,-17.8876,61.4029314026,779.311314775,236.594833605,0.624664815393,17.3538,0.937246,142,0.354551515084,50.7915,114.22481368
1.2811,157.3000413,74.0084332172,45.4371,17.3307,17.333412128,87.7823973909,363.271342191,17.3601083106,143,-17.8873,84.9528582162,1021.34701999,284.705843961,0.616523123374,17.3649,0.853953,143,25.0259931071,50.9463,344.251199919
1.23785,176.276712473,6.65907266794,45.5284,17.3022,17.3059454888,43.0457224851,163.006867987,17.3353795703,144,-17.8562,137.850734427,859.296186878,500.411358341,0.614008286573,17.3383,0.927919,144,0.552402285116,51.0896,232.15227513
1.37246,73.4102072082,95.2030362279,45.6545,17.3813,17.384738813,101.452193949,210.121886931,17.4076250962,145,-17.9602,83.9518077202,714.641780559,293.865372022,0.631872887165,17.4122,0.93711,145,-0.0144506365903,51.2706,93.0607201926
1.28435,196.784561077,96.4923696637,45.7857,17.4297,17.4327056931,110.911071461,314.943883951,17.4570494669,146,-17.9828,126.157746091,933.299277656,413.056375228,0.604952775783,17.4604,0.925467,146,109.436346186,51.4002,183.128640477
1.2762,115.949270148,170.365315142,45.9299,17.4198,17.4236160726,129.203319482,325.121731778,17.4501790018,147,-17.9577,120.335830684,820.232085172,307.13938885,0.621188509384,17.4559,0.937652,147,-0.0311576262102,51.5694,167.512154299
1.18672,171.050874709,-82.6241953171,46.0803,17.4555,17.4568485277,100.24210319,280.607175425,17.4895233537,148,-17.989,227.832207102,793.000683875,640.796790146,0.605385239319,17.4954,0.930503,148,-1.477009925,51.7411,181.062615676
1.44657,42.8275836778,189.893005694,46.1907,17.4482,17.4529932856,115.2130585,218.486241688,17.4866796325,149,-17.9944,11.1115776639,274.362647921,53.9391613416,0.637136795453,17.4891,0.9322,149,31.7160060139,51.9132,18.6828644059
1.25204,144.758492488,-165.009713127,46.3372,17.4446,17.4477052289,79.9827474366,368.7743816,17.4836509762,150,-17.9785,134.157783528,913.474808328,438.228373115,0.613578986419,17.4865,0.915303,150,1.27108564497,52.0869,323.675166964
1.24724,159.902524356,51.6766864629,46.5079,17.5099,17.5137997946,72.3684822107,426.426694303,17.5546308931,151,-18.0346,45.8657122008,919.889406806,206.156647024,0.616241149017,17.5599,0.840979,151,97.3938374122,52.2621,234.082097024
1.36314,159.331110717,103.694374498,46.6702,17.5821,17.5847098375,108.206643459,346.575587478,17.6162122617,152,-18.1279,198.17211708,767.569830049,499.203338112,0.619314317305,17.6213,0.93229,152,5.41882038321,52.4339,150.526870244
1.25157,303.114998461,0.769658427296,46.808,17.6657,17.6679580044,57.6664589277,212.085307504,17.6971326103,153,-18.1991,287.044757588,945.758199486,689.403545596,0.605219533416,17.7041,0.873609,153,11.2178180704,52.5713,246.125758477
1.37683,199.98190103,135.504563972,46.9215,17.6355,17.6389534671,91.5177623533,788.976839941,17.6790520126,154,-18.1495,92.6282294214,1021.92647998,271.072356109,0.607428457767,17.6819,0.889242,154,41.4921924721,52.713,280.41917043
1.27724,246.635802243,-292.414213908,47.0769,17.6377,17.640177336,54.1854334078,317.620845698,17.6755736897,155,-18.1649,175.348141627,966.408375035,421.98394387,0.5951058808,17.6808,0.903872,155,71.2876606166,52.9146,414.353681259
1.22673,151.865875047,-58.2550152474,47.1716,17.6548,17.6587059384,102.510519205,429.040154244,17.6946644642,156,-18.168,229.958512468,915.125443667,607.426718294,0.596987245445,17.6984,0.914362,156,-2.46523533871,53.0644,322.606508338
1.23172,29.0547248369,-32.5194604373,47.2612,17.689,17.6896290478,97.805841033,436.611562339,17.729344345,157,-18.2226,42.8090241899,976.532914294,120.637033275,0.595021803375,17.7367,0.907615,157,-29.7853591848,53.2139,330.914482899
1.36862,116.510082772,-259.493036778,47.3657,17.7316,17.7352542741,57.8822920582,242.339516737,17.7687406639,158,-18.2659,103.73528613,1054.85249068,261.288491195,0.615202495174,17.7727,0.903528,158,23.604452859,53.3722,394.554173953
1.21231,449.418243436,79.9935483322,47.4694,17.8306,17.8334642746,103.738948537,304.01621462,17.8632607876,159,-18.3592,230.217581384,1106.24951475,656.923715114,0.586168852531,17.8673,0.924168,159,128.395372545,53.5149,297.050875247
1.30393,129.106256639,47.8375224697,47.5572,17.8496,17.8519009761,61.2590496494,465.992304937,17.8800528635,160,-18.3612,104.227206526,1127.98714546,269.119262894,0.60045119837,17.8861,0.888836,160,3.06580409646,53.6919,418.520143811
1.38057,104.710181924,6.71402812525,47.6364,17.8224,17.8251680248,74.6469842705,716.960681338,17.8569933434,161,-18.3356,125.833122312,977.166653264,272.368204724,0.601154184167,17.8621,0.888881,161,-32.5712990123,53.8349,285.061995019
1.20244,90.7420630356,-15.2600120688,47.7728,17.8126,17.8149704011,49.3578790768,59.0452409048,17.8463431728,162,-18.3437,71.6372355193,255.411653118,212.687538562,0.582140345647,17.8527,0.945203,162,18.6234483781,54.0026,51.8518167912
1.31927,90.0614473022,134.792548596,47.9015,17.8858,17.8882028546,93.6106132982,462.410751149,17.9151640967,163,-18.3791,84.4711854597,918.896307781,281.099580965,0.585481685056,17.9194,0.896962,163,0.669391644313,54.1571,317.075115368
1.30006,86.615272661,48.266873975,48.0247,17.8807,17.882964684,76.018376519,712.498349962,17.9172085108,164,-18.3598,95.1994726063,1075.96322558,296.052220735,0.589578044045,17.9225,0.884604,164,3.23985206268,54.3235,380.507664885
1.13461,85.4536663445,2.27910853944,48.134,17.8841,17.8879383474,64.2412985973,305.577683207,17.9252499361,165,-18.373,107.319394292,896.786689761,306.891127666,0.578860328251,17.928,0.894381,165,2.46861004082,54.4889,324.125630298
1.07332,145.415814364,65.6383736774,48.2489,17.9633,17.9638604663,106.047697005,670.937002027,17.9962002813,166,-18.4559,185.156032545,1085.29834593,532.077793605,0.56150124461,18.0034,0.886408,166,1.14570618494,54.6168,391.530743872
1.27855,177.016833136,27.8442528026,48.3747,17.9261,17.9288815123,117.131118789,460.766729305,17.9637844907,167,-18.4051,129.466263521,1062.98964153,449.611642341,0.588715123089,17.9693,0.906079,167,27.434233728,54.7359,299.323406935
1.11082,227.679452308,24.7480395427,48.4845,17.9228,17.9228677058,66.9782782379,242.495391732,17.9556291084,168,-18.3745,177.135912186,953.516217517,506.766180015,0.570529550106,17.9627,0.858874,168,17.0754716946,54.8789,270.798688311
1.31039,71.5979201231,53.8210255028,48.5849,17.8635,17.8674937378,55.4874870206,115.671423254,17.9017629418,169,-18.3229,58.8334033032,699.093474534,194.413668427,0.589631185224,17.9073,0.94082,169,2.145571215,55.0328,118.156481042
1.225,43.1367964326,4.49319366869,48.6779,17.7941,17.7965969322,11.726925818,15.2563729781,17.830350273,170,-18.237,13.2637905453,168.640448571,61.2048115324,0.57187835731,17.8363,0.939176,170,29.7378911509,55.1348,31.3092084983
1.36454,351.155802297,4.9468541978,48.8161,17.8251,17.8266819015,105.32812456,509.597386719,17.8562467529,171,-18.2751,369.944776256,1094.64566536,1050.78239463,0.590226819314,17.8625,0.891999,171,-43.1391699064,55.2919,421.697121932
1.18923,223.839833971,56.3998822787,48.9663,17.8051,17.8067617646,73.236622421,377.388543274,17.8378385533,172,-18.2652,237.93004612,937.150030576,596.255072341,0.564959872195,17.8439,0.931031,172,9.26396787702,55.4056,258.098821556
1.33236,97.5197195376,10.6646664194,49.0645,17.8419,17.8454433968,43.7558641463,74.8561580087,17.8750601325,173,-18.2969,166.988620705,946.952412697,527.27981375,0.582670709427,17.8787,0.937156,173,-32.3226103054,55.5142,113.141821521
1.12399,78.6360316688,233.867863275,49.1733,17.7674,17.7680185686,92.8272192546,745.063052155,17.7993633163,174,-18.2157,26.4028837921,1007.83248536,120.964998799,0.54781887744,17.8057,0.849509,174,54.8114016402,55.6597,218.838332818
1.27011,442.58820157,86.1144223149,49.2649,17.8208,17.8228753855,100.726830317,548.708131403,17.8549577248,175,-18.2801,129.593410195,1100.95066773,607.49990535,0.567338556674,17.8596,0.890412,175,290.888032829,55.7749,372.636417529
1.41556,376.456599739,54.9656395585,49.3909,17.7781,17.780405112,58.816894384,491.061906656,17.8115608962,176,-18.2209,217.36704359,981.913471274,654.936050984,0.575626651774,17.8143,0.897257,176,97.8268242559,55.8545,378.700938426
1.16864,206.350791078,192.792372721,49.4835,17.7843,17.7879579344,78.1002432428,858.516643058,17.8147466256,177,-18.2101,211.613653271,1014.69907135,565.688764931,0.562214763662,17.8193,0.857367,177,37.4572455347,56.0069,221.628712567
1.27196,260.424133426,38.3148065173,49.5754,17.7487,17.7503331526,82.7542143844,702.492430533,17.7829302177,178,-18.1883,179.117463739,1036.22817234,497.682166791,0.571657772249,17.7877,0.898963,178,76.8385144727,56.1881,444.573243102
1.28581,129.209232717,-150.141463128,49.6442,17.6957,17.6973460735,16.6071769458,208.727232052,17.7241749541,179,-18.1335,112.71901193,554.810877446,341.207632783,0.562551200868,17.7293,0.922053,179,6.86652124914,56.2676,199.930337986
1.21567,194.259377451,77.6205247868,49.7742,17.7045,17.7066822941,62.8342945363,725.424327059,17.7293076309,180,-18.1514,297.079379625,918.040640894,785.691917647,0.55682123847,17.7333,0.874983,180,-6.62716164857,56.4015,248.909976858
1.2482,139.729002637,-3.54635263601,49.8716,17.6965,17.6987871069,24.4552946259,88.8355804149,17.7217690561,181,-18.1496,117.313921563,917.066549692,258.56895499,0.565469939877,17.7265,0.884931,181,-7.01162974021,56.5334,206.1407414
1.2921,223.331503325,-221.621868793,49.9746,17.6437,17.644979153,49.7229562087,378.906062529,17.66793752,182,-18.1041,227.517983898,886.608469218,639.216001553,0.566647425255,17.6738,0.909233,182,5.15148465833,56.6366,341.791337021
1.2334,200.036229538,-22.3534036003,50.0887,17.7017,17.7039888627,38.4565539046,376.667868702,17.7293640666,183,-18.1455,100.962831064,934.918168754,311.824639414,0.553957846796,17.7337,0.902469,183,74.3066548841,56.7604,379.567741557
1.25732,226.742809538,723.781575478,50.1819,17.7504,17.7523544375,76.3800028533,829.400637568,17.777497118,184,-18.2031,0.0,1026.49370739,226.742809538,0.556021234229,17.7803,0.882176,184,226.742809538,56.8768,98.8966092458
1.13,200.095350499,790.57579496,50.3157,17.6761,17.6790063686,68.1751983202,885.203693074,17.7070527394,185,-18.1228,331.627862364,1006.52609006,1000.77990308,0.536530776324,17.7102,0.872739,185,6.38857129288,56.9968,65.9480355194
1.1978,65.8648257658,95.3743172543,50.3875,17.7328,17.7340647693,83.1750063928,633.252545134,17.7642429447,186,-18.1931,89.250593044,933.500776458,155.11541881,0.551091809974,17.7676,0.891545,186,-23.3857672782,57.1317,304.706722392
1.12916,323.315234625,1.70610846431,50.5063,17.7926,17.7948807895,33.3097094907,97.2121697479,17.8266055555,187,-18.2522,218.717499891,551.821154105,737.432670849,0.535052582206,17.8306,0.907589,187,130.789943121,57.2169,121.896431872
1.21226,128.583961016,120.110685498,50.6373,17.6934,17.6949909947,100.113400454,256.356486882,17.7310493123,188,-18.1468,116.577998515,531.298099457,359.772315685,0.559857526437,17.7348,0.926317,188,4.76320394451,57.344,90.9591078682
1.15672,60.3873345066,-118.96254625,50.6783,17.7514,17.7544265995,-5.17471941353,56.0383646633,17.7932935542,189,-18.1763,83.0826468013,666.263574609,279.227997292,0.549722452537,17.7952,0.889575,189,-17.089246287,57.4891,223.374915908
1.15491,129.661352041,63.6148830766,50.7775,17.7233,17.7248901297,111.901299277,376.156545128,17.7713618371,190,-18.186,103.607356963,1061.19690789,320.63098803,0.548406450598,17.7741,0.941669,190,16.987778591,57.5887,277.673565583
1.14533,78.1559650577,62.7181521384,50.9026,17.7168,17.717918587,110.265918091,369.745823389,17.760015928,191,-18.1686,85.1398945467,917.340257418,259.988971424,0.555933445907,17.7654,0.93111,191,0.910750184313,57.735,177.494031093
1.25566,65.5729574876,-10.9659430642,51.0455,17.7785,17.7792587516,80.1211511711,497.986169856,17.8076551088,192,-18.2145,99.22673368,929.557485717,257.244064808,0.543933269753,17.8119,0.891248,192,-22.3529331683,57.8504,319.611585668
1.17841,204.657536461,72.5010291064,51.1875,17.796,17.798705152,73.1508131093,152.916758433,17.8261065812,193,-18.2083,169.219961944,314.776776754,474.618628991,0.536243200124,17.8312,0.92054,193,6.17796170568,57.9699,69.2434706256
1.2215,188.958838926,39.4552903074,51.2575,17.7644,17.7675703859,66.3106084933,453.828953665,17.7951691746,194,-18.171,134.875855195,803.341339953,362.198129739,0.540958641938,17.7966,0.898564,194,7.79913703857,58.1093,247.625060022
1.28678,177.493509928,-15.3025204886,51.3698,17.7289,17.7305887242,22.9066727376,24.4040396673,17.7582136155,195,-18.148,157.969682971,931.233761209,428.804825194,0.546487057032,17.7649,0.927019,195,10.5841860784,58.1758,97.5129497057
1.32551,52.9281174697,920.872621817,51.4804,17.6755,17.677015847,105.556165044,1005.02486323,17.7047152995,196,-18.0938,48.0647205484,1051.51103278,109.766748009,0.55037395712,17.7112,0.757327,196,-7.77669920419,58.3088,36.3489726912
1.24177,258.526513408,125.239737856,51.579,17.675,17.6774716437,112.414001915,299.987988415,17.7031969695,197,-18.0916,242.752014468,1071.8856618,586.620605664,0.541073120816,17.7047,0.909724,197,-28.6647547098,58.3975,148.379664661
1.35398,470.213977862,97.7212841535,51.694,17.5902,17.593405152,99.7320269182,306.510598885,17.6257222159,198,-18.0193,580.948789203,993.03573946,1289.82184639,0.548737961797,17.6283,0.879574,198,11.0698987182,58.5148,203.884442286
1.1228,246.654733437,27.9810279177,51.8061,17.6563,17.6575355804,161.886500839,491.664756836,17.6814812281,199,-18.0742,277.829841602,851.68573899,836.362637334,0.525971185849,17.6851,0.962016,199,18.1549005033,58.6091,154.724693017
