MaxEsReturn,Epoch,AverageQ,StdReturn,MinReturn,PolicyRegParamNorm,StdEsReturn,AveragePolicySurr,Iteration,AverageQLoss,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,AverageAbsY,MinEsReturn,AverageAbsQ,AverageAction,AverageReturn,AverageEsReturn,AverageY,AverageDiscountedReturn
770.489641848,485,171.69,278.621974976,33.099571198,78.6883,298.622532717,-173.725,485,81.8821,107.621,4.16094446355,1256.11893903,171.751403816,2.23528526662,171.79,0.963232,477.737814611,302.425830957,171.70950259,125.629155386
403.928933532,486,171.533,247.375350665,221.641926821,78.7678,115.042007591,-173.539,486,81.7325,107.709,4.15466375492,1258.96616592,171.574623874,48.971669292,171.612,0.963169,504.902698472,147.268116457,171.538114656,131.975983418
509.329299967,487,171.431,202.374252225,83.7687342617,78.8233,218.454312587,-173.489,487,89.303,107.812,4.29170364531,982.004298103,171.479873843,-4.92295090194,171.52,0.945028,400.866792599,213.340570576,171.441918517,111.222859865
765.427621742,488,171.228,164.290536426,136.16111264,78.883,265.474560335,-173.346,488,86.0581,107.905,4.252517078,781.552079764,171.282987565,0.36215800524,171.299,0.950806,399.614711568,280.260415323,171.237400154,126.412963249
532.042666871,489,171.021,148.982018328,325.894031419,78.984,176.223943559,-173.031,489,86.3605,107.969,4.24017082053,931.417121327,171.067724041,-4.12156464661,171.102,0.954613,538.123775825,178.422054513,171.031532834,147.158244587
417.833111442,490,171.044,94.0024942126,98.4366641852,79.0797,120.154432487,-173.161,490,88.3752,108.037,4.2152526031,494.007498191,171.102873805,30.3352529621,171.143,0.953255,257.109822576,234.441580331,171.052330385,115.49093239
414.815778396,491,171.157,166.135244866,104.859656516,79.1418,156.17111361,-173.146,491,81.8006,108.14,4.21129949618,925.440966164,171.210432551,-2.5111111127,171.248,0.953694,417.914123193,170.552147825,171.166065404,136.634720005
593.373115942,492,171.338,118.918525089,245.279906027,79.152,209.137269277,-173.306,492,77.3269,108.197,4.10021480973,853.06801372,171.379305784,-4.05323682829,171.418,0.939793,509.272853644,148.693284571,171.342453533,135.935906144
443.537329632,493,172.167,144.999212097,125.66384769,79.2294,156.939768861,-174.186,493,87.4774,108.295,4.22708465338,820.175686796,172.22998907,-1.30841515342,172.248,0.951461,366.17496194,184.445168773,172.194504075,129.649017131
383.789171615,494,171.678,203.409130747,165.639124747,79.2787,154.844180324,-173.754,494,75.6032,108.413,4.09754361669,1296.37997471,171.716010373,1.16238442576,171.752,0.93687,403.10148696,182.698216495,171.676487949,139.246619763
380.049511518,495,171.428,181.135980044,157.199848855,79.2978,118.32396502,-173.462,495,83.6079,108.512,4.24398380665,973.751503892,171.482858121,0.270443401521,171.514,0.953497,596.983848529,168.49750393,171.437074047,143.052486791
527.410719193,496,171.354,185.07333429,151.200401435,79.3696,195.285242354,-173.341,496,78.3615,108.579,4.2081567259,811.602517627,171.401945083,28.9197170646,171.433,0.92461,400.905333784,236.061528407,171.360731567,118.453686116
645.132232965,497,170.736,199.516607828,116.309046903,79.4254,239.941847277,-172.764,497,79.2302,108.699,4.14235887387,889.218488096,170.789041038,9.58913033219,170.813,0.956429,456.123495032,261.048965439,170.750583321,129.037262398
610.356333186,498,171.294,132.49030817,198.286205478,79.4806,211.142535367,-173.309,498,81.5711,108.822,4.15407168191,737.540285263,171.351852331,-3.93348829489,171.365,0.941042,452.241466395,199.446989194,171.303515632,126.318300504
592.370045417,499,171.61,309.585234536,282.847604406,79.5702,226.957445111,-173.656,499,89.4458,108.904,4.29031347526,1345.07645431,171.667773249,-3.71299313502,171.695,0.898727,674.934802685,173.736110559,171.616599067,148.43098978
469.519261132,500,171.209,217.959000872,233.823588258,79.6575,162.356609436,-173.274,500,76.5953,108.999,4.11585443791,1118.3207915,171.270373539,5.94591233484,171.291,0.828269,498.437491923,178.067630041,171.222130136,136.509853602
489.774785176,501,171.25,92.173735125,202.086790179,79.6674,194.518771491,-173.343,501,99.5341,109.074,4.39225020332,591.277429231,171.300747579,-2.3181253443,171.318,0.957563,396.664946348,207.83262481,171.258176799,142.948918692
632.30762431,502,171.125,132.247961925,223.461578896,79.719,185.001554739,-173.168,502,87.1393,109.172,4.20640730093,872.66997917,171.201278828,-2.73306695032,171.25,0.944451,423.504795373,128.312857567,171.141972626,134.997701647
351.241722905,503,171.271,74.6684664234,232.143444934,79.7805,120.145842465,-173.389,503,92.913,109.293,4.30895962066,583.7255254,171.336799744,39.0299359693,171.378,0.964669,407.777289322,167.660343662,171.280519045,150.104498299
798.204462109,504,171.274,168.489323574,207.687791418,79.7868,279.365438127,-173.339,504,86.7348,109.383,4.29616945464,852.094698391,171.327115389,19.51327982,171.342,0.933327,424.699872368,378.19662944,171.282187878,121.325817316
313.857152916,505,170.867,91.2884595805,182.078813551,79.8254,101.721389736,-172.903,505,71.7039,109.404,4.0315027743,656.872526271,170.919512006,50.4781882592,170.943,0.954602,412.627520797,171.384479253,170.883582731,149.158921216
513.453004187,506,171.749,179.430836644,171.744856808,79.9054,198.279188968,-173.716,506,81.123,109.522,4.17881823758,1040.20362669,171.81117471,9.87839953289,171.843,0.945955,444.690305825,226.325154752,171.756005095,130.153244896
530.454942555,507,170.883,169.446367355,156.108132364,79.9837,165.611657568,-172.852,507,84.613,109.601,4.14963825053,919.274666381,170.941534545,58.208599918,170.983,0.971271,374.846950614,313.279934798,170.888611491,124.003688586
716.014540837,508,170.91,161.403114857,70.6617438163,80.041,273.192061873,-172.886,508,85.8384,109.725,4.17158267242,772.795786046,170.968449248,-3.64411003453,170.99,0.951514,449.515702493,377.097750986,170.922344789,129.334766088
345.401143532,509,170.831,138.847456635,157.796427769,80.1374,60.9240021484,-172.806,509,96.2586,109.808,4.26683030863,819.678484409,170.895835081,155.275429684,170.921,0.953685,406.462186581,287.841265013,170.839269669,136.144748571
412.25262108,510,171.008,110.650651974,115.327757279,80.1854,139.029444554,-173.049,510,87.7045,109.97,4.24631836678,606.034949734,171.071877033,-0.431916059677,171.105,0.97153,340.720447504,196.619459424,171.022874955,128.595342028
624.076263593,511,171.036,105.635798446,197.079767117,80.2546,212.278874602,-173.074,511,87.104,110.046,4.18572175262,711.759909945,171.086495018,46.9188684719,171.114,0.973545,387.712261748,350.708291142,171.045935449,138.54119833
423.394064982,512,170.769,164.399672272,83.7901420547,80.3705,145.36156736,-172.9,512,84.8793,110.166,4.27917359735,1055.97932861,170.8300848,-5.00089820112,170.871,0.936315,412.69520293,314.953943073,170.779777586,101.038860388
594.947854281,513,171.03,131.280500684,156.966029255,80.4626,207.384546958,-173.097,513,87.5342,110.263,4.27767165998,714.22100404,171.093884357,1.24110364241,171.112,0.959448,362.294821638,195.728469454,171.047233728,117.512231765
436.029346365,514,170.879,180.959505366,32.562670153,80.5095,168.894604592,-173.008,514,92.4236,110.339,4.30951706573,790.761408237,170.931004742,0.153503702248,170.96,0.947997,389.055450429,173.932084179,170.885381652,103.142802753
540.391284643,515,171.209,168.178622263,115.755959119,80.5689,163.260462623,-173.263,515,78.1387,110.431,4.17034527206,850.213678732,171.270385215,-3.58059608689,171.312,0.957706,378.262314536,218.559057722,171.225501279,114.927267129
507.448509642,516,171.38,125.921447408,246.546856882,80.6716,216.30662716,-173.403,516,78.8108,110.516,4.17917819486,886.369795776,171.418499861,23.3677686947,171.453,0.976791,410.244620826,270.793648591,171.385440075,143.306588058
486.777846171,517,171.0,110.764859338,112.652945068,80.7437,144.728256555,-173.041,517,78.8057,110.592,4.19462017692,599.095981371,171.054771105,-1.61337434406,171.099,0.971604,266.508746793,224.047282025,171.008345342,116.224997995
613.600023185,518,171.4,174.721452553,84.2680190542,80.7948,203.975962417,-173.555,518,95.4176,110.671,4.30469137383,861.548020174,171.475297417,0.228225870665,171.512,0.950094,429.578648876,130.169449748,171.419704738,125.816633743
518.468153497,519,171.138,81.7062370232,201.853416233,80.8392,179.514598343,-173.134,519,100.452,110.808,4.37993403047,581.676133199,171.20617718,4.13922078984,171.241,0.969468,363.065880472,203.211290622,171.140918151,119.855042602
469.410844586,520,170.996,118.829943266,217.91814347,80.9147,152.083772361,-173.029,520,90.8631,110.902,4.2340728002,801.362873653,171.038862699,51.6369807578,171.095,0.965675,399.406899597,222.963856097,170.997944233,136.163201968
531.318959717,521,170.91,240.355316822,266.335644808,80.9502,169.619101988,-172.977,521,80.9256,110.964,4.19558517487,1018.42143913,170.96359837,4.92082885231,171.01,0.851965,450.205863773,235.662911927,170.920075233,139.291844032
514.789640376,522,171.424,136.377937111,92.2388576248,80.9869,186.531144244,-173.494,522,95.1343,111.054,4.27186183584,703.547880553,171.49490758,8.7870114994,171.514,0.953975,358.253285642,243.459524711,171.441006046,127.068348078
332.734726873,523,170.963,72.6677853007,186.484107426,81.0303,100.923683157,-172.975,523,82.8983,111.162,4.24526616952,643.463624122,171.000920678,-1.48331565001,171.05,0.948144,336.805675472,154.906711427,170.964705829,124.342344825
485.388361466,524,171.679,121.942199292,126.660125197,81.1081,168.888932427,-173.664,524,89.1039,111.254,4.15679857712,749.393306723,171.737699483,-3.06653310952,171.758,0.933685,312.080046065,132.03198749,171.686092936,106.33990525
418.853272849,525,171.188,142.196173734,135.831260437,81.1607,89.3856267577,-173.138,525,87.6356,111.336,4.13605946794,793.595732677,171.258655676,161.850272723,171.279,0.95915,391.545883886,295.666461272,171.20542522,125.130548934
553.862714512,526,170.746,162.36777975,214.690603498,81.1888,197.424769418,-172.681,526,84.0727,111.396,4.21726678583,1097.00511366,170.806660751,-0.649109863238,170.839,0.957865,436.865617002,172.160603648,170.752277249,146.093583193
353.611928268,527,170.663,185.755254216,125.210681039,81.3026,96.1273610451,-172.669,527,96.2646,111.487,4.34632874585,1157.68883602,170.736006782,-1.36941144536,170.766,0.948813,286.164447473,133.209552035,170.678737034,101.024734558
423.37756955,528,170.678,108.861628017,55.871959882,81.3654,153.105074763,-172.812,528,98.1437,111.638,4.31926070476,688.396840314,170.750005662,5.94475528232,170.79,0.964067,421.647123519,174.740819942,170.687225889,132.549010276
557.887556974,529,170.99,247.528823002,148.256402412,81.4539,169.97710409,-172.971,529,76.8851,111.735,4.14303266245,1204.29319723,171.030660772,130.094571877,171.066,0.952202,491.048108562,409.088983774,170.994969369,136.826427644
445.18140193,530,170.956,178.873894379,92.5304505789,81.5218,141.793310978,-172.904,530,87.0872,111.833,4.19281867502,774.478712354,171.021189679,3.68968250751,171.061,0.945626,393.038456871,202.767853072,170.959366041,124.952564062
519.697507154,531,170.208,176.091667913,133.362538736,81.6209,188.145785212,-172.23,531,86.4263,111.943,4.23318061513,1034.00969578,170.269968591,-2.68661510045,170.292,0.964812,376.277565826,183.402934368,170.213955968,128.118297112
588.593109259,532,170.527,132.000763361,111.290232664,81.6947,87.7584823079,-172.544,532,98.4646,112.046,4.29373899075,787.087210109,170.596987643,340.597801676,170.66,0.959192,370.054516792,463.476545713,170.538382932,132.831182712
436.820727905,533,171.127,176.172696831,6.09837209514,81.7439,151.460392432,-173.213,533,83.7928,112.095,4.15523175565,732.152932746,171.185625806,-2.27940284607,171.224,0.922937,449.794379176,148.509774805,171.142091662,121.67516459
526.225602374,534,171.245,165.636218871,154.05759947,81.8143,164.67934176,-173.273,534,88.0347,112.181,4.21984523777,874.760244884,171.293846116,3.91082000138,171.331,0.938858,466.089867438,145.994265287,171.252618684,129.392367981
484.787910741,535,170.813,182.943330634,113.271206355,81.9076,162.186793787,-172.822,535,82.462,112.248,4.20903865099,844.284624168,170.874074967,30.7820207859,170.917,0.953507,411.574115937,294.300625336,170.821083852,99.6881420638
727.960788944,536,170.759,250.894949584,74.583140024,81.985,242.329564397,-172.714,536,84.7949,112.348,4.20317351417,1101.04755504,170.822809211,2.0504935594,170.849,0.9216,358.90966858,207.848166737,170.77114167,103.28589051
428.734147367,537,170.182,133.158897387,279.951887237,82.0411,132.029862922,-172.157,537,88.4653,112.454,4.27712493584,704.861211289,170.231177385,0.334252419949,170.265,0.946733,465.009335361,144.535589753,170.183649411,119.918294861
573.902644453,538,170.535,152.93340854,197.767312892,82.1428,181.728687197,-172.561,538,78.0889,112.514,4.1958001627,1034.80015309,170.580565567,5.28989129845,170.627,0.936783,421.30926124,201.769273501,170.535229669,122.505042765
529.346969524,539,171.111,176.96586602,87.4174033339,82.1994,154.680260127,-173.047,539,88.9063,112.616,4.22626217591,950.411161704,171.165114448,0.612562335778,171.212,0.955223,425.74005896,167.877684069,171.112577098,110.258442526
517.969430798,540,170.956,119.264859533,90.4076878021,82.2327,172.947532929,-172.89,540,72.9271,112.655,4.08142529827,738.585176957,171.028681362,28.0429663278,171.078,0.952321,209.481274904,217.189482178,170.972609326,98.057138525
660.580660224,541,171.198,151.316874568,67.1717749717,82.2964,203.014549363,-173.224,541,96.7461,112.731,4.27532053883,686.56768221,171.242148031,-1.07023799831,171.273,0.941554,280.9355543,147.461920861,171.203885261,85.0801893142
347.663840292,542,170.689,222.889554877,79.2194899981,82.3607,124.720020838,-172.652,542,75.6036,112.802,4.11689537922,953.879602353,170.738427169,1.84867700818,170.757,0.931162,350.1243274,144.087170994,170.701514418,96.1681821743
793.322528414,543,170.639,135.562252311,155.378767181,82.4297,217.508554737,-172.632,543,100.09,112.926,4.40661617138,682.214002986,170.692718885,90.8402007162,170.742,0.947596,386.348575959,340.863546924,170.650936079,130.886852847
469.173404855,544,170.37,144.569539393,200.219817512,82.4989,151.846560994,-172.389,544,86.9166,113.034,4.25218361762,850.671655608,170.418820433,2.73440800543,170.437,0.961826,379.778146531,267.44824071,170.386327308,138.152193075
462.901105078,545,170.824,151.164302942,130.210594031,82.5617,144.826049035,-172.843,545,82.0964,113.09,4.14838010208,963.796943879,170.872068548,28.1829343693,170.901,0.970082,310.572466531,277.561385091,170.831590244,115.265738032
336.783637711,546,171.042,89.4051297583,169.701159278,82.6012,126.804291331,-173.046,546,79.7859,113.18,4.14741153543,584.557542719,171.08618711,-0.811407807586,171.124,0.963941,288.822832682,196.736722952,171.05630959,121.462442911
471.063768585,547,170.559,135.392988521,135.933929943,82.6243,163.473538063,-172.541,547,93.1766,113.276,4.28242394719,718.20266105,170.619029385,2.03104549132,170.639,0.961395,404.377582609,226.474854345,170.573599649,131.535691736
589.26372878,548,170.85,84.2850506075,155.787565245,82.73,193.586843622,-172.841,548,82.1305,113.329,4.24732728643,614.362047742,170.887829822,1.93216138927,170.918,0.966967,270.958284002,320.817047722,170.853882479,107.219459372
502.943506571,549,170.348,224.588068246,41.7438712245,82.7693,90.5800933393,-172.332,549,85.508,113.464,4.25490289771,1092.85334089,170.393705009,308.99856662,170.422,0.963843,378.416790445,407.31670931,170.356264178,112.582605775
705.773963434,550,170.465,133.34886198,134.738638082,82.7918,226.068652033,-172.489,550,84.93,113.537,4.22105031833,761.288339508,170.510900851,-0.709651893028,170.543,0.979419,338.106822006,214.335857277,170.478853351,125.526727223
511.680168425,551,170.703,115.973746521,31.5669643895,82.8843,174.289169343,-172.664,551,83.248,113.585,4.14608078082,546.15645283,170.737861094,-0.882513740643,170.757,0.969775,216.899531424,149.920482269,170.708061111,98.6016882922
522.8938706,552,170.69,185.291373576,47.7189294391,82.9599,226.288114353,-172.569,552,95.545,113.671,4.27823057675,1140.43816043,170.724242268,5.52809561791,170.766,0.9641,370.29401365,229.882795122,170.696386173,119.793885988
904.485855241,553,171.165,106.504189142,122.829925668,83.0593,271.158531223,-173.037,553,77.2001,113.736,4.05834122398,528.291179494,171.213612438,93.373566483,171.257,0.962882,352.758452222,529.825221643,171.172095656,125.957558249
