Epoch,AverageEsReturn,AverageReturn,MinReturn,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,AverageAbsY,Iteration,AverageAbsQ,StdEsReturn,AverageQ,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MaxReturn,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn
4476,558.313267153,1347.39318058,254.036335566,158.606,189.455,170.756102948,0.999943,239.169537767,4476,239.26,317.63430506,239.051,376.868,186.482973225,4.47725262984,3048.11695275,239.039934049,-240.738,879.079522798,1229.67912774
4477,629.377365556,618.428839803,236.199861905,147.407,189.489,163.044938446,0.999869,239.817256876,4477,239.878,577.606016618,239.709,376.878,175.452010693,4.3481042602,2522.31619903,239.711415094,-241.4,1579.68262733,430.682619504
4478,257.036037436,88.2282592658,18.8812904554,138.787,189.456,8.47595543413,0.999939,239.210951584,4478,239.285,234.95846444,239.111,376.878,37.4338611744,4.31873388963,1489.48173647,239.104344679,-240.898,805.499715072,205.593366648
4479,163.125527085,10.857196403,9.03579216182,146.973,189.47,10.8611330038,1.0,238.825752374,4479,238.917,260.176746503,238.723,376.891,10.3230451514,4.37766940707,11.1901869992,238.719130578,-240.437,971.992107676,0.194823219687
4480,87.2687800665,9.82267037746,7.31725119299,147.355,189.523,7.40644192967,0.999751,239.327549248,4480,239.414,238.593377765,239.249,376.907,9.37335915667,4.38732575653,11.185197446,239.250472669,-240.875,1037.0129509,1.18289038467
4481,51.4311400706,722.590456308,14.804623958,159.057,189.545,5.98046405682,0.999943,238.650476123,4481,238.714,122.06760227,238.572,376.893,69.5162066458,4.43028520991,3108.92625616,238.577925083,-240.088,548.461636343,1259.79981595
4482,421.070956219,2832.96067339,2791.82728065,126.446,189.581,19.3900964831,0.999961,239.091048203,4482,239.152,281.471973058,239.037,376.883,240.658858896,4.20421701635,2910.87005938,239.036784748,-240.88,728.681864631,33.5654266062
4483,566.908607495,2795.42194103,1241.81743429,127.389,189.58,55.560905986,0.999856,239.122795759,4483,239.194,330.078788033,239.052,376.881,238.277115882,4.22457740356,3108.16525586,239.054221984,-240.93,1062.21688633,520.303569317
4484,373.768842455,2793.25524767,2615.35403962,128.54,189.594,124.906683293,0.999949,238.826426815,4484,238.902,204.634423316,238.762,376.87,235.971352382,4.20035864639,2959.83515404,238.765126267,-240.645,596.709972257,88.800392317
4485,493.530012933,908.352472912,21.0869674669,117.795,189.58,8.99503513097,0.999937,239.637564154,4485,239.713,532.8105,239.574,376.872,90.8380890593,4.03401070338,2795.34961658,239.569533978,-241.471,1689.20716195,1247.63238029
4486,28.7699704501,8.19288307233,7.22096650325,137.401,189.544,6.78643458882,0.999709,239.505321754,4486,239.572,91.0781064258,239.438,376.926,7.87299334989,4.15551842393,11.0633968329,239.436598017,-241.224,626.019100478,0.886777633996
4487,14.3583377337,7.42738402904,6.05038426594,136.844,189.516,5.53786204157,1.0,239.964758596,4487,240.042,58.1349828006,239.904,376.925,7.16427521311,4.16202591841,7.66132541917,239.905030883,-241.381,622.857869783,0.126909150735
4488,8.92770570227,7.38836299989,5.92364378406,170.079,189.587,5.37699670782,0.999873,239.270640204,4488,239.377,8.17868069313,239.223,376.929,7.12790654214,4.6200332341,7.66868807528,239.210548477,-240.171,70.4964581951,0.254751374819
4489,23.96702908,2760.0394709,2711.53276087,174.228,189.623,2.49523070386,0.999888,238.250317496,4489,238.322,107.26728135,238.17,376.946,236.922018256,4.79585285439,2822.40372859,238.174905684,-239.211,863.603008613,32.7011147874
4490,765.417707457,2603.9930961,1203.39357961,126.05,189.655,184.896302361,0.99992,238.178917855,4490,238.258,411.005277416,238.129,376.962,225.057940391,4.37419161674,2895.77367599,238.126960208,-239.491,1080.86135592,479.516798904
4491,567.020091502,2648.60225174,2262.88809321,131.148,189.666,242.867017085,0.999938,238.05893473,4491,238.109,244.219736734,237.985,376.975,216.905173914,4.31003979281,2772.05346136,237.988717225,-239.547,810.31635592,130.79318019
4492,513.806328958,2766.17382173,446.451147951,118.547,189.689,55.5726305735,0.999841,237.872070264,4492,237.924,218.579115103,237.797,376.932,243.490518084,4.20595382898,3114.15941705,237.804929231,-239.5,708.618125613,724.607459875
4493,441.036644598,1772.14692408,414.564574737,131.422,189.691,82.9720083504,0.999868,237.344536019,4493,237.454,305.367696161,237.276,376.933,222.806021278,4.20140148469,3119.94837027,237.27292025,-239.056,1015.44063242,1057.57688556
4494,679.421850928,2504.58281805,1501.8746386,112.125,189.689,379.298694523,0.999934,238.42744357,4494,238.48,295.881612081,238.353,376.919,239.622493098,3.95764317522,3078.69123154,238.363258119,-240.142,1163.58804749,619.845907767
4495,573.26332085,2565.6342074,1485.16745662,134.327,189.739,145.06639445,0.999929,238.529670803,4495,238.607,275.18780229,238.484,376.96,241.943392519,4.08842003517,2962.53659079,238.46521228,-240.306,1043.88148551,486.879727247
4496,613.273633982,2571.55110645,1745.4040715,139.125,189.734,79.5035546013,0.99994,238.609362782,4496,238.671,273.710839959,238.536,376.979,247.626938931,4.10205022013,2951.43008074,238.550572512,-240.488,798.477042381,455.512549806
4497,341.88849145,2846.18772958,2759.83763897,121.257,189.752,60.2045193608,0.999896,239.676669481,4497,239.752,344.257418225,239.635,376.986,243.647406208,3.85182727916,2899.45573003,239.628258078,-241.647,1061.05869346,42.2711638989
4498,703.333666545,2972.43323327,2903.02499319,132.807,189.744,424.431508026,0.999959,239.756864829,4498,239.808,265.507073874,239.686,377.008,248.496158661,3.95280548149,3069.3946659,239.698771522,-241.676,1209.78900005,44.6922727889
4499,184.637122633,2265.01362366,869.844586384,128.299,189.754,20.7038084499,0.999884,240.633227451,4499,240.694,132.586884578,240.56,377.021,241.67870467,3.93156736176,2885.25601336,240.559620502,-242.63,403.601581046,767.838311587
4500,208.746763049,2142.89196729,698.72536553,121.996,189.75,41.1333084322,0.999905,240.950102882,4500,241.009,220.249618305,240.882,377.039,228.992353277,3.87630477715,2949.02768961,240.895272095,-243.155,719.733393466,819.933397884
4501,656.524452182,1957.67268664,864.570513808,130.335,189.796,72.9008819388,0.99999,241.272759352,4501,241.332,481.094562739,241.22,377.076,243.267249732,3.81024492495,3030.34230105,241.213625923,-243.274,1424.47151897,881.815277536
4502,279.959001647,1877.45559966,910.096401369,118.888,189.853,52.429686757,0.999932,241.645695525,4502,241.697,188.549221232,241.588,377.097,235.933489106,3.76906431706,2893.02785051,241.60194058,-243.86,586.256997317,853.426554723
4503,1120.92809715,2288.58982915,905.336591544,123.041,189.847,795.571931749,0.999965,242.146775732,4503,242.191,235.979768998,242.095,377.124,229.125172537,3.75160188327,2889.20191203,242.10270373,-244.398,1347.92725954,730.382087493
4504,361.918241522,1457.86473753,82.2707351359,110.006,189.851,9.95688245372,0.99995,242.829039285,4504,242.888,281.752536581,242.772,377.131,212.303135037,3.66896291045,2834.61172333,242.776097987,-245.011,804.227706098,812.074132308
4505,261.138348753,551.679660332,54.9071080893,128.473,189.894,5.30705791867,0.999896,243.355633525,4505,243.426,311.729846349,243.309,377.171,101.664231015,3.803860119,2702.03195886,243.309330582,-245.422,895.660215991,890.76011404
4506,469.895518213,265.012525428,55.647820243,119.589,189.888,37.5593049223,0.999947,244.035985994,4506,244.106,354.518790482,243.983,377.199,96.8876221293,3.77088206176,1225.53325651,243.983242427,-246.056,1066.99504391,383.01840241
4507,150.004444799,57.0227065643,50.7926078363,143.941,189.904,20.425265014,0.999888,244.351382712,4507,244.401,165.412084889,244.309,377.212,47.5756964693,3.92245231292,70.0437601258,244.309032042,-246.455,645.834311641,4.83770403145
4508,74.8594797855,1176.25529681,63.2286580248,144.623,189.968,6.43371814809,0.99993,244.3052518,4508,244.365,50.7188710177,244.239,377.251,199.02698362,3.9461035781,2947.05875135,244.244818471,-246.318,289.364727782,853.606031607
4509,369.469543252,1399.50910103,737.338828161,131.703,189.963,6.81066102702,0.999881,244.516718663,4509,244.602,260.589934166,244.469,377.3,234.271293845,3.87972392253,2649.20940697,244.466968303,-246.572,750.015627509,691.982795634
4510,322.511656004,764.081330498,59.690089107,136.231,189.96,59.2344432189,0.999937,244.983386044,4510,245.05,404.165971378,244.924,377.299,162.778995359,3.91641274373,2932.83733729,244.923398814,-247.014,1275.21232757,795.237328185
4511,246.239659635,2126.75846078,761.611674817,120.574,189.981,22.0290927552,0.999832,245.313007138,4511,245.369,254.255863509,245.253,377.351,252.880940208,3.86629128136,3097.37762942,245.265319506,-247.343,778.294431087,925.817866092
4512,481.235428072,1557.37834583,799.043501786,120.039,190.05,100.302488248,0.999918,245.837604796,4512,245.89,277.87662536,245.772,377.38,253.603263144,3.84266015589,3125.9216157,245.784589158,-247.88,958.925247014,917.852721536
4513,384.544138424,916.551686154,622.385704907,150.786,190.067,14.7115404991,0.999938,246.290377335,4513,246.354,310.998030219,246.234,377.387,253.145116802,3.94991155463,1266.82652338,246.230982547,-248.376,956.393410665,148.229804759
4514,452.493345531,1112.2365397,743.61159944,119.55,190.108,49.8481975646,0.999944,246.702583651,4514,246.767,276.218722813,246.638,377.394,249.238197242,3.77474706051,3100.25804507,246.648140928,-248.688,829.609122032,651.770111001
4515,300.448758255,1174.98617862,723.95359764,121.35,190.117,54.5692757239,0.99997,246.862422159,4515,246.926,186.106286079,246.798,377.381,254.372904866,3.7665354678,2534.36922882,246.801632172,-248.73,580.245785937,503.199840829
4516,335.534022259,1651.55517875,734.081554574,123.208,190.161,16.3098657883,0.999951,247.227668199,4516,247.281,181.665826001,247.159,377.384,250.671649384,3.7231101172,3009.29952325,247.163677129,-249.098,636.904492307,847.119909741
4517,439.194141353,1128.26752632,719.978002464,125.645,190.171,71.9152351035,0.999908,247.437531979,4517,247.512,247.480365747,247.396,377.394,248.642258194,3.74824431639,3071.22400983,247.394369444,-249.493,701.364079431,480.165859547
4518,368.136187439,1654.50531346,889.130874321,125.138,190.162,23.2219769783,0.999948,248.022116724,4518,248.085,367.65282309,247.963,377.372,245.362998431,3.71048591163,2915.33019252,247.970498189,-249.912,1146.64094651,756.415318291
4519,319.123036842,1136.79698847,681.169396457,137.23,190.172,86.7259022438,0.99988,247.891742745,4519,247.962,170.662226213,247.834,377.418,239.122819532,3.82658979591,2551.9359096,247.836271579,-249.791,551.163458201,420.468219025
4520,467.880969513,1219.16521251,755.192357872,124.855,190.173,291.443494675,0.999869,248.19122454,4520,248.261,200.827537852,248.102,377.397,231.631655688,3.71506707989,2186.77499069,248.112002038,-249.89,853.234118541,370.591997819
4521,680.241066247,874.043870818,686.538152521,144.449,190.178,366.990007147,0.99995,247.883649985,4521,247.985,252.765248241,247.824,377.414,228.49243396,3.86685156352,1267.28068681,247.810909289,-249.585,1044.78632727,117.748099413
4522,514.476594791,813.486465611,666.061932466,152.654,190.175,85.2337234095,0.999888,248.293266373,4522,248.373,326.071069096,248.211,377.415,234.914069109,3.91751733133,943.504062469,248.214215831,-249.964,913.543012575,76.6998927521
4523,546.16739578,865.606868338,714.541032204,129.152,190.178,108.604429875,0.999933,248.264748356,4523,248.327,237.363388735,248.179,377.439,226.298307669,3.75182473252,1179.37987836,248.184950722,-250.051,905.189348375,109.011632247
4524,583.919521353,1110.08471556,688.669708995,128.115,190.146,60.4626370729,0.99991,248.252711996,4524,248.335,315.195614635,248.178,377.467,225.942437272,3.78438005462,2515.63939441,248.169095005,-249.871,1041.37184072,539.927844874
4525,927.771884927,1165.62132379,667.934515395,112.035,190.169,407.032556399,0.999928,248.807629445,4525,248.867,588.354125475,248.709,377.476,224.985221444,3.6709412171,2540.47362094,248.713030882,-250.506,1750.1591461,594.870246089
4526,420.774947128,1871.63821765,904.289272463,120.216,190.121,179.860458043,0.999926,248.255214744,4526,248.329,214.671812895,248.179,377.512,242.805101314,3.6862023205,2848.02383756,248.183617199,-249.753,820.259455899,770.026336823
4527,510.616182393,1235.59660604,778.831857357,120.966,190.127,303.49076927,0.999977,248.658932682,4527,248.724,167.269114766,248.563,377.538,248.806905936,3.72749082956,3039.8961004,248.569100221,-250.269,773.691176262,601.298060961
4528,492.577671838,2126.14057521,959.137898279,122.725,190.114,63.5494483966,0.999913,248.955483993,4528,249.027,228.79557432,248.864,377.552,249.44632598,3.78481438486,2958.24696572,248.863444,-250.591,734.807900573,840.013624819
4529,296.336291532,1770.45473321,974.138885714,116.181,190.088,43.2446182551,0.999941,249.389308105,4529,249.456,232.225970328,249.317,377.544,246.558232226,3.56490265755,2903.67402646,249.318703331,-251.042,706.494875256,837.489862183
4530,633.677969732,1440.79397066,791.84524908,125.732,190.066,321.309939714,0.999927,249.141802888,4530,249.226,258.390542522,249.078,377.547,234.507478338,3.67077980927,2610.24643683,249.071728642,-250.896,1037.09753536,657.035741508
4531,512.186285658,2239.53048314,894.195779082,133.63,190.038,72.4326667165,0.999976,248.928077426,4531,249.008,298.577996795,248.828,377.536,248.975562642,3.75995189395,2932.01179526,248.838805824,-250.561,948.965480415,816.005192061
4532,548.813776173,1335.31087916,710.244532875,123.804,190.048,308.991002644,0.999909,248.960682828,4532,249.043,162.457749774,248.896,377.54,248.819565454,3.71219037493,2968.04115972,248.895704555,-250.692,833.226471253,701.804003358
4533,410.24070314,1112.31943298,718.795212035,142.683,190.05,95.5996048012,0.999888,248.964207398,4533,249.039,228.204597166,248.89,377.551,243.922367959,3.83810554063,2885.09286505,248.890618037,-250.6,733.683337952,489.169444563
4534,420.880697973,1107.03881863,725.43015802,133.712,190.043,60.5830695712,0.999961,248.734023825,4534,248.812,250.170736956,248.669,377.55,243.217014255,3.70342645069,2936.59584753,248.670018065,-250.482,720.44746751,561.36578733
4535,556.894741705,1048.92714955,697.512953914,132.988,190.0,364.535249599,0.999929,249.263028312,4535,249.337,139.520537745,249.2,377.558,245.162681071,3.65880339654,3138.65707709,249.187623893,-251.041,738.270654183,596.693052911
4536,318.162218388,824.194816556,704.86323167,122.037,190.013,26.5106077042,0.999855,249.056687777,4536,249.13,253.130056998,248.981,377.554,244.865760058,3.64802325658,1495.04976144,248.98925278,-250.784,721.399787844,189.448493175
4537,477.195582156,790.164003535,719.390966611,134.245,189.969,201.669701362,0.99995,249.232274857,4537,249.307,229.907852019,249.186,377.55,239.442057396,3.78679352862,1255.9080458,249.189621132,-251.182,848.427945971,110.535315955
4538,255.151195863,813.663734387,716.585353803,121.573,189.982,7.33589397387,0.999966,249.35690894,4538,249.437,226.625258209,249.3,377.58,240.307370576,3.62874902501,1000.16319016,249.309461995,-251.232,692.633530709,88.6805030481
4539,375.372969667,924.823453721,708.706947143,125.379,190.001,22.295977576,0.999964,249.304113577,4539,249.363,239.649574461,249.251,377.56,243.306782206,3.68932377381,1658.14445834,249.25475786,-251.032,714.433754233,233.793314019
4540,402.341402564,947.787044219,726.495967478,128.501,189.983,24.8527386024,0.999959,250.105786427,4540,250.174,188.679294715,250.052,377.589,241.858238054,3.70512760797,1433.78085989,250.056565373,-251.718,649.631390122,193.55908376
4541,272.215526525,944.065351618,722.243827962,140.226,190.021,7.91563490859,0.999945,249.265982541,4541,249.35,240.58775831,249.204,377.64,242.080749537,3.85236871536,2144.05441456,249.206107212,-251.109,652.413775635,261.25527104
4542,377.65739983,934.969466467,706.909607526,126.115,190.108,31.9273726988,0.999969,249.487738618,4542,249.533,184.635606888,249.416,377.684,229.077274086,3.7263529544,2028.8560851,249.421601023,-251.236,666.617223479,254.412115759
4543,364.342103703,817.139279829,700.39097347,119.183,190.055,93.247618289,0.99995,249.853891635,4543,249.929,172.284422986,249.791,377.689,233.591105952,3.6855108688,970.478725073,249.788236994,-251.436,566.89472751,95.7462047992
4544,439.452473133,858.662725628,692.173223955,134.005,189.971,330.485044339,0.99992,250.13174643,4544,250.196,95.2205059116,250.041,377.705,232.798129082,3.79573560475,1126.13391239,250.041560524,-251.807,560.351903555,110.075702942
