MaxEsReturn,AverageAbsQ,MinEsReturn,AverageQLoss,AveragePolicySurr,StdReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,StdEsReturn,MaxReturn,AverageY,Epoch,Iteration,AverageQ,AverageAction,MinReturn
92.0,15.5516,3.0,1.22634,-16.8981,0.0,17.1475409836,68.8465,0.361512290398,15.5032020499,109.556,1000.0,99.9956828753,14.9016844307,1000.0,15.4996419939,427,427,15.4991,0.027344,1000.0
90.0,15.5187,3.0,1.12046,-16.8687,0.0,16.4237288136,69.0785,0.343680520326,15.4669489148,109.559,1000.0,99.9956828753,16.7900327473,1000.0,15.4636091194,428,428,15.464,0.292939,1000.0
73.0,15.5651,3.0,1.18611,-16.9075,0.0,17.15,69.0938,0.346900753636,15.5174057552,109.597,1000.0,99.9956828753,15.2193133879,1000.0,15.5150079719,429,429,15.5151,0.0280487,1000.0
75.0,15.4782,3.0,1.28817,-16.8262,0.0,22.1111111111,69.1681,0.359851232295,15.4301075729,109.624,1000.0,99.9956828753,19.1058132192,1000.0,15.4289499032,430,430,15.428,0.28456,1000.0
91.0,15.5082,3.0,1.30674,-16.828,0.0,17.5357142857,69.1884,0.361716699884,15.4558644934,109.678,1000.0,99.9956828753,16.0734522535,1000.0,15.4547828789,431,431,15.4544,0.0662709,1000.0
78.0,15.4776,3.0,1.28647,-16.8222,0.0,19.7647058824,69.2314,0.372363748014,15.4292255962,109.722,1000.0,99.9956828753,15.1276765388,1000.0,15.4279851662,432,432,15.4289,0.322438,1000.0
67.0,15.4456,3.0,1.27174,-16.763,0.0,22.7906976744,69.2675,0.356448964688,15.4026146961,109.793,1000.0,99.9956828753,17.876264814,1000.0,15.3997710495,433,433,15.3975,0.173403,1000.0
50.0,15.417,3.0,1.16103,-16.721,0.0,16.140625,69.2405,0.345432924313,15.3710569557,109.806,1000.0,99.9956828753,11.7551414117,1000.0,15.3688976639,434,434,15.3696,0.335436,1000.0
54.0,15.4281,3.0,1.24834,-16.7538,0.0,21.1086956522,69.3318,0.35767375969,15.3758542312,109.828,1000.0,99.9956828753,12.0203238415,1000.0,15.3738090036,435,435,15.3742,0.0255551,1000.0
54.0,15.3943,3.0,1.17089,-16.7073,0.0,17.2372881356,69.3844,0.350397519224,15.3487038288,109.859,1000.0,99.9956828753,13.7129642768,1000.0,15.3466849762,436,436,15.3476,0.0441383,1000.0
77.0,15.3737,3.0,1.16225,-16.6901,0.0,16.5901639344,69.4461,0.33309599114,15.3300742544,109.878,1000.0,99.9956828753,13.5602807761,1000.0,15.327564255,437,437,15.3271,0.0216595,1000.0
82.0,15.3863,3.0,1.14241,-16.6492,0.0,14.6417910448,69.5672,0.32439895281,15.3448718898,109.926,1000.0,99.9956828753,12.4477432979,1000.0,15.3410996787,438,438,15.34,0.0190753,1000.0
56.0,15.3678,3.0,1.00827,-16.6712,0.0,12.9620253165,69.5934,0.313164022274,15.3241076193,110.031,1000.0,99.9956828753,9.60279895639,1000.0,15.3216914236,439,439,15.3225,0.0193449,1000.0
97.0,15.3145,2.0,1.12584,-16.6303,0.0,16.2295081967,69.6889,0.336295205022,15.2690746149,110.053,1000.0,99.9956828753,15.4010787813,1000.0,15.2651178921,440,440,15.2653,0.344428,1000.0
59.0,15.3056,4.0,0.999845,-16.5659,0.0,18.6296296296,69.7178,0.311610577098,15.2611881961,110.204,1000.0,99.9956828753,11.3550385232,1000.0,15.2576724537,441,441,15.2579,0.0183845,1000.0
73.0,15.2861,3.0,1.11202,-16.5914,0.0,15.9206349206,69.8441,0.32334464069,15.2449275163,110.309,1000.0,99.9956828753,13.6629513966,1000.0,15.2407562037,442,442,15.2404,0.017671,1000.0
64.0,15.2772,3.0,1.18645,-16.5356,0.0,15.9516129032,69.8538,0.362144702202,15.2270245642,110.389,1000.0,99.9956828753,13.2329347431,1000.0,15.2230250553,443,443,15.2229,0.068557,1000.0
69.0,15.2449,3.0,1.05406,-16.5106,0.0,16.1290322581,69.8852,0.324819202929,15.1994011096,110.473,1000.0,99.9956828753,13.2427507509,1000.0,15.1931471923,444,444,15.1934,0.0208508,1000.0
47.0,15.1425,3.0,1.211,-16.4013,0.0,12.4320987654,69.9208,0.354237454898,15.0959348382,110.548,1000.0,99.9956828753,8.48373646951,1000.0,15.0894834627,445,445,15.0887,0.309637,1000.0
82.0,15.1463,3.0,1.12579,-16.4028,0.0,15.8833333333,69.9783,0.327887399065,15.0991375533,110.536,1000.0,99.9956828753,13.3255289659,1000.0,15.0906846641,446,446,15.0909,0.05975,1000.0
71.0,15.0536,3.0,1.01586,-16.3426,0.0,19.1090909091,70.062,0.313030360174,15.0138832616,110.611,1000.0,99.9956828753,12.774509743,1000.0,15.0057681181,447,447,15.0053,0.0192401,1000.0
43.0,15.0969,3.0,0.996455,-16.3607,0.0,16.2459016393,70.0885,0.311553201929,15.0524913685,110.675,1000.0,99.9956828753,10.6427158769,1000.0,15.0462608267,448,448,15.0467,0.326125,1000.0
63.0,15.0098,3.0,0.998421,-16.3105,0.0,18.0357142857,70.1471,0.309404246911,14.9669334581,110.706,1000.0,99.9956828753,13.613234482,1000.0,14.9566177614,449,449,14.9567,0.0201908,1000.0
46.0,15.0583,2.0,1.16473,-16.3015,0.0,15.40625,70.1886,0.345921172307,15.0097528241,110.819,1000.0,99.9956828753,10.5307863399,1000.0,15.0023554632,450,450,15.003,0.0179885,1000.0
90.0,15.0429,4.0,1.07754,-16.2709,0.0,16.0158730159,70.2324,0.332211959381,15.0012351964,110.889,1000.0,99.9956828753,14.7857632764,1000.0,14.9927284676,451,451,14.993,0.0203827,1000.0
43.0,15.0362,3.0,0.987571,-16.2789,0.0,15.6290322581,70.2286,0.314598883678,14.9977117576,110.939,1000.0,99.9956828753,10.2756113875,1000.0,14.9911237369,452,452,14.9893,0.0694379,1000.0
72.0,15.008,3.0,1.14246,-16.2734,0.0,16.7166666667,70.2762,0.339164505115,14.9652503305,110.984,1000.0,99.9956828753,13.2339105668,1000.0,14.9583746049,453,453,14.9577,0.211591,1000.0
81.0,14.9751,3.0,1.17949,-16.2158,0.0,18.0,70.4578,0.344720662208,14.9253625248,111.08,1000.0,99.9956828753,14.6335351463,1000.0,14.9152885875,454,454,14.9162,0.017812,1000.0
56.0,14.9452,4.0,1.06795,-16.1726,0.0,14.7462686567,70.5136,0.330843359952,14.9048233699,111.136,1000.0,99.9956828753,10.4800354386,1000.0,14.8945879513,455,455,14.894,0.0196602,1000.0
109.0,14.9348,3.0,1.11572,-16.1561,0.0,15.1492537313,70.5858,0.337684714281,14.8891381419,111.201,1000.0,99.9956828753,15.4651787308,1000.0,14.8823464861,456,456,14.8833,0.0170459,1000.0
42.0,14.9008,3.0,1.04871,-16.1642,0.0,14.3913043478,70.7365,0.321594699516,14.8585475766,111.27,1000.0,99.9956828753,10.2054509324,1000.0,14.8538404104,457,457,14.8535,0.0619155,1000.0
61.0,14.8813,4.0,1.15558,-16.0909,268.793601114,14.7794117647,70.9026,0.334117660917,14.8345848085,111.341,915.0,95.2657069534,11.2195281282,1000.0,14.8291567513,458,458,14.8292,0.0812466,65.0
57.0,14.807,3.0,0.97527,-16.0929,0.0,21.7608695652,70.9844,0.310547748437,14.7624448722,111.384,1000.0,99.9956828753,16.2870778101,1000.0,14.758793008,459,459,14.7592,0.0289347,1000.0
108.0,14.8066,3.0,0.990082,-16.073,0.0,18.8823529412,71.034,0.313356921788,14.7629357194,111.436,1000.0,99.9956828753,22.106380109,1000.0,14.76054781,460,460,14.7595,0.0202272,1000.0
97.0,14.8855,3.0,1.13582,-16.0649,0.0,18.9090909091,71.1041,0.348137232598,14.8345629454,111.448,1000.0,99.9956828753,18.7638653968,1000.0,14.8333961298,461,461,14.834,0.367722,1000.0
86.0,14.7607,3.0,1.03095,-16.0372,0.0,17.1551724138,71.1185,0.323778093783,14.7126879444,111.454,1000.0,99.9956828753,16.7854634607,1000.0,14.711713035,462,462,14.7121,0.361456,1000.0
53.0,14.7782,3.0,1.00996,-16.041,0.0,18.0909090909,71.179,0.314938199538,14.7369773504,111.546,1000.0,99.9956828753,13.6078489747,1000.0,14.7357327303,463,463,14.7352,0.393601,1000.0
52.0,14.7468,3.0,0.97956,-15.9959,0.0,17.701754386,71.3276,0.315644620832,14.6986659384,111.6,1000.0,99.9956828753,13.5218665174,1000.0,14.6977388637,464,464,14.6972,0.0266512,1000.0
52.0,14.7262,3.0,1.17013,-15.9961,71.0878355884,15.1060606061,71.4659,0.344365581588,14.679317185,111.69,56.191011236,40.2955491217,10.6587974589,1000.0,14.678181127,465,465,14.6782,0.656334,44.0
120.0,14.7394,3.0,0.975853,-15.9695,0.0,18.1818181818,71.5743,0.321457504631,14.6946192251,111.776,1000.0,99.9956828753,18.4539632689,1000.0,14.693696255,466,466,14.6931,0.0297826,1000.0
75.0,14.7184,3.0,0.932973,-15.9592,0.0,21.7555555556,71.5676,0.30113560335,14.6770524146,111.781,1000.0,99.9956828753,15.4173863696,1000.0,14.6754318898,467,467,14.6746,0.0246972,1000.0
46.0,14.717,3.0,0.9972,-15.9527,0.0,15.3333333333,71.5852,0.318161362868,14.6712887069,111.827,1000.0,99.9956828753,11.2146188864,1000.0,14.6697641383,468,468,14.6698,0.0312474,1000.0
98.0,14.7582,3.0,1.11071,-15.9624,0.0,20.22,71.6678,0.330792774009,14.710855246,111.817,1000.0,99.9956828753,18.2135004873,1000.0,14.7076308441,469,469,14.708,0.0242051,1000.0
48.0,14.696,3.0,1.09493,-15.8845,0.0,14.4492753623,71.7324,0.339325896319,14.655367444,111.855,1000.0,99.9956828753,10.6247403813,1000.0,14.6521578597,470,470,14.6511,0.0580697,1000.0
114.0,14.6595,4.0,0.859325,-15.892,0.0,22.5813953488,71.8132,0.284583797887,14.6258224945,111.962,1000.0,99.9956828753,22.2692117822,1000.0,14.6221718956,471,471,14.6224,0.0287058,1000.0
62.0,14.655,3.0,1.13204,-15.8491,445.683874013,19.9803921569,71.9345,0.356036854762,14.6074448394,112.009,684.866666667,80.6953568263,14.7880319868,1000.0,14.6040324091,472,472,14.6026,0.0507863,48.0
47.0,14.5765,3.0,1.04122,-15.7974,0.0,15.3787878788,71.9211,0.312956866921,14.5352526336,112.075,1000.0,99.9956828753,10.5626057843,1000.0,14.5310203352,473,473,14.5315,0.245526,1000.0
66.0,14.6092,4.0,1.0194,-15.8215,0.0,19.6470588235,72.0526,0.323111433538,14.5628663609,112.077,1000.0,99.9956828753,14.7167019022,1000.0,14.5603404795,474,474,14.56,0.0225901,1000.0
58.0,14.589,2.0,0.945165,-15.8023,0.0,16.3278688525,72.0904,0.317552278502,14.5421531031,112.164,1000.0,99.9956828753,13.1967722227,1000.0,14.5375725108,475,475,14.5376,0.0504017,1000.0
73.0,14.5705,3.0,1.12805,-15.7923,0.0,16.8392857143,72.1646,0.330461305496,14.5238624346,112.239,1000.0,99.9956828753,15.1584214992,1000.0,14.5169799362,476,476,14.5171,0.203664,1000.0
95.0,14.5562,4.0,1.05789,-15.745,0.0,18.8392857143,72.2052,0.319480755883,14.5125851706,112.342,1000.0,99.9956828753,20.8855527525,1000.0,14.5064734856,477,477,14.5061,0.0196308,1000.0
67.0,14.5581,3.0,1.0067,-15.771,0.0,14.5652173913,72.3116,0.315120248043,14.5150130017,112.443,1000.0,99.9956828753,13.2057061238,1000.0,14.5073692497,478,478,14.5079,0.172463,1000.0
65.0,14.5264,3.0,1.33252,-15.6761,0.0,18.9411764706,72.4158,0.362437220808,14.4786142428,112.546,1000.0,99.9956828753,16.2473669236,1000.0,14.4720700703,479,479,14.4709,0.0305398,1000.0
116.0,14.4936,4.0,0.976758,-15.6625,0.0,25.85,72.5095,0.309503897648,14.4457831794,112.644,1000.0,99.9956828753,21.3980723431,1000.0,14.4387133517,480,480,14.439,0.0254784,1000.0
93.0,14.4577,3.0,0.915374,-15.6563,0.0,18.1272727273,72.6514,0.298375505746,14.4197004689,112.699,1000.0,99.9956828753,18.7326205956,1000.0,14.4144967814,481,481,14.4146,0.0250988,1000.0
71.0,14.4455,3.0,1.12455,-15.651,0.0,17.0,72.7124,0.343135774006,14.3950477844,112.797,1000.0,99.9956828753,14.1816305151,1000.0,14.390180007,482,482,14.3904,0.0233188,1000.0
68.0,14.489,3.0,0.939039,-15.6481,0.0,17.0,72.7636,0.299722109281,14.4474296945,112.884,1000.0,99.9956828753,14.7974834766,1000.0,14.4432803612,483,483,14.4433,0.307024,1000.0
66.0,14.4368,3.0,0.997226,-15.5894,0.0,14.4857142857,72.8603,0.325475450622,14.3921738714,112.908,1000.0,99.9956828753,12.4897018804,1000.0,14.3881618567,484,484,14.3885,0.066609,1000.0
60.0,14.3998,3.0,1.01134,-15.5874,0.0,15.0454545455,72.9226,0.316133578597,14.359209135,113.011,1000.0,99.9956828753,12.0308087063,1000.0,14.3542466586,485,485,14.3532,0.21947,1000.0
54.0,14.3792,3.0,0.998107,-15.5814,0.0,16.6271186441,72.9913,0.313645616854,14.3379802105,113.047,1000.0,99.9956828753,12.0421552003,1000.0,14.3345592453,486,486,14.3345,0.0379238,1000.0
98.0,14.3768,3.0,1.01916,-15.5358,0.0,20.48,73.1052,0.330767995508,14.3300090951,113.124,1000.0,99.9956828753,20.3678570301,1000.0,14.3262636194,487,487,14.3259,0.0212327,1000.0
83.0,14.287,4.0,1.00068,-15.5444,0.0,20.0,73.1359,0.3172848572,14.244150349,113.234,1000.0,99.9956828753,15.1802503273,1000.0,14.2411262724,488,488,14.2416,0.315602,1000.0
99.0,14.2851,3.0,0.996991,-15.5331,0.0,16.6101694915,73.2505,0.312366422957,14.2409752746,113.281,1000.0,99.9956828753,15.9373954757,1000.0,14.2392612462,489,489,14.2383,0.0240069,1000.0
77.0,14.3486,3.0,0.878437,-15.5225,0.0,17.3157894737,73.3662,0.30365868833,14.302133423,113.33,1000.0,99.9956828753,15.8547772365,1000.0,14.300169868,490,490,14.2998,0.0682845,1000.0
109.0,14.3588,3.0,0.998484,-15.5382,0.0,18.4363636364,73.4698,0.312016253817,14.3124853039,113.41,1000.0,99.9956828753,17.5600410399,1000.0,14.3112438743,491,491,14.3104,0.0278646,1000.0
69.0,14.3537,4.0,0.974564,-15.4921,0.0,19.4897959184,73.5562,0.30364795428,14.3156295251,113.502,1000.0,99.9956828753,15.0998343672,1000.0,14.3144997957,492,492,14.3137,0.0311374,1000.0
69.0,14.3576,3.0,0.945077,-15.4904,0.0,20.0377358491,73.6106,0.312448495742,14.3067234275,113.501,1000.0,99.9956828753,13.9581074894,1000.0,14.3049575137,493,493,14.3064,0.0285859,1000.0
101.0,14.2798,4.0,0.902763,-15.4336,269.081080902,20.8333333333,73.6272,0.294138395494,14.2383488674,113.545,914.909090909,95.2179254545,19.6228325059,1000.0,14.2363139628,494,494,14.2346,0.203137,64.0
75.0,14.2555,3.0,1.01661,-15.3954,0.0,17.1724137931,73.6585,0.320931734311,14.212144053,113.59,1000.0,99.9956828753,13.6585680209,1000.0,14.210782701,495,495,14.2092,0.0998046,1000.0
50.0,14.2821,3.0,0.923964,-15.4482,0.0,15.8666666667,73.806,0.304831170337,14.2396091699,113.641,1000.0,99.9956828753,12.0408563741,1000.0,14.2383578263,496,496,14.2387,0.199583,1000.0
65.0,14.2204,3.0,1.04394,-15.3526,161.287499814,15.3731343284,73.9365,0.325062862122,14.1754059901,113.646,241.904761905,82.3776750165,13.8842075227,738.0,14.1743477582,497,497,14.1759,0.63084,51.0
76.0,14.2117,3.0,0.851697,-15.3779,0.0,17.2881355932,73.9951,0.285137676479,14.175210458,113.654,1000.0,99.9956828753,14.8313123269,1000.0,14.1741661476,498,498,14.1736,0.315607,1000.0
139.0,14.2207,3.0,1.02709,-15.3797,0.0,19.1346153846,74.0496,0.315329649021,14.1732561643,113.673,1000.0,99.9956828753,24.9468888504,1000.0,14.1721705134,499,499,14.1716,0.0253751,1000.0
92.0,14.1792,3.0,1.05971,-15.3343,0.0,19.7843137255,74.1056,0.309855638814,14.1354117783,113.638,1000.0,99.9956828753,17.4584253782,1000.0,14.1341032018,500,500,14.1335,0.353384,1000.0
119.0,14.1523,3.0,0.90594,-15.3113,0.0,16.6,74.1577,0.292290748378,14.1094139158,113.71,1000.0,99.9956828753,18.6968803102,1000.0,14.1071890316,501,501,14.1083,0.240969,1000.0
44.0,14.1666,3.0,0.776407,-15.3503,0.0,14.7205882353,74.3173,0.284186625648,14.1301282865,113.754,1000.0,99.9956828753,10.6243969908,1000.0,14.1274258139,502,502,14.1267,0.329729,1000.0
57.0,14.153,3.0,0.989339,-15.3552,269.943520263,13.3733333333,74.4219,0.313500074309,14.1071302516,113.757,914.636363636,95.0716655596,9.65922472159,1000.0,14.1041262053,503,503,14.1054,0.0421888,61.0
93.0,14.1913,3.0,0.977441,-15.3706,0.0,16.262295082,74.5787,0.319774818178,14.1394219454,113.795,1000.0,99.9956828753,18.0961925525,1000.0,14.1367895943,504,504,14.1373,0.0281914,1000.0
59.0,14.1984,3.0,0.889188,-15.3623,0.0,11.5632183908,74.7178,0.303938132397,14.1583779489,113.862,1000.0,99.9956828753,9.28811024594,1000.0,14.1556969522,505,505,14.1544,0.0295036,1000.0
128.0,14.1423,3.0,1.11995,-15.2966,0.0,15.1515151515,74.7851,0.346695446952,14.0957069721,113.931,1000.0,99.9956828753,19.3682358079,1000.0,14.092193418,506,506,14.0914,0.329982,1000.0
74.0,14.1538,3.0,0.936188,-15.2907,0.0,14.3428571429,74.9002,0.297527712353,14.1099513109,114.006,1000.0,99.9956828753,13.3490349724,1000.0,14.1072024201,507,507,14.1071,0.0680692,1000.0
92.0,14.188,3.0,0.819896,-15.3211,0.0,16.1355932203,75.0423,0.286488366072,14.1462098876,113.966,1000.0,99.9956828753,16.5841026871,1000.0,14.1436906727,508,508,14.144,0.0261687,1000.0
100.0,14.1266,3.0,1.05534,-15.3311,0.0,15.5909090909,75.1651,0.340237626945,14.080056321,114.033,1000.0,99.9956828753,16.6369224943,1000.0,14.0764888062,509,509,14.0758,0.0368008,1000.0
41.0,14.1068,3.0,1.09136,-15.2834,0.0,13.0657894737,75.2849,0.324224672257,14.0691341985,114.069,1000.0,99.9956828753,8.96680358221,1000.0,14.0641284748,510,510,14.0631,0.258447,1000.0
60.0,14.0657,3.0,1.01089,-15.2494,0.0,14.2361111111,75.3842,0.315768443462,14.0235288193,114.158,1000.0,99.9956828753,11.3987000423,1000.0,14.017108902,511,511,14.0174,0.235126,1000.0
75.0,14.1394,3.0,0.801696,-15.2789,0.0,18.0555555556,75.4932,0.285974593351,14.1033444462,114.24,1000.0,99.9956828753,16.742512607,1000.0,14.0975029779,512,512,14.0978,0.352013,1000.0
74.0,14.1284,3.0,1.05389,-15.2539,38.0120585765,16.1904761905,75.5471,0.320633035506,14.0819670306,114.332,83.9083333333,54.4312347942,13.1931405251,230.0,14.0771151522,513,513,14.0783,0.615645,49.0
81.0,14.0935,3.0,1.0903,-15.2586,0.0,14.9701492537,75.5417,0.325678142256,14.055525308,114.418,1000.0,99.9956828753,13.6720328433,1000.0,14.0512457819,514,514,14.0496,0.330459,1000.0
48.0,14.11,3.0,0.954066,-15.2342,0.0,11.7764705882,75.5938,0.306157508216,14.0678021419,114.452,1000.0,99.9956828753,9.05587423342,1000.0,14.0653186409,515,515,14.0663,0.208085,1000.0
63.0,14.0307,3.0,1.02337,-15.202,268.506121327,15.1076923077,75.7099,0.330745831639,13.9876690571,114.518,915.090909091,95.3130106373,13.1173673214,1000.0,13.9852567431,516,516,13.9857,0.0843633,66.0
65.0,14.0776,3.0,0.865416,-15.2424,252.982212813,14.5217391304,75.8617,0.294978396798,14.0382411574,114.604,920.0,97.2744354201,13.1343213367,1000.0,14.0361546397,517,517,14.035,0.388543,120.0
79.0,14.1208,3.0,0.89101,-15.2539,0.0,12.6625,75.981,0.308415990598,14.0777438169,114.675,1000.0,99.9956828753,12.1500450102,1000.0,14.0756103221,518,518,14.0746,0.367606,1000.0
74.0,14.1122,3.0,0.881455,-15.2657,0.0,16.65,76.0293,0.301080493675,14.0708868659,114.719,1000.0,99.9956828753,16.0071077962,1000.0,14.0688335507,519,519,14.0694,0.269723,1000.0
54.0,14.0763,3.0,0.954288,-15.2397,0.0,11.3218390805,76.1096,0.317846334797,14.0327242734,114.744,1000.0,99.9956828753,9.80909061467,1000.0,14.0311717477,520,520,14.0309,0.385187,1000.0
99.0,14.0692,3.0,0.916856,-15.2375,0.0,21.1875,76.1773,0.316118187662,14.023593199,114.81,1000.0,99.9956828753,22.8807199133,1000.0,14.0217846502,521,521,14.0213,0.383851,1000.0
96.0,14.0416,3.0,0.949928,-15.2408,267.643681965,12.0,76.3044,0.31371648884,13.9954159677,114.85,915.363636364,95.4521023421,12.5530971044,1000.0,13.993251442,522,522,13.9929,0.371943,69.0
113.0,14.0798,3.0,0.819709,-15.251,0.0,13.1315789474,76.383,0.30180036667,14.0340321376,114.959,1000.0,99.9956828753,15.4096194369,1000.0,14.0318675642,523,523,14.0322,0.375109,1000.0
76.0,14.1075,3.0,0.858382,-15.2638,0.0,16.6935483871,76.3896,0.30407900544,14.063067217,114.971,1000.0,99.9956828753,13.6471534426,1000.0,14.0600199865,524,524,14.0594,0.0351276,1000.0
85.0,14.0907,2.0,0.897812,-15.2947,0.0,14.3181818182,76.4403,0.310692603572,14.044750975,115.02,1000.0,99.9956828753,13.6915801276,1000.0,14.0427778555,525,525,14.0428,0.388472,1000.0
58.0,14.1213,3.0,0.891184,-15.2915,0.0,14.0810810811,76.4999,0.296277610008,14.0843625356,115.123,1000.0,99.9956828753,12.3154009896,1000.0,14.0836887477,526,526,14.083,0.284769,1000.0
69.0,14.1053,3.0,0.923879,-15.3132,0.0,17.1694915254,76.5584,0.308790587308,14.0635899164,115.177,1000.0,99.9956828753,13.0827257596,1000.0,14.0626712581,527,527,14.0628,0.190319,1000.0
55.0,14.1696,2.0,1.0505,-15.339,0.0,15.7142857143,76.6844,0.33327287321,14.1171447285,115.233,1000.0,99.9956828753,12.6697096237,1000.0,14.1155825065,528,528,14.1158,0.328054,1000.0
72.0,14.1604,3.0,0.944872,-15.2991,0.0,13.2266666667,76.7546,0.312971207237,14.1142407765,115.254,1000.0,99.9956828753,12.2752578611,1000.0,14.1117902748,529,529,14.1102,0.368308,1000.0
58.0,14.1236,3.0,0.976153,-15.2884,0.0,13.7671232877,76.8424,0.310865550706,14.0819617151,115.331,1000.0,99.9956828753,11.6378227827,1000.0,14.0800604506,530,530,14.0795,0.411569,1000.0
106.0,14.1021,3.0,0.886061,-15.293,0.0,15.1451612903,76.9576,0.305631111079,14.0557198649,115.317,1000.0,99.9956828753,14.7055473121,1000.0,14.054893523,531,531,14.0551,0.377118,1000.0
96.0,14.166,3.0,0.914323,-15.3202,0.0,14.4189189189,77.0344,0.315976901344,14.1180643743,115.337,1000.0,99.9956828753,15.9136239072,1000.0,14.1167165623,532,532,14.1172,0.39362,1000.0
71.0,14.1534,3.0,0.924666,-15.2991,0.0,14.4202898551,77.11,0.304778647319,14.1138718839,115.37,1000.0,99.9956828753,12.1671996672,1000.0,14.1127556322,533,533,14.1111,0.338723,1000.0
73.0,14.1266,3.0,1.0206,-15.3173,0.0,12.9230769231,77.1719,0.314485688847,14.0861979045,115.432,1000.0,99.9956828753,12.7769516355,1000.0,14.0854672399,534,534,14.0841,0.460831,1000.0
42.0,14.1082,3.0,0.953323,-15.2728,0.0,13.953125,77.2139,0.31135354015,14.0603135511,115.483,1000.0,99.9956828753,9.34148958862,1000.0,14.0594941407,535,535,14.0603,0.328235,1000.0
113.0,14.1287,3.0,0.838541,-15.2702,0.0,20.2777777778,77.2945,0.286320167518,14.0933734181,115.541,1000.0,99.9956828753,23.3836098555,1000.0,14.0926787758,536,536,14.0919,0.0311856,1000.0
58.0,14.0947,3.0,1.01506,-15.2512,0.0,20.14,77.3309,0.317867155459,14.0512933429,115.664,1000.0,99.9956828753,14.5519895547,1000.0,14.0507216161,537,537,14.0511,0.223634,1000.0
59.0,14.1018,4.0,0.938263,-15.2793,0.0,16.4262295082,77.4279,0.306879685101,14.0603772299,115.712,1000.0,99.9956828753,12.9873318054,1000.0,14.0593828036,538,538,14.0586,0.452689,1000.0
66.0,14.0783,3.0,0.924122,-15.2378,0.0,13.5753424658,77.457,0.294103267139,14.0399371634,115.801,1000.0,99.9956828753,11.7972806342,1000.0,14.0389429024,539,539,14.0381,0.313457,1000.0
67.0,14.0765,3.0,0.927556,-15.2248,0.0,13.7534246575,77.5573,0.31021029846,14.0349390424,115.875,1000.0,99.9956828753,11.0376451999,1000.0,14.0339199958,540,540,14.0348,0.279833,1000.0
125.0,14.0792,3.0,1.0029,-15.2429,0.0,15.0895522388,77.7069,0.304153861815,14.0395263939,115.934,1000.0,99.9956828753,17.5386407881,1000.0,14.0383134059,541,541,14.0382,0.270176,1000.0
