AveragePolicySurr,AverageAbsQYDiff,PolicyRegParamNorm,AverageQLoss,MaxEsReturn,AverageAbsQ,QFunRegParamNorm,Epoch,StdEsReturn,Iteration,AverageReturn,AverageEsReturn,AverageAbsY,StdReturn,MinEsReturn,AverageY,AverageQ,AverageAction,MinReturn,AverageDiscountedReturn,MaxReturn
-4936.21,30.0385829011,97.8495,27900.6,28.4737308242,4778.88,251.823,884,0.472641626326,884,962.739150139,27.3368960893,4777.99459991,1.75033645054,26.4567372635,4777.77534145,4777.74,0.797117,960.095038346,81.7937804583,965.854097402
-4954.92,28.4383881907,97.8576,27922.7,28.2848018154,4795.21,252.034,885,0.702833461271,885,697.627132,26.8302824357,4794.18684863,369.934888662,25.6537915008,4794.10121401,4794.06,0.833809,111.16928243,77.020200348,972.148896607
-4971.03,30.8145864788,97.9343,31315.4,28.4952754197,4811.96,252.272,886,0.666218063992,886,511.748879806,27.2007405633,4811.01207124,296.26281397,25.96011056,4810.93810375,4810.94,0.780063,124.987192249,76.8055566637,966.742193151
-4988.74,30.1737507731,98.0011,30108.0,28.1535354273,4826.42,252.405,887,0.37974600601,887,767.376612463,27.3647005678,4825.49908375,328.391796304,26.5976359299,4825.36332302,4825.27,0.788576,110.609221351,77.5037338463,970.23878848
-4997.68,29.2023674251,97.9646,28342.5,28.1986385308,4840.1,252.587,888,0.498000395618,888,94.7981458364,27.0651627029,4839.06963958,33.518872125,26.28062478,4838.96015179,4838.91,0.772972,34.7062113498,47.4493932983,170.590857532
-5001.21,27.5575883566,97.9743,26151.1,28.3975579722,4846.12,252.665,889,0.552396447407,889,81.0646277638,27.1530112647,4845.04291287,57.3189819262,26.3586038129,4844.79280813,4844.83,0.802295,13.5991524042,40.7522722392,328.650917111
-4999.68,29.040681974,98.0211,27937.7,28.0430859231,4848.2,252.799,890,0.521805990152,890,330.473513665,27.1765498761,4847.02353157,395.44746773,26.3970867529,4846.9446595,4846.86,0.821404,15.1155452655,55.4859538002,971.253280008
-4997.49,26.744869064,97.9735,23020.7,28.3748801669,4856.01,252.868,891,0.741932902637,891,15.6042002244,26.8461424644,4854.64894978,12.8559982277,24.8765888166,4854.55005687,4854.6,0.837079,6.38443208519,12.180068976,80.5924391444
-4995.58,25.9105152812,98.1231,23920.5,28.1800338609,4860.61,253.002,892,0.524977877558,892,545.568233068,27.2317932246,4859.57515693,378.500048139,26.4252458177,4859.43040561,4859.33,0.773482,97.3622484788,75.0199504045,972.40822171
-4975.21,25.5356879442,98.1017,22918.6,28.6422711467,4838.13,253.249,893,0.535376603256,893,801.089792939,27.4416978215,4836.96680118,291.279105168,26.1810223359,4836.89814726,4836.95,0.754974,180.565446901,81.2115626174,970.432098825
-4981.3,25.7156766649,98.0054,24725.2,28.6723333452,4839.7,253.402,894,0.730889725228,894,356.370127965,27.2918734099,4838.76242867,183.424984839,25.9368733303,4838.58394159,4838.55,0.821842,115.178302389,73.2245474111,863.559083011
-4977.5,26.6006751194,97.9722,25213.9,28.6003110529,4830.99,253.525,895,0.79740694259,895,85.7876561871,27.0967889538,4829.88657822,23.9048678678,25.3282467884,4829.76458786,4829.8,0.831622,34.7704857271,45.9528643497,277.626649877
-4982.64,26.6861770515,98.0329,25593.7,27.8406486,4833.28,253.647,896,0.75973045698,896,416.929771719,27.0734798402,4832.26140594,381.122437255,24.5578674492,4832.19956957,4832.2,0.842586,55.0106217888,64.9812466191,985.369362182
-4991.4,30.9525190464,98.0214,32571.9,27.8671011458,4838.94,253.834,897,0.588397968503,897,56.440285527,26.9233760313,4837.99191579,13.5602248842,25.7982223649,4837.74377031,4837.64,0.853105,25.2764015577,33.8833581639,116.219130231
-4996.77,26.9184847595,98.068,23448.0,28.5867676918,4837.12,254.008,898,0.710074789829,898,73.6136347023,27.4480322897,4836.22283442,27.068620822,25.9240676818,4836.04924284,4836.0,0.83258,33.5245120395,40.2736474355,186.110577269
-5006.72,26.257309922,98.1411,23996.3,27.9450287843,4854.72,254.135,899,0.623065998884,899,37.8592124304,27.0195701456,4853.73462863,17.0549996842,25.4985161407,4853.64435734,4853.62,0.838925,24.3381769377,25.4375065701,117.277522372
-5007.48,25.7518218653,98.2649,22502.7,28.0476820905,4855.74,254.252,900,0.466666857481,900,339.849246436,27.1046578895,4854.65450346,315.595596958,26.1991320702,4854.56939728,4854.58,0.886717,41.8669245326,61.1056711124,941.954059129
-4999.46,29.1886380544,98.3417,27321.2,28.2315268978,4849.18,254.425,901,0.605500043506,901,968.251818557,27.214051966,4848.07837691,1.91803508496,25.9376999283,4847.96592999,4847.92,0.790659,965.091115845,82.7478538025,972.372419113
-5010.62,24.1525801875,98.3645,18778.4,28.5184828709,4859.15,254.517,902,0.601294991341,902,969.204963544,27.0606965649,4858.24309037,1.62297547473,25.9225177079,4858.11232575,4858.04,0.860461,966.495457293,81.099541534,972.497322344
-5006.96,27.7128015712,98.2914,25400.6,27.6995739796,4855.81,254.643,903,0.524973734482,903,605.652405796,26.8068984643,4854.65592915,431.971050527,25.9131184931,4854.48820382,4854.6,0.940168,42.9124385583,64.1293296196,968.657289665
-5001.13,27.3259475876,98.3699,24026.5,27.9060064601,4846.98,254.766,904,0.451234886933,904,519.658193805,27.0596764583,4846.19695886,449.660696635,26.1572928658,4846.08179401,4845.96,0.919261,46.3453787908,59.5928221857,973.851065367
-5018.85,27.3643726143,98.4029,24300.3,28.2304236315,4862.99,254.834,905,0.461158886492,905,603.4097954,27.4651610054,4861.98084121,439.22128312,26.6541636955,4861.85308769,4861.98,0.932281,56.8887851367,64.1037143614,973.686914198
-5019.08,26.1481165123,98.445,23728.1,27.8101488646,4862.31,254.948,906,0.660229818535,906,971.141773351,26.9473129548,4861.65964676,1.17910978998,25.1028669504,4861.50475986,4861.32,0.87496,969.318600036,81.6709078386,973.330869306
-5019.14,26.8743221057,98.6331,26836.9,28.0641413287,4864.6,254.998,907,0.696297968332,907,974.366735256,27.1797078973,4863.70512802,1.17842908361,25.963631722,4863.50148391,4863.46,0.857019,972.257063462,86.0414418499,976.469742801
-5025.43,25.9502900483,98.701,20948.6,28.078944781,4864.95,255.126,908,0.565737562618,908,975.255991952,27.1261310967,4864.03287162,0.750243351543,26.1272864028,4863.92267196,4863.91,0.848653,974.423469514,87.0277185624,976.543119227
-5033.81,27.5281966412,98.7692,25083.4,28.0535973114,4874.56,255.263,909,0.618691414155,909,974.724149315,27.1124636361,4873.62532979,0.989046443767,25.5841214026,4873.51524564,4873.41,0.849345,973.047496518,86.9130241982,976.632418227
-5026.24,25.7535984966,98.7985,23357.6,28.3287398353,4874.66,255.417,910,0.660672460488,910,974.866039401,27.124076312,4873.75297637,1.01950736945,25.8681154649,4873.64492732,4873.54,0.852287,973.092351365,86.8803397479,976.471322165
-5038.03,25.7217935284,98.8372,22675.3,27.9214886305,4883.06,255.583,911,0.464456286063,911,976.545895319,27.2221350388,4882.09319315,1.37853167266,26.3713164991,4882.02625104,4882.01,0.854962,974.381650794,88.0847705768,979.00306791
-5045.71,28.0197903037,98.9331,25894.8,28.0468325006,4881.8,255.775,912,0.598753109729,912,977.924447827,27.2336363659,4880.96424525,0.903194649086,25.675217934,4880.84316733,4880.75,0.852003,976.659670279,89.2115216446,980.090484299
-5049.33,25.2035323501,98.8912,19170.1,28.093594121,4897.13,255.88,913,0.574933000006,913,976.090070709,26.9793730843,4896.40108446,0.67720684405,26.0829499056,4896.29007059,4896.24,0.851088,974.801443212,87.3988496504,977.450875559
-5041.95,29.0137679051,98.9015,27940.9,27.956986344,4883.45,255.935,914,0.529766643579,914,976.563425321,27.0243102159,4882.41444454,1.08348938228,25.7544169655,4882.25504355,4882.23,0.856856,974.588532574,87.3599489873,977.782526202
-5051.74,25.512316316,98.9571,22161.7,28.0991208909,4888.69,256.109,915,0.552339561705,915,977.750598751,27.4695197402,4887.75327059,0.786211902642,25.9924858029,4887.58897988,4887.55,0.857126,976.387468084,88.5127218166,978.871196645
-5056.44,28.1797736157,98.9448,29509.8,27.8358963892,4898.94,256.276,916,0.498376013164,916,976.013689097,27.134041263,4897.95326039,0.975422947402,26.1424133216,4897.80710207,4897.8,0.858123,974.877143141,87.1728146682,977.755963927
-5066.94,25.8239578753,99.0182,23386.6,28.4394457673,4903.72,256.443,917,0.5341682034,917,976.948039435,27.4317025437,4902.81317707,1.02457944702,26.4394000328,4902.70774789,4902.55,0.858442,975.074139338,88.3349527727,979.041241736
-5068.16,26.6178169172,99.0283,24683.9,28.0503664515,4906.66,256.558,918,0.508867879547,918,977.112520271,27.0923803483,4905.78777254,1.06847012895,26.1341474944,4905.69141794,4905.67,0.863937,975.177501203,87.5320422033,978.435467799
-5073.06,23.7665793937,99.1484,19208.7,27.940018457,4914.39,256.718,919,0.503851303468,919,978.086210816,27.1515531395,4913.41173045,0.697584276141,26.1225441858,4913.32322803,4913.22,0.848881,976.757161938,89.3123645649,979.056542899
-5074.35,24.7203204719,99.1098,20566.9,28.1659214611,4919.23,256.816,920,0.575014121241,920,977.11696431,27.0201392543,4918.25816333,0.784426087402,25.7828757401,4918.12451867,4918.15,0.854331,975.799676333,88.1320845271,978.510545023
-5083.26,28.1511183013,99.1521,27640.3,28.0765168037,4920.93,257.015,921,0.50530136365,921,977.724425964,27.3113725811,4919.98577406,0.977146505003,26.28194383,4919.88097107,4919.77,0.848354,976.539074598,88.5262917365,979.606055371
-5089.69,26.3709567588,99.1795,23906.9,28.812288842,4930.02,257.183,922,0.521083940588,922,976.359049504,27.374175535,4928.8815765,1.29941061259,26.6670402746,4928.76240622,4928.82,0.861601,974.692608138,87.2875671496,978.548676275
-5097.55,26.9969922123,99.1946,25324.2,27.85514461,4939.41,257.356,923,0.561688044405,923,912.144333412,27.0964363981,4938.57242368,200.2175406,25.6620501639,4938.43542867,4938.38,0.870578,279.005077087,85.6252136889,976.928957134
-5081.9,24.7895849013,99.1981,20358.4,28.7303180314,4927.65,257.566,924,0.710633450235,924,972.722758632,27.3305087464,4926.49760793,0.891182754297,26.2824958931,4926.34976301,4926.39,0.962987,971.159699511,81.3188784709,974.074123474
-5099.25,26.4269790783,99.2126,24626.6,27.9323936016,4943.54,257.683,925,0.39752888171,925,187.056977879,27.05085701,4942.60765838,180.380221631,26.2145490409,4942.50434591,4942.37,0.934099,73.073600704,57.6197266208,973.27869432
-5080.78,24.9221624456,99.3034,22452.3,28.6165487144,4930.2,257.87,926,0.488661912552,926,380.142925211,27.2595756096,4929.1508026,294.670142826,26.4631690767,4928.89751066,4928.88,0.957183,69.0141135313,71.0993114807,974.389716906
-5095.93,24.0188994144,99.3007,22496.8,28.0652621303,4940.79,257.995,927,0.690519167304,927,330.378271083,26.8946312339,4939.93292797,213.020686805,25.5636437968,4939.77479914,4939.77,0.95632,71.5561985066,72.8040755475,972.761380091
-5091.48,29.4500886616,99.3355,31504.0,27.7778249896,4934.72,258.141,928,0.422770014365,928,413.98322114,26.9945506837,4933.55712328,265.396814825,26.351841449,4933.37966836,4933.44,0.958924,114.165733768,75.1274385742,975.149071451
-5103.79,28.612445595,99.3784,29342.4,27.9490393665,4942.45,258.246,929,0.523341406615,929,904.651899136,27.0046836238,4941.65012662,219.473131987,26.0669808271,4941.45920817,4941.32,0.943311,210.640845944,82.4280341844,977.065859099
-5107.64,27.4798248735,99.4228,28422.8,27.994854565,4946.62,258.435,930,0.512113617608,930,974.439842342,26.9833072833,4945.74509468,0.873874674858,26.0890873142,4945.60806022,4945.59,0.924992,973.102041511,84.7559361548,975.918912117
-5110.27,26.8045724899,99.5385,24294.3,28.180906814,4949.99,258.525,931,0.527105278573,931,976.546060682,27.2234316434,4949.06689798,0.66897894017,26.1127446818,4948.8988833,4948.77,0.905027,975.399611151,87.0690645957,977.272861896
-5125.49,27.7893965604,99.58,28241.7,28.3788047489,4964.65,258.621,932,0.539492430732,932,976.912974744,27.3123968097,4963.67739926,0.764207547247,26.0855511783,4963.55386831,4963.59,0.872697,975.58391452,87.5523753996,978.012887365
-5119.95,24.3540693889,99.6049,21097.6,28.4170921796,4970.03,258.805,933,0.638444070252,933,977.560293661,27.1587890848,4969.20707312,0.721273300842,25.8350068065,4968.99576128,4968.92,0.858322,976.59481247,88.3094759225,978.770560894
-5113.15,27.067792675,99.6233,24097.4,28.4303717096,4958.64,258.936,934,0.568327203594,934,976.822537488,27.144081373,4957.7221806,0.869853442911,26.0825631945,4957.57534612,4957.49,0.883173,975.417911844,87.3704952812,978.411064021
-5106.55,28.133105946,99.5767,30584.8,28.4092073518,4957.56,259.091,935,0.504665276465,935,975.787054824,27.4503374726,4956.70597903,1.04083315311,26.3464627977,4956.5812051,4956.5,0.887762,973.289048553,85.8147613403,977.15657843
-5100.8,28.7222762603,99.5652,31417.6,28.3183330635,4951.94,259.232,936,0.616718840821,936,973.882909512,27.069068469,4951.06297543,2.36322898939,26.0416011402,4950.94860642,4950.97,0.866409,967.512488024,84.315900009,975.951807574
-5098.25,25.1532200199,99.5031,23355.0,28.4657626268,4948.53,259.363,937,0.633271059571,937,475.41938682,27.1391480418,4947.78490733,408.2267979,25.9555215774,4947.54544079,4947.49,0.898349,93.6316608604,67.783272389,974.112258095
-5082.95,29.1561613285,99.5324,32893.9,28.125527511,4932.44,259.385,938,0.705420375217,938,974.123020504,27.0271513206,4931.42953891,1.05294525724,25.7745410677,4931.34850046,4931.33,0.901527,972.773205618,84.2204750806,975.902028211
-5088.24,26.0496669686,99.5254,23986.5,27.8143548237,4937.66,259.58,939,0.43251494232,939,973.012950086,27.1712844356,4936.89372819,1.50706128333,26.0570423868,4936.76381939,4936.66,0.915706,969.03360932,83.0925927018,974.507822884
-5062.77,27.8177706885,99.5876,28380.8,28.523677574,4920.8,259.638,940,0.504177810774,940,974.839996585,27.0470387426,4919.83263602,0.830303605843,26.4024012607,4919.68362238,4919.6,0.891584,973.730983767,84.8209605036,975.89688344
-5066.35,25.1571830465,99.5853,23649.4,28.5457927726,4922.77,259.734,941,0.683960361207,941,975.36438469,27.0348363339,4921.76758198,1.09571338518,25.7998455562,4921.69150103,4921.78,0.878451,974.417425057,86.2910459874,977.372030423
-5050.64,26.2911573681,99.6098,26491.6,27.8894039577,4904.69,259.884,942,0.554764284927,942,975.613545007,27.0567431869,4903.90197586,1.09127686411,25.7619545625,4903.7378405,4903.63,0.873103,974.265293257,86.5332352295,977.751023922
-5054.03,26.83566577,99.6502,27227.0,28.8603820395,4905.27,260.046,943,0.64051873143,943,976.292472987,27.2254305259,4904.17295349,1.07081210318,25.9409729509,4904.09731025,4904.18,0.86262,974.606118808,87.2861431079,977.650090211
-5030.56,26.7903056913,99.6467,27545.0,28.4712644881,4886.59,260.197,944,0.604553068408,944,977.214027885,27.0752517632,4885.92127295,1.2824612171,26.0390737326,4885.7857169,4885.64,0.858941,975.383467947,87.6073143895,979.351442323
-5029.67,25.2187686122,99.612,21233.4,28.630778295,4886.67,260.29,945,0.56995519344,945,974.966333882,27.2862174295,4885.65813672,1.04278505441,26.4791129352,4885.47830519,4885.59,0.879422,972.988059098,84.6311119981,976.403379656
-5020.08,25.5399224288,99.6244,24403.4,28.4130008778,4875.77,260.361,946,0.590476183458,946,975.489263255,27.2043777063,4874.75418825,1.06915953726,26.2173003192,4874.68406067,4874.73,0.856609,973.304152114,85.543859615,977.262653179
-5013.95,26.2207016043,99.7382,23600.4,27.690291404,4863.36,260.487,947,0.393296222853,947,977.047370801,27.153940623,4862.39590883,0.790746070627,26.0643373406,4862.28468975,4862.33,0.856819,975.597320444,87.6182703371,978.329586188
-5016.47,26.2647404226,99.7839,22755.7,28.5781309103,4863.62,260.617,948,0.65583392689,948,975.912498485,27.1322900637,4862.87997322,0.994059956061,26.2233108749,4862.78531614,4862.64,0.855571,973.849875484,87.1483629153,977.48209532
-5025.42,28.0617572708,99.9061,27037.4,28.2716796519,4869.57,260.666,949,0.529354844335,949,979.543730762,27.2583400205,4868.6953273,1.43503065348,26.5382550761,4868.64967633,4868.67,0.848369,977.38947891,88.4233149763,982.495022298
-5026.08,26.3075362679,99.9809,24213.1,28.2161578659,4872.68,260.817,950,0.552890885551,950,979.629644113,27.2445464047,4871.92139784,2.0710040607,26.347723635,4871.82393273,4871.82,0.851616,976.866786519,86.8765384072,982.325530016
-5022.31,23.5055426901,99.9823,17792.1,27.9595584637,4869.89,260.882,951,0.464818230403,951,979.719235928,27.1560212827,4869.06903109,2.01537613201,26.3421401176,4869.00154372,4868.94,0.874447,975.9296065,86.5912286929,983.037892401
-5018.45,26.0165123435,100.096,23071.3,28.1887990896,4875.55,260.931,952,0.479341369389,952,649.481392349,27.5300403347,4874.64907292,404.705212711,26.7402593475,4874.51109704,4874.54,0.855795,118.942192534,78.8292966142,981.423933422
-5004.37,26.2045804277,100.188,23587.7,28.0829084034,4863.8,261.073,953,0.53933275576,953,507.04639598,27.1478570711,4862.88039081,404.801240424,25.8553895184,4862.62177418,4862.65,0.878503,90.8069718457,72.735325964,979.087813693
-5000.84,26.6798882594,100.247,25973.4,28.124879635,4859.96,261.244,954,0.675422703395,954,493.844830305,27.1945792298,4858.88931345,380.283459581,25.806895966,4858.77829861,4858.79,0.863513,107.112872304,73.2524208022,979.165778237
-4997.57,26.679471098,100.309,24537.2,27.9310447755,4856.04,261.432,955,0.398587716619,955,978.656795094,27.2988032797,4855.03643607,1.16132957317,26.5265950417,4854.90651251,4854.92,0.8478,977.084865769,86.8198971424,980.704429335
-4989.77,27.1347116319,100.385,25539.3,27.9665172015,4846.08,261.556,956,0.510736309273,956,977.703438246,27.1903364326,4845.13067416,1.57485997317,26.2348738008,4844.99794805,4844.98,0.812893,975.028907567,88.6538811516,980.525404938
-4987.99,23.5914191603,100.278,18685.0,28.0429623232,4844.69,261.661,957,0.605040852366,957,975.291900786,27.0639649709,4843.68761705,1.86026115334,25.6451034579,4843.5315889,4843.57,0.951158,973.175581582,84.5886983353,979.574861464
-4980.32,25.032166871,100.179,23356.5,28.2226255413,4834.18,261.841,958,0.603614891524,958,973.24856613,27.0011555987,4833.34036982,1.24585197814,25.7222951932,4833.22272996,4833.21,0.979642,971.298097702,81.6952762889,975.591226595
-4973.34,25.0631562776,100.11,21844.4,28.1751177121,4829.49,262.033,959,0.464778549987,959,8.09038370842,27.1344057044,4828.67837838,1.07080741482,26.2967774105,4828.46066973,4828.39,0.926051,5.08361524939,7.28504903096,9.78996061145
-4974.24,26.5988918161,100.179,23393.3,28.3749695795,4829.49,262.189,960,0.689450650381,960,27.2213081533,27.0929584624,4828.4699203,28.2278122408,25.8535174119,4828.23481249,4828.21,0.908867,8.28969402193,17.6897626825,170.561842321
