StdEsReturn,PolicyRegParamNorm,StdReturn,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,AverageEsReturn,AverageReturn,AverageAbsQ,AverageY,AverageQ,QFunRegParamNorm,MinReturn,MaxReturn,AverageQLoss,AverageAction,AverageAbsY,MinEsReturn,AverageDiscountedReturn,Iteration,Epoch
44.9077373357,148.527,145.191326782,5.88496381703,-323.836,236.736086568,34.9782495474,1159.67864262,317.789,317.464633612,317.461,250.232,1005.61379936,1816.14654228,333.766,0.893851,317.53885842,5.83809807149,255.547638564,1640,1640
199.21344724,148.514,569.134319772,5.75727041448,-324.044,810.424311982,98.1666071646,1341.24720771,318.165,317.786680043,317.783,250.249,302.77505328,2840.81740617,330.116,0.872023,317.883880292,5.75989066206,230.699769615,1641,1641
208.941148577,148.558,596.333650703,5.89523471716,-323.553,700.484986639,141.453008709,1393.53006719,317.358,317.001893815,316.985,250.335,274.808761237,3006.86651221,345.152,0.850191,317.100089442,6.62632789043,227.179268277,1642,1642
132.098105781,148.584,335.09402541,5.82835407395,-323.52,713.230551069,60.6435502263,1134.63044629,317.617,317.273751206,317.274,250.401,857.821650777,2139.82726195,358.999,0.838743,317.368236824,5.70792488606,241.120705097,1643,1643
212.693190305,148.682,292.882645419,5.59125766598,-323.708,620.058200456,161.524605554,891.692785553,317.689,317.354204161,317.336,250.447,445.056076137,2173.32898455,309.433,0.856291,317.449658936,7.41521988732,227.778202919,1644,1644
192.710418086,148.734,358.566813879,5.87904029369,-324.17,712.213605489,107.249639956,1166.67845446,317.901,317.560777765,317.555,250.536,758.454938345,2150.29498528,345.58,0.850779,317.653248402,6.81281106938,254.615193558,1645,1645
341.864361814,148.767,559.533081387,5.72395889618,-323.697,1175.26579681,292.892534235,577.273883134,317.58,317.220052228,317.222,250.611,30.0274503541,1895.71551472,335.433,0.847075,317.321654663,7.08960607403,147.188238173,1646,1646
96.9067977598,148.799,536.541837529,5.58964109992,-323.787,322.061238706,66.0277951294,993.41166378,317.823,317.497206119,317.485,250.622,243.05386219,2555.2429797,300.641,0.831652,317.60208142,5.61277902229,215.850243189,1647,1647
198.629156391,148.846,447.460117907,6.05603947678,-324.39,786.680124971,124.512292739,962.611911142,318.327,318.001154017,317.972,250.716,734.557497474,3136.35303482,374.816,0.842629,318.097226574,5.95821397515,236.000567223,1648,1648
169.697444886,148.865,79.0730400585,5.49850788989,-324.595,744.16263128,93.3532683403,875.890652471,318.293,317.948250778,317.941,250.776,786.47056269,1073.58766746,289.537,0.83974,318.067071068,5.43217204966,248.147992523,1649,1649
176.119635679,148.958,165.689377079,5.62099403379,-324.212,568.497450373,107.64130133,928.788183112,318.412,318.034060569,318.039,250.804,757.451887134,1629.62682979,325.805,0.853604,318.138954562,5.80679173084,248.1243534,1650,1650
115.592446685,148.972,90.9464595131,5.67862481825,-323.963,477.915175177,60.6284892508,871.516932657,318.002,317.626598601,317.618,250.789,779.463851325,1098.89970869,337.067,0.863287,317.731628677,5.73474869935,242.210658564,1651,1651
91.5942747845,149.023,251.098101897,5.73163238511,-324.308,309.68233232,60.3544912279,432.01178999,318.23,317.892617623,317.889,250.861,195.926342321,953.853320886,332.563,0.869349,317.983639606,5.29667923588,174.523897987,1652,1652
157.748652553,149.072,160.91096492,5.77938987494,-324.734,690.619892409,103.322566724,934.833712598,318.678,318.387669843,318.361,250.958,771.376680706,1351.92828143,352.988,0.862193,318.489440241,5.87226029961,249.602729128,1653,1653
203.464326211,149.13,159.605263787,5.93348184734,-324.076,737.481169713,185.282417107,722.906297448,317.774,317.430978935,317.437,251.038,469.977521751,1027.58248847,354.576,0.868613,317.499106041,6.85311612776,229.866590612,1654,1654
216.718719743,149.164,46.0710648632,5.80789105612,-324.453,778.832595079,137.855323607,807.598072175,318.236,317.89783549,317.883,251.068,750.308384672,926.706446553,339.911,0.867585,317.972870786,5.83086769889,233.299788146,1655,1655
205.379785997,149.234,95.0607130067,5.80121915041,-324.609,846.692097619,104.341489292,916.131736835,318.57,318.256928552,318.251,251.129,722.667140381,1056.36546985,338.765,0.920636,318.324335514,5.27219541604,243.5511656,1656,1656
122.405526844,149.262,66.9540228521,5.86494083933,-323.781,435.383030439,107.839821349,1032.72056597,317.611,317.278608508,317.259,251.201,776.711676028,1125.22908676,337.054,0.90633,317.363618398,5.83314663589,255.08013494,1657,1657
300.232706676,149.303,167.185819839,5.87214874877,-325.006,907.409558495,292.080272231,834.576656943,318.681,318.371786977,318.355,251.243,699.85300342,1687.85678749,331.63,0.877623,318.449023145,5.93798634892,234.216268645,1658,1658
217.685733221,149.361,372.280824821,5.97825312315,-325.187,931.345788386,103.427653481,1329.1292506,318.646,318.326910189,318.333,251.289,999.666942584,2299.66769692,334.459,0.875339,318.392178845,5.31556164281,259.600652122,1659,1659
383.473349156,149.415,552.080348595,5.75843630345,-324.372,1235.13644517,213.789071195,817.778755381,318.308,317.977450163,317.969,251.352,261.557794247,2628.29265921,326.267,0.876702,318.067549221,6.73212913345,206.203277788,1660,1660
100.592632967,149.411,201.386795295,5.71592297474,-325.156,458.512337629,49.3381535822,947.687374737,318.921,318.577052275,318.565,251.425,724.09901668,1333.90320135,325.868,0.881293,318.667977239,5.72042436624,241.794139069,1661,1661
108.450425149,149.464,457.070285325,5.67727779708,-325.106,477.73802141,76.6076401466,1229.18833602,318.937,318.571016077,318.574,251.446,449.897755748,2636.27328386,325.948,0.84578,318.680947948,5.86980251712,246.496326746,1662,1662
120.515965437,149.504,306.291511121,5.68838728891,-325.378,550.325753952,69.6143687608,1087.13693838,319.259,318.945679467,318.931,251.496,494.806628425,1902.80022136,323.875,0.847356,319.039640806,5.5731475279,239.301791868,1663,1663
212.037027255,149.548,542.394726138,5.63684231978,-325.846,870.6392869,107.098218923,1622.78965301,319.795,319.473688604,319.47,251.587,922.496916317,2863.97213321,305.426,0.875596,319.580831143,5.48794463325,254.607811628,1664,1664
153.173818589,149.611,339.883301753,5.8315198771,-325.692,577.496881708,91.3160403858,643.607310727,319.58,319.182879318,319.174,251.619,295.390534986,1633.48731559,326.692,0.887442,319.316106379,4.70060773942,201.839875477,1665,1665
274.789859962,149.66,711.467370217,5.89042058774,-325.735,996.922012734,151.432801746,770.286756678,319.418,319.038452667,319.023,251.704,250.623216669,3192.33477149,358.885,0.85912,319.13989333,6.86952211227,191.471283084,1666,1666
169.506295942,149.691,750.524115293,5.76321077475,-326.086,622.796816319,84.4530253772,1452.97003058,319.77,319.386024067,319.392,251.742,296.358540029,3236.19870218,329.264,0.844354,319.50571631,4.43038654897,239.078152356,1667,1667
130.790977397,149.749,76.8116640412,5.73329317185,-326.072,426.28814205,124.183219435,802.362834918,319.803,319.450916719,319.442,251.805,744.936331595,1071.45751369,314.904,0.849841,319.557057934,5.46684413056,236.947142797,1668,1668
176.067626254,149.789,206.64028833,5.97722695327,-325.61,656.848882764,108.834755924,866.118494816,319.113,318.801168448,318.795,251.892,683.432674476,1933.89353903,343.771,0.850154,318.892929087,6.34207141523,237.503688823,1669,1669
148.595723628,149.831,199.754351551,6.03214560637,-326.238,558.367749612,87.3151500897,780.496783394,320.179,319.785940328,319.778,251.93,331.099444557,1418.65802431,371.101,0.847874,319.886885398,5.77212230185,228.507232869,1670,1670
113.66516362,149.886,234.277986737,5.92489042642,-325.794,386.375385681,63.0410742366,967.233943245,319.648,319.330037783,319.31,251.986,737.573378971,1862.60849577,356.384,0.834035,319.435430915,5.87448753315,240.690780658,1671,1671
121.165493089,149.884,277.636072252,6.08931160394,-326.209,545.710150808,72.0384184664,1021.49193483,319.786,319.442311602,319.427,252.023,469.461808683,1635.99040192,358.65,0.813794,319.516479236,5.6904734178,244.563479958,1672,1672
198.350848316,149.95,155.476929368,5.80083712047,-326.422,613.164349016,149.095338916,1118.88892904,320.2,319.834973263,319.855,252.08,760.010700995,1628.51497665,328.348,0.829116,319.895784604,5.85673929246,254.935544603,1673,1673
129.802556166,149.966,154.066470701,5.89139770899,-326.504,537.553012423,92.4257165266,975.388620738,320.095,319.786396169,319.767,252.131,748.365395341,1280.49840818,359.525,0.840947,319.854981571,5.6871440871,251.716101821,1674,1674
243.484297963,150.04,316.28694963,5.98394764314,-327.274,823.984016356,127.190272758,929.416723338,321.063,320.740018367,320.738,252.179,436.283516333,1576.40633188,353.772,0.843009,320.804134537,5.75094664088,234.1475491,1675,1675
235.0412267,150.08,263.109439658,5.77666602137,-326.135,674.647888428,184.566050791,746.426804152,319.968,319.597474056,319.587,252.225,481.618639679,1556.83456212,334.621,0.815552,319.70171516,5.25923513934,225.0633803,1676,1676
178.608566122,150.15,448.490563014,5.75729525929,-327.107,660.149288235,91.9374251562,1159.82724095,320.737,320.388263035,320.382,252.266,456.730004235,2013.09148358,325.473,0.808038,320.495072238,5.99235093367,242.916975638,1677,1677
139.634790612,150.215,838.254132933,5.81622365505,-326.399,483.909067439,94.9368805373,1373.72135014,320.194,319.829683778,319.832,252.319,33.6094429051,3202.57032843,354.094,0.829077,319.928625621,5.6951804852,217.286662191,1678,1678
121.176510353,150.275,345.160417614,5.72611570306,-326.535,446.070197276,71.4983333733,1078.70595067,320.195,319.840920199,319.822,252.368,728.640715917,1991.02042442,323.628,0.83358,319.952578661,5.49160784109,238.100476673,1679,1679
155.016487062,150.302,74.6031172964,5.81409564751,-326.926,525.024637638,98.7754831528,977.897873993,320.574,320.241455439,320.248,252.458,785.222106754,1100.64690798,333.315,0.842461,320.322915149,5.90107007646,250.130934723,1680,1680
189.628805476,150.342,146.496863845,5.76418212885,-327.155,728.29759466,114.700444212,978.442465973,320.811,320.504189489,320.471,252.525,441.655924776,1195.1772575,327.563,0.864739,320.59349188,5.7487415771,250.389967372,1681,1681
372.716901789,150.384,833.866370735,5.61026580458,-326.548,1334.9396039,223.332469643,1928.36029032,320.465,320.142303536,320.141,252.536,1013.598269,3427.7911094,326.004,0.835988,320.223802143,7.22407238432,255.170762455,1682,1682
177.327241823,150.426,821.948254165,5.80936569649,-327.014,678.013608501,95.8480271253,1586.10427513,320.412,320.064034857,320.059,252.624,193.244750191,3454.44059632,324.614,0.818646,320.137715208,5.62597079048,249.899337558,1683,1683
64.1651012544,150.452,673.168682697,5.80441683947,-326.879,292.855074147,39.8470031908,1182.10973937,320.742,320.430669165,320.4,252.664,448.457785179,3320.07610208,349.008,0.862674,320.511160052,5.84397949157,243.052653965,1684,1684
126.507415259,150.518,98.190481296,5.89682550889,-326.377,411.989191229,92.8899089119,1052.26058909,320.153,319.774774231,319.788,252.731,941.214141775,1342.94281731,346.124,0.847728,319.861242841,6.546769801,257.736208272,1685,1685
175.649637731,150.562,196.033121609,5.72280778739,-325.872,613.848457445,128.090281776,1041.57051676,319.82,319.475580958,319.476,252.787,732.006489645,1724.51113531,337.353,0.842878,319.563831336,7.33348021697,248.605795041,1686,1686
100.291629216,150.613,992.394463687,5.61637155946,-326.94,495.319116098,54.6865278801,1900.47426145,320.679,320.351474575,320.346,252.881,707.217936177,3276.66143646,308.448,0.835471,320.442555742,5.86248842286,238.89349666,1687,1687
187.450079164,150.653,657.212509783,6.04025193631,-326.722,944.239453374,81.6469201366,1113.54649616,320.592,320.282127417,320.251,252.945,276.008585574,2479.03845432,359.041,0.829977,320.372645114,5.08595087683,211.531785116,1688,1688
190.024671356,150.676,472.887891043,5.83440381018,-326.341,625.898338878,115.753033373,1364.79317414,320.17,319.80154228,319.814,253.012,756.612957738,2771.14341632,333.106,0.871181,319.895990086,6.41760197282,245.344102722,1689,1689
318.219140502,150.745,311.784589773,5.81022005079,-326.663,1214.50346689,201.243975594,772.045953379,320.476,320.17622253,320.173,253.057,183.600097864,2006.87443296,348.491,0.856364,320.260831949,6.19511030786,209.672666119,1690,1690
101.094503899,150.785,347.69273166,5.72015219148,-326.693,473.936545448,57.9507890264,981.304008483,320.4,320.07344274,320.044,253.115,453.880187008,2378.28637519,341.285,0.853722,320.17244491,3.6235225146,232.116576323,1691,1691
172.079621246,150.803,733.480228683,5.69897263526,-327.569,749.305258273,88.4362318803,1336.23762786,321.179,320.808189622,320.796,253.197,278.917887505,3045.35688013,303.704,0.837908,320.907958099,5.43711905236,226.157968188,1692,1692
210.757460087,150.88,88.8771003319,5.78390751704,-326.989,908.071904497,103.730562174,923.756332159,320.528,320.194601065,320.185,253.231,714.780574559,1007.53535754,335.345,0.877877,320.281791145,5.63220152601,244.053870165,1693,1693
201.121693026,150.931,320.586062208,5.74252900982,-327.162,1016.35403518,85.2472360104,741.276471747,320.957,320.561973133,320.56,253.263,271.956132005,1800.47894922,324.894,0.859049,320.648471936,5.80992852122,210.498595743,1694,1694
102.839302124,150.987,614.578034279,5.67184791642,-326.482,396.669850159,72.3213657829,1092.42762871,320.107,319.7667435,319.756,253.31,450.919219118,3087.49105232,312.517,0.859738,319.878840571,6.07370756951,234.371054026,1695,1695
168.585438622,151.055,336.479567754,5.62640680934,-327.526,793.491183393,95.5230108505,759.3598133,321.195,320.862019817,320.856,253.36,434.427155557,1654.82149135,318.547,0.891797,320.953467999,5.82339576309,218.191462812,1696,1696
246.968605053,151.105,94.0937524772,5.59762010769,-327.485,646.143110228,186.937120111,968.505379953,321.047,320.718226952,320.712,253.417,735.580635205,1202.56738058,312.739,0.859419,320.797492082,5.58663874077,254.818817939,1697,1697
309.378948928,151.196,660.515055919,5.96582398156,-327.261,950.891956777,280.679389924,1107.90328616,320.718,320.372303241,320.358,253.482,412.690901902,2736.44938875,351.212,0.847176,320.446855858,5.55657659654,230.898070978,1698,1698
117.428766478,151.237,278.566681632,5.76490948374,-327.235,604.913443151,58.1453515804,1126.04410666,321.102,320.742913079,320.738,253.534,735.841918823,2408.52776123,353.819,0.874382,320.854935669,5.81182623637,258.82543925,1699,1699
155.123087309,151.312,474.320331871,5.71921237099,-327.395,550.069076317,107.31151704,980.018394257,320.954,320.597024469,320.59,253.611,229.026359119,2330.48457915,330.297,0.897364,320.712364032,5.73682744556,225.057755853,1700,1700
249.264270787,151.353,421.061275491,5.70435171562,-327.32,739.100642131,188.532835322,641.935884603,321.045,320.721277668,320.706,253.662,29.8032636142,2086.47081956,327.534,0.893588,320.807436366,5.55434164749,192.629418355,1701,1701
190.355656067,151.369,576.350606939,5.7607665774,-327.561,744.623175399,131.338556362,1251.29706849,321.331,320.984591584,320.968,253.716,295.186472752,2358.07803404,330.773,0.895009,321.081055936,5.80780641715,239.733425108,1702,1702
262.40105815,151.418,231.850016528,5.69873218116,-327.11,917.300124284,203.581680052,962.495024722,320.608,320.233489601,320.233,253.796,475.430929799,1881.5974941,318.231,0.889746,320.335355465,6.64811799891,240.63063524,1703,1703
204.243104152,151.449,337.646155787,5.77189670921,-327.5,719.894751542,142.858315684,919.780167158,321.013,320.63204991,320.64,253.871,217.937729072,1959.88447768,353.365,0.879071,320.754410849,5.83400153369,231.311918259,1704,1704
173.375884778,151.491,215.830703705,5.82464444523,-327.712,787.216703282,87.1296355962,1065.29663669,321.252,320.927766305,320.909,253.927,853.61690554,2232.84112775,339.44,0.902256,321.002263437,5.56517005524,251.92670363,1705,1705
217.761409389,151.537,290.000015397,5.61841193809,-327.49,655.005221442,151.899022678,892.63412948,321.248,320.894468055,320.882,253.956,430.484484163,1494.42098858,306.13,0.890708,320.971606572,6.79285297337,233.602387427,1706,1706
88.1898777725,151.604,207.167368151,5.91458428356,-327.735,343.911853596,53.60962502,694.150669781,321.245,320.893353386,320.884,253.99,409.328024299,1333.70990373,369.548,0.889411,320.974252767,6.7307161015,214.625637356,1707,1707
139.965035571,151.63,69.9671804165,5.7264615168,-327.324,705.056289736,71.4287303214,915.97700424,320.831,320.524457893,320.507,254.064,747.414661455,1105.46795735,337.948,0.925985,320.600656289,5.35902324483,248.346985347,1708,1708
150.570960565,151.685,486.946741849,5.5361512362,-327.797,461.504402829,116.80508874,1059.56915358,321.628,321.286829016,321.286,254.108,457.237672663,2981.7094212,318.807,0.896499,321.362605806,5.55147404996,231.981011695,1709,1709
