Iteration,AverageAbsY,AverageQLoss,MinEsReturn,AverageAbsQYDiff,MaxReturn,StdEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageY,AverageDiscountedReturn,AverageAbsQ,AveragePolicySurr,AverageAction,AverageReturn,StdReturn,MinReturn,Epoch,AverageEsReturn,AverageQ,MaxEsReturn
120,5.32921051554,0.0500694,757.067990835,0.115625565335,932.812977211,0.0,41.975,40.4393,5.32611177707,99.4548222856,5.32855,-5.42851,0.874039,748.039471273,103.732276005,621.47771434,120,757.067990835,5.32545,757.067990835
121,5.40993736125,0.0349219,500.076583806,0.110735108474,1060.97380006,0.0,42.1278,40.6191,5.40809148475,110.82986883,5.40938,-5.50972,0.879695,730.870883179,178.315827729,520.391224672,121,500.076583806,5.40747,500.076583806
122,5.44436895508,0.0450057,468.985159395,0.114603491851,1727.3596733,0.0,42.3018,40.8037,5.4425117007,137.51204518,5.44389,-5.54605,0.894033,1218.64387512,435.195062306,702.628287429,122,468.985159395,5.44195,468.985159395
123,5.52558976211,0.0541325,409.98478293,0.117432235036,1299.16151436,0.0,42.4501,41.0137,5.52389481149,98.3611365255,5.52516,-5.6311,0.913084,955.92162277,298.425251934,490.098345768,123,409.98478293,5.52326,409.98478293
124,5.63773834255,0.0386079,844.598910894,0.113178543423,1975.58334344,0.0,42.6446,41.1914,5.63619920579,134.637500188,5.63725,-5.74137,0.906318,987.740217683,512.978301611,530.446622973,124,844.598910894,5.63544,844.598910894
125,5.68140981123,0.0424412,814.324065644,0.113186937213,1189.15354406,0.0,42.8014,41.3309,5.67965904368,142.949522892,5.68086,-5.77882,0.888056,936.090779251,145.565508487,761.244284962,125,814.324065644,5.679,814.324065644
126,5.75886794516,0.0483786,455.637869905,0.116823545621,1641.72761304,0.0,42.9156,41.4973,5.7576409395,138.634932641,5.75845,-5.85924,0.912011,1182.54781334,326.891348683,661.438897011,126,455.637869905,5.75699,455.637869905
127,5.86914098259,0.0529951,1003.1801779,0.118136371297,1191.13260395,0.0,43.1167,41.6838,5.867830652,118.971689709,5.86881,-5.96912,0.881132,813.760095031,172.781769921,613.064365699,127,1003.1801779,5.86721,1003.1801779
128,5.89738542716,0.0549335,843.324629775,0.117297050618,988.084666542,0.0,43.238,41.8415,5.89595672106,120.087384675,5.89719,-5.99522,0.879713,754.09662333,115.257843408,631.857920304,128,843.324629775,5.89542,843.324629775
129,5.94051410499,0.0529687,582.488129008,0.116220516775,1154.28434724,0.0,43.4721,41.9848,5.93858068448,124.646726628,5.93998,-6.03649,0.883184,878.164151054,145.676161325,681.242260687,129,582.488129008,5.93769,582.488129008
130,5.98729706322,0.0502545,466.982871404,0.114555641816,1351.64849108,0.0,43.6307,42.1996,5.98486147926,140.612100909,5.98748,-6.08172,0.87659,976.125730687,220.701389799,697.866071986,130,466.982871404,5.98455,466.982871404
131,6.08858857583,0.0538517,567.029705867,0.116894484493,1324.79588257,0.0,43.7606,42.373,6.08576470232,149.950482161,6.08834,-6.18451,0.881175,1006.60370467,177.740675554,693.021756703,131,567.029705867,6.08514,567.029705867
132,6.11264405585,0.0659326,825.043095597,0.120733075435,1843.62450208,0.0,43.8859,42.566,6.10964412666,155.296936263,6.11195,-6.20554,0.876135,1160.51061929,331.103329623,817.964847076,132,825.043095597,6.10863,825.043095597
133,6.19681382279,0.0563425,676.621167025,0.118065862172,1778.34289166,0.0,43.9977,42.7275,6.19414247424,136.975220247,6.19703,-6.29633,0.886097,1189.63681143,343.060195703,801.5984602,133,676.621167025,6.19406,676.621167025
134,6.25101005965,0.0602897,686.347768324,0.123502280411,2098.60765206,0.0,44.1595,42.8954,6.24915548428,163.402626994,6.25066,-6.3476,0.875252,1522.5651261,469.001793326,707.549468399,134,686.347768324,6.24829,686.347768324
135,6.3253314631,0.0506035,1201.98661454,0.117340941111,2318.04629207,0.0,44.3238,43.0566,6.32355105818,180.418703453,6.32494,-6.42558,0.904399,1712.74986458,478.28234523,864.414468056,135,1201.98661454,6.32282,1201.98661454
136,6.39480914397,0.0641377,505.506979785,0.123808338405,2577.9954982,0.0,44.4946,43.2496,6.39371261917,190.655799645,6.39449,-6.4968,0.897054,1799.94925683,545.231684501,945.393127823,136,505.506979785,6.39306,505.506979785
137,6.47168753389,0.0554255,1209.85926928,0.119312359277,1758.78076329,0.0,44.6279,43.445,6.47053823999,167.188995224,6.47113,-6.56948,0.911372,1042.13193977,309.807488641,621.03232999,137,1209.85926928,6.4699,1209.85926928
138,6.50000141069,0.0547753,1038.26130632,0.118641447843,1040.24586066,0.0,44.757,43.6211,6.4992894448,110.704406575,6.49934,-6.59746,0.881149,733.862783398,166.438771026,534.803041868,138,1038.26130632,6.49854,1038.26130632
139,6.59979097927,0.0794248,804.028495889,0.127782093135,2184.92128153,0.0,44.9508,43.811,6.59892241414,168.527347185,6.59943,-6.69394,0.915509,1461.14785323,458.886548766,723.491295225,139,804.028495889,6.59843,804.028495889
140,6.65117631939,0.0763767,513.759228097,0.126051794617,2386.45270276,0.0,45.0769,43.9983,6.65028110751,172.553051048,6.65048,-6.74963,0.902007,1917.75744835,450.605973001,925.689271045,140,513.759228097,6.64953,513.759228097
141,6.69154890224,0.0642187,765.727181355,0.12520227461,1651.57376332,0.0,45.2011,44.1639,6.69027535611,119.071471624,6.69117,-6.79114,0.899912,1124.11556105,235.342110564,827.969161287,141,765.727181355,6.68979,765.727181355
142,6.77053550501,0.0554603,1187.89445877,0.119768044571,2562.03313922,0.0,45.3896,44.3014,6.76859288258,198.594693148,6.76985,-6.86542,0.923674,2064.24942312,393.151368009,1439.39129144,142,1187.89445877,6.7678,1187.89445877
143,6.85830251034,0.0682839,514.194564921,0.123452491201,1772.53691598,0.0,45.5321,44.5124,6.85701361101,146.039508696,6.85754,-6.95944,0.901938,1247.39371165,284.388311133,792.452731895,143,514.194564921,6.85611,514.194564921
144,6.8667687914,0.0640779,544.223391726,0.126022605061,1366.43129614,0.0,45.6911,44.7139,6.86463572668,178.17296454,6.86637,-6.96342,0.912227,1017.86398308,278.348153111,478.074117365,144,544.223391726,6.86417,544.223391726
145,6.94876473687,0.0734754,1176.00430156,0.128599494857,1043.91260356,0.0,45.8709,44.8339,6.9474495525,109.700017335,6.94809,-7.04485,0.896613,867.565526229,89.3140284039,763.194673737,145,1176.00430156,6.94647,1176.00430156
146,7.00436209777,0.0570168,632.887752108,0.121585466177,1240.07670975,0.0,45.9789,45.0044,7.00265608302,115.652121036,7.00412,-7.10496,0.89224,975.628415526,137.966704051,794.596059236,146,632.887752108,7.00214,632.887752108
147,7.04419068102,0.0651261,529.531712889,0.125777919399,1080.2020381,0.0,46.0882,45.2008,7.04238896782,107.598505863,7.04417,-7.13865,0.893036,880.974043385,101.086184983,745.783414233,147,529.531712889,7.04173,529.531712889
148,7.11144179695,0.0698948,413.953017868,0.12489030575,2593.00116835,0.0,46.241,45.3689,7.10995713887,178.323733344,7.11131,-7.20805,0.910947,1448.66130542,581.926702489,743.251338111,148,413.953017868,7.10947,413.953017868
149,7.14167757758,0.0882355,612.061010192,0.134427522506,1490.61910314,0.0,46.4016,45.5147,7.13974567292,127.818404444,7.141,-7.24625,0.899424,884.770629403,288.893004218,624.279555086,149,612.061010192,7.13867,612.061010192
150,7.22378056849,0.0599405,1044.69343777,0.125521948648,2109.20695402,0.0,46.5941,45.6459,7.22210479838,171.947706634,7.22361,-7.33115,0.918736,1294.53053607,423.510632142,807.794035745,150,1044.69343777,7.22157,1044.69343777
151,7.3409080558,0.0698477,1159.86675252,0.127022984351,2093.67831631,0.0,46.7389,45.7986,7.33902661129,177.069881264,7.34101,-7.44527,0.932078,1678.23831137,411.55180349,1044.97029319,151,1159.86675252,7.33868,1159.86675252
152,7.42153666975,0.0676904,1156.56530146,0.127244894615,1876.96458919,0.0,46.8658,45.9562,7.41975629924,142.842127763,7.42075,-7.52188,0.909295,1280.96474644,460.592335219,446.393006474,152,1156.56530146,7.41867,1156.56530146
153,7.46701308301,0.0997733,618.91529402,0.135571236327,629.966523175,0.0,47.0749,46.1538,7.46500689163,77.8860401501,7.46696,-7.56782,0.896977,504.130352848,67.5559435799,415.938891239,153,618.91529402,7.46438,618.91529402
154,7.45074097885,0.0498617,820.531013726,0.120674861907,854.767055271,0.0,47.1437,46.2988,7.44863976588,93.5845629779,7.45056,-7.54955,0.897505,685.563102624,77.0182033034,547.962498273,154,820.531013726,7.44821,820.531013726
155,7.51814644098,0.0840403,339.82110379,0.131113074144,1900.52322017,0.0,47.3611,46.4136,7.51650769406,170.901432965,7.51789,-7.61565,0.897765,1258.24036804,389.129765577,686.033713237,155,339.82110379,7.51571,339.82110379
156,7.63218963292,0.0819716,1140.51133817,0.132940747648,1947.96848861,0.0,47.5378,46.5469,7.63051435852,159.530516266,7.63209,-7.72843,0.918771,1100.46821649,336.277915179,662.740523991,156,1140.51133817,7.62993,1140.51133817
157,7.69393864087,0.0940292,944.837399015,0.133209127674,1045.39736522,0.0,47.657,46.7428,7.69239813399,110.281904593,7.69348,-7.79016,0.902911,797.587805516,119.118836898,629.366010732,157,944.837399015,7.69147,944.837399015
158,7.74632336189,0.0788522,567.762840174,0.130362053259,2145.69038054,0.0,47.7893,46.869,7.74456650462,171.719131891,7.74573,-7.84372,0.925695,1686.73761722,459.990914457,836.882916393,158,567.762840174,7.7437,567.762840174
159,7.76116558307,0.0617842,506.64834689,0.125775743175,1804.15573157,0.0,47.9268,47.001,7.7596572637,112.281344057,7.76097,-7.85367,0.900201,751.908761654,423.156992834,422.351622309,159,506.64834689,7.75913,506.64834689
160,7.80305733282,0.0873337,1124.99066239,0.13389754108,1527.68351591,0.0,48.059,47.1722,7.80160469769,123.045309774,7.80302,-7.89725,0.88569,796.150324333,295.299910552,497.744488531,160,1124.99066239,7.80117,1124.99066239
161,7.89134787486,0.0891476,427.627329368,0.133077667656,2081.60125236,0.0,48.1697,47.3432,7.88959896597,151.716429503,7.89077,-7.98818,0.888637,1049.56718152,434.970917162,686.140645836,161,427.627329368,7.88874,427.627329368
162,7.93319119767,0.0852261,342.084710469,0.131448203903,1038.46144576,0.0,48.2838,47.4845,7.93181442374,120.207493935,7.93319,-8.03302,0.894493,682.351622753,183.782860677,443.188685331,162,342.084710469,7.93133,342.084710469
163,7.92432129481,0.0914378,888.268539772,0.135867022663,1885.18955496,0.0,48.4362,47.7043,7.92309419498,149.73927001,7.92389,-8.02634,0.910562,1202.60095287,428.609004879,547.707245692,163,888.268539772,7.92237,888.268539772
164,7.99608979576,0.0778024,540.196122388,0.131009811125,2155.27890443,0.0,48.6154,47.8592,7.9946979423,160.647770784,7.99591,-8.09307,0.909819,1425.37687635,609.367201269,550.967610469,164,540.196122388,7.99399,540.196122388
165,8.06951372935,0.0925308,510.683195003,0.138198568795,958.157842234,0.0,48.7928,48.0251,8.0678951254,104.80597484,8.06923,-8.16585,0.887028,646.632279676,174.73406183,451.396425304,165,510.683195003,8.06734,510.683195003
166,8.11263082972,0.100996,574.017008601,0.13811398385,1631.42169717,0.0,48.9415,48.145,8.11042088637,141.289601899,8.11226,-8.20565,0.89496,979.919578965,348.28957213,597.925809225,166,574.017008601,8.10962,574.017008601
167,8.16016675416,0.0994207,458.430723784,0.138821467404,2090.09565083,0.0,49.0571,48.3354,8.15744689542,158.392407232,8.15968,-8.25249,0.923079,1595.33673945,451.346114607,777.232479701,167,458.430723784,8.15652,458.430723784
168,8.20562171163,0.106285,539.227388185,0.139695103614,2290.740148,0.0,49.1855,48.4907,8.20238921164,157.022798763,8.20502,-8.3018,0.925834,1375.68219783,597.134007835,595.958775156,168,539.227388185,8.20161,539.227388185
169,8.26936920495,0.0820916,1039.12014033,0.132923683363,1551.11904433,0.0,49.2639,48.5913,8.26602938602,133.305215243,8.26923,-8.3611,0.898455,900.610367316,292.004024231,556.152481866,169,1039.12014033,8.26563,1039.12014033
170,8.29475159241,0.0973193,559.033394799,0.135222064259,689.536810133,0.0,49.3903,48.7746,8.29162844568,74.0906713427,8.29408,-8.3875,0.902754,524.643339953,79.8450804375,406.838422974,170,559.033394799,8.29079,559.033394799
171,8.30127920612,0.0862793,616.763649537,0.134254111487,1698.33593209,0.0,49.6272,48.9202,8.29822963667,148.170611003,8.30106,-8.39194,0.905187,1023.13599622,292.787153626,774.305191009,171,616.763649537,8.29769,616.763649537
172,8.37325800228,0.0839338,1104.96870607,0.134878452505,898.308662984,0.0,49.7959,49.0351,8.37056235892,131.95581724,8.37298,-8.4656,0.916134,485.828056893,438.178804449,-348.763570351,172,1104.96870607,8.36996,1104.96870607
173,8.48897009312,0.0923051,1167.84401219,0.135123664285,1706.62560109,0.0,50.007,49.1589,8.48680685164,114.777504254,8.4885,-8.5832,0.915253,904.184934945,281.992379963,690.714187948,173,1167.84401219,8.48594,1167.84401219
174,8.48700944781,0.10304,1165.04474308,0.135772009741,2027.06651271,0.0,50.1208,49.3026,8.48557038842,170.74044491,8.48665,-8.58535,0.941383,1786.7836966,264.020634574,1284.18942439,174,1165.04474308,8.48503,1165.04474308
175,8.5545093877,0.107985,543.860793134,0.140858384069,1388.38526358,0.0,50.2403,49.4393,8.55267873751,124.389565136,8.55412,-8.64836,0.897237,937.967398212,256.495124223,365.496821707,175,543.860793134,8.55191,543.860793134
176,8.64220995855,0.0827792,1367.40028165,0.132280636839,1345.51922203,0.0,50.3642,49.5447,8.64068745492,115.801182312,8.64199,-8.73742,0.895255,920.42393946,234.668506077,692.877234576,176,1367.40028165,8.64017,1367.40028165
177,8.66240273723,0.10036,663.586936641,0.136167698845,2015.86520673,0.0,50.4853,49.6755,8.66117478057,166.179420728,8.66216,-8.76314,0.924461,1405.49960636,435.994350144,510.72560469,177,663.586936641,8.66077,663.586936641
178,8.68537432774,0.111901,524.289340767,0.140285930314,1935.38174112,0.0,50.6106,49.833,8.68351352828,174.056227541,8.68466,-8.78234,0.912142,1206.17955722,639.453989897,-228.691378063,178,524.289340767,8.68245,524.289340767
179,8.70968888572,0.102082,513.478552352,0.137223659468,1273.46575112,0.0,50.7323,49.9598,8.70819265158,136.881566348,8.7093,-8.80652,0.899074,972.426942751,159.90187087,733.833130091,179,513.478552352,8.70745,513.478552352
180,8.77108126939,0.0805834,745.500472919,0.130437477614,2373.31426804,0.0,50.9326,50.0799,8.7698512409,163.419552889,8.77072,-8.86717,0.915941,1083.11956554,699.384259682,-321.077202841,180,745.500472919,8.76937,745.500472919
181,8.83949340602,0.100643,894.756242966,0.135591703424,1753.40919622,0.0,51.0778,50.2505,8.83839993221,130.805589201,8.8391,-8.93742,0.900624,1063.7171876,322.861261206,763.96768589,181,894.756242966,8.83789,894.756242966
182,8.91201806175,0.0883032,729.515889241,0.134162857123,1598.37190064,0.0,51.1723,50.364,8.91137648922,161.201213288,8.91127,-9.00844,0.897002,847.232311096,471.7082856,103.093706599,182,729.515889241,8.91068,729.515889241
183,8.90763945697,0.0987838,774.822060074,0.138316880706,1529.72068861,0.0,51.2623,50.4919,8.90683659373,134.676623289,8.90701,-9.00791,0.890684,1012.66599672,257.725638481,659.395065174,183,774.822060074,8.90606,774.822060074
184,8.92668584641,0.126727,472.979178542,0.144731753954,1132.94052421,0.0,51.4023,50.5918,8.92604157456,96.355492648,8.92624,-9.02137,0.911922,818.333974081,155.652672865,623.958329773,184,472.979178542,8.92539,472.979178542
185,8.93983144002,0.122834,615.332756304,0.1420309885,642.514283854,0.0,51.5947,50.7698,8.93894981368,91.3831010125,8.93917,-9.03612,0.90825,504.024561044,192.283021298,-19.1296132379,185,615.332756304,8.93814,615.332756304
186,8.99987091,0.116068,517.920736471,0.138653750583,2187.32996161,0.0,51.7766,50.9376,8.99925180343,174.58533291,8.99893,-9.09444,0.925902,1214.71969424,608.209964515,450.903588318,186,517.920736471,8.99829,517.920736471
187,9.02301541642,0.0924695,413.350706464,0.133382994304,1538.10974086,0.0,51.9393,51.1107,9.02252747044,139.528801109,9.02327,-9.12253,0.920368,989.476086548,386.122126315,486.402592033,187,413.350706464,9.02272,413.350706464
188,9.0233526004,0.0878641,936.350439145,0.132888059975,1846.73159903,0.0,52.0504,51.2172,9.02284874516,150.59334174,9.02211,-9.11815,0.910204,1166.31690847,396.439325616,652.651894142,188,936.350439145,9.02161,936.350439145
189,9.08252491475,0.0861873,473.460798126,0.136249186124,1900.0365611,0.0,52.2211,51.3611,9.08204186411,158.208199324,9.08194,-9.17458,0.920045,1020.55449894,564.690487675,-4.10118154419,189,473.460798126,9.08147,473.460798126
190,9.04442106852,0.135,592.584460618,0.144462678328,1193.05026822,0.0,52.3306,51.4746,9.043908186,132.870046192,9.04376,-9.14172,0.928968,736.067521442,231.360301356,414.361294497,190,592.584460618,9.04327,592.584460618
191,9.12920103159,0.0958098,423.320894115,0.135941837433,1134.4081743,0.0,52.4637,51.6054,9.1288243173,143.529650298,9.12878,-9.2226,0.920149,738.017972164,251.065114084,127.595350657,191,423.320894115,9.12836,423.320894115
192,9.13599135417,0.13924,431.965451458,0.145959764637,1647.10942965,0.0,52.5754,51.7276,9.13565047928,127.722348877,9.13536,-9.23158,0.924932,772.908697518,533.815673424,54.8165220796,192,431.965451458,9.13504,431.965451458
193,9.13931212897,0.0897434,635.780131651,0.138999100242,2068.0874446,0.0,52.7111,51.9083,9.13900762429,154.88041225,9.13866,-9.23452,0.91467,1644.01813128,388.036952964,831.012996283,193,635.780131651,9.13835,635.780131651
194,9.21516972031,0.120618,432.951699069,0.141230373194,1907.12381665,0.0,52.8206,52.0505,9.21492585598,145.053672931,9.21442,-9.31062,0.922938,1457.04493718,330.469383766,861.410361022,194,432.951699069,9.21426,432.951699069
195,9.2420514806,0.106942,532.172973576,0.136161965334,1254.22751999,0.0,52.9516,52.2142,9.24185018111,114.482325362,9.24157,-9.33695,0.926425,607.498847183,457.472793931,-327.240744858,195,532.172973576,9.24133,532.172973576
196,9.24578364532,0.119417,832.811475489,0.142512492567,1675.34477406,0.0,53.097,52.3886,9.24539066695,133.341282219,9.24533,-9.34087,0.920017,922.0908803,551.857337284,-172.304641164,196,832.811475489,9.24505,832.811475489
197,9.32505555031,0.109122,1188.79175182,0.143757170769,2163.13127711,0.0,53.2203,52.509,9.32461977319,130.870962475,9.32455,-9.41955,0.925163,1227.6740577,570.156398188,656.672650843,197,1188.79175182,9.32406,1188.79175182
198,9.35894931019,0.0959757,496.824437262,0.137837270578,2642.8544287,0.0,53.3419,52.6131,9.35882289365,159.473503161,9.3585,-9.45205,0.916418,1181.86835781,629.570385102,472.170768928,198,496.824437262,9.35837,496.824437262
199,9.34748257335,0.125598,615.32593426,0.145017410313,931.305766201,0.0,53.4506,52.7953,9.34726455787,98.1082713823,9.34634,-9.44318,0.898575,334.085968365,433.057859787,-366.259411077,199,615.32593426,9.34612,615.32593426
200,9.36803079561,0.115114,665.794605844,0.139788317845,765.960036628,0.0,53.6045,52.8823,9.36786570842,114.199109111,9.36742,-9.4648,0.952203,250.718379559,324.082982561,-323.73275794,200,665.794605844,9.36734,665.794605844
201,9.40326019187,0.084641,410.597899741,0.134130275919,2428.77643939,0.0,53.6952,53.0382,9.40298400474,182.516866896,9.40272,-9.49342,0.91794,1312.20077705,716.321322913,40.1680304561,201,410.597899741,9.40247,410.597899741
202,9.40845884789,0.110864,610.178836031,0.142663852324,2309.32359674,0.0,53.798,53.1335,9.40824208223,159.703690884,9.40761,-9.50296,0.922233,1458.67592589,596.922011098,605.704134849,202,610.178836031,9.4074,610.178836031
203,9.49404399127,0.109469,792.464678049,0.140063321796,1202.10190121,0.0,53.9378,53.2661,9.49379980423,134.328169831,9.49359,-9.59008,0.922933,671.932636849,431.897881041,-150.193352865,203,792.464678049,9.49335,792.464678049
204,9.44485598441,0.131539,459.671358855,0.142308060086,1745.71166117,0.0,54.1254,53.406,9.44452993702,113.815573953,9.4444,-9.53844,0.917294,922.119991235,438.480098964,409.354414938,204,459.671358855,9.44416,459.671358855
205,9.49261822625,0.106009,894.243724422,0.141361717283,1998.34006936,0.0,54.2339,53.5077,9.49241514203,128.139815025,9.49176,-9.58699,0.90676,824.837772615,508.720648375,365.338150983,205,894.243724422,9.49153,894.243724422
