AverageQLoss,MinReturn,MaxEsReturn,MaxReturn,AverageQ,AverageDiscountedReturn,AverageY,AverageAction,PolicyRegParamNorm,AverageAbsY,StdEsReturn,Iteration,StdReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsQ,MinEsReturn,AveragePolicySurr,AverageReturn,AverageEsReturn,Epoch
26.4791,233.424131756,240.608781868,241.307528122,114.198,134.558363642,114.204003398,0.774232,49.8717,114.20746342,94.4787478524,126,1.87744702706,1.89302131721,74.8326,114.257,8.25882613407,-116.94,237.169664527,117.433069156,126
26.5143,226.431907959,241.961743322,238.239072995,114.304,134.237833867,114.307030329,0.792159,50.0402,114.311365026,94.9118042799,127,2.81012533349,1.87169821554,75.2053,114.363,8.74709848795,-117.061,232.136382346,124.196542329,127
26.475,233.100226808,239.78137558,245.344263904,114.295,136.078501952,114.300243187,0.794517,50.1728,114.304050379,89.8797608448,128,2.52370509485,1.89652604791,75.4927,114.353,6.77420063391,-117.071,238.889284326,176.089271177,128
28.3868,228.08161492,239.675936605,237.842990287,114.723,134.1321209,114.733367926,0.784676,50.3011,114.73781476,83.7667330714,129,2.02419050659,1.93180279426,75.706,114.791,21.0579822416,-117.493,232.084318654,172.519211394,129
31.7402,223.3602932,237.236975415,235.908802234,114.699,133.285412957,114.70185322,0.786007,50.4609,114.706460269,89.5718821766,130,2.39645615332,1.97190760004,76.054,114.765,5.50896733071,-117.576,228.279081827,167.550510165,130
29.9769,219.237695967,232.085523739,230.272411569,114.569,132.698133179,114.5791668,0.82419,50.6408,114.582333846,83.7385975375,131,2.12807918026,1.94064841936,76.3856,114.621,17.31424328,-117.323,225.296300052,153.193891787,131
27.8134,228.066698441,240.570740673,240.087216205,114.52,134.510863018,114.521727174,0.783373,50.8122,114.527152401,91.8688466583,132,2.3588677222,1.94004230919,76.6859,114.587,14.8997720163,-117.352,232.916640796,154.005012885,132
29.0522,219.951755642,234.370557214,235.422760253,114.909,133.943658279,114.915037487,0.762647,50.9341,114.919267409,93.3645865243,133,2.40257227285,1.92801601946,76.9835,114.968,11.3908676187,-117.696,229.741383426,153.139495202,133
30.4494,223.458066973,235.254107714,233.629228376,114.889,132.478773789,114.893009213,0.750581,51.1045,114.896948735,83.2264149597,134,2.17557741246,1.96596464075,77.3258,114.952,15.4656155104,-117.646,227.709439751,162.30431536,134
29.9244,224.648996585,238.194178847,237.324127712,114.919,133.12883534,114.921774544,0.769028,51.259,114.927412029,93.8571036127,135,2.3333011865,1.92245581239,77.6731,114.989,6.23101964244,-117.713,230.004853713,107.004730418,135
28.5321,229.388318888,240.963695957,240.750709153,115.024,134.158476706,115.032664813,0.783741,51.426,115.039277304,73.6530522546,136,2.60074759696,1.95089012655,77.9645,115.091,13.6920018155,-117.841,234.929559537,172.581242892,136
27.6998,223.267105944,237.928859572,236.353900207,114.615,133.337984355,114.62233783,0.797447,51.6341,114.629123941,85.0551710297,137,2.4307080317,1.94834771992,78.3706,114.681,21.2045249355,-117.439,230.367577287,152.019067764,137
28.3092,224.474107595,237.204161539,243.006778285,115.271,134.00802866,115.275709308,0.828054,51.7792,115.281699673,88.630061437,138,3.32783156267,1.92761380136,78.6231,115.338,20.0766746721,-118.038,235.218429568,136.90044796,138
29.1324,225.052142406,232.379673834,236.668198184,115.329,132.911795367,115.335740793,0.863519,51.9713,115.34011531,80.9487581138,139,2.57200703409,1.9708299316,78.9355,115.398,16.0300027205,-118.167,229.455587945,151.503637916,139
32.3104,217.881909154,238.686773213,237.30716975,115.787,133.0959375,115.788969594,0.813772,52.1251,115.79524325,83.6152491259,140,3.31128277438,1.955546013,79.2129,115.845,23.4933097783,-118.501,229.740676589,177.127149734,140
27.056,227.681250175,243.534803792,240.394864752,115.293,133.842333418,115.299471771,0.845358,52.2863,115.307974266,88.7335887254,141,2.46215083024,1.95488924522,79.5001,115.364,21.2136929863,-118.079,234.705139888,138.688473386,141
30.0894,223.038711258,237.330513778,242.417806572,115.382,133.697973767,115.388416265,0.826684,52.4315,115.397780711,89.7222620544,142,3.56901827717,1.94061586249,79.8065,115.447,22.898359812,-118.107,233.615529921,136.265636631,142
29.5308,208.283952554,233.663193597,236.048759463,115.83,132.201674116,115.834438526,0.810727,52.5997,115.841424543,92.2151920604,143,6.32826656951,1.93706850281,80.1205,115.897,3.01090187737,-118.573,227.719507754,139.524564122,143
32.8412,227.147266992,248.158449994,245.07941554,115.797,134.380475609,115.80466767,0.84867,52.7528,115.812108867,87.9278775831,144,3.28975027139,1.98412772968,80.3942,115.874,19.5626034077,-118.452,235.504544633,144.871253443,144
30.1776,223.492944216,242.766084107,240.096748658,115.963,133.066379269,115.969135331,0.812628,52.8837,115.979583304,56.8490100666,145,3.42952691497,1.97484709085,80.7273,116.038,29.3656187639,-118.648,232.260027475,198.092926592,145
33.8814,221.230144349,241.6016722,241.805750976,115.707,132.644205531,115.711589714,0.806494,53.0443,115.725011192,82.5257891663,146,5.26987707466,2.00661878138,81.0562,115.791,18.9759227403,-118.423,229.985907663,159.222282688,146
31.1385,228.535338906,238.789747497,243.923026527,115.375,133.984075134,115.380861672,0.822004,53.1852,115.399006512,67.61078317,147,2.9014520041,1.94912398313,81.3969,115.456,5.07651950304,-118.053,234.641098854,203.997939326,147
32.0777,230.295532812,238.126093472,244.988685275,115.827,135.243713048,115.832769456,0.839935,53.3458,115.855100591,93.7644163065,148,3.13979732325,1.96795972536,81.6781,115.903,17.3221224955,-118.463,238.179095553,148.738896173,148
28.4981,235.139572704,240.681906879,248.257402594,116.13,135.361013162,116.13541406,0.808554,53.4851,116.155182771,94.3379197829,149,2.4257633518,1.90108205327,82.0057,116.209,12.8413781998,-118.733,240.709319861,137.2096544,149
32.9021,230.694773505,234.846557493,244.274975351,116.09,134.042984454,116.09449867,0.816396,53.5717,116.112488987,102.758435697,150,2.65069111775,1.98000790129,82.2858,116.172,4.02879678179,-118.817,237.71631006,125.123613189,150
33.1565,216.179306039,243.77206609,244.469589105,115.559,133.673932791,115.564013361,0.839905,53.7079,115.595645826,92.3826049925,151,7.21409017558,1.98643653244,82.6232,115.653,23.0321868072,-118.16,234.007756249,118.323181419,151
31.16,217.139965947,238.2502076,237.623685367,115.333,132.091246852,115.340360839,0.79798,53.7889,115.373590607,95.9584127515,152,3.10817609027,2.04391235171,82.9935,115.43,18.6582829569,-118.085,230.657295289,116.140914761,152
30.5093,222.786393725,231.592661325,239.981684765,115.69,132.78013052,115.697741149,0.80869,53.9913,115.730991638,87.8754421277,153,3.13575965747,1.99688924324,83.216,115.788,16.7987004983,-118.301,232.70174463,133.048043946,153
29.3767,236.490506306,244.001457787,248.488591136,115.796,135.660400839,115.799259645,0.783198,54.1078,115.842817634,91.1825297155,154,2.33501294503,1.9248795162,83.4293,115.897,15.6003581086,-118.428,242.337802547,130.085955,154
28.8135,241.663848553,262.751300441,252.74954359,115.965,136.07364824,115.969434267,0.758227,54.299,116.018619192,105.367623724,155,2.49263603575,1.95659310927,83.806,116.081,6.94959300954,-118.593,247.160799585,144.401354944,155
31.0057,234.45212304,255.153192891,261.370257078,115.886,135.950257437,115.890436427,0.815782,54.4342,115.946649787,76.4236730332,156,7.78807093768,2.01370738434,84.1251,116.0,7.86056851572,-118.462,249.998182932,182.260492739,156
35.0155,224.386904221,242.026337777,241.777382395,116.406,133.411695381,116.414142447,0.784284,54.5459,116.482010431,95.6310064922,157,4.21252354866,2.07753250173,84.4091,116.537,22.554503864,-119.076,233.87505859,131.709770897,157
28.4596,235.415950327,237.652897214,257.327137823,116.195,134.91606224,116.200712436,0.746343,54.6379,116.260781497,66.9694591088,158,4.8952489138,1.99284417038,84.6849,116.318,26.9582082679,-118.8,244.387044698,173.195912105,158
31.1352,233.428032211,254.216818639,250.241772105,116.208,134.223836083,116.214307702,0.802192,54.75,116.274644497,60.3962248634,159,3.43632993117,1.97391779934,84.9704,116.319,17.8641759423,-118.878,240.170423527,189.799528262,159
30.6524,236.971974702,252.653505839,250.777760268,115.815,134.677013614,115.815810308,0.776709,54.7887,115.877534125,91.8443864425,160,2.8502593002,2.00694102433,85.2646,115.932,22.8564718203,-118.559,243.499570185,146.287043567,160
32.5704,221.560856359,252.812107854,247.234131846,116.521,130.174717128,116.528110092,0.68875,54.9249,116.598308647,78.4037922817,161,4.84150196059,2.06697296827,85.6095,116.646,28.1488866656,-119.382,232.06071579,180.955829466,161
25.7429,232.244952077,253.563838927,256.89097078,116.78,135.3144841,116.78464173,0.783578,54.9852,116.851090091,89.2584790095,162,4.47758109229,1.89229537874,85.8615,116.894,26.8976362226,-119.544,250.213920411,153.598127743,162
28.6492,230.979683027,256.508174486,247.972721827,117.464,134.554703794,117.471155575,0.803417,55.145,117.52706318,93.3522966788,163,3.02472577776,1.96384106476,86.1629,117.58,7.53741620279,-120.207,239.147482794,156.897719961,163
30.0593,238.522773496,253.703932844,256.566274876,117.049,134.232999807,117.052247275,0.737655,55.2596,117.098612231,91.5479904207,164,3.96077474282,2.01078555514,86.4471,117.153,12.7899119748,-119.756,247.79739695,159.345624027,164
30.5855,234.142276553,259.925446835,262.18099208,117.135,133.530919833,117.143465794,0.71787,55.3945,117.190543696,86.9404995647,165,6.54117213302,2.01087178549,86.8258,117.244,17.3209119878,-119.836,248.065850634,161.65601896,165
27.4742,237.180698241,240.722656068,264.234542808,117.364,134.975267889,117.368515809,0.754803,55.5112,117.419899047,66.7922842053,166,5.80522299171,1.95543669079,87.134,117.465,9.73957257604,-120.061,252.589819257,207.49139606,166
28.9771,235.136678346,249.96907909,249.425770695,117.608,134.630627635,117.61051472,0.737925,55.6178,117.681206386,92.6072848246,167,2.90109720987,1.94533719177,87.3292,117.73,5.86901136167,-120.381,244.215395349,135.802618768,167
31.0181,239.309103108,259.354355023,253.480352543,117.426,134.8612832,117.431667101,0.810426,55.7542,117.486951624,74.1784601279,168,3.28279653708,2.0091471003,87.6282,117.54,35.1959011399,-120.127,245.81359224,160.064378169,168
31.5959,238.179944555,244.706842131,256.790490467,117.536,135.733043064,117.547166483,0.792384,55.901,117.595646288,67.6163733211,169,4.21173966364,2.01670931521,87.9342,117.648,37.2420540143,-120.294,249.620092886,193.209909158,169
31.0515,212.322967214,235.16316358,236.73072236,117.692,128.102851485,117.693453855,0.769257,56.0552,117.734110303,89.2196313317,170,4.78494629642,2.02651015632,88.2563,117.792,6.60596350151,-120.37,222.971050137,154.824084671,170
28.9908,225.508728272,258.805587298,247.771192784,117.457,133.432980918,117.462930392,0.770939,56.1934,117.498804324,100.586860173,171,4.94418324821,1.95360820855,88.4866,117.559,5.83525209707,-120.07,238.174200471,163.094763599,171
29.6406,229.078782023,256.468630747,244.653503129,117.828,133.104908484,117.833372568,0.797499,56.2636,117.876143492,85.6276810569,172,2.69171897151,1.98176116492,88.6761,117.925,31.6634393772,-120.565,239.262725405,119.546625284,172
30.3016,231.390852517,258.753513873,253.314844116,117.952,134.171917829,117.956382396,0.779274,56.3607,117.992795055,95.6867181255,173,4.61806690333,1.99320560864,89.0109,118.037,30.263209208,-120.577,245.38012949,146.788832225,173
30.3314,228.571829848,227.930575978,238.998900808,118.033,132.182378659,118.040989266,0.764304,56.5014,118.086996692,69.0564370028,174,2.6315277794,1.99894924701,89.2554,118.136,26.3020893633,-120.841,233.970240962,127.790847357,174
38.2803,216.441068472,237.174165918,997.928971374,118.115,128.660842376,118.121796292,0.772247,56.6359,118.170808645,87.1757570446,175,164.830616066,2.14320499675,89.5904,118.224,13.843896575,-120.848,272.342797023,123.061418015,175
30.4837,222.876568094,249.82100782,255.007140523,118.902,132.681131882,118.907327193,0.783143,56.7605,118.959443895,79.8152599096,176,8.13167858083,2.00719678861,89.8703,119.011,27.0292030263,-121.628,238.194697813,160.559551915,176
32.7594,231.524234176,265.474827163,247.724564378,118.722,133.357866104,118.730681122,0.768474,56.8616,118.78389269,87.8746556128,177,3.29474976923,2.01222455462,90.1302,118.831,5.66714169911,-121.286,238.972349083,189.18206321,177
31.8108,239.423566794,245.393310685,265.41291451,118.472,136.179324484,118.47434271,0.792924,56.9764,118.517327366,75.0136274615,178,6.62308430631,1.99333417828,90.4393,118.57,30.5992541376,-121.112,253.396604367,171.829294099,178
37.0994,229.435664344,271.237840176,255.917478137,118.599,133.433031782,118.605407898,0.717772,57.1145,118.654370304,92.0177999411,179,5.96955582714,2.1108511664,90.7689,118.708,8.71667601922,-121.164,238.162986646,177.148928888,179
31.9828,235.603153533,255.594931809,255.451498489,118.651,136.035108004,118.657208963,0.796522,57.2602,118.712394919,88.4142923645,180,3.45046254411,2.04909281608,91.0938,118.762,7.35113209744,-121.184,249.752322346,163.80671863,180
28.2686,236.540942625,256.650190801,256.293697977,118.583,135.140885437,118.589208533,0.779377,57.4128,118.651280185,73.6314484889,181,3.62710047396,1.92134195867,91.3264,118.697,18.0925288883,-121.125,244.825848403,180.651433334,181
31.859,241.324114107,258.211258948,253.093221962,118.892,134.900412494,118.899070703,0.766855,57.525,118.959049649,101.175272288,182,2.37588189236,1.98362169308,91.7335,119.007,9.06785637093,-121.42,246.187425078,133.019382067,182
33.39,233.155119007,273.71002838,256.966335625,118.755,134.671374862,118.75793889,0.784557,57.6809,118.813557717,82.1460718074,183,5.96265595077,2.02503690971,91.9744,118.873,16.937185534,-121.233,242.944428937,183.58177145,183
31.6991,232.924433393,257.472601792,251.135179427,118.87,134.052972962,118.880645625,0.788896,57.85,118.94273054,98.3074666694,184,3.84387708032,1.9760966257,92.2652,118.984,17.2264023251,-121.347,240.380131587,124.21596727,184
34.2692,241.36209498,250.210852451,256.576442537,118.698,135.963810965,118.699418731,0.742744,57.9464,118.756809993,94.4229335464,185,3.0818012946,2.04508850081,92.6624,118.815,12.3956893235,-121.237,246.381488404,122.749230448,185
28.5442,240.076736804,237.272781523,253.36679104,119.062,135.418537431,119.065054465,0.770579,58.0877,119.117457008,79.5195122893,186,3.22364904618,1.96990228387,92.9936,119.178,5.73575073476,-121.557,246.489004197,150.648710362,186
31.9671,244.213013142,249.162457032,266.297225283,119.079,137.426132449,119.087685949,0.72478,58.192,119.143234082,86.4977507946,187,4.7073433416,2.04118288451,93.3687,119.191,15.6710904311,-121.553,252.496622664,173.755630283,187
25.7742,246.993661348,239.945892498,263.047697353,119.182,136.584905382,119.190210543,0.780798,58.3524,119.237118629,87.5707636328,188,3.83627773795,1.91834654317,93.6359,119.282,24.7682230946,-121.801,254.805067918,158.948829013,188
37.1863,213.835886408,243.175710218,234.660518845,119.342,130.401167961,119.343663144,0.738993,58.4601,119.404587352,89.9341296256,189,3.47964154726,2.11999506324,94.0435,119.462,15.7721169214,-121.859,221.723330125,119.43955624,189
34.4413,235.22391751,255.888526868,264.997511026,119.204,135.236185154,119.213103446,0.746416,58.596,119.264945731,92.3279813151,190,7.81329550077,2.04209026399,94.4817,119.32,14.9611861644,-121.739,244.801774613,153.566292999,190
31.534,243.291713006,226.164832683,266.845208347,119.507,137.522256299,119.513098514,0.742965,58.744,119.567068995,87.9588912975,191,4.94018387792,1.98783461569,94.6423,119.619,11.5026158551,-121.958,252.823508588,106.563898896,191
36.5425,250.398237104,253.634124323,273.922889266,119.735,136.689289049,119.741255134,0.75979,58.9,119.788776866,86.4257915159,192,3.16756719459,2.11516289646,94.9547,119.85,17.8295108092,-122.199,255.533910832,112.256597999,192
33.0245,232.641960263,262.158184451,246.716138971,119.566,133.873724167,119.572350872,0.758043,59.046,119.625569263,89.5238554733,193,2.75254951149,2.02363458064,95.2476,119.681,19.6200139411,-122.07,242.062747082,140.131626,193
34.898,209.737505622,249.407336134,229.1377512,119.7,128.559033068,119.704787319,0.771764,59.1472,119.777542766,98.3682976338,194,4.41994431497,2.05290663853,95.6645,119.833,10.7229666854,-122.196,220.08364958,148.108639053,194
32.2647,242.216962023,244.191175092,273.500465742,119.647,137.673807092,119.651227015,0.782486,59.2752,119.750670368,89.8784002636,195,7.40870997448,2.02643105304,96.032,119.796,10.434805058,-122.122,258.682191233,94.8449678075,195
32.9405,208.545829691,233.0998817,229.892937332,119.675,129.93986886,119.67890645,0.777375,59.3732,119.776823073,89.7939990326,196,3.74380262308,2.07285629712,96.3307,119.831,12.6993708501,-122.111,220.214228943,109.839462433,196
31.8579,218.209156698,264.147119257,256.254989564,119.844,133.713046359,119.855160784,0.736979,59.5258,119.949576648,95.4228592394,197,5.91229337926,2.06193706326,96.6512,120.001,5.59992340006,-122.274,241.568041754,123.886091563,197
35.8792,213.872783011,257.586003973,243.080105916,119.726,132.259225279,119.732048948,0.716963,59.6464,119.831487845,96.3873567368,198,6.19858358155,2.09095278541,96.9704,119.877,17.8033590714,-122.175,233.790087983,147.591732285,198
34.4347,201.67385895,245.184113418,232.841660818,119.811,128.519281796,119.813981149,0.709122,59.7628,119.899848555,92.5636336708,199,7.91446837412,2.04515473503,97.1788,119.96,16.1538390943,-122.278,218.763598545,118.068608661,199
36.5,221.689500197,256.524180881,232.964708664,119.488,129.504663854,119.492849269,0.755211,59.8616,119.576315655,95.8306397013,200,2.25801550548,2.10712783823,97.5188,119.631,12.620283994,-122.017,228.364471514,116.995729701,200
36.7514,207.592833922,231.691298913,222.569693638,119.893,125.402688777,119.897972167,0.737796,59.9557,119.977922577,98.9206824422,201,2.7893688855,2.0270088361,97.827,120.038,6.15445797473,-122.379,216.911162907,100.950443404,201
