Iteration,MaxReturn,AverageQLoss,MinEsReturn,AverageAbsY,MinReturn,AverageY,AverageAction,Epoch,StdReturn,AveragePolicySurr,QFunRegParamNorm,StdEsReturn,PolicyRegParamNorm,AverageQ,AverageAbsQ,AverageEsReturn,AverageReturn,AverageDiscountedReturn,AverageAbsQYDiff,MaxEsReturn
2290,1282.29496465,145.702,133.813098521,261.368251353,246.654279543,261.28707814,0.999914,2290,281.271623239,-263.476,289.704,111.022097157,160.294,261.276,261.459,307.41987015,449.635470723,171.55437542,4.51838684798,461.835777341
2291,997.025670445,152.745,170.483996581,261.180857327,243.754838883,261.102258522,0.999914,2291,252.107408324,-263.131,289.757,214.586254628,160.289,261.097,261.271,331.459490382,520.556840166,185.237122845,4.50236632961,888.285442842
2292,923.410418718,143.683,43.9327184617,260.741905945,293.873685826,260.654430276,0.999853,2292,111.185600444,-262.608,289.834,151.340294415,160.355,260.648,260.82,282.932316462,734.555006644,227.715147588,4.43478772505,528.150502747
2293,1860.01181793,149.19,76.6098786584,260.454209319,275.29880181,260.378324613,0.999772,2293,401.17255884,-262.337,289.905,183.482897834,160.43,260.383,260.561,332.744080259,956.615075078,226.396738692,4.40970825518,715.590946413
2294,1998.68397136,155.702,127.551189341,260.553201755,292.726841594,260.48490279,0.999764,2294,372.996216617,-262.295,289.952,213.392563468,160.496,260.483,260.641,332.913508391,1005.37488548,224.016920968,4.42277291613,782.567867602
2295,2818.12466062,147.825,133.483613822,259.699485961,809.912493693,259.625013163,0.999626,2295,585.510297119,-261.461,290.044,326.696446842,160.591,259.629,259.797,524.285236584,1198.01573829,232.64327057,4.35790297935,1083.9868007
2296,2886.55304186,136.454,53.3676016041,259.827199374,831.373363784,259.750502204,0.999834,2296,656.888993768,-261.476,290.131,481.6217982,160.602,259.75,259.925,444.363205806,1479.9445281,234.130801515,4.27315659459,1523.37128891
2297,2986.22609468,153.783,32.5531380206,259.445426455,905.838127201,259.363961345,0.999769,2297,720.376840874,-261.144,290.192,357.965170012,160.63,259.356,259.516,451.8913689,1342.4661869,244.732306035,4.3715009348,903.683068122
2298,2704.43610606,154.768,49.5574662998,259.515557188,826.223561201,259.446715077,0.999922,2298,487.051184604,-261.402,290.292,247.167802018,160.662,259.456,259.615,255.35015825,1045.82088474,235.216481239,4.40653780433,862.703144691
2299,2376.86483316,138.624,13.9507293383,259.39148113,708.84622065,259.326481889,0.999839,2299,384.492310176,-261.179,290.426,275.429989596,160.64,259.316,259.457,396.197457277,1098.65192067,237.491552173,4.24941135163,689.328904598
2300,14.1888454042,147.194,11.7646075496,259.028399218,8.74337539324,258.968581838,0.999725,2300,1.13582215316,-260.714,290.467,221.021830318,160.682,258.962,259.107,224.88600736,10.5258500875,9.85408283384,4.33869509164,662.016790556
2301,2313.46380113,165.863,7.30257666959,258.989283051,21.179908664,258.925691877,0.999657,2301,494.200015723,-260.634,290.527,146.565019493,160.776,258.931,259.088,59.6916695721,981.72337558,215.471441944,4.58366483497,647.256992815
2302,1520.03090397,154.529,203.928725575,258.888181894,641.125477421,258.836258506,0.99982,2302,194.318295782,-261.014,290.605,393.32529067,160.798,258.83,258.973,600.678105156,822.501081687,226.012469624,4.47832023702,1348.65423779
2303,1276.4136831,139.627,24.789222283,259.377781029,566.838448234,259.311460045,0.99981,2303,161.866645441,-261.492,290.66,265.853069858,160.805,259.302,259.448,258.124755737,741.173807585,219.995813067,4.28671726585,956.551373847
2304,876.126464737,145.325,18.077357361,259.574279821,581.686592146,259.521829536,0.999857,2304,67.4258758975,-261.783,290.732,346.734504115,160.738,259.526,259.652,428.563680464,709.697294304,229.184027637,4.28719597984,856.019522855
2305,972.591730642,136.659,289.9119658,260.309523426,374.690527693,260.251686379,0.999679,2305,97.4600899403,-262.584,290.767,272.458773595,160.742,260.239,260.371,631.621173929,723.802253683,226.019262408,4.20604735218,992.621291262
2306,864.486748331,141.171,199.731807578,260.211513746,584.497332249,260.153725346,0.999889,2306,69.5928665228,-262.554,290.808,221.528187259,160.815,260.159,260.295,543.128002461,698.241291206,227.830683371,4.20047031978,782.33909205
2307,1285.72683077,137.156,89.7134999914,260.470211103,674.939757413,260.425116361,0.99987,2307,122.127569351,-262.722,290.861,289.702560285,160.813,260.422,260.553,550.596127328,834.093045367,233.825818787,4.06992998522,829.754812833
2308,999.52494612,128.948,85.6394007703,260.7292447,609.439844494,260.686013516,0.999844,2308,91.8038529544,-262.924,290.877,184.176661445,160.885,260.689,260.825,296.35299437,721.153607112,223.989260894,4.05438463435,650.409842978
2309,1229.39984467,149.222,154.400285487,261.24758651,680.13158164,261.194885866,0.999905,2309,110.43107909,-263.505,290.92,148.069057216,160.898,261.194,261.322,357.867289034,870.02649304,232.3861362,4.11868333697,675.306047561
2310,2732.84691092,140.47,149.428772702,261.344730303,803.911684249,261.303007278,0.999864,2310,488.136724683,-263.576,290.961,182.080967936,160.945,261.307,261.437,408.442977101,1344.165789,239.531649302,4.09839925865,664.681407942
2311,1772.09255708,155.616,341.52632783,261.692360905,782.363011224,261.64560276,0.999873,2311,253.858868292,-263.852,291.014,309.310292371,160.97,261.645,261.78,711.509801264,1190.11157299,228.267616112,4.19513113495,1199.93755813
2312,2517.17995027,138.389,113.971923955,261.504523705,707.189451259,261.455960928,0.999806,2312,399.852758492,-263.471,291.048,224.548885365,160.962,261.457,261.582,361.643500222,1146.02640697,192.359960072,4.10434404591,725.850637555
2313,1630.75883763,147.502,134.572476763,261.948706546,377.233664828,261.906959013,0.999902,2313,304.463303149,-263.942,291.122,179.925724061,160.966,261.906,262.027,390.002938896,883.261481216,229.842021979,4.18972564667,643.236908852
2314,3024.99812422,150.549,191.512965813,261.726594335,874.979869646,261.671028928,0.999933,2314,772.269495105,-263.66,291.142,222.703037978,160.994,261.664,261.795,503.004164454,1716.3494261,244.115090707,4.19479212411,849.599675485
2315,2883.9981736,147.752,115.110294879,261.76266331,773.256154927,261.705439016,0.999718,2315,633.943991146,-263.786,291.209,202.038707667,160.95,261.709,261.851,422.187026315,1469.25773899,244.078675243,4.13614828166,763.414959108
2316,3019.54278607,142.98,11.258461106,262.006116983,937.557295281,261.953796701,0.999759,2316,507.220773607,-264.145,291.265,239.645579721,160.936,261.95,262.094,256.372051435,1563.18582754,250.505523037,4.05835986932,624.01469727
2317,2960.78686832,141.914,60.9569582475,262.648806907,988.96179643,262.594727991,0.999907,2317,531.636917138,-264.682,291.323,412.15615242,160.981,262.594,262.733,714.434632986,1500.00808393,249.306336657,4.06501891282,1202.801653
2318,2974.81178753,119.065,136.973403462,262.525221704,895.564481443,262.462513026,0.999703,2318,612.660208153,-264.669,291.344,252.851506211,161.039,262.466,262.612,412.266188817,1434.42402585,247.503406702,3.86635966368,948.977814828
2319,965.21677737,130.203,170.733007216,262.861647569,643.130055516,262.797465657,0.999825,2319,84.3513277313,-264.984,291.416,168.172194371,161.012,262.803,262.953,478.08065425,778.720104496,240.185537404,3.99904866786,647.385554339
2320,2589.94123871,140.381,145.257021814,263.33221196,896.375242705,263.270676838,0.999819,2320,474.735276867,-265.457,291.462,256.132216898,160.989,263.263,263.402,445.851554448,1516.68046448,249.209358022,4.06124595993,956.664615437
2321,2920.551767,143.974,27.738594099,263.232102836,924.913165521,263.172990706,0.999828,2321,686.589161444,-265.314,291.531,242.345327716,161.01,263.173,263.315,446.34974296,2105.85425267,243.871720057,4.08153925884,776.187135667
2322,2996.73723131,139.262,44.1341597116,263.500282899,1021.63017326,263.432791604,0.999748,2322,655.553192473,-265.694,291.566,324.443063943,161.027,263.432,263.585,546.987195863,1840.33747682,248.978960654,4.01100406073,1019.73981337
2323,2772.18124838,137.728,310.163511597,263.774926854,816.614113962,263.703089799,0.999783,2323,620.303523212,-265.8,291.664,623.220564929,161.097,263.707,263.85,695.252276734,1292.83782118,236.523415508,3.99812001126,1773.98014156
2324,3345.67622331,147.404,244.641868302,264.15975109,1047.70065088,264.091784501,0.999711,2324,815.874715911,-266.276,291.721,625.312007625,161.008,264.086,264.239,1038.40305297,2070.0649314,261.652990745,4.11515894653,1772.89295591
2325,1068.66255077,151.596,60.5010781954,264.432042754,72.0362106376,264.372759742,0.999855,2325,303.516925751,-266.579,291.808,195.698564312,161.001,264.375,264.511,289.38744272,425.154657557,163.17287109,4.05921382716,555.256396731
2326,97.4884931098,150.676,22.7411786149,264.4659981,61.6130424569,264.398904818,0.999625,2326,5.13525747551,-266.623,291.89,215.127856745,161.019,264.398,264.551,205.099800699,72.1558279212,57.7930551973,4.08142359135,849.103111709
2327,66.8672208922,148.837,14.7443251747,264.551464495,55.3345952778,264.486472202,0.999586,2327,1.75962575194,-266.665,291.938,40.3723923093,160.937,264.483,264.621,80.6838286639,59.6678689713,49.4397453398,4.03512040789,247.209341779
2328,63.4069325225,170.868,50.2472312972,264.356289303,49.8973899592,264.303078451,0.9993,2328,2.95294585164,-266.021,292.054,52.5599374563,160.924,264.301,264.447,77.4307777568,55.9215378963,46.818188211,4.29671577921,318.582091739
2329,88.0098206983,187.217,19.6635694479,264.822784649,60.2867086774,264.768428265,0.999665,2329,3.70616449854,-266.191,292.076,52.2009318972,160.988,264.767,264.913,77.1721418983,66.0626511104,53.8246537872,4.52492403282,312.285972014
2330,78.6585955592,185.816,26.8100366354,263.872680336,59.0436193439,263.804821974,0.99972,2330,5.48012449854,-265.206,292.138,34.8052611675,160.98,263.801,263.969,75.4662102282,71.7562078604,57.9401610676,4.6372627627,231.630846033
2331,99.6859265257,194.308,29.2486250181,263.08733792,71.4540082214,263.021949622,0.999842,2331,6.5737704065,-264.449,292.226,50.5887018821,161.033,263.016,263.161,99.9641763925,84.8408604576,66.6792259971,4.79905982582,243.854711312
2332,3147.95941658,183.79,35.2090795599,263.115980886,90.1307100222,263.047883583,0.999716,2332,1158.06673373,-264.68,292.29,120.198192784,161.066,263.052,263.195,118.43299655,1475.57594635,202.417431182,4.90900600737,546.304426288
2333,2852.30519993,178.634,69.6439703514,262.944157104,89.1392571285,262.865679403,0.999849,2333,555.865675168,-264.458,292.385,337.794301389,161.028,262.861,263.025,411.428902198,939.387808682,211.647629465,4.87781438333,1196.93241232
2334,2248.41987667,171.797,25.1291258797,262.782534747,543.851838467,262.672631554,0.999914,2334,307.31233656,-264.127,292.476,276.129497339,161.057,262.675,262.841,300.207760177,899.435518145,235.465403085,4.90538198598,679.043171147
2335,2667.14712801,176.888,297.868371253,262.524317315,582.096471215,262.362922181,0.999882,2335,397.757314793,-263.849,292.599,263.496139072,161.058,262.364,262.568,509.684213193,966.072306432,230.263261337,5.04373961911,1041.46029272
2336,1859.54842694,181.16,61.6622898464,262.504976209,450.451572721,262.299832564,0.999889,2336,337.659114823,-263.942,292.725,246.829058934,160.999,262.305,262.53,462.789141428,899.57760136,223.958632372,5.13363497406,831.88589137
2337,1860.25312513,209.369,47.2412376886,262.317310357,537.721203179,262.094033498,0.999828,2337,258.373347786,-263.512,292.807,247.692984609,161.057,262.094,262.322,338.504813577,947.515175641,227.8952215,5.42648321398,646.468572118
2338,996.008839497,187.067,118.421621166,261.390182367,505.1681862,261.150304926,0.999953,2338,159.868093982,-262.912,292.941,147.318790379,161.164,261.148,261.402,429.45677782,675.146742978,221.652993768,5.38119006619,562.749965166
2339,649.953550342,186.045,203.155561706,261.02971112,512.963908347,260.846501772,0.999956,2339,35.7712963122,-262.449,293.007,110.296310508,161.149,260.841,261.075,339.370266669,584.430249137,220.353832614,5.42231179519,547.935967052
2340,771.586992911,176.028,83.7460897346,261.243521543,507.085001729,261.113639716,0.999973,2340,58.3094070437,-262.791,293.047,97.5522188273,161.168,261.11,261.324,221.426865978,603.535790864,220.375105125,5.38510297421,357.111372952
2341,686.685626786,179.867,174.67214437,260.822817699,550.716715474,260.714278494,0.999979,2341,28.1367562593,-262.497,293.096,117.95379186,161.178,260.704,260.902,336.349554064,653.259047789,227.466185112,5.29180609149,532.111250537
2342,1051.22499099,154.502,107.284138407,260.851307099,527.440953264,260.757009609,0.99994,2342,91.6530861196,-263.037,293.132,185.404846818,161.308,260.761,260.949,423.49767979,787.234821256,233.716483692,5.06068626648,626.02850419
2343,3041.76450043,167.148,14.4515238658,261.036523305,763.930441646,260.952055593,0.999907,2343,944.689069889,-263.481,293.146,242.352083856,161.366,260.941,261.119,268.966628429,1988.45934223,239.981417676,5.04504265581,664.05006486
2344,2889.51481182,147.295,154.4330805,261.716795896,707.050422241,261.639334083,0.999892,2344,497.437366042,-264.219,293.183,278.037885393,161.406,261.631,261.811,589.524647175,992.548768303,231.417371712,4.63603339277,913.689442134
2345,2432.89361527,155.084,97.1752993808,262.415392805,759.014275272,262.351562317,0.999906,2345,409.882069315,-264.766,293.208,209.04975644,161.405,262.347,262.508,342.238499777,1462.48659217,248.707378153,4.60144478538,677.949966392
2346,1900.98596334,144.347,252.188535064,262.573117455,90.2431066347,262.518043543,0.99993,2346,342.083429533,-264.692,293.254,200.810119806,161.395,262.517,262.678,558.257363112,1156.24114231,250.505767832,4.44031539701,780.888034491
2347,2322.89703636,145.803,74.728500901,262.628625021,728.860152302,262.570387641,0.99977,2347,337.350981811,-264.525,293.315,151.681888105,161.435,262.571,262.718,256.281740202,980.963573921,236.378951147,4.32794609127,473.131380229
2348,1751.57007697,144.311,81.929997236,262.520158871,749.640887936,262.455869693,0.999864,2348,262.608740363,-264.27,293.372,226.898623607,161.442,262.448,262.619,440.965246522,888.356397932,232.437792115,4.30052098085,736.79402714
2349,2798.07014725,146.814,76.5945483693,262.110022123,79.8208880995,262.042835728,0.999899,2349,589.261091387,-263.793,293.441,227.419773279,161.536,262.04,262.19,435.514896573,1510.66302256,241.61693523,4.25896637938,667.001037058
2350,2598.9923643,151.058,14.477250111,261.502923359,748.916904516,261.434550893,0.999764,2350,579.327248816,-263.05,293.453,306.180928488,161.604,261.432,261.591,478.640689447,1248.63428492,226.234080394,4.30771022825,849.748014916
2351,1395.72666666,144.608,269.282993795,260.944598083,773.74895433,260.881736456,0.999802,2351,109.762365504,-262.351,293.472,185.09881145,161.581,260.875,261.034,491.012205353,842.572175734,228.975137615,4.27633724424,770.557359238
2352,1657.22151567,130.733,193.597865501,260.308350947,779.738389335,260.239807659,0.99978,2352,147.031657572,-261.873,293.496,498.833234767,161.586,260.241,260.4,712.161658682,893.112084556,234.949328121,4.22825160843,1385.65435724
2353,2060.84341786,148.197,268.008012795,259.562860585,784.656415802,259.493447615,0.999808,2353,248.087329632,-260.982,293.609,240.839642785,161.572,259.487,259.648,509.072143189,926.031270397,231.548428969,4.29140352452,883.192003002
2354,9.24395323662,154.314,384.576304703,259.36046586,6.43311819025,259.294917158,1.0,2354,0.282992620167,-260.596,293.685,693.891841563,161.583,259.298,259.453,1078.46814627,7.72611842195,7.34835502844,4.31983823237,1772.35998783
2355,3546.64091439,178.025,5.55624054819,257.996683704,11.393382683,257.928518308,0.99997,2355,1293.38252204,-259.002,293.628,142.761078545,161.529,257.918,258.07,44.0374982739,1315.63342145,153.205030618,4.74661244653,955.991005404
2356,774.89980968,157.321,6.80934165736,257.453208633,595.274189536,257.397609909,0.999877,2356,41.7623048751,-259.24,293.689,348.769648897,161.53,257.404,257.538,280.065544267,729.178240073,244.463788577,4.51942503284,797.750053346
2357,796.860384645,134.373,24.5822797724,257.680900493,77.4725727104,257.62630199,0.99985,2357,237.227806644,-259.517,293.717,207.3561216,161.507,257.622,257.761,266.933046075,540.0490252,200.470251139,4.18148033437,686.093778949
2358,997.910234536,139.711,70.4006517716,257.365984833,567.220267036,257.307514052,0.999895,2358,68.5216778471,-259.095,293.749,211.171986198,161.596,257.308,257.445,263.685611791,775.877340285,246.557256003,4.10593979873,736.533428084
