MinReturn,Iteration,StdEsReturn,AverageAbsY,MaxReturn,MinEsReturn,Epoch,AverageQ,AverageY,AverageQLoss,PolicyRegParamNorm,MaxEsReturn,AverageEsReturn,AverageAbsQYDiff,AveragePolicySurr,AverageReturn,QFunRegParamNorm,AverageAbsQ,AverageAction,StdReturn,AverageDiscountedReturn
700.474101652,2285,147.555064764,297.117505782,1734.08090046,2.55906315118,2285,296.558,296.56380357,577.483,162.493,766.570467881,49.9723238838,8.39537252137,-309.192,1048.85777513,352.875,297.709,0.89658,240.087309223,215.672205417
384.548911833,2286,72.6281611352,296.878056015,1772.79021405,3.17511101116,2286,296.313,296.316141437,612.839,162.516,359.862217372,37.7822270778,8.50025541282,-308.377,1306.26667296,352.915,297.464,0.862534,322.990925781,188.110644913
375.844651022,2287,132.763616064,295.564162664,1636.54585545,3.9673440624,2287,295.124,295.096572558,579.877,162.528,493.426606159,71.9883859889,8.30442950362,-307.47,1099.81068556,352.964,296.185,0.912608,307.933548992,220.044031931
167.657954431,2288,73.1332596044,295.300254631,1462.52591722,3.29676995768,2288,294.847,294.840069843,575.418,162.578,258.471759488,56.3773520257,8.39359327381,-307.244,1023.88464318,353.009,295.939,0.881141,323.088493397,196.192764588
277.01403471,2289,42.9505237007,294.620778181,2728.05018298,2.78178906638,2289,294.175,294.192980663,631.687,162.626,211.331548669,26.0835407789,8.59912302286,-306.64,1312.11757896,353.042,295.253,0.809731,832.793546281,164.371674758
224.703612477,2290,209.541575925,294.282733305,1637.09831948,4.12196476313,2290,293.886,293.88645548,624.715,162.665,775.278632933,101.678988644,8.5687657772,-306.316,1054.68219542,353.031,294.888,0.84779,371.470317192,210.96961415
144.528774843,2291,158.178407999,293.886562154,2475.56801522,2.87312830064,2291,293.507,293.482111561,545.312,162.682,654.635660063,73.87801797,8.09008046353,-305.668,1038.65728091,353.049,294.516,0.798851,593.356847954,186.570519949
325.52745482,2292,129.363556228,293.017408341,1350.21546974,3.53482122514,2292,292.667,292.679723435,564.23,162.732,468.834624605,63.9531726588,8.33824814267,-304.511,1008.01852066,353.13,293.642,0.882243,216.095082295,216.913445275
641.495152274,2293,155.569793845,291.95081759,1490.05668487,3.739163012,2293,291.599,291.593691619,588.696,162.75,457.552924146,149.246996003,8.30749211593,-302.911,973.260068526,353.16,292.582,0.917498,178.684357232,222.3611337
169.082112165,2294,291.18284321,290.904050154,1570.55022348,2.86300777343,2294,290.595,290.568509684,580.216,162.752,1020.40312677,183.584053992,8.12934292668,-302.734,869.616569158,353.195,291.556,0.89068,399.908003633,176.193806273
269.08209002,2295,89.5775044052,289.614450033,1278.7634272,2.8381943839,2295,289.313,289.321037469,579.104,162.884,501.120207189,39.3526030696,8.25274828868,-301.449,830.582556031,353.196,290.262,0.942887,277.038813347,211.488188381
435.292535452,2296,129.222993694,289.493353034,1044.61111509,3.29066764173,2296,289.242,289.234672995,567.685,162.932,653.054924865,54.1380116402,8.29158086066,-301.102,806.299008666,353.195,290.112,0.94992,185.811581431,225.648633212
311.988778195,2297,184.290301015,289.23098051,1583.98288566,2.87896856548,2297,288.939,288.982847115,567.095,162.96,709.294965822,95.606859167,8.36302534567,-301.285,1011.41596326,353.225,289.792,0.926678,224.705054314,224.372244198
259.688097046,2298,84.4875655802,288.76872823,1969.66362788,3.39188868178,2298,288.554,288.52748339,589.919,162.968,234.541000575,73.5047123502,8.40690253669,-300.887,760.541782312,353.27,289.353,0.922736,440.836384765,177.941493652
216.105483372,2299,152.128975693,288.669535723,2903.78638685,3.71614236501,2299,288.396,288.394322121,529.121,162.957,519.717178301,120.895879911,8.08271838398,-300.559,336.182651619,353.307,289.272,0.838703,416.773327599,126.329326569
272.124137814,2300,104.730138544,288.194887686,1875.70399713,2.77517194693,2300,287.923,287.929039167,578.062,163.003,262.265054511,97.2550173779,8.38863468197,-299.796,743.72428305,353.328,288.783,0.955299,447.530816966,192.487194306
259.567658054,2301,259.314021887,287.502678621,2212.02266806,4.22506003743,2301,287.226,287.220481581,576.5,163.067,862.090557838,180.039111618,8.48995812848,-299.54,948.762899706,353.368,288.166,0.953933,501.627346252,205.187961623
245.825681191,2302,280.754570321,287.847395065,1938.00881229,4.17022678573,2302,287.642,287.633663219,566.014,163.071,894.870838193,153.682564793,8.34056829954,-299.255,946.516804615,353.362,288.524,0.945024,545.479944015,189.630093831
150.434039305,2303,134.649345724,287.450445232,2214.79676343,2.73424686076,2303,287.16,287.173618033,533.867,163.106,385.635996772,88.6717173401,8.14902692771,-299.021,983.981788397,353.432,288.042,0.898058,707.627241816,166.258670271
224.273737042,2304,235.102836428,287.606379,1530.65645439,3.66169315995,2304,287.318,287.318209372,566.27,163.14,742.907902315,183.023782754,8.27819116163,-298.938,592.448171576,353.477,288.163,0.926282,394.942478983,180.773607467
247.486232129,2305,121.466865172,287.019234935,1953.44256544,3.39446425374,2305,286.765,286.760146006,552.414,163.16,482.953952318,68.374197048,8.14081926774,-299.018,863.875489852,353.485,287.656,0.943809,497.195936167,182.282852592
142.229487363,2306,98.0584739923,286.960900971,2409.22825086,3.75398369818,2306,286.681,286.680531435,578.803,163.203,345.213531916,65.9460047706,8.25428967271,-298.464,775.86047003,353.511,287.561,0.944308,562.637212306,159.342490584
232.56754213,2307,211.681999219,286.143812454,2698.08010429,3.97047667468,2307,285.877,285.887451258,564.383,163.215,687.767446613,112.659368981,8.2090235001,-297.59,1156.18591088,353.547,286.751,0.941531,833.245606732,153.573145036
279.251262365,2308,367.710611706,285.418277484,1365.61265632,3.50775193075,2308,285.127,285.11285026,555.75,163.26,1176.74444642,204.708041432,8.16185258205,-296.599,684.409731499,353.601,286.041,0.962588,277.482614487,200.252299721
292.282650637,2309,135.336171787,284.321645408,1137.17532956,3.23947879759,2309,284.012,284.03908078,548.899,163.274,641.219178913,66.650496693,8.13811552403,-296.221,768.192233284,353.621,284.898,0.959198,225.679359133,215.22290763
267.030616508,2310,116.805431834,284.970866143,1794.29305763,5.23026233064,2310,284.74,284.727251367,543.116,163.283,480.360646961,80.7954849405,8.08008683695,-296.34,800.252439752,353.645,285.594,0.922673,433.27716566,186.688743004
598.962180892,2311,212.947879064,283.322610229,1574.26044203,4.13329135147,2311,283.061,283.054386623,536.157,163.297,761.159500088,99.6080058192,8.01608951191,-294.789,1026.44636465,353.685,283.9,0.961256,200.681802631,239.319232436
298.949491364,2312,158.575136416,283.198488749,2773.09422351,4.80523055477,2312,282.957,282.939497763,571.433,163.299,725.132637804,89.7048454366,8.32310221621,-294.764,1056.2623521,353.711,283.904,0.92742,548.053077869,193.801189686
282.22749466,2313,118.737149044,283.026628179,1460.22550996,4.53710240105,2313,282.792,282.803225942,506.877,163.348,412.288830692,90.2570908824,7.86174759257,-293.932,722.206540221,353.738,283.638,0.93543,342.395712009,185.999836694
647.090478682,2314,103.083433245,281.935987397,1375.06847606,3.052572908,2314,281.718,281.724356019,534.797,163.384,406.567956488,102.088631167,7.97329247215,-293.672,986.484453885,353.788,282.523,0.961446,192.132642014,211.964359242
239.770521763,2315,154.900359138,282.254833469,1299.55889765,2.76215912468,2315,282.057,282.042630078,527.478,163.42,637.726197568,100.740473132,8.01033903865,-293.57,774.058520429,353.814,282.891,0.936401,317.507459789,201.953517998
278.457970709,2316,83.157131254,281.891276141,1125.70307376,3.59854054752,2316,281.669,281.686279619,543.48,163.372,255.186611234,75.0233665161,7.96111194652,-293.586,887.91590212,353.836,282.448,0.933424,198.008364795,231.925963373
72.1300874712,2317,91.469153732,282.023209173,1423.03508441,3.88010440428,2317,281.843,281.827734233,509.852,163.45,391.345298268,50.2107089739,7.86417465284,-293.27,515.866364085,353.875,282.665,0.865331,412.039101301,164.741074045
708.880740627,2318,157.398050688,281.206618129,1067.29816267,3.40504866316,2318,281.033,281.04481917,522.492,163.52,715.521444295,58.1031933145,7.95039169158,-293.044,950.644881461,353.927,281.82,0.949112,90.6542115881,242.586552977
273.044520504,2319,47.011839654,281.606176958,1428.4066005,3.32320070828,2319,281.435,281.425351902,479.127,163.563,182.257444175,35.7491908498,7.58261001431,-293.282,1033.16839708,353.919,282.177,0.911255,329.979536081,213.675076568
427.843932115,2320,32.6359990818,281.088261814,1583.06945899,2.76894124225,2320,280.878,280.875866589,497.665,163.607,178.395065369,27.5471507876,7.76965471683,-292.401,982.035816797,353.927,281.708,0.938035,254.503031957,234.535563403
439.309522798,2321,135.49150423,280.912926286,1341.78421405,3.29890260483,2321,280.691,280.68519327,503.452,163.708,568.668417581,89.358875686,7.73403462319,-292.529,900.337341495,353.97,281.47,0.954946,164.319983118,237.932268544
290.721864494,2322,195.716618587,280.468887162,1432.83971901,3.37027233654,2322,280.266,280.27160347,504.336,163.716,617.08021798,128.013265697,7.7653045272,-292.23,963.457084998,354.018,281.076,0.942727,360.956948839,220.930871143
239.202136923,2323,115.499558146,280.673444005,1381.69658219,2.9762749874,2323,280.472,280.461368836,492.63,163.802,440.892784136,79.1096601829,7.61238875706,-291.719,552.415080309,354.033,281.262,0.935751,342.461385864,176.498372323
307.673703173,2324,128.586798072,280.016823733,1055.12541568,4.20820746864,2324,279.805,279.795576444,484.472,163.855,381.516701688,109.423874618,7.73396358744,-291.67,815.288104269,354.051,280.657,0.966089,238.01441235,227.637895683
113.208821742,2325,168.898472346,280.376003614,1061.2265406,3.23890435821,2325,280.146,280.160453247,503.912,163.937,527.668323381,108.886217732,7.79994312513,-291.94,659.799469719,354.08,280.968,0.9727,211.362161235,217.808356197
113.427367389,2326,146.943460973,280.442583579,1076.11773992,3.33131122916,2326,280.247,280.253012703,504.564,164.001,605.152511595,89.2509666852,7.61295103419,-291.897,411.244087376,354.098,281.04,0.964536,369.183912805,147.755777581
162.978307094,2327,110.74575457,279.949757799,1214.80573389,2.84249234939,2327,279.772,279.767504445,493.297,164.131,552.838070442,60.1433927581,7.67073571779,-290.961,616.486388211,354.12,280.549,0.941684,374.113981636,182.02206933
505.05593263,2328,172.539850663,279.447890086,1731.54424544,3.66982664365,2328,279.249,279.254432503,555.227,164.087,690.540953809,119.269727906,7.99555551293,-285.88,983.984650241,354.149,280.02,0.974119,224.511172299,237.779654558
213.54095418,2329,302.614344748,279.243799265,1582.60447121,4.21205390326,2329,279.017,279.04117954,530.329,164.126,959.383729433,205.696520007,7.77987801201,-290.462,476.255149145,354.176,279.725,0.934628,376.508250508,156.152059259
245.329930621,2330,199.519455498,278.6847294,1683.78251668,3.33542571977,2330,278.505,278.479669346,522.517,164.17,646.834759428,162.064710103,7.75714772305,-290.08,868.62500675,354.209,279.273,0.963001,393.773881905,202.87607415
501.943799944,2331,205.06450274,278.283793501,1166.83796261,3.92540301889,2331,278.043,278.058137553,496.143,164.183,514.412276546,141.318188311,7.57036709716,-289.276,899.594727554,354.245,278.856,0.975067,167.417260919,225.791415925
427.658736867,2332,299.167849698,278.637357237,1488.79464737,4.1317127585,2332,278.43,278.404655579,507.759,164.201,938.715500562,190.042254035,7.60651751164,-289.812,994.929112307,354.246,279.237,0.973527,218.517914979,220.929802951
268.795017444,2333,99.652993228,277.676973929,1387.35085152,2.82863981562,2333,277.426,277.434439336,496.35,164.339,362.316051086,80.6284622617,7.51902178065,-288.241,880.207542049,354.263,278.218,0.971965,227.822066964,221.666882445
210.478514093,2334,150.580600482,277.600131032,1616.69606864,3.20076655484,2334,277.416,277.39289475,497.333,164.403,669.652754743,79.2931521195,7.64160715432,-288.773,807.613595423,354.341,278.164,0.939002,511.918469445,171.762625915
115.544499883,2335,192.582520253,276.106121241,1196.06177145,2.73867955142,2335,275.903,275.905578555,496.795,164.415,848.481276095,91.3739024391,7.69655407755,-287.85,857.193847381,354.388,276.683,0.973889,240.215796426,231.314117253
631.757492342,2336,200.207143401,276.757969094,1018.35001509,21.303414861,2336,276.582,276.588810794,505.36,164.366,605.589931551,331.142477821,7.67747393128,-287.915,826.5940954,354.431,277.286,0.972503,122.302364465,234.404795869
281.411255498,2337,326.817200227,275.462877061,1237.29905748,4.04725475195,2337,275.234,275.231899639,490.711,164.415,1026.12981168,222.578704349,7.54157942637,-286.735,884.463747289,354.426,276.069,0.973975,236.687267236,217.424907676
219.485568704,2338,196.278011202,275.669072902,1600.96369068,4.25080477427,2338,275.385,275.374837021,472.717,164.438,748.737409786,156.457596174,7.3949031363,-286.33,976.133474337,354.44,276.276,0.94004,422.642315082,198.837337584
214.513012417,2339,319.648777127,275.510368955,1622.26685994,4.03386111624,2339,275.176,275.192304581,497.28,164.464,951.734018221,283.29596762,7.6705380863,-286.572,549.489321076,354.497,276.061,0.937881,445.564194033,162.830810247
232.016030723,2340,281.77507771,275.079714974,1627.98402861,5.862585348,2340,274.799,274.788110417,483.868,164.538,827.233254872,190.460172568,7.60205281752,-286.503,802.408504816,354.555,275.657,0.945954,460.739009503,192.404164674
144.660878641,2341,232.244814365,274.274169787,1369.97731844,3.51838950993,2341,274.026,274.042162889,511.581,164.605,645.654337656,180.538791661,7.71815719175,-285.719,736.41885031,354.601,274.874,0.953431,455.285870003,181.688282645
64.3059766712,2342,200.292028546,274.09373703,453.19398052,2.93341405301,2342,273.876,273.850557309,500.565,164.621,859.650955112,127.023484153,7.64826354535,-284.982,150.81203915,354.64,274.672,0.905291,49.3184417777,95.309336559
216.608279009,2343,117.695804895,273.530081855,1498.93379643,3.30425832911,2343,273.267,273.276538159,515.598,164.699,520.929938041,79.4980003049,7.66489743355,-284.237,645.787186975,354.669,274.099,0.950827,349.410736954,179.434745731
125.575327489,2344,172.135743657,273.442844459,1390.28116817,3.94150481226,2344,273.201,273.208726375,496.54,164.703,585.511241532,160.613194672,7.61606914279,-284.43,761.607814062,354.736,273.983,0.977137,320.082672032,200.88471675
48.7044773607,2345,311.438438449,273.450839754,1666.40192155,3.39528156378,2345,273.216,273.192257166,438.023,164.691,934.239800956,230.133369398,7.18749052554,-283.915,632.928046412,354.753,274.061,0.961019,376.630955357,173.807407516
266.128047066,2346,138.365636368,272.7961692,1307.24058518,24.0339025519,2346,272.481,272.499651411,509.297,164.712,526.948043758,120.688733158,7.68310978349,-283.838,768.153058196,354.766,273.378,0.929424,288.234847625,204.0139591
44.2155908729,2347,202.770917985,272.352000135,1181.62050716,3.23974542108,2347,272.003,272.022642145,481.174,164.751,875.439993424,116.238172596,7.56851677352,-283.117,399.750643942,354.779,272.955,0.926579,266.220081089,139.925022695
220.729122961,2348,156.439556915,272.080470985,933.634157812,3.76611821195,2348,271.793,271.759760638,464.821,164.721,599.712229646,108.74013522,7.29634448801,-282.71,283.508852919,354.813,272.658,0.925012,99.1506330499,126.099324587
229.08151484,2349,109.122526119,271.32878867,1331.71706933,3.76593209262,2349,270.973,270.982488965,507.725,164.803,476.536027352,81.9979863997,7.5944132397,-281.679,686.927350412,354.814,271.842,0.931827,403.934437001,164.976727108
277.08983668,2350,214.628741687,271.208222024,1262.67004796,4.47218388614,2350,270.851,270.851788211,476.052,164.807,715.751851673,167.682163884,7.45011422985,-282.127,537.241757293,354.861,271.743,0.954804,200.706809696,199.951399739
131.396222805,2351,277.65074408,270.59952132,1408.76892052,180.519473317,2351,270.285,270.280485621,460.431,164.806,943.681401101,444.133106921,7.29464292527,-281.358,497.331133846,354.849,271.138,0.937371,359.095094098,163.200073581
272.96452028,2352,225.553826865,271.058685426,1684.86139442,3.94931600828,2352,270.818,270.82389607,477.512,164.855,717.626617038,151.7458565,7.42874820273,-281.812,717.210898038,354.86,271.66,0.916632,427.798456124,154.919393426
241.564194394,2353,161.286794103,270.281598919,1863.89841266,3.39205305529,2353,270.041,270.030005121,459.826,164.839,510.444399193,120.584260974,7.36361961646,-280.984,816.924523655,354.91,270.879,0.938285,351.729718777,201.890908032
230.211838619,2354,129.362208753,269.883119454,1978.14023322,3.56276622912,2354,269.654,269.667107025,483.753,164.876,445.850197838,208.090152392,7.48530614842,-280.571,470.228528963,354.92,270.443,0.89022,442.427471428,135.382128942
