AveragePolicySurr,AverageReturn,Epoch,PolicyRegParamNorm,AverageAction,AverageY,AverageQLoss,AverageAbsQ,StdEsReturn,AverageAbsY,MinReturn,MinEsReturn,AverageQ,Iteration,StdReturn,MaxEsReturn,AverageAbsQYDiff,MaxReturn,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm
-316.053,858.381350856,845,99.4088,0.981308,312.291594587,306.8,312.528,183.644607381,312.416537781,195.144289381,8.68377240131,312.271,845,535.932901459,548.24990183,6.50398263707,2102.31813566,231.955581763,214.545399312,212.606
-315.928,943.932061053,846,99.398,0.98642,312.044283686,299.091,312.304,395.070915039,312.148903825,269.926055378,9.39011808823,312.061,846,452.468209037,1308.37936752,6.51127354974,2003.90168988,337.754607188,231.241489135,212.623
-316.158,678.237609275,847,99.4958,0.983811,312.097267561,303.906,312.39,180.098570096,312.264724941,270.742460558,8.541734473,312.085,847,429.905723349,576.940898081,6.62873917452,2132.76129366,241.691949155,199.227524717,212.679
-315.696,957.830792263,848,99.5469,0.984646,311.861010702,296.798,312.105,231.109544226,311.979894568,309.13968039,4.59193279924,311.863,848,495.166959567,633.919933818,6.52896008527,2292.45505667,299.23944116,222.067239523,212.753
-314.965,1162.8117697,849,99.5329,0.982953,311.256554412,305.038,311.517,345.836394532,311.332357445,272.642767363,12.1606314692,311.264,849,738.327195474,1026.94737432,6.52959507026,3202.59051446,529.347272105,232.428211746,212.807
-313.757,990.229686259,850,99.5678,0.983909,309.801826464,332.995,310.03,177.501374383,309.882714435,299.854645335,5.98806470519,309.818,850,471.156211712,513.048171828,6.80005682068,2163.38268521,178.439892199,228.398628974,212.813
-313.986,1058.76113648,851,99.5994,0.986233,310.039075932,309.32,310.249,290.730580621,310.121011575,697.490139671,215.423713431,310.028,851,302.255504791,1150.82901626,6.43727364984,1933.44103953,625.007798477,250.898555879,212.922
-312.55,929.823256925,852,99.5765,0.984552,308.797400687,298.527,309.038,185.040303435,308.856699409,89.0034437131,9.40818781205,308.809,852,391.895942322,686.749141189,6.41743401673,1746.47253949,190.975873606,224.452612188,212.921
-312.436,777.15478375,853,99.6157,0.982637,308.672098385,266.891,308.94,233.052710152,308.769463012,517.239968411,31.8103873522,308.671,853,188.692324217,797.441435316,6.29370584808,1227.73145918,469.554070472,236.759207728,213.032
-313.521,747.811945323,854,99.5936,0.988794,309.405156023,326.932,309.538,254.09462476,309.451121223,513.477080799,14.5657541494,309.39,854,129.88761481,724.670012121,6.76924335037,1028.90221258,358.786698988,224.321908921,213.037
-312.552,1089.00690986,855,99.6638,0.990498,308.690803419,238.05,308.883,222.476415814,308.744774574,668.430443559,7.27788212907,308.691,855,344.009603745,693.470870101,6.18083844576,1858.09076827,266.094260484,228.738638604,213.148
-311.709,902.447553519,856,99.6552,0.990269,307.827870768,302.45,308.095,305.232527768,307.921008896,326.155408442,8.09496105592,307.825,856,269.239057449,1028.07724404,6.55230167182,1640.2854793,345.749392374,228.848786093,213.129
-312.68,915.634065564,857,99.6862,0.991203,308.685902932,301.111,308.918,214.676365807,308.73643061,609.493655651,8.11122931283,308.694,857,167.836786019,591.822894085,6.43871646845,1441.32906982,166.335086988,231.447243729,213.204
-311.719,778.044218974,858,99.6922,0.991423,307.660036332,324.02,307.875,298.945679288,307.733604688,341.045635751,8.89782422055,307.642,858,287.454505203,886.009747036,6.78680333707,1378.83761547,491.04314347,215.236131688,213.337
-312.193,882.642409808,859,99.7064,0.993066,308.004867423,296.783,308.172,271.74003151,308.075239165,630.164689916,6.64341600236,308.014,859,231.278672084,838.284152057,6.4769327415,1780.38683192,227.256634678,226.051492958,213.388
-310.533,875.31177718,860,99.8263,0.992365,306.585703133,279.488,306.796,319.445638618,306.649210704,656.119208575,7.1830500909,306.564,860,356.59745917,878.568164405,6.47388492826,2577.93927186,407.717248324,228.665885292,213.361
-311.295,943.007442895,861,99.8434,0.994196,307.233956221,308.786,307.417,212.618192667,307.291384167,672.948080382,8.46311372482,307.22,861,224.674342535,636.549915187,6.58810823991,1376.11545145,183.46606781,231.333994144,213.39
-310.417,947.028467728,862,99.8652,0.993353,306.669388916,289.686,306.861,495.261850361,306.736473848,660.927266942,81.2486505651,306.687,862,448.202352132,1432.32780781,6.33023835345,2999.93601063,604.335562259,229.236472551,213.459
-310.16,730.439326242,863,99.9019,0.98601,306.379106734,254.385,306.562,280.363189114,306.443694667,51.1507396553,7.52032017606,306.371,863,210.755412458,764.985277595,6.24473004154,1039.62571393,308.587331305,215.431658939,213.457
-310.248,1031.16953039,864,99.9359,0.989729,306.41445374,264.133,306.595,133.830423692,306.476964846,647.739553569,32.6809435077,306.405,864,349.158852196,428.446732809,6.25824288623,1960.2958328,306.016064025,230.363516445,213.487
-309.31,1153.51903384,865,99.9485,0.990513,305.552468888,280.27,305.758,331.352461104,305.617403404,663.754258994,99.2207474878,305.545,865,359.471577126,921.127147813,6.40241353853,1979.16561283,425.588143736,235.385384726,213.548
-308.729,989.970673295,866,100.022,0.992146,304.732185655,287.84,304.905,424.665263886,304.780434873,638.580388322,54.7556381287,304.729,866,557.413249014,1233.4491071,6.47599423079,2840.46019535,720.568843711,222.586390468,213.635
-308.593,1047.57513741,867,100.012,0.992783,304.800301637,295.763,305.005,288.331148657,304.872192627,677.801500053,83.1127573878,304.803,867,349.758303665,934.393809968,6.28267196886,1883.55127193,308.107088497,234.380925975,213.681
-308.522,1173.99674489,868,100.068,0.992241,304.641369949,241.989,304.858,215.572875697,304.702821648,109.676826354,155.711394926,304.645,868,582.897851225,709.468273167,5.97798464112,2594.38142331,449.932993387,225.625181263,213.738
-308.292,689.47753209,869,100.091,0.989706,304.123157351,301.547,304.332,211.619385008,304.194953962,103.777501924,173.250685719,304.129,869,355.583218229,764.175782345,6.4054236518,1419.34638986,426.759497788,203.69266979,213.743
-307.809,904.838276426,870,100.159,0.992404,303.853500403,267.672,304.073,231.552121186,303.962034156,268.996312297,376.045794163,303.835,870,401.354657557,1044.49334711,6.20227761542,1794.98972658,532.088889783,217.044775367,213.818
-308.184,1002.60208175,871,100.175,0.993675,304.318244735,281.426,304.581,283.521973821,304.425050213,115.046143239,40.9702554987,304.329,871,485.546064932,950.568937845,6.19662569822,2594.86738771,361.741902778,220.629301019,213.893
-308.173,945.472318258,872,100.144,0.992283,304.27615666,283.618,304.511,249.840865755,304.372873736,649.38329396,89.8292897654,304.286,872,312.292402858,782.375250053,6.23201680944,1895.00168479,379.650273077,223.245816029,213.888
-307.27,883.70892746,873,100.171,0.993807,303.592779222,291.292,303.813,444.37362102,303.702494893,653.100362518,182.933393104,303.575,873,227.519477555,1307.94785372,6.50110050719,1504.44042546,773.412093524,224.640649876,213.933
-306.776,813.389118203,874,100.214,0.993681,303.133232112,282.386,303.361,201.110486818,303.230654076,227.072397027,226.796458987,303.118,874,243.133765437,800.960018213,6.24301481611,1694.54850889,594.480496209,218.93514562,213.98
-305.737,211.757244707,875,100.186,0.996225,302.31664987,272.745,302.558,219.23878389,302.418288275,107.689028644,8.72899148907,302.341,875,26.2070223923,664.753588385,6.25241146318,231.029417528,290.66103725,126.743934045,213.984
-305.29,778.766324752,876,100.274,0.992638,301.624354386,257.482,301.809,156.409273304,301.708813442,405.126557258,100.396644277,301.615,876,341.504933796,649.254828373,6.20577876074,1709.33810409,275.231557524,210.893371147,214.071
-305.816,677.592347763,877,100.439,0.988247,302.006932073,280.8,302.203,141.929607693,302.106630972,173.152501975,93.7734807237,302.002,877,342.352845167,566.791140792,6.38135710718,1665.57248699,240.034773636,211.817696535,214.071
-304.591,945.733359856,878,100.448,0.992275,300.751540681,308.597,300.999,163.035430118,300.864710678,646.529457367,119.482076749,300.741,878,318.7920507,652.458568263,6.55534115543,2365.83260629,393.724808126,238.199368384,214.134
-304.942,1177.81387203,879,100.492,0.992322,300.984027249,290.161,301.233,183.976738818,301.0967812,696.236082112,113.189895196,300.988,879,554.941840713,619.642767419,6.27766289949,2932.10385273,335.969988462,227.334512807,214.166
-304.159,1280.3095318,880,100.542,0.993955,300.494885281,264.866,300.727,329.386121603,300.598717732,274.023389791,211.130620199,300.483,880,607.284938557,1170.48249763,6.2487183191,2781.59276872,482.397365887,222.620739741,214.248
-305.823,594.656171878,881,100.576,0.994924,302.178448388,256.66,302.394,213.318162884,302.303069387,109.168973209,51.0786238815,302.192,881,516.84263986,642.732019428,5.99024118755,2302.99549206,335.283244814,168.220327969,214.325
-304.09,960.057284089,882,100.652,0.994798,300.571160601,299.353,300.826,168.613256325,300.694135478,103.947575217,107.948564898,300.551,882,974.275923628,633.70517331,6.32625183337,3133.47066292,337.482272881,168.602953142,214.43
-303.293,450.692463068,883,100.674,0.993817,299.50486605,265.306,299.766,404.794337705,299.611979546,86.5565757589,18.1153170441,299.508,883,808.511191603,1351.51416156,6.11734280881,3191.66963975,293.836351863,111.490213904,214.52
-303.796,778.651719635,884,100.696,0.994634,300.226639044,279.55,300.427,53.2745914687,300.325235591,107.202713139,75.636922747,300.22,884,516.312098589,236.798661478,6.16844103411,2145.77312922,134.604612304,192.031872996,214.588
-303.688,416.635997921,885,100.786,0.994407,300.14303659,262.63,300.371,257.907765826,300.220560519,96.2644599252,133.402103014,300.141,885,526.700190708,892.7516068,6.1430604051,1998.50274512,379.722719571,124.681552534,214.668
-303.05,679.8757459,886,100.813,0.99424,299.143533176,326.959,299.35,231.310602211,299.226298473,105.085003375,116.589664274,299.141,886,563.445161829,724.676497543,6.63086003727,2023.97125751,400.261856524,172.287965091,214.696
-303.477,526.388972334,887,100.805,0.993976,299.889028129,262.932,300.132,165.023398157,299.993109634,99.1823409901,15.649354304,299.883,887,366.541405431,539.861425364,6.0460839272,1368.45145697,282.452723832,168.047579415,214.751
-303.2,125.821071601,888,100.861,0.991632,299.692569026,238.539,299.955,233.528437513,299.810343358,102.620221476,106.704400544,299.68,888,14.6115278697,881.603572726,5.9628730759,199.254725138,277.174802311,90.7615875387,214.781
-302.537,737.346716866,889,100.867,0.992924,299.099217876,253.018,299.378,156.428804366,299.208444823,160.143461903,110.841980373,299.099,889,605.081616857,491.130218883,6.30649192224,2534.81536851,306.424921031,198.488810632,214.861
-302.485,880.585543187,890,100.916,0.990597,298.976986298,266.371,299.234,255.609933088,299.117543263,289.643265609,12.288077233,298.967,890,423.460930011,907.346239461,6.20679978211,2123.14331629,345.271265651,226.945364947,214.87
-300.989,1071.41371607,891,100.919,0.995081,297.291804104,284.952,297.566,178.904504543,297.463650806,293.281398521,21.5928065719,297.306,891,361.202178083,570.748145391,6.35623671553,1844.4933254,312.33791482,232.661646602,214.907
-302.254,791.00603581,892,100.898,0.988824,298.596023629,264.865,298.904,326.755035525,298.775454133,183.397924953,14.5828804868,298.598,892,238.065836126,846.113418136,6.24014027981,1263.89273019,345.428156843,228.001664404,214.928
-301.12,511.698573221,893,100.957,0.98713,297.6412338,276.444,297.981,227.304398271,297.928307238,470.570336641,7.42350044672,297.636,893,48.5341988956,632.474708793,6.36445416688,856.525382548,266.77291817,214.109968489,214.917
-300.423,764.545548655,894,101.008,0.983252,296.953653076,255.181,297.377,111.465785663,297.248036291,479.902607883,44.7651932596,296.94,894,182.670867325,454.68150037,6.20868137133,1216.47947847,249.300908063,240.699320993,214.94
-300.989,625.864289566,895,101.036,0.982877,297.319764558,282.257,297.824,212.381462103,297.705918785,366.681351235,197.452055993,297.324,895,183.2315004,879.434421768,6.33893607874,925.024777673,433.867545785,220.162047498,215.009
-300.845,839.303530649,896,101.059,0.979845,297.422978799,262.102,297.919,321.177970401,297.810671498,526.572415893,8.57139772344,297.435,896,150.78255885,1091.87697795,6.17479778215,1201.78814203,400.245045969,245.01778761,215.07
-300.337,841.154280384,897,101.12,0.989982,297.140701598,292.434,297.67,214.855478292,297.550784922,636.956961891,3.70360578996,297.125,897,147.276265133,689.889426467,6.36482885393,1341.88085536,247.510397234,246.247992747,215.14
-298.267,960.963733252,898,101.134,0.98626,295.216855963,239.391,295.771,205.228212368,295.664650932,295.208255336,7.1227394088,295.217,898,509.286951966,535.966016626,5.99499747655,2038.92863448,281.749716189,225.334863386,215.18
-299.275,871.685403829,899,101.181,0.986859,295.892726324,269.52,296.411,176.937976799,296.28847529,331.366995502,123.350460359,295.882,899,441.579252244,538.408937475,6.30480578772,2463.62780407,321.625182799,227.911680114,215.239
-298.218,1617.48694513,900,101.219,0.993375,294.694273073,278.555,295.176,284.037350437,295.054500545,875.818289059,118.786894309,294.699,900,629.993199093,1016.06673888,6.29005728082,3470.60265286,419.240017627,263.670794506,215.223
-298.193,752.019128135,901,101.265,0.994512,294.714062792,255.443,295.136,228.766186564,295.024939746,273.134266781,7.75888693809,294.713,901,410.648278747,852.524871332,6.09856473775,1727.90422347,303.196301527,209.186920839,215.242
-298.448,613.897934706,902,101.248,0.994185,295.121796141,260.253,295.604,389.855336348,295.463877668,488.374834243,136.641190448,295.13,902,35.4137593437,998.8283985,6.0823268354,670.019887039,686.252134255,228.321158047,215.317
-296.865,696.512262853,903,101.28,0.994268,293.340978534,256.073,293.858,296.787664988,293.702117853,332.766740253,145.689093414,293.339,903,426.024957149,982.668947908,6.13677613153,1896.56822529,470.372205161,212.604584254,215.33
-296.683,1266.73816238,904,101.235,0.995126,293.19032882,306.867,293.59,195.684359706,293.500499962,710.320140602,22.7212266837,293.199,904,621.655049902,514.459669354,6.47845153407,3107.8616051,251.540809665,238.815158914,215.345
-296.38,1272.6373871,905,101.273,0.995735,292.639437989,273.448,293.101,242.292961249,292.959319714,738.914139522,49.9482543656,292.62,905,568.470541892,690.072976203,6.14347129202,2577.31105836,351.194051004,231.644758603,215.444
-297.581,1097.76953521,906,101.282,0.995334,294.082147542,225.48,294.5,313.45475316,294.383625866,402.497417847,182.525631355,294.087,906,578.534972634,1154.31877684,5.99949672247,3078.87329782,502.843059156,236.237002366,215.511
-295.606,1135.68111376,907,101.293,0.995822,292.198302537,264.057,292.677,217.911130311,292.54317819,479.887961081,23.0745202799,292.196,907,487.22272266,629.570519881,6.08942296225,2781.47399484,355.364557752,234.338205886,215.521
-296.63,1310.10977789,908,101.363,0.995715,292.702918593,268.99,293.139,126.712774604,293.010926869,701.124154255,20.9021498082,292.688,908,570.37670212,429.904115556,6.24256954062,2941.25255754,273.060297491,237.155924968,215.588
-296.239,156.12549727,909,101.438,0.993764,292.539355197,260.887,293.018,162.857150731,292.850771179,112.597867059,25.0067807679,292.57,909,5.27905692177,535.458208682,6.11189351395,165.631976903,230.259796515,104.308505055,215.584
-296.667,170.548747691,910,101.474,0.995212,293.175563367,266.459,293.604,47.2760888589,293.50601267,103.165537747,64.2754460376,293.154,910,25.8748547874,253.888089725,6.19045394842,204.784447342,174.068089408,110.602433637,215.641
-297.092,860.876832372,911,101.473,0.996097,293.122754001,273.836,293.56,155.159437962,293.385438322,167.331497764,164.442726502,293.121,911,587.531354673,575.01087865,6.35094376076,2725.37394962,319.728130783,199.310173606,215.671
-297.196,1061.52880024,912,101.612,0.995162,293.724865509,229.748,294.133,256.805449696,294.011151385,685.935627495,20.3521138984,293.72,912,564.833197446,710.907992397,6.02623481815,2797.43775071,355.696580233,225.239361031,215.687
-297.342,865.473964945,913,101.639,0.994211,293.577000273,255.892,294.015,253.433830138,293.867777379,280.322672332,32.7110714947,293.591,913,357.478971358,821.373753496,6.28172286908,2631.76944331,413.642386209,223.460139439,215.591
