AverageAbsQ,AverageAction,AverageQLoss,Epoch,QFunRegParamNorm,MaxEsReturn,MinEsReturn,MaxReturn,AverageReturn,AverageQ,AverageEsReturn,AverageAbsY,AverageDiscountedReturn,Iteration,AveragePolicySurr,AverageY,MinReturn,StdEsReturn,AverageAbsQYDiff,StdReturn,PolicyRegParamNorm
173.267,0.942967,104.363,489,112.443,642.262201021,1.33967940189,1368.58804554,686.04945317,173.145,193.545997401,173.223191126,165.429881015,489,-175.604,173.153158724,93.0183115902,208.885254032,4.86755854404,255.960346833,80.153
173.107,0.92505,109.282,490,112.536,514.66567005,0.034265292665,845.567050418,511.519526699,172.981,194.844647283,173.048036299,138.220020246,490,-175.516,172.982639691,161.741938857,176.712103581,4.89481568425,151.320290494,80.1922
173.139,0.947478,94.6649,491,112.616,424.561785026,1.3085938826,1126.75909,479.232573829,173.019,268.766410145,173.094372282,139.643847131,491,-175.529,173.030707421,70.2298452451,141.859710057,4.72108163814,272.500517987,80.2768
173.315,0.94322,97.5414,492,112.67,1079.51739086,16.2641647079,759.879538972,455.202700597,173.193,388.23813204,173.270021998,158.922038689,492,-175.695,173.200231587,269.903267433,380.569825458,4.81320058033,118.720366723,80.3184
173.497,0.950104,95.3502,493,112.79,678.354348534,-0.65009619156,916.352122471,537.467543896,173.38,194.272585427,173.459155858,150.318731743,493,-175.847,173.392673134,275.719768557,245.784661696,4.72885705723,155.243092671,80.3832
173.716,0.933517,102.105,494,112.86,692.780947724,-1.62263135716,733.174026538,404.178154705,173.605,257.973330313,173.66042079,138.108641994,494,-176.084,173.612300491,30.0645909078,250.887431694,4.82501504943,176.761297293,80.4845
173.326,0.963926,99.6461,495,112.94,397.92025646,-0.645235893013,895.91158903,454.791302848,173.201,133.38178157,173.274242252,144.586054563,495,-175.678,173.209636725,164.348137088,144.717060426,4.79420853919,167.603056359,80.5287
173.823,0.947318,97.6279,496,113.018,329.876084782,-0.906051861526,736.680567338,513.488296893,173.691,150.307233005,173.758744451,152.64981012,496,-176.116,173.69176523,264.116565514,127.351791657,4.7681710604,109.472011387,80.5765
173.847,0.934445,95.8875,497,113.112,511.686762536,1.2350307902,615.522151495,464.904129235,173.721,197.660176736,173.793363649,138.057480531,497,-176.266,173.736389405,174.646175539,184.347233876,4.7630795253,108.727652024,80.6533
173.795,0.948919,90.0726,498,113.161,544.122485433,62.6396082417,875.529532623,542.983691413,173.67,343.233067626,173.737031611,160.384615795,498,-176.118,173.676310563,251.436162295,200.441951317,4.72258005232,127.360886989,80.7162
173.826,0.937256,98.9539,499,113.245,559.770975621,27.1705671274,1071.73453642,504.556792535,173.716,303.610764907,173.781342314,154.170533491,499,-176.187,173.719787256,92.3002292879,177.955871248,4.73616864157,160.464470729,80.7987
173.773,0.937474,92.186,500,113.333,839.551410214,-1.79630851811,1251.47456799,533.18633319,173.652,177.598709648,173.723584561,145.130239286,500,-176.131,173.660471897,196.766413643,261.531997476,4.72264449716,219.525947729,80.8354
173.958,0.896767,98.1047,501,113.397,531.351186363,-0.64097489861,1254.19507985,105.370973527,173.851,134.888872118,173.909270991,27.0446185073,501,-176.332,173.854727618,11.9899940565,179.11258217,4.72760171102,257.801798472,80.8653
174.226,0.920785,105.885,502,113.463,834.743331082,46.2349450139,1526.19221586,662.067132357,174.106,310.115508929,174.184486962,158.861012168,502,-176.632,174.122449904,328.793205959,289.49861566,4.87017376822,221.400938792,80.9552
173.741,0.899555,105.533,503,113.534,327.279396718,3.41693011633,1159.26432796,625.488058531,173.638,93.1991175928,173.697965673,141.561547893,503,-176.228,173.636723393,235.739143262,135.679658145,4.82946670897,249.244488342,81.0231
174.59,0.876877,94.2466,504,113.629,1031.16129075,4.18791547817,1375.75417336,523.009956581,174.473,223.277717496,174.540469812,125.503758106,504,-176.931,174.483024569,70.5420043367,321.131516106,4.73034360656,446.588312536,81.13
174.577,0.909365,109.941,505,113.738,783.570345419,4.5674346402,1369.77245592,621.089086614,174.473,223.840244239,174.526706261,159.386981244,505,-176.988,174.474133879,230.896582889,287.915430501,4.86370768394,311.861497562,81.216
174.26,0.944279,96.6823,506,113.821,708.87407794,5.35299271408,901.127754097,524.499719395,174.161,488.599834383,174.220097244,152.522099483,506,-176.665,174.167861037,300.255541336,254.1465167,4.77234485281,142.621673285,81.256
174.442,0.945704,95.8736,507,113.924,616.279729239,-0.343425058476,1319.86243429,562.355611963,174.324,265.166174359,174.408694738,154.981418523,507,-176.852,174.339967887,58.2113898941,237.156031452,4.75074311692,215.678694057,81.3351
174.652,0.940056,96.8499,508,114.003,522.696418931,-0.46428089499,1390.49570879,643.859003436,174.542,275.756934387,174.601851009,131.31669718,508,-176.968,174.544945507,148.389623436,197.573055286,4.73020938543,399.466853387,81.384
174.551,0.937899,100.764,509,114.087,993.583558884,36.3856846392,1654.65182757,646.332746401,174.428,486.528878308,174.493135068,134.341889561,509,-176.891,174.439181585,126.81039061,357.955835155,4.84039082108,331.128271701,81.4463
174.894,0.933515,102.989,510,114.167,696.681264553,5.43314034905,1203.40370985,531.552607664,174.78,259.40423455,174.846932167,162.495931537,510,-177.299,174.791387432,324.093750141,244.140959938,4.79508146962,182.309733639,81.523
174.805,0.91531,92.9818,511,114.207,698.397497786,-0.0993146470869,1345.1425832,665.154579937,174.698,387.196301364,174.745106425,150.034833045,511,-177.209,174.699123256,371.323825351,234.744935501,4.70645501675,213.735098852,81.5779
174.927,0.934266,102.687,512,114.266,819.870889671,1.93403589897,1030.44482749,472.477979547,174.843,225.373262218,174.900465013,158.528509886,512,-177.386,174.8519852,273.584244084,300.900127561,4.81203814675,189.279624808,81.6662
174.785,0.914772,107.444,513,114.35,564.469271381,2.2355640894,1068.30581563,539.675045109,174.674,167.215175683,174.725168122,126.947245311,513,-177.133,174.673176117,159.319945892,180.102450808,4.83111817929,177.628224696,81.7759
175.107,0.90945,106.855,514,114.482,1392.57796359,-1.03156651376,1178.87993091,628.767033521,174.999,281.191479994,175.056428563,167.426131552,514,-177.617,175.006496021,158.959023662,465.002003553,4.87149461197,237.716879771,81.8786
175.124,0.921776,90.8055,515,114.574,395.335668309,-1.86158074891,979.280760891,566.692942283,175.018,146.49856738,175.082087242,163.583683057,515,-177.591,175.028794428,309.200704699,142.381640662,4.66516712954,177.059531065,81.9145
175.423,0.906053,92.6432,516,114.625,486.950295586,-0.92857971907,823.784862617,488.5925244,175.323,109.016067845,175.374792264,158.285264547,516,-177.8,175.324489941,253.825891443,182.910758488,4.68029281583,139.094030336,82.0082
175.736,0.938416,102.321,517,114.745,588.767099938,3.71084654018,2842.19575632,605.847428643,175.637,432.953283806,175.702601841,160.455388273,517,-178.082,175.649947736,174.423883831,203.016829503,4.78939936846,424.616628339,82.075
175.966,0.941949,95.3334,518,114.828,614.3772133,-1.26284053593,1418.50523774,556.204684082,175.868,127.354452263,175.919375977,147.807903203,518,-178.412,175.877955165,170.56485147,202.418159908,4.69476870209,263.792395381,82.1357
175.786,0.763443,93.8157,519,114.887,537.888051055,1.29266875718,751.172136416,339.412608117,175.695,204.484896188,175.746145938,135.328856631,519,-178.211,175.699587829,262.526795054,232.513125791,4.72205515478,92.1341169655,82.2375
176.154,0.822237,92.2753,520,114.934,533.844578145,-3.0708875135,1074.43780881,555.185856831,176.063,95.794016985,176.112259044,108.791457391,520,-178.474,176.071196833,125.428642502,163.572012382,4.64233248522,226.464223044,82.3103
176.014,0.918714,95.7561,521,114.991,501.491814918,6.19895955973,1443.54805975,797.407655924,175.906,259.174120791,175.96525366,150.565798687,521,-178.393,175.910345548,280.737437321,185.623028777,4.74718436721,296.619945759,82.3794
176.217,0.916048,101.987,522,115.103,457.646169412,3.80822508432,1443.82833146,242.660936108,176.118,181.533491237,176.168382567,74.9191850451,522,-178.634,176.129737757,19.0753323714,191.431305618,4.80774742887,342.582215665,82.4097
175.737,0.9324,100.086,523,115.201,983.364919549,3.17822778749,1403.68936612,542.512130753,175.623,387.965184348,175.682701084,158.84461934,523,-178.33,175.626250098,241.882236563,377.54236478,4.7714416142,246.49027041,82.4897
175.978,0.940761,102.495,524,115.261,475.963156963,0.465006712623,1484.32503758,690.509578427,175.858,81.3413303607,175.91931007,168.351581052,524,-178.382,175.863079823,261.201938512,133.703078853,4.8127545622,280.998986484,82.5382
176.072,0.931608,111.198,525,115.336,407.556364615,-1.09054903708,1902.22575082,730.224171515,175.955,158.659071116,176.018261526,154.88757312,525,-178.537,175.969501085,243.451085328,148.64263746,4.95973047718,407.292894439,82.6205
176.435,0.947056,95.0024,526,115.422,697.394744969,-1.10159943571,1691.56813864,813.608161833,176.329,148.876722366,176.392724767,123.796873104,526,-178.938,176.338751043,32.6026965967,222.856867794,4.72751918495,550.482495041,82.6552
176.965,0.897138,101.471,527,115.49,595.152113738,0.336763407702,1196.51898107,299.811757628,176.845,141.286761869,176.907614947,120.775763455,527,-179.424,176.845847861,153.399804106,200.068900592,4.82939738598,149.932976665,82.7345
176.787,0.900096,92.429,528,115.577,644.932103858,-0.65066498401,1084.67788087,638.36036609,176.675,238.848306853,176.737181196,159.838787356,528,-179.364,176.678965878,330.888097824,272.061313314,4.74289753352,167.031523686,82.781
177.179,0.91452,99.3342,529,115.629,644.563989296,-0.190522766998,1105.16293074,531.272843097,177.066,277.540860152,177.133608885,155.946444294,529,-179.597,177.075020743,216.258348604,224.684848806,4.76748688664,243.900947173,82.8333
177.075,0.939871,111.065,530,115.723,691.982686695,-0.484114993351,1816.86795403,769.349333531,176.94,182.792723815,177.011748078,182.683692883,530,-179.51,176.950325814,232.610726531,249.731382204,4.90804970816,389.078371272,82.8898
177.699,0.915288,96.9483,531,115.788,651.827760754,-0.064202132382,1571.8714826,487.110037989,177.579,106.878346472,177.635242366,146.157534974,531,-180.181,177.579392313,197.513725997,218.650975876,4.75277751426,321.727139085,82.9539
177.416,0.941195,102.331,532,115.865,505.741498083,0.193204649607,1403.54980791,611.726357535,177.302,94.5844403784,177.368208947,156.662251466,532,-179.883,177.310591962,354.287018864,160.961698008,4.8370539695,255.775148517,83.0026
177.578,0.896616,102.748,533,115.953,711.363553721,-1.03676408738,1234.3602145,594.871935657,177.465,262.333188175,177.524923866,158.975471592,533,-180.066,177.475895257,185.764333978,260.057796423,4.88915062857,174.243953079,83.0416
178.095,0.940636,104.657,534,115.996,579.447875737,6.5830194133,1227.88413607,506.97237531,177.987,346.344187518,178.043510319,143.883056514,534,-180.558,177.99398181,140.024831241,215.715141146,4.86682323723,221.176851253,83.0895
178.311,0.918042,101.071,535,116.112,613.467928277,1.26620136309,1673.69101782,914.628938401,178.195,233.924860982,178.25681668,195.494219694,535,-180.722,178.199742995,396.827131013,259.075683213,4.82843548836,350.686416273,83.1506
178.416,0.945926,103.659,536,116.194,656.759613778,15.6779035886,1369.38740439,627.554682924,178.301,291.35702871,178.369138768,139.509050116,536,-180.819,178.307458513,147.163554216,272.360602054,4.84374011618,238.408643258,83.1871
178.682,0.930276,94.89,537,116.305,639.794122298,1.82448616967,1191.47573496,572.052864939,178.59,341.828094831,178.653713969,147.670888159,537,-181.212,178.602119137,192.571883599,269.015744053,4.75362484308,193.649307903,83.277
178.92,0.900522,98.2691,538,116.413,337.623405949,0.0582331386342,1431.42688604,691.738652699,178.82,62.8089297251,178.872006221,156.674589805,538,-181.405,178.826007143,312.873510255,106.210362161,4.7981871068,331.64729049,83.3633
179.106,0.931382,110.479,539,116.483,639.821665562,0.304715884238,853.876756959,530.63363237,178.994,127.86011856,179.050696347,149.721932924,539,-181.696,179.004296034,196.836781783,194.915184362,4.93501365555,132.643344682,83.4468
179.517,0.945485,101.734,540,116.548,698.914350274,-1.10452878297,1655.10177836,611.367141428,179.401,155.962099578,179.456215508,148.938612488,540,-182.084,179.405675919,299.365095899,246.161866451,4.85360554868,288.309499356,83.5156
179.835,0.936886,114.921,541,116.646,634.923592668,25.5043583105,1147.43578212,720.185829776,179.737,289.140765598,179.794276072,195.687810748,541,-182.461,179.750242202,380.88085386,264.845316622,5.06007096934,170.470032836,83.5835
179.881,0.932045,108.986,542,116.738,633.66864295,1.0950653631,1546.39998428,590.350074626,179.779,179.203956946,179.834469811,145.481031025,542,-182.489,179.793523443,98.9179617979,216.345690335,4.94773558386,294.886815053,83.6203
