AverageY,AverageAction,PolicyRegParamNorm,AverageQ,AverageReturn,AveragePolicySurr,MaxReturn,QFunRegParamNorm,AverageEsReturn,AverageQLoss,MinEsReturn,AverageAbsQ,AverageDiscountedReturn,Iteration,AverageAbsQYDiff,MaxEsReturn,StdReturn,Epoch,AverageAbsY,MinReturn,StdEsReturn
357.330228922,0.616359,77.6549,357.322,1282.45962667,-363.683,3124.66192626,180.49,142.798682604,364.228,4.15209325581,357.64,171.569442891,381,7.46760810995,1209.43009998,1180.96345056,381,357.427152345,206.588404451,308.453847558
356.98257449,0.632628,77.7315,356.974,610.731681608,-363.362,896.614061532,180.743,179.871503973,396.473,5.71541774372,357.315,189.110070257,382,7.72534454731,572.729747535,236.362879178,382,357.072637885,241.962674506,219.618372301
358.372728822,0.688317,77.8076,358.372,1401.20276074,-364.783,2247.56393151,181.034,113.810416743,358.262,5.15660687167,358.711,220.299068898,383,7.44624861333,775.527896219,368.291202309,383,358.46561137,699.258758927,213.924835584
357.53973637,0.709924,77.9024,357.523,1424.39427221,-364.068,3066.14218414,181.31,173.210925422,393.276,8.44492671574,357.85,222.288795598,384,7.7567524288,738.239590282,889.431537965,384,357.619848151,635.106954614,251.213682849
359.511224265,0.717131,78.0196,359.498,1041.79583893,-365.932,3329.0868186,181.561,104.883467889,360.439,4.95296798946,359.819,222.587425943,385,7.45920500077,453.162845998,546.81223506,385,359.609455994,717.298816544,118.202048903
359.395160102,0.686201,78.0726,359.388,1027.26807805,-366.017,2071.26166562,181.79,99.8048933834,374.76,6.06856100955,359.712,228.862083675,386,7.47572013106,670.548900702,400.729979618,386,359.497134248,445.631099863,162.449534421
360.210001419,0.710001,78.1898,360.191,859.51450846,-366.613,3324.1591603,182.075,270.786028701,364.535,10.9965364972,360.535,212.506229915,387,7.45944025005,713.751740708,520.238631641,387,360.300620663,689.577992648,248.841642695
360.616598071,0.666239,78.3013,360.609,692.158329067,-366.961,1060.42587593,182.351,140.114269725,380.995,5.25595228583,360.905,208.490817102,388,7.64003086276,647.557522372,112.084190177,388,360.694251961,430.091616809,209.158677892
361.363426714,0.700483,78.4219,361.355,664.986427221,-367.913,1037.82167046,182.598,132.850940272,349.995,6.75000574563,361.699,184.935908683,389,7.38380842375,437.259966012,247.491147449,389,361.440012551,50.250696821,132.185176081
361.545045387,0.73298,78.5059,361.544,565.524247138,-368.042,790.840619264,182.898,93.7137832266,380.788,5.73122016292,361.858,191.702691402,390,7.45137687923,354.356070148,150.958176501,390,361.640172934,410.201358872,112.984509559
361.942677039,0.632099,78.6096,361.912,470.343887623,-368.398,1438.86635345,183.123,96.2792600021,424.247,7.62306822271,362.253,178.34929308,391,7.76099191048,314.384066639,156.82932564,391,362.007877225,360.100424256,94.9761147241
361.526570899,0.738812,78.7231,361.543,1025.94011905,-368.194,2448.54031376,183.323,234.429062217,425.223,4.35189356207,361.903,208.49401675,392,7.83562442935,916.561069607,501.421920463,392,361.617454867,241.143426429,308.868833783
361.867483507,0.760351,78.8719,361.846,786.972415193,-368.281,1433.52990259,183.591,166.536034879,371.877,10.1396281194,362.226,202.211550967,393,7.51370745789,693.243028042,361.110476395,393,361.991430255,128.200049463,228.850100199
362.471706966,0.702497,78.9289,362.467,502.536575493,-369.005,1633.08642789,183.818,91.4579019951,337.213,6.56568251637,362.776,177.139927314,394,7.33537363979,606.810301158,235.210406744,394,362.570524023,273.65033986,139.723795969
363.575852725,0.709857,79.047,363.546,853.779575797,-370.19,2136.49897348,184.112,231.422248957,420.888,5.65714236008,363.889,196.763502965,395,7.72541864692,703.819698477,569.732647109,395,363.662785702,282.697219223,226.197527872
363.324752951,0.696981,79.1762,363.317,541.095723059,-369.976,3349.62098465,184.331,125.276906037,428.705,4.58993542863,363.623,176.39704361,396,7.87480616417,707.475358799,430.745956454,396,363.40747994,262.448136229,178.87729769
364.434013921,0.725711,79.2164,364.431,855.38274528,-370.732,3168.7032579,184.566,101.020742264,369.385,4.95598876269,364.773,187.999622955,397,7.47965839825,639.47395247,791.892338159,397,364.506952843,257.567097972,144.73268918
364.710533275,0.744758,79.3088,364.706,538.886124446,-371.279,1667.69597212,184.922,126.381113004,375.637,4.89250322163,365.041,194.085139194,398,7.70520578219,598.939195127,251.51923339,398,364.800162284,263.807868922,185.83510607
365.14538123,0.717967,79.4238,365.134,724.127451076,-371.701,2045.23157847,185.201,88.9368016208,363.565,6.70515943361,365.463,182.090158108,399,7.55801408552,372.807884161,582.960546496,399,365.246302226,268.600444355,91.3879739839
365.409997667,0.739443,79.561,365.403,789.378666577,-371.898,3158.97626123,185.451,192.6084606,363.771,6.36089828269,365.76,190.420222676,400,7.55568693337,1047.18964593,711.943106823,400,365.517164003,255.762108546,278.436783678
365.851795569,0.749944,79.6488,365.845,581.221594582,-372.388,3128.18036132,185.754,167.676599677,389.659,4.79357862487,366.194,165.084657841,401,7.62770705374,803.342098479,709.827945799,401,365.967042861,270.822168164,224.884463219
366.705584629,0.693286,79.6648,366.701,1069.04002381,-373.213,2618.99685343,186.003,193.888926013,422.526,6.47198426437,367.027,207.066096506,402,7.72184478313,1024.52766556,671.701971369,402,366.814194146,230.970858271,283.638325408
366.211576633,0.737075,79.7773,366.206,639.478918884,-373.076,2519.65357966,186.334,103.213034543,385.071,8.49464140986,366.612,174.655377262,403,7.66104994339,314.311653727,557.895970399,403,366.333860451,205.061743052,95.7239812913
366.525510196,0.738241,79.8656,366.526,1359.0585443,-373.425,3183.51247354,186.632,119.979710648,403.241,4.65572575117,366.947,219.814306582,404,7.80318487856,872.782791825,875.491606126,404,366.634766301,261.514577196,221.525887651
369.016738748,0.725553,79.987,368.993,1016.40768499,-375.673,2240.70184105,186.874,267.630537374,346.543,5.23819375157,369.328,207.656881217,405,7.38344415889,903.603477429,601.682907451,405,369.116870571,256.438095512,328.584170961
368.744016974,0.77418,80.0156,368.758,796.649710713,-375.258,1823.35108154,187.066,160.595109932,403.544,4.13057964202,369.108,210.958940887,406,7.77195800668,983.899130541,373.697915486,406,368.877304378,449.996567814,258.442986508
368.934287954,0.690804,80.0945,368.917,744.990967294,-375.629,3018.83586049,187.392,151.292210348,396.388,5.24872428455,369.298,181.006890621,407,7.7684447344,730.362211399,614.54849718,407,369.079365844,222.430973754,226.365373431
369.130896592,0.715958,80.1529,369.103,956.687552436,-375.955,3295.54608137,187.658,172.185031484,368.969,7.29902314031,369.502,199.79088984,408,7.50323208872,683.854728528,824.622315547,408,369.278642185,272.263578583,207.326034244
370.235548272,0.733647,80.2466,370.237,1388.81078762,-376.748,2157.12388076,187.844,174.756432358,421.549,4.83890017794,370.651,232.595888995,409,7.86635785099,536.829712962,412.604554946,409,370.380160318,281.634161501,169.502273458
370.059086051,0.731332,80.2923,370.03,803.867314064,-376.687,3035.80377662,188.07,216.147684271,441.701,8.15891595903,370.443,187.839852535,410,7.90671128257,791.207593116,664.134431391,410,370.20952063,262.441969952,218.983300947
370.217539044,0.749662,80.3239,370.215,1323.43358516,-377.14,3179.66480349,188.379,132.96374895,412.289,10.0150390817,370.595,211.214266335,411,7.84555410863,264.396826072,893.05112978,411,370.357175913,289.291765904,97.6327795139
370.670705218,0.751524,80.4072,370.658,466.677211671,-377.496,1738.39577748,188.559,162.684053605,456.383,5.39639657731,371.057,159.799524981,412,8.05282874305,528.077609117,435.901426859,412,370.828104258,51.5885602638,151.577632997
371.065962341,0.74454,80.5057,371.07,1318.52251994,-377.602,3061.71481309,188.845,167.491426615,421.607,5.02728336372,371.454,231.740645487,413,7.85528006764,643.51717944,627.195189685,413,371.198715142,269.920598613,169.563836769
370.962981668,0.757239,80.5589,370.938,1047.31709162,-377.533,2249.59601757,189.107,456.853392109,386.534,11.7315496676,371.363,214.695106878,414,7.54262638238,933.180095318,585.495863475,414,371.101388792,277.341716556,287.832234874
371.874095492,0.724277,80.6658,371.849,1092.24518154,-378.375,2974.29921133,189.332,313.605118705,419.102,9.65080267506,372.226,223.01849491,415,7.90821712042,797.755745773,517.296103971,415,371.983335423,190.126596782,264.000135779
371.739407466,0.727544,80.7204,371.721,1534.84544827,-378.323,2182.93907032,189.63,99.2026294627,389.333,3.64086598555,372.097,224.99827035,416,7.82535502462,418.370528967,382.921152815,416,371.845144838,707.928823059,124.669938286
372.594071152,0.715854,80.7681,372.594,1091.71711687,-379.266,1900.15904453,189.882,205.439566066,403.912,6.15333603719,372.947,234.383045547,417,7.70506826031,687.943684825,383.5175511,417,372.694161348,703.728561921,215.488298251
372.837311321,0.69975,80.8272,372.84,1262.77271985,-379.62,1886.03761564,190.148,309.645192472,402.04,87.6152004354,373.145,238.407835517,418,7.82774534885,850.357761473,317.128687308,418,372.934283791,300.872098262,254.50872951
372.75992766,0.32626,80.8864,372.751,997.757552003,-379.659,998.625971152,190.416,226.235365413,463.399,6.07923367079,373.132,99.3160182861,419,8.13942644235,829.166070989,0.506543280615,419,372.88258512,997.064538492,294.93301939
373.428515736,0.725951,80.9666,373.404,1154.09190585,-380.263,1999.28218532,190.659,239.877074226,430.847,14.2606422094,373.771,231.668090576,420,7.79985784483,1269.50946367,489.744029822,420,373.532739775,281.200136441,354.316710872
374.174941806,0.784438,81.0157,374.184,839.50726849,-380.89,2464.10969326,190.995,176.523523183,425.879,11.1152888424,374.541,196.743253284,421,7.85852128131,550.363174701,560.153857477,421,374.294472871,243.135259927,170.09882635
373.952453497,0.777509,81.1779,373.941,1152.05371382,-380.849,2565.0226722,191.183,199.222071145,464.068,14.573152817,374.292,241.856441566,422,8.14250161774,514.794140002,333.358072309,422,374.054421868,312.76027869,165.326408093
374.574351297,0.736237,81.198,374.562,1211.3300912,-381.511,2468.96772734,191.353,259.078947653,410.29,10.1671231827,374.914,222.779789965,423,7.88927836276,902.205179953,617.065075484,423,374.703967285,267.780404448,265.989153661
374.660362833,0.757725,81.31,374.662,1124.51845762,-381.607,2217.34172313,191.585,183.110415315,430.469,4.51482056569,375.058,219.298719818,424,8.04605641363,538.765004625,574.396331525,424,374.793781171,289.476298842,165.629954066
374.923429286,0.807903,81.3967,374.892,1070.50955742,-381.871,2420.29426276,191.883,292.603708651,466.665,123.063555073,375.266,226.546653545,425,8.19025718063,546.994466426,448.368679612,425,375.033524945,307.488749145,139.522796348
375.930554961,0.756575,81.4936,375.929,993.262745551,-382.667,2003.82620609,192.035,246.265638102,393.034,7.93301326951,376.27,207.792964568,426,7.76555538557,952.73755124,492.505176269,426,376.041236812,269.288007823,289.971194464
376.063030026,0.757258,81.5619,376.043,1077.86938589,-382.839,1420.11512601,192.209,165.554264482,408.745,5.2244959581,376.403,233.018053847,427,7.85986050624,731.714490337,268.260075255,427,376.150578066,199.131620628,199.625489405
376.655035392,0.736769,81.6858,376.647,1223.28622065,-383.386,1501.83463711,192.433,119.329051854,436.426,4.4905360775,376.961,245.397669706,428,8.09652839793,724.664954326,235.033164714,428,376.705335939,298.065486689,163.013255311
376.877466232,0.754149,81.7535,376.867,1175.5199286,-383.531,1799.6743073,192.67,140.375250104,394.25,4.39262972816,377.197,247.583468015,429,7.74097459918,810.05274346,230.613017109,429,376.967386198,719.527146312,213.74900003
377.449396583,0.676804,81.7819,377.445,1226.91436004,-384.204,2051.78585255,192.93,368.101936797,426.66,22.6034220469,377.761,242.310987378,430,7.83212400544,867.245467003,329.189357306,430,377.520650442,298.12182853,321.663017102
377.259723076,0.719875,81.9248,377.251,1571.10253827,-384.137,3430.57734225,193.125,100.374066412,424.589,4.53919698586,377.546,248.192180548,431,8.03529150871,445.278753558,573.003979122,431,377.331244824,305.404726583,127.371642124
377.60655175,0.747434,82.022,377.592,924.020061164,-384.345,1527.20036231,193.328,236.356350306,410.901,4.78480341836,377.964,208.512184516,432,7.71558732835,554.982700417,458.584601709,432,377.706125752,281.882847325,189.29181944
378.588991629,0.679585,82.0788,378.577,1360.29174958,-385.374,1906.73579456,193.564,133.496355992,432.857,6.03508543385,378.893,243.40841877,433,8.00054219884,916.376357558,378.89007223,433,378.664627154,307.565873005,237.552851252
378.362513504,0.650595,82.1545,378.362,1068.15099988,-384.962,1652.94577256,193.742,128.907636457,433.69,4.34018841357,378.707,231.361330085,434,7.88771014496,562.595352436,197.056323065,434,378.445368419,787.613751313,159.439148011
378.854922947,0.671863,82.2072,378.857,709.50269578,-385.638,1625.70698676,194.029,162.959700992,454.311,4.1406811415,379.21,185.400481199,435,7.95931938153,642.139463685,464.322371599,435,378.941984579,215.270000581,196.38537662
379.289318514,0.717635,82.2994,379.278,1107.25544453,-386.012,1411.22603157,194.271,128.170150464,418.116,4.68372733466,379.611,238.832318274,436,7.88118594238,483.821589266,288.067406256,436,379.378237722,166.299948225,144.608825606
379.007572513,0.742467,82.4073,379.004,1027.60944707,-386.015,1403.3281717,194.567,169.377078075,453.389,5.08362987908,379.378,239.658400535,437,8.14558281666,466.388829633,282.596622673,437,379.112040889,277.617594224,173.936055122
379.174387701,0.653773,82.4808,379.179,790.098013005,-385.927,1636.89580915,194.769,129.428881953,422.511,4.41612215279,379.522,197.474286418,438,7.93592688253,795.748627279,494.23063297,438,379.253857335,302.074532074,191.436994079
379.962628654,0.671727,82.5988,379.952,673.680128463,-386.681,2253.83513544,194.962,138.945122544,430.04,4.65926162872,380.309,186.153951965,439,7.96876448984,516.573495896,384.306625522,439,380.0757632,265.523283991,155.847651166
379.416196473,0.756936,82.6655,379.391,248.24522952,-386.273,309.836862705,195.277,144.786500927,449.158,6.21627870551,379.785,138.314006146,440,8.10254844998,932.29254408,34.6776719356,440,379.52723717,184.026450976,244.416906467
380.605109559,0.794131,82.7003,380.625,283.705769609,-387.302,317.983422204,195.491,101.622412727,400.987,4.40835370448,381.011,150.076003839,441,7.85129315364,387.646328029,15.895452154,441,380.710309827,250.331327049,95.6255600987
380.267209735,0.740359,82.822,380.239,1235.94397608,-386.911,1444.82398806,195.727,231.7119639,443.636,10.3781147575,380.601,250.917581442,442,8.0859188714,625.906075385,158.955492901,442,380.391601951,756.220641644,211.449719553
380.188846385,0.756829,82.8822,380.186,1135.01510162,-386.855,1464.8041896,195.968,206.500202625,394.87,4.87994608281,380.564,259.514347827,443,7.89495072974,640.810628259,166.631751557,443,380.308294061,780.593094007,232.671242173
381.232436308,0.702494,82.9715,381.225,1186.53379194,-387.948,1461.8983132,196.258,95.5360355415,443.4,4.46371786163,381.591,231.243585024,444,8.12361579124,503.83115266,283.606779612,444,381.330652588,308.504932377,120.724573653
382.246244464,0.664874,83.0443,382.234,826.790020284,-388.761,1689.54336246,196.466,118.893882195,414.938,5.46841703416,382.566,201.507496543,445,7.88136403627,736.542760712,470.106812523,445,382.347613297,293.572499583,166.887714811
382.315664633,0.697783,83.1611,382.303,480.960615332,-389.463,2438.47424895,196.732,150.968369779,494.136,3.85144991483,382.671,168.701980823,446,8.39207580083,523.382152099,452.907098025,446,382.403347668,218.352526763,170.200445372
382.339166555,0.721336,83.2254,382.334,937.66615054,-389.35,1842.37753865,196.994,173.811990049,412.528,9.06970192447,382.727,209.212716181,447,8.02457273172,910.216517719,611.516849407,447,382.453197414,283.260782234,243.123564289
383.546740808,0.336982,83.3047,383.539,1017.43794224,-390.541,1167.03827249,197.249,89.2461896112,449.293,6.90972972084,383.874,121.524831913,448,7.9775796496,250.789726261,45.1240563259,448,383.64666857,1001.1234281,86.9095147256
383.378927235,0.74426,83.3711,383.351,602.596068362,-390.372,1703.87865544,197.539,99.2581384874,447.47,4.29473168654,383.709,189.41988539,449,8.05448986709,642.115438521,413.274749254,449,383.472038939,289.397772773,146.337884119
