MinReturn,StdReturn,AverageReturn,AverageAbsQ,AverageAbsY,MaxEsReturn,AveragePolicySurr,MinEsReturn,AverageAction,AverageDiscountedReturn,AverageEsReturn,AverageQ,Epoch,Iteration,AverageAbsQYDiff,PolicyRegParamNorm,MaxReturn,QFunRegParamNorm,StdEsReturn,AverageY,AverageQLoss
2924.79051209,61.452429306,3024.45519222,9.44389,9.44523516787,1963.38414197,-9.56859,1963.38414197,0.966795,248.577136068,1963.38414197,9.44389,124,124,0.149786976127,110.498,3134.57769937,86.0747,0.0,9.44519777883,0.0931933
835.64608775,950.695756815,2350.98993889,9.56377,9.56514153382,1925.02770513,-9.68839,1925.02770513,0.94098,233.641508799,1925.02770513,9.56377,125,125,0.158276239631,110.916,3210.23192037,86.4017,0.0,9.56510487194,0.120351
1512.59908395,543.005151095,3008.16277254,9.67706,9.67888381013,1957.92538984,-9.80151,1957.92538984,0.956307,262.211915197,1957.92538984,9.67706,126,126,0.161355577969,111.324,3330.7578257,86.7606,0.0,9.67885795579,0.138744
33.2100205792,393.082237611,1009.90884951,9.8286,9.83015894371,2004.65558546,-9.95359,2004.65558546,0.909123,138.559224455,2004.65558546,9.8286,127,127,0.163663392505,111.757,1664.02621419,87.1345,0.0,9.83014336505,0.158458
2579.92407146,18.8761126551,2604.96185886,10.0143,10.0154839438,2044.9745905,-10.1405,2044.9745905,0.951084,219.377399307,2044.9745905,10.0143,128,128,0.162702713743,112.223,2653.22431825,87.4474,0.0,10.0154374249,0.14209
2626.42054787,57.6216308652,2705.89228622,10.1228,10.1243294579,1951.8829154,-10.2461,1951.8829154,0.954911,225.870807795,1951.8829154,10.1228,129,129,0.158678882647,112.67,2784.05270293,87.7302,0.0,10.1243102437,0.130678
1063.40472836,780.456820587,2737.27464699,10.2602,10.261589444,1452.4438647,-10.3899,1452.4438647,0.950072,256.841729574,1452.4438647,10.2602,130,130,0.159807003814,113.154,3223.82669454,88.0483,0.0,10.2615671817,0.126309
1686.53946402,362.229365653,2562.13221048,10.4415,10.4436693423,2025.93822595,-10.5746,2025.93822595,0.950882,231.060557204,2025.93822595,10.4415,131,131,0.172731453726,113.512,2809.71008729,88.3723,0.0,10.4436131984,0.173574
828.205242802,623.780471833,2692.32225432,10.4835,10.4845947932,1243.93042674,-10.615,1243.93042674,0.937579,223.585203018,1243.93042674,10.4835,132,132,0.167873213697,113.897,3020.70579225,88.6964,0.0,10.4845386279,0.168928
2835.1557695,37.2364690629,2907.14333118,10.6659,10.6674900379,2050.78362939,-10.794,2050.78362939,0.954591,246.326357662,2050.78362939,10.6659,133,133,0.165321255197,114.28,2948.18318209,88.9925,0.0,10.6674293255,0.133688
1539.66356345,703.190742794,2676.21400851,10.8329,10.83487968,1663.73156369,-10.9651,1663.73156369,0.953529,254.80919942,1663.73156369,10.8329,134,134,0.177200986305,114.711,3348.60543858,89.337,0.0,10.834806615,0.18337
627.444888644,658.022141776,2110.57452807,10.9025,10.9044452248,1161.35014907,-11.0367,1161.35014907,0.942015,192.064030825,1161.35014907,10.9025,135,135,0.163688269902,115.142,2757.00528019,89.6356,0.0,10.9044060028,0.13785
658.349540596,727.145618784,1474.78994944,11.057,11.058539177,1991.00042978,-11.1941,1991.00042978,0.94511,173.205869748,1991.00042978,11.0569,136,136,0.180287799862,115.5,2772.00567445,89.9594,0.0,11.0585155322,0.217474
1075.02634181,711.186470647,2200.13791147,11.169,11.17084173,1884.6110579,-11.3124,1884.6110579,0.954355,229.480611932,1884.6110579,11.169,137,137,0.17326384245,115.872,3051.74273374,90.275,0.0,11.1708182415,0.160051
2679.5234715,35.2342662226,2741.57721026,11.2615,11.2632258408,1982.09493199,-11.3978,1982.09493199,0.96115,229.911931578,1982.09493199,11.2615,138,138,0.171288406915,116.219,2779.01923647,90.5541,0.0,11.2631986262,0.157565
193.386073265,574.012480456,1135.15839078,11.416,11.4170290891,626.191453691,-11.5527,626.191453691,0.928744,212.888250523,626.191453691,11.416,139,139,0.169033232807,116.546,2033.94227609,90.8819,0.0,11.4169913944,0.140292
504.278647326,697.261207984,1389.22955467,11.5086,11.5103040796,1945.56426229,-11.6391,1945.56426229,0.924553,193.646661006,1945.56426229,11.5083,140,140,0.180830157748,116.919,3093.84144726,91.1549,0.0,11.5102338594,0.188511
967.1522958,797.375707827,2121.21069763,11.5636,11.5650971561,871.60935419,-11.6902,871.60935419,0.929933,235.049535586,871.60935419,11.5636,141,141,0.175956893725,117.192,3199.77566265,91.4607,0.0,11.5650864086,0.191162
971.285978999,709.935693206,2129.78935114,11.6819,11.6833136735,2037.12807012,-11.8137,2037.12807012,0.941672,231.927181699,2037.12807012,11.6819,142,142,0.163191594043,117.679,3197.81383956,91.7585,0.0,11.6832456856,0.123607
2653.38292442,41.2021151915,2712.19076597,11.8153,11.8166167996,21.5107842818,-11.9441,21.5107842818,0.939967,224.510064758,21.5107842818,11.8153,143,143,0.17611636078,118.029,2786.85143351,92.0818,0.0,11.8165886101,0.16665
-396.103781117,671.304867242,1099.80363685,11.8842,11.8857032531,924.13584878,-12.0088,924.13584878,0.938747,193.763426697,924.13584878,11.8842,144,144,0.181035567997,118.401,2080.49130953,92.4461,0.0,11.885678033,0.193895
891.074660384,807.391523529,2258.15192048,11.9897,11.9912202155,1728.43889154,-12.1261,1728.43889154,0.950672,241.541759548,1728.43889154,11.9897,145,145,0.186616896551,118.755,3023.84346322,92.7319,0.0,11.9911880357,0.206541
160.45607572,742.365645918,1373.7685663,12.1097,12.1112555428,1672.57017962,-12.2538,1672.57017962,0.936637,206.280692708,1672.57017962,12.1097,146,146,0.169112390823,119.128,3138.03185953,92.9383,0.0,12.1112171888,0.137932
214.440685913,735.102773179,1342.90405524,12.308,12.3098498378,1764.3844422,-12.4461,1764.3844422,0.948051,206.450174078,1764.3844422,12.308,147,147,0.183051361311,119.517,2738.16756628,93.2504,0.0,12.3098225304,0.203286
1064.41310252,777.700300479,3094.61116329,12.3929,12.3943426893,1546.25891286,-12.53,1546.25891286,0.948366,275.492951951,1546.25891286,12.3929,148,148,0.191032294167,119.928,3622.40980127,93.5731,0.0,12.3943095613,0.222263
732.907633054,361.16152439,1188.86382631,12.4779,12.479405623,1916.93270924,-12.6116,1916.93270924,0.916669,191.620279646,1916.93270924,12.4779,149,149,0.189212467998,120.368,1773.79121629,93.9606,0.0,12.4793411788,0.214921
893.747146255,247.430110255,1194.26245147,12.6391,12.6406001048,1949.06359473,-12.7731,1949.06359473,0.920846,200.777273773,1949.06359473,12.6391,150,150,0.182010680935,120.692,1647.86479796,94.2537,0.0,12.6405614754,0.18508
1629.38882828,280.668273923,2351.71188647,12.7264,12.727970516,1901.72074983,-12.8668,1901.72074983,0.946051,218.543775311,1901.72074983,12.7264,151,151,0.188816009098,120.989,2784.07758168,94.5217,0.0,12.7279392116,0.221252
637.117512455,321.491875129,1084.51869112,12.9356,12.9375116932,856.585877356,-13.0777,856.585877356,0.948613,165.380912222,856.585877356,12.9356,152,152,0.200878315631,121.391,1702.6128977,94.859,0.0,12.937488769,0.28078
720.395021056,83.5999649995,839.453445868,12.9408,12.9422026287,1587.24521748,-13.0809,1587.24521748,0.951295,123.465734493,1587.24521748,12.9408,153,153,0.198373487941,121.744,985.303523266,95.0486,0.0,12.9421748564,0.289077
714.781825558,895.014366583,1856.11928869,13.033,13.0347533591,1532.21409065,-13.1753,1532.21409065,0.948213,227.393516754,1532.21409065,13.033,154,154,0.184656207542,122.091,3380.52319692,95.3531,0.0,13.0347312502,0.161367
1331.22192893,496.311569431,2215.14119928,13.143,13.1441368842,866.330473901,-13.2857,866.330473901,0.963892,208.213909558,866.330473901,13.143,155,155,0.188241491746,122.33,2765.13500103,95.5493,0.0,13.1441080625,0.218669
498.592378382,752.739738453,1794.34541937,13.2267,13.2279856279,1711.28672471,-13.3649,1711.28672471,0.960221,193.132257135,1711.28672471,13.2267,156,156,0.19534652742,122.79,3103.12815202,95.9585,0.0,13.2279478512,0.234423
2507.06206246,185.08966301,2860.32742477,13.3625,13.3644408997,1316.8437161,-13.5021,1316.8437161,0.960139,244.086742547,1316.8437161,13.3625,157,157,0.210779897136,123.124,3086.9845592,96.2711,0.0,13.3643776388,0.308059
1034.47769903,686.845537089,2605.9739616,13.4952,13.4972962923,1670.56565038,-13.6407,1670.56565038,0.957128,238.461346889,1670.56565038,13.4952,158,158,0.198935425141,123.455,3198.3001413,96.5459,0.0,13.4972456709,0.219581
732.680079476,652.905006358,1569.41023308,13.5885,13.5898114778,1854.43537197,-13.7335,1854.43537197,0.943034,211.123971268,1854.43537197,13.5885,159,159,0.205258757706,123.795,2794.44071313,96.8543,0.0,13.5897589274,0.258712
1150.00653543,510.654195948,2606.2272895,13.7739,13.7753615925,2028.5497592,-13.9153,2028.5497592,0.950614,231.143445373,2028.5497592,13.7739,160,160,0.202954635996,124.11,3008.48114031,97.1488,0.0,13.7753172733,0.246166
1076.85359584,618.109724231,2087.25721595,13.8812,13.8828244461,1782.75675029,-14.0264,1782.75675029,0.954718,241.265450862,1782.75675029,13.8812,161,161,0.203089484005,124.459,3024.71182383,97.3838,0.0,13.8827807423,0.241154
1001.75934568,636.126729607,2259.13326545,13.9731,13.9748234835,1795.86671022,-14.1139,1795.86671022,0.968204,202.187395669,1795.86671022,13.9731,162,162,0.193457239214,124.906,2805.66360348,97.6802,0.0,13.9748009097,0.223017
403.984053718,100.947704428,553.582092369,14.1465,14.1484345026,2143.28237734,-14.2926,2143.28237734,0.927195,95.8218880484,2143.28237734,14.1465,163,163,0.21388120094,125.276,677.672671874,97.9515,0.0,14.1483457993,0.328377
654.534054481,554.558616839,1233.918047,14.2869,14.2882253199,1979.85157022,-14.4346,1979.85157022,0.956986,163.216713006,1979.85157022,14.2869,164,164,0.201026399864,125.592,2532.0873066,98.1973,0.0,14.2881904429,0.239837
755.773622927,934.694093498,2297.99398532,14.3388,14.3404033119,1525.31357319,-14.4858,1525.31357319,0.959742,216.886879255,1525.31357319,14.3388,165,165,0.208410302812,125.934,3125.630025,98.4445,0.0,14.3403842586,0.283429
2072.56192486,150.877145103,2407.64363525,14.4315,14.4332506994,357.498411011,-14.5647,357.498411011,0.960672,193.170267195,357.498411011,14.4315,166,166,0.203749606326,126.228,2588.74488703,98.7129,0.0,14.4332308904,0.290706
837.235545089,954.536020488,2288.58407229,14.5192,14.52103513,1936.21135895,-14.6593,1936.21135895,0.957551,212.860475278,1936.21135895,14.5192,167,167,0.205189557327,126.611,3103.79413447,98.9842,0.0,14.520974302,0.283897
-586.423947535,1040.65237179,2221.91705782,14.7247,14.7266173707,1724.38944895,-14.8692,1724.38944895,0.964384,195.302134549,1724.38944895,14.7247,168,168,0.213062774689,126.882,2994.44846891,99.2038,0.0,14.7265878901,0.365446
563.705935295,1010.42006161,1978.67740242,14.7801,14.7812502927,1773.31978707,-14.9145,1773.31978707,0.963888,214.660074559,1773.31978707,14.7801,169,169,0.198633306338,127.192,3037.19869699,99.4628,0.0,14.7811685887,0.216873
836.63702569,889.571335554,2235.35916445,14.9009,14.90257625,1877.60936624,-15.0331,1877.60936624,0.965288,233.353005043,1877.60936624,14.9009,170,170,0.208528481273,127.557,3113.74752452,99.7072,0.0,14.9025546062,0.314612
794.609129783,863.936616051,2004.88282887,14.9453,14.9472531292,2075.31715343,-15.0754,2075.31715343,0.954873,205.03301845,2075.31715343,14.9453,171,171,0.204464370563,127.88,3088.59858744,99.9555,0.0,14.9472054098,0.313602
1103.43406232,566.591745925,2352.90183942,15.0685,15.0694905181,1952.54575101,-15.2077,1952.54575101,0.960504,237.560831545,1952.54575101,15.0685,172,172,0.203478500675,128.212,3020.0265758,100.24,0.0,15.069466148,0.237464
1007.94613958,726.826137724,2522.93317049,15.2683,15.2698596156,1956.68082552,-15.4129,1956.68082552,0.959918,236.036914736,1956.68082552,15.2683,173,173,0.205145276946,128.483,3156.9769493,100.429,0.0,15.2698281446,0.28312
944.015988385,642.050610669,1913.55903418,15.2836,15.2848549541,1779.55759361,-15.4305,1779.55759361,0.945891,223.326742851,1779.55759361,15.2836,174,174,0.201020938219,128.739,2932.68136923,100.651,0.0,15.2848124398,0.227735
1413.25422323,554.285199996,2743.63304785,15.3758,15.3776057936,1802.24930018,-15.5158,1802.24930018,0.95769,240.073147678,1802.24930018,15.3758,175,175,0.219995043516,129.007,3126.17760289,100.913,0.0,15.3775595615,0.376021
2843.51506542,94.0441529146,3036.22728885,15.4901,15.4913812802,1944.53063927,-15.6382,1944.53063927,0.954157,242.447479814,1944.53063927,15.4901,176,176,0.200921106876,129.366,3159.66582289,101.164,0.0,15.4913378119,0.270071
2846.95000775,77.5907808871,2955.32401148,15.5901,15.5924743288,1904.7394087,-15.7374,1904.7394087,0.950395,249.471770077,1904.7394087,15.5901,177,177,0.22009954471,129.682,3055.58953351,101.454,0.0,15.5924347427,0.374827
2707.52146227,102.113577157,2921.69416411,15.7651,15.7661070946,1855.63791565,-15.9077,1855.63791565,0.948325,235.03949892,1855.63791565,15.7651,178,178,0.209454374378,129.9,3078.60783759,101.705,0.0,15.7660428422,0.339981
1528.962251,513.742058641,2814.58336546,15.9209,15.9219486522,1958.75743349,-16.0692,1958.75743349,0.953328,269.434279757,1958.75743349,15.9209,179,179,0.201535111076,130.203,3243.14043259,101.958,0.0,15.9218875544,0.250876
1115.61528393,472.944891969,2220.62228664,15.9589,15.9600579976,1962.34614699,-16.1088,1962.34614699,0.961593,223.633810521,1962.34614699,15.9589,180,180,0.203741613947,130.524,2811.50145056,102.173,0.0,15.9600421191,0.2718
643.038159608,869.540049739,1682.82185778,16.0749,16.0765587919,2090.26257286,-16.2198,2090.26257286,0.956798,171.888424326,2090.26257286,16.0749,181,181,0.209839342597,130.928,2686.81910055,102.407,0.0,16.0765410448,0.302946
2895.94010534,143.417197321,3092.9079063,16.2094,16.2105877002,1808.36829493,-16.3638,1808.36829493,0.941995,257.92838057,1808.36829493,16.2094,182,182,0.211351280188,131.218,3279.95715143,102.643,0.0,16.2105625017,0.320145
318.50717658,512.494112075,1231.5405143,16.3427,16.3445734377,1864.88272213,-16.4908,1864.88272213,0.957042,226.999196108,1864.88272213,16.3427,183,183,0.215316829837,131.535,1893.73485427,102.882,0.0,16.3445160969,0.308187
175.936179194,513.092183869,1116.9704534,16.4134,16.4151267945,2010.59575279,-16.5523,2010.59575279,0.966939,198.385955792,2010.59575279,16.4134,184,184,0.221739819621,131.787,1947.91191273,103.111,0.0,16.4150907323,0.424008
673.934790004,661.837989979,1401.62992268,16.5142,16.5161051938,1839.06024167,-16.6513,1839.06024167,0.958787,189.394656743,1839.06024167,16.5142,185,185,0.210526556111,132.143,2537.80171601,103.352,0.0,16.5160603984,0.34574
482.169585723,1187.86056185,2352.00430857,16.5896,16.5910489479,1947.65153691,-16.7286,1947.65153691,0.964532,219.793489851,1947.65153691,16.5896,186,186,0.21559125511,132.486,3306.89060769,103.647,0.0,16.5910206197,0.404383
758.058273075,518.463177421,1238.50767005,16.6696,16.6702584578,1798.01431854,-16.8121,1798.01431854,0.957727,150.004035159,1798.01431854,16.6696,187,187,0.213275490953,132.784,2312.37831106,103.92,0.0,16.6701950785,0.354566
326.096221562,122.012859373,587.365672497,16.7119,16.7142525923,1295.99965676,-16.8474,1295.99965676,0.94246,93.6253936727,1295.99965676,16.7119,188,188,0.218317634909,133.125,755.266735043,104.104,0.0,16.7142195802,0.362475
2666.11638121,226.546600222,3279.29623029,16.849,16.8500173509,1971.19290465,-16.9859,1971.19290465,0.95403,280.731973834,1971.19290465,16.849,189,189,0.206735270195,133.428,3475.86534324,104.31,0.0,16.8499770626,0.242812
2846.04923507,132.948121698,3036.21059207,16.9546,16.955969757,1634.81576172,-17.0891,1634.81576172,0.943118,249.318476363,1634.81576172,16.9545,190,190,0.229806478965,133.698,3223.63992415,104.598,0.0,16.9559384497,0.486613
746.374089277,140.195887887,890.483819115,17.0677,17.0691480035,2021.68426061,-17.2046,2021.68426061,0.969049,110.482032017,2021.68426061,17.0677,191,191,0.219337799221,134.075,1237.11390402,104.819,0.0,17.06912634,0.38463
698.898281642,364.792288504,995.232196548,17.1157,17.1172243867,1939.94459166,-17.2587,1939.94459166,0.963301,113.287258202,1939.94459166,17.1157,192,192,0.235030075823,134.383,1951.27358632,105.041,0.0,17.1171797354,0.4811
1128.77430486,776.86983548,2425.93242872,17.2799,17.2810845526,1974.54676532,-17.4237,1974.54676532,0.959792,221.914746016,1974.54676532,17.2799,193,193,0.223811951614,134.619,3277.57867101,105.258,0.0,17.2810576133,0.374764
3061.10670856,112.857609128,3258.77662385,17.2704,17.271816474,1482.97542364,-17.4067,1482.97542364,0.966612,266.291769583,1482.97542364,17.2704,194,194,0.228246354236,135.002,3409.8195381,105.468,0.0,17.2717883236,0.508379
2957.38644788,37.7017691216,3031.0793643,17.3829,17.3840412441,1788.40297276,-17.5202,1788.40297276,0.953739,248.549780629,1788.40297276,17.3828,195,195,0.218522068171,135.305,3091.905921,105.679,0.0,17.3840019231,0.401563
3379.78090617,77.7860022881,3534.5265024,17.4651,17.4660248023,1832.72178868,-17.5953,1832.72178868,0.952436,291.718026557,1832.72178868,17.4651,196,196,0.21568916982,135.653,3647.88431262,105.904,0.0,17.4659600918,0.350945
818.175107939,873.450922215,2322.42866345,17.5529,17.5541548096,2119.04172459,-17.6941,2119.04172459,0.96061,254.385871539,2119.04172459,17.5529,197,197,0.237903267241,135.925,3477.88546447,106.103,0.0,17.5541127798,0.556609
2892.13978972,57.5708592167,2968.62171828,17.5995,17.6007591282,2170.85855979,-17.7368,2170.85855979,0.950447,245.964230137,2170.85855979,17.5995,198,198,0.213152002846,136.206,3078.06851257,106.324,0.0,17.6007388553,0.335609
300.581825713,941.279426365,1336.96424468,17.6944,17.6960345359,2023.71050603,-17.8276,2023.71050603,0.958251,201.99060635,2023.71050603,17.6944,199,199,0.233828452142,136.554,3109.64792383,106.589,0.0,17.696009492,0.507271
837.71822919,773.249145505,2032.42651064,17.7862,17.7875254994,2083.58973524,-17.9292,2083.58973524,0.964263,277.16663818,2083.58973524,17.7862,200,200,0.213912553173,136.914,3465.50923915,106.844,0.0,17.7874536467,0.352324
-83.365896089,894.049325082,1340.24336601,17.8897,17.8905185547,1567.01020883,-18.0358,1567.01020883,0.965704,202.875313806,1567.01020883,17.8897,201,201,0.211240386255,137.312,2821.28102611,107.048,0.0,17.8904903486,0.320994
1343.71335882,723.451305536,2957.87462859,17.9168,17.918178526,2108.5804869,-18.0612,2108.5804869,0.972816,272.118108522,2108.5804869,17.9168,202,202,0.214444269214,137.671,3528.18800883,107.236,0.0,17.918142455,0.35203
476.852228,1072.32683312,1779.4641993,18.1282,18.1299578773,2230.67493256,-18.2731,2230.67493256,0.960184,242.071634104,2230.67493256,18.1282,203,203,0.227272111479,137.898,3242.5276844,107.395,0.0,18.1299259043,0.412061
2938.06665873,32.1881954798,3025.6419252,18.1744,18.175146307,2155.42253682,-18.3154,2155.42253682,0.952191,247.09868418,2155.42253682,18.1744,204,204,0.231038032221,138.204,3055.38823767,107.597,0.0,18.1751255873,0.478756
308.582798252,995.913682943,2324.09523201,18.2365,18.2377962523,1826.43964426,-18.3851,1826.43964426,0.970497,219.354183521,1826.43964426,18.2365,205,205,0.2264052076,138.522,3051.44403218,107.806,0.0,18.2377741948,0.421874
