MaxEsReturn,QFunRegParamNorm,StdEsReturn,AverageAbsQ,StdReturn,MaxReturn,Iteration,AverageDiscountedReturn,AverageY,AverageAction,MinEsReturn,AverageQLoss,AverageAbsY,Epoch,AverageEsReturn,AveragePolicySurr,AverageQ,AverageReturn,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff
165.0,75.756,33.7332811339,0.876353,0.0,1000.0,1365,99.9956828753,0.874157315526,0.0403981,3.0,0.0024184,0.87431897381,1365,25.6470588235,-0.916784,0.874164,1000.0,87.8297,1000.0,0.0109130818257
172.0,75.7833,32.5908898279,0.878323,0.0,1000.0,1366,99.9956828753,0.876455931176,0.255757,3.0,0.00277388,0.87659296505,1366,24.0238095238,-0.916566,0.876417,1000.0,87.8498,1000.0,0.0117097920274
133.0,75.7926,30.2888796861,0.877421,0.0,1000.0,1367,99.9956828753,0.8755385382,0.504361,3.0,0.00272183,0.875607893563,1367,22.8541666667,-0.917046,0.875526,1000.0,87.8419,1000.0,0.0114474197498
131.0,75.8345,25.7355758965,0.876264,0.0,1000.0,1368,99.9956828753,0.874231534183,0.0461655,3.0,0.00253932,0.87439572949,1368,20.9183673469,-0.916583,0.874196,1000.0,87.9083,1000.0,0.0112218848905
88.0,75.8425,21.3086592003,0.877259,0.0,1000.0,1369,99.9956828753,0.875115677574,0.0762705,2.0,0.00283902,0.875229465016,1369,22.5238095238,-0.917403,0.875083,1000.0,87.9367,1000.0,0.0118926737854
161.0,75.8357,34.7860514431,0.875144,0.0,1000.0,1370,99.9956828753,0.872814857487,0.305288,3.0,0.0027228,0.872964915851,1370,25.925,-0.916183,0.872857,1000.0,88.0021,1000.0,0.0116631080324
144.0,75.8439,29.7661668906,0.872834,0.0,1000.0,1371,99.9956828753,0.870940724228,0.541757,3.0,0.00242655,0.871106062049,1371,22.4444444444,-0.914465,0.870934,1000.0,88.0708,1000.0,0.0108156507611
118.0,75.8636,22.0477798278,0.876608,0.0,1000.0,1372,99.9956828753,0.874270938919,0.415027,3.0,0.00245214,0.874454959583,1372,18.3148148148,-0.917821,0.874241,1000.0,88.1212,1000.0,0.010892668195
105.0,75.8465,18.3207716839,0.875989,0.0,1000.0,1373,99.9956828753,0.874065020247,0.210624,3.0,0.00238221,0.874242797726,1373,16.1016949153,-0.917934,0.87408,1000.0,88.1389,1000.0,0.010610856369
108.0,75.8581,27.9040045403,0.877852,0.0,1000.0,1374,99.9956828753,0.87543086563,0.259823,3.0,0.00255952,0.875592638904,1374,29.6285714286,-0.918459,0.875408,1000.0,88.1583,1000.0,0.0118455236926
90.0,75.8503,18.6817000607,0.876537,0.0,1000.0,1375,99.9956828753,0.874513325108,0.574384,3.0,0.00262324,0.874686452071,1375,19.6153846154,-0.916817,0.874569,1000.0,88.2016,1000.0,0.0112589116108
81.0,75.8609,21.3221711521,0.878067,0.0,1000.0,1376,99.9956828753,0.875898100056,0.298775,3.0,0.00279975,0.876062665201,1376,20.7708333333,-0.917562,0.875854,1000.0,88.272,1000.0,0.0118210785708
102.0,75.8496,19.0365112437,0.87805,0.0,1000.0,1377,99.9956828753,0.875789643427,0.0793373,3.0,0.002571,0.875942721578,1377,17.4181818182,-0.9167,0.875759,1000.0,88.3629,1000.0,0.0117429447182
81.0,75.8718,20.0195108824,0.876114,0.0,1000.0,1378,99.9956828753,0.873977993818,0.715977,3.0,0.00280199,0.874127967474,1378,21.6041666667,-0.915453,0.874015,1000.0,88.4202,1000.0,0.0115742791199
79.0,75.8956,12.823559289,0.876407,0.0,1000.0,1379,99.9956828753,0.874649961382,0.238741,3.0,0.00243276,0.874827856074,1379,14.0277777778,-0.916557,0.87467,1000.0,88.4848,1000.0,0.0105647276272
87.0,75.901,13.7552571983,0.875787,0.0,1000.0,1380,99.9956828753,0.8734570163,0.134088,3.0,0.00272509,0.873617623628,1380,12.8461538462,-0.915939,0.8734,1000.0,88.5938,1000.0,0.0117669430257
60.0,75.8901,12.45338246,0.873989,427.266164118,1000.0,1381,56.348634738,0.871770813712,0.516589,3.0,0.00256614,0.871867040551,1381,14.3571428571,-0.91609,0.871776,317.0,88.6864,46.0,0.0113399861848
145.0,75.8982,21.4181944394,0.877527,0.0,1000.0,1382,99.9956828753,0.875347699481,0.418102,3.0,0.00261704,0.875481512793,1382,18.3018867925,-0.916689,0.875356,1000.0,88.7932,1000.0,0.0111126955621
148.0,75.9255,31.2355272609,0.876046,0.0,1000.0,1383,99.9956828753,0.874212755209,0.490352,3.0,0.00236569,0.874325571216,1383,36.6428571429,-0.917006,0.874186,1000.0,88.8456,1000.0,0.0106415867674
118.0,75.9342,23.7593401821,0.876352,0.0,1000.0,1384,99.9956828753,0.874342787881,0.580478,3.0,0.00239866,0.874446716693,1384,24.5128205128,-0.91499,0.874353,1000.0,88.9303,1000.0,0.0110239852845
135.0,75.9475,27.0252407272,0.873033,0.0,1000.0,1385,99.9956828753,0.870675504322,0.628012,3.0,0.00280353,0.870774519874,1385,31.0,-0.914249,0.87059,1000.0,88.9738,1000.0,0.0120544161528
134.0,75.9577,24.0111386064,0.87495,268.793601114,1000.0,1386,95.2657069534,0.872991418444,0.697609,3.0,0.00268856,0.87310210753,1386,20.4693877551,-0.915595,0.873057,915.0,88.9932,65.0,0.0113991342689
57.0,75.9799,14.3499978283,0.875854,0.0,1000.0,1387,99.9956828753,0.873461240226,0.669506,3.0,0.00280947,0.873666318483,1387,17.8421052632,-0.916326,0.873485,1000.0,89.0301,1000.0,0.0120577004537
157.0,75.9892,39.2319698835,0.875039,0.0,1000.0,1388,99.9956828753,0.873021354843,0.666827,3.0,0.00218947,0.873106197109,1388,31.09375,-0.916186,0.873014,1000.0,89.1101,1000.0,0.010521017861
83.0,76.0112,17.6055450191,0.878613,0.0,1000.0,1389,99.9956828753,0.876732145701,0.344093,3.0,0.00248989,0.876869828341,1389,23.2619047619,-0.916528,0.876653,1000.0,89.1233,1000.0,0.0105051554377
114.0,76.022,28.6693842583,0.875063,0.0,1000.0,1390,99.9956828753,0.872739364334,0.221717,3.0,0.00265769,0.872924581502,1390,31.4375,-0.915277,0.872763,1000.0,89.1607,1000.0,0.0118064433839
101.0,76.0236,25.0802655972,0.875443,331.444890676,1000.0,1391,96.6387200481,0.873244973273,0.476279,4.0,0.00264525,0.87341639459,1391,27.2972972973,-0.914732,0.873192,675.133333333,89.142,173.0,0.0112683571861
73.0,76.0336,16.6800451083,0.876647,0.0,1000.0,1392,99.9956828753,0.874792366982,0.417052,3.0,0.00261071,0.874964113002,1392,23.0930232558,-0.916014,0.874856,1000.0,89.1211,1000.0,0.0111009791745
130.0,76.033,22.1252490153,0.873976,0.0,1000.0,1393,99.9956828753,0.871952565347,0.396225,3.0,0.00233011,0.872161798606,1393,23.7380952381,-0.914582,0.871918,1000.0,89.1658,1000.0,0.0109552307789
107.0,76.0496,24.1538790896,0.875411,0.0,1000.0,1394,99.9956828753,0.873637354906,0.0210898,3.0,0.002623,0.873830768949,1394,24.8292682927,-0.91538,0.873612,1000.0,89.2091,1000.0,0.0107531981408
132.0,76.0476,23.1871415967,0.874916,0.0,1000.0,1395,99.9956828753,0.872377590832,0.442037,3.0,0.00274245,0.872570517666,1395,26.7567567568,-0.915893,0.872359,1000.0,89.2327,1000.0,0.0118454753283
214.0,76.056,36.2315132548,0.872737,0.0,1000.0,1396,99.9956828753,0.870485910557,0.670636,3.0,0.00296254,0.870765996799,1396,23.6976744186,-0.913188,0.870458,1000.0,89.2549,1000.0,0.0122203677578
120.0,76.0677,29.3010541644,0.872288,0.0,1000.0,1397,99.9956828753,0.870040672223,0.583022,4.0,0.0029658,0.870251542478,1397,37.4230769231,-0.913869,0.870048,1000.0,89.2537,1000.0,0.0121276464219
105.0,76.0843,26.528710699,0.875475,165.949758403,1000.0,1398,99.9141439641,0.873331592103,0.463881,3.0,0.00235551,0.873612652857,1398,30.1470588235,-0.913252,0.873347,916.363636364,89.2626,482.0,0.0109203572224
91.0,76.0858,19.8399063024,0.873545,0.0,1000.0,1399,99.9956828753,0.871789045261,0.52314,3.0,0.00230737,0.872010568286,1399,22.5952380952,-0.913612,0.871779,1000.0,89.2901,1000.0,0.0101930752362
108.0,76.0863,28.5389537174,0.872842,0.0,1000.0,1400,99.9956828753,0.870580474099,0.30926,6.0,0.0031299,0.87074253692,1400,38.4814814815,-0.911156,0.870572,1000.0,89.3387,1000.0,0.0122744327793
183.0,76.1089,33.6249741842,0.873756,0.0,1000.0,1401,99.9956828753,0.871993155299,0.385011,3.0,0.0024464,0.872177046636,1401,28.1666666667,-0.91375,0.871968,1000.0,89.3495,1000.0,0.0104482849427
69.0,76.0924,17.9415552582,0.874421,0.0,1000.0,1402,99.9956828753,0.872452847508,0.487334,3.0,0.00249411,0.872522613832,1402,23.2325581395,-0.913788,0.872416,1000.0,89.4366,1000.0,0.0105366190544
101.0,76.1077,23.3778862347,0.870388,0.0,1000.0,1403,99.9956828753,0.868255428139,0.454351,5.0,0.0024972,0.868416608887,1403,33.4827586207,-0.910391,0.868226,1000.0,89.5249,1000.0,0.0109761542658
118.0,76.1216,22.535327713,0.874288,0.0,1000.0,1404,99.9956828753,0.871846030932,0.590212,3.0,0.00279399,0.871963603245,1404,23.8604651163,-0.911813,0.871868,1000.0,89.5662,1000.0,0.0114902980865
150.0,76.1408,29.2481577993,0.868311,0.0,1000.0,1405,99.9956828753,0.866145483585,0.776314,6.0,0.00263554,0.866378663188,1405,31.3548387097,-0.909061,0.86619,1000.0,89.637,1000.0,0.0112135432774
114.0,76.1468,25.8044848623,0.871473,0.0,1000.0,1406,99.9956828753,0.869624031363,0.935732,3.0,0.00291687,0.869829069585,1406,27.4864864865,-0.910665,0.869484,1000.0,89.7368,1000.0,0.011884255214
105.0,76.1848,23.0893779691,0.870351,0.0,1000.0,1407,99.9956828753,0.868172452989,0.766138,3.0,0.00267549,0.868349957091,1407,25.325,-0.912189,0.868231,1000.0,89.804,1000.0,0.0116102455342
111.0,76.207,28.7236764147,0.871508,0.0,1000.0,1408,99.9956828753,0.869372676421,0.787901,3.0,0.00245873,0.86956371208,1408,38.3636363636,-0.912085,0.869299,1000.0,89.8296,1000.0,0.0104125436922
162.0,76.2147,31.2651711353,0.871963,0.0,1000.0,1409,99.9956828753,0.87014934544,0.821409,4.0,0.00249324,0.870264718898,1409,37.1935483871,-0.91195,0.870146,1000.0,89.8518,1000.0,0.0106322745611
179.0,76.2124,35.6179729912,0.868457,0.0,1000.0,1410,99.9956828753,0.866126555902,0.7411,9.0,0.00304438,0.866246326931,1410,38.2,-0.909247,0.866098,1000.0,89.8933,1000.0,0.011900464322
67.0,76.2265,19.3153452397,0.871892,0.0,1000.0,1411,99.9956828753,0.86980725731,0.679861,4.0,0.00255392,0.869950114195,1411,27.9722222222,-0.911564,0.869844,1000.0,89.909,1000.0,0.0107232618294
101.0,76.2518,29.3660812789,0.869082,0.0,1000.0,1412,99.9956828753,0.86658408149,0.800111,5.0,0.0028653,0.866724857151,1412,40.7391304348,-0.909086,0.866538,1000.0,89.93,1000.0,0.0115826266172
124.0,76.2699,27.6953270764,0.870895,0.0,1000.0,1413,99.9956828753,0.868744988165,0.635391,3.0,0.00259576,0.868850834221,1413,30.7058823529,-0.910485,0.868745,1000.0,90.0,1000.0,0.0107355130048
112.0,76.2798,23.8434889792,0.867974,0.0,1000.0,1414,99.9956828753,0.865707783148,0.691446,3.0,0.00257595,0.865794941216,1414,34.064516129,-0.908046,0.865702,1000.0,89.9934,1000.0,0.0108466955976
105.0,76.3052,27.8241334097,0.867369,0.0,1000.0,1415,99.9956828753,0.865308661983,0.911207,6.0,0.00309528,0.865458530107,1415,38.24,-0.909225,0.865298,1000.0,90.048,1000.0,0.011425618501
197.0,76.3517,51.7981418586,0.869418,0.0,1000.0,1416,99.9956828753,0.867414799733,0.907414,3.0,0.0022417,0.867506843541,1416,51.95,-0.910859,0.867415,1000.0,90.0542,1000.0,0.0102437651746
201.0,76.3718,48.2989389117,0.869581,0.0,1000.0,1417,99.9956828753,0.867775218847,0.904194,7.0,0.00236596,0.867836988044,1417,48.25,-0.910311,0.867757,1000.0,90.0761,1000.0,0.0103890641573
107.0,76.3691,32.5688440077,0.870238,0.0,1000.0,1418,99.9956828753,0.868130546521,0.92844,5.0,0.00260175,0.868219624591,1418,41.48,-0.909555,0.868105,1000.0,90.1162,1000.0,0.01079831386
134.0,76.3921,35.4229053329,0.869701,0.0,1000.0,1419,99.9956828753,0.867915311086,0.831739,3.0,0.00248555,0.868012629456,1419,33.4666666667,-0.910019,0.867887,1000.0,90.1259,1000.0,0.0100062296099
113.0,76.4109,27.8174855082,0.870242,0.0,1000.0,1420,99.9956828753,0.868083660215,0.71354,3.0,0.00254638,0.868173222149,1420,31.25,-0.910909,0.868097,1000.0,90.1645,1000.0,0.0104816715584
177.0,76.4131,38.7907343883,0.872118,0.0,1000.0,1421,99.9956828753,0.870081584207,0.73204,3.0,0.00235621,0.870184257727,1421,42.2272727273,-0.910487,0.870087,1000.0,90.2226,1000.0,0.0100431646841
300.0,76.4289,62.7726705125,0.868778,0.0,1000.0,1422,99.9956828753,0.866600101199,0.793499,3.0,0.00274326,0.866754136997,1422,47.1428571429,-0.91102,0.866554,1000.0,90.2418,1000.0,0.0105610289135
106.0,76.4403,29.5901823058,0.867631,0.0,1000.0,1423,99.9956828753,0.865475358902,0.810668,3.0,0.00255368,0.865657098836,1423,35.2333333333,-0.90908,0.865482,1000.0,90.2268,1000.0,0.0102246084608
89.0,76.4419,19.1414038218,0.869674,0.0,1000.0,1424,99.9956828753,0.867497714271,0.672643,3.0,0.00256279,0.867645244242,1424,33.1612903226,-0.90912,0.867549,1000.0,90.2778,1000.0,0.0102335216728
89.0,76.4571,23.0884531025,0.870298,0.0,1000.0,1425,99.9956828753,0.868434849349,0.61616,3.0,0.00228643,0.868562365597,1425,32.3,-0.90952,0.868476,1000.0,90.3144,1000.0,0.00940111725006
181.0,76.4436,41.5217889417,0.869718,0.0,1000.0,1426,99.9956828753,0.867758667773,0.615021,3.0,0.00251074,0.867875575708,1426,48.8095238095,-0.909434,0.867726,1000.0,90.3071,1000.0,0.00994529991576
95.0,76.4403,23.5554870336,0.869525,0.0,1000.0,1427,99.9956828753,0.867510340516,0.692652,3.0,0.00244117,0.867575468339,1427,34.6785714286,-0.908969,0.8675,1000.0,90.3627,1000.0,0.00998445690683
133.0,76.4399,25.4980768898,0.867441,0.0,1000.0,1428,99.9956828753,0.865027415036,0.728728,4.0,0.00260931,0.865166148726,1428,33.0967741935,-0.90753,0.865011,1000.0,90.3966,1000.0,0.0106912926905
113.0,76.4415,19.2960941771,0.868729,0.0,1000.0,1429,99.9956828753,0.866711798503,0.838979,3.0,0.00266273,0.866828308511,1429,24.3846153846,-0.908085,0.866726,1000.0,90.4649,1000.0,0.0104246545385
158.0,76.4706,38.5268865554,0.867142,0.0,1000.0,1430,99.9956828753,0.865337483823,0.79531,3.0,0.00248845,0.86545273,1430,54.8888888889,-0.90657,0.865333,1000.0,90.4749,1000.0,0.00991553170449
156.0,76.4932,34.1055772565,0.868507,0.0,1000.0,1431,99.9956828753,0.866396161055,0.864971,4.0,0.00258307,0.866469573943,1431,42.64,-0.907898,0.866438,1000.0,90.4764,1000.0,0.0103636599246
357.0,76.5174,78.5859457222,0.869499,0.0,1000.0,1432,99.9956828753,0.867235523404,0.828605,3.0,0.00312708,0.867313688648,1432,57.8823529412,-0.907393,0.867216,1000.0,90.4854,1000.0,0.0113099235457
172.0,76.5131,37.764417495,0.868694,0.0,1000.0,1433,99.9956828753,0.866509714303,0.854634,5.0,0.00263857,0.866618425996,1433,42.6086956522,-0.906972,0.866535,1000.0,90.4921,1000.0,0.0104769351542
156.0,76.5183,37.4088423719,0.866042,0.0,1000.0,1434,99.9956828753,0.863813338519,0.830549,4.0,0.00253317,0.863911666126,1434,46.1818181818,-0.905276,0.863839,1000.0,90.5289,1000.0,0.00987873545231
128.0,76.5304,33.0235606129,0.863803,0.0,1000.0,1435,99.9956828753,0.861869551755,0.87076,3.0,0.00257457,0.861984229549,1435,42.6666666667,-0.905199,0.861794,1000.0,90.5807,1000.0,0.0103116223359
151.0,76.5539,32.6591687245,0.865775,0.0,1000.0,1436,99.9956828753,0.863490286218,0.799562,5.0,0.00263085,0.863537181423,1436,37.3846153846,-0.905253,0.863508,1000.0,90.6534,1000.0,0.0104974938575
132.0,76.5595,31.4911695847,0.866503,0.0,1000.0,1437,99.9956828753,0.86431249027,0.838371,7.0,0.00277228,0.864395903086,1437,37.0434782609,-0.906011,0.864352,1000.0,90.6627,1000.0,0.0106308244628
181.0,76.6074,43.2925370857,0.866571,0.0,1000.0,1438,99.9956828753,0.8648655873,0.732358,4.0,0.00258886,0.864907464193,1438,55.5789473684,-0.90645,0.864813,1000.0,90.6826,1000.0,0.0100310645569
198.0,76.6291,51.5104601028,0.866132,0.0,1000.0,1439,99.9956828753,0.864218442253,0.833884,3.0,0.00263508,0.864290207637,1439,55.15,-0.905902,0.864252,1000.0,90.737,1000.0,0.0101244166148
120.0,76.6324,23.2923449514,0.864838,0.0,1000.0,1440,99.9956828753,0.862931288118,0.848851,3.0,0.00273192,0.862991418378,1440,34.0,-0.903678,0.862911,1000.0,90.7748,1000.0,0.0105208941784
120.0,76.6376,28.9327157525,0.867871,0.0,1000.0,1441,99.9956828753,0.865820901101,0.80492,2.0,0.00266145,0.865931092998,1441,38.4285714286,-0.906118,0.865773,1000.0,90.7769,1000.0,0.0100972518682
195.0,76.6592,41.1455644753,0.865441,0.0,1000.0,1442,99.9956828753,0.862976574224,0.776061,3.0,0.00257368,0.863096984954,1442,40.9259259259,-0.904933,0.863086,1000.0,90.7891,1000.0,0.0103853191179
206.0,76.6491,49.6951645032,0.865963,0.0,1000.0,1443,99.9956828753,0.863811078798,0.784615,9.0,0.00243481,0.863982623892,1443,67.375,-0.903834,0.863788,1000.0,90.8328,1000.0,0.00975866013495
106.0,76.6585,26.4046795207,0.866774,0.0,1000.0,1444,99.9956828753,0.86510655803,0.793274,4.0,0.00248256,0.865228147491,1444,34.1538461538,-0.905036,0.865156,1000.0,90.8739,1000.0,0.0097276252898
124.0,76.6982,34.0702568511,0.863368,0.0,1000.0,1445,99.9956828753,0.861563133596,0.774977,3.0,0.00251959,0.861680344574,1445,37.8965517241,-0.902764,0.861512,1000.0,90.8891,1000.0,0.0102485645719
96.0,76.6957,25.8616008785,0.864331,0.0,1000.0,1446,99.9956828753,0.862417300357,0.773832,6.0,0.00249637,0.862576134891,1446,39.24,-0.903677,0.862413,1000.0,90.9129,1000.0,0.0100534768509
193.0,76.7046,44.591417984,0.864443,0.0,1000.0,1447,99.9956828753,0.861758048129,0.767316,7.0,0.00274545,0.861868343419,1447,47.2857142857,-0.901927,0.861763,1000.0,90.9526,1000.0,0.0109160628382
106.0,76.696,23.858061543,0.863867,0.0,1000.0,1448,99.9956828753,0.861987811386,0.772427,3.0,0.00235036,0.862101721305,1448,40.1538461538,-0.902336,0.862005,1000.0,91.0096,1000.0,0.00966825477414
152.0,76.7063,34.8368967476,0.863655,0.0,1000.0,1449,99.9956828753,0.86175006991,0.74476,6.0,0.00273888,0.861839295829,1449,40.125,-0.902757,0.861726,1000.0,91.0124,1000.0,0.0106006906094
125.0,76.7438,37.173844795,0.864516,0.0,1000.0,1450,99.9956828753,0.862869728306,0.693825,3.0,0.00221728,0.862972681633,1450,53.0,-0.903668,0.862879,1000.0,91.0591,1000.0,0.00928602393333
151.0,76.7574,37.01723979,0.865273,0.0,1000.0,1451,99.9956828753,0.863355741579,0.765327,3.0,0.0025355,0.863438679778,1451,38.125,-0.902943,0.863402,1000.0,91.0802,1000.0,0.00996796086987
166.0,76.7821,43.7009228868,0.863907,0.0,1000.0,1452,99.9956828753,0.861645612593,0.814187,6.0,0.00259641,0.861950738534,1452,49.0454545455,-0.902549,0.8616,1000.0,91.0779,1000.0,0.0102557718362
160.0,76.7545,46.8007328335,0.863081,0.0,1000.0,1453,99.9956828753,0.860895868069,0.864666,6.0,0.00271176,0.861276479932,1453,63.9375,-0.901356,0.860907,1000.0,91.0911,1000.0,0.0107507891298
139.0,76.7596,38.1829347738,0.863077,0.0,1000.0,1454,99.9956828753,0.86135458723,0.824732,3.0,0.002484,0.861577874745,1454,47.6666666667,-0.901512,0.861347,1000.0,91.1211,1000.0,0.00981826105358
129.0,76.7584,31.4043090008,0.864025,0.0,1000.0,1455,99.9956828753,0.861821618012,0.75193,7.0,0.00257996,0.862037877022,1455,44.1739130435,-0.9032,0.861798,1000.0,91.1771,1000.0,0.0106047390303
79.0,76.7451,21.5612910874,0.865352,0.0,1000.0,1456,99.9956828753,0.863098532525,0.704908,3.0,0.00308733,0.863431612862,1456,29.4117647059,-0.901806,0.863127,1000.0,91.2248,1000.0,0.011251055186
166.0,76.7674,36.9892691923,0.860635,0.0,1000.0,1457,99.9956828753,0.858662939856,0.679657,3.0,0.00224845,0.858979641807,1457,31.7096774194,-0.900652,0.858681,1000.0,91.2283,1000.0,0.00978389552048
149.0,76.7793,30.0665638856,0.864435,0.0,1000.0,1458,99.9956828753,0.862375964277,0.684992,7.0,0.00207357,0.862709725922,1458,41.4583333333,-0.902019,0.862356,1000.0,91.2262,1000.0,0.00921902152274
93.0,76.7989,23.3696709273,0.864324,0.0,1000.0,1459,99.9956828753,0.862013500668,0.748444,3.0,0.00256748,0.862373782547,1459,31.2903225806,-0.900604,0.862006,1000.0,91.2435,1000.0,0.0104433933694
96.0,76.8082,26.6676133165,0.862747,0.0,1000.0,1460,99.9956828753,0.86075458437,0.75677,6.0,0.00253132,0.860985907366,1460,40.28,-0.901621,0.860775,1000.0,91.247,1000.0,0.010318063005
80.0,76.8255,21.5335655302,0.863473,0.0,1000.0,1461,99.9956828753,0.861359466991,0.686246,4.0,0.00234318,0.861536364551,1461,28.8333333333,-0.901815,0.861355,1000.0,91.2673,1000.0,0.0100298548255
89.0,76.812,24.0716238069,0.866643,0.0,1000.0,1462,99.9956828753,0.864615476028,0.769481,9.0,0.00252757,0.864775966416,1462,37.037037037,-0.902542,0.864601,1000.0,91.2786,1000.0,0.0101685763787
93.0,76.8172,22.97907931,0.864874,0.0,1000.0,1463,99.9956828753,0.862806561846,0.712885,3.0,0.00274819,0.86308223821,1463,30.34375,-0.901466,0.862891,1000.0,91.3207,1000.0,0.0105490351567
90.0,76.8333,21.7335582598,0.862135,0.0,1000.0,1464,99.9956828753,0.860176372053,0.752638,3.0,0.00251567,0.860511190344,1464,33.3225806452,-0.900004,0.860071,1000.0,91.3488,1000.0,0.01023468827
137.0,76.858,33.7457789953,0.860935,0.0,1000.0,1465,99.9956828753,0.858267181124,0.717186,3.0,0.00292756,0.858601823901,1465,38.68,-0.899584,0.858297,1000.0,91.4095,1000.0,0.0116300563426
89.0,76.8633,21.8165075115,0.862406,0.0,1000.0,1466,99.9956828753,0.860215533653,0.717025,6.0,0.00228391,0.860423379025,1466,33.8,-0.900406,0.860232,1000.0,91.4236,1000.0,0.00972401120448
96.0,76.8716,22.3668653742,0.863531,0.0,1000.0,1467,99.9956828753,0.861395762441,0.707558,4.0,0.00241303,0.861637915542,1467,33.7,-0.900815,0.86142,1000.0,91.4579,1000.0,0.00982747119935
150.0,76.8734,27.9888145046,0.860563,0.0,1000.0,1468,99.9956828753,0.858430788603,0.772378,3.0,0.00281102,0.85863711732,1468,29.6666666667,-0.900518,0.85851,1000.0,91.4844,1000.0,0.0106234979075
148.0,76.9217,31.6097031516,0.859969,0.0,1000.0,1469,99.9956828753,0.858044382665,0.742487,4.0,0.00271067,0.858240976859,1469,34.4,-0.899179,0.857905,1000.0,91.5157,1000.0,0.0102110691526
185.0,76.9308,38.0525723689,0.860761,0.0,1000.0,1470,99.9956828753,0.858841937918,0.730904,3.0,0.00231474,0.859066059562,1470,41.5416666667,-0.899141,0.858908,1000.0,91.5763,1000.0,0.00980119463931
128.0,76.9538,36.8013108996,0.863275,0.0,1000.0,1471,99.9956828753,0.860975306732,0.565885,3.0,0.00282564,0.861156213907,1471,43.5217391304,-0.900453,0.860948,1000.0,91.6523,1000.0,0.0109962358013
