AverageAction,AverageQLoss,MaxReturn,MinReturn,MinEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageAbsQYDiff,AverageAbsY,AverageDiscountedReturn,StdEsReturn,MaxEsReturn,AverageY,StdReturn,Epoch,AverageQ,AveragePolicySurr,AverageAbsQ,Iteration,AverageEsReturn
0.75385,529.471,3413.36422809,414.67783403,5.40695518242,126.631,245.727,2367.62702027,6.72301484027,370.435893164,229.675485327,65.279946916,251.5013275,370.31025052,738.446214657,1337,370.303,-378.113,370.664,1337,49.2540948543
0.627552,555.534,2378.48322923,202.836089388,4.26112429315,126.7,245.83,1241.34626108,6.80652100965,370.976996051,121.047924971,44.6947509494,212.271229366,370.866866414,568.483267459,1338,370.848,-378.591,371.198,1338,42.8096653516
0.720896,544.963,2211.99686723,448.989386043,6.54056102049,126.715,245.968,1125.69567442,6.87028819265,370.858235449,218.254430382,114.319718407,394.780837537,370.741237136,494.748872417,1339,370.732,-378.616,371.074,1339,88.535650324
0.701799,532.022,2696.93346523,542.826908244,5.85161335721,126.781,246.039,1292.9236868,6.7661737538,371.013161626,212.915323373,98.2988879406,439.714401511,370.886175364,680.743058416,1340,370.87,-378.599,371.195,1340,69.026420815
0.724406,565.772,2396.90569632,398.011234073,6.69319174819,126.773,246.168,1323.77038978,6.94388778516,370.967461912,217.761233456,89.0728825032,351.076979171,370.844461251,507.251385091,1341,370.832,-378.757,371.186,1341,64.0788403495
0.692421,513.276,2281.16509595,165.763104437,4.29363082053,126.766,246.302,961.249252869,6.71834865549,371.169319459,189.306556123,91.2503182374,428.043005107,371.047832611,511.622588911,1342,371.049,-378.804,371.414,1342,53.5058979426
0.712929,522.447,3016.03383381,647.200948314,5.91781165589,126.813,246.391,1398.20653212,6.68789724383,371.329590373,205.473213421,82.4616002365,344.381892936,371.203556132,645.770849492,1343,371.176,-379.165,371.511,1343,57.7173072635
0.708724,514.221,3303.77745471,951.658125334,7.87885210701,126.857,246.497,1943.47938954,6.82244308233,371.314190783,215.863397183,146.247659531,669.381966504,371.172924017,701.284095574,1344,371.171,-379.059,371.556,1344,79.915569587
0.671412,555.3,3217.43146744,2256.54358645,5.86617730159,126.909,246.649,3089.98044656,7.01944342772,372.014661844,224.660623547,119.346760853,426.626245373,371.919447756,264.798061646,1345,371.888,-379.864,372.238,1345,81.8593149218
0.756936,562.425,3269.59954955,1502.94641296,5.92408800757,126.946,246.694,2624.77778435,6.93026719112,372.362240658,217.979099619,64.4569418288,281.794724588,372.20086205,625.766885053,1346,372.227,-379.775,372.595,1346,42.1082413114
0.758019,537.215,1819.93068896,566.937526907,5.70076377192,126.981,246.796,1008.07682936,6.69488183046,371.412149207,216.796655698,55.6352399599,238.470478301,371.264004699,331.95967479,1347,371.248,-379.029,371.628,1347,38.2384476464
0.704163,580.859,2946.3354961,1552.3391064,4.74807652907,127.065,246.884,2747.73780638,6.98771095132,371.55957483,223.221310652,94.3439194995,429.537050201,371.442179972,382.979767812,1348,371.44,-379.459,371.8,1348,68.2202680892
0.710074,553.381,3493.23260653,709.446833097,6.55030670802,127.091,246.957,2599.05484871,7.02980991472,371.657747039,227.224830525,153.166797691,737.680085296,371.56547193,1109.23796494,1349,371.525,-379.754,371.879,1349,80.954508524
0.711223,534.305,2763.68359808,597.548409772,5.72044838092,127.114,247.081,1445.37489493,6.93602995317,372.12270816,220.202804591,56.7743028933,232.881359941,372.012301622,721.416119516,1350,372.009,-380.068,372.347,1350,44.3738898369
0.710269,593.054,1704.07674905,367.388811851,6.5755489643,127.178,247.215,914.118278595,7.15831880864,372.269613777,210.088441766,70.2535684525,398.04147585,372.170829254,313.272454692,1351,372.152,-380.031,372.489,1351,47.4675364573
0.710249,507.537,2084.48529238,470.255434379,6.82600103136,127.214,247.341,1037.75690996,6.65473871113,372.788244442,202.326337674,120.15686804,602.791486779,372.694303513,485.947420147,1352,372.693,-380.159,373.003,1352,68.5314643472
0.7084,553.246,1825.06496078,422.955534563,5.95608354691,127.234,247.465,1047.47036167,7.06501968743,371.753032823,217.650043569,81.9488376997,339.428611244,371.641194984,386.480654453,1353,371.627,-379.998,371.997,1353,43.1514791568
0.754113,549.575,1481.90773974,408.647407425,4.81922894193,127.322,247.564,702.846599691,6.87489256171,372.408790584,206.13754103,81.1384648344,385.46762958,372.296994553,234.491763996,1354,372.287,-380.792,372.648,1354,52.5139294877
0.667244,590.779,2106.02609536,775.156383163,6.72071881298,127.352,247.721,1237.52350098,7.20561721753,372.247549684,213.105197657,114.291734184,495.64669067,372.134580291,388.778361208,1355,372.153,-380.396,372.52,1355,73.8653991204
0.738063,629.493,2875.61275115,289.359372973,5.68852593323,127.389,247.862,1107.10629106,7.40791652198,371.892231594,212.87206254,95.8812345312,438.69567788,371.774990404,567.311898771,1356,371.736,-380.069,372.088,1356,70.0043825172
0.751091,556.98,3036.46640471,815.585049784,7.15849330303,127.412,247.932,1602.82570245,6.96278976963,372.835161919,220.707047978,210.3075974,724.84616478,372.72952554,674.956505584,1357,372.73,-380.766,373.092,1357,148.8599755
0.725216,583.913,2137.71501157,499.451484737,6.90615796616,127.463,248.051,1119.1552762,7.05616874381,372.704616546,213.006959698,77.5293210606,307.382615042,372.607374274,406.033142593,1358,372.589,-380.466,372.899,1358,56.9687500745
0.782819,538.404,1536.69958051,443.957394545,4.80588548063,127.477,248.158,914.724677359,6.83338035816,372.558721947,215.653125855,74.1359345157,321.577669208,372.457998057,250.126710588,1359,372.435,-380.371,372.798,1359,50.0898143648
0.799703,504.758,1762.50531029,439.193474126,5.7285408882,127.511,248.271,1002.6991872,6.58778214864,372.307713353,218.886872094,103.70131124,474.579997092,372.192058099,290.630798199,1360,372.184,-380.0,372.531,1360,84.2034237169
0.759692,550.062,2014.06759026,676.667531115,5.83622565136,127.549,248.431,1120.48041084,6.84740658161,372.874990843,204.89183613,98.2588161831,389.394868513,372.782230849,359.272173766,1361,372.758,-380.884,373.058,1361,68.1978992613
0.757752,588.732,1896.60352126,612.819264778,6.88471259333,127.573,248.539,1197.62976446,7.11135750522,372.393339527,202.207242371,92.0755631365,484.398265614,372.289803998,398.828486031,1362,372.308,-380.432,372.668,1362,58.7789637313
0.690565,551.601,1688.18126542,433.78696103,5.58534474545,127.635,248.672,1000.35286594,6.90338683855,373.192833317,210.248354839,96.2291554621,465.877692792,373.087874654,309.89478521,1363,373.063,-381.216,373.4,1363,46.6658806656
0.712469,539.709,2103.00931507,511.310784256,6.64197402289,127.659,248.763,1108.39793896,6.96282715956,373.060192799,207.954065706,173.21157527,868.713536969,372.979220521,458.30017848,1364,372.956,-381.139,373.285,1364,78.811645963
0.725298,586.331,1819.18544011,211.981708609,7.1935640413,127.692,248.923,603.691216035,7.22267057596,372.374483617,171.380140336,108.691979649,383.306898196,372.265237106,452.420053634,1365,372.28,-380.99,372.626,1365,108.713402391
0.755036,561.911,1474.93782938,560.658944532,5.98230822665,127.728,249.055,960.885418831,6.94900802777,373.453615806,221.627784786,40.2990949473,185.802959511,373.38116957,245.442098789,1366,373.348,-381.435,373.658,1366,36.9132860786
0.75744,532.433,1441.35614663,397.556378006,5.53101445141,127.789,249.146,784.546920224,6.8069319487,373.604741696,211.575238656,117.262992359,610.564827459,373.513975786,302.965424689,1367,373.511,-381.566,373.836,1367,62.5261430123
0.773683,563.421,2116.80858108,194.091020455,5.97997150617,127.782,249.303,811.682683529,6.93475150514,373.462238305,197.738939064,73.0829173406,399.773443313,373.355794545,423.594186535,1368,373.345,-381.501,373.691,1368,47.7340838211
0.7557,544.375,1429.4524766,570.86398018,6.4991649758,127.859,249.426,769.852701475,6.8870891183,373.36717751,217.532208588,184.174311995,866.377486281,373.261131507,198.071351876,1369,373.254,-381.672,373.639,1369,95.0693871871
0.812613,552.701,2177.16947841,656.704550198,5.64903730518,127.926,249.538,1400.58315528,6.88990571383,374.192181136,223.428818435,122.329228438,667.156039338,374.093175598,440.343168513,1370,374.098,-382.059,374.456,1370,60.5250803502
0.796876,581.777,2619.51743657,230.634456619,5.92286449388,127.949,249.652,1058.65055393,7.09857028904,374.263458909,228.730659177,46.9253138004,254.471395685,374.161942119,449.857898167,1371,374.126,-382.331,374.512,1371,38.5267204812
0.78559,522.842,1351.30696051,507.729742624,5.68186156569,127.984,249.8,951.73807622,6.84732841237,375.177363634,224.448496255,59.7476075536,345.28559283,375.058821835,172.391405401,1372,375.075,-383.273,375.42,1372,41.259063352
0.801683,577.713,1829.52433614,238.418602655,6.82958811786,128.043,249.943,1042.82902323,6.96568284424,375.332357097,225.017174653,121.205457982,493.777871809,375.238781703,387.688576785,1373,375.222,-383.371,375.547,1373,77.5398626013
0.792837,589.464,1488.33760953,206.917187986,5.91528447944,128.107,250.039,739.694195945,6.99799565399,375.923718448,207.569355027,121.225803376,641.134964722,375.834467122,300.842596524,1374,375.809,-383.903,376.119,1374,65.1915371332
0.721755,593.357,1607.8300198,745.053180086,7.15041414994,128.139,250.121,939.621948971,7.2570133081,375.434291118,208.579813106,46.4288761693,280.168995462,375.357183497,193.867556439,1375,375.359,-383.769,375.684,1375,46.9350103072
0.793401,511.122,2076.3705355,791.467048414,5.53943652567,128.155,250.284,1232.8524079,6.66588714706,376.046499432,229.078865979,55.7193440581,306.49918709,375.958128965,370.840963652,1376,375.934,-384.31,376.266,1376,41.5752088571
0.777856,564.132,2256.71646517,629.153432915,5.11868324766,128.204,250.395,1132.48545068,7.03630927419,375.148968092,226.430020225,122.823188014,469.771675637,375.073207183,414.94835374,1377,375.074,-383.399,375.39,1377,71.8771473395
0.755757,584.462,2188.60318281,847.190838077,5.18556908951,128.254,250.508,1245.25301603,7.13676989332,375.780315338,226.72779618,81.130911091,372.570360704,375.692735087,273.061462554,1378,375.714,-383.917,376.029,1378,55.1761890509
0.755715,573.81,3329.70003712,718.735394282,7.03736426228,128.304,250.63,1777.431486,6.99469421268,375.695397316,229.129151288,109.666903606,405.031576308,375.626492461,890.554779025,1379,375.597,-383.873,375.908,1379,86.5651572384
0.755928,537.775,2155.09100005,425.766733353,6.44868609328,128.326,250.727,792.906431685,6.77291905585,376.824848331,208.297231868,108.706973803,667.744746597,376.735195555,319.457065464,1380,376.732,-385.201,377.039,1380,48.2659637735
0.787884,585.072,1722.50068555,298.946529667,6.35536785602,128.333,250.891,1059.74835069,7.15971258471,376.04047387,226.057321197,108.116217841,433.030217738,375.956727582,339.462664909,1381,375.946,-384.239,376.289,1381,72.0920227947
0.740701,608.57,2910.34865566,691.599818335,5.86627664633,128.424,250.955,1177.35864982,7.15047871046,376.145642019,222.814021325,156.453047668,707.650433348,376.058299384,492.979020124,1382,376.036,-384.689,376.394,1382,81.2640059127
0.718929,600.3,2332.32780674,274.858717141,6.76642249282,128.416,251.057,1258.64703003,7.18245346775,376.484519756,227.795954301,153.118625015,692.807106205,376.391327597,433.376678982,1383,376.394,-384.95,376.754,1383,84.7126541864
0.746081,579.845,2223.63200986,453.275487264,5.66871566801,128.452,251.205,995.10725043,7.01083478734,377.060579099,229.232156232,113.364325766,503.484109711,376.973562822,397.584436255,1384,376.973,-385.507,377.295,1384,73.4257687184
0.768017,536.952,2545.44812811,296.507116405,5.99213312054,128.499,251.286,1051.75472117,6.80578091777,376.943460803,223.146230725,66.4358075064,404.520892183,376.832705125,369.617918425,1385,376.804,-385.037,377.159,1385,43.9960410374
0.79823,589.941,1700.25994558,647.234894141,5.81476272001,128.557,251.39,837.924651775,7.08499574135,376.854505265,227.063756855,54.4795015281,290.163747397,376.751392437,197.226390723,1386,376.754,-385.324,377.122,1386,39.986363022
0.805028,599.227,1896.2344449,754.786881016,4.57011922926,128.573,251.488,1076.89532808,7.14175607964,377.876387956,239.077207779,45.6853996897,211.099427129,377.771857034,261.898242638,1387,377.754,-385.873,378.114,1387,37.3427669082
0.756974,591.053,2759.10341613,416.346298065,7.25352014854,128.6,251.632,1311.26609186,7.10631024417,377.062374766,219.142889029,69.2217376156,294.317590276,376.961313801,536.014601335,1388,376.948,-385.496,377.315,1388,56.5560230135
0.714508,598.417,1936.01047298,333.657893603,6.34603105533,128.642,251.722,857.328599929,7.04742108035,377.702862383,190.690689311,89.0671060031,492.67405569,377.622469703,400.937415767,1389,377.619,-385.76,377.943,1389,49.7806307722
0.735848,593.909,1280.75612821,354.287876909,6.7824117109,128.699,251.848,540.334376201,6.90205415468,376.98344741,192.30586693,131.819248692,687.276860492,376.87672374,167.777381665,1390,376.869,-385.234,377.248,1390,59.6715151502
0.746126,554.08,1877.61957175,447.862323047,6.0673513625,128.737,251.993,998.050221342,6.97657046454,377.806469636,206.418449944,47.7074100718,223.235382009,377.710392231,321.542489568,1391,377.692,-385.821,378.034,1391,41.7390909728
0.71644,582.65,1857.64896215,604.675806325,5.72058804272,128.779,252.104,1038.23004225,6.93688870232,377.829633807,213.58436754,92.22049999,518.389943067,377.74009174,335.550395278,1392,377.728,-386.328,378.088,1392,47.1387849539
0.709667,607.225,1518.56619603,403.889819916,5.63563046497,128.826,252.239,889.990404191,7.28747356267,377.976360961,228.993267839,162.817929236,893.266001813,377.881408962,211.149739427,1393,377.873,-386.633,378.214,1393,73.092473314
0.709735,602.253,2005.70335267,628.517016528,5.76796446586,128.853,252.353,1011.37811623,7.15094250947,378.50116843,223.650238263,36.8743777391,191.521493111,378.420342226,323.400778004,1394,378.399,-387.14,378.71,1394,32.2187973969
0.773693,622.19,1625.08481533,457.28714515,5.73016330631,128.84,252.453,914.868041902,7.26683285751,378.055090236,211.727523604,146.65667409,763.166637894,377.96939935,209.838095828,1395,377.973,-386.782,378.313,1395,73.8434489316
0.713381,546.77,2003.23502722,244.253796398,5.74625164923,128.913,252.566,864.927106141,6.79640223948,379.186728898,200.631861685,106.297839475,441.984229542,379.090498184,381.894238445,1396,379.082,-387.475,379.396,1396,81.1729431118
0.704342,583.308,1361.52541993,313.806342001,7.18649181037,128.956,252.67,634.778000059,7.08975717291,379.12226927,204.098999595,146.79113426,527.749501803,379.02487878,203.483082758,1397,379.023,-388.058,379.336,1397,122.684332789
0.710294,650.998,1617.56679201,231.95465595,5.86849150703,129.004,252.781,732.542581073,7.34408630173,379.162518825,202.153084064,95.019306442,514.127466413,379.068338419,331.566616671,1398,379.054,-387.79,379.363,1398,48.8695693743
0.746608,614.203,2651.25603669,348.578726864,6.40196004664,129.017,252.916,971.345845511,7.18046559146,379.37125796,185.800395913,93.6379178763,390.654344647,379.273187995,655.626395931,1399,379.254,-388.03,379.609,1399,55.5166472841
0.718599,611.342,2583.61069955,320.577521252,5.45332961016,129.043,252.985,444.362336973,7.14424329924,379.13423575,166.78863379,43.8287178531,183.266626742,379.034747463,342.610089764,1400,379.024,-388.01,379.406,1400,37.7563108842
0.683722,580.365,2919.31689547,349.685143307,6.73455670662,129.066,253.158,1242.65962056,7.1266024642,380.567724878,178.300168089,112.139872882,528.452963097,380.46154377,1119.49143312,1401,380.432,-389.224,380.801,1401,60.2744762942
0.720809,619.164,2928.54210099,512.830718911,6.27939192363,129.123,253.277,1434.42658851,7.35018079186,380.647147711,236.372707205,107.680670121,491.074101392,380.529966923,737.953772354,1402,380.535,-389.298,380.894,1402,69.5699258376
0.710574,612.55,2930.5865,285.177127794,5.8851596291,129.163,253.408,1432.80296561,7.22483126947,381.141124336,184.613140274,99.0134877861,377.665324201,381.032596316,971.15167163,1403,381.024,-389.978,381.395,1403,65.0115901588
0.721833,612.922,1972.82833899,423.071248734,5.91308136731,129.211,253.562,1136.14952891,7.23558439632,381.568548835,202.273893279,32.3783249009,128.335135363,381.4534834,391.328284862,1404,381.438,-390.166,381.81,1404,31.5667026439
0.729,616.536,1757.57367179,316.798586285,5.56394197087,129.238,253.659,765.542613878,7.40164626754,381.743517426,154.496222127,71.3527850525,412.915060947,381.613683656,454.825541221,1405,381.592,-390.603,381.982,1405,42.7485964563
0.744597,612.406,1711.88036761,349.773475796,3.44132227674,129.29,253.783,732.465651064,7.42138324836,382.09454233,198.948826389,56.5147433452,296.581867896,381.99410933,275.083031763,1406,381.983,-391.022,382.301,1406,38.5133530759
