QFunRegParamNorm,PolicyRegParamNorm,AverageEsReturn,AverageAction,AverageReturn,AverageAbsQYDiff,AverageQLoss,AverageDiscountedReturn,AverageAbsQ,MinEsReturn,StdEsReturn,AverageQ,StdReturn,Epoch,MaxReturn,AverageAbsY,MinReturn,MaxEsReturn,AveragePolicySurr,Iteration,AverageY
44.2036,52.4736,2162.29435876,0.982929,2974.42811667,0.164657949562,0.139622,243.082230165,9.54195,2162.29435876,0.0,9.54195,152.987544534,117,3262.00877044,9.54325546088,2774.98269939,2162.29435876,-9.67356,117,9.54320965998
44.4645,52.7321,2312.72409671,0.963138,2881.87079504,0.161021540194,0.125227,276.781762049,9.70201,2312.72409671,0.0,9.70201,970.328169409,118,3672.82185927,9.70310826426,877.626568591,2312.72409671,-9.84095,118,9.703067582
44.6699,52.9586,2350.27927978,0.971562,3719.42592396,0.168582564832,0.147178,327.020386021,9.84102,2350.27927978,0.0,9.84102,514.94710147,119,4242.15812578,9.84242228568,2350.14680788,2350.27927978,-9.98532,119,9.84238587982
44.91,53.1787,2265.45736902,0.966159,2931.55032944,0.172591245864,0.15597,251.324363404,9.95858,2265.45736902,0.0,9.95858,55.6936442817,120,3036.74925845,9.95991802403,2857.67961572,2265.45736902,-10.1031,120,9.95989186825
45.1031,53.424,2350.71367843,0.976338,3965.19594671,0.164535344016,0.112947,309.776237966,10.1802,2350.71367843,0.0,10.1802,263.190439878,121,4513.78382136,10.1813967071,3496.44756283,2350.71367843,-10.3242,121,10.1813653347
45.3079,53.6241,2149.94474661,0.980504,3420.68317149,0.173623423336,0.169279,295.127087428,10.332,2149.94474661,0.0,10.332,211.619502356,122,3737.26930582,10.3337002789,3004.94095165,2149.94474661,-10.481,122,10.3336452169
45.4884,53.8714,2458.54753167,0.988595,3854.68547254,0.167962099611,0.147622,308.1697132,10.5069,2458.54753167,0.0,10.5069,131.741570864,123,4128.74249945,10.5077468898,3655.23203018,2458.54753167,-10.6487,123,10.5077124886
45.6808,54.1424,2389.23222764,0.988783,3853.26389528,0.163133391523,0.0997814,315.383970473,10.6764,2389.23222764,0.0,10.6764,108.265605647,124,4038.49398199,10.6775408892,3715.16572979,2389.23222764,-10.8278,124,10.677512596
45.8667,54.322,2481.32505619,0.964752,3228.78493554,0.170987087701,0.135831,286.466812167,10.8532,2481.32505619,0.0,10.8532,677.196713743,125,4040.68015802,10.8547580307,2139.29899452,2481.32505619,-11.0064,125,10.8547209858
46.0758,54.5422,2444.50891056,0.958231,3028.99319721,0.179968992624,0.177351,265.628763699,10.99,2444.50891056,0.0,10.99,795.824420975,126,3672.83203274,10.9918188879,720.925698835,2444.50891056,-11.1379,126,10.9918052225
46.2579,54.7611,1986.98271155,0.947209,2988.35025024,0.185132902608,0.220394,256.624530733,11.1947,1986.98271155,0.0,11.1947,490.657760909,127,3331.03468318,11.1960934432,1572.03997854,1986.98271155,-11.3413,127,11.1960726537
46.4623,54.9836,2408.74404202,0.965337,3082.70540886,0.182690473769,0.198091,247.299124419,11.3591,2408.74404202,0.0,11.3591,91.1371604431,128,3233.39192458,11.3606873798,2931.69025195,2408.74404202,-11.5133,128,11.3606437827
46.6133,55.2055,2227.29278844,0.959789,3527.80785035,0.177388134602,0.181082,291.031526342,11.514,2227.29278844,0.0,11.514,119.550139997,129,3664.39029892,11.5154327443,3276.74649104,2227.29278844,-11.6647,129,11.5154132134
46.7829,55.4502,2136.35548243,0.964188,3339.13751845,0.168087512723,0.138575,282.669598335,11.6699,2136.35548243,0.0,11.6699,87.901773909,130,3539.65415173,11.6711365612,3230.04962973,2136.35548243,-11.8276,130,11.6711089616
46.9717,55.6516,1935.65889338,0.96293,3412.45373695,0.17936336085,0.175248,281.627259621,11.9127,1935.65889338,0.0,11.9127,115.738631144,131,3618.29761975,11.9140436593,3231.00272861,1935.65889338,-12.0651,131,11.9139861821
47.2344,55.8325,2432.48052061,0.947349,2500.95354265,0.191105646013,0.229916,224.159861865,11.9312,2432.48052061,0.0,11.9312,69.4596047769,132,2643.32659933,11.9327096769,2377.1646606,2432.48052061,-12.0899,132,11.9326457449
47.3861,56.0371,2241.12616472,0.957546,3431.15593766,0.181029228688,0.17429,296.925864224,12.2113,2241.12616472,0.0,12.2113,52.8802568396,133,3521.89041796,12.2129538321,3351.27247387,2241.12616472,-12.3668,133,12.2129204028
47.5584,56.2334,2173.87131085,0.926766,3590.1519492,0.187515139454,0.213982,297.307114207,12.3363,2173.87131085,0.0,12.3363,77.400028847,134,3666.54963876,12.3383425707,3410.93331912,2173.87131085,-12.4882,134,12.3382926079
47.7298,56.4376,2335.72642449,0.961173,3358.82280774,0.175151110462,0.164009,286.750991602,12.5096,2335.72642449,0.0,12.5096,97.3069442292,135,3519.79590889,12.5105124261,3221.80799539,2335.72642449,-12.6614,135,12.5104744757
47.9339,56.6251,2290.55809901,0.960444,2694.89055214,0.195105082523,0.280108,233.498427393,12.6589,2290.55809901,0.0,12.6589,52.2557614985,136,2767.37594026,12.6606635293,2622.18089937,2290.55809901,-12.8049,136,12.6606244624
48.1544,56.8489,2377.19496578,0.963958,3087.39898354,0.186388113792,0.231926,270.094937938,12.7409,2377.19496578,0.0,12.7409,54.4202319707,137,3189.68221494,12.7424598566,3018.73738056,2377.19496578,-12.8903,137,12.7424329037
48.3197,57.0438,2273.51281245,0.96298,2924.52895257,0.184635268468,0.217385,247.676101162,12.8921,2273.51281245,0.0,12.8921,28.2170178103,138,2976.58541837,12.8933847439,2883.27082195,2273.51281245,-13.046,138,12.8933582946
48.5001,57.2236,2162.11909571,0.945276,2672.13285758,0.186951084831,0.255952,234.993991949,13.1295,2162.11909571,0.0,13.1295,962.527857853,139,3425.85869529,13.1311816134,1.27575137817,2162.11909571,-13.2723,139,13.1311592134
48.7358,57.4487,2366.14688082,0.938765,2651.25852919,0.191238425054,0.252329,251.333072762,13.2415,2366.14688082,0.0,13.2415,1053.81305863,140,3476.61170994,13.2423373713,631.639477727,2366.14688082,-13.3919,140,13.2422764577
48.937,57.5507,2378.93710841,0.979099,3430.02574128,0.191789073703,0.275812,283.022313928,13.3492,2378.93710841,0.0,13.3492,81.900058736,141,3538.32709587,13.3506575185,3254.3609968,2378.93710841,-13.495,141,13.3506275326
49.0945,57.8241,2497.2744035,0.938366,3358.24670978,0.17693696895,0.185878,272.679377086,13.5159,2497.2744035,0.0,13.5159,52.149124669,142,3441.25667274,13.517188664,3263.17447009,2497.2744035,-13.6669,142,13.5171542576
49.2907,57.9863,2151.66342951,0.935772,2077.15892807,0.182494901828,0.209593,253.288799928,13.6997,2151.66342951,0.0,13.6997,1142.55046713,143,3380.81190081,13.7012452211,433.093455069,2151.66342951,-13.8582,143,13.7011852325
49.4441,58.205,2232.62769058,0.951039,3702.51055489,0.189605913885,0.240965,280.162634322,13.8255,2232.62769058,0.0,13.8255,70.8282797683,144,3814.61258843,13.826829068,3609.49081082,2232.62769058,-13.9868,144,13.8268043355
49.6336,58.4126,2287.63234894,0.954271,3461.70000469,0.196092356333,0.253248,270.112767192,13.895,2287.63234894,0.0,13.895,143.057993162,145,3646.05701922,13.8960374114,3182.84720407,2287.63234894,-14.0488,145,13.8959985368
49.8462,58.639,2237.45065376,0.941356,3551.3244908,0.18167978412,0.194158,264.631520183,14.0553,2237.45065376,0.0,14.0553,221.366100279,146,3882.46599422,14.0569642353,3104.74964553,2237.45065376,-14.2026,146,14.0569243035
50.002,58.8028,2213.05911632,0.937232,3333.04645367,0.188895590975,0.233429,277.755822181,14.28,2213.05911632,0.0,14.28,53.0634716396,147,3409.64248058,14.2822344501,3257.17793476,2213.05911632,-14.4312,147,14.2822025093
50.1766,59.031,2526.62044607,0.94611,3084.52519437,0.193195241026,0.243231,247.749583592,14.4071,2526.62044607,0.0,14.4071,674.747789894,148,3674.72209113,14.4077702642,1633.90983549,2526.62044607,-14.5585,148,14.4077196585
50.3632,59.1812,2502.77968036,0.956303,3552.41470797,0.198450365352,0.277617,295.167108054,14.4994,2502.77968036,0.0,14.4994,539.412120812,149,3930.04119899,14.5005258431,1985.29291559,2502.77968036,-14.6524,149,14.5004545774
50.5488,59.432,2595.639732,0.93647,3124.68130572,0.201263442698,0.297875,279.69472174,14.7112,2595.639732,0.0,14.7112,768.566861176,150,3579.11872297,14.7123514103,853.532597012,2595.639732,-14.8547,150,14.7123089546
50.6404,59.628,2436.19848308,0.962304,3194.33191112,0.196359690166,0.312693,258.963424516,14.8363,2436.19848308,0.0,14.8363,73.919402162,151,3290.5946599,14.837560889,3063.13539848,2436.19848308,-14.9861,151,14.8375378238
50.8975,59.8301,2394.68876632,0.949019,3200.80342181,0.200165521621,0.321831,271.038246785,15.0195,2394.68876632,0.0,15.0195,63.9243548665,152,3358.83121742,15.0213034918,3106.32869801,2394.68876632,-15.1622,152,15.0212869234
51.0518,60.0199,2344.4194889,0.951372,3078.44708644,0.205680019106,0.407623,285.701487071,15.0625,2344.4194889,0.0,15.0625,1355.41049784,153,4031.45752994,15.0632993412,389.252364775,2344.4194889,-15.2178,153,15.0632605777
51.2159,60.1749,2236.07423068,0.9594,3392.14979656,0.178723062519,0.164957,279.202531269,15.1141,2236.07423068,0.0,15.114,220.307869152,154,3687.89772075,15.1153825455,2948.86880166,2236.07423068,-15.267,154,15.1153568571
51.4066,60.3122,2310.10084121,0.954267,3600.60380248,0.187213493415,0.273509,297.555674749,15.3555,2310.10084121,0.0,15.3554,81.0589309138,155,3724.48714542,15.3565879261,3443.11360748,2310.10084121,-15.4983,155,15.3565655558
51.5534,60.5332,2357.41624018,0.936715,3567.21866919,0.211264045882,0.389284,287.506519775,15.5216,2357.41624018,0.0,15.5213,82.1524195145,156,3668.12306016,15.5227916159,3388.37324345,2357.41624018,-15.6731,156,15.522744759
51.7509,60.767,2216.33179228,0.934012,3571.98735627,0.208525191033,0.435288,295.399100342,15.6996,2216.33179228,0.0,15.6994,131.191705452,157,3775.76723881,15.7008999034,3356.9382257,2216.33179228,-15.8451,157,15.7007976294
51.9593,60.9546,2371.52334852,0.97082,2851.23698233,0.198309770867,0.307909,238.886865464,15.8423,2371.52334852,0.0,15.8421,138.708776066,158,3018.59261888,15.8439008397,2509.1416822,2371.52334852,-15.9978,158,15.8438686408
52.11,61.1467,2429.48136376,0.933547,3903.2827039,0.197245594914,0.305711,307.288822927,15.8842,2429.48136376,0.0,15.884,97.8583402905,159,4052.51909985,15.8846435018,3755.44069619,2429.48136376,-16.0384,159,15.8846259683
52.3069,61.3535,2442.08382699,0.957647,3230.01692189,0.195769905512,0.298976,268.830220378,16.0914,2442.08382699,0.0,16.0914,144.115280249,160,3446.66403077,16.0924612519,2959.39573743,2442.08382699,-16.2419,160,16.0923900415
52.5226,61.5529,2328.21618992,0.934794,3389.51823601,0.205279322214,0.350749,272.825378925,16.2107,2328.21618992,0.0,16.2106,98.7235347456,161,3567.79499703,16.211850313,3273.73775243,2328.21618992,-16.3646,161,16.2118190318
52.6794,61.7405,2338.26387118,0.949313,3802.52189327,0.194654229371,0.288025,309.339869647,16.318,2338.26387118,0.0,16.3179,61.7379290454,162,3904.21496153,16.3191943269,3669.47953904,2338.26387118,-16.4752,162,16.3191429599
52.8088,61.9569,2680.58968026,0.945136,3604.10738356,0.224066487212,0.461953,283.406471576,16.4052,2680.58968026,0.0,16.405,99.774793313,163,3755.75960961,16.4068768914,3442.42716662,2680.58968026,-16.5619,163,16.406758239
52.9542,62.1948,2235.73458096,0.936704,2294.32020816,0.19666772521,0.331472,264.926087752,16.578,2235.73458096,0.0,16.5776,875.055182103,164,3328.29989551,16.5790023197,790.302109121,2235.73458096,-16.7342,164,16.57888792
53.1543,62.3574,2372.08768913,0.937963,3368.96614017,0.214482247353,0.424854,254.823619061,16.7061,2372.08768913,0.0,16.7056,150.411088642,165,3508.35740668,16.7064092748,3033.93111586,2372.08768913,-16.8714,165,16.7061749754
53.326,62.5661,2008.20561037,0.9491,3049.63082805,0.214640484485,0.447558,243.68001504,16.9051,2008.20561037,0.0,16.9046,156.470220959,166,3319.46908272,16.9066418304,2707.51262453,2008.20561037,-17.078,166,16.9064330386
53.507,62.7172,2455.27251104,0.958726,3178.20303003,0.213209918068,0.419072,251.876647485,17.0114,2455.27251104,0.0,17.0107,79.5722366069,167,3329.7852357,17.0123987365,3074.73618534,2455.27251104,-17.1678,167,17.0121949938
53.6896,62.8798,2338.03205502,0.941969,3450.96697642,0.21594488877,0.508162,290.505350982,17.1779,2338.03205502,0.0,17.1776,84.0296444682,168,3550.73264783,17.1795696333,3241.49202313,2338.03205502,-17.3269,168,17.179505773
53.8436,63.0694,2415.75463111,0.934143,3202.47866346,0.197797382804,0.329057,288.164713717,17.2632,2415.75463111,0.0,17.2631,860.38408112,169,3812.55143873,17.2634224352,657.279841157,2415.75463111,-17.4091,169,17.2633895975
54.0773,63.2776,2333.08010131,0.932377,3253.33295615,0.220482855785,0.484717,256.352579262,17.3236,2333.08010131,0.0,17.3234,146.423653533,170,3445.73512897,17.3251839223,2921.86127223,2333.08010131,-17.4767,170,17.3251106295
54.2378,63.4874,168.58863808,0.951097,3015.15608546,0.204064654857,0.41547,246.31115077,17.4067,168.58863808,0.0,17.4064,83.1631788932,171,3175.85140496,17.4071335062,2861.1896105,168.58863808,-17.5626,171,17.4070652988
54.3481,63.7492,2248.76734874,0.949821,3364.52494015,0.187585569904,0.266249,256.866283925,17.571,2248.76734874,0.0,17.5708,303.783777379,172,3616.09257319,17.5718945193,2537.28475317,2248.76734874,-17.7226,172,17.5718493341
54.5386,63.9291,2139.11981781,0.946269,2862.10796666,0.2118146736,0.402155,213.341377091,17.7223,2139.11981781,0.0,17.7221,200.644722475,173,3152.70098329,17.7239014159,2531.27232304,2139.11981781,-17.8786,173,17.7238502079
54.7096,64.1518,2398.79844817,0.955332,3743.95539559,0.199997444484,0.34788,306.055452519,17.7772,2398.79844817,0.0,17.7764,145.916346592,174,3977.04249228,17.7778327914,3574.61789849,2398.79844817,-17.932,174,17.7774114397
54.9061,64.429,2627.65817633,0.945806,3227.32835569,0.217320935681,0.520852,260.860117996,17.8327,2627.65817633,0.0,17.8319,78.4801051702,175,3330.62229996,17.8340539797,3070.14194096,2627.65817633,-17.9892,175,17.8334042325
55.0756,64.6137,2426.36284955,0.960614,3684.8304146,0.198271719651,0.352542,300.275301066,17.987,2426.36284955,0.0,17.9855,151.645840068,176,3895.25791954,17.9879236585,3468.36993422,2426.36284955,-18.1433,176,17.9866608981
55.3202,64.8291,2448.26038938,0.941056,3842.39403848,0.209115256684,0.403279,302.391121666,18.122,2448.26038938,0.0,18.121,168.882507685,177,4105.87793181,18.1235595629,3626.84476735,2448.26038938,-18.2793,177,18.1225715739
55.5249,65.0789,2464.30591555,0.945033,3434.96194401,0.211646702942,0.437078,273.893032649,18.2137,2464.30591555,0.0,18.2125,133.682262694,178,3659.85660643,18.2140100729,3156.16891257,2464.30591555,-18.3653,178,18.2129221262
55.6992,65.26,2563.92557889,0.920136,3648.85114433,0.202909016068,0.37506,300.265695045,18.3569,2563.92557889,0.0,18.356,130.699296877,179,3884.61364995,18.3586632979,3428.17473192,2563.92557889,-18.5153,179,18.3575975775
55.8252,65.457,2594.3486089,0.931359,3676.26802595,0.206493563851,0.354221,309.140898527,18.4289,2594.3486089,0.0,18.4278,124.672169267,180,3889.10477949,18.4300367486,3432.76487854,2594.3486089,-18.5797,180,18.4289808164
55.9625,65.6119,2717.31356814,0.935225,3702.11213886,0.209408386314,0.427942,291.283768138,18.5995,2717.31356814,0.0,18.5977,86.5149671429,181,3805.37491325,18.6009841622,3496.93732283,2717.31356814,-18.7515,181,18.5990464449
56.1131,65.8199,2535.87220423,0.950973,3928.37309734,0.208727909498,0.441073,306.812443809,18.7677,2535.87220423,0.0,18.7657,121.117543216,182,4117.79145169,18.7688751129,3792.91125006,2535.87220423,-18.9231,182,18.7669173962
56.266,66.0163,2410.45034475,0.939294,3393.47634918,0.20367443575,0.386367,270.350182483,18.8395,2410.45034475,0.0,18.8368,148.333506593,183,3694.87085561,18.8404492673,3197.10985635,2410.45034475,-18.9921,183,18.8377327819
56.3815,66.1994,2709.44042645,0.935452,3689.33334261,0.215594247515,0.51336,302.962762696,18.9206,2709.44042645,0.0,18.9175,79.8741288058,184,3847.87790007,18.9216262729,3575.58685844,2709.44042645,-19.0699,184,18.9185174006
56.6025,66.2933,2702.80812862,0.948076,2991.57688633,0.217908648369,0.454698,256.541570469,19.0449,2702.80812862,0.0,19.0409,515.039560118,185,3310.69676663,19.0466643211,1506.04491559,2702.80812862,-19.1946,185,19.0424956415
56.7211,66.4905,2411.49164257,0.936852,2926.22782924,0.214830375133,0.486125,248.500882107,19.1155,2411.49164257,0.0,19.109,236.965119116,186,3283.86280818,19.1168191598,2483.89534473,2411.49164257,-19.2649,186,19.1101580685
56.9789,66.7307,2297.30501693,0.939829,3695.66119386,0.211910216307,0.449796,285.800533629,19.195,2297.30501693,0.0,19.1885,163.235241449,187,3991.23236851,19.1953541301,3447.97104668,2297.30501693,-19.3483,187,19.1889986146
57.0944,66.9514,2495.479234,0.938307,3575.80297458,0.214735423263,0.450194,290.007354265,19.3442,2495.479234,0.0,19.3375,133.850715009,188,3798.77162519,19.3463378962,3373.59634701,2495.479234,-19.4979,188,19.3395667479
57.2258,67.1148,2610.98686357,0.943354,3585.07836098,0.213058610458,0.397642,304.586496249,19.545,2610.98686357,0.0,19.5381,123.994941399,189,3783.20324756,19.5462347978,3343.67476501,2610.98686357,-19.7017,189,19.5392793028
57.4343,67.2778,2534.42196655,0.947024,3414.46040505,0.239102258999,0.664414,282.114380137,19.5911,2534.42196655,0.0,19.5816,92.2953142488,190,3528.66649538,19.5924290072,3275.57202924,2534.42196655,-19.7307,190,19.5828393948
57.5971,67.4762,2535.33089227,0.951723,2879.76918817,0.215836823234,0.493504,239.85383067,19.6948,2535.33089227,0.0,19.6853,128.163470516,191,3114.76191366,19.6958565376,2596.15476004,2535.33089227,-19.8413,191,19.6862621927
57.8187,67.5979,2454.31657385,0.956385,3086.83969475,0.237370065466,0.665787,253.582400834,19.7429,2454.31657385,0.0,19.7349,80.1002431206,192,3222.85183983,19.7443691228,2965.94229452,2454.31657385,-19.9076,192,19.7362563299
57.9377,67.7963,819.596313206,0.941549,2563.89273154,0.208012044901,0.396292,255.957049017,19.8811,819.596313206,0.0,19.8743,802.110881533,193,3400.17170962,19.8824763139,885.879607404,819.596313206,-20.0382,193,19.8756874369
58.0821,68.0391,2236.38666046,0.937303,2770.90862945,0.235072167355,0.615967,248.030404463,19.9686,2236.38666046,0.0,19.9606,717.224973417,194,3157.75783919,19.9699116913,647.892879767,2236.38666046,-20.1218,194,19.9619487786
58.2634,68.1459,2206.24461939,0.941191,2803.5708109,0.225024940983,0.543355,289.365662179,20.0822,2206.24461939,0.0,20.0727,960.269211381,195,3705.99615239,20.0836731397,836.118782975,2206.24461939,-20.2214,195,20.0741262171
58.4815,68.3194,2480.53025548,0.94262,2904.82893211,0.215999249605,0.443826,243.697024803,20.0746,2480.53025548,0.0,20.0635,947.718417148,196,3421.51567895,20.075683892,88.0891512343,2480.53025548,-20.2218,196,20.0643984058
58.6652,68.3936,2241.06454443,0.949545,3150.69640831,0.247751056657,0.751989,248.38487031,20.2355,2241.06454443,0.0,20.2241,190.223541388,197,3404.11811245,20.2362813728,2740.96668066,2241.06454443,-20.393,197,20.2247481081
58.8696,68.6515,2300.79741032,0.946412,2266.28241303,0.216206076155,0.443901,236.879849678,20.3691,2300.79741032,0.0,20.3578,937.11465285,198,2984.1400691,20.3699730809,239.656504771,2300.79741032,-20.53,198,20.3585848223
59.0611,68.8226,2054.39075006,0.938906,3374.88727034,0.246558089118,0.659542,276.680930281,20.4497,2054.39075006,0.0,20.4409,102.053108332,199,3509.00747914,20.4517336247,3154.32350915,2054.39075006,-20.6035,199,20.4428276008
59.2354,69.0282,2510.16268313,0.938323,2876.38968201,0.219936055078,0.458174,264.384030614,20.5904,2510.16268313,0.0,20.5793,1096.2831053,200,3690.81773314,20.5911888373,-28.8948628737,2510.16268313,-20.7391,200,20.5800222719
59.3929,69.2059,2482.86740636,0.951029,2832.87974225,0.222038267189,0.475852,247.158010644,20.6884,2482.86740636,0.0,20.6759,758.336784436,201,3257.09755109,20.689464389,596.231461189,2482.86740636,-20.8378,201,20.6769382601
59.5274,69.3744,2480.77188081,0.947795,3521.34286162,0.215508483652,0.421201,288.851352423,20.7609,2480.77188081,0.0,20.7508,120.132089431,202,3717.69246415,20.762885663,3360.69127091,2480.77188081,-20.9166,202,20.7527059059
59.5971,69.5735,2486.91615561,0.949021,3543.83138899,0.219287004697,0.452367,304.590666339,20.9831,2486.91615561,0.0,20.9688,1038.38647958,203,4103.16899633,20.9832306177,457.471666047,2486.91615561,-21.1326,203,20.9689750412
59.8226,69.7872,2490.3803945,0.961709,3308.5776086,0.237711606592,0.623098,270.259673828,21.0319,2490.3803945,0.0,21.0193,158.540880966,204,3519.66902618,21.033763366,2935.58837878,2490.3803945,-21.188,204,21.0209389825
60.0276,69.9376,2618.51647269,0.955345,3108.66614296,0.247866002275,0.618227,279.728307726,21.1511,2618.51647269,0.0,21.1375,860.104759117,205,3868.09733429,21.1525098906,883.022576539,2618.51647269,-21.2991,205,21.1389170562
60.267,70.0831,2553.3949427,0.936809,1914.32465349,0.238682092212,0.58716,228.52224951,21.2495,2553.3949427,0.0,21.236,1042.43027447,206,3430.45642723,21.2503505959,391.669778653,2553.3949427,-21.4035,206,21.2368720617
