QFunRegParamNorm,AverageQLoss,StdReturn,AverageAction,AverageQ,AverageY,MaxEsReturn,MinEsReturn,Iteration,AverageAbsY,PolicyRegParamNorm,StdEsReturn,MaxReturn,Epoch,AverageAbsQ,AverageReturn,AverageEsReturn,MinReturn,AverageDiscountedReturn,AverageAbsQYDiff,AveragePolicySurr
132.303,1.92597,64.6669423492,0.999097,24.109,24.1097908988,471.739882511,14.003317549,1239,24.1147096228,103.587,163.3111134,467.87221211,1239,24.1219,391.70559448,235.528881181,263.163999375,177.347215966,0.492449497991,-24.3237
132.361,1.87297,13.8577750222,0.998959,24.2183,24.2185556498,483.196980907,23.762930544,1240,24.2219107968,103.57,162.303143545,358.425952947,1240,24.2292,285.636127076,254.640407527,253.512954835,151.262535582,0.494774659348,-24.3994
132.391,1.92821,23.2970392206,0.999102,24.2019,24.2027597028,554.370129278,18.6921517029,1241,24.2087935852,103.549,181.034399256,371.07086473,1241,24.2164,271.448117232,263.973233703,235.743714815,146.160661979,0.491265565304,-24.3776
132.446,1.52365,63.7867849007,0.999395,24.1787,24.1796303034,646.638821998,17.2621701203,1242,24.1861757564,103.572,203.736756582,532.422775731,1242,24.1918,377.974770909,332.882184242,312.670686729,171.394541789,0.463121749311,-24.3823
132.509,1.61288,34.5969875801,0.999131,24.195,24.1947640452,530.10945414,295.054755494,1243,24.1984253087,103.602,80.1996107856,467.074395427,1243,24.2069,383.806141546,413.352843858,322.176137339,175.043598085,0.462334526395,-24.38
132.592,1.68289,46.8197923516,0.999502,24.2008,24.2024395941,486.961526091,161.550702538,1244,24.2101146989,103.604,122.308622129,555.304399697,1244,24.2155,405.036566477,324.851883825,336.028939876,182.116835544,0.464389351242,-24.3992
132.613,1.71068,24.0694572174,0.999101,24.2428,24.243264034,629.974712877,22.7542419699,1245,24.2523062749,103.659,210.03009439,363.182955258,1245,24.2572,318.947498669,316.491318811,256.585052497,162.209895889,0.460138520064,-24.4566
132.66,1.71587,43.3089046967,0.999211,24.1571,24.1573676096,359.718831516,25.0200960759,1246,24.1643757076,103.626,130.283512046,373.502145981,1246,24.1727,340.658015659,179.832621427,172.986228694,167.105414979,0.46775044564,-24.3377
132.704,1.60825,87.2543379067,0.99951,24.267,24.2689425002,485.767470249,75.7517684994,1247,24.2736804192,103.632,125.250377496,452.565678949,1247,24.2803,228.726760789,313.946364258,165.232365078,129.319030257,0.464337913087,-24.434
132.734,1.79883,115.697884038,0.999276,24.1424,24.1429591702,398.694822269,28.2250530998,1248,24.1499627421,103.66,104.39703949,868.189298855,1248,24.1565,492.988287894,266.954943122,261.676726626,193.803395062,0.483436137081,-24.3132
132.804,1.77259,32.8878814176,0.999412,24.1447,24.1445125637,531.674740078,28.21761747,1249,24.1507447915,103.724,156.338142921,538.623711849,1249,24.1572,503.321494922,309.648214847,339.723668222,206.119382733,0.47194912457,-24.3447
132.858,1.87717,208.173088355,0.999294,24.1947,24.1954712349,709.543017843,145.980486262,1250,24.2018148485,103.744,163.70478217,1648.36968405,1250,24.2085,899.987271292,381.166211862,638.892170202,215.851870143,0.48209692381,-24.3947
132.895,1.83856,64.1219627002,0.99943,24.1832,24.1838975411,835.833969593,214.132097476,1251,24.1928822513,103.782,199.969267439,1067.35218195,1251,24.1981,799.576536135,463.112373516,700.745844476,215.073642789,0.470574198593,-24.4002
132.924,1.55993,346.999454706,0.999279,24.1679,24.1698867309,735.583625004,156.872273971,1252,24.1776877628,103.825,220.87903558,1415.93859697,1252,24.1815,804.162998468,499.203904243,299.900442777,202.425015494,0.446547751081,-24.3796
132.996,1.7538,247.761063579,0.999251,24.1917,24.1927491166,800.367648253,63.1278808966,1253,24.198760778,103.879,234.018865279,1073.73140371,1253,24.2046,681.79132357,378.635537642,326.738667132,195.607274954,0.469199489544,-24.409
133.016,1.64901,201.342744428,0.998939,24.2482,24.2499844182,454.075473094,27.2155207705,1254,24.2551682167,103.863,131.251415236,939.817442692,1254,24.2628,388.626937675,288.930508896,193.628409727,157.224226393,0.459554630569,-24.471
133.092,1.61507,8.45655895392,0.999312,24.2874,24.2882751876,250.522495395,67.3469824693,1255,24.2922879687,103.776,58.486705547,241.831461154,1255,24.2997,219.748734855,157.7209533,189.299139436,126.000164171,0.454950740573,-24.4949
133.102,1.76569,84.8828737293,0.999565,24.3086,24.3093244749,443.169387703,90.6197057085,1256,24.3142730086,103.815,103.759228666,471.620341147,1256,24.3219,217.977851979,216.152168378,165.014767872,122.770219809,0.474069379051,-24.4961
133.1,1.87939,127.606035022,0.999633,24.3568,24.3574152137,543.70914181,73.2953473465,1257,24.3623743262,103.861,150.851708541,465.626479167,1257,24.3701,347.516386093,268.390506472,164.018753866,158.890008221,0.483344621678,-24.5573
133.141,2.05417,154.113456838,0.999372,24.2689,24.2685355931,657.277059443,86.5221203377,1258,24.2748750825,103.877,184.924000306,983.09286151,1258,24.2847,616.659534096,339.823709796,344.753093384,205.18549771,0.496038349737,-24.4711
133.201,1.62796,27.0459311899,0.999134,24.3802,24.3819630023,471.225241115,84.0752879522,1259,24.3870452971,103.891,110.505770999,479.76386088,1259,24.3928,320.126472923,332.103615321,284.635539448,153.487702288,0.45630017791,-24.5521
133.244,1.9288,141.085268643,0.999195,24.298,24.2973791326,974.909099498,64.2811244544,1260,24.3043260047,103.976,341.359909494,1200.86593064,1260,24.3116,856.681576603,478.782250379,715.204429371,231.265571672,0.478447577379,-24.493
133.247,1.90965,104.552811172,0.999215,24.263,24.2625018325,660.882705373,48.4772668937,1261,24.2682473364,103.994,227.745146091,1312.39997059,1261,24.2758,990.345551574,490.492143192,711.098230462,231.382118952,0.47383572869,-24.4689
133.303,1.52467,384.097977466,0.999283,24.3098,24.312624014,635.647395717,78.1952472608,1262,24.3190703187,104.011,189.296782816,1869.04943923,1262,24.3236,710.272420529,435.922506755,332.826757643,197.789069507,0.451266042664,-24.5264
133.332,1.78114,197.742967687,0.999338,24.3196,24.3198733202,1129.56428534,199.43796984,1263,24.3264174588,104.086,305.039690622,1652.87791813,1263,24.3357,1077.10590372,625.784068635,735.048391197,230.700248198,0.468987142842,-24.5546
133.408,1.93821,154.596217721,0.999124,24.3984,24.3987706588,660.307247882,73.470929433,1264,24.4049931748,104.082,165.649412538,1175.44400389,1264,24.4111,876.905319963,333.396023637,339.194672849,220.867808498,0.47263407005,-24.6189
133.406,1.76782,185.832036345,0.998944,24.3424,24.3431704231,576.077893809,102.502129798,1265,24.351464534,104.095,167.867387209,1797.01360992,1265,24.355,796.494595707,362.586264925,339.126661829,215.293049381,0.467795408621,-24.5532
133.455,1.67205,230.474089926,0.999387,24.421,24.4215302353,636.978504201,37.5765858659,1266,24.4273838099,104.133,197.742593209,1557.62806354,1266,24.4356,896.472779615,363.924412539,541.33851402,229.697485817,0.457689764341,-24.6385
133.468,1.95212,290.441609634,0.999316,24.4109,24.4110156973,876.855067208,23.6310321106,1267,24.4171241547,104.209,246.834968446,1364.88190681,1267,24.4247,770.122238462,288.164995365,54.7004993142,213.852379319,0.470260304075,-24.6046
133.493,1.69305,250.690055815,0.999355,24.4679,24.469453525,696.10792261,18.2750039437,1268,24.4755812387,104.244,219.770761449,1567.96187181,1268,24.4827,851.967297524,222.165006529,545.057260382,230.623657336,0.468985148498,-24.6765
133.516,1.69389,273.439524634,0.999423,24.3832,24.3855228014,616.361753121,66.4425155479,1269,24.3916618408,104.291,161.275767334,1554.09633594,1269,24.3997,957.852242146,327.025152057,547.185044592,232.157231053,0.467781715029,-24.6034
133.54,1.61694,269.207054864,0.999374,24.4619,24.4613301802,606.643776848,47.9422288178,1270,24.4679439392,104.316,169.79234732,1747.56405674,1270,24.4762,902.117877563,306.109199346,672.684673964,235.623736947,0.45742292938,-24.6712
133.56,1.8799,344.909314496,0.999342,24.4355,24.4366703483,860.674528094,62.2452890657,1271,24.4424120646,104.327,236.710992826,2818.34927797,1271,24.4522,825.104851856,264.474297713,594.241149905,232.951685579,0.477886056741,-24.6432
133.587,1.87156,70.3552329071,0.999371,24.4044,24.4059334643,678.075440838,289.976535884,1272,24.412982179,104.315,135.934346984,706.363390152,1272,24.4181,569.213164034,489.640230293,478.641618048,214.22580855,0.466221288647,-24.5986
133.63,1.73721,29.9702861156,0.999362,24.4602,24.4597033245,610.328872237,29.0398319239,1273,24.4659535647,104.334,193.4195336,572.148852817,1273,24.4747,512.192551322,354.16032283,386.420323201,212.045360406,0.464151895938,-24.6348
133.637,2.23777,78.9091718881,0.99939,24.418,24.4176237697,670.253415727,179.77216133,1274,24.4224259397,104.372,154.982309079,805.907038121,1274,24.4336,670.191392259,441.850689089,486.323367544,222.082852082,0.512355835004,-24.5986
133.708,1.76093,132.493154649,0.999208,24.386,24.3871536078,669.602135858,402.746049422,1275,24.3949812767,104.351,96.0882115214,1061.56190293,1275,24.4015,937.906595606,538.075321759,468.862037994,232.946354135,0.475972684072,-24.5703
133.728,1.97102,184.091180897,0.999318,24.4249,24.4264894256,761.591612389,27.4953639376,1276,24.4348083999,104.365,259.361837237,1672.6873453,1276,24.4399,1373.72844134,333.632993055,1016.71731545,234.021626667,0.509592520305,-24.6072
133.73,1.89377,208.431166398,0.999165,24.4026,24.4037403108,1000.92560665,120.770393787,1277,24.4102473003,104.353,297.324787648,1284.25510598,1277,24.4208,784.651600303,402.050327205,366.202153627,216.292745776,0.499522327547,-24.6334
133.745,1.57815,356.798254172,0.999508,24.4408,24.4437670843,531.968541961,121.07516046,1278,24.4490665321,104.373,135.262330277,2583.54750556,1278,24.4538,1722.389734,327.132987724,1282.02598667,229.154749098,0.471297177803,-24.6728
133.791,1.8906,592.943510517,0.999282,24.4996,24.4982017858,1598.44067143,172.014176654,1279,24.5048990965,104.407,593.638625041,3013.13319217,1279,24.5133,950.570136913,803.706282697,575.247534136,211.874360967,0.481847391737,-24.7388
133.835,1.90727,535.673956769,0.999075,24.4463,24.4475680567,977.679001131,170.530765421,1280,24.4544350791,104.486,286.194235971,3016.00075421,1280,24.4615,2161.76302949,703.436931128,994.482238,227.088870095,0.48755752662,-24.64
133.874,1.90201,761.921208048,0.999243,24.4947,24.4958255083,731.833882314,70.5626562484,1281,24.5029157557,104.48,197.185756171,3039.49649958,1281,24.5108,734.128591959,303.867685593,153.27008437,161.68115485,0.486020593722,-24.7005
133.936,1.80604,638.195420351,0.999077,24.6006,24.6000744936,593.945127809,68.6319582689,1282,24.6052445995,104.472,156.541978366,3047.1688033,1282,24.6153,1838.50894074,286.403346201,891.920457021,242.570917663,0.471538760678,-24.8004
133.996,1.67166,582.007147758,0.999545,24.5349,24.537123354,1235.38643035,126.307902781,1283,24.54138136,104.531,392.83709684,2837.09840047,1283,24.5495,1612.13875099,397.21210972,289.253956406,239.249529101,0.471750927949,-24.725
134.029,1.81771,625.216755157,0.99923,24.5068,24.5060518867,799.553975169,56.6591754921,1284,24.5109595187,104.546,250.190051979,2834.10087729,1284,24.5218,1361.75170889,444.710212649,586.252617794,245.511836604,0.494389167702,-24.6845
134.093,1.57584,35.3196277272,0.99931,24.4866,24.4873022697,472.47720284,71.7455925697,1285,24.4926935401,104.553,124.788322659,576.524392305,1285,24.5003,507.517603248,309.078608439,435.067633297,209.25751428,0.474137824155,-24.6686
134.107,1.94589,21.5306595019,0.999582,24.5498,24.5509863555,514.287866792,172.915258448,1286,24.5592046533,104.516,103.839955523,361.367463119,1286,24.5645,294.719055311,281.616113069,266.608356292,150.894109373,0.499699240326,-24.7666
134.123,1.93594,104.242530298,0.999492,24.5739,24.5757503887,383.641460334,88.7317696615,1287,24.5822268225,104.527,90.8021431056,566.509252146,1287,24.5855,261.110360324,248.20030484,136.068005261,135.185598685,0.486852804439,-24.7937
134.154,1.77049,95.949995541,0.999359,24.5958,24.5978266973,542.213353709,43.0130469171,1288,24.6022911405,104.518,131.867082317,481.279305733,1288,24.6107,236.766605472,149.501857042,137.114515605,127.388944263,0.461523188648,-24.7958
134.188,1.8986,83.414175152,0.999651,24.6129,24.6146115409,324.633972944,36.1465154346,1289,24.6194196193,104.498,74.3397941388,337.441239407,1289,24.6236,195.207710615,138.200615752,106.476570376,112.756815301,0.483652566211,-24.8185
134.238,1.84379,32.9000279187,0.999576,24.5636,24.5650998302,370.038445624,67.4479687317,1290,24.5710031523,104.474,91.1555271601,227.384953509,1290,24.5802,198.141537448,192.262394691,134.663336282,116.794350309,0.475467629418,-24.7602
134.241,1.89522,50.6814508222,0.999253,24.6345,24.6362055025,426.468343505,83.971596957,1291,24.6418218214,104.509,113.556445787,344.2149245,1291,24.647,234.401091359,238.862339538,136.739669725,128.538467093,0.474897865988,-24.8129
134.265,1.84217,11.0707831632,0.999369,24.5643,24.5652303953,451.4237472,24.4852822798,1292,24.5716744441,104.517,140.384365155,247.424520653,1292,24.5796,214.385992064,215.765198028,189.269762608,124.3896769,0.477743584426,-24.7035
134.296,2.00756,246.75666536,0.999385,24.5563,24.5570209197,808.125504411,32.6640051583,1293,24.5627113719,104.568,228.121361661,1729.64469881,1293,24.5717,424.688300343,343.778981301,277.166556023,164.435486985,0.493471985861,-24.7545
134.371,1.70178,339.632335011,0.999462,24.5526,24.5535275198,594.112348642,53.8050019793,1294,24.5592026483,104.602,154.126839432,1554.33816619,1294,24.5674,542.868061858,254.545672911,206.99868934,177.52549059,0.470785980645,-24.7696
134.419,1.75004,190.337359719,0.999264,24.6675,24.6685677848,1034.14902553,78.3315001155,1295,24.672874691,104.614,309.814928844,1242.80029822,1295,24.6786,582.759772728,365.563543233,265.240619435,188.060386637,0.465737857402,-24.8646
134.408,1.77039,218.744109231,0.999178,24.5769,24.5777881914,719.858224493,55.907264812,1296,24.5832357757,104.6,216.551640365,1605.8248322,1296,24.5902,663.163157216,382.783820804,380.301513842,197.470801009,0.464299203262,-24.7666
134.403,1.77188,84.6608917985,0.999412,24.5191,24.5200709005,585.078207698,39.0121773684,1297,24.5250730197,104.631,187.725034871,734.000631066,1297,24.5314,588.9628416,326.415031214,394.913057964,196.555894042,0.466382824264,-24.694
134.492,1.6159,163.831004401,0.999404,24.5866,24.5888931133,577.905706902,67.9773513231,1298,24.5936765968,104.659,161.116497795,1182.0548951,1298,24.6009,644.612874928,335.292062962,232.16610745,199.343231848,0.468345519849,-24.7646
134.521,1.74649,73.1836660138,0.999395,24.5425,24.542542893,957.368298932,14.4508190408,1299,24.5468502568,104.701,364.948168437,889.620944643,1299,24.5567,566.781556663,397.994779031,454.09545438,196.7817348,0.479412743479,-24.7405
134.554,1.67615,150.523170702,0.999348,24.5133,24.5151645986,926.954324846,135.274359623,1300,24.5208320224,104.703,261.437454344,894.718218851,1300,24.5281,494.247041326,398.766106754,204.54199547,191.316719073,0.465574245116,-24.6959
134.562,1.81984,386.845713243,0.999551,24.5006,24.5008294252,535.902642081,92.8514908127,1301,24.5066782906,104.727,135.381655219,1749.77617357,1301,24.5162,651.061594297,247.938255817,247.623553461,191.678007063,0.468843983735,-24.7059
134.59,1.79405,217.630376846,0.999566,24.5473,24.547876787,553.82835289,101.621650933,1302,24.5510058442,104.743,152.579300039,1175.96858396,1302,24.5584,806.504922795,289.97271986,293.028751547,218.423698907,0.459041126244,-24.7222
134.656,1.67671,259.682111056,0.999493,24.5486,24.5500078756,682.118013814,33.9705586425,1303,24.5541947206,104.794,258.89705278,1089.96583176,1303,24.5599,733.611447356,388.56120896,203.994770722,210.163572585,0.450700404316,-24.7333
134.66,1.67207,324.801568212,0.999453,24.5011,24.5009457002,480.406793999,74.8379495303,1304,24.5065325757,104.825,128.973373619,1329.20596022,1304,24.5163,573.187588885,291.73297685,163.97847235,184.079714372,0.454008345843,-24.6929
134.717,1.89788,171.240037476,0.999431,24.5156,24.5168503009,776.355578255,30.5527986481,1305,24.5205882201,104.85,222.002002179,1032.30725607,1305,24.5258,649.769170315,211.048948927,312.873883479,219.042570128,0.465101257246,-24.7135
134.758,1.73282,99.1084629903,0.999611,24.5565,24.5572307544,769.619575245,82.0947792144,1306,24.5615185822,104.865,203.639403506,984.111018592,1306,24.5702,639.130956758,319.131327191,318.113719343,227.305362451,0.445069558074,-24.7592
134.766,1.71716,7.78486892022,0.999276,24.4858,24.4862861446,366.728834652,86.294001458,1307,24.4914344179,104.871,95.2250220205,202.134346093,1307,24.4987,189.974977156,224.803787561,169.770723283,118.392736834,0.449650286807,-24.6755
134.771,1.51376,5.56970931386,0.999592,24.5508,24.5519797106,424.662172228,107.541285766,1308,24.5556581306,104.918,96.5636925171,198.612469796,1308,24.5623,179.278027932,243.730316023,166.582749764,113.827740309,0.432555586935,-24.7321
134.781,1.90847,9.31064842874,0.999595,24.5257,24.5271401184,324.122176498,5.10231124821,1309,24.5311722458,104.937,87.0564280763,204.58909114,1309,24.5367,189.421360922,176.233619543,167.791026794,118.227144315,0.461810309531,-24.7122
134.878,1.73253,8.13058705186,0.999449,24.5185,24.5203705607,411.483083121,49.3993999932,1310,24.5283868301,104.968,102.980577325,215.767273325,1310,24.5348,201.649984744,228.139417636,185.511005342,123.400721224,0.447881072389,-24.6981
134.934,1.48254,266.169006749,0.99971,24.4948,24.4946367622,610.135921202,3.84465648793,1311,24.4998905243,104.891,153.318983662,1006.49649102,1311,24.5077,510.489889595,246.092759303,197.977136433,197.063346577,0.427348472635,-24.6831
134.97,1.57686,101.817430079,0.999615,24.4242,24.4249050765,347.944107327,36.3762482708,1312,24.4307165152,104.933,120.53320929,710.46863447,1312,24.4379,404.575325266,218.473750179,319.120750949,186.258453487,0.438934701835,-24.609
135.051,1.44154,119.120303309,0.999431,24.499,24.498580472,912.145557095,34.571455474,1313,24.5056352129,105.033,252.280779851,816.918095319,1313,24.5128,596.668778776,284.063963568,373.191118242,221.725885838,0.426695864254,-24.6815
135.077,1.60844,55.5693244272,0.999597,24.4121,24.4140233884,541.08399522,199.013581373,1314,24.418695901,105.029,120.953378658,746.769147941,1314,24.425,576.782646391,348.685267876,377.946625408,223.679786557,0.434515377095,-24.5955
135.113,1.6061,6.79951927522,0.999283,24.4591,24.4601894188,1237.55033222,35.6843309472,1315,24.4655324044,105.116,378.407952623,220.87743685,1315,24.4744,205.679658056,334.050063393,190.666881497,125.105845546,0.43474788873,-24.6451
135.155,1.70378,5.60787121787,0.999491,24.4194,24.4205301113,374.248737899,71.9132960568,1316,24.4263050736,105.102,82.3833021447,217.793618989,1316,24.4351,205.052371261,262.236175422,189.15853424,124.801398048,0.432436417358,-24.613
135.188,1.72568,160.022970597,0.999382,24.4395,24.4389461506,537.906437966,85.8728540895,1317,24.4435536782,105.081,122.449729341,660.219042401,1317,24.4534,470.21602917,213.954253485,194.378176571,196.102873958,0.430222958127,-24.6292
135.206,1.57951,91.8690175302,0.999366,24.4082,24.4098908088,528.434872014,75.7919789217,1318,24.4153135107,105.095,115.973703323,926.727747625,1318,24.4208,635.013455978,323.514845872,329.444507374,229.044898128,0.42525841095,-24.6077
135.292,1.7843,140.660170108,0.999682,24.5014,24.5008764043,710.551944706,94.3903037657,1319,24.5051381865,105.134,174.403927583,978.221268619,1319,24.5121,570.627864737,313.593875393,307.630419443,214.094839636,0.434587728813,-24.6862
135.33,1.629,567.152427559,0.999637,24.3894,24.3902557172,471.264479064,99.7616804301,1320,24.3938199414,105.163,121.075929625,2616.10704119,1320,24.4028,1278.50834231,284.598317909,553.404235334,230.400128131,0.425239889581,-24.586
135.329,1.58948,28.6422106848,0.99945,24.4261,24.4261801956,534.635380876,74.578929198,1321,24.4305316202,105.204,151.195151367,589.400527857,1321,24.4391,510.868705299,269.542968348,456.476556254,212.290277647,0.416576810267,-24.6246
135.35,1.73047,112.873782837,0.999521,24.3509,24.3527062577,478.411547401,34.0845267307,1322,24.3577393479,105.266,140.105301251,571.012253148,1322,24.364,479.232674307,256.401573372,40.3527431344,200.272170511,0.430610500153,-24.5358
135.411,1.40217,20.674135411,0.99932,24.4223,24.4235164537,617.387478244,46.5311426697,1323,24.4273714625,105.263,221.124809711,600.22147212,1323,24.4341,539.181353682,313.976179487,499.803796789,217.491618019,0.406726949905,-24.6265
135.416,1.61846,32.2688147352,0.999453,24.4182,24.4185462835,514.145690352,40.6088125012,1324,24.4223834685,105.284,168.126502283,658.740463312,1324,24.4297,589.780842003,233.628144838,531.699563536,225.316526963,0.411896813724,-24.6081
135.482,1.41647,133.796620799,0.999452,24.3547,24.3542507619,692.217240181,44.2940552511,1325,24.3595147372,105.282,221.913092676,629.041088737,1325,24.3681,420.526187254,307.259902295,40.3666972297,185.701093562,0.407522252715,-24.5507
135.472,1.72256,91.8231695141,0.999409,24.3553,24.3568049763,379.482945846,31.1687611041,1326,24.362715861,105.287,137.213988182,711.911965096,1326,24.3695,464.631569349,206.275292464,376.157478168,195.071157078,0.425333833324,-24.5499
135.54,1.57892,212.818922639,0.999473,24.3557,24.356612498,620.755738705,7.0398387032,1327,24.3609473983,105.3,162.294013269,1463.75084295,1327,24.3663,955.983996511,311.776625146,645.881581483,226.27739824,0.421675419403,-24.5408
135.558,1.36748,514.481608163,0.999196,24.3505,24.3512302749,717.752679757,26.3237517571,1328,24.3547622953,105.346,230.24010884,1593.37352752,1328,24.3623,435.106657555,260.139842486,39.9175181508,113.023356426,0.402957146867,-24.5218
135.604,1.62711,184.528807326,0.999633,24.3106,24.31128108,434.59166243,32.3783587604,1329,24.3142646977,105.347,139.657535702,1338.22606165,1329,24.322,884.923339467,173.658838001,662.472337217,235.633961031,0.4266761053,-24.5062
135.641,1.51467,173.88301454,0.999313,24.3704,24.3713526015,512.146362173,52.3846998685,1330,24.3756086046,105.329,138.443757261,1479.73649603,1330,24.3832,1079.27249926,382.217210869,673.103538048,237.436523074,0.42376857792,-24.5873
135.65,1.29326,365.583943763,0.999257,24.3765,24.378121721,664.576333782,17.1553140129,1331,24.3822601228,105.357,193.683755551,2537.50093435,1331,24.3887,1009.74000132,362.847702399,633.131135217,226.461605119,0.397946990471,-24.5797
135.689,1.5421,828.494159319,0.999609,24.307,24.3063007898,1022.70010874,79.0481492377,1332,24.3110821348,105.354,296.734295036,3145.80403573,1332,24.3191,1245.81297763,378.176195493,550.006130276,215.170817114,0.414128351476,-24.5093
135.754,1.92187,218.763338398,0.999557,24.3145,24.3168510613,593.146444168,90.8638926922,1333,24.3211453756,105.357,170.681475204,1508.56811296,1333,24.3285,587.695403667,390.299602979,335.975935231,197.334087239,0.436937780684,-24.507
135.779,1.87003,71.5495135418,0.999629,24.2359,24.2370875096,551.311976243,188.156328096,1334,24.2394886963,105.334,120.454511609,606.041888566,1334,24.2462,319.253133485,329.259202507,175.764450985,158.374730663,0.435742862455,-24.4118
135.817,1.76718,29.5564695589,0.999554,24.3142,24.3139339291,461.016810042,44.3576620187,1335,24.3168514034,105.359,103.812904736,263.986383208,1335,24.3236,235.288946533,268.039755446,142.966817408,135.311489737,0.421342289487,-24.4723
135.839,1.77414,20.3961199974,0.999551,24.2524,24.2527447878,299.065677425,50.0700645822,1336,24.2583187638,105.353,69.8560914229,253.814820313,1336,24.2675,224.008503855,175.398046779,168.270250819,131.526508749,0.441289586989,-24.4313
135.867,1.71053,9.51233599561,0.999395,24.1797,24.1806791007,284.264738992,51.7814018776,1337,24.1849968603,105.453,61.6123044261,256.81708451,1337,24.1948,192.352118395,220.398910989,162.598093159,119.41293563,0.435326649961,-24.3379
135.913,1.85231,16.2346511982,0.999172,24.235,24.2364656502,264.836236084,69.4959647639,1338,24.24389715,105.524,52.2167813311,274.965502204,1338,24.2501,239.614946763,205.669980874,189.723375893,136.657418008,0.452403133241,-24.3982
135.939,1.74259,118.156474022,0.999,24.1964,24.1973215199,553.939246872,194.823593382,1339,24.2024344163,105.614,126.447910979,769.50133395,1339,24.2089,359.948695758,321.116554206,254.707286968,167.823089435,0.454708907217,-24.3632
135.957,2.05148,90.9516999043,0.999345,24.1563,24.1568033466,686.306564267,80.22819993,1340,24.1615590261,105.677,202.270957082,868.5928795,1340,24.1694,619.957135606,292.172636641,535.3608371,215.857648341,0.480239805935,-24.3333
135.992,1.67162,147.758532458,0.99953,24.126,24.126068325,548.611703081,228.462736735,1341,24.1317587205,105.71,108.114654916,967.508408452,1341,24.1378,628.578904824,365.85810689,531.417049166,220.562304712,0.455601390066,-24.3209
136.037,1.81647,149.725179798,0.999316,24.1146,24.1158364716,420.217935508,67.0780695328,1342,24.1210247531,105.695,119.820408026,890.399124233,1342,24.1274,568.131192289,249.438728912,238.79711924,204.234968936,0.460482930325,-24.3235
136.041,1.65133,66.5793939262,0.999163,24.1823,24.1828615207,743.777444858,18.0725271166,1343,24.1875917658,105.677,190.7093242,780.441768082,1343,24.1951,574.201147596,245.604634627,502.584690233,210.615278338,0.44104202621,-24.3531
136.088,1.54261,100.524079515,0.999574,24.227,24.226569345,721.654366427,11.0459240452,1344,24.2331757885,105.69,229.618318923,974.199531174,1344,24.2425,624.35564907,341.619836034,451.292736878,222.22036804,0.424833386208,-24.4208
136.119,1.32853,134.608467668,0.999393,24.1876,24.1883045588,493.467876528,66.1561416572,1345,24.1923270265,105.649,149.304477998,951.893890742,1345,24.2016,639.080115841,270.279457891,304.672060002,214.825326584,0.41273807201,-24.3659
136.177,1.62069,498.509530581,0.999588,24.208,24.2077805682,925.748783049,54.9302983517,1346,24.2119476704,105.624,262.760338917,2777.51371224,1346,24.2215,1276.71201258,311.931741479,680.947112991,228.201677499,0.4345050912,-24.386
136.226,1.57954,399.303092623,0.999603,24.2164,24.2174946747,777.490012206,9.19054890599,1347,24.2226522754,105.638,243.962261027,2019.06882344,1347,24.2298,984.623203252,275.545891667,195.218666292,219.333270203,0.442215444405,-24.3893
136.279,1.70161,342.926978541,0.999591,24.1983,24.1990965973,564.692248297,82.8568885288,1348,24.2047671172,105.736,172.428894914,1948.37060088,1348,24.2128,816.014069869,317.899091851,241.028534616,220.232877055,0.439077057509,-24.3785
136.323,1.67689,361.565782919,0.999459,24.1209,24.1210497237,933.266838164,216.897419708,1349,24.1260195271,105.725,277.79929835,2125.81414464,1349,24.1353,1241.25249216,478.679334679,714.47192395,233.520702119,0.437114657919,-24.2941
136.338,1.74176,483.267466007,0.999369,24.0936,24.093554939,706.894971133,40.4338613043,1350,24.0984451815,105.762,202.921101385,2639.11649617,1350,24.1065,1068.9134461,321.755215724,429.784696327,223.932185014,0.443332279812,-24.2917
136.38,1.59213,286.479152207,0.999225,24.1742,24.1755919293,876.353858974,173.073279467,1351,24.1816711701,105.771,238.523643271,1737.09693634,1351,24.1886,930.430634367,484.600085154,626.832182522,221.573182126,0.413781198989,-24.3755
136.418,1.63372,223.561150154,0.99911,24.1381,24.1380044824,765.239683883,22.2792741893,1352,24.1418656197,105.796,249.782296258,1056.03035202,1352,24.1498,575.456204217,356.682565374,205.856578377,197.842926013,0.417717750778,-24.3471
136.454,1.5693,204.680144095,0.998929,24.1708,24.1719977682,648.079956055,186.845520684,1353,24.17753453,105.817,146.117819029,1173.91606358,1353,24.1842,685.795900179,356.87056058,394.773652725,203.758103073,0.418705993421,-24.3556
136.468,1.82541,437.960778656,0.999023,24.1512,24.1499960584,518.4820632,15.8232095215,1354,24.1561008566,105.859,147.838126849,1997.93313762,1354,24.1661,967.592508889,301.957506616,416.872798973,212.249229442,0.428222713974,-24.3635
136.544,1.70826,46.6494581516,0.999209,24.1421,24.1436943182,581.066046125,187.956913345,1355,24.1474530134,105.93,118.736081375,603.687772557,1355,24.1534,423.390957157,331.267183882,341.930871329,183.174427095,0.425936546027,-24.3404
136.587,1.39208,33.6339668785,0.998951,24.1369,24.1360015458,409.366358567,49.2432974524,1356,24.1407745296,105.983,94.189554815,391.720236045,1356,24.1475,244.778581852,201.567645425,204.257613858,138.736453946,0.403634946049,-24.33
