MaxEsReturn,AverageQLoss,AveragePolicySurr,AverageAbsQ,AverageAction,AverageY,MinReturn,AverageAbsQYDiff,Epoch,AverageEsReturn,Iteration,MinEsReturn,AverageAbsY,PolicyRegParamNorm,AverageQ,MaxReturn,StdEsReturn,StdReturn,AverageDiscountedReturn,AverageReturn,QFunRegParamNorm
3549.21766971,300.605,-468.384,465.646,0.95529,465.662483808,4240.36783682,4.41368186639,371,3549.21766971,371,3549.21766971,465.662638688,81.1631,465.646,5158.50147613,0.0,269.453608286,392.350770476,4755.31916342,112.687
3984.7993199,267.52,-468.882,466.142,0.947019,466.164781753,4847.41849337,4.23103704614,372,3984.7993199,372,3984.7993199,466.164910009,81.2573,466.142,5898.66148986,0.0,337.602048114,428.10498565,5578.70560175,112.818
3843.01878986,246.943,-469.58,466.84,0.960029,466.857054623,115.735764187,4.22832535703,373,3843.01878986,373,3843.01878986,466.857326372,81.4066,466.84,4583.97335844,0.0,1267.67916922,325.3561113,3830.21195575,112.944
3897.85148211,229.871,-469.813,467.136,0.956317,467.149739104,3147.06690977,4.0943795956,374,3897.85148211,374,3897.85148211,467.149940683,81.4893,467.136,5710.4145843,0.0,712.947344417,419.807291747,5239.1558703,113.02
3618.61354066,211.306,-469.928,467.277,0.948675,467.297744052,4199.66703636,4.05290114987,375,3618.61354066,375,3618.61354066,467.29789122,81.6389,467.277,4881.12079386,0.0,207.22402502,383.891292153,4627.00737921,113.208
3884.11616063,327.734,-471.67,468.963,0.952986,468.97919071,5480.41400784,4.43167473508,376,3884.11616063,376,3884.11616063,468.979244136,81.73,468.963,5978.27327557,0.0,141.268853122,424.184831942,5624.67695095,113.348
3678.70795148,217.152,-471.124,468.476,0.94859,468.486989715,5766.52278937,4.06336532073,377,3678.70795148,377,3678.70795148,468.487152273,81.8419,468.476,6346.70262017,0.0,159.431451161,452.827291323,5969.24653369,113.55
3706.96011944,230.085,-471.348,468.751,0.954844,468.76810455,14.6515650167,4.12028409578,378,3706.96011944,378,3706.96011944,468.768283637,81.9426,468.749,5705.85000695,0.0,1717.05640539,404.754765818,4576.31677496,113.71
4062.14093436,304.154,-473.277,470.538,0.952118,470.55014302,2734.7365419,4.3496354671,379,4062.14093436,379,4062.14093436,470.550255306,82.0628,470.538,5728.68322299,0.0,1106.11843963,417.502031597,4416.34018279,113.891
3994.5603514,252.482,-472.717,469.966,0.949494,469.985893959,4406.73405351,4.14529137083,380,3994.5603514,380,3994.5603514,469.986118193,82.1494,469.966,5558.04839827,0.0,320.426271585,418.139579687,5255.59884217,114.031
3259.03122481,260.285,-473.86,471.111,0.954979,471.122736252,1573.59709516,4.20193501638,381,3259.03122481,381,3259.03122481,471.122894162,82.2632,471.111,3890.06174885,0.0,626.544377527,282.635485676,3304.2436625,114.173
3469.76523262,253.862,-473.457,470.737,0.960392,470.748307528,782.17170815,4.17761266683,382,3469.76523262,382,3469.76523262,470.748423034,82.3848,470.737,5043.82825977,0.0,1569.43323749,353.491504655,3220.89574844,114.325
3739.07107417,205.776,-474.908,472.167,0.958985,472.180801962,-118.339487093,3.94368589826,383,3739.07107417,383,3739.07107417,472.181007938,82.4879,472.167,5524.26397767,0.0,1995.03789033,367.805077802,3428.23674662,114.518
3123.90995222,276.663,-474.763,471.964,0.965585,471.986026634,460.664101377,4.29732413933,384,3123.90995222,384,3123.90995222,471.986183071,82.5614,471.964,5543.32174059,0.0,1624.70649861,417.278491321,4274.98003819,114.641
4143.80185174,283.432,-475.398,472.593,0.962218,472.60751854,1208.27132295,4.38672276096,385,4143.80185174,385,4143.80185174,472.60775131,82.6826,472.593,5764.12106236,0.0,1437.251532,407.348387004,4598.4207037,114.804
4075.44801331,258.34,-476.649,473.913,0.953242,473.933983803,1749.92931733,4.22313577353,386,4075.44801331,386,4075.44801331,473.934136758,82.7413,473.913,6097.73272551,0.0,1521.92183067,449.665884059,4976.04128369,115.007
3689.10697314,302.672,-477.002,474.344,0.953469,474.359528314,5105.35314071,4.46700222314,387,3689.10697314,387,3689.10697314,474.359625659,82.8913,474.344,5743.2922862,0.0,233.290660058,427.86554513,5410.51964227,115.113
3588.87504753,283.183,-476.311,473.617,0.954611,473.632670491,2895.36657554,4.3496318938,388,3588.87504753,388,3588.87504753,473.632860393,82.962,473.617,5247.40165063,0.0,606.545939386,365.40316602,4417.92024919,115.283
3658.99240472,228.087,-476.496,473.851,0.957898,473.859819841,504.706297044,4.02514966663,389,3658.99240472,389,3658.99240472,473.860043315,83.0999,473.851,6000.94828483,0.0,1580.79901274,427.590413216,5212.48106836,115.459
3766.08302029,167.18,-478.47,475.797,0.959566,475.798261904,460.788152295,3.68649391208,390,3766.08302029,390,3766.08302029,475.798451337,83.2146,475.797,5521.81928136,0.0,1813.95395886,403.467004229,3382.52798057,115.579
3610.53225064,287.08,-479.744,476.998,0.963296,477.013458625,-260.392577709,4.35356319299,391,3610.53225064,391,3610.53225064,477.013714169,83.286,476.998,5634.46421753,0.0,2135.55821118,390.284941446,3953.42734173,115.798
4080.61624997,298.216,-479.173,476.387,0.96904,476.402904332,1258.12808526,4.3878099222,392,4080.61624997,392,4080.61624997,476.40311916,83.4015,476.387,5810.81059772,0.0,1648.01415552,426.065700557,4473.29410339,115.923
3563.12601603,279.889,-478.6,475.807,0.963138,475.837046279,899.351928634,4.27157889063,393,3563.12601603,393,3563.12601603,475.837157901,83.5287,475.807,5249.135262,0.0,1320.83800313,370.465392545,4073.59143015,116.118
3703.38399557,249.307,-480.184,477.447,0.949844,477.456401056,5485.32433237,4.18972614518,394,3703.38399557,394,3703.38399557,477.45650513,83.61,477.447,6156.21111684,0.0,206.255888327,461.239566714,5778.55783944,116.294
3592.61601577,198.258,-480.444,477.686,0.964874,477.695466819,759.89375295,3.94488535183,395,3592.61601577,395,3592.61601577,477.695549414,83.6853,477.686,5676.11768392,0.0,1419.58979881,442.383933622,5004.66731222,116.416
3144.69310367,290.723,-480.511,477.766,0.958315,477.794358864,1153.20909561,4.4605528652,396,3144.69310367,396,3144.69310367,477.794546634,83.8173,477.766,5837.07491138,0.0,1355.25294205,434.706465465,5205.35107479,116.561
3315.20811168,222.907,-481.414,478.623,0.957275,478.635832523,834.660855739,4.05330156761,397,3315.20811168,397,3315.20811168,478.63592911,83.9154,478.623,4945.53566705,0.0,1383.92030655,365.03675144,3718.75399777,116.704
4176.48226561,306.603,-482.224,479.531,0.954554,479.543717144,3790.48925841,4.49127526589,398,4176.48226561,398,4176.48226561,479.543815537,84.0367,479.531,3971.24433383,0.0,61.3977632085,309.513905031,3858.1645105,116.899
3864.87865018,251.634,-481.978,479.272,0.953128,479.289109057,5445.3154201,4.16962080644,399,3864.87865018,399,3864.87865018,479.289265348,84.1796,479.272,5772.03897238,0.0,107.98056058,439.08570622,5641.84004061,117.092
2254.3678027,268.427,-483.639,480.903,0.956026,480.903876342,5464.46810194,4.23537154118,400,2254.3678027,400,2254.3678027,480.904076132,84.2353,480.903,6069.02995511,0.0,168.976855744,420.680996585,5744.36846642,117.307
3478.13241894,237.227,-484.881,482.076,0.952684,482.098107502,5403.0158824,4.1838980357,401,3478.13241894,401,3478.13241894,482.098259811,84.3612,482.076,5821.20572709,0.0,145.158701844,438.623881923,5578.22912598,117.435
4025.70371057,247.443,-485.5,482.727,0.944068,482.730541459,5446.33816384,4.19102414687,402,4025.70371057,402,4025.70371057,482.730670142,84.4181,482.726,6149.22588295,0.0,196.075255155,437.006619875,5833.03830335,117.553
3661.59002341,295.999,-484.282,481.592,0.95963,481.619659341,-136.610414456,4.45687702347,403,3661.59002341,403,3661.59002341,481.619756873,84.5442,481.592,5798.80273633,0.0,1783.61292677,406.401580121,4827.30952751,117.719
3784.82080521,301.369,-484.791,482.055,0.967516,482.076476606,631.423100264,4.41241882348,404,3784.82080521,404,3784.82080521,482.076574144,84.6435,482.055,4460.49558033,0.0,1242.78522736,325.889744757,3589.2039362,117.872
3681.01853103,282.93,-485.708,482.939,0.950872,482.95441013,5119.40080335,4.33089333478,405,3681.01853103,405,3681.01853103,482.95445624,84.7184,482.939,5718.28059477,0.0,185.585676977,409.633711551,5447.70585061,117.997
3874.05371025,279.304,-484.58,481.846,0.960278,481.859883742,558.307006121,4.29939513995,406,3874.05371025,406,3874.05371025,481.860038884,84.827,481.846,5123.55496022,0.0,1662.73595183,344.127095,3843.8970674,118.152
4089.93408894,240.181,-487.416,484.561,0.957496,484.584861489,945.243428344,4.16918536029,407,4089.93408894,407,4089.93408894,484.584992631,84.9094,484.561,6031.74131481,0.0,1442.34846417,428.78634094,5242.69392906,118.277
3912.27802447,291.88,-487.699,485.023,0.954927,485.028170683,4620.07077655,4.38620481232,408,3912.27802447,408,3912.27802447,485.028283342,85.0175,485.023,5766.45859496,0.0,330.227680119,423.714029466,5279.32510313,118.449
3308.30103849,266.993,-486.964,484.252,0.94961,484.268470014,5257.36683751,4.18435849936,409,3308.30103849,409,3308.30103849,484.268485123,85.1562,484.252,6175.9422141,0.0,263.748338485,450.52893171,5900.07509696,118.573
3596.84001599,217.333,-487.832,485.149,0.958634,485.151374799,4634.6824582,3.91427450003,410,3596.84001599,410,3596.84001599,485.151563727,85.2093,485.149,5545.90364815,0.0,247.615390983,400.565065309,5060.79380836,118.69
3747.07351191,327.204,-487.797,485.003,0.957912,485.019811091,4448.50093418,4.40366260514,411,3747.07351191,411,3747.07351191,485.019826526,85.3195,485.003,5812.67786773,0.0,370.663641502,428.222962817,5343.48683739,118.843
3493.73149228,285.822,-489.163,486.335,0.956906,486.350688687,4532.85035065,4.26051751274,412,3493.73149228,412,3493.73149228,486.350953538,85.4325,486.335,5488.23931491,0.0,246.69400076,366.810117211,4991.30357898,119.038
3740.25054518,267.751,-489.014,486.162,0.949063,486.17210492,3612.55049624,4.18672943137,413,3740.25054518,413,3740.25054518,486.172309099,85.5164,486.162,5808.75251598,0.0,599.344648915,441.829808096,5367.74334849,119.164
3546.50343764,248.093,-490.111,487.288,0.953299,487.317506161,5343.8297707,4.07216293648,414,3546.50343764,414,3546.50343764,487.317564816,85.6147,487.288,5879.91073759,0.0,147.867674416,445.317123908,5577.05817629,119.303
3952.76915571,267.911,-489.951,487.234,0.966222,487.243611082,1858.08814566,4.17274888538,415,3952.76915571,415,3952.76915571,487.243797167,85.7151,487.234,5660.77931464,0.0,1301.66969848,416.3553381,4185.86516927,119.435
3680.4795935,254.703,-491.039,488.282,0.956995,488.290473045,4645.89536439,4.22905460556,416,3680.4795935,416,3680.4795935,488.29068318,85.8395,488.282,5333.34025612,0.0,206.812081102,367.269017594,4927.2835247,119.595
4157.06379824,280.531,-490.993,488.268,0.960653,488.293078319,776.794688108,4.26034625353,417,4157.06379824,417,4157.06379824,488.29325156,85.9129,488.268,5651.47466949,0.0,1348.34447471,396.607840813,4730.24911447,119.74
3848.466602,287.877,-491.424,488.73,0.947409,488.734288744,5860.6848952,4.33653105622,418,3848.466602,418,3848.466602,488.734450837,85.9675,488.73,6446.25201301,0.0,182.265715365,453.827467586,6092.65840862,119.891
3423.13524627,267.728,-492.696,489.986,0.954876,489.998381093,5271.21912567,4.19385878965,419,3423.13524627,419,3423.13524627,489.998479147,86.1054,489.983,5595.05348452,0.0,120.398168672,431.884546968,5432.63719834,120.006
3760.13415583,247.491,-492.235,489.526,0.96355,489.542989836,1153.16533798,4.10281119661,420,3760.13415583,420,3760.13415583,489.543119956,86.1627,489.526,5401.2613889,0.0,1179.48730506,396.587226055,4608.92982379,120.148
3646.64529198,217.514,-491.263,488.505,0.958251,488.507122212,5580.47802479,3.94621056204,421,3646.64529198,421,3646.64529198,488.507201553,86.2554,488.505,6187.6525532,0.0,161.194541401,448.026568202,5894.91350805,120.248
3513.03792153,269.365,-492.896,490.166,0.954815,490.187652959,5335.3498068,4.26806240112,422,3513.03792153,422,3513.03792153,490.187816986,86.3673,490.166,6080.44905203,0.0,203.774482372,444.092753937,5699.03576425,120.361
3907.30288128,273.337,-493.155,490.374,0.964029,490.384268214,3477.30078073,4.34382623943,423,3907.30288128,423,3907.30288128,490.384426441,86.4825,490.374,5870.25280923,0.0,675.316386045,433.862162749,5286.6163248,120.516
4020.71504733,296.308,-493.804,491.036,0.962194,491.053120769,3959.11844576,4.39717097702,424,4020.71504733,424,4020.71504733,491.053357955,86.5686,491.036,4980.39558238,0.0,330.925654478,394.567738588,4571.15456091,120.633
4194.9216584,308.254,-494.366,491.544,0.956323,491.56631749,570.605150182,4.26044587122,425,4194.9216584,425,4194.9216584,491.566568416,86.677,491.544,5587.4302574,0.0,1866.44208845,409.669606799,4361.58141125,120.708
3589.53008506,259.008,-494.863,492.069,0.959155,492.082901661,1475.50014986,4.2193066057,426,3589.53008506,426,3589.53008506,492.082962309,86.8021,492.069,5581.56345332,0.0,1159.65847473,411.378025188,4872.01479998,120.861
3604.90096772,317.382,-494.325,491.55,0.952892,491.563375465,5293.05331601,4.37110643948,427,3604.90096772,427,3604.90096772,491.563494556,86.9316,491.55,5872.70621188,0.0,175.332321308,414.498887565,5667.23674072,121.04
4277.27138192,293.278,-495.915,493.238,0.940699,493.248867191,5797.32957856,4.32564450626,428,4277.27138192,428,4277.27138192,493.249009658,87.1083,493.238,6350.71226303,0.0,173.931361312,453.341629026,6089.6603509,121.172
3635.89812807,299.319,-496.292,493.586,0.961324,493.600429822,1000.3205113,4.33343065174,429,3635.89812807,429,3635.89812807,493.600466884,87.2307,493.586,6002.03735689,0.0,1886.94281278,443.008291177,4520.82273189,121.292
3777.94158348,291.726,-494.998,492.202,0.960192,492.22928564,2968.80617254,4.3146092715,430,3777.94158348,430,3777.94158348,492.229496119,87.2938,492.202,4503.25307807,0.0,458.368576342,337.680404496,3859.04246068,121.441
3621.38307565,261.405,-497.049,494.209,0.954422,494.211749514,6194.70302822,4.13329282885,431,3621.38307565,431,3621.38307565,494.21195703,87.3656,494.209,6579.90220408,0.0,135.301235132,484.484860957,6390.27121452,121.566
3971.36744461,264.584,-494.789,492.027,0.949876,492.052109639,1056.60235093,4.26020111188,432,3971.36744461,432,3971.36744461,492.052208074,87.484,492.027,5895.74739851,0.0,1419.64871348,418.834244758,5121.02246191,121.693
3975.92175184,240.615,-497.239,494.457,0.946607,494.468763474,2294.92772028,4.12549455651,433,3975.92175184,433,3975.92175184,494.468944655,87.5942,494.457,6025.69231898,0.0,1138.02066601,437.255494458,5262.26050738,121.821
3761.94578024,283.584,-497.281,494.456,0.952495,494.466845292,4879.87848247,4.3535117303,434,3761.94578024,434,3761.94578024,494.466992016,87.6207,494.456,5239.34878961,0.0,122.978201083,394.431457408,4978.39988119,121.963
3821.04860404,272.51,-499.355,496.6,0.955926,496.605865727,5031.66449504,4.28265851402,435,3821.04860404,435,3821.04860404,496.606004654,87.6682,496.6,5967.89505603,0.0,273.053824582,420.927830329,5443.27332888,122.112
3449.98063047,295.01,-498.184,495.478,0.957462,495.495386834,4825.84205437,4.36715484505,436,3449.98063047,436,3449.98063047,495.495574633,87.7581,495.474,5476.48102892,0.0,184.663877886,405.480085776,5142.89577268,122.229
3413.67522945,255.915,-497.419,494.754,0.95693,494.777004231,2133.51514232,4.13775969139,437,3413.67522945,437,3413.67522945,494.777106617,87.8801,494.754,6122.6345221,0.0,1103.85728903,441.145314692,5340.92634315,122.351
3799.08680211,282.906,-500.284,497.528,0.951851,497.54749123,5652.14883062,4.26472331062,438,3799.08680211,438,3799.08680211,497.547638622,87.9169,497.528,5985.48512851,0.0,94.9061409658,454.784293168,5789.89774901,122.472
3797.26859021,293.62,-499.487,496.741,0.95413,496.749213329,5444.85969951,4.29676267673,439,3797.26859021,439,3797.26859021,496.749368869,87.9989,496.741,5908.55298748,0.0,131.928037787,430.003351166,5751.88410711,122.612
3737.30329938,357.423,-499.518,496.798,0.960924,496.817452272,976.621144794,4.55851412502,440,3737.30329938,440,3737.30329938,496.817546296,88.1608,496.798,5740.15645703,0.0,1516.94356381,407.589177996,4119.14428583,122.819
3649.90733592,316.022,-499.874,497.213,0.979304,497.221681585,997.365796602,4.30111743915,441,3649.90733592,441,3649.90733592,497.221783113,88.1712,497.213,5172.74184844,0.0,1414.82919179,331.671861644,2376.75211413,122.967
4441.11322096,266.788,-500.829,498.073,0.95106,498.089564562,5033.15366925,4.08293130225,442,4441.11322096,442,4441.11322096,498.089719338,88.3297,498.073,5951.07483505,0.0,254.39418814,423.719069172,5389.9236953,123.125
3885.6609577,302.169,-499.697,497.043,0.956421,497.046538515,5166.6524018,4.2913181511,443,3885.6609577,443,3885.6609577,497.046733059,88.393,497.043,5652.30234457,0.0,157.548258192,417.297420024,5492.43995853,123.23
3821.79995168,330.638,-500.202,497.452,0.954417,497.465336415,3762.54450532,4.42101679715,444,3821.79995168,444,3821.79995168,497.465426738,88.5004,497.452,5085.54247371,0.0,387.736844377,362.184309345,4510.21370702,123.333
3817.75275988,257.128,-501.172,498.386,0.954691,498.401879347,1978.42642215,4.06990213443,445,3817.75275988,445,3817.75275988,498.401947532,88.5668,498.386,6131.08497894,0.0,1250.74981051,438.896400956,5253.29815738,123.519
4120.98048122,282.549,-501.186,498.474,0.965347,498.491988097,893.069043186,4.1940949285,446,4120.98048122,446,4120.98048122,498.49214633,88.6644,498.474,4942.67785788,0.0,1466.43058179,337.782841487,3436.11305373,123.67
3688.00001364,288.873,-501.34,498.705,0.957935,498.722802362,1565.64746042,4.23189331973,447,3688.00001364,447,3688.00001364,498.72284956,88.7519,498.705,6056.40029626,0.0,1284.51831086,432.793651259,5329.12424565,123.787
3873.90800644,272.684,-502.473,499.762,0.954521,499.776319547,5152.61144995,4.14897483283,448,3873.90800644,448,3873.90800644,499.776414948,88.9082,499.762,5672.58397218,0.0,182.426677433,410.386484931,5467.20253736,123.912
3807.8596589,240.142,-502.843,500.178,0.963486,500.186136582,1080.68768513,4.06646437107,449,3807.8596589,449,3807.8596589,500.186379164,88.978,500.175,5603.20278336,0.0,1664.69749972,409.543474893,4720.06217476,124.001
