AverageReturn,Epoch,AverageAbsY,PolicyRegParamNorm,AverageQ,AveragePolicySurr,StdReturn,MaxEsReturn,QFunRegParamNorm,AverageAbsQYDiff,Iteration,StdEsReturn,AverageAbsQ,MinEsReturn,AverageQLoss,MinReturn,AverageY,AverageAction,AverageEsReturn,MaxReturn,AverageDiscountedReturn
1773.2571135,117,9.5605765875,110.575,9.55877,-9.70977,913.427273907,2507.2288574,88.177,0.176665355463,117,0.0,9.55877,2507.2288574,0.168009,489.00984861,9.56053984151,0.926867,2507.2288574,3092.57640453,228.166118216
2834.22545828,118,9.71223908319,111.027,9.71038,-9.86123,945.943581981,2367.21603809,88.4802,0.173651679793,118,0.0,9.71038,2367.21603809,0.153642,488.330488659,9.71219427136,0.924297,2367.21603809,3800.54537806,281.243721552
1455.1487619,119,9.93180390479,111.441,9.92987,-10.0849,1134.5314247,2706.8951929,88.8844,0.184709583585,119,0.0,9.92987,2706.8951929,0.194308,221.606048703,9.93176713863,0.908771,2706.8951929,3385.62999459,221.787001054
1599.03763563,120,10.058229935,111.914,10.057,-10.2057,1087.62989175,2643.81830887,89.1872,0.18164263035,120,0.0,10.057,2643.81830887,0.208449,90.6934367341,10.0581985501,0.925354,2643.81830887,2740.57187778,198.889731677
3124.13500441,121,10.2871006869,112.366,10.2854,-10.4406,1140.40926902,2461.59020257,89.5466,0.168746687259,121,0.0,10.2854,2461.59020257,0.105345,-270.635542816,10.287084283,0.949823,2461.59020257,3691.50979946,279.69996955
2240.20622329,122,10.4895315798,112.805,10.4877,-10.6427,1027.35085824,2357.96581971,89.8852,0.18491666583,122,0.0,10.4877,2357.96581971,0.189353,652.472957856,10.489488171,0.933491,2357.96581971,3436.26196549,255.453787764
1557.40628492,123,10.6693213354,113.237,10.6676,-10.8328,842.512949717,2540.51619046,90.255,0.185207230443,123,0.0,10.6676,2540.51619046,0.187327,361.430280999,10.6692772013,0.925038,2540.51619046,3121.17157104,237.034891162
2884.18342672,124,10.8540836007,113.659,10.8528,-11.0094,490.189767702,2290.20651317,90.5075,0.171047936722,124,0.0,10.8528,2290.20651317,0.11132,1501.82990858,10.8540409709,0.947056,2290.20651317,3239.97963195,233.561948515
1728.14429392,125,11.0727888247,114.219,11.0715,-11.2216,1047.88413759,2464.18123199,90.844,0.182162648428,125,0.0,11.0715,2464.18123199,0.167185,-223.835033298,11.0727651238,0.93995,2464.18123199,2884.04514289,196.139866446
2797.01666223,126,11.1451012278,114.616,11.1429,-11.299,677.398945319,2323.74187181,91.1571,0.192367983098,126,0.0,11.1429,2323.74187181,0.218423,977.181831265,11.145092871,0.95848,2323.74187181,3360.20935361,241.77022718
2410.63882394,127,11.4449919517,115.052,11.4427,-11.5965,1116.48195979,2209.59077277,91.4685,0.198057166123,127,0.0,11.4427,2209.59077277,0.270062,270.782656562,11.4449669882,0.954222,2209.59077277,3494.49241704,237.825063639
3046.59203567,128,11.6111927852,115.516,11.6101,-11.7688,994.260502646,2697.825283,91.8187,0.187563068096,128,0.0,11.6101,2697.825283,0.193373,901.858557876,11.6111206997,0.941306,2697.825283,3861.66296632,258.749503976
2188.27138946,129,11.7970439111,115.947,11.7944,-11.9524,604.459216147,2592.22369506,92.1426,0.195531006235,129,0.0,11.7944,2592.22369506,0.240819,642.114457574,11.7970197289,0.940944,2592.22369506,2708.70700288,225.486008615
2594.66461492,130,11.9729503609,116.314,11.9719,-12.1329,950.022162891,2489.35593241,92.4429,0.182997208387,130,0.0,11.9719,2489.35593241,0.158621,296.572374507,11.9729214006,0.936194,2489.35593241,3447.95641687,261.740436043
2848.22219527,131,12.2517474307,116.721,12.2498,-12.4126,1440.01860398,2594.48049012,92.81,0.196271147967,131,0.0,12.2498,2594.48049012,0.222986,-574.607818171,12.2517087252,0.95179,2594.48049012,3675.67031219,228.455938601
3113.49753506,132,12.2772561151,117.172,12.2757,-12.4425,908.454945356,2512.52020891,93.2086,0.204061565605,132,0.0,12.2757,2512.52020891,0.277891,1045.61135906,12.277199673,0.947231,2512.52020891,3839.08795585,274.701343475
3577.8428183,133,12.5718383783,117.584,12.5703,-12.7463,562.619070652,2415.57298872,93.4745,0.190775749492,133,0.0,12.5703,2415.57298872,0.200122,1942.62076319,12.5718057406,0.963835,2415.57298872,4008.53604275,290.296328997
3477.84440359,134,12.7619331584,117.999,12.76,-12.9283,184.124765341,2691.96169001,93.773,0.196418086648,134,0.0,12.76,2691.96169001,0.218187,3161.03364545,12.7618911596,0.970723,2691.96169001,3785.81449442,251.375086769
2944.52378362,135,12.915481427,118.372,12.9136,-13.0814,994.095140521,2569.47696703,94.2275,0.196930420008,135,0.0,12.9136,2569.47696703,0.200762,325.234325368,12.9154776022,0.958813,2569.47696703,3773.54183618,257.427067268
3457.59727148,136,13.1489921503,118.785,13.147,-13.3133,431.51981432,2360.74829917,94.5999,0.216688968451,136,0.0,13.147,2360.74829917,0.309616,2183.24433789,13.1489456848,0.958812,2360.74829917,3740.27716271,303.84851879
3353.61688005,137,13.2508329061,119.223,13.2492,-13.417,401.332724805,2514.51479445,94.9299,0.201425947829,137,0.0,13.2492,2514.51479445,0.235405,2267.48571402,13.2508140285,0.971714,2514.51479445,3827.07941322,306.496825741
2799.73686289,138,13.4660528527,119.601,13.4643,-13.6368,798.167835767,2605.67509105,95.2921,0.206646885421,138,0.0,13.4643,2605.67509105,0.259347,1010.57911629,13.4660174801,0.957755,2605.67509105,3708.08584337,256.159050445
3428.55387778,139,13.723204081,119.942,13.7209,-13.8921,227.289450693,2492.98973073,95.6078,0.215275287968,139,0.0,13.7209,2492.98973073,0.351362,3136.94669669,13.7231780573,0.964424,2492.98973073,3831.07706134,279.113826872
2816.30604083,140,13.8549444521,120.35,13.8534,-14.0298,775.21864311,2678.33567221,95.9942,0.218849881202,140,0.0,13.8535,2678.33567221,0.32173,532.938225349,13.8548830413,0.956343,2678.33567221,3289.20070003,240.709285055
3038.68959667,141,13.9497408113,120.698,13.9475,-14.12,1244.36744554,1446.35886976,96.2929,0.216133649701,141,0.0,13.9475,1446.35886976,0.345645,-16.1060227306,13.949711279,0.951799,1446.35886976,4079.95020102,287.378974256
3686.81388751,142,14.1319562877,121.036,14.1309,-14.3034,202.468910207,2693.98925176,96.5768,0.203128061311,142,0.0,14.1309,2693.98925176,0.249577,3286.02088766,14.1319212438,0.962627,2693.98925176,3971.35758878,314.338349237
3268.1967895,143,14.4174590971,121.443,14.4154,-14.5898,250.923185109,2657.4096355,96.9303,0.209915796506,143,0.0,14.4154,2657.4096355,0.255902,2902.82128884,14.4174410844,0.974343,2657.4096355,3627.24964432,267.722842598
1194.83068243,144,14.5199991024,121.821,14.5181,-14.6954,1020.96058778,2512.30105036,97.2548,0.215689418853,144,0.0,14.5181,2512.30105036,0.285788,-83.556861633,14.5199682142,0.977838,2512.30105036,2976.59063606,216.794671554
2448.69721072,145,14.6463713689,122.156,14.6446,-14.8196,291.349036913,2449.35566465,97.5628,0.22199404743,145,0.0,14.6446,2449.35566465,0.330883,2085.78509003,14.6463433378,0.960068,2449.35566465,3015.96180536,201.841965956
2321.13796869,146,14.8033891739,122.414,14.802,-14.9677,1319.13022219,2553.44909508,97.8282,0.208728015263,146,0.0,14.802,2553.44909508,0.231895,-71.0617959466,14.8033774091,0.960987,2553.44909508,3293.8499869,250.529362732
3138.64769126,147,15.0898882378,122.904,15.0869,-15.2617,671.837543699,2540.87958875,98.2068,0.228350129629,147,0.0,15.0869,2540.87958875,0.341466,1294.29125446,15.0898775144,0.965338,2540.87958875,3742.09987854,280.238453921
3184.29350286,148,15.289032864,123.221,15.2874,-15.4631,531.497621852,2187.81814833,98.5628,0.225093688792,148,0.0,15.2874,2187.81814833,0.307056,2044.81532066,15.2890073633,0.963466,2187.81814833,3571.37312099,253.146458818
3898.5917278,149,15.3520540611,123.63,15.3509,-15.5244,103.934709026,2659.00558119,98.8861,0.228713235067,149,0.0,15.3509,2659.00558119,0.361777,3744.36905787,15.3519828823,0.94933,2659.00558119,4067.30688308,280.930511319
2615.62522746,150,15.64891163,124.004,15.6465,-15.8303,1178.23771554,2644.40594511,99.1979,0.230060772543,150,0.0,15.6465,2644.40594511,0.339094,-233.110854472,15.6488752426,0.965928,2644.40594511,3676.78479663,260.783104772
2808.65158345,151,15.7839863783,124.317,15.7817,-15.956,1080.56138474,2139.25138124,99.4719,0.2408937363,151,0.0,15.7817,2139.25138124,0.44068,776.574286882,15.7839544433,0.965302,2139.25138124,3778.12079335,263.074632994
2358.56779205,152,15.9785979678,124.594,15.9766,-16.1583,1192.46929753,2636.90359113,99.7487,0.241212961689,152,0.0,15.9766,2636.90359113,0.441103,265.828180147,15.9785765949,0.961946,2636.90359113,3471.01353055,236.905649307
2731.09597097,153,16.0907046521,125.055,16.0892,-16.2658,659.696181194,2892.12772072,100.082,0.248073417711,153,0.0,16.0892,2892.12772072,0.498031,894.430693402,16.0906719336,0.974513,2892.12772072,3516.56134473,240.186537021
3497.74756981,154,16.1444314141,125.487,16.1424,-16.3177,491.815309871,2509.7387652,100.346,0.208932710672,154,0.0,16.1424,2509.7387652,0.205359,2268.34463722,16.1444069358,0.96807,2509.7387652,3997.99280622,290.793682883
3483.68968075,155,16.3962869158,125.859,16.3952,-16.5693,550.858034646,2718.31599426,100.649,0.225927176484,155,0.0,16.3952,2718.31599426,0.330132,1939.33526166,16.3962487592,0.966714,2718.31599426,3945.41312761,298.918442953
2991.93958274,156,16.6810394004,126.188,16.6784,-16.8543,585.470814531,2396.32238089,101.022,0.255476002423,156,0.0,16.6784,2396.32238089,0.53194,1699.05705193,16.6810223509,0.962689,2396.32238089,3805.52886959,284.61401331
3966.40709515,157,16.7778979918,126.506,16.7757,-16.948,66.0435657985,2724.1652023,101.356,0.252433873864,157,0.0,16.7757,2724.1652023,0.571996,3834.89489385,16.7778483044,0.962467,2724.1652023,4041.17912457,318.257685327
1945.19172708,158,16.9614630476,126.906,16.959,-17.1347,1261.19670555,2507.21742368,101.618,0.228228000035,158,0.0,16.959,2507.21742368,0.404003,11.43401869,16.9614352917,0.949061,2507.21742368,3500.59213423,239.194956596
3829.36021434,159,17.1289316914,127.211,17.1278,-17.3064,123.683671962,2564.12273353,101.877,0.231952214546,159,0.0,17.1278,2564.12273353,0.384654,3565.7095831,17.1288940618,0.952968,2564.12273353,3987.48046936,298.503586481
2797.41431564,160,17.2839218179,127.724,17.282,-17.4587,1265.00676862,2823.77966619,102.136,0.238104981145,160,0.0,17.282,2823.77966619,0.43522,-349.711984329,17.28389351,0.973959,2823.77966619,4325.32262126,267.122213913
3784.8017843,161,17.5067079707,128.04,17.5043,-17.694,32.9653602081,2222.88510685,102.421,0.238965471031,161,0.0,17.5043,2222.88510685,0.4294,3731.07729647,17.5066727702,0.967857,2222.88510685,3827.20577544,305.533519773
3786.61538323,162,17.54044643,128.391,17.5393,-17.7192,58.1766396996,2647.45585851,102.662,0.230067193192,162,0.0,17.5393,2647.45585851,0.35359,3649.75659378,17.5404270903,0.970919,2647.45585851,3859.24394271,314.768569149
3427.88188353,163,17.6980267177,128.637,17.6957,-17.886,69.8235018927,2428.33094539,102.99,0.264809368715,163,0.0,17.6957,2428.33094539,0.639281,3327.40722794,17.6979877428,0.969335,2428.33094539,3559.8282049,287.421951302
3840.55706376,164,17.9421677215,128.949,17.9402,-18.1298,72.185075733,2533.02615655,103.199,0.232087275891,164,0.0,17.9402,2533.02615655,0.42226,3668.87522636,17.9421389933,0.963978,2533.02615655,3916.37025265,305.704345291
3951.05510002,165,17.9876470258,129.286,17.9863,-18.172,202.179351873,2632.45669478,103.503,0.254776731434,165,0.0,17.9863,2632.45669478,0.570261,3510.68245281,17.9876083503,0.966705,2632.45669478,4148.17690476,299.242611914
3829.7710097,166,18.2657545162,129.723,18.2636,-18.446,146.380457059,2657.41423506,103.819,0.252027298784,166,0.0,18.2636,2657.41423506,0.551321,3485.67491661,18.2657304008,0.975869,2657.41423506,3980.23874005,312.899824246
3988.04331713,167,18.4259799187,130.088,18.4238,-18.6061,140.569328079,2900.86352592,104.117,0.246568082117,167,0.0,18.4238,2900.86352592,0.512445,3812.50245958,18.4259524196,0.969673,2900.86352592,4208.98252411,312.350471416
3407.47373663,168,18.645712726,130.456,18.6432,-18.8336,843.414696184,2820.99715947,104.371,0.265788661778,168,0.0,18.6432,2820.99715947,0.699625,1552.32417595,18.645681861,0.967852,2820.99715947,4134.75138317,290.947561095
3962.33328845,169,18.7331695745,130.803,18.7316,-18.9177,63.1737940465,2709.44072193,104.596,0.234521178811,169,0.0,18.7316,2709.44072193,0.393739,3843.45689894,18.7331526418,0.969468,2709.44072193,4053.81723517,319.964380248
4263.07902218,170,18.8789319687,131.151,18.8769,-19.0641,168.682859661,2666.64050055,104.915,0.253102230783,170,0.0,18.8769,2666.64050055,0.589438,3997.23476296,18.8789174466,0.961541,2666.64050055,4559.8284665,341.416673048
2415.5625565,171,18.9884344063,131.492,18.9875,-19.1785,1238.06998457,2612.9440161,105.149,0.248481651912,171,0.0,18.9875,2612.9440161,0.547532,-67.6187971555,18.9884133673,0.962811,2612.9440161,3354.49961393,205.424591465
2819.86987738,172,19.2798761776,131.832,19.2781,-19.4696,362.276864499,2616.70030407,105.444,0.236889222626,172,0.0,19.2781,2616.70030407,0.344776,2266.45403559,19.279840222,0.970518,2616.70030407,3478.98133945,225.768086537
2914.49422259,173,19.4234741641,132.21,19.421,-19.6105,912.767004839,2561.68116025,105.776,0.264369431286,173,0.0,19.421,2561.68116025,0.533679,681.511939788,19.4234336121,0.969175,2561.68116025,3607.63752649,266.22955804
3741.69190599,174,19.5250065205,132.496,19.5232,-19.7217,122.106329452,2546.70781279,106.087,0.240444350706,174,0.0,19.5232,2546.70781279,0.435654,3459.54512152,19.5249750838,0.970541,2546.70781279,3892.63361031,289.757101633
3970.84775305,175,19.589233927,132.875,19.5873,-19.793,61.8583998766,1372.58597536,106.407,0.263981324793,175,0.0,19.5873,1372.58597536,0.668459,3853.90918529,19.5892209942,0.976742,1372.58597536,4042.33426873,297.567267137
3025.20679834,176,19.8098217054,133.258,19.8078,-20.0064,960.30740444,2719.0375682,106.707,0.254210298818,176,0.0,19.8078,2719.0375682,0.471217,257.615247237,19.8098052138,0.976632,2719.0375682,3717.01286937,254.963001491
3815.28079739,177,19.9230568833,133.534,19.9201,-20.1173,143.967533134,2558.10216085,106.941,0.260848752156,177,0.0,19.9201,2558.10216085,0.566125,3571.9202554,19.9230209806,0.971834,2558.10216085,3999.01757003,294.246929704
2379.77114179,178,20.0773472181,133.939,20.0763,-20.2628,774.613491117,2753.48172959,107.204,0.26354300949,178,0.0,20.0763,2753.48172959,0.585006,225.372409017,20.0773169527,0.974111,2753.48172959,3250.01901306,200.345671687
3679.49203865,179,20.2800291585,134.237,20.2779,-20.4647,83.3288404604,2349.3364479,107.446,0.247859335989,179,0.0,20.2779,2349.3364479,0.437112,3504.65481315,20.2799935081,0.967168,2349.3364479,3793.13703666,292.150841196
4059.59966262,180,20.307435582,134.564,20.3058,-20.5045,112.227618869,2539.01413635,107.669,0.24692186053,180,0.0,20.3058,2539.01413635,0.457883,3873.51844328,20.3074093517,0.973071,2539.01413635,4223.29208815,316.24643879
3559.90563516,181,20.5259282693,134.866,20.5244,-20.7142,82.0632292597,2398.76095728,107.905,0.249706954434,181,0.0,20.5244,2398.76095728,0.491538,3444.08664373,20.5259171065,0.968391,2398.76095728,3657.58244634,289.87314098
3827.83843855,182,20.6960513255,135.293,20.6942,-20.8835,220.919918839,2705.31529765,108.21,0.258322673932,182,0.0,20.6942,2705.31529765,0.531996,3425.51840401,20.6960313598,0.976599,2705.31529765,4213.26868373,307.234145512
3782.90429592,183,20.8445098357,135.628,20.8425,-21.0281,51.4854710785,2738.53296105,108.493,0.261373570336,183,0.0,20.8425,2738.53296105,0.539309,3702.71195865,20.8444856241,0.968405,2738.53296105,3859.09484173,303.176991766
3814.30984311,184,20.9827106542,135.945,20.9808,-21.1696,58.2406600794,2741.87010521,108.782,0.274662517904,184,0.0,20.9808,2741.87010521,0.699081,3752.92239514,20.982682169,0.986935,2741.87010521,3936.1015981,316.728882204
3500.41117787,185,21.2113499508,136.3,21.2085,-21.3996,251.503080691,2918.69525016,109.072,0.262788162159,185,0.0,21.2085,2918.69525016,0.623691,2951.03370421,21.2113112335,0.982924,2918.69525016,3804.38495936,278.969715993
3357.73314563,186,21.299783938,136.622,21.2978,-21.4976,244.753984356,2809.98401952,109.309,0.272993621542,186,0.0,21.298,2809.98401952,0.692943,2753.40422899,21.2997461459,0.981795,2809.98401952,3625.04639924,274.576794352
3737.96136093,187,21.3811887259,136.981,21.3806,-21.5777,378.72377989,2072.45112253,109.596,0.264723700453,187,0.0,21.3806,2072.45112253,0.581154,2624.10892539,21.3811492203,0.973751,2072.45112253,3977.05852384,311.263155741
3288.12532802,188,21.4431229156,137.213,21.4405,-21.6378,187.909853237,1334.03776319,109.862,0.261610313852,188,0.0,21.4405,1334.03776319,0.526122,2991.42263974,21.4430833514,0.983337,1334.03776319,3582.2078718,252.696837222
3956.60797062,189,21.6944765274,137.548,21.6931,-21.8919,83.7160797083,2616.16373267,110.08,0.260045735753,189,0.0,21.6931,2616.16373267,0.51358,3815.90226609,21.6944545201,0.956263,2616.16373267,4047.04194693,322.0055333
3903.03989439,190,21.8493104078,137.825,21.8473,-22.0577,72.2207126488,2599.06729214,110.335,0.295685816958,190,0.0,21.8473,2599.06729214,0.852396,3767.2254001,21.8492691691,0.974251,2599.06729214,4006.22308863,320.217137716
3451.06629479,191,22.0434984624,138.153,22.0419,-22.2432,576.964449014,2776.61206365,110.693,0.270169350215,191,0.0,22.0419,2776.61206365,0.602086,1740.94922816,22.0434740777,0.974811,2776.61206365,3877.64327635,311.952394592
4054.77611502,192,22.0057853499,138.376,22.0033,-22.2182,225.787274472,2546.82889793,110.945,0.29839530317,192,0.0,22.0034,2546.82889793,0.898685,3647.28756446,22.0057305175,0.970709,2546.82889793,4364.92009317,320.782062862
4375.66823657,193,22.2866281633,138.791,22.285,-22.491,67.345941946,2441.78605346,111.158,0.261995743205,193,0.0,22.285,2441.78605346,0.526268,4250.30836278,22.2865987335,0.960875,2441.78605346,4496.57200981,356.817358962
3754.65777584,194,22.4379977839,139.022,22.4356,-22.6297,156.596802215,2710.19925824,111.451,0.293674445943,194,0.0,22.4356,2710.19925824,0.885629,3391.3267941,22.4379812879,0.962384,2710.19925824,3973.30968686,289.370112795
4049.48632512,195,22.5345170781,139.292,22.5327,-22.736,34.5400801792,2668.78706166,111.697,0.269486681242,195,0.0,22.5327,2668.78706166,0.724483,3977.63492214,22.5344972783,0.970714,2668.78706166,4086.73269948,331.654457065
4293.94053168,196,22.5878576761,139.68,22.5864,-22.7791,84.3561159315,2596.16641724,111.972,0.265528982006,196,0.0,22.5864,2596.16641724,0.592909,4200.07219656,22.5878017124,0.964351,2596.16641724,4454.43439947,334.389943185
3857.16455507,197,22.7576296634,139.951,22.7555,-22.9696,157.312387112,2618.90337714,112.242,0.307261285299,197,0.0,22.7555,2618.90337714,1.09289,3539.19103816,22.757599891,0.986808,2618.90337714,4112.74114975,310.816099517
3723.02502931,198,22.9891052337,140.255,22.9876,-23.1945,79.4400461172,2913.64714249,112.5,0.276024891628,198,0.0,22.9876,2913.64714249,0.697138,3594.09617272,22.9890929639,0.96979,2913.64714249,3852.14676325,304.386403045
4188.36433337,199,23.115704104,140.538,23.113,-23.3187,45.109295403,2772.72102154,112.809,0.286986555766,199,0.0,23.113,2772.72102154,0.848292,4107.7114167,23.1156856017,0.982792,2772.72102154,4247.87071049,340.209581254
4160.50768561,200,23.2429957681,140.752,23.241,-23.4405,80.2457380565,2789.11558795,113.096,0.271984782894,200,0.0,23.241,2789.11558795,0.599047,4023.64933321,23.2429623586,0.971878,2789.11558795,4257.02530458,332.380304228
3787.19505059,201,23.4145500222,141.047,23.4127,-23.5967,84.8966843884,2948.1043385,113.389,0.266067955003,201,0.0,23.4127,2948.1043385,0.587187,3601.88033344,23.4145305444,0.979019,2948.1043385,3876.83387208,300.173981701
3938.26145707,202,23.4994825241,141.306,23.4971,-23.6982,147.623566349,2893.04430021,113.631,0.265008144559,202,0.0,23.4971,2893.04430021,0.550949,3725.0158499,23.4994535537,0.963753,2893.04430021,4223.04937456,294.497981453
4102.53387684,203,23.7419838104,141.609,23.7409,-23.9413,976.932379264,2784.42877839,113.814,0.274804115471,203,0.0,23.7409,2784.42877839,0.697119,1720.07446644,23.7419362897,0.968122,2784.42877839,4878.00979073,343.347652128
3377.22744104,204,23.7556299018,141.88,23.7535,-23.9602,1962.64301434,2861.57708838,114.089,0.278800808322,204,0.0,23.7539,2861.57708838,0.814514,63.211264803,23.755609707,0.976885,2861.57708838,5222.96702724,324.748778204
4628.99589318,205,23.9310799947,142.159,23.9291,-24.1361,146.565262812,2932.96050048,114.319,0.288225757518,205,0.0,23.9291,2932.96050048,0.871406,4301.67941733,23.9310750062,0.983207,2932.96050048,4783.66273457,354.267075588
2197.19699687,206,23.9812270089,142.573,23.9795,-24.1734,1611.13378214,2811.96126257,114.502,0.287545999396,206,0.0,23.9795,2811.96126257,0.913876,-91.9990651464,23.9812036857,0.975378,2811.96126257,4120.64709631,253.073455206
