AverageAction,AverageReturn,MaxEsReturn,AveragePolicySurr,Epoch,PolicyRegParamNorm,AverageY,AverageAbsY,AverageAbsQYDiff,QFunRegParamNorm,Iteration,MinReturn,AverageQ,MaxReturn,StdReturn,MinEsReturn,StdEsReturn,AverageQLoss,AverageDiscountedReturn,AverageEsReturn,AverageAbsQ
0.891799,466.90385009,415.245416411,-150.547,126,47.8673,146.818938168,146.860752178,4.35742914653,62.5919,126,363.737315433,146.796,663.775339223,54.2183964672,-0.737693639189,113.604287871,65.6772,172.112927095,189.091651823,146.892
0.847187,380.2100175,787.981304576,-151.566,127,48.003,147.914786879,147.956436834,4.38821188269,62.8107,127,199.541527971,147.899,1004.61178865,139.24763683,24.0870336192,238.218568432,68.9671,146.605749351,257.327610784,147.992
0.837371,256.780192215,506.782178562,-152.631,128,48.1571,148.837933644,148.87918622,4.51383998374,63.0669,128,140.975799458,148.814,449.001203738,62.437016551,25.6008944132,182.82238492,76.1356,123.043907338,232.227764867,148.908
0.869742,243.581716349,290.888728753,-153.645,129,48.3092,149.871250934,149.919261832,4.50448915341,63.3519,129,28.9738380906,149.847,600.727031972,144.54700117,14.0036619079,83.8155118292,73.6297,93.6640150949,120.079747393,149.948
0.881357,287.340080976,527.313972098,-155.036,130,48.4444,151.252426614,151.313127166,4.55602718172,63.6218,130,180.423249574,151.233,606.779653771,82.4520901164,38.9172966571,149.29177226,72.6029,129.486433132,197.536151021,151.36
0.877094,189.369796847,248.852551756,-155.984,131,48.5769,152.299987228,152.34983892,4.6104947583,63.8722,131,129.464029342,152.275,478.638213044,44.9404509705,-0.544423194908,92.5132153155,77.8232,103.878700265,110.8717609,152.381
0.89291,245.652877702,385.617905496,-157.27,132,48.742,153.474262233,153.534477895,4.55988165139,64.0986,132,160.000883887,153.455,605.850634244,67.059186548,-1.14410878835,122.699818459,77.657,125.526878981,149.10732089,153.577
0.863901,291.058036542,267.054306144,-157.879,133,48.8732,154.053422851,154.11063723,4.54720636031,64.34,133,116.623780911,154.033,463.861740952,70.7411964394,4.43977023299,98.1526233916,74.6432,132.435322397,136.729042096,154.163
0.855996,281.645579053,424.252873748,-158.853,134,49.0047,155.071787673,155.128118357,4.68661872803,64.637,134,164.165954476,155.043,803.772489508,120.496520615,16.9425614179,134.69633573,77.7234,118.46951439,176.854309577,155.168
0.866523,246.203858571,348.303849715,-159.913,135,49.1408,156.045036252,156.104991829,4.63019941248,64.9116,135,18.3372053716,156.03,1063.80084289,191.27129976,3.02636148695,112.207834342,77.3985,98.0434865341,130.775214917,156.158
0.841183,387.467700486,416.565113077,-160.85,136,49.2884,157.070380005,157.124803575,4.62463215114,65.1232,136,109.410017265,157.043,923.932318918,250.648953291,29.3789548656,129.007214652,79.1217,97.0910884655,176.753512506,157.166
0.867029,293.302979127,329.700560386,-161.595,137,49.4359,157.803371624,157.865552893,4.71441306315,65.3633,137,22.5221324269,157.782,1158.46929129,207.125188719,2.97471186479,101.851191935,83.0404,107.508218864,105.895004449,157.925
0.882375,268.202126599,572.123062948,-162.854,138,49.6074,158.90583547,158.962497845,4.74540279232,65.6011,138,150.95761112,158.883,1135.87914003,154.304262335,1.32330659539,222.615475862,84.576,120.532073341,166.438621455,159.008
0.869132,369.359781225,604.164245476,-163.858,139,49.7424,160.051186953,160.108373643,4.80460606671,65.8453,139,153.251308853,160.028,711.722688291,129.750797799,4.32083146561,189.922259594,86.3332,132.992775709,288.915167067,160.16
0.864289,313.424226798,409.692763175,-165.101,140,49.8951,161.235384684,161.294131868,4.801682745,66.0419,140,20.3858891007,161.222,763.571398644,147.184813699,2.46519352662,139.128263557,82.8455,115.986332724,187.271704099,161.356
0.86317,347.050851092,409.238911123,-165.943,141,50.0514,162.018014531,162.063889793,4.80682846062,66.2604,141,35.0206070742,162.0,692.38064289,123.497734542,18.0034456765,112.590947237,88.2702,124.071538526,160.764816694,162.119
0.841981,334.156587873,362.511257161,-166.959,142,50.2059,163.077145773,163.127052555,4.76527526168,66.4953,142,48.1586229726,163.058,673.136664512,133.667150736,-3.7314057592,126.095436467,80.3658,105.977276307,216.436315912,163.182
0.834182,230.584799237,395.301878856,-167.783,143,50.3447,163.891315465,163.946994052,4.83930307952,66.7146,143,1.10261460159,163.87,996.828212091,223.025376701,17.9255662298,120.424570746,87.6786,72.0520754498,166.343424891,164.004
0.818094,339.668114762,420.599848001,-168.115,144,50.4962,164.304582822,164.367106772,4.8849126879,66.9333,144,44.4042588286,164.294,1105.72805368,232.072014204,6.45641040436,146.916335378,88.8374,119.545068747,243.893936411,164.43
0.856435,344.925305753,310.694060988,-169.199,145,50.6376,165.523031515,165.579127664,4.79098101078,67.134,145,-109.817594875,165.497,1056.68454455,224.797805948,1.13976415946,104.007569748,87.1416,110.097974214,184.926746642,165.626
0.839537,225.118158774,426.786657844,-169.763,146,50.8108,165.969832819,166.028201912,4.83938639375,67.3657,146,-66.3048826963,165.946,945.124140608,193.313689147,12.2539011068,143.342815595,84.4498,74.2968892847,175.689735567,166.084
0.837412,250.810451485,411.479687627,-170.983,147,50.9748,167.160497316,167.209683884,4.99298401611,67.595,147,-10.5514101372,167.144,643.927588372,194.447251023,36.4959646436,137.568143549,95.591,68.781030742,186.30169922,167.265
0.846604,341.215928034,374.710495974,-171.327,148,51.1061,167.599218241,167.651992042,4.85639627576,67.8017,148,35.6183475615,167.572,1027.69822907,195.327151701,-18.189224692,162.073658404,87.8179,102.565421725,152.235049256,167.698
0.85025,333.548878833,399.396848262,-171.716,149,51.2814,167.958145691,168.018343706,4.90217734953,68.0276,149,5.6794685504,167.94,1056.59967993,341.941880745,1.95043484231,158.510412468,88.1995,83.3192203075,181.00372646,168.075
0.879263,248.672529223,391.992823066,-172.731,150,51.4825,169.033852398,169.089950841,4.88315887369,68.2326,150,-10.9426718127,169.012,656.090406564,98.2431726666,8.99644722295,129.59213969,85.0185,120.609917717,213.338539255,169.132
0.882289,250.071869787,319.091913187,-173.069,151,51.6479,169.344464995,169.397584017,4.9252506033,68.4564,151,5.11475074724,169.318,732.941322737,173.44150098,13.7529063877,107.156734846,87.4959,100.000036788,152.241584369,169.443
0.870026,369.940826571,224.339471675,-173.648,152,51.8283,169.965565779,170.025848757,5.01217999829,68.6642,152,-5.98547016409,169.938,672.860371222,158.226561912,6.81117716578,72.744231701,92.4576,121.938485959,68.1102569906,170.078
0.861906,294.289371679,447.164870065,-174.013,153,51.9935,170.390550112,170.46432453,4.98914228102,68.8473,153,18.3033868614,170.376,800.653430247,180.004588984,26.7318326418,137.887363368,91.62,95.4149912458,209.124935342,170.52
0.851064,417.522844346,410.961631196,-174.727,154,52.1772,171.093305952,171.168684553,5.00512172769,69.0891,154,90.9990345078,171.075,1053.47788511,260.623949785,6.30474437141,148.241833265,90.6726,124.840389267,161.007141434,171.216
0.878017,307.252472103,368.321940882,-175.113,155,52.3115,171.442969005,171.511415762,5.03352750999,69.3036,155,17.175409449,171.417,858.762513595,190.347948446,27.7012929397,110.097897273,95.7002,99.132407913,143.835631641,171.57
0.864103,171.522043057,502.08074603,-176.414,156,52.4421,172.697418305,172.776457514,4.92845922395,69.5155,156,-57.8935303406,172.675,686.181491987,191.36153558,2.39618205809,156.238065336,83.0689,59.1711784835,211.017545841,172.826
0.855136,303.708303377,544.253967209,-176.443,157,52.5625,172.90646456,172.977502282,5.15532768729,69.7484,157,11.0273136845,172.898,887.394099028,197.15162634,17.9380198963,179.592414079,98.3255,108.392063462,168.282248291,173.053
0.868886,381.518023684,315.932118329,-176.933,158,52.7232,173.280353945,173.364367471,5.05631335477,69.9845,158,88.7100383093,173.256,1207.73096312,242.411429442,13.7674157028,88.5512921246,96.2575,110.398423512,114.787204185,173.423
0.882776,312.852447384,465.643204313,-177.865,159,52.9238,174.243429431,174.315330909,4.98188318154,70.1705,159,17.6523307232,174.22,802.410735918,141.851444314,4.69516410905,145.324076343,86.9084,124.591309447,109.788994222,174.372
0.880647,279.824005991,515.861852534,-178.167,160,53.0467,174.54841121,174.61596286,5.09435090627,70.393,160,138.651003068,174.527,510.141974257,84.3750973698,2.85056593831,154.665623151,93.9558,127.857600982,174.405993711,174.681
0.868455,610.612326217,379.890272168,-178.131,161,53.1901,174.505374347,174.590858276,5.03054062188,70.5814,161,188.683105884,174.48,955.773040336,266.494527459,18.8092327296,117.511913465,97.274,112.857614232,161.810854446,174.644
0.867808,328.724382735,334.720558244,-178.902,162,53.3037,175.351360711,175.440335056,4.98383393144,70.7556,162,3.99541889259,175.341,970.372883246,238.193377027,4.5789677735,142.878561271,85.0858,106.085084462,135.712598651,175.504
0.882799,520.472162788,350.302812903,-179.763,163,53.4818,176.067020939,176.160644825,5.2124909718,70.9707,163,115.734045551,176.04,951.032596893,294.455362775,15.5939026011,126.518623183,105.048,114.674547656,170.826924503,176.22
0.891459,417.051322827,474.478359127,-180.031,164,53.6301,176.362308436,176.46398493,5.10119493406,71.2205,164,168.77431491,176.336,1002.72285257,175.783444069,23.6433006754,206.139187257,98.1506,138.966076161,314.703763774,176.505
0.854408,488.099758103,557.604918216,-180.432,165,53.7541,176.839521628,176.945189989,5.12956822684,71.4098,165,63.0893389918,176.822,1092.66862204,328.152053808,-2.37965089849,159.790548324,100.822,106.567888072,151.75110225,177.005
0.861876,619.398793162,509.035781929,-181.399,166,53.9077,177.805476538,177.899602289,5.0670325907,71.5848,166,55.6513327213,177.787,966.158398179,288.821271931,11.3147006717,147.695040585,92.4138,106.219639826,138.406676714,177.951
0.879748,567.729616374,636.271965095,-181.71,167,54.0411,178.047891066,178.142928137,5.19415208512,71.8134,167,105.509528344,178.025,1023.90908705,361.963297336,55.7256376173,193.101073669,106.423,103.736920975,319.761279653,178.193
0.89168,412.487739911,636.919802054,-182.584,168,54.2313,178.805328584,178.891455844,5.18457803065,71.9833,168,25.3406773274,178.774,1146.16977055,375.927905076,-0.638625875748,200.851861899,100.365,81.9146542812,270.11747142,178.933
0.876677,367.020625813,293.915897685,-183.096,169,54.3439,179.450560024,179.538312118,5.17660529091,72.1974,169,133.700222423,179.428,870.576186,196.65846122,19.0824008102,84.5001552527,99.4614,130.78980859,175.033731484,179.602
0.867558,314.058874694,594.056593948,-183.562,170,54.4796,179.787417662,179.852865608,5.18998468052,72.3679,170,57.5183485053,179.761,847.564399241,131.794784916,14.1594024868,183.06341712,101.638,131.959606694,225.795954412,179.914
0.87381,207.635747718,422.269485078,-184.262,171,54.5898,180.583425977,180.657645304,5.14159198782,72.5359,171,-1.96718029295,180.56,909.151901943,207.639861457,-0.7355715889,161.246435101,96.5529,73.0672599777,184.710206229,180.708
0.871398,333.038054256,350.750277413,-184.597,172,54.7023,180.87055487,180.963829584,5.26550165499,72.7379,172,134.653579809,180.852,667.169136311,127.470990262,-37.955519396,124.837299843,106.151,127.783626515,112.816587199,181.019
0.873659,475.940941537,406.096032831,-184.937,173,54.8308,181.245498913,181.33235321,5.14845548387,72.9682,173,151.734276773,181.223,933.984687631,288.654544481,56.1251957935,121.93415987,95.9266,106.97511061,217.622572604,181.379
0.878947,449.406571908,489.27422645,-185.545,174,54.9505,181.780392077,181.864737088,5.23908337385,73.1796,174,44.9574115387,181.758,1098.4797299,237.440525276,16.9413492489,158.503403359,100.849,144.828202969,208.316737437,181.907
0.871488,439.336830596,296.599049093,-185.673,175,55.0289,181.930510187,182.013860956,5.26991918687,73.3347,175,145.888313545,181.905,1104.79182734,268.543925985,15.0125323941,89.0193395059,99.4226,123.580433093,141.893055287,182.072
0.848722,357.378658183,289.367039933,-185.784,176,55.1338,182.024606869,182.111776372,5.4512964074,73.5848,176,134.9446097,182.002,923.03558975,221.486012655,2.82499657721,94.8678990136,113.966,121.014504259,104.819769068,182.186
0.889139,404.857930334,468.582428978,-186.512,177,55.2345,182.886486648,182.976357154,5.22228680702,73.7246,177,144.931821458,182.87,761.38931761,141.522127289,-38.4350501867,216.377645731,100.749,150.307682218,208.698600809,183.038
0.877265,351.932735123,492.994962482,-187.622,178,55.3463,184.060544943,184.148578319,5.14724742461,73.8931,178,140.879885642,184.032,1159.04026561,182.443472797,21.3189917678,168.881708455,99.6494,138.975724893,211.169165288,184.183
0.873562,434.274322975,382.639962582,-187.59,179,55.4525,183.959287755,184.04563067,5.27893040061,74.0683,179,57.0866377473,183.944,1151.15366342,257.831340673,-0.981961081079,114.108503779,106.365,133.455860088,118.125237463,184.105
0.876175,364.797801688,480.767513849,-188.195,180,55.5552,184.530039365,184.621217483,5.33845108575,74.2158,180,20.6531169575,184.505,880.729764642,153.868965227,29.2927395196,181.792042609,112.015,145.801696225,260.92657771,184.669
0.868775,342.026164416,498.896184636,-188.832,181,55.6246,185.14953432,185.240547247,5.26491258128,74.409,181,6.57367752072,185.13,978.025788792,287.972274624,178.967669158,109.071581856,105.64,73.8683221894,268.824707306,185.292
0.868151,327.917240942,440.09927149,-188.904,182,55.7296,185.292129352,185.393425371,5.28374602203,74.5791,182,158.383114928,185.264,1005.26189791,158.859833151,19.6236590555,160.816241809,104.045,128.336174687,214.710605856,185.428
0.858297,328.280155201,394.160919922,-189.281,183,55.8316,185.649982257,185.750439992,5.39013944328,74.7753,183,117.549630185,185.629,989.199831573,206.941371445,-0.225558259209,125.282040365,107.67,122.051219221,155.480944092,185.81
0.858739,265.322330407,525.373750034,-189.456,184,55.9235,185.722897685,185.847166181,5.29689557882,74.9117,184,119.90233965,185.707,575.33234346,97.5814752604,0.32267102453,145.710248777,103.848,116.198600543,222.044759045,185.912
0.879478,322.791773619,440.806287598,-190.171,185,56.0311,186.588052213,186.696826932,5.27525621433,75.0726,185,146.960796427,186.562,947.940171182,157.098098464,16.7199522978,161.239592322,102.738,135.277159772,179.315422342,186.735
0.872239,280.45059149,599.534679677,-190.298,186,56.1564,186.620950246,186.713569088,5.4852906959,75.3008,186,42.5184612404,186.596,939.533692252,196.140857882,-2.57984285422,183.080877501,116.253,108.937096459,215.811425381,186.751
0.88284,297.747165344,421.600285269,-190.993,187,56.2704,187.360840144,187.457349542,5.44643454664,75.5193,187,127.241308622,187.347,710.509916638,91.109091113,-0.451783387873,126.703760307,113.664,132.969915157,124.040294629,187.516
0.872975,568.418534781,402.363412105,-191.443,188,56.3972,187.741264547,187.827895059,5.34538847509,75.7239,188,126.089027998,187.707,1549.03376141,349.865788005,-0.479319833689,138.777008295,107.826,141.41623236,164.890760918,187.864
0.885672,435.813152434,751.710059295,-192.078,189,56.4543,188.289854723,188.365058955,5.40502198614,75.8472,189,167.117815875,188.272,1137.57196788,296.303385128,-0.433996578475,243.305436898,110.856,132.980047636,162.913470541,188.43
0.867826,505.401133667,720.946367337,-191.929,190,56.5607,188.080431308,188.158604582,5.42932884876,76.0698,190,96.3757572707,188.057,1021.35289169,349.10691441,13.8733582662,254.198350337,113.17,99.5413508638,335.845044656,188.209
0.880333,418.601894149,321.419028899,-192.673,191,56.6257,188.930492691,189.014421647,5.44167186657,76.2432,191,122.339475302,188.904,935.133168336,267.933646089,-1.00873545469,111.31112869,115.347,104.298310529,91.9000925242,189.058
0.868467,341.526372087,413.272700502,-193.454,192,56.745,189.687546007,189.772156433,5.41831570688,76.3569,192,29.4915915005,189.662,929.999637681,162.679318811,-1.96557879108,131.648614074,109.035,118.760340487,112.54340893,189.821
0.855867,464.238914666,370.810294896,-193.838,193,56.8355,190.122419186,190.203394745,5.44129748271,76.547,193,125.560555062,190.099,1019.79198118,268.276706654,26.802385779,108.896440747,116.711,111.099087205,160.596332862,190.259
0.866937,350.23801462,292.40825078,-194.048,194,56.9517,190.409645529,190.489395081,5.3343072057,76.7085,194,113.247073715,190.397,1118.7045676,194.401539286,-0.76217990703,121.74909634,103.467,123.445835853,164.969199051,190.542
0.835281,400.33737399,394.218304129,-194.656,195,57.0337,190.94753423,191.029334709,5.47946067513,76.8795,195,17.5123015387,190.917,1243.73882193,274.855477967,-0.77382325967,109.571043286,114.997,84.7667198206,175.461994513,191.059
0.855635,329.645159726,396.851024771,-194.673,196,57.0971,190.844362643,190.925599645,5.42962323345,77.0691,196,86.518739802,190.822,766.559981754,166.337233862,-3.30258909887,108.548604405,113.573,121.989298879,91.2562287214,190.983
0.855123,335.80995709,538.782967038,-195.321,197,57.2085,191.624592874,191.702370625,5.4662833113,77.2177,197,65.7402181865,191.597,918.29685633,179.870715602,20.6201800415,164.614145377,114.368,104.885155083,259.454800352,191.753
0.878873,314.68722352,476.496200115,-195.38,198,57.3535,191.631541903,191.71814411,5.37703242474,77.3868,198,118.361274733,191.61,818.32770119,156.489987155,0.0867437280448,186.495022788,104.57,118.476085369,181.524603851,191.765
0.8689,334.135333601,480.821439188,-196.535,199,57.4338,192.700882682,192.777570392,5.45793135452,77.5341,199,151.989241788,192.682,915.056423126,139.041493149,-0.80241383813,154.920394627,112.046,133.493239134,162.620820337,192.81
0.885438,318.388150994,375.672428573,-196.287,200,57.5462,192.608618489,192.691583821,5.50464423082,77.7513,200,94.0853199144,192.59,949.537489698,188.925569391,37.7798154144,97.7720366747,125.653,116.762041673,165.366603375,192.756
0.86812,311.465462821,448.065230737,-197.214,201,57.6474,193.468615405,193.550945561,5.45627802276,77.8854,201,77.3410523529,193.434,808.169823739,139.71577198,22.8013838381,136.062554791,112.17,130.22539263,197.006359496,193.581
