AverageAbsY,AverageQLoss,PolicyRegParamNorm,StdReturn,AverageAbsQYDiff,MaxEsReturn,AverageQ,AverageAction,MinEsReturn,AverageAbsQ,AverageReturn,Iteration,MaxReturn,AveragePolicySurr,QFunRegParamNorm,Epoch,AverageEsReturn,StdEsReturn,AverageDiscountedReturn,MinReturn,AverageY
535.001051723,1264.33,126.226,252.005598099,12.2715009691,293.718778347,534.733,0.471067,5.48068150415,535.518,548.026304643,1232,1018.45700382,-552.409,327.514,1232,41.4082802265,54.5709564513,135.254861526,378.060794175,534.764355632
535.052365142,1351.42,126.267,54.4410567104,12.7205821962,317.073036721,534.808,0.590538,5.59859782289,535.62,327.17725032,1233,399.697844732,-552.73,327.742,1233,41.2335409408,56.5476118617,138.224251873,248.567325843,534.819902681
536.077394122,1271.03,126.272,82.7295311514,12.160552876,101.833542405,535.852,0.62144,5.2988580683,536.625,346.100143713,1234,442.113006142,-553.817,327.972,1234,24.3645346283,22.4000091766,148.592429516,231.976513746,535.847720843
536.930207443,1224.78,126.3,249.488877657,12.1302742596,174.994645141,536.682,0.509628,5.56100264166,537.464,576.049979338,1235,1019.63037931,-554.793,328.213,1235,26.7358685772,31.8910445443,135.365447382,411.927820105,536.680976738
537.775425294,1300.06,126.361,195.773921332,12.3581159057,126.02155942,537.508,0.672934,5.55780964819,538.302,775.163875777,1236,1139.78076837,-555.728,328.441,1236,30.9468393645,31.0036772157,161.214618784,420.172069259,537.538718624
538.47072637,1277.79,126.435,96.8227453222,12.5704304561,275.749927662,538.21,0.556425,5.60828059706,539.059,482.185492399,1237,1018.3985188,-556.342,328.611,1237,31.746335618,46.1731824967,133.654940021,420.295091547,538.233894416
539.518447615,1364.16,126.489,5.51995805547,12.6581066217,190.308207814,539.313,0.623941,5.88271833954,540.149,404.168500272,1238,424.992741308,-557.421,328.821,1238,29.4458345007,34.8759290438,161.397831151,392.139051705,539.308648533
539.851582733,1301.33,126.5,194.532380331,12.5315040646,298.066926808,539.651,0.705537,5.83767300359,540.424,636.236049956,1239,1097.95527135,-558.009,329.047,1239,38.8635922181,62.7591331181,175.791639447,341.579015366,539.655238917
540.831138339,1295.18,126.522,3.72469298347,12.38123462,234.41354879,540.602,0.634359,5.74356127955,541.387,395.981391383,1240,403.806868863,-558.969,329.212,1240,35.2442256787,46.4116533435,166.825375629,389.047903999,540.623356648
540.887621716,1310.06,126.588,25.1475772639,12.3163033569,272.904346609,540.649,0.656778,5.68721554648,541.465,424.191235531,1241,445.267115574,-558.962,329.409,1241,31.9818955213,45.7952124979,171.454052951,329.358016094,540.676669545
542.471394401,1184.54,126.601,8.25409799083,11.8273472758,217.570194557,542.224,0.658354,5.12400738804,543.032,390.708348175,1242,407.569706527,-560.067,329.599,1242,23.0227990235,34.2949728254,164.574423631,368.829389542,542.224517019
542.395582535,1259.15,126.643,180.731604787,12.1818548116,278.230897244,542.137,0.716944,5.45315284426,542.929,639.867163563,1243,1146.87478506,-560.337,329.847,1243,28.8354263203,46.0395991279,195.96217858,356.35740996,542.158961205
543.091393918,1319.9,126.684,166.557160727,12.6436883021,283.283053449,542.861,0.694438,5.4517819806,543.684,532.724498409,1244,1160.32044588,-561.441,330.094,1244,37.9214307229,60.0080046224,183.917194959,243.567542731,542.859861823
543.485901398,1339.53,126.692,9.71740826772,12.5403202382,244.31728895,543.217,0.659379,4.66037593866,544.017,442.796938522,1245,464.29979932,-562.046,330.353,1245,29.9773631255,42.2096651059,175.489715644,426.242907798,543.242504767
544.183949941,1377.98,126.683,119.41771586,12.8647483845,302.806667545,543.884,0.622069,5.27511081825,544.745,337.990417864,1246,728.524440745,-562.52,330.558,1246,33.2133547065,52.2655952368,145.406002331,233.771332264,543.908823681
545.041780152,1296.82,126.749,138.675148405,12.4193422067,427.522925699,544.798,0.673064,4.2969528291,545.628,431.451614841,1247,711.67203453,-563.549,330.761,1247,36.411924076,74.1659216476,167.476357482,232.286095443,544.79444982
545.863514765,1258.31,126.809,9.58302999766,12.4027485316,224.890739519,545.635,0.633147,5.76477328322,546.449,385.746447304,1248,402.018685955,-564.22,331.02,1248,40.9328121037,52.6120880185,163.378682562,337.604740661,545.629235142
546.855226948,1256.57,126.861,24.0119537446,12.4243043972,273.212424543,546.588,0.641994,5.754523976,547.384,390.50326383,1249,421.578769035,-565.104,331.167,1249,26.9077405174,45.3768809999,153.589864935,276.27879333,546.599913798
547.105640157,1336.22,126.919,74.680552711,12.5234747552,153.359493577,546.855,0.66578,5.24583943874,547.662,405.198917651,1250,701.286169387,-565.437,331.329,1250,31.8581734633,36.921451411,165.945469869,264.232973793,546.876581913
548.71767072,1346.73,126.946,90.8029073831,12.5771325247,235.095338249,548.517,0.639181,5.78833523024,549.305,328.389145482,1251,478.936782058,-566.633,331.624,1251,36.2766232521,49.4510839842,148.703685579,240.784924436,548.516067912
548.591732056,1368.3,126.977,72.1166139738,12.7468338638,347.67365294,548.33,0.561764,5.57231308603,549.131,302.853300336,1252,502.83816629,-566.99,331.816,1252,38.6531905622,57.9185224055,132.459103384,253.818763214,548.370917231
549.01023869,1324.62,127.034,8.28857997653,12.549926527,389.848728317,548.744,0.642912,6.68679576352,549.646,404.17412319,1253,426.332841321,-567.533,332.0,1253,41.6184606581,72.2412636386,161.234698471,390.530418275,548.74627389
549.182718693,1386.14,127.04,90.2051571918,12.8654913265,321.006631685,548.922,0.599794,5.36523662372,549.791,444.51603052,1254,1019.7478214,-567.932,332.196,1254,54.4779333794,84.8975017361,158.923938132,385.882730897,548.920488764
550.579431638,1324.96,127.069,227.823605878,12.4755636465,322.379902182,550.325,0.515465,4.60275593898,551.146,502.947639707,1255,1020.59325279,-568.768,332.411,1255,29.3059887911,52.5313667642,143.123663219,363.547291004,550.339876977
550.65271116,1331.73,127.107,72.0026166429,12.6591805449,215.740328648,550.4,0.607593,5.34373002295,551.263,334.288816723,1256,464.154261922,-569.99,332.592,1256,24.7208444228,38.8705307195,148.141867623,253.444004315,550.403905306
551.816461942,1402.59,127.136,64.4272029458,12.8211098441,291.139730209,551.562,0.664613,5.56713188778,552.406,372.474222174,1257,469.796541126,-570.472,332.778,1257,40.3548275254,53.677559714,160.616572416,252.609799992,551.580765474
552.152077136,1342.54,127.134,267.440214433,12.5695760627,149.210695689,551.94,0.478276,5.57403517541,552.778,564.974750067,1258,1021.68394028,-571.007,332.969,1258,23.5402202816,25.8566581193,134.274707125,322.102780193,551.939413038
552.571908162,1389.28,127.174,45.2597167866,12.774907714,94.550730071,552.331,0.662211,5.19598773377,553.159,417.363313454,1259,615.5453047,-571.141,333.189,1259,26.9750727704,23.7023264983,169.255893756,370.124634302,552.33289079
553.61696096,1318.23,127.194,76.2442776991,12.5163593439,234.514224393,553.356,0.645417,4.88332404633,554.196,404.031763606,1260,526.692076939,-572.082,333.402,1260,24.9004353107,36.7716993831,161.685287208,163.587091664,553.381091869
553.892344622,1373.46,127.243,199.210757525,12.729010243,147.264700498,553.593,0.69909,3.82679657034,554.457,668.78493407,1261,1148.39566641,-572.958,333.598,1261,24.2840910424,28.4774828622,197.219486949,244.399356109,553.612162875
554.583928317,1366.92,127.265,132.349518414,12.9478584895,281.111705097,554.282,0.620717,5.44117061607,555.175,601.757281585,1262,912.940608689,-573.278,333.84,1262,36.4685243336,55.8171348336,164.802862011,248.030832155,554.304531339
554.911876967,1358.09,127.314,82.7291408027,12.7572854327,196.222340755,554.657,0.636775,4.64196662484,555.514,361.699248117,1263,499.465135632,-573.92,334.031,1263,34.5749155657,40.0252384577,153.762266176,242.598677884,554.659862905
556.761257096,1413.09,127.386,49.8969560813,12.9065560539,130.477725451,556.51,0.585615,5.32125086937,557.365,284.197382245,1264,409.978280968,-575.625,334.222,1264,19.5685014636,21.807770234,137.702694908,248.441190535,556.51217039
556.376207362,1513.56,127.447,102.28635851,13.1578474674,113.065588263,556.083,0.606168,4.9254759818,556.92,433.08300516,1265,1019.8233039,-575.234,334.461,1265,23.5245984295,26.026761535,162.519425612,337.760217418,556.109636146
556.589807427,1333.22,127.49,92.1741180321,12.6661345709,278.829679924,556.295,0.532136,5.13490739502,557.192,171.514080145,1266,433.810633552,-575.573,334.691,1266,26.656435631,42.8180968437,93.2425911469,52.0561540866,556.303394004
557.619770258,1450.6,127.549,113.861730335,12.9508043568,371.169369575,557.296,0.562754,3.95688084511,558.225,340.588603112,1267,1019.8983143,-576.362,334.831,1267,29.777409091,61.9639818499,134.797391141,246.587505029,557.312346464
558.313627726,1384.32,127.563,70.6123555543,12.7966254782,317.288921653,558.03,0.589367,5.12824035064,558.908,321.419342779,1268,436.042318118,-577.601,335.089,1268,35.7484783244,56.2852603025,140.596798747,249.081769007,558.037916979
558.772513917,1384.96,127.601,23.8384586256,12.6675043911,435.688996967,558.477,0.624608,5.57386451271,559.416,376.848348828,1269,420.982506724,-577.834,335.306,1269,45.4555615273,88.8590219974,161.566842397,337.889468594,558.460777588
559.224743641,1476.58,127.661,21.7272124719,13.2126898584,197.983139419,558.904,0.612968,6.09077687137,559.778,341.808717162,1270,396.58779088,-578.494,335.489,1270,25.1014803064,31.4606903689,153.169859383,251.240859138,558.956960778
560.373464302,1367.65,127.671,5.20033582591,12.8590381422,147.435405249,560.145,0.633484,3.42951299404,560.982,401.880990738,1271,417.536763842,-579.771,335.696,1271,24.5233910303,30.0442148658,165.423173145,384.082742087,560.139989438
560.19594441,1431.64,127.704,18.3604907102,13.1818315165,127.793246143,559.937,0.64077,5.76113603848,560.79,381.833174756,1272,412.757116657,-580.141,335.932,1272,34.0542148627,32.1148747838,162.296180239,330.245092086,559.954004425
562.107228945,1427.63,127.766,122.612729671,13.1368741835,376.420053085,561.827,0.650179,5.50296902504,562.684,533.606385023,1273,793.800503271,-581.087,336.133,1273,31.9869958595,59.3763291215,185.991646973,395.740874235,561.865573586
563.061811589,1448.4,127.806,44.031565239,13.193778354,168.979580687,562.796,0.619762,5.48652697199,563.675,440.399685937,1274,579.224389996,-582.978,336.363,1274,28.7073826046,30.4670858342,172.913357687,316.795481059,562.800987286
563.558179835,1397.9,127.886,88.2760859811,12.8514492666,90.1244642405,563.304,0.608752,5.77060763826,564.184,392.967073325,1275,474.608412757,-583.148,336.594,1275,26.6599024077,24.2235458973,149.123353465,166.622057629,563.295232337
565.313033292,1487.02,127.894,33.4175657116,13.4229351317,110.557833568,565.078,0.644766,5.19731910848,565.932,372.668144986,1276,483.613061609,-585.281,336.777,1276,23.3864028839,21.3206525642,159.55915947,249.982419304,565.092240041
566.686182141,1558.22,127.972,46.9275774343,13.4547272923,119.897932419,566.454,0.637023,5.75551785977,567.282,406.204799029,1277,461.300430509,-586.418,336.947,1277,30.6372383932,29.5119897901,166.031460655,249.764159883,566.484072439
566.586109952,1593.52,128.003,211.442600208,13.7090068273,175.775596213,566.333,0.498293,4.83979724819,567.211,566.198795472,1278,1020.76382983,-586.43,337.197,1278,29.784915987,35.9759508272,149.001299617,260.631656047,566.341761177
567.76417082,1487.51,128.018,205.845844097,13.3594030514,121.927465921,567.522,0.686762,4.18742310677,568.329,692.03218901,1279,1080.25164239,-587.469,337.382,1279,21.9601486299,24.1762266366,191.817754625,234.287235748,567.556809057
568.502092097,1536.25,128.031,94.6527774003,13.4436002678,159.983477606,568.31,0.659464,5.10175393062,569.114,571.106275866,1280,850.10909526,-588.295,337.615,1280,31.2246578774,36.0790802229,189.168970538,376.397051959,568.303668145
568.98928965,1457.22,128.063,307.912891898,13.1555390685,245.932770393,568.775,0.614098,4.68323828041,569.611,629.167987147,1281,1206.71927965,-589.334,337.852,1281,29.9628757341,46.3877271278,157.343994036,214.778579644,568.782345078
570.631130006,1484.23,128.089,153.285547388,13.4555060085,125.175507835,570.381,0.546024,4.64860453303,571.253,286.541918236,1282,1018.93206655,-590.83,338.022,1282,28.6630412972,29.1181543347,124.945174377,221.877825073,570.408536913
571.445615011,1470.05,128.102,207.05695243,13.3464085516,281.335147137,571.206,0.674596,5.04221682448,572.07,704.999424806,1283,1109.34858807,-591.449,338.235,1283,32.7038118078,50.7563193359,195.017823884,233.789564937,571.226716558
571.675586809,1553.09,128.143,168.312641372,13.580544119,97.1663229749,571.403,0.642138,3.81711086011,572.361,425.977089825,1284,803.286997859,-592.484,338.487,1284,24.7369816442,24.557174524,157.238910445,227.438352508,571.407471239
573.100161651,1485.73,128.17,171.009915748,13.5681869295,148.778350399,572.807,0.541939,4.59776319079,573.731,465.382502834,1285,1018.41347026,-593.411,338.726,1285,27.8335291561,34.1552995549,148.91164512,269.712436599,572.833769817
574.904037051,1511.79,128.171,170.224176157,13.5987380077,308.966221095,574.623,0.539957,4.39832129515,575.556,451.140983843,1286,1018.47407747,-595.373,338.931,1286,34.9774313742,51.7110492173,153.11222714,277.063418149,574.624203552
575.999064359,1584.45,128.229,109.472219373,14.0919933787,139.245192446,575.706,0.591858,4.83752503577,576.633,389.953026512,1287,912.025303378,-596.506,339.188,1287,28.3885148275,32.4778389528,156.46593158,300.580670038,575.717073294
577.235880034,1504.64,128.283,189.40476822,13.6157004921,222.383508276,576.942,0.520313,3.91324765837,577.864,674.451961067,1288,1021.5547259,-597.263,339.38,1288,33.8057176375,47.2688497855,150.715183553,422.879408796,576.958886158
577.776681183,1544.27,128.302,93.4285984574,13.8530079349,131.549409873,577.461,0.59029,4.41642159778,578.397,365.4886178,1289,848.446564307,-598.226,339.563,1289,23.9902596123,26.7014032703,152.552108217,274.852252045,577.451180108
578.857879305,1547.04,128.326,108.556099657,13.7218384621,233.831462315,578.51,0.548574,3.47165711319,579.483,360.366297023,1290,1017.51482514,-599.515,339.8,1290,29.7074275938,46.034879993,142.572206225,288.443977764,578.554676317
580.677110277,1558.37,128.373,13.6353261567,13.8834125155,190.460723917,580.35,0.626431,4.05714087139,581.299,436.407413453,1291,459.129019167,-601.414,340.093,1291,23.3264419213,34.9592807034,170.958861745,373.200133704,580.376818233
580.917313077,1553.2,128.432,39.4347999748,14.0030296411,225.9792152,580.624,0.590881,4.6895216222,581.56,403.034305802,1292,491.039275351,-601.805,340.356,1292,38.0115131807,44.3748733785,166.025620148,217.264117976,580.631195672
581.968590131,1614.28,128.487,10.8791196046,14.1511362932,250.753027624,581.672,0.612883,4.25608785229,582.593,407.503402584,1293,429.705028986,-602.955,340.526,1293,35.1770353956,47.8244819159,166.931735887,383.978566468,581.679419867
584.243621805,1578.91,128.487,13.4297392833,13.9581435969,197.914015351,583.937,0.581539,4.87567369882,584.91,370.327129677,1294,410.286420252,-605.223,340.748,1294,32.3973187289,39.2385653037,158.293474866,342.997968474,583.969538028
584.572233247,1623.97,128.518,17.8832303645,14.1277391413,101.715672172,584.281,0.6531,5.66748191605,585.211,390.670999429,1295,429.885019742,-605.91,340.982,1295,20.9392029588,20.4931340086,163.912785496,337.864837946,584.300987735
587.018136656,1582.31,128.56,23.6867266818,14.2794698382,267.133662687,586.744,0.622497,3.55016669038,587.692,352.717893606,1296,422.732168694,-608.174,341.231,1296,33.0379648754,50.6002057984,155.906698192,313.26783172,586.749168423
587.712606179,1646.75,128.587,22.0544655844,14.3529782546,121.425628391,587.382,0.506871,4.79825555008,588.354,347.800353877,1297,391.250197933,-608.7,341.444,1297,19.8501309444,25.43276799,153.687802358,313.168557472,587.416482479
589.165383368,1623.17,128.616,12.4787767235,14.1902600518,218.366900876,588.862,0.462861,4.60064615087,589.796,317.090904508,1298,369.904021992,-610.201,341.689,1298,19.6610077311,29.3934244421,144.061325776,297.740712308,588.872260138
589.517700716,1572.29,128.667,19.0468032688,14.1395569338,183.057908938,589.196,0.539969,2.81451739506,590.136,403.659035369,1299,435.118978336,-610.857,341.917,1299,31.9228800205,35.1605985295,165.432476848,345.921084929,589.199900572
590.632485827,1615.19,128.671,10.9502695626,14.2056337988,136.820023399,590.323,0.639996,4.34148468071,591.258,356.611290667,1300,381.907824583,-611.662,342.156,1300,25.6017005386,28.6272698826,156.644241933,334.736717061,590.330979981
592.278479201,1685.21,128.703,44.3105610773,14.69159925,387.832983307,591.985,0.519757,4.99785058846,592.957,324.944316827,1301,431.21204153,-613.227,342.373,1301,39.5655124638,72.4842832844,143.444335813,254.899871009,592.009154459
