AverageEsReturn,MaxEsReturn,StdEsReturn,AverageY,AverageQLoss,Epoch,MaxReturn,Iteration,AverageDiscountedReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,MinEsReturn,AverageAction,StdReturn,AverageReturn,MinReturn,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageAbsQ
233.060436839,360.639865851,92.3241570699,28.6475776423,3.00123,837,1234.79492988,837,153.285151734,90.0684,0.61438629711,28.6539167778,72.1623424037,0.997676,269.803980623,371.463726118,133.431683716,128.234,-28.9503,28.6439,28.6603
282.879327232,473.017666706,165.879272627,28.6844659606,2.51482,838,1318.77044948,838,115.059909467,90.1172,0.572715315446,28.6906750362,59.8304616514,0.996938,212.927618065,222.141508962,137.582525554,128.26,-28.9497,28.684,28.7014
343.750804989,620.531131589,189.141538002,28.6342513601,2.23988,839,1726.27338054,839,192.731385135,90.2282,0.54345220253,28.6429429085,36.8980595027,0.997338,274.169830328,613.142100064,154.470408465,128.306,-28.9246,28.6327,28.6511
452.789119596,666.495443514,204.357112861,28.6328265398,2.37875,840,952.459234625,840,215.412084957,90.2971,0.545345417717,28.6386878467,78.5231685814,0.9973,80.9633537384,687.889659764,602.097918133,128.393,-28.935,28.6326,28.6489
547.642410584,718.252120999,158.496992839,28.6649223505,2.16897,841,911.839881248,841,216.48281206,90.3823,0.53808082904,28.6699282675,287.52973478,0.996874,77.9149111443,804.521290753,596.091031068,128.439,-28.9589,28.6639,28.6806
402.307858933,736.580408216,227.347735376,28.593467888,1.83446,842,1701.13025402,842,231.77353548,90.3844,0.497807787538,28.6003684525,83.4000170046,0.99714,207.415215132,1081.66531167,855.8650035,128.539,-28.8756,28.5932,28.6111
492.80093122,834.407076384,211.567348344,28.580064075,2.12172,843,3407.51685093,843,237.940937232,90.3868,0.519400814624,28.5885556359,274.933803595,0.997451,777.666777741,2164.77298312,1277.88954903,128.572,-28.8482,28.5798,28.601
841.255123054,1285.0499408,333.331905979,28.717658627,2.03901,844,1002.37052462,844,232.305071797,90.4504,0.515034332486,28.7239135594,509.723023277,0.996728,143.251703499,807.473177347,631.174541048,128.582,-28.9962,28.7152,28.7318
450.23022335,726.800646992,243.521701748,28.5497822127,2.35265,845,1358.59568249,845,129.659486004,90.5219,0.534777438765,28.5552541634,58.4936894466,0.997152,277.123205419,285.697376796,169.689869937,128.644,-28.8204,28.5481,28.5647
429.502159375,767.379745967,239.990266293,28.6480368671,2.19891,846,1593.35708461,846,230.397210684,90.5367,0.532533636594,28.6549736913,104.075702001,0.997742,243.010907434,822.132436635,651.40778273,128.723,-28.922,28.6461,28.6653
305.850100188,567.972941909,138.299473412,28.7057366912,2.20679,847,1314.23942296,847,174.825463536,90.5054,0.521028812101,28.7112459438,47.0561819585,0.997434,365.155877857,561.010114549,40.7509071176,128.808,-28.9868,28.7062,28.7217
208.662467535,608.445705388,180.825241028,28.5854202316,2.35983,848,3339.11835993,848,246.907758953,90.5368,0.539318892472,28.5904208291,35.8055459535,0.997534,737.722722475,1704.59163127,899.710343731,128.899,-28.8675,28.5829,28.5968
557.765158757,1441.77692123,488.491810167,28.6141361652,2.2536,849,3335.63986587,849,205.532959514,90.5507,0.542444662053,28.621847492,11.8475204326,0.998451,1272.06011096,1389.82705328,295.039841194,128.991,-28.9065,28.6137,28.6317
367.472024348,737.470999707,267.446849597,28.6819325574,2.81106,850,1415.22230994,850,222.132614664,90.6693,0.575467328594,28.6880327057,25.6242942724,0.996774,190.930207633,821.347075098,566.593533575,129.079,-28.956,28.6795,28.6975
320.644213009,821.920189768,234.843685613,28.6950439667,2.21465,851,3512.20529909,851,238.549012232,90.6943,0.539768746796,28.6997513028,18.2350555639,0.998413,1121.63010801,2265.66368981,166.712162736,129.119,-28.9876,28.6951,28.7098
428.648326555,903.871632911,286.038423072,28.6190621622,2.37109,852,2967.23901342,852,251.006733528,90.8452,0.556272900856,28.6250682634,16.4840681102,0.998214,573.674153446,1596.04075943,1005.72754042,129.237,-28.928,28.6175,28.635
668.058295484,1005.21236026,367.679787998,28.755790944,2.3735,853,1541.68786333,853,238.739791194,90.8624,0.540897248285,28.7622381031,53.5213776663,0.997828,153.256738116,934.957385976,635.403133029,129.285,-29.0503,28.7555,28.77
165.172592371,938.250560192,278.189268054,28.7122826162,2.42433,854,11.3000241929,854,9.82729352851,90.9729,0.552505891781,28.7173261899,7.40271530052,0.997658,0.599316436737,10.4510640168,9.21969450975,129.374,-29.0024,28.7106,28.7271
537.986467684,1308.53833383,486.470571031,28.7230992841,2.32042,855,2388.58390429,855,212.8739436,91.0916,0.547625006177,28.7316136555,14.7713652096,0.997696,25.2362778738,2351.32873796,2300.10821275,129.389,-29.0195,28.724,28.7419
322.212141045,978.027799495,412.355718591,28.6605472447,2.55712,856,2633.85456239,856,208.457449469,91.1533,0.556698181162,28.6698653464,21.3775508903,0.997104,637.251991958,1578.12714225,658.557271223,129.426,-28.965,28.658,28.6788
106.138750525,950.092683779,235.155755072,28.7960016135,2.2546,857,2587.69147215,857,32.1071217877,91.1665,0.539659161581,28.8025790654,11.3604629114,0.998159,670.250359903,227.011342452,11.7668698654,129.478,-29.0738,28.7953,28.8156
15.1882119025,30.576149297,4.93319789631,28.7511094014,2.50193,858,2853.69783182,858,229.384546281,91.2545,0.558080016646,28.7579819912,9.01581932405,0.997992,300.046005694,2536.98690895,1872.78368256,129.563,-28.9964,28.748,28.7652
921.381804261,1838.22603023,624.93122789,28.7198476742,2.26738,859,3508.5851096,859,253.908512454,91.2503,0.532434271585,28.7262829395,48.4966076224,0.997998,95.4737737596,3368.22437119,3196.17085355,129.679,-29.0172,28.7196,28.7365
471.91683615,808.214275304,262.970787986,28.7406135792,2.17855,860,3218.51553328,860,247.668505347,91.3054,0.530541038834,28.7502397948,9.91979258813,0.998036,37.1090214247,3141.49147058,3102.39678144,129.683,-29.0444,28.7398,28.7601
415.650008769,1084.69665078,353.581324902,28.6070307674,2.84647,861,1980.20973235,861,256.094376294,91.3246,0.581028470791,28.6159411616,65.2181701095,0.997637,204.679261745,1207.97957442,1024.99217565,129.783,-28.881,28.6058,28.626
494.729201594,1111.73572034,335.516275988,28.5915656817,2.34595,862,3392.4731109,862,199.107298432,91.4193,0.535843362129,28.5997654692,122.666762709,0.998164,889.287605565,1006.64313543,302.689231665,129.819,-28.8617,28.5913,28.6131
341.194710538,748.264834064,211.609894819,28.6674691603,2.31354,863,3153.32412703,863,216.10984212,91.4038,0.533027782357,28.6734422873,20.2608411278,0.998199,1140.69723141,1506.31810492,299.381176073,129.893,-28.9229,28.6647,28.681
759.938907218,1193.83485158,418.562099599,28.6070341568,2.34396,864,2998.60797426,864,221.320758675,91.4981,0.54103541425,28.6166980685,68.3928866047,0.997389,936.909785993,2449.65318185,136.849498645,129.947,-28.8916,28.6073,28.6258
446.772281301,788.984958997,300.879980067,28.5799895417,2.43674,865,2264.18026782,865,176.73219733,91.5138,0.553242968553,28.5879665029,58.3251929846,0.997047,495.375080254,656.798882482,147.279890572,129.927,-28.8489,28.5783,28.6013
456.707945035,936.563544762,289.427672757,28.6602346233,1.98592,866,2268.91355705,866,153.624675829,91.5909,0.527115091468,28.6687430335,62.0081647053,0.997465,468.202922662,473.646200922,157.567592142,129.895,-28.9344,28.6604,28.6791
232.007185578,479.833153733,132.656011132,28.5635060662,2.23698,867,2828.49133643,867,188.548155205,91.6156,0.543753952331,28.5720407824,78.6683151715,0.997985,1144.37990974,1734.67244962,154.879675503,129.974,-28.8288,28.5612,28.5829
294.535507203,658.635973453,202.388352303,28.5760267102,2.17822,868,3028.83704021,868,233.127879019,91.666,0.562651908841,28.583882633,25.7124557333,0.99821,71.0074107822,2942.95617528,2834.19489751,130.022,-28.822,28.5732,28.5929
239.39533033,417.157086272,146.68712924,28.5523916552,2.65388,869,1024.85840216,869,239.644398973,91.7918,0.598510648477,28.5609786101,15.9429910977,0.997296,89.3115640076,786.32618423,699.496465148,130.066,-28.8363,28.5523,28.5716
50.0309380409,629.106530211,131.481147893,28.6141132148,2.21807,870,10.9000444411,870,9.07476667535,91.8773,0.564580571987,28.621254104,6.12948568501,0.999979,0.352761933319,9.62815665453,8.28722469633,130.098,-28.8897,28.6136,28.6327
382.665115577,1901.01900581,596.511360893,28.5935711609,2.50137,871,3067.48997051,871,237.540253344,92.0205,0.589102994883,28.6043728566,10.5763104406,0.997446,688.960401336,1566.39804755,814.28143232,130.149,-28.9,28.5926,28.6139
518.477188578,1803.76027123,656.804302766,28.5807895514,2.34706,872,2883.14245958,872,229.431272374,92.0494,0.554599662165,28.5894217898,24.8447477617,0.997331,731.342067109,2042.93936491,846.351650028,130.227,-28.8659,28.5817,28.6
402.642377149,1097.90041006,361.478824039,28.620573442,2.34599,873,2684.21146397,873,219.39711142,92.1049,0.561548299527,28.6307574906,51.7413771979,0.997712,33.9410217198,2642.10364982,2575.75032901,130.279,-28.9262,28.6196,28.6424
360.438515148,897.52451619,320.927577714,28.707836654,2.40254,874,2191.37444118,874,197.844188438,92.086,0.562723493796,28.7136551344,20.641086269,0.997195,417.642655676,1227.86463636,655.793486898,130.308,-28.9972,28.7062,28.7227
788.632918703,1406.4147863,524.556988051,28.652512368,2.15309,875,2262.07676148,875,200.381499272,92.1096,0.535791337017,28.6590335111,124.074691468,0.997643,32.7968216059,2220.91562726,2162.84517727,130.322,-28.928,28.6533,28.6705
675.814047014,1364.15337266,454.411738119,28.6386751032,2.19953,876,2475.14396119,876,200.131833398,92.2762,0.543731906442,28.6431205476,120.055097433,0.997262,834.7413999,1682.36450645,161.724308057,130.381,-28.9026,28.6355,28.6503
417.136610459,894.202021275,366.751442105,28.6350188668,2.3437,877,2955.27583846,877,230.894570851,92.3419,0.549078025877,28.6408623409,3.95501328016,0.997625,22.6025304239,2911.98803062,2887.38090515,130.437,-28.9146,28.6336,28.6502
515.646849182,1021.07073021,295.623213059,28.6447689923,2.45807,878,2897.06675462,878,228.626610187,92.4198,0.546280490442,28.6487379913,15.8848913931,0.997628,31.0687003718,2858.1797957,2783.31720433,130.48,-28.9358,28.6439,28.6588
393.421554477,1412.8100231,493.090692619,28.7014763169,2.63972,879,3455.00601789,879,251.004447437,92.4595,0.566812619733,28.7075771331,26.5877672892,0.997407,578.550807044,2536.74650559,1366.18612672,130.58,-28.9964,28.7034,28.7205
516.808113963,925.122795897,237.073508283,28.6671846032,2.24579,880,2753.03740904,880,227.045170362,92.5466,0.551248460373,28.6732522766,259.475742529,0.996259,368.684007826,2469.11927051,1697.48910989,130.634,-28.9652,28.6626,28.6812
536.281954844,935.222186767,365.079384365,28.662080902,2.24957,881,2656.55277043,881,221.620976738,92.5244,0.553560796081,28.6706550126,54.9207865088,0.99685,614.17039191,2295.68427857,905.080572999,130.708,-28.9498,28.6605,28.6802
141.604950921,1203.95681215,293.857172374,28.5687770807,2.49882,882,3050.27350322,882,33.6546061273,92.4607,0.5728600028,28.579621066,12.1894596669,0.997955,758.561212977,239.626491419,13.2161141774,130.747,-28.8343,28.5679,28.5892
160.044284749,942.177753467,247.205523144,28.5806723902,3.04146,883,3391.09522553,883,247.573425122,92.4484,0.627175675135,28.589303912,10.619590917,0.997586,41.9747846725,3308.27728342,3248.9891989,130.864,-28.836,28.5813,28.6008
294.186457248,862.681163166,247.189417337,28.5511645146,2.55288,884,2295.66845156,884,221.6702676,92.4499,0.594051935161,28.5575028708,33.4651508101,0.998037,465.501339369,921.787260913,397.040589226,130.942,-28.8486,28.5491,28.567
443.763487103,1738.37659638,594.670439737,28.6044715461,2.52792,885,3085.08437999,885,238.077663283,92.4936,0.584732432611,28.6132997745,18.5683875532,0.997812,43.9448817909,3025.27229551,2965.47119944,130.965,-28.9149,28.6013,28.6225
588.658296796,1686.52795674,565.776375306,28.6957338742,2.57886,886,430.03911184,886,130.224552472,92.4854,0.556699796004,28.7025854991,176.949900029,0.998506,104.786910965,236.696699809,162.064546857,131.018,-28.992,28.6947,28.7094
356.721663118,1160.96780385,355.79850164,28.5319751159,2.45367,887,2788.20267878,887,230.0301131,92.6292,0.560225408871,28.53865578,34.4248972148,0.998078,349.711313335,2595.4499167,1515.27391721,131.104,-28.795,28.5301,28.5466
732.717464265,1297.92835273,436.151746187,28.6605743462,2.12664,888,2664.7403855,888,226.337082122,92.7325,0.539061466511,28.6660867561,165.614223779,0.997497,47.8973823113,2592.29875708,2518.33384485,131.15,-28.9331,28.6608,28.6766
378.198482096,822.185334913,320.059130055,28.6067681964,2.18313,889,2353.16522687,889,212.664444319,92.7551,0.542427629179,28.6174670026,18.9363944178,0.997039,36.2412183282,2304.16034652,2243.36800332,131.178,-28.8826,28.605,28.6252
686.268770966,1252.01659188,402.021790628,28.633356145,2.19432,890,2622.16932349,890,225.422660035,92.7869,0.534673173717,28.640098824,354.616457891,0.99756,33.6592581178,2570.06198241,2521.10834775,131.215,-28.929,28.6326,28.6502
728.113723342,1142.92041849,469.088934254,28.7329293116,2.52576,891,3399.59719996,891,255.8955418,92.8084,0.552082103667,28.7387964257,112.369850148,0.997884,17.880217211,3363.0913857,3337.12062208,131.252,-29.0062,28.7312,28.7486
400.327193448,709.931027523,193.299248342,28.6937526366,2.15989,892,2908.22390755,892,234.929566193,92.8433,0.528289470325,28.7003974232,180.235938313,0.997872,34.4050878652,2840.08466371,2773.17715121,131.308,-28.9826,28.6934,28.71
480.552182153,872.623223681,243.377296915,28.6270089384,2.23901,893,2629.3238663,893,209.662125073,93.0342,0.547463901661,28.6329058222,200.222007216,0.997743,896.973817439,2157.89856064,152.436440352,131.335,-28.9015,28.6255,28.6431
330.626816131,667.903952854,255.147064408,28.6934765092,1.98929,894,2613.4481197,894,223.482333477,93.0451,0.520973246221,28.6974569342,87.6527736947,0.997804,800.896315334,1735.66410638,751.47584907,131.374,-28.9883,28.6919,28.7053
1086.97934644,1229.95216829,106.51831771,28.694734147,2.1334,895,2706.89170094,895,156.741278308,93.0258,0.530473199889,28.7003877828,974.403920303,0.998495,364.983299883,371.401122095,284.34214658,131.416,-29.0003,28.6954,28.711
391.229426325,699.148227938,185.659208769,28.6666828341,2.12369,896,2965.79933784,896,185.808193292,93.0345,0.522470026167,28.6712810105,166.946712171,0.998818,1039.64458399,1061.1405625,165.796270549,131.492,-28.9482,28.6645,28.6823
389.708094725,764.546540075,249.237956791,28.697313767,2.64567,897,2942.14904805,897,239.757996278,93.1874,0.563462052082,28.7043779899,24.5619336914,0.99826,529.784625925,2621.7182707,1421.67720677,131.586,-28.9789,28.6966,28.7116
668.05634857,1038.57400843,339.543111326,28.7694529149,2.44469,898,3411.90588838,898,256.469511193,93.194,0.543870325439,28.775488483,129.624444639,0.998202,769.373144257,2170.99039609,1238.06345811,131.652,-29.0761,28.7685,28.7847
620.370788845,1046.30197063,292.642269136,28.7980105324,2.23008,899,3208.67093977,899,18.685642417,93.229,0.531484903756,28.8026098619,211.465824218,0.997827,362.104810874,62.4530272897,12.72916461,131.66,-29.0714,28.7965,28.8126
246.695063773,893.985120973,276.065447756,28.7025161399,2.45138,900,3120.00234347,900,215.760638604,93.2936,0.561995826712,28.7075917735,12.4578313206,0.998035,1072.4388693,1710.47337662,161.852865149,131.715,-28.9854,28.7003,28.7153
199.6653505,423.561664995,105.89411354,28.7768494483,2.23745,901,3745.40931695,901,266.269848771,93.4469,0.538293129206,28.7853452589,20.5556642276,0.998117,974.173309996,2414.85851013,1164.34518398,131.808,-29.0723,28.7764,28.7941
663.860573723,906.053893443,160.433237798,28.7253955045,2.39316,902,2018.61139684,902,261.237033533,93.4989,0.543725970937,28.7292316476,414.88356832,0.998637,287.305548027,1336.67868396,1086.01133668,131.803,-29.0231,28.7234,28.7414
626.691680111,1126.58102666,361.753331675,28.7457612736,2.41461,903,3477.61919838,903,262.011261145,93.5256,0.558738176449,28.7502726642,235.845364527,0.998588,684.917476645,2589.09043446,1573.41502118,131.815,-29.0749,28.7434,28.7593
474.526391261,1123.83005454,381.446522504,28.8401768667,2.56442,904,3582.02051314,904,262.563617319,93.5879,0.55170779795,28.8444366305,13.918425069,0.998289,484.379189836,3371.8268292,1846.55931826,131.881,-29.1542,28.8396,28.8558
307.249248012,746.395405336,224.005371837,28.923096182,1.97968,905,3330.65037794,905,248.729473185,93.5882,0.511375347839,28.9296514363,34.5003385049,0.998692,769.55883453,2799.96082578,855.172636508,131.931,-29.2328,28.9238,28.9398
372.014222454,1470.93737108,437.364120569,28.9573080508,2.04213,906,171.844443982,906,105.389816604,93.6147,0.513423675514,28.9619767961,77.0564639713,0.998019,3.99955694794,159.296396879,149.996461901,131.982,-29.2671,28.9537,28.9702
181.914628991,443.687323444,93.6962459155,28.864949088,2.3245,907,176.093127534,907,107.73881684,93.6405,0.533129526739,28.8702350248,69.4619700567,0.998277,4.50182769296,165.113260183,155.433537702,132.044,-29.1732,28.864,28.8777
186.909944904,635.206324248,165.418407453,28.9124495013,2.42525,908,3385.82323412,908,226.376285325,93.746,0.550321733124,28.9159652111,22.89455646,0.998761,974.822183661,1541.99068933,179.553960555,132.105,-29.2268,28.9112,28.9253
172.456936612,719.135484201,184.204824601,28.9834006998,2.13051,909,3508.9070627,909,174.862864677,93.7843,0.522542357195,28.9878013244,20.168325673,0.998025,816.495115845,844.867134332,42.5318875195,132.146,-29.2834,28.9834,28.9974
302.997550864,602.242411018,208.072514719,29.0078682369,2.08924,910,3346.94505478,910,246.901247483,93.9494,0.532615450672,29.0120901755,6.55457675717,0.998394,953.30667462,1934.51529476,799.194177317,132.194,-29.2853,29.006,29.0203
371.08812126,1056.92268326,388.795248914,28.9519342232,2.47259,911,3325.78067003,911,253.06405868,93.9557,0.564094956604,28.9571600592,13.3457656487,0.998773,662.263959084,2887.81648637,1032.37085828,132.231,-29.2626,28.9512,28.9686
