StdEsReturn,AverageQLoss,AverageEsReturn,Epoch,AverageDiscountedReturn,AveragePolicySurr,MinEsReturn,AverageAbsQYDiff,AverageAbsQ,Iteration,MinReturn,AverageAbsY,AverageAction,MaxEsReturn,MaxReturn,StdReturn,AverageY,PolicyRegParamNorm,AverageQ,AverageReturn,QFunRegParamNorm
73.2668210885,98.7135,163.244914373,125,96.3612418291,-181.715,30.8990556025,5.82056263533,176.564,125,87.9803651965,176.507515943,0.834845,276.009671733,334.56663331,54.2791635921,176.428546401,48.7997,176.405,156.967708509,66.3769
60.8571579131,99.6705,144.042438967,126,94.7130408345,-182.561,92.185836909,5.8499451247,177.467,126,84.1155223523,177.412755867,0.842457,275.987860551,357.712115816,65.2952637142,177.33631738,48.9998,177.314,160.590982829,66.603
95.1334959674,101.563,211.154584354,127,143.637531695,-183.617,74.9612024582,5.84354251203,178.68,127,158.411710589,178.627372249,0.853775,371.997406166,525.75609974,75.1714972815,178.545256034,49.1981,178.522,313.811009791,66.8413
125.423651086,100.112,180.337304189,128,100.130314626,-184.1,-4.27715826127,5.81574738413,179.143,128,108.45849872,179.081111057,0.867742,386.964607786,340.974538078,67.0502668928,178.990978293,49.3855,178.969,168.107376118,67.0503
119.749807107,95.256,258.777668435,129,123.440702353,-184.429,122.600376811,5.77315292538,179.541,129,124.739443394,179.46599165,0.871174,427.550155665,786.546736386,100.55628432,179.379138855,49.5468,179.363,307.493822748,67.2162
99.1517490471,100.794,214.992401287,130,108.756420056,-185.833,11.3155612389,5.83066265046,180.929,130,86.9889366287,180.879014135,0.859953,334.765424293,400.824723471,83.5273278886,180.796001897,49.6859,180.772,202.476216577,67.4523
77.6692709179,99.3098,188.48879215,131,109.40551406,-186.39,125.385445711,5.77959363221,181.491,131,109.277156402,181.428158037,0.861756,349.217313752,394.012616551,61.9064349878,181.339667969,49.8662,181.324,190.810558107,67.6618
98.7863306036,107.79,150.965139053,132,78.7392578598,-186.984,-6.15902138277,5.89843384475,182.124,132,70.0605532637,182.058721094,0.855115,267.974229264,281.881618831,29.1327609702,181.978828096,50.0004,181.952,116.360609281,67.851
225.577969389,96.0335,188.196162804,133,135.374247198,-187.472,-18.4171159982,5.77658969719,182.581,133,158.693522675,182.520220327,0.882657,569.335313363,673.580041661,105.693669825,182.434061039,50.1342,182.415,319.62339582,68.0368
79.4136587362,102.963,121.113533951,134,123.881588895,-188.222,-2.56759017649,5.83801454729,183.37,134,97.5205015485,183.310040685,0.857991,248.725975778,384.88147982,53.5356268431,183.227785677,50.2921,183.202,239.146585618,68.2169
112.358769862,102.052,186.43375817,135,124.720568162,-189.051,1.26442655135,5.82408407744,184.266,135,84.6198908658,184.201874645,0.84822,322.266711333,642.692038859,109.736278464,184.10563099,50.4377,184.083,315.686326982,68.4142
71.7404614247,102.805,57.7663280948,136,118.531983755,-189.994,-59.0123442026,5.80955160181,185.192,136,84.2535096987,185.124895742,0.872182,191.514006287,426.864271584,76.1113173497,185.039907271,50.6119,185.028,232.81962788,68.581
150.810030037,99.1898,198.355623984,137,84.5812893596,-190.103,0.668721308452,5.7706142715,185.345,137,99.4697275731,185.284747222,0.861117,533.818467878,266.679445399,23.6941722642,185.194532959,50.7435,185.171,123.931865241,68.7953
113.065579265,104.563,105.943090064,138,113.617298793,-190.947,-42.7646652607,5.81758484222,186.214,138,95.2828736898,186.15041777,0.873191,297.09360672,442.335955436,88.6217418086,186.068028188,50.8882,186.046,225.610067537,68.965
120.281812192,102.677,169.225357001,139,78.7976854869,-191.174,10.0894891578,5.83508102005,186.405,139,72.5482832312,186.335216541,0.881424,398.290478919,580.08378165,65.4822517525,186.254348689,51.0087,186.242,130.631937569,69.1606
148.272829617,109.087,179.876584319,140,60.7389298407,-191.554,0.374716099778,5.86543005946,186.82,140,-24.5068262874,186.757007456,0.858828,444.892744136,451.46534623,131.873886914,186.673469465,51.1395,186.65,171.385223875,69.3696
54.5498215079,114.129,138.604284043,141,95.9389608835,-192.076,47.2806544161,5.95024986711,187.391,141,94.9488731943,187.331049231,0.878242,237.381048177,469.758926577,96.0809233934,187.244046983,51.2373,187.223,185.159027705,69.6273
85.3275048048,111.094,119.430306985,142,79.9066182238,-192.684,-0.663690739299,5.90510248067,187.961,142,63.7720551786,187.89560286,0.866808,285.845292578,441.057586418,71.2195168439,187.808770778,51.349,187.792,136.064606883,69.8347
129.463557451,107.181,163.495058959,143,125.129160238,-193.138,0.891310655356,5.87610061445,188.57,143,67.5047771533,188.503380028,0.873797,461.854168057,580.381173439,92.1263935221,188.417995862,51.4851,188.399,322.440397494,70.0191
86.6468323479,107.137,306.205792538,144,99.6712871682,-193.555,146.982928875,5.86468931055,188.986,144,93.4260424592,188.923509048,0.893296,408.560256139,408.628413902,82.9022128463,188.842827022,51.6038,188.827,188.759913985,70.1898
138.773430073,103.994,171.951491217,145,114.844400118,-193.906,-2.57951458533,5.81369452942,189.378,145,65.4215174549,189.31422073,0.884543,424.702823665,608.419167816,117.564359347,189.231761776,51.7662,189.213,284.982444557,70.3387
127.698958319,103.993,132.529749063,146,98.3705012017,-194.054,3.23873839252,5.82996899567,189.538,146,72.7827809716,189.482563022,0.888003,427.127217294,564.220091217,90.6981536491,189.392447163,51.8792,189.368,176.218299906,70.5113
84.0974202855,107.883,125.092322764,147,101.789738247,-194.457,-8.19001601777,5.83744836615,189.988,147,98.5837665849,189.926320209,0.882545,243.115238424,750.832110013,105.800844857,189.834354655,52.0047,189.814,201.957549868,70.672
129.511113817,104.034,157.463850792,148,103.960719271,-194.728,17.9897991537,5.76356160627,190.304,148,61.2679796085,190.230421646,0.866774,438.514997306,875.221908086,186.896365582,190.1463323,52.114,190.131,364.945737568,70.8331
141.825039028,104.618,173.556732926,149,120.563026025,-194.863,0.115237479141,5.78934560664,190.429,149,158.998148785,190.363583778,0.850204,375.307135141,1059.87691327,207.53230693,190.260718317,52.2453,190.24,361.497905053,70.9951
151.348346712,109.679,257.635028227,150,132.900878547,-195.281,59.0618368527,5.79753740821,190.894,150,118.847398538,190.815815886,0.90083,523.624752536,417.307479392,59.5313332965,190.717019797,52.3702,190.704,256.797153937,71.1623
169.461142545,110.377,180.229458377,151,123.522830797,-195.197,-20.459155269,5.83511604067,190.876,151,40.5333074034,190.810376311,0.884903,447.187193235,935.057895416,165.126259093,190.704678779,52.5254,190.682,315.555234007,71.3737
98.9295659763,104.588,112.794720714,152,84.7659613995,-195.532,-3.61749382601,5.75616280406,191.235,152,18.2867678273,191.154506597,0.867421,311.567627027,1096.1956662,222.640520202,191.056455413,52.6451,191.043,283.400284249,71.5773
246.358223625,111.268,238.548013101,153,135.69555168,-195.558,3.06110638541,5.83667778147,191.297,153,73.2539917976,191.227016022,0.916808,756.064197912,646.662594501,110.110118186,191.133001142,52.7386,191.113,289.100184702,71.7906
133.4238547,102.777,144.066912643,154,102.495290671,-196.009,11.5740069531,5.73374752071,191.703,154,34.0268070951,191.632816823,0.878011,390.64670551,760.965919855,202.374244391,191.534043459,52.8457,191.516,317.999990033,71.9657
131.628563763,107.689,98.0693691756,155,95.0359369774,-196.044,-4.19764529654,5.76037354459,191.697,155,30.8164548661,191.620982027,0.874018,411.586087607,726.83753926,174.544877277,191.513699053,52.9595,191.496,255.389078022,72.1515
198.791212602,108.522,297.825441416,156,136.927411767,-196.592,89.6285883298,5.74784933788,192.237,156,93.382949388,192.149142973,0.905651,640.521585966,754.122765302,149.290563044,192.050536589,53.0379,192.044,351.970467654,72.3171
180.603403896,111.829,269.729483368,157,90.8168436745,-196.42,27.520104931,5.79714625062,192.185,157,-36.6554942524,192.122440641,0.879467,469.096026169,1034.92634788,257.203746436,192.015802256,53.1728,191.998,303.91099432,72.5066
203.967401986,105.616,248.484413221,158,114.870781344,-197.064,17.5181838011,5.72776201407,192.833,158,50.8097440739,192.761636657,0.892527,570.800182367,1101.7099002,204.515173597,192.665362116,53.2611,192.651,365.485789366,72.651
114.154957936,102.09,138.072126531,159,102.888063114,-197.128,0.228836327633,5.71648448328,192.946,159,-93.4415463484,192.87655566,0.881984,366.824979889,1307.75142512,251.037449551,192.77228891,53.3822,192.753,363.848836183,72.8329
135.617658147,111.856,185.208380891,160,60.5402556297,-197.051,1.36250929165,5.77379055065,192.826,160,-161.466477349,192.755250698,0.847389,372.89934998,974.392358685,302.113160048,192.649587665,53.5067,192.632,255.893074249,73.0765
77.7444130655,113.878,166.188503205,161,94.9018666986,-197.447,40.1197768479,5.83283802559,193.367,161,12.0125067632,193.292583136,0.882574,289.056824172,597.50527776,147.770820412,193.187776156,53.6139,193.167,263.747025548,73.258
117.089144738,110.065,192.111652707,162,101.653411362,-197.774,4.15406601667,5.74266154857,193.537,162,-81.3976876186,193.457159847,0.89603,338.05278755,683.036327028,146.318078382,193.351234033,53.7177,193.339,219.778673931,73.399
168.384358153,114.242,248.493574268,163,110.783652689,-197.767,42.6014434694,5.7758227067,193.603,163,77.0435321067,193.526307647,0.883669,468.310663403,942.535385714,190.419280093,193.416194174,53.8333,193.4,316.778615825,73.5346
90.838683792,104.813,117.661582122,164,102.622891794,-198.153,-3.95004446401,5.71617641754,193.963,164,30.3334821392,193.89743947,0.89496,247.434424457,945.113544419,180.56924891,193.77891629,53.9369,193.768,276.091952857,73.702
156.853532446,108.494,197.717093667,165,121.879922823,-198.541,-4.19365126464,5.72284608164,194.408,165,53.0498999444,194.335624352,0.908517,515.097783562,814.856083952,141.563553694,194.224273948,54.034,194.206,291.571437751,73.8911
161.826077191,112.408,116.281642333,166,134.435274808,-198.367,-4.67033503687,5.73467519044,194.313,166,110.4341577,194.233143814,0.892432,466.497811002,1297.84197929,190.381592125,194.111495081,54.1065,194.1,359.712030588,74.042
253.642639653,115.264,365.493779212,167,112.805252653,-198.547,90.2095588432,5.79324040828,194.39,167,27.0719766678,194.317774581,0.880041,866.105192115,934.88355648,203.654637006,194.205205811,54.2091,194.192,356.440894276,74.2245
118.290971309,108.956,141.597906315,168,140.363044732,-198.704,-34.3920338136,5.72262192204,194.618,168,126.053488288,194.54210561,0.884264,332.443914755,1375.50716467,180.928921339,194.435302854,54.323,194.419,358.062076399,74.3831
111.787743078,108.818,168.887081383,169,105.540699247,-198.84,-3.44983860136,5.73422978199,194.716,169,47.6517845603,194.645513463,0.871227,335.478917401,733.718994091,145.872798571,194.533404966,54.4339,194.518,334.483280106,74.5354
123.338755945,107.936,134.594458558,170,125.351797258,-198.792,-6.8869515964,5.72563579684,194.671,170,141.596971933,194.604365564,0.886781,348.00864911,803.814621849,116.733877006,194.497347379,54.5118,194.477,312.138551815,74.6653
134.523004563,104.501,208.857965809,171,85.8770384142,-199.17,0.661027450767,5.68581372566,195.072,171,19.3618869205,194.998343739,0.872687,376.014519588,755.336187878,191.841876496,194.884329377,54.6413,194.871,330.280831235,74.8398
157.120767844,106.766,185.023769155,172,66.4679589968,-199.176,3.93031749405,5.66188515567,195.117,172,-6.09065491187,195.040591596,0.872299,471.410063347,564.103034335,157.086539264,194.930329044,54.713,194.92,280.138366542,75.0229
138.899010219,114.485,124.940698195,173,142.667343758,-199.706,-1.07764864584,5.76253870038,195.645,173,94.8584671338,195.563376213,0.901015,490.699961433,893.871067816,153.351927764,195.463778882,54.8145,195.448,400.996206651,75.2084
113.091236827,112.748,78.7374327108,174,102.81025432,-199.767,-5.87402269013,5.76640560808,195.7,174,104.078679924,195.627217842,0.898148,364.685038684,621.469735752,112.04910055,195.517704239,54.9313,195.5,240.82422306,75.4112
160.750273329,108.184,289.498499988,175,111.71296746,-200.193,65.1450550588,5.69149660178,196.132,175,54.8585182069,196.068001711,0.879236,503.866308108,922.152038012,190.476415809,195.96609201,55.0462,195.951,336.774035315,75.5736
128.361692977,113.105,176.318833539,176,120.433156657,-199.935,4.43673510152,5.75964973613,195.835,176,62.0014538169,195.758408808,0.890377,452.589019613,1309.50026577,222.036336264,195.668440238,55.1733,195.651,399.256058445,75.8064
93.9846445147,112.609,239.746435002,177,40.5164313744,-200.188,137.764592532,5.74711063677,196.113,177,-80.377162581,196.026827691,0.861773,369.712716586,806.879185575,234.52611255,195.920188885,55.2651,195.918,164.128865495,75.9709
168.23238016,110.733,219.027838064,178,106.381053135,-200.473,-2.79987329196,5.71133488323,196.418,178,68.5876063333,196.355220737,0.880508,470.363851404,961.204933909,194.998155427,196.25023104,55.3713,196.231,311.540461975,76.1075
180.993198432,114.627,248.915543,179,120.239864159,-200.749,58.6511662662,5.77301684087,196.666,179,-15.369689799,196.593442698,0.889501,706.295459075,834.172095645,168.871758957,196.482926021,55.4773,196.468,312.75652486,76.3341
280.418323686,108.53,253.007312219,180,100.358258737,-200.872,-2.69429851171,5.69928445217,196.849,180,25.0253887077,196.783579961,0.877494,788.623008915,1396.52264043,228.186955613,196.672892136,55.56,196.663,400.714866383,76.4628
175.469678213,110.586,177.210097159,181,62.3864985836,-200.744,-22.1375041915,5.75069782877,196.805,181,-53.1604004228,196.722519748,0.878054,479.027258789,763.690704046,177.594666489,196.61493044,55.6669,196.601,247.105397546,76.6157
23.140106839,114.885,136.377496293,182,91.6355716074,-200.704,111.002144833,5.80623504215,196.715,182,107.024042722,196.641789294,0.875816,172.979670697,1106.52653461,238.700966687,196.535757994,55.7473,196.521,417.033875303,76.798
121.542204577,116.306,189.141684772,183,76.6601312958,-200.954,-0.761149800927,5.79006181998,197.066,183,-56.7311077513,196.977634057,0.877029,382.149171844,1522.15100942,305.802832324,196.874441892,55.8565,196.869,390.209746348,76.9696
144.438918466,115.799,167.096081106,184,93.6919957998,-201.041,-24.9514270039,5.82112371122,197.108,184,68.0312477738,197.031427788,0.887297,407.706837266,954.945416555,196.971232593,196.927588229,55.9847,196.914,316.094414626,77.1567
166.724288738,112.011,178.653405662,185,73.6243149584,-200.667,-2.19856744636,5.72315540208,196.777,185,41.1713411577,196.711549431,0.818655,474.160965869,1229.27213374,369.618310916,196.610439242,56.0802,196.598,619.392811615,77.3292
101.866222675,109.038,127.243209043,186,123.543382497,-201.216,-1.38597377316,5.68658005932,197.318,186,28.9331886031,197.237949677,0.895871,338.263656675,891.012069346,194.756048405,197.133529809,56.1606,197.125,293.92590955,77.4751
218.532057512,109.808,237.973593073,187,81.7568047576,-201.1,54.6299744141,5.72597155795,197.263,187,109.511676571,197.175310224,0.796542,634.788628664,982.74160573,234.666712903,197.077043705,56.2552,197.067,476.828524794,77.6349
140.907022725,114.457,239.850028101,188,46.0915122355,-201.386,104.315551548,5.75694884576,197.522,188,-17.2601521707,197.447924931,0.841355,509.240669653,1260.66545875,287.99502033,197.348005198,56.3514,197.333,200.784539166,77.8095
263.719426189,112.55,238.563087113,189,67.2311610215,-201.733,4.47861424027,5.73345732255,197.879,189,10.3535577152,197.797347546,0.843092,674.014469637,1202.10971367,273.642964772,197.701206529,56.4164,197.693,380.533119376,77.91
195.398731157,114.469,179.669572772,190,81.6154443739,-201.677,-0.808903388672,5.71604540138,197.771,190,33.6221813245,197.699758135,0.735038,596.718023281,1267.97673799,364.048556323,197.60149974,56.5078,197.586,643.500302881,78.0771
208.460995754,117.985,207.487530348,191,102.465835407,-201.571,2.32032473664,5.78627735065,197.709,191,-35.2811189974,197.630240039,0.847046,659.727650746,1215.20322101,285.853406435,197.519703708,56.6049,197.51,488.233393823,78.2212
139.386918021,116.588,133.083056201,192,70.1479596172,-201.577,-2.14469399132,5.78287480245,197.675,192,122.286832771,197.60011201,0.793282,368.354337668,970.584632896,273.534612238,197.49590332,56.7154,197.486,804.294186879,78.3848
229.548121675,116.132,218.348331801,193,57.9424017681,-201.668,-1.77215692728,5.76007231328,197.723,193,-29.1507307529,197.637074119,0.849811,732.307424992,768.530903758,194.045335341,197.536126823,56.7991,197.523,261.427122255,78.5593
81.6860222749,118.454,106.493684288,194,53.3533888846,-202.287,8.84611593336,5.72248666367,198.419,194,-4.9716801254,198.353063453,0.840674,246.56517416,756.351329926,214.936413349,198.257392178,56.9193,198.245,250.641106036,78.7442
197.680122145,116.057,203.703953647,195,4.22336383471,-201.917,-9.11220660661,5.75037576388,198.027,195,-31.3282908172,197.936732997,0.823296,538.793236595,37.7080837628,17.1248159937,197.825232222,57.0189,197.816,4.04800894987,78.859
154.795612218,115.475,208.891756001,196,114.17506439,-202.035,-0.0325312640348,5.74245763671,198.158,196,111.909560032,198.080620805,0.86106,429.286181233,1011.87073146,205.150296161,197.980034321,57.1163,197.967,401.250723196,79.0188
157.105291872,113.507,180.822901556,197,111.439798896,-202.387,-2.08505265409,5.7006131546,198.52,197,-9.08953319971,198.451724199,0.873523,429.767189189,1027.09042107,210.029242782,198.346779562,57.2306,198.332,321.200528199,79.1616
151.477919406,115.944,131.366878476,198,99.2959479149,-202.385,9.95074385921,5.74851843437,198.524,198,152.734853783,198.446002072,0.884011,500.844676367,1024.88315438,202.923908546,198.346188041,57.3473,198.339,446.467750978,79.3797
115.64731826,119.652,165.709664985,199,81.1089421183,-202.469,40.6586196612,5.73371676822,198.58,199,-10.0940106909,198.503446816,0.870521,365.208173543,1156.89334161,241.524658306,198.398265563,57.4773,198.39,403.264851287,79.5036
136.274043904,114.281,100.738753294,200,51.0171922666,-202.604,-3.02123819316,5.73004709308,198.706,200,153.583948703,198.642293528,0.846042,413.376054204,979.287406984,213.393991621,198.53342216,57.587,198.517,801.041575499,79.6088
