AverageDiscountedReturn,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,StdReturn,AverageAction,AverageQLoss,AverageReturn,AverageQ,StdEsReturn,MaxEsReturn,MinReturn,AverageEsReturn,AverageAbsQ,PolicyRegParamNorm,Epoch,AveragePolicySurr,Iteration,AverageY,AverageAbsY,MinEsReturn
99.9956828753,68.7789,0.335073468557,1000.0,0.0,0.549364,0.81856,1000.0,11.469,22.347327705,107.0,1000.0,17.7833333333,11.4958,40.7591,133,-12.668,133,11.4702943977,11.4728525439,3.0
99.9956828753,68.9056,0.324167252882,1000.0,0.0,0.263325,0.812612,1000.0,11.51,17.9706262291,83.0,1000.0,16.7288135593,11.5359,40.895,134,-12.6978,134,11.5106521331,11.5123296864,3.0
99.9956828753,69.2076,0.314835655181,1000.0,0.0,0.179204,0.76576,1000.0,11.5372,15.9767360168,118.0,1000.0,12.6375,11.5615,40.9262,135,-12.7099,135,11.5378530091,11.5397711962,3.0
99.9956828753,69.4255,0.330099594843,1000.0,0.0,0.278538,0.844287,1000.0,11.5514,12.0776747721,57.0,1000.0,12.0963855422,11.5788,41.0543,136,-12.7417,136,11.5524453083,11.556056874,3.0
99.9956828753,69.7682,0.31777396858,1000.0,0.0,0.208963,0.78895,1000.0,11.5777,13.6281446246,70.0,1000.0,12.0886075949,11.6046,41.1152,137,-12.7555,137,11.577663317,11.5819652846,2.0
99.9956828753,70.1207,0.324306412118,1000.0,0.0,0.18559,0.802444,1000.0,11.5808,13.8181546838,77.0,1000.0,14.5652173913,11.6081,41.2258,138,-12.7598,138,11.5813547831,11.5846476768,3.0
35.5077356117,70.3593,0.319107891973,51.0,2.1092155343,0.239935,0.828072,43.6652173913,11.6141,10.8920771091,55.0,39.0,12.9875,11.6384,41.3523,139,-12.8013,139,11.6146590979,11.6176272142,3.0
99.9956828753,70.6515,0.330271894122,1000.0,0.0,0.283184,0.836629,1000.0,11.602,19.7230074987,115.0,1000.0,18.0545454545,11.6272,41.4503,140,-12.7908,140,11.6021656334,11.6047639618,3.0
99.9956828753,70.9386,0.318249946792,1000.0,0.0,0.316847,0.797127,1000.0,11.6238,12.0463687475,56.0,1000.0,12.6,11.6526,41.5956,141,-12.7686,141,11.6243918976,11.6293406161,3.0
99.9956828753,71.1988,0.334735262163,1000.0,0.0,0.180809,0.842822,1000.0,11.587,13.0935530051,68.0,1000.0,10.8571428571,11.6151,41.8228,142,-12.7482,142,11.5872263576,11.5926941945,2.0
99.9956828753,71.6095,0.31803753653,1000.0,0.0,0.269044,0.815883,1000.0,11.589,10.81457198,47.0,1000.0,12.9220779221,11.6162,41.9314,143,-12.7369,143,11.5893514756,11.5933157184,3.0
99.9956828753,71.8189,0.317456295322,1000.0,0.0,0.413313,0.781935,1000.0,11.583,10.7051045272,41.0,1000.0,12.7848101266,11.6084,42.0616,144,-12.7395,144,11.5834016724,11.5869626265,3.0
99.9956828753,71.994,0.339009405632,1000.0,0.0,0.120967,0.835422,1000.0,11.5253,14.5505672833,55.0,1000.0,17.9090909091,11.5547,42.1697,145,-12.7118,145,11.5252276535,11.5276642899,3.0
99.9956828753,72.332,0.307567802362,1000.0,0.0,0.147693,0.733134,1000.0,11.5737,11.6951289718,49.0,1000.0,14.125,11.5975,42.2684,146,-12.7217,146,11.5737174431,11.5754156826,3.0
99.9956828753,72.5469,0.322868632716,1000.0,0.0,0.415564,0.809451,1000.0,11.6022,13.2933331523,63.0,1000.0,12.7088607595,11.629,42.4346,147,-12.7394,147,11.6029932396,11.606093138,3.0
99.9956828753,72.6786,0.321644124738,1000.0,0.0,0.494363,0.804889,1000.0,11.552,31.1892237282,142.0,1000.0,30.3333333333,11.5822,42.5964,148,-12.697,148,11.5529668258,11.5556834296,3.0
99.9956828753,73.0459,0.307075391549,1000.0,0.0,0.620639,0.766629,1000.0,11.6005,23.5834157831,146.0,1000.0,24.85,11.6246,42.678,149,-12.7674,149,11.6007544863,11.6028948374,2.0
82.8846098068,73.3049,0.303796968613,660.0,196.112526496,0.811274,0.759431,305.575757576,11.6373,15.4605675612,85.0,51.0,24.5365853659,11.6626,42.7973,150,-12.7517,150,11.6374835944,11.6399207676,6.0
99.9956828753,73.5288,0.303332702658,1000.0,0.0,0.705848,0.761716,1000.0,11.6018,26.249946434,105.0,1000.0,29.696969697,11.6291,42.861,151,-12.733,151,11.6022513629,11.6050050526,2.0
99.9956828753,73.6869,0.316369556313,1000.0,0.0,0.626161,0.821618,1000.0,11.6147,23.741782204,86.0,1000.0,32.8333333333,11.6418,42.8487,152,-12.7459,152,11.6156793009,11.619053462,3.0
99.9956828753,73.7672,0.302004447531,1000.0,0.0,0.681754,0.74762,1000.0,11.6467,21.3155436181,91.0,1000.0,26.1794871795,11.6742,42.9366,153,-12.7677,153,11.6464975292,11.6511406038,4.0
99.9956828753,73.9413,0.309765366947,1000.0,0.0,0.740043,0.779772,1000.0,11.6043,27.1808500807,151.0,1000.0,26.9166666667,11.6318,42.956,154,-12.6973,154,11.6034957143,11.6083208347,3.0
99.9956828753,74.2972,0.317433029885,1000.0,0.0,0.666261,0.830215,1000.0,11.5988,22.0664024849,93.0,1000.0,32.9032258065,11.6266,43.0196,155,-12.7156,155,11.5994372237,11.604602023,4.0
99.9956828753,74.357,0.28274627034,1000.0,0.0,0.661542,0.714332,1000.0,11.6247,17.9748261466,78.0,1000.0,25.425,11.651,43.0248,156,-12.7139,156,11.6251907974,11.6308207699,3.0
99.9956828753,74.6056,0.299460683483,1000.0,0.0,0.615162,0.751814,1000.0,11.5821,23.4327673687,129.0,1000.0,24.3170731707,11.611,43.052,157,-12.6984,157,11.5826200718,11.586883135,3.0
99.9956828753,74.7295,0.297032241279,1000.0,0.0,0.476186,0.705518,1000.0,11.5942,23.099889566,109.0,1000.0,28.2285714286,11.6203,43.1075,158,-12.7002,158,11.5940415516,11.5983779846,4.0
99.9956828753,74.9646,0.309358623539,1000.0,0.0,0.448093,0.823628,1000.0,11.5836,17.2168011537,86.0,1000.0,22.1956521739,11.6105,43.0917,159,-12.6978,159,11.5846954573,11.5882024295,4.0
99.9956828753,75.0777,0.291985608971,1000.0,0.0,0.210402,0.722344,1000.0,11.6007,14.919941681,56.0,1000.0,19.1730769231,11.6294,43.1383,160,-12.7007,160,11.6008682268,11.6054889844,3.0
99.9956828753,75.2472,0.304120721385,1000.0,0.0,0.434204,0.768132,1000.0,11.6016,16.575693521,86.0,1000.0,22.7954545455,11.6272,43.3023,161,-12.7492,161,11.6014430023,11.6052001144,4.0
99.9956828753,75.4387,0.312565739362,1000.0,0.0,0.483732,0.742623,1000.0,11.6301,22.6474857932,136.0,1000.0,25.5897435897,11.6582,43.3925,162,-12.7637,162,11.6301317303,11.633215771,3.0
99.9956828753,75.5694,0.286276492329,1000.0,0.0,0.566302,0.684678,1000.0,11.672,29.0432864039,108.0,1000.0,33.9310344828,11.6994,43.4518,163,-12.7662,163,11.6728123268,11.6757655226,3.0
99.9956828753,75.82,0.299736904894,1000.0,0.0,0.616509,0.750204,1000.0,11.675,18.1623064339,83.0,1000.0,25.075,11.7026,43.4614,164,-12.7385,164,11.6749890474,11.6777794182,3.0
99.9956828753,76.0328,0.280482029059,1000.0,0.0,0.180372,0.699379,1000.0,11.7496,16.5600385605,75.0,1000.0,21.9347826087,11.7739,43.5848,165,-12.7879,165,11.7497292354,11.7526940453,3.0
99.9956828753,76.1393,0.290339324866,1000.0,0.0,0.479147,0.714037,1000.0,11.6731,27.7372041323,161.0,1000.0,26.4473684211,11.7008,43.6637,166,-12.7881,166,11.6740096586,11.677283978,4.0
99.9956828753,76.3095,0.310777193944,1000.0,0.0,0.559001,0.788612,1000.0,11.6753,16.0419464333,68.0,1000.0,21.7826086957,11.7061,43.808,167,-12.7807,167,11.6760961903,11.6801995445,3.0
99.9956828753,76.3612,0.326449972114,1000.0,0.0,0.594391,0.885802,1000.0,11.7563,23.1900928766,102.0,1000.0,25.5897435897,11.7874,43.9072,168,-12.8156,168,11.7566928688,11.7607400528,3.0
99.9956828753,76.6733,0.294042625345,1000.0,0.0,0.567593,0.781227,1000.0,11.6928,25.4148032104,106.0,1000.0,31.7666666667,11.7222,43.958,169,-12.7733,169,11.6919917722,11.7000560264,4.0
97.3972541574,76.8085,0.299656570838,1000.0,272.745972749,0.677472,0.78882,547.052631579,11.7232,22.0144838686,95.0,217.0,25.75,11.7548,44.0063,170,-12.791,170,11.7238886034,11.7337637167,3.0
99.9956828753,77.0614,0.302557812976,1000.0,0.0,0.650661,0.794988,1000.0,11.7402,23.2995815116,88.0,1000.0,26.6052631579,11.7693,44.04,171,-12.8058,171,11.7400361569,11.7458558927,3.0
99.9956828753,77.2277,0.291945743445,1000.0,0.0,0.693077,0.725919,1000.0,11.7314,16.1373603789,94.0,1000.0,20.16,11.7612,44.1245,172,-12.8015,172,11.7326361867,11.7374352875,3.0
87.2479042789,77.3373,0.291632624302,715.0,160.267463861,0.731906,0.73704,274.605263158,11.7674,23.2802229091,116.0,113.0,30.303030303,11.7991,44.2002,173,-12.8558,173,11.7674232047,11.7743769151,3.0
81.6968680846,77.4888,0.283932677316,813.0,174.135442958,0.710877,0.722593,243.452380952,11.8167,16.6873057394,88.0,90.0,21.9777777778,11.8482,44.2228,174,-12.8756,174,11.816316495,11.8273558533,3.0
99.9956828753,77.6883,0.282191716567,1000.0,0.0,0.676745,0.672037,1000.0,11.8603,19.7590208502,98.0,1000.0,22.8863636364,11.8936,44.2988,175,-12.91,175,11.8611807725,11.8685399879,3.0
88.2073920129,77.8609,0.306790039004,1000.0,208.608101098,0.7708,0.787009,320.1875,11.8113,17.0997075998,86.0,98.0,22.0,11.8434,44.37,176,-12.8992,176,11.8101789564,11.8189809941,4.0
99.9956828753,78.0377,0.282688261706,1000.0,0.0,0.555068,0.720782,1000.0,11.7968,20.9438510776,95.0,1000.0,28.5714285714,11.8246,44.4195,177,-12.8886,177,11.7980043214,11.8028037815,4.0
99.9956828753,78.1914,0.301713030726,1000.0,0.0,0.396486,0.762342,1000.0,11.8705,13.4978533069,54.0,1000.0,18.7407407407,11.9007,44.4377,178,-12.9176,178,11.8699522042,11.8744402395,3.0
99.9956828753,78.2904,0.297596416707,1000.0,0.0,0.484419,0.755741,1000.0,11.8614,19.8714229589,81.0,1000.0,22.1136363636,11.8915,44.4481,179,-12.9133,179,11.8620949547,11.8674508301,3.0
99.9956828753,78.5521,0.302593982769,1000.0,0.0,0.166427,0.782037,1000.0,11.8875,21.3536122518,106.0,1000.0,22.0227272727,11.9186,44.4601,180,-12.9369,180,11.8873994654,11.8932556003,3.0
99.9956828753,78.7057,0.296637968451,1000.0,0.0,0.2707,0.76329,1000.0,11.868,17.125046129,110.0,1000.0,20.7843137255,11.8976,44.5121,181,-12.9464,181,11.8695707098,11.8743540541,5.0
99.9956828753,78.8454,0.281183268835,1000.0,0.0,0.185758,0.699391,1000.0,11.9013,21.9031055274,75.0,1000.0,23.6666666667,11.9288,44.5388,182,-12.9894,182,11.9019468816,11.9044972861,3.0
99.9956828753,78.9758,0.311313773059,1000.0,0.0,0.145998,0.773525,1000.0,11.9615,8.92868637837,41.0,1000.0,10.5473684211,11.9911,44.5913,183,-13.009,183,11.9617164372,11.9647386371,3.0
99.9956828753,79.0503,0.289975562196,1000.0,0.0,0.146717,0.711148,1000.0,11.9275,9.68013882862,47.0,1000.0,11.191011236,11.9571,44.7146,184,-12.9989,184,11.9271334007,11.9324789294,3.0
99.9956828753,79.1552,0.300453616925,1000.0,0.0,0.125085,0.779825,1000.0,11.9499,12.135362766,73.0,1000.0,13.7808219178,11.9784,44.7315,185,-13.016,185,11.9504869783,11.9552686232,3.0
99.9956828753,79.3645,0.288513096617,1000.0,0.0,0.116151,0.699665,1000.0,11.9429,9.70216749152,53.0,1000.0,11.191011236,11.9689,44.7579,186,-13.0117,186,11.9438094869,11.9466746032,2.0
92.9418554451,79.3906,0.293756172533,886.0,249.91446884,0.168324,0.74429,455.590909091,11.9549,10.4321365829,78.0,128.0,10.6,11.9828,44.8011,187,-13.0444,187,11.9555158491,11.9570530767,2.0
88.9897538088,79.5674,0.313930949538,1000.0,245.18264201,0.128125,0.82396,360.75862069,11.9951,11.077495687,72.0,106.0,9.89108910891,12.0242,44.8885,188,-13.0591,188,11.9948032018,11.9961419922,2.0
99.2914517179,79.6805,0.304205106669,1000.0,259.537983432,0.17795,0.787661,684.3125,12.0481,12.299309378,65.0,383.0,12.7820512821,12.0796,44.9294,189,-13.0826,189,12.0494664718,12.050611646,3.0
83.9586966381,79.8845,0.281436660302,631.0,128.531397616,0.116953,0.7042,237.651162791,12.0103,10.2373862028,46.0,103.0,12.7948717949,12.0351,44.9473,190,-13.0625,190,12.0104038205,12.0120341832,3.0
89.6095468985,79.9369,0.285400857932,712.0,160.055969882,0.127897,0.728914,299.705882353,11.9744,12.2268569856,62.0,134.0,11.8333333333,12.0008,45.0601,191,-13.0947,191,11.9748661825,11.9767034187,3.0
77.354424236,80.223,0.294410853065,249.0,32.4073872928,0.111109,0.789082,151.939393939,12.0401,8.14526942251,33.0,129.0,10.412371134,12.066,45.0493,192,-13.0839,192,12.0397733724,12.0427068806,3.0
99.9937271293,80.2923,0.293445725867,1000.0,51.1714021373,0.153331,0.780921,983.818181818,11.9763,9.52394085346,40.0,822.0,11.3522727273,12.0058,45.1529,193,-13.0657,193,11.9766981292,11.9820702383,3.0
80.591150723,80.5435,0.286352106911,262.0,43.3333384895,0.133136,0.718504,171.13559322,12.0443,8.70606086008,42.0,131.0,10.670212766,12.071,45.1913,194,-13.1128,194,12.0443265822,12.0483656638,3.0
99.9864714243,80.6473,0.292508659878,1000.0,92.9266128292,0.102417,0.732202,946.909090909,12.0582,12.0876702346,63.0,716.0,11.4827586207,12.0905,45.1831,195,-13.1387,195,12.0578943468,12.0644097754,2.0
78.0041873228,80.8028,0.310746842659,314.0,46.8460648495,0.127178,0.829359,159.777777778,12.0556,8.38274957265,48.0,80.0,9.26851851852,12.0874,45.2056,196,-13.1526,196,12.0560512125,12.0599360345,3.0
79.1664919505,80.8797,0.286328350493,458.0,67.0727196573,0.164689,0.73927,172.016666667,12.0687,8.11292149419,36.0,110.0,8.98198198198,12.1005,45.2562,197,-13.1761,197,12.0687517492,12.0728099734,2.0
99.9956828753,81.0343,0.289679155998,1000.0,0.0,0.121192,0.748097,1000.0,12.1426,8.75291035583,40.0,1000.0,11.5930232558,12.1717,45.2991,198,-13.1933,198,12.1425695036,12.1464890099,3.0
99.9956828753,81.1478,0.294070779021,1000.0,0.0,0.155941,0.759429,1000.0,12.0681,9.8272136725,45.0,1000.0,10.6276595745,12.096,45.3584,199,-13.1972,199,12.0694935138,12.0721037591,3.0
99.9956828753,81.2845,0.298570167494,1000.0,0.0,0.160633,0.780452,1000.0,12.0858,13.924062129,79.0,1000.0,11.1777777778,12.1155,45.4884,200,-13.2184,200,12.086267589,12.0896548838,2.0
99.9956828753,81.4495,0.286807228578,1000.0,0.0,0.186262,0.73178,1000.0,12.1168,17.4140242992,93.0,1000.0,23.2325581395,12.1417,45.6795,201,-13.2225,201,12.1168674907,12.1200195369,3.0
99.9956828753,81.6238,0.304320908193,1000.0,0.0,0.121388,0.820393,1000.0,12.1748,13.9838637989,56.0,1000.0,18.9038461538,12.2055,45.779,202,-13.2786,202,12.1751900524,12.1808198331,3.0
99.9956828753,81.8264,0.292865534848,1000.0,0.0,0.140042,0.776621,1000.0,12.1894,18.8018461714,102.0,1000.0,19.3137254902,12.218,45.8676,203,-13.2688,203,12.1892757027,12.1948397271,3.0
99.6410789885,81.9708,0.29050454903,1000.0,222.557043823,0.388962,0.775858,761.928571429,12.1734,19.4835155083,79.0,366.0,25.0487804878,12.2029,45.9074,204,-13.2853,204,12.1729757602,12.1782649535,3.0
99.9956828753,82.1108,0.30984063882,1000.0,0.0,0.193663,0.802466,1000.0,12.208,29.1110281991,180.0,1000.0,22.8409090909,12.2397,45.9392,205,-13.3064,205,12.2086296913,12.2154994693,3.0
99.9956828753,82.279,0.295355119225,1000.0,0.0,0.199821,0.742696,1000.0,12.2164,27.8870489654,112.0,1000.0,24.75,12.2487,46.086,206,-13.3412,206,12.217577865,12.224772752,3.0
99.9956828753,82.4271,0.317768188016,1000.0,0.0,0.173619,0.893013,1000.0,12.2634,10.7279814866,49.0,1000.0,17.9636363636,12.2932,46.1764,207,-13.3485,207,12.2629813335,12.2686897369,4.0
99.9956828753,82.5965,0.295857321185,1000.0,0.0,0.289578,0.730033,1000.0,12.2307,14.7227377979,60.0,1000.0,18.4909090909,12.2588,46.1455,208,-13.2644,208,12.2314709184,12.2382263904,3.0
99.8165754726,82.6882,0.304691934288,1000.0,195.301191895,0.105953,0.772188,858.666666667,12.1865,7.69494583204,39.0,401.0,9.30555555556,12.2212,46.2255,209,-13.2387,209,12.1867940408,12.1928256884,3.0
99.9956828753,82.7915,0.289829052383,1000.0,0.0,0.176315,0.731449,1000.0,12.2363,9.33511827211,42.0,1000.0,11.9879518072,12.2646,46.3247,210,-13.2949,210,12.2362254245,12.2409698992,3.0
99.9956828753,82.9007,0.281855790988,1000.0,0.0,0.306295,0.681957,1000.0,12.2198,14.5099628481,70.0,1000.0,16.0967741935,12.246,46.4131,211,-13.281,211,12.2197999937,12.2230446226,3.0
99.9956828753,83.0596,0.313044419429,1000.0,0.0,0.180387,0.850075,1000.0,12.2436,10.2530864195,46.0,1000.0,12.746835443,12.2703,46.4872,212,-13.2943,212,12.2439566966,12.2460058868,3.0
99.9956828753,83.2144,0.301921304319,1000.0,0.0,0.0818964,0.750658,1000.0,12.2551,9.29663343289,42.0,1000.0,11.5930232558,12.285,46.5233,213,-13.3101,213,12.2552335742,12.2570578626,2.0
99.9956828753,83.4243,0.298309574504,1000.0,0.0,0.0941534,0.777097,1000.0,12.2366,9.2082592888,48.0,1000.0,13.012987013,12.262,46.5914,214,-13.2923,214,12.2373259783,12.2400505651,3.0
99.9956828753,83.5869,0.290880309645,1000.0,0.0,0.134475,0.747086,1000.0,12.1913,9.05924757435,45.0,1000.0,12.0481927711,12.2183,46.586,215,-13.2854,215,12.190979097,12.1950786429,3.0
69.6163416243,83.7667,0.278006699432,1000.0,172.637315946,0.165052,0.731844,183.5,12.2364,9.32122250776,47.0,43.0,10.6774193548,12.2625,46.5419,216,-13.3016,216,12.2365182957,12.2410179641,3.0
99.9956828753,83.8215,0.322417829168,1000.0,0.0,0.169753,0.884871,1000.0,12.2504,9.96786837794,60.0,1000.0,9.96,12.2809,46.5931,217,-13.327,217,12.2524706737,12.2567003239,3.0
99.9949922943,83.8595,0.279948994164,1000.0,29.0354585161,0.107555,0.741401,990.818181818,12.2432,14.7797744878,67.0,899.0,13.5068493151,12.267,46.6082,218,-13.3172,218,12.2421745425,12.2458879052,3.0
97.850427214,83.8696,0.313803693868,1000.0,265.02794664,0.0773444,0.856344,629.75,12.2529,9.18279538804,65.0,206.0,9.48148148148,12.2814,46.645,219,-13.3405,219,12.2533083013,12.2566412945,3.0
69.5432863858,83.9534,0.277635164476,200.0,22.6856256995,0.139319,0.723017,120.369047619,12.2893,10.5419043523,45.0,108.0,11.010989011,12.3167,46.6254,220,-13.3706,220,12.2886027444,12.2916333732,3.0
43.9077791262,84.0751,0.299913138237,155.0,30.3959468268,0.20914,0.812465,61.3680981595,12.2623,9.38661345272,37.0,38.0,11.7176470588,12.2933,46.642,221,-13.3477,221,12.2626644427,12.2660695721,3.0
73.0227551073,84.3569,0.307304270712,149.0,11.9075400143,0.0850116,0.843794,131.233766234,12.2713,11.4096773494,78.0,61.0,11.5172413793,12.3042,46.723,222,-13.3921,222,12.2714404456,12.2773890272,3.0
73.9335125993,84.5239,0.303005796536,230.0,25.0238308624,0.0888701,0.816679,136.324324324,12.2985,9.80921399538,52.0,77.0,11.1235955056,12.3262,46.7882,223,-13.4071,223,12.298951166,12.304086695,3.0
97.5756865651,84.6251,0.300288424069,1000.0,307.373822351,0.0607201,0.811083,729.0,12.2894,9.28349790399,40.0,138.0,11.1666666667,12.3213,46.8737,224,-13.4135,224,12.2905055944,12.2955857872,3.0
74.6273056647,84.6565,0.278676097089,312.0,48.6582069878,0.147004,0.740143,147.235294118,12.2654,14.1944073997,70.0,47.0,14.3768115942,12.2912,46.9899,225,-13.3837,225,12.265073455,12.2692636533,3.0
84.7147921444,84.8653,0.312776563479,700.0,150.295833631,0.190782,0.858313,257.333333333,12.2891,11.6634610981,65.0,56.0,12.8333333333,12.3211,47.1219,226,-13.4118,226,12.2895622048,12.2932556759,3.0
40.0696590431,84.9549,0.293573803271,368.0,44.232251794,0.355152,0.763822,56.6888888889,12.295,17.4615450506,113.0,37.0,16.8333333333,12.3259,47.1666,227,-13.3536,227,12.2955262375,12.303505834,3.0
94.9653512491,85.1073,0.3014087572,1000.0,314.39443629,0.257402,0.783007,494.045454545,12.2873,14.3720965681,62.0,187.0,15.3230769231,12.3204,47.213,228,-13.3938,228,12.2872726313,12.294680205,3.0
89.4127320929,85.2513,0.305215720549,1000.0,210.237072532,0.15242,0.805381,336.8,12.3408,8.67263441004,48.0,64.0,10.8351648352,12.3711,47.2912,229,-13.4231,229,12.3417556253,12.3486425566,3.0
99.9956828753,85.3679,0.322840985704,1000.0,0.0,0.38318,0.891464,1000.0,12.3162,15.1948232323,81.0,1000.0,14.2142857143,12.3508,47.4226,230,-13.41,230,12.3160454011,12.3213797791,3.0
79.1431764482,85.4475,0.315815408378,523.0,106.595097415,0.440909,0.921768,193.153846154,12.3559,18.3176781988,76.0,36.0,22.3695652174,12.3901,47.4522,231,-13.405,231,12.3565757165,12.3611018745,3.0
96.9397164084,85.5496,0.282719304128,1000.0,314.561394792,0.356986,0.752609,646.5625,12.3599,13.2755951509,61.0,152.0,18.4074074074,12.387,47.4954,232,-13.4582,232,12.3595085476,12.3643253725,2.0
75.765652676,85.6766,0.285513165947,581.0,104.08005596,0.298094,0.72038,178.280701754,12.3587,13.9044698807,60.0,46.0,18.2075471698,12.3885,47.524,233,-13.4397,233,12.3589862875,12.3640265491,3.0
64.9915577491,85.7949,0.307397998291,385.0,78.6706691647,0.46305,0.811301,127.164556962,12.3296,13.4648277858,63.0,51.0,16.3333333333,12.3589,47.7122,234,-13.4353,234,12.330597379,12.3339754936,3.0
95.5497486938,85.8242,0.278846864384,1000.0,330.268863945,0.371505,0.701929,599.352941176,12.3559,17.8903976068,84.0,164.0,22.9285714286,12.3821,47.7534,235,-13.4409,235,12.3551363097,12.3584279848,4.0
99.9956828753,85.9681,0.308821940192,1000.0,0.0,0.174075,0.840867,1000.0,12.3269,15.4729348298,69.0,1000.0,17.6034482759,12.3572,47.7781,236,-13.4401,236,12.327173375,12.3308034226,4.0
99.9956828753,86.041,0.30311397581,1000.0,0.0,0.16538,0.852432,1000.0,12.3384,15.1787900859,57.0,1000.0,20.6326530612,12.3682,47.8063,237,-13.4072,237,12.3396987634,12.3447132736,3.0
99.9956828753,86.1697,0.300981613149,1000.0,0.0,0.177935,0.815725,1000.0,12.3668,13.5832029124,68.0,1000.0,15.8095238095,12.3933,47.7941,238,-13.4346,238,12.366445006,12.3704930727,3.0
99.9956828753,86.2775,0.289975884914,1000.0,0.0,0.110311,0.734373,1000.0,12.36,11.0403769023,48.0,1000.0,14.6911764706,12.39,47.8421,239,-13.445,239,12.3605934908,12.3643241167,3.0
99.992346977,86.335,0.288996934447,1000.0,64.3954723525,0.131413,0.788259,979.636363636,12.3496,8.7868865362,46.0,776.0,12.375,12.3781,47.9129,240,-13.4461,240,12.3494052314,12.3534874769,3.0
99.9956828753,86.4384,0.31063872689,1000.0,0.0,0.173779,0.810834,1000.0,12.3851,13.7960357645,102.0,1000.0,14.7536231884,12.4126,47.9837,241,-13.4863,241,12.3844349613,12.3890418466,3.0
99.9956828753,86.5245,0.282393602218,1000.0,0.0,0.161041,0.688405,1000.0,12.4363,26.6738546436,124.0,1000.0,27.2702702703,12.4684,48.0968,242,-13.5323,242,12.4380172786,12.4460762435,4.0
99.9956828753,86.6518,0.302814397776,1000.0,0.0,0.196898,0.792282,1000.0,12.4288,24.5173141276,107.0,1000.0,33.9310344828,12.4626,48.1198,243,-13.5495,243,12.4298135033,12.4370993562,4.0
99.9956828753,86.7126,0.304351580732,1000.0,0.0,0.124349,0.84431,1000.0,12.443,14.5309206288,55.0,1000.0,22.6888888889,12.474,48.1873,244,-13.529,244,12.4423204088,12.4487030346,3.0
