Epoch,AverageDiscountedReturn,AverageQLoss,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,AverageAbsY,MaxEsReturn,Iteration,AverageReturn,MinReturn,AverageAction,QFunRegParamNorm,AverageQ,AveragePolicySurr,AverageEsReturn,StdReturn,AverageAbsQYDiff,MaxReturn
2877,268.831410674,292.508,178.982082067,354.820343549,163.925,354.971,166.639547971,354.903577826,573.406942922,2877,3193.06018551,943.031926395,0.999319,236.395,354.824,-357.004,345.861001285,1020.44505695,7.39951826954,4022.46154636
2878,303.238201956,299.628,1.55959525729,355.091535535,163.964,355.199,736.954625248,355.160123819,2623.36301817,2878,3281.88910329,1179.0285706,0.999368,236.468,355.089,-357.259,471.851711618,1092.95207497,7.31126536644,4128.7862384
2879,305.303072031,316.914,5.45727916229,355.348944713,164.004,355.485,476.102453457,355.422413516,1100.28944547,2879,3400.78665301,793.982300693,0.99933,236.521,355.332,-357.54,668.841678659,851.120186977,7.43991547151,4017.00429569
2880,288.256825656,300.472,45.6968928007,355.219612634,164.031,355.4,414.451411338,355.337325993,1460.48193743,2880,2764.79104649,579.828127786,0.999387,236.578,355.227,-357.475,483.767919653,1108.56474931,7.35974476098,3877.63843756
2881,284.12301796,325.86,2.16500769825,355.877463084,164.06,356.029,653.420376452,355.984373024,1700.7352521,2881,2319.79802332,388.794136444,0.999373,236.631,355.867,-358.01,666.287595446,1243.10879776,7.38922030616,4170.89145688
2882,209.459557838,308.112,-0.532398186806,355.405240548,164.084,355.578,608.694660786,355.502805792,1490.38680599,2882,1783.07338184,-0.203101698826,0.999351,236.682,355.401,-357.532,513.140211969,1387.60416831,7.39010358554,3717.79394888
2883,293.081617342,323.749,-1.74081986286,355.53967749,164.14,355.691,365.640211388,355.659723917,1093.18402127,2883,2325.18782072,485.198834002,0.99944,236.757,355.534,-357.603,297.521306937,1306.83631679,7.44877610462,4127.19556229
2884,288.345393925,319.811,6.36255459815,355.569251788,164.117,355.716,669.254495666,355.670681383,1764.89383584,2884,2951.14441106,766.949897471,0.999345,236.814,355.559,-357.719,641.510342766,1333.73719444,7.44927961131,4272.7386643
2885,270.966461272,319.991,5.21788790129,355.52527909,164.183,355.663,668.881983263,355.596741129,1853.61806079,2885,2945.98364095,412.81481921,0.999546,236.855,355.514,-357.684,547.409815801,1556.04649366,7.48041439541,4333.70384873
2886,214.948218713,323.498,-1.60033584336,355.082694441,164.217,355.23,423.163704817,355.184151521,1330.73559392,2886,2076.91438501,109.997695974,0.999592,236.914,355.072,-357.312,419.467480895,1314.99364088,7.45979606163,4526.29482311
2887,226.064884495,350.248,86.1133601173,355.654823475,164.263,355.804,314.320432278,355.756993677,951.496920231,2887,2013.63672409,172.12947029,0.999604,236.941,355.653,-357.829,488.102932729,1253.62110842,7.60080542929,4078.6152533
2888,183.02371044,351.118,-4.94403042035,355.232783735,164.265,355.431,557.748973106,355.344575231,1331.53392389,2888,1487.16127538,133.119570739,0.999501,236.972,355.239,-357.549,649.201247839,1129.38746646,7.68477825143,3779.06621183
2889,215.194526619,288.386,-10.1325247467,355.465372509,164.247,355.621,318.645343718,355.570024502,858.139542193,2889,1966.59641401,166.567596733,0.999501,237.018,355.45,-357.613,378.228616611,1355.55346568,7.37721186106,4278.31204259
2890,235.430932207,332.0,51.8608471002,355.633753224,164.253,355.793,156.517572694,355.745793838,582.389940598,2890,1200.52273572,343.120154926,0.999484,237.073,355.627,-357.85,276.459016825,1265.36300689,7.57958812855,4361.63752829
2891,141.532320927,344.956,-7.30201400277,356.066005411,164.294,356.215,459.711608022,356.177672873,1206.44659568,2891,1059.52301449,132.42126687,0.999647,237.125,356.048,-358.396,566.44589186,1116.36737946,7.64748909737,3624.53371195
2892,133.08310569,320.915,146.42289004,355.52553599,164.292,355.697,0.0,355.631778585,146.42289004,2892,620.948961084,132.410399162,0.999553,237.167,355.516,-357.701,146.42289004,1017.92718195,7.53305651109,4253.38059369
2893,125.218207583,351.216,-6.12282468369,355.497246438,164.339,355.67,1347.01179282,355.609870181,3222.00270886,2893,584.065839104,131.351641611,0.99952,237.208,355.491,-357.617,1255.19862229,1008.52310796,7.62584705911,3940.31882471
2894,185.133766918,331.074,4.53457757713,355.567049755,164.36,355.745,332.763579911,355.660875572,886.703691157,2894,2037.27486095,115.795236781,0.999457,237.25,355.57,-357.905,412.151784024,1457.14529006,7.51732030608,4045.15586252
2895,272.856107924,351.628,-9.16011798719,355.319950721,164.386,355.465,373.896172037,355.411397343,990.452438004,2895,2704.57096961,219.000780784,0.999381,237.276,355.307,-357.643,516.056687173,1341.82649116,7.71326693675,4346.52652148
2896,251.64707864,312.56,5.16014779044,355.980380604,164.395,356.125,760.429964649,356.073918693,1883.35690761,2896,1844.36853357,134.754382638,0.999605,237.326,355.969,-358.226,899.201385479,1168.75670403,7.47966027565,4212.27246053
2897,250.719198877,335.795,-8.29769606534,355.915881188,164.437,356.087,203.91373089,356.028341744,589.797038543,2897,2190.7185894,130.559896851,0.999437,237.371,355.905,-358.136,213.738852981,1578.73536494,7.58423312361,4405.99938737
2898,232.160073963,311.229,-9.62225714446,356.49707068,164.475,356.642,189.799181532,356.587762845,641.447615191,2898,2673.33875577,150.428559858,0.99943,237.394,356.496,-358.705,155.989714647,1453.58472352,7.41965128672,3982.97295862
2899,227.758942244,346.392,6.44115628992,356.587107701,164.508,356.737,242.79052416,356.678074826,677.917141006,2899,2393.78124005,199.567877086,0.999495,237.438,356.576,-358.806,312.071522425,1556.95333443,7.61015871154,4148.17327074
2900,283.871260992,325.344,-1.35025878636,355.979423563,164.497,356.139,434.117087516,356.066030655,1169.8411639,2900,3285.55891778,2000.30003232,0.999397,237.49,355.976,-358.187,642.346430199,704.704825305,7.58993021401,3990.59877675
2901,152.98078319,301.102,-9.33517651202,356.254124615,164.492,356.44,223.189451935,356.352227794,713.222828152,2901,760.386099099,135.371538613,0.999619,237.497,356.26,-358.518,270.501805388,1082.30398149,7.44159612615,4414.11356182
2902,252.041563266,338.482,105.029540738,356.094764138,164.506,356.245,461.53092326,356.179223398,1441.84983645,2902,1659.11343601,239.973757204,0.999596,237.533,356.079,-358.227,608.534950891,1400.05706141,7.57663848705,4691.8195091
2903,150.540916299,323.097,-9.31905128087,355.858388444,164.535,356.021,474.607736694,355.959735343,1383.01600608,2903,1252.3291382,117.841821595,0.999558,237.539,355.848,-358.008,447.880489847,1631.5204703,7.56924001692,3954.38343128
2904,123.467466414,349.912,137.085360063,356.277601103,164.58,356.39,225.05907349,356.335977535,719.853290207,2904,884.555166558,106.54781211,0.999612,237.573,356.27,-358.419,383.799882417,1298.09099896,7.71167374542,3912.53814591
2905,165.340254655,357.948,146.221998134,355.375175787,164.629,355.505,1009.75847229,355.447098544,2514.3026782,2905,1218.07842569,86.5368106859,0.999567,237.644,355.373,-357.407,765.791412575,1357.06817679,7.71928774339,3878.35154368
2906,282.739846014,342.849,-7.84368113922,355.479113946,164.673,355.632,311.197598385,355.574463519,1032.29627426,2906,3341.58046282,2180.28644874,0.999247,237.687,355.476,-357.577,280.486933759,607.274461185,7.62693396284,3937.74664891
2907,212.023125978,350.149,-4.00366971739,355.258782929,164.71,355.412,413.650585082,355.345948289,1108.81388813,2907,1092.41313658,86.67092306,0.999463,237.721,355.255,-357.31,375.317503867,999.152242761,7.61583426682,3731.1612065
2908,5.66323438303,310.065,36.2671891509,355.860646957,164.763,355.982,1367.98359323,355.922005116,2772.2343756,2908,40.1158997093,-2.43276374544,0.999663,237.812,355.859,-357.878,1404.25078238,307.239440987,7.43897165752,3353.16697564
2909,257.578563424,296.376,-9.92719954297,355.453435193,164.779,355.571,263.590601176,355.519998191,748.79593602,2909,2002.9425762,249.514555528,0.999395,237.839,355.451,-357.5,288.741726949,1283.378718,7.36496982552,3990.10252927
2910,272.980731226,320.707,-8.35386175624,355.212704165,164.796,355.347,556.219922614,355.288984169,1742.06719387,2910,2974.94874874,88.0689119378,0.999481,237.872,355.21,-357.245,373.218021415,1297.02704004,7.47730171124,4065.19941402
2911,261.857282203,328.353,-9.52700729237,355.38676537,164.848,355.536,319.509749862,355.482723544,1037.35136439,2911,2323.90355475,382.647567127,0.999525,237.912,355.378,-357.596,247.548357323,1419.63196074,7.55507143026,4111.27359408
2912,264.069895023,311.449,100.125013213,355.658373544,164.858,355.825,467.576844748,355.766539293,1530.33774099,2912,3320.78544696,267.264647177,0.999287,237.943,355.649,-357.75,418.938160983,1192.53183688,7.44930616438,4304.53521434
2913,268.553769442,308.962,-2.91729635062,355.429002864,164.874,355.573,338.459739112,355.527778145,768.18235823,2913,2981.52516429,1170.84160289,0.99929,237.967,355.422,-357.548,435.591313937,922.880205039,7.42129252741,4012.60551682
2914,260.48338665,310.163,-13.1115203247,355.336437309,164.925,355.531,537.190813384,355.450347866,1436.80692101,2914,2216.91758494,336.890103723,0.99923,238.002,355.33,-357.5,427.817825753,1266.3646455,7.58338941251,3792.27716171
2915,255.990499087,308.067,-10.8724074738,355.375550158,164.95,355.519,356.834968146,355.456403684,945.549526409,2915,2307.88471976,438.691266169,0.999402,238.007,355.378,-357.535,318.667728797,1095.72944627,7.55995270885,3825.40389628
2916,274.694984038,342.351,1.78230729208,355.041570784,164.987,355.196,417.469424776,355.139006224,1113.93120173,2916,3067.069738,1015.32020424,0.999299,238.07,355.034,-357.266,451.227241254,1029.21024476,7.67134872667,4121.92346927
2917,190.50442076,335.16,167.644374202,355.215099332,165.037,355.379,259.603951025,355.325921778,947.533791678,2917,1925.20216055,140.107038037,0.999528,238.133,355.213,-357.438,482.859134447,1707.04796702,7.54706732028,4273.63045581
2918,252.285360924,323.799,22.2869983595,355.292578055,165.042,355.452,67.7573695481,355.391507786,157.801737456,2918,1959.57069621,259.191201716,0.999621,238.192,355.285,-357.459,90.0443679076,1200.98890655,7.52429830396,4084.13142362
2919,249.443100757,323.882,195.167550463,355.065496513,165.07,355.215,1120.93690342,355.16285043,3283.2818912,2919,2377.87663615,326.306169813,0.99944,238.201,355.051,-357.264,1071.89714846,1100.68358399,7.50856513157,3742.31845545
2920,266.212297309,310.727,141.845203916,355.896823755,165.051,356.047,356.438967787,355.986200914,1148.49607878,2920,2453.03297722,363.123894251,0.999439,238.266,355.893,-358.172,556.748593199,1420.33048151,7.52224416888,4214.14308883
2921,265.312658812,331.885,40.7216323114,355.872975636,165.071,356.032,468.303512744,355.964081058,1358.13821794,2921,3350.26629395,2125.46756271,0.999378,238.295,355.876,-357.996,551.369618567,535.989041836,7.55736803215,3726.9804409
2922,216.111426744,339.515,223.223294202,355.507623207,165.126,355.677,350.276961983,355.592901344,1084.21812259,2922,2587.4386723,147.497433327,0.99959,238.352,355.493,-357.752,809.200017939,1301.12618646,7.61416123393,3663.35715338
2923,191.36266291,336.971,11.3666251806,356.010493597,165.178,356.154,242.995397062,356.09992875,587.669500802,2923,1814.0190902,-16.8900323568,0.999379,238.348,356.004,-358.225,239.029269221,1659.22282507,7.62627155605,3948.37429164
2924,325.263769858,347.861,-0.648085811058,355.591200988,165.182,355.737,863.731379372,355.678409755,2230.45160143,2924,2681.84268197,183.860376308,0.999641,238.385,355.583,-357.825,680.013779808,1251.34326818,7.74949551288,3953.78589355
2925,328.261924209,313.589,12.1236038126,355.456596337,165.19,355.65,602.481861475,355.564322696,1736.72556668,2925,2928.13264128,623.963221972,0.999511,238.434,355.458,-357.767,675.322984432,1283.37394042,7.62583891951,4289.19256341
2926,211.522584002,345.717,-0.387165280597,355.071225636,165.217,355.235,557.647443435,355.156694327,1688.70388217,2926,2431.90227866,214.174866491,0.999394,238.448,355.061,-357.321,658.888345321,1447.46892999,7.70932795859,4246.04330043
2927,176.61653013,311.843,-2.89586404892,355.651225531,165.236,355.815,332.079508717,355.745072782,980.851147274,2927,1405.87211151,0.504294777679,0.999448,238.515,355.65,-357.664,203.827043325,1461.19707811,7.56845476875,4245.99858447
2928,17.4029225079,357.872,-4.34215084518,355.201182972,165.235,355.38,480.791103157,355.303872752,1387.13995622,2928,75.268984431,3.31401600476,0.999821,238.54,355.194,-357.239,232.00559574,413.308971436,7.79622382965,3761.66724038
2929,263.013945206,349.852,0.706652860739,355.322180664,165.272,355.493,216.818913523,355.424906307,639.924653959,2929,1735.36942011,291.835834248,0.999606,238.619,355.325,-357.486,152.318251164,1285.67108647,7.81136974894,4784.28183855
2930,161.006271749,309.621,34.5942848638,355.697388069,165.28,355.837,784.719218488,355.796586764,2236.72612404,2930,1358.80331839,55.6586038489,0.999632,238.655,355.678,-357.912,1107.73754658,1432.03378253,7.51875134353,4452.5693322
2931,230.787597214,365.141,22.7452641163,354.742761799,165.309,354.96,363.396925644,354.862638976,1020.17756673,2931,2638.41859023,211.286737129,0.999334,238.697,354.747,-356.894,417.30522967,1331.41391793,7.77063991376,4265.16200565
2932,292.638875579,321.568,81.4573293479,355.41386512,165.36,355.587,129.09090969,355.522875926,492.64064503,2932,3504.50021311,1109.41714388,0.999414,238.758,355.405,-357.617,226.62953304,772.014952956,7.46200935919,3951.66363852
2933,293.181375532,299.708,448.346743944,355.742227286,165.395,355.93,333.47121337,355.840566907,1305.33129336,2933,3650.73402577,851.24507588,0.999554,238.835,355.74,-357.97,745.006851332,887.840948465,7.43014171215,4041.52326956
2934,264.235145487,321.228,1.7868911591,355.645820852,165.417,355.784,304.472703705,355.731310833,748.526602122,2934,3950.17373182,1684.1026982,0.999442,238.886,355.644,-357.819,312.989261647,743.301349598,7.58972162525,4547.83385243
2935,273.190850691,317.816,245.907254522,355.600783167,165.477,355.74,293.85763733,355.686678932,1066.98778314,2935,3802.30872093,2015.6264661,0.999456,238.889,355.585,-357.786,611.424363339,573.281723897,7.48559261452,4147.22347402
2936,208.772077612,370.035,18.6365441345,355.821130892,165.512,355.984,631.077933749,355.916058112,1554.46503415,2936,2507.88187353,18.6782497132,0.999413,238.928,355.818,-358.083,837.202376846,1634.83881565,7.72690625809,4331.77425471
2937,230.849625828,328.335,-3.3312268686,355.511611228,165.535,355.694,884.780724241,355.611880864,2491.135941,2937,2635.84901654,24.7612907768,0.999482,238.954,355.522,-357.686,1312.75822832,1360.31228107,7.56273644586,3952.51384656
2938,257.816947855,348.041,14.699007776,355.727329381,165.544,355.892,623.509526234,355.822927399,1814.67045051,2938,3382.28419218,272.292635103,0.999478,238.997,355.713,-357.965,520.541652755,1397.79512442,7.61292814629,4452.12694758
2939,280.946532643,350.323,0.138561915664,355.560405412,165.581,355.677,206.484069477,355.637951383,698.170164892,2939,3329.581452,322.552950879,0.999424,239.063,355.552,-357.842,198.138249432,1589.85076971,7.57631157023,4760.63236898
2940,286.577585831,311.013,3.62401993292,355.280867261,165.579,355.45,414.324900172,355.377376589,1047.03200586,2940,2045.4834465,326.894900085,0.999548,239.126,355.28,-357.563,374.07356751,1387.50444304,7.50764463,4195.89638812
2941,192.802539044,342.581,-6.63227088113,355.54756162,165.637,355.695,346.011265203,355.627318816,890.214810838,2941,2977.21544234,796.978794468,0.999513,239.145,355.54,-357.762,549.936179802,1184.68478876,7.6208365355,4321.52996081
2942,267.285092268,322.076,144.886068915,355.79540035,165.689,355.939,473.212013324,355.864718523,1464.82592834,2942,1826.34720196,395.299372633,0.999546,239.173,355.796,-358.005,641.070740141,1055.89532159,7.44265930868,4289.17629753
2943,250.891757767,317.394,30.6278379537,355.789280938,165.703,355.962,847.594372551,355.873836836,2101.03343872,2943,2387.02707894,368.598955221,0.999497,239.213,355.791,-358.01,1110.47550609,1346.1504997,7.43029483123,4230.1071721
2944,250.567372622,320.013,8.66944448233,355.946670479,165.736,356.1,687.875213877,356.035357619,1889.92883821,2944,2920.56607884,242.574712745,0.9995,239.248,355.939,-358.233,529.452365777,1490.08868643,7.49440338289,4324.06661781
2945,286.217870709,317.191,167.422761905,356.80370252,165.771,356.967,397.3558829,356.904483399,1330.2046974,2945,3460.451603,1028.33395736,0.999507,239.281,356.811,-358.99,619.473411661,1099.0996975,7.4224751658,4318.47620026
2946,289.326510472,330.589,130.835356111,355.720480929,165.784,355.873,1048.5756044,355.810926576,2383.17797217,2946,3609.53715915,241.846035437,0.999601,239.311,355.714,-357.886,900.634021066,1311.86147855,7.51859731706,4672.5572938
2947,293.444863831,312.438,180.405917086,356.470277773,165.758,356.632,383.488589278,356.554257505,1291.98983689,2947,2958.08895054,458.39572444,0.999568,239.346,356.468,-358.638,774.07477597,1374.90075957,7.35708422748,4236.42591043
