MaxReturn,PolicyRegParamNorm,AverageY,AverageAbsQYDiff,MinEsReturn,AverageQ,MaxEsReturn,Iteration,StdReturn,AverageAbsY,AverageQLoss,StdEsReturn,AverageAbsQ,AverageAction,MinReturn,QFunRegParamNorm,AverageEsReturn,AverageReturn,AverageDiscountedReturn,AveragePolicySurr,Epoch
6273.45841212,218.949,510.798868589,3.59121263991,2540.15324377,510.794,2540.15324377,2763,1511.40506078,512.041206625,249.601,0.0,512.037,0.99571,1602.96985448,332.258,2540.15324377,5051.39297808,466.698235072,-512.936,2763
6032.45910981,219.006,511.136689386,3.62213128423,1727.02345127,511.134,1727.02345127,2764,1458.5944106,512.367865199,250.563,0.0,512.366,0.99647,2171.21298844,332.296,1727.02345127,3846.51389099,459.109679755,-513.21,2764
6104.46815017,218.971,510.799408573,3.87971948856,3782.83985829,510.791,3782.83985829,2765,505.761998093,512.080718015,279.531,0.0,512.077,0.995023,4320.27975745,332.361,3782.83985829,5735.53269595,449.469236052,-512.937,2765
6424.21756538,219.023,510.157105737,3.90124210264,-186.357807607,510.142,-186.357807607,2766,2408.18174447,511.49746125,298.737,0.0,511.479,0.997497,436.892199729,332.458,-186.357807607,3716.08210845,418.144785946,-512.191,2766
6299.74576521,219.004,510.789603994,3.76461246921,3899.68868204,510.785,3899.68868204,2767,139.249313744,512.122805448,274.785,0.0,512.122,0.995216,5832.98932123,332.539,3899.68868204,6062.75561691,466.374698091,-512.855,2767
5692.56248396,218.97,509.754681598,3.95917070071,3714.42132835,509.753,3714.42132835,2768,100.861193635,511.144533307,311.395,0.0,511.146,0.994746,5359.19780999,332.596,3714.42132835,5525.43972466,422.048217341,-511.801,2768
6206.01603844,219.059,510.439662655,3.86125624922,3680.49127838,510.425,3680.49127838,2769,250.757674638,511.795777746,291.414,0.0,511.786,0.995888,5273.96115964,332.64,3680.49127838,5958.09252007,449.375855458,-512.518,2769
5616.17513336,219.072,509.918076655,3.73040444906,3932.2415716,509.918,3932.2415716,2770,71.6647312424,511.327216573,246.248,0.0,511.334,0.995878,5386.6994536,332.717,3932.2415716,5481.16332457,421.44973748,-512.0,2770
5478.04679706,219.057,509.807892945,3.70362721555,3718.56449309,509.802,3718.56449309,2771,95.4487479992,511.241135475,214.813,0.0,511.241,0.996643,5102.11432602,332.744,3718.56449309,5293.35459099,427.142050425,-511.876,2771
6306.2093114,219.158,511.024508842,3.94179821415,3556.22734599,511.023,3556.22734599,2772,115.304677446,512.350730411,322.481,0.0,512.346,0.995384,5871.78430753,332.83,3556.22734599,6139.55898752,478.778382012,-513.194,2772
6572.85088328,219.235,510.345376658,3.91250321005,3494.69124627,510.334,3494.69124627,2773,108.578563808,511.750941562,287.416,0.0,511.74,0.989625,6195.25406323,332.924,3494.69124627,6450.31507317,503.402973337,-512.499,2773
6790.74750569,219.188,510.843244076,3.91564007469,3396.6799763,510.851,3396.6799763,2774,169.431740074,512.200300252,334.733,0.0,512.214,0.990072,6144.01300756,333.017,3396.6799763,6428.92731774,489.988419814,-513.029,2774
6469.09018762,219.212,510.511682832,3.88803482478,1015.35996989,510.496,1015.35996989,2775,1234.66145623,511.896249299,295.454,0.0,511.888,0.992792,2128.89790532,333.072,1015.35996989,5574.6251474,466.747445146,-512.723,2775
6037.682496,219.247,509.901032157,3.91742952463,1711.9605542,509.89,1711.9605542,2776,959.66851989,511.329873274,298.273,0.0,511.326,0.997001,2679.63352627,333.149,1711.9605542,5477.97253299,459.004869268,-512.12,2776
6013.36462966,219.264,509.8762432,3.92525065207,883.473650704,509.873,883.473650704,2777,1159.70021251,511.305083428,328.939,0.0,511.304,0.996517,2540.07252487,333.228,883.473650704,4649.72411113,425.611641293,-512.141,2777
6086.87201709,219.295,509.554259634,3.86616164929,3212.46219713,509.545,3212.46219713,2778,1726.50197389,511.015502854,296.173,0.0,511.006,0.996589,799.191501921,333.281,3212.46219713,4687.57239896,408.35509345,-511.727,2778
5904.7711478,219.32,509.921718799,3.93893095664,3132.41315417,509.928,3132.41315417,2779,1048.22337558,511.38013592,323.346,0.0,511.389,0.998443,2017.12079926,333.343,3132.41315417,5039.45137457,412.859988084,-512.035,2779
6032.73365584,219.462,509.905327043,3.75945347376,2444.10187954,509.889,2444.10187954,2780,1564.75339163,511.413898827,247.122,0.0,511.404,0.997452,2154.4616573,333.42,2444.10187954,4814.62590042,432.049408703,-511.918,2780
4317.61934255,219.555,509.868976847,3.58571273538,3513.71714012,509.866,3513.71714012,2781,1576.43248076,511.43954894,213.345,0.0,511.442,0.997803,175.396201086,333.455,3513.71714012,2079.09378671,294.602009647,-511.903,2781
5908.76925537,219.552,509.792958592,3.8617365449,3655.64958166,509.793,3655.64958166,2782,1748.31499747,511.334242088,291.847,0.0,511.336,0.996959,-252.080943962,333.555,3655.64958166,4517.55875458,389.740567368,-511.762,2782
5838.52411516,219.587,509.927306183,3.92700159156,3467.69957562,509.929,3467.69957562,2783,1748.85110838,511.454870274,306.115,0.0,511.459,0.998476,548.708662546,333.606,3467.69957562,4495.13702292,416.689622698,-511.914,2783
6128.63094944,219.579,509.764842868,3.87609780271,2742.39474493,509.749,2742.39474493,2784,1867.92080405,511.290684458,300.493,0.0,511.272,0.996652,805.573894082,333.686,2742.39474493,4916.5392165,414.499055739,-511.777,2784
5704.20129658,219.682,510.063962028,4.05633652274,3522.79578969,510.054,3522.79578969,2785,1990.99502985,511.540555579,347.28,0.0,511.532,0.997361,516.99612328,333.792,3522.79578969,3690.76847672,394.938854139,-512.141,2785
6356.21329362,219.743,510.198796621,4.01021543616,3479.42113057,510.201,3479.42113057,2786,187.997384286,511.65199755,345.897,0.0,511.66,0.993245,5842.60475847,333.88,3479.42113057,6120.56938087,465.575240361,-512.368,2786
6142.86546331,219.796,509.112236597,3.93397771917,3688.39391538,509.096,3688.39391538,2787,2143.81098717,510.596960303,312.505,0.0,510.583,0.994581,-329.766997655,333.973,3688.39391538,4749.00514879,420.577573916,-511.217,2787
5585.00960887,219.949,511.305645204,3.63443026036,3436.32092363,511.296,3436.32092363,2788,1272.24658907,512.666191241,240.742,0.0,512.658,0.996656,2132.9222789,334.008,3436.32092363,4230.2424355,401.215068955,-513.366,2788
5228.30660566,219.837,509.782287428,3.74522359304,3509.16091522,509.787,3509.16091522,2789,95.0368525058,511.251135658,259.419,0.0,511.249,0.995997,4886.19967507,334.081,3509.16091522,5052.29948271,387.729235262,-511.759,2789
4966.00594394,219.858,509.893230749,4.007771062,3143.71177781,509.891,3143.71177781,2790,93.2572913487,511.336364928,333.413,0.0,511.339,0.996307,4689.59883246,334.226,3143.71177781,4799.4309973,378.368825303,-511.799,2790
6121.56573148,219.934,510.308252953,3.68786489264,3364.63044284,510.302,3364.63044284,2791,172.496035225,511.751670322,265.991,0.0,511.748,0.995097,5600.29873501,334.293,3364.63044284,5888.05489386,448.713043486,-512.376,2791
4876.14938426,220.062,509.957081509,3.99727056832,3402.57243775,509.938,3402.57243775,2792,1758.96078383,511.427161109,312.77,0.0,511.41,0.997496,327.069541092,334.382,3402.57243775,3059.38879593,359.744998747,-512.029,2792
5238.69037605,220.077,509.744167051,3.95520745686,3608.94673882,509.747,3608.94673882,2793,234.420094645,511.238921541,327.159,0.0,511.242,0.995846,4463.35246001,334.386,3608.94673882,5050.35240509,398.046315262,-511.806,2793
6208.93087555,220.107,510.153404914,4.02789685229,3530.56141831,510.142,3530.56141831,2794,1950.69926223,511.617927211,318.421,0.0,511.61,0.993154,-316.732447939,334.469,3530.56141831,4331.33143387,411.098590567,-512.124,2794
6252.34142579,220.121,510.00060909,4.10857266096,3375.26295981,509.991,3375.26295981,2795,154.580984249,511.468039137,351.247,0.0,511.457,0.990822,5615.74214231,334.583,3375.26295981,5963.32243738,468.653492864,-512.17,2795
5901.98934786,220.205,509.932686002,3.89567491677,3442.90570523,509.925,3442.90570523,2796,124.724556989,511.406099158,291.335,0.0,511.402,0.99213,5509.27732133,334.67,3442.90570523,5746.66521203,448.081184512,-512.266,2796
5731.01404374,220.239,510.455595905,3.73519608027,3657.54149883,510.458,3657.54149883,2797,1894.67855411,511.918184004,254.522,0.0,511.919,0.996651,-221.936945717,334.72,3657.54149883,3222.15544553,407.075880353,-512.718,2797
6286.05639571,220.295,510.479492876,3.93251941829,272.431967508,510.484,272.431967508,2798,1673.71363741,511.940067866,286.548,0.0,511.942,0.994329,1519.5328552,334.757,272.431967508,5003.96185856,445.129128446,-512.693,2798
5700.72495655,220.288,509.740853725,4.03937175904,3198.92145542,509.721,3198.92145542,2799,2001.8213589,511.257464633,313.914,0.0,511.237,0.995431,473.198552769,334.889,3198.92145542,3548.05283799,423.748806324,-511.976,2799
6016.84576845,220.308,510.170822916,3.9145816084,1665.18233125,510.159,1665.18233125,2800,2229.30833092,511.705828761,284.326,0.0,511.695,0.993347,-336.144352087,334.908,1665.18233125,2965.91669985,395.563855225,-512.379,2800
6005.22471049,220.38,509.595225183,4.09648794063,3501.35594365,509.6,3501.35594365,2801,120.043863189,511.17792615,335.336,0.0,511.184,0.990145,5557.32867559,335.026,3501.35594365,5833.5915029,454.278229569,-511.95,2801
5943.5043846,220.439,510.508306588,3.66913932623,3764.69587081,510.5,3764.69587081,2802,137.383805553,512.016389992,219.695,0.0,512.01,0.991552,5514.12598527,335.054,3764.69587081,5743.33954174,448.993480973,-512.785,2802
6104.58303061,220.479,510.943931579,3.75932706478,3326.05185764,510.932,3326.05185764,2803,2368.91413582,512.393208265,224.898,0.0,512.386,0.993477,185.081078117,335.126,3326.05185764,3607.3070743,431.575660115,-513.208,2803
5285.85061779,220.492,510.54286262,4.33697106983,3721.99902802,510.543,3721.99902802,2804,1496.64032534,512.037282888,388.221,0.0,512.032,0.988482,1235.9800681,335.207,3721.99902802,3965.40830272,407.62670869,-512.671,2804
5816.07157663,220.545,510.965617402,3.94567119228,3368.17272395,510.964,3368.17272395,2805,2121.15846176,512.437727091,265.166,0.0,512.438,0.991913,-176.468805591,335.266,3368.17272395,3098.85674601,388.284307912,-513.118,2805
5842.34568114,220.569,511.100181763,3.93017291212,3261.08116796,511.095,3261.08116796,2806,1797.57274573,512.564306603,279.747,0.0,512.555,0.993217,-245.207570326,335.347,3261.08116796,4777.74076659,398.45016477,-513.373,2806
6487.38899709,220.582,511.423373964,4.12366955271,3640.46091914,511.414,3640.46091914,2807,2509.06074348,512.866710386,316.799,0.0,512.86,0.995149,-58.967015147,335.467,3640.46091914,3524.43893587,431.534277465,-513.632,2807
5761.8109462,220.595,511.365161406,4.13903239595,3756.17892197,511.353,3756.17892197,2808,1982.56872963,512.791628688,332.591,0.0,512.783,0.99312,-145.651169541,335.574,3756.17892197,4691.27805593,421.993877429,-513.578,2808
6107.48303943,220.612,511.727941983,3.97158982683,4189.59016368,511.723,4189.59016368,2809,789.11855866,513.140183291,300.203,0.0,513.134,0.99667,3338.10929682,335.623,4189.59016368,5687.32767158,449.905590545,-513.96,2809
5980.00250009,220.654,511.84000928,3.96153446188,3566.42937421,511.828,3566.42937421,2810,1355.66913206,513.298120371,295.853,0.0,513.29,0.996398,1270.90647968,335.703,3566.42937421,5309.07992328,451.176252469,-514.137,2810
5559.10171,220.688,512.00856538,4.06478018582,3916.28330516,512.008,3916.28330516,2811,90.6143546444,513.461028437,347.922,0.0,513.46,0.996616,5223.04440112,335.773,3916.28330516,5355.44481094,422.440463632,-514.277,2811
5827.09387151,220.745,512.057934863,3.79783884946,3797.94354824,512.046,3797.94354824,2812,1840.40165919,513.550580386,264.401,0.0,513.543,0.997358,-472.155574882,335.795,3797.94354824,5044.20987495,393.939533254,-514.109,2812
5908.93670098,220.738,512.086188263,4.08578531534,3864.32433891,512.085,3864.32433891,2813,458.332670275,513.566687142,345.31,0.0,513.563,0.998305,4504.86581382,335.867,3864.32433891,5576.66183593,435.51462125,-514.073,2813
5874.63328615,220.752,511.838041354,4.25223194476,3573.34691738,511.822,3573.34691738,2814,1126.29416064,513.316693774,354.754,0.0,513.301,0.99878,1801.47492366,335.911,3573.34691738,4887.88243487,422.976494195,-513.768,2814
6297.0851274,220.812,512.264426271,3.89723923002,3449.50513578,512.259,3449.50513578,2815,1846.09154865,513.718214811,284.749,0.0,513.711,0.997379,1047.36217498,336.003,3449.50513578,4288.96458352,446.27600061,-514.268,2815
5855.1475131,220.873,512.237383563,3.90024738639,3640.16447407,512.228,3640.16447407,2816,1997.36384013,513.669096055,286.183,0.0,513.662,0.996297,-324.223201638,336.075,3640.16447407,3721.71192868,393.270925666,-514.267,2816
5203.9634656,220.772,512.020431303,3.65794370043,3959.04222747,512.015,3959.04222747,2817,144.508983862,513.469175791,244.25,0.0,513.464,0.995952,4700.5123252,336.094,3959.04222747,5054.72342371,396.714753808,-514.024,2817
6052.8806869,220.883,512.38000759,3.8467655751,3782.37077656,512.373,3782.37077656,2818,1946.38200825,513.777277211,305.166,0.0,513.77,0.996911,1061.80833277,336.157,3782.37077656,4315.15601627,450.240400929,-514.362,2818
5146.81864463,220.813,511.982096571,3.72828003885,3609.73957609,511.976,3609.73957609,2819,68.2205147057,513.406697165,270.623,0.0,513.402,0.994224,4950.37119841,336.246,3609.73957609,5036.00104803,394.114962706,-513.97,2819
5894.8898324,220.88,512.25746449,3.91121655615,3769.72190631,512.255,3769.72190631,2820,99.7569385466,513.664161443,289.975,0.0,513.663,0.995838,5513.85422737,336.344,3769.72190631,5712.41793189,444.105222491,-514.29,2820
6207.72665187,220.972,511.335114111,3.98605145275,3685.43263386,511.322,3685.43263386,2821,2418.68097297,512.814419006,321.942,0.0,512.798,0.996755,-42.0152246745,336.42,3685.43263386,4002.97662171,428.818297327,-513.452,2821
5096.12097658,220.956,512.24427122,3.70641083239,3602.6350304,512.242,3602.6350304,2822,2208.1150001,513.653943498,263.584,0.0,513.649,0.997356,-401.252837339,336.467,3602.6350304,2325.65150819,310.269260107,-514.329,2822
3435.2313079,221.104,511.196404431,3.97508712538,3429.95194989,511.175,3429.95194989,2823,1135.31544554,512.707720949,321.743,0.0,512.687,0.998087,-161.070314911,336.536,3429.95194989,1241.05107666,336.057459412,-513.201,2823
5979.53352665,221.136,511.482914169,3.91330913148,3285.25892947,511.486,3285.25892947,2824,1922.97799199,513.01031784,307.104,0.0,513.012,0.995956,506.600386999,336.62,3285.25892947,3889.76018633,442.893545566,-513.497,2824
2444.89799037,221.222,512.21560676,3.85350240967,3750.45574455,512.201,3750.45574455,2825,876.355467525,513.719077384,303.109,0.0,513.708,0.998439,-407.481305504,336.743,3750.45574455,913.35080223,307.513770215,-514.238,2825
5675.6758538,221.207,511.311214571,3.85851838767,3781.27719431,511.305,3781.27719431,2826,2488.30255514,512.880218883,301.996,0.0,512.873,0.995617,-58.8673387985,336.807,3781.27719431,3181.47950453,374.734090188,-513.318,2826
5339.64057197,221.17,511.993622575,3.89524466735,3503.66635159,511.988,3503.66635159,2827,991.39422412,513.504163073,301.689,0.0,513.501,0.995864,2094.20210588,336.848,3503.66635159,4680.74715953,413.478398496,-513.89,2827
5333.04847063,221.27,512.087739786,3.85349572862,3718.4095769,512.092,3718.4095769,2828,2095.95550123,513.584405002,296.542,0.0,513.595,0.997438,-62.0328516163,336.911,3718.4095769,2897.06769623,385.766579795,-514.081,2828
5187.79659174,221.252,512.55804995,3.72757664047,3225.86875325,512.543,3225.86875325,2829,97.6212789953,514.038133706,257.864,0.0,514.025,0.991424,4842.9738644,336.981,3225.86875325,5067.01072832,403.914886779,-514.512,2829
5731.56010048,221.379,511.604841574,3.7322258785,3716.3421678,511.602,3716.3421678,2830,1008.41238301,513.16078009,272.978,0.0,513.158,0.994198,2841.04858516,337.035,3716.3421678,4707.36857129,435.869597958,-513.606,2830
6045.50108987,221.432,511.579079521,3.85545495317,3960.70651642,511.575,3960.70651642,2831,1269.56832571,513.178187126,293.12,0.0,513.172,0.995116,2387.12254866,337.131,3960.70651642,4946.25555737,456.784170619,-513.632,2831
6158.6074746,221.448,511.611464223,3.85007451151,3837.58542379,511.609,3837.58542379,2832,487.526795363,513.209804305,314.153,0.0,513.206,0.990891,4380.63387203,337.173,3837.58542379,5796.25202181,473.496947828,-513.767,2832
6300.67074871,221.481,511.413508125,4.04782652592,3956.14829877,511.392,3956.14829877,2833,642.737487233,513.076982521,362.81,0.0,513.057,0.992558,3908.8811849,337.214,3956.14829877,5778.11475686,462.623449455,-513.538,2833
6137.84664923,221.476,511.270987129,3.83019291665,3692.09210694,511.272,3692.09210694,2834,936.99589274,512.986645496,320.641,0.0,512.989,0.992726,2732.33956512,337.26,3692.09210694,5442.6546809,457.171968885,-513.403,2834
5500.40474524,221.526,511.33455587,3.77904825061,3796.60950715,511.328,3796.60950715,2835,154.035451124,513.005052849,281.234,0.0,512.994,0.990547,4991.43273614,337.318,3796.60950715,5299.98611367,411.395833332,-513.382,2835
5555.07951011,221.548,510.83173747,3.57274712217,3677.40633988,510.826,3677.40633988,2836,2194.746568,512.514428109,223.537,0.0,512.506,0.994275,6.286537717,337.384,3677.40633988,3070.41445128,381.981808526,-512.845,2836
6461.96395159,221.585,511.840416992,3.67383329292,179.540158436,511.841,179.540158436,2837,697.573920818,513.433924937,272.415,0.0,513.436,0.992023,3756.71731928,337.428,179.540158436,5688.97537019,461.658604103,-514.015,2837
5387.2468488,221.59,511.365687461,3.887589693,4025.71135884,511.351,4025.71135884,2838,1386.17903224,512.984235656,336.308,0.0,512.967,0.995037,1787.81290214,337.475,4025.71135884,3953.10523983,428.558411108,-513.519,2838
4161.15182799,221.639,511.222445458,3.74639568028,4004.31910518,511.216,4004.31910518,2839,1345.46488043,512.878742696,278.848,0.0,512.872,0.997957,-229.953734649,337.548,4004.31910518,1168.42459101,293.219265802,-513.384,2839
6169.85460177,221.626,511.225025913,3.7747149332,3529.18815155,511.221,3529.18815155,2840,1165.60648726,512.913617759,281.895,0.0,512.906,0.993809,2053.03569355,337.612,3529.18815155,5467.93519549,468.657621651,-513.3,2840
