AverageQ,Iteration,AverageAbsY,AverageAction,Epoch,AverageQLoss,PolicyRegParamNorm,AverageAbsQ,AverageReturn,AveragePolicySurr,AverageEsReturn,MaxReturn,MaxEsReturn,StdReturn,AverageY,AverageAbsQYDiff,MinReturn,StdEsReturn,AverageDiscountedReturn,MinEsReturn,QFunRegParamNorm
38.8744,2612,38.9396615964,0.999871,2612,1.98776,184.934,38.939,4668.89732336,-38.979,3116.62181938,4955.86630186,3116.62181938,267.952085015,38.8747534986,0.30786953168,4208.54746477,0.0,376.808554694,3116.62181938,159.673
38.7796,2613,38.853703021,0.999914,2613,1.9123,185.013,38.8524,4612.39269044,-38.9041,3005.14431096,5069.23534944,3005.14431096,289.736047066,38.7807037776,0.304457012054,4211.61403316,0.0,331.102248487,3005.14431096,159.687
38.7914,2614,38.863549313,0.99992,2614,1.78586,185.051,38.8632,3613.09249457,-38.9047,3221.16943305,4420.98786441,3221.16943305,446.384749906,38.791546104,0.296281426277,2816.54329596,0.0,314.69373613,3221.16943305,159.712
38.7942,2615,38.8553247495,0.999867,2615,1.89293,185.094,38.8548,3835.88527784,-38.9011,2822.73047204,4959.93337761,2822.73047204,1252.14863737,38.7948314641,0.30584541731,639.659330187,0.0,320.803290762,2822.73047204,159.748
38.8178,2616,38.8783543199,0.999825,2616,1.26821,185.151,38.878,3666.95591643,-38.9368,2316.11455308,4169.0906415,2316.11455308,734.823273345,38.8180287982,0.270589870126,1572.79489389,0.0,332.017194589,2316.11455308,159.784
38.786,2617,38.8511494761,0.999884,2617,1.92538,185.435,38.8486,1848.92601711,-38.9016,2780.60869259,3410.5790384,2780.60869259,1238.74009906,38.7882764159,0.313694063837,56.6251940923,0.0,253.262181846,2780.60869259,159.876
38.7626,2618,38.8250775872,0.999889,2618,1.46038,185.499,38.8241,2100.5080561,-38.8816,2839.46355416,2563.00475472,2839.46355416,664.887895627,38.7632705055,0.304213181476,212.466680316,0.0,216.44151502,2839.46355416,159.937
38.7688,2619,38.8268093056,0.999802,2619,1.96778,185.522,38.8275,3078.69959343,-38.884,2505.44581526,3621.47460621,2505.44581526,353.139495853,38.7680287846,0.333002580695,2269.36005965,0.0,283.591015867,2505.44581526,159.955
38.7696,2620,38.8249106551,0.999863,2620,1.72208,185.574,38.8229,1616.70376303,-38.8606,2444.81265128,2167.22524675,2444.81265128,382.826733323,38.7716516003,0.335366948043,867.48258028,0.0,164.365591292,2444.81265128,159.981
38.7613,2621,38.8153789294,0.999842,2621,1.52345,185.534,38.8144,4043.23501542,-38.8519,2616.03605442,4343.0251353,2616.03605442,133.483678798,38.7618575941,0.345926836962,3888.56155167,0.0,331.566324812,2616.03605442,160.03
38.7119,2622,38.7705084305,0.999932,2622,1.62965,185.503,38.7694,3879.04833206,-38.8265,2159.61834411,4264.20338935,2159.61834411,355.32586596,38.712885886,0.332498337444,3120.27676009,0.0,291.105603064,2159.61834411,160.061
38.6858,2623,38.7493246356,0.999861,2623,1.67878,185.481,38.7485,3715.27248141,-38.7944,2442.84535606,4424.39989205,2442.84535606,399.810042574,38.6864068273,0.334916869452,2945.68630057,0.0,321.006537053,2442.84535606,160.054
38.7323,2624,38.7838855456,0.999876,2624,1.41323,185.646,38.7835,3351.84111353,-38.8457,3091.65352112,4133.99876573,3091.65352112,468.887171302,38.7320264753,0.31942773372,2603.59870125,0.0,269.902114131,3091.65352112,160.101
38.6679,2625,38.7298971718,0.999937,2625,1.36621,185.749,38.7283,3563.73389463,-38.7735,2795.91169851,4422.03412389,2795.91169851,840.925037233,38.669487691,0.322949227093,1287.35809122,0.0,333.257583872,2795.91169851,160.133
38.6717,2626,38.7291473129,0.999881,2626,1.58033,185.549,38.7284,4458.56469756,-38.7917,3023.92776334,4660.30230804,3023.92776334,128.798781117,38.6721683078,0.332378214817,4263.72938483,0.0,362.874545706,3023.92776334,160.116
38.7054,2627,38.7606037123,0.999789,2627,1.53021,185.602,38.7598,4356.38654079,-38.8285,2636.82687563,4577.41691607,2636.82687563,123.22968955,38.7062566393,0.312650678416,4187.51274783,0.0,348.957422875,2636.82687563,160.159
38.6757,2628,38.7308936598,0.999826,2628,1.74619,185.571,38.7312,4378.41858552,-38.7969,2844.77765503,4618.20789053,2844.77765503,104.871944496,38.6747140943,0.317257483127,4247.88329129,0.0,349.472593531,2844.77765503,160.179
38.7188,2629,38.770941231,0.999837,2629,1.59368,185.546,38.7687,4468.15952533,-38.8405,2893.40233856,4840.61666095,2893.40233856,191.178328636,38.7209673126,0.301646690947,4139.79884838,0.0,365.33075624,2893.40233856,160.267
38.6855,2630,38.7429865369,0.999897,2630,1.68974,185.472,38.7436,4592.83437419,-38.7934,3043.41933475,4967.65492711,3043.41933475,294.148863956,38.6846290548,0.298619073788,3896.18552746,0.0,358.232061849,3043.41933475,160.271
38.7582,2631,38.8069577456,0.999839,2631,1.29724,185.49,38.8056,2801.86808908,-38.8585,2934.32286287,3891.13610085,2934.32286287,768.585504758,38.7594470578,0.286112763596,791.600845475,0.0,232.550911398,2934.32286287,160.318
38.6701,2632,38.73064114,0.999872,2632,1.78119,185.383,38.7302,3257.67736261,-38.7793,3102.31478695,4280.51525543,3102.31478695,1361.44232599,38.670511457,0.312721487549,-560.089855975,0.0,280.029569335,3102.31478695,160.321
38.6543,2633,38.7091576707,0.999885,2633,1.68764,185.378,38.7088,4592.06859759,-38.7629,2787.33067641,4850.28686666,2787.33067641,137.531500613,38.6545475371,0.302126684613,4335.30955744,0.0,377.945439208,2787.33067641,160.348
38.7387,2634,38.7854829714,0.999842,2634,1.26993,185.411,38.7848,4508.04739537,-38.8684,3140.43054774,4682.12524087,3140.43054774,110.247951676,38.7391110843,0.2792472115,4283.4685225,0.0,372.680678386,3140.43054774,160.365
38.7048,2635,38.7572447851,0.999919,2635,1.31105,185.447,38.7562,4451.35600594,-38.8367,3246.55671614,4686.1525413,3246.55671614,130.814484218,38.7058040065,0.284691436145,4251.5464272,0.0,352.018031828,3246.55671614,160.375
38.7137,2636,38.7628211066,0.999836,2636,1.776,185.481,38.7626,4254.59823833,-38.8381,3168.3520053,4878.52508073,3168.3520053,855.660871358,38.7139632286,0.300309651686,1745.42206225,0.0,366.26694633,3168.3520053,160.46
38.6999,2637,38.7491931824,0.999909,2637,1.87133,185.554,38.748,3432.72338341,-38.8322,2825.22773274,3975.65814719,2825.22773274,552.364735913,38.7007018896,0.30081042689,1935.60039307,0.0,292.68287948,2825.22773274,160.487
38.6772,2638,38.7326908819,0.999848,2638,1.96745,185.593,38.7324,4697.82772012,-38.8141,3067.23902006,5069.46119722,3067.23902006,861.164024557,38.6771962989,0.317892825322,2124.76208327,0.0,373.442542305,3067.23902006,160.527
38.7341,2639,38.7843602525,0.999887,2639,1.35067,185.566,38.7834,4949.01331893,-38.8763,2907.25885885,5113.08512413,2907.25885885,101.45274101,38.7350096646,0.277312235988,4733.65348926,0.0,394.027018172,2907.25885885,160.529
38.7417,2640,38.7914588523,0.999822,2640,1.94582,185.615,38.792,4780.65180981,-38.8668,3202.88458243,4915.15645902,3202.88458243,84.2971489446,38.7408524321,0.306757489191,4624.42629586,0.0,378.623294516,3202.88458243,160.563
38.7655,2641,38.8151124034,0.999935,2641,1.1892,185.509,38.8133,4620.14956898,-38.8883,3063.72545182,4773.1740578,3063.72545182,82.0905381494,38.7672991173,0.278007171996,4491.97009552,0.0,378.413368258,3063.72545182,160.605
38.7382,2642,38.7877398382,0.999868,2642,1.65377,185.536,38.7853,4782.72118128,-38.8606,2820.7636437,4902.27694831,2820.7636437,76.9406539705,38.7400215499,0.295464824831,4643.49586775,0.0,381.345453317,2820.7636437,160.646
38.7385,2643,38.7888139666,0.999916,2643,1.80599,185.498,38.7887,4793.2350649,-38.8725,2623.06816202,4894.71230075,2623.06816202,98.7978448438,38.7382919723,0.292761908795,4535.19752103,0.0,385.31852986,2623.06816202,160.657
38.7739,2644,38.8164252855,0.999945,2644,1.49205,185.539,38.8159,4905.35366232,-38.8976,3021.12609501,5020.44261346,3021.12609501,62.8291946408,38.7741712552,0.280767537089,4809.32950747,0.0,382.804367351,3021.12609501,160.702
38.7436,2645,38.7939481058,0.999866,2645,1.41466,185.612,38.7927,4862.67600391,-38.8666,2867.70071805,5047.88892337,2867.70071805,103.974705817,38.7448923568,0.282937169702,4714.60158939,0.0,373.496554364,2867.70071805,160.725
38.775,2646,38.819191038,0.99991,2646,2.00073,185.744,38.8202,2849.20715315,-38.9044,2853.33419082,4709.89638873,2853.33419082,1292.34063759,38.7742902265,0.307455884131,55.6332961318,0.0,279.022973073,2853.33419082,160.739
38.7776,2647,38.8260404872,0.999897,2647,1.56799,185.848,38.8259,3082.33301934,-38.9242,2923.81979033,4721.1367302,2923.81979033,1255.13940209,38.7776445191,0.292023758146,547.341761924,0.0,271.903241512,2923.81979033,160.778
38.8472,2648,38.8896702733,0.999806,2648,1.12064,185.872,38.8886,3782.7848728,-38.9896,2875.22015007,4826.67802911,2875.22015007,1070.30710922,38.8482684181,0.274352966304,840.307887279,0.0,330.703918359,2875.22015007,160.814
38.8638,2649,38.9047900878,0.999865,2649,1.52156,185.755,38.9036,4920.88848486,-39.0123,2957.62552639,5108.07668805,2957.62552639,115.809428007,38.8648939282,0.297949715671,4723.72814265,0.0,385.701289302,2957.62552639,160.867
38.8942,2650,38.9408185634,0.999925,2650,0.692139,185.769,38.9396,5055.09429928,-39.0343,3044.85926517,5160.72404155,3044.85926517,85.5886691508,38.8949806678,0.252952145695,4918.09357125,0.0,394.125173212,3044.85926517,160.927
38.8879,2651,38.9343376307,0.999916,2651,1.64073,185.806,38.9328,4123.70048418,-39.0171,3313.67431929,4634.37640691,3313.67431929,720.48400941,38.8890813878,0.297283333305,2075.80065623,0.0,315.355651867,3313.67431929,161.017
38.9255,2652,38.9721650221,0.99988,2652,0.990513,185.866,38.9715,2279.66244785,-39.0602,2926.60689638,3020.591617,2926.60689638,606.488643751,38.9263720406,0.265364886001,772.614857639,0.0,164.036715531,2926.60689638,161.104
38.8954,2653,38.9409887203,0.999944,2653,1.88549,186.128,38.9408,1532.36237853,-38.9994,2924.48727794,2048.46965945,2924.48727794,321.933738228,38.8951738764,0.31894141322,861.462392209,0.0,123.448729643,2924.48727794,161.154
38.9277,2654,38.9654516333,0.99985,2654,1.67081,186.114,38.9651,3087.47196582,-39.0246,1906.59001647,4004.56949008,1906.59001647,1316.98700132,38.9279913276,0.327205930405,166.06849278,0.0,284.588157125,1906.59001647,161.197
38.9121,2655,38.955462971,0.999878,2655,1.88966,186.144,38.9541,4018.08724546,-39.0127,2712.01600375,4371.24926221,2712.01600375,188.94448849,38.9135335041,0.353204189836,3642.67026807,0.0,302.010636891,2712.01600375,161.248
38.9276,2656,38.9681503049,0.999907,2656,1.48603,186.132,38.9682,4203.86029921,-39.0528,2835.67252311,4290.54990899,2835.67252311,61.2034223724,38.927300227,0.326662374193,4088.63231431,0.0,325.267800236,2835.67252311,161.283
38.8901,2657,38.9356551408,0.99991,2657,1.71717,186.154,38.9348,4307.62415222,-39.0133,2820.4433719,4636.39812325,2820.4433719,214.557127121,38.8908028505,0.333296983611,3875.816,0.0,333.406816343,2820.4433719,161.279
38.8856,2658,38.9309762998,0.999928,2658,1.75328,186.158,38.9301,4266.16528186,-38.9955,2463.30594282,4494.71030098,2463.30594282,176.301196668,38.8865494902,0.324077700491,3958.89818057,0.0,349.540969749,2463.30594282,161.28
38.9221,2659,38.9572070029,0.999885,2659,1.77487,186.247,38.9568,3746.7218983,-39.0261,2922.07828851,4264.02967608,2922.07828851,634.349318908,38.9224226585,0.323064546297,2049.99851814,0.0,315.089097952,2922.07828851,161.33
38.8478,2660,38.8906304521,0.99989,2660,1.52438,186.262,38.8902,3217.46168704,-38.9681,3036.69377982,3899.63679066,3036.69377982,456.806568558,38.8480987125,0.313250993565,2317.22906794,0.0,249.49037167,3036.69377982,161.357
38.9355,2661,38.9696491489,0.999879,2661,1.55138,186.308,38.9686,3993.52579575,-39.0454,2935.97153091,4426.09167936,2935.97153091,247.750508827,38.9365105651,0.314812655539,3454.99263756,0.0,329.413802787,2935.97153091,161.394
38.897,2662,38.9335369668,0.999827,2662,1.84767,186.289,38.9337,3723.12064453,-39.029,2793.89206163,4355.34536297,2793.89206163,626.742398112,38.8968054663,0.333935536877,2506.99138864,0.0,330.341906294,2793.89206163,161.41
38.9029,2663,38.9406344667,0.999852,2663,1.72969,186.325,38.9393,3911.92867485,-39.0045,2568.87182654,4192.31472984,2568.87182654,200.62901692,38.9041043797,0.333590977586,3580.6412862,0.0,297.240448966,2568.87182654,161.451
38.8182,2664,38.8593003606,0.999879,2664,1.91492,186.312,38.8594,4215.71095137,-38.9051,2095.79491143,4311.19420258,2095.79491143,75.9200935918,38.8180573784,0.342590450963,4039.71762317,0.0,329.27599255,2095.79491143,161.494
38.8339,2665,38.8721624784,0.999925,2665,1.84201,186.355,38.8709,4363.93748617,-38.9334,2608.65184882,4979.17421865,2608.65184882,1315.28838431,38.8348162735,0.328314796728,430.302081726,0.0,373.490781565,2608.65184882,161.485
38.8249,2666,38.8667202374,0.999921,2666,1.25331,186.282,38.8667,4435.39335941,-38.9441,2663.30408074,5042.44830211,2663.30408074,942.094538326,38.824503402,0.303215707159,1658.00781968,0.0,345.535481909,2663.30408074,161.548
38.8293,2667,38.8757048374,0.999879,2667,1.36749,186.347,38.8744,3726.83487481,-38.9615,2956.97473832,4382.31215735,2956.97473832,826.255471159,38.8305021939,0.305056177777,1429.61009305,0.0,319.20969005,2956.97473832,161.523
38.8369,2668,38.875960658,0.999796,2668,1.76364,186.285,38.8774,4197.02931706,-38.95,2783.84518732,4968.96797816,2783.84518732,1424.91364931,38.8353223539,0.332780463974,-59.8535320096,0.0,345.096814663,2783.84518732,161.587
38.8281,2669,38.8705133504,0.999877,2669,1.52934,186.319,38.8693,4710.77743528,-38.9324,2637.00628664,4882.9911048,2637.00628664,111.627191372,38.8293079143,0.322573201186,4546.74296475,0.0,372.837775875,2637.00628664,161.621
38.7917,2670,38.8347291149,0.999864,2670,1.88689,186.282,38.8344,4188.59444141,-38.898,3011.34346458,4666.9352084,3011.34346458,516.509659409,38.7921107645,0.328517072318,3279.27738108,0.0,333.862395091,3011.34346458,161.644
38.8169,2671,38.8579084752,0.99985,2671,1.58737,186.323,38.8576,3953.71723903,-38.9247,2944.28539421,4499.66539401,2944.28539421,364.156049216,38.8172699773,0.336152867224,3342.33995272,0.0,284.326329186,2944.28539421,161.685
38.7604,2672,38.8028725191,0.999894,2672,1.76201,186.281,38.8027,4008.97055717,-38.8592,2911.44726044,4277.58139851,2911.44726044,173.976502469,38.7605346242,0.351032355646,3694.87948193,0.0,304.719097348,2911.44726044,161.712
38.8109,2673,38.8494136156,0.999847,2673,1.84184,186.521,38.8482,3974.41585513,-38.9271,2532.19264591,4299.03410905,2532.19264591,216.339405764,38.811845981,0.355633829988,3633.94120278,0.0,322.97257393,2532.19264591,161.726
38.7611,2674,38.8021963277,0.999898,2674,1.70355,186.59,38.8026,4223.98581812,-38.8664,2585.83045205,4725.87685845,2585.83045205,283.274922283,38.760440783,0.336666846121,3763.17946134,0.0,323.843338662,2585.83045205,161.767
38.7063,2675,38.7504218206,0.999945,2675,1.86705,186.561,38.7481,3919.95335715,-38.8154,2637.06219192,4227.85684163,2637.06219192,147.469138359,38.7083851252,0.346696726523,3657.09140302,0.0,313.478761975,2637.06219192,161.823
38.7268,2676,38.7705918414,0.999943,2676,1.36448,186.536,38.7699,4562.4958641,-38.8302,2571.37232697,4675.75063239,2571.37232697,85.3713651328,38.7274050168,0.311332408911,4431.74817452,0.0,372.281636817,2571.37232697,161.851
38.725,2677,38.7654567176,0.999908,2677,1.55032,186.616,38.7655,4638.78864334,-38.8413,2824.62554815,4857.54327308,2824.62554815,90.0666645329,38.725067305,0.323764074408,4515.42102908,0.0,361.69816165,2824.62554815,161.898
38.7753,2678,38.8105467849,0.999892,2678,1.4474,186.716,38.8108,4062.36266549,-38.8879,2675.3233987,4539.03502205,2675.3233987,367.756868944,38.7746102143,0.309546709579,3466.14469531,0.0,324.095546994,2675.3233987,161.978
38.7335,2679,38.7714682713,0.999892,2679,1.79383,186.876,38.7714,3098.85542421,-38.856,2651.03349717,4364.42461909,2651.03349717,1508.55423708,38.7334733449,0.323445718367,-275.560836906,0.0,300.684367136,2651.03349717,161.963
38.6893,2680,38.7284842049,0.999956,2680,1.85115,186.822,38.7275,3910.10288562,-38.798,2648.69554072,4640.28993305,2648.69554072,702.971140592,38.6900786906,0.321901091811,2021.97825169,0.0,330.042176897,2648.69554072,161.993
38.7072,2681,38.7449779782,0.999881,2681,1.42103,186.909,38.7439,1815.68686084,-38.7997,2971.09624246,3415.36168291,2971.09624246,1261.4125116,38.7074519767,0.308124712436,-5.62344004389,0.0,213.155553626,2971.09624246,162.003
38.6541,2682,38.6942233113,0.999874,2682,1.55206,186.887,38.694,4420.33775587,-38.7521,2014.26653571,5063.60301649,2014.26653571,1025.40955191,38.654437318,0.314772689736,1415.23880757,0.0,364.851161687,2014.26653571,162.024
38.6332,2683,38.6774084732,0.999877,2683,2.35774,186.757,38.6751,3402.99202341,-38.7506,2378.08553991,5194.72706519,2378.08553991,1893.54767946,38.635289283,0.345506624888,439.882616487,0.0,365.137813532,2378.08553991,162.021
38.6136,2684,38.6522394979,0.999903,2684,1.52266,186.783,38.653,4150.88527664,-38.7361,3050.13432991,5090.05552343,3050.13432991,1438.17962966,38.6127994755,0.30322686532,-11.9754978497,0.0,348.023082647,3050.13432991,162.022
38.6376,2685,38.67792031,0.999898,2685,1.63565,186.738,38.6767,3643.69126696,-38.7604,3017.07488764,5045.58643247,3017.07488764,1315.5640037,38.6387734448,0.305870004265,521.264400094,0.0,333.440221155,3017.07488764,162.064
38.6134,2686,38.6565645571,0.999914,2686,1.81568,186.666,38.6563,4579.98523164,-38.7202,2975.89560352,5022.0036715,2975.89560352,355.696686332,38.6133553204,0.3201792483,3700.39918471,0.0,342.726553055,2975.89560352,162.126
38.5806,2687,38.6230352389,0.999955,2687,1.61241,186.76,38.6225,2807.75466144,-38.6973,2854.61862256,4497.36426691,2854.61862256,1847.64624314,38.5810589434,0.310238438909,-409.125139072,0.0,304.830600118,2854.61862256,162.135
38.6446,2688,38.6794341102,0.999914,2688,1.86648,186.872,38.6795,3670.15941005,-38.7731,1418.41588078,4843.67315352,1418.41588078,1285.76375651,38.6443484478,0.321183916606,1202.4316706,0.0,352.444648276,1418.41588078,162.166
38.6342,2689,38.6757222557,0.999913,2689,1.53797,186.777,38.6758,2481.18992185,-38.7591,2567.21537323,4540.91051219,2567.21537323,1809.79717902,38.6338790793,0.303869087409,-527.155028745,0.0,288.278581602,2567.21537323,162.169
38.6219,2690,38.6636989124,0.999944,2690,1.62042,186.835,38.664,3991.57844444,-38.7621,2596.48664862,4755.62785755,2596.48664862,1136.32352586,38.6214206666,0.309204159795,751.567512015,0.0,310.459573688,2596.48664862,162.206
38.6683,2691,38.7127048885,0.999966,2691,1.36124,186.875,38.7105,2004.69903487,-38.8017,2406.32574326,4321.10302826,2406.32574326,1563.97145786,38.6698828878,0.297058465195,-379.530087195,0.0,258.038791991,2406.32574326,162.251
38.6878,2692,38.7339803264,0.99988,2692,1.0022,186.881,38.7331,3508.26536864,-38.8285,1214.19551113,4370.63999262,1214.19551113,1201.34903119,38.6883239542,0.277886395904,269.683786511,0.0,336.461660709,1214.19551113,162.241
38.677,2693,38.7272563756,0.999894,2693,1.26598,186.952,38.7263,2934.1733947,-38.8284,2286.86245913,4270.68931836,2286.86245913,1352.74814574,38.6768942112,0.292799534691,-52.4542303409,0.0,298.717971246,2286.86245913,162.298
38.7093,2694,38.7556700591,0.999949,2694,1.91743,186.842,38.7534,1119.73659056,-38.8445,2896.43532124,3303.89315046,2896.43532124,982.796475843,38.7105417687,0.324945118363,-73.149981816,0.0,284.395588149,2896.43532124,162.375
38.7405,2695,38.7866365915,0.999949,2695,1.56683,186.899,38.786,1772.06194812,-38.8703,2398.81893478,4324.1871072,2398.81893478,1773.14155731,38.7413332356,0.302322736034,-512.633944879,0.0,272.069152218,2398.81893478,162.395
