StdReturn,Epoch,MaxReturn,AverageAbsQ,AverageDiscountedReturn,AverageEsReturn,QFunRegParamNorm,MinReturn,MaxEsReturn,MinEsReturn,PolicyRegParamNorm,AverageAbsY,StdEsReturn,AverageQLoss,AverageReturn,AverageY,Iteration,AverageAction,AveragePolicySurr,AverageQ,AverageAbsQYDiff
204.185812395,1370,6241.8638601,579.132,463.029750614,4197.79071877,209.29,5478.51984711,4197.79071877,4197.79071877,152.863,579.129815364,0.0,271.061,5999.2598683,579.129753189,1370,0.978741,-581.841,579.131,4.43406783814
115.200239361,1371,5849.24824771,577.459,454.348326607,4206.77820449,209.417,5440.31248594,4206.77820449,4206.77820449,152.94,577.48936767,0.0,383.852,5715.89374674,577.488768728,1371,0.975182,-580.121,577.459,4.96640000119
1394.79124612,1372,5291.79417979,579.019,396.939226641,3769.31975771,209.551,469.946405487,3769.31975771,3769.31975771,153.01,579.043489623,0.0,428.126,4458.29312161,579.043461812,1372,0.986686,-581.583,579.016,5.04111068004
867.202975544,1373,5305.45832834,579.446,416.679165881,4310.84307996,209.576,2218.9138432,4310.84307996,4310.84307996,153.066,579.46131837,0.0,348.37,4768.03612505,579.460779058,1373,0.98292,-582.113,579.445,4.96601097644
1267.71941206,1374,5932.00477143,579.596,411.528033365,3660.67221898,209.599,1338.94544359,3660.67221898,3660.67221898,153.137,579.605500921,0.0,320.625,5093.51275869,579.60524876,1374,0.984466,-582.302,579.594,4.70385266777
427.68251188,1375,6381.37419456,579.07,474.911499524,3638.38126821,209.753,4802.02776958,3638.38126821,3638.38126821,153.233,579.073774949,0.0,419.867,5970.90415665,579.073718685,1375,0.979409,-581.733,579.069,5.06100316169
1777.17536336,1376,6705.88810834,579.76,485.4496705,3883.64406562,209.874,2130.32364803,3883.64406562,3883.64406562,153.301,579.784990095,0.0,294.033,5056.00258708,579.784962286,1376,0.980547,-582.417,579.76,4.62414004898
1342.05040411,1377,6155.88671129,579.85,444.984369531,3923.90296993,209.947,1392.93195541,3923.90296993,3923.90296993,153.285,579.862117288,0.0,458.394,5380.72061671,579.862111782,1377,0.98273,-582.469,579.85,5.10520406195
1403.6192758,1378,5555.51810113,579.505,411.511650383,4328.86120649,210.013,544.462078516,4328.86120649,4328.86120649,153.343,579.505043781,0.0,252.837,4698.49779108,579.505038271,1378,0.987734,-582.146,579.505,4.33445746725
1379.90139086,1379,5731.54439294,579.498,421.922327327,3409.08295862,210.125,1032.37639934,3409.08295862,3409.08295862,153.318,579.505485756,0.0,323.456,4607.85176469,579.505420601,1379,0.980653,-582.158,579.492,4.74057886167
132.164624215,1380,6195.35889335,579.511,455.4546989,3828.96050217,210.168,5731.65919813,3828.96050217,3828.96050217,153.333,579.518479909,0.0,340.894,5937.62805607,579.51844461,1380,0.980036,-582.189,579.511,4.85354576019
1576.76395125,1381,5334.97414126,579.899,374.586052759,1401.29494803,210.287,-160.876078173,1401.29494803,1401.29494803,153.424,579.907746759,0.0,327.541,2592.27658543,579.907736148,1381,0.988926,-582.571,579.897,4.84532238939
199.286638614,1382,5665.21254056,580.178,420.642667479,3440.49582377,210.369,4950.93198849,3440.49582377,3440.49582377,153.428,580.196981383,0.0,286.716,5312.63575405,580.196933649,1382,0.979087,-582.878,580.178,4.81392638631
1551.92544542,1383,5630.38720423,581.196,400.858017943,3914.34280862,210.491,139.805962923,3914.34280862,3914.34280862,153.424,581.198417606,0.0,380.422,4632.64809839,581.198153557,1383,0.980754,-583.874,581.196,4.89797277348
210.225253158,1384,5969.60128649,579.531,441.279787697,4335.42511331,210.609,5264.64300301,4335.42511331,4335.42511331,153.578,579.552491016,0.0,404.146,5726.55940739,579.552464882,1384,0.975326,-582.176,579.527,5.10776015626
1762.67751809,1385,5589.45264501,581.386,440.121770526,3948.47030361,210.664,1204.73509534,3948.47030361,3948.47030361,153.596,581.370122794,0.0,268.013,4146.25296331,581.370065171,1385,0.985782,-583.983,581.386,4.49324568953
831.093656284,1386,5749.15646442,580.628,430.657245513,3735.92401095,210.756,2738.19129206,3735.92401095,3735.92401095,153.586,580.662483484,0.0,302.035,5197.33943521,580.662304128,1386,0.981068,-583.286,580.627,4.74304831402
2450.83225222,1387,5322.387684,579.836,329.614696289,4244.62704691,210.812,-933.344945437,4244.62704691,4244.62704691,153.617,579.842282849,0.0,422.341,2081.0396674,579.84216718,1387,0.990447,-582.409,579.832,5.0686945826
460.072963457,1388,6067.43355198,581.182,453.749572448,3543.55756701,210.906,4543.31125985,3543.55756701,3543.55756701,153.703,581.199485243,0.0,360.072,5650.30874682,581.199406793,1388,0.975834,-583.896,581.182,4.82971601989
127.108532265,1389,5922.03187841,580.049,421.722607389,4244.5631595,211.025,5481.7374378,4244.5631595,4244.5631595,153.772,580.06993403,0.0,299.206,5615.69436828,580.06982384,1389,0.978949,-582.782,580.049,4.63215711277
2167.28825178,1390,5889.55120014,581.347,355.688929919,3755.35693112,211.149,-444.390832171,3755.35693112,3755.35693112,153.806,581.342208778,0.0,397.088,2471.69309643,581.342073878,1390,0.988194,-584.071,581.347,5.06088734254
2139.1393143,1391,5480.09813741,581.477,358.119981681,3767.78667712,211.25,-258.505664471,3767.78667712,3767.78667712,153.862,581.501073686,0.0,424.314,2344.75438913,581.500900568,1391,0.992589,-584.15,581.476,5.01117743941
2243.21734156,1392,5847.76644825,581.015,371.191515527,3602.78727658,211.337,-477.312072447,3602.78727658,3602.78727658,153.904,581.03931675,0.0,325.226,3351.08193751,581.039146925,1392,0.985483,-583.687,581.015,4.59070708908
1428.20454373,1393,6551.06114429,580.907,458.407550216,3683.20191868,211.46,2203.07613188,3683.20191868,3683.20191868,153.942,580.916076034,0.0,412.108,5463.70971987,580.916076034,1393,0.984933,-583.597,580.907,4.94796343476
724.613653735,1394,6299.2173863,580.845,455.634828846,3296.2123507,211.558,4018.74330939,3296.2123507,3296.2123507,153.997,580.851708814,0.0,410.804,5686.87358735,580.851562757,1394,0.978955,-583.448,580.845,5.11656391803
2395.76176257,1395,5314.61461109,582.193,305.615142898,3665.59405066,211.655,-338.415908212,3665.59405066,3665.59405066,153.989,582.19012776,0.0,280.145,2553.00483827,582.190120314,1395,0.988375,-584.97,582.193,4.43339807204
1879.07748359,1396,5108.74577503,582.73,298.293783927,3794.08168196,211.756,-229.802830505,3794.08168196,3794.08168196,154.017,582.763587518,0.0,334.199,1427.50710508,582.763526553,1396,0.992285,-585.511,582.73,4.80533541924
1814.24937816,1397,5091.77749808,581.367,314.511268014,1743.26450831,211.879,-275.5977739,1743.26450831,1743.26450831,154.002,581.388570543,0.0,412.022,1484.70580017,581.388377883,1397,0.991634,-584.048,581.367,5.11491368654
2061.20970936,1398,6440.7226271,580.545,444.357116782,2055.2508472,212.068,37.5255820793,2055.2508472,2055.2508472,154.041,580.566531182,0.0,446.489,3704.03441713,580.566426977,1398,0.985838,-583.217,580.545,5.10233092116
2270.86418371,1399,5997.15181195,580.948,434.50203321,3810.57722476,212.183,-53.7721287793,3810.57722476,3810.57722476,154.08,580.956524841,0.0,439.042,4133.11848567,580.956524841,1399,0.984202,-583.574,580.948,5.06619311882
1981.09579721,1400,5898.15284108,580.701,457.349860315,3559.24364526,212.295,657.584640892,3559.24364526,3559.24364526,154.135,580.710367083,0.0,378.923,4051.42652432,580.71030869,1400,0.984068,-583.403,580.701,4.93674208751
1305.6477827,1401,5740.71265305,579.472,433.470075779,3494.33415128,212.413,1067.35522049,3494.33415128,3494.33415128,154.184,579.49063713,0.0,431.929,4956.67888849,579.490624175,1401,0.978909,-582.19,579.472,5.07294596581
1025.12822175,1402,5718.44118827,581.668,440.143059451,3646.08941286,212.486,2399.48728404,3646.08941286,3646.08941286,154.214,581.694692028,0.0,488.141,4941.11837318,581.694684782,1402,0.983776,-584.402,581.668,5.19284952874
204.69477166,1403,6138.01928496,580.089,457.271833522,3649.18950158,212.593,5503.97347091,3649.18950158,3649.18950158,154.301,580.086763338,0.0,402.86,5790.24865052,580.086626869,1403,0.973232,-582.783,580.081,4.91929587017
1215.21355754,1404,6002.11502559,580.477,453.116833462,4334.24642565,212.65,2411.91435357,4334.24642565,4334.24642565,154.335,580.488116146,0.0,342.271,4996.76176678,580.487880323,1404,0.981604,-583.134,580.477,4.78716829738
1512.30439772,1405,4679.02772694,582.035,352.146375345,3593.29828547,212.7,438.415323335,3593.29828547,3593.29828547,154.378,582.057632285,0.0,332.811,2990.20279935,582.057609943,1405,0.987189,-584.708,582.035,4.66124495784
1699.07905625,1406,6056.88510656,582.113,445.49925151,3717.76910845,212.804,448.908570111,3717.76910845,3717.76910845,154.437,582.107617956,0.0,366.063,4390.89037408,582.107579353,1406,0.982889,-584.783,582.113,4.88511100437
1224.17665728,1407,2917.53838035,582.633,250.284509153,3825.82257505,212.875,-428.576413504,3825.82257505,3825.82257505,154.454,582.647029929,0.0,362.704,1339.39546275,582.646983515,1407,0.992057,-585.305,582.633,4.84588011944
1674.07887351,1408,5662.85545254,583.916,324.92954912,3658.27689387,212.954,-221.035289615,3658.27689387,3658.27689387,154.473,583.936111921,0.0,364.746,1485.10920809,583.936091203,1408,0.990636,-586.553,583.916,4.87294969118
1450.59254417,1409,4995.11679379,583.086,355.891059576,3563.03138859,213.082,940.007336242,3563.03138859,3563.03138859,154.49,583.103932172,0.0,301.188,2915.05480497,583.103846376,1409,0.985868,-585.767,583.086,4.67950098874
712.373296355,1410,5210.27941383,581.979,379.707702326,4030.75981042,213.246,2679.8516752,4030.75981042,4030.75981042,154.579,582.000006795,0.0,435.638,4590.28208115,581.999975871,1410,0.981981,-584.646,581.979,5.09259132198
933.233518423,1411,5102.0759887,582.753,383.936717587,3847.38434143,213.431,1903.62235349,3847.38434143,3847.38434143,154.663,582.760441082,0.0,356.413,4354.58209692,582.760410365,1411,0.984726,-585.406,582.753,4.82303358168
1893.64502254,1412,5371.83467409,582.976,363.221040538,3692.60676189,213.554,392.910460226,3692.60676189,3692.60676189,154.666,582.981166957,0.0,377.64,3685.94652185,582.981132752,1412,0.985832,-585.688,582.976,4.91241066722
1672.38751742,1413,4885.96159134,582.311,317.854157244,3829.6208241,213.669,-125.414898566,3829.6208241,3829.6208241,154.731,582.312562986,0.0,332.301,2402.64212615,582.310005526,1413,0.988158,-584.898,582.302,4.88567711109
1545.98401023,1414,4702.96636176,582.768,355.093892885,4032.78615232,213.83,687.376874903,4032.78615232,4032.78615232,154.82,582.782909223,0.0,387.35,3431.5622789,582.782901544,1414,0.985497,-585.466,582.768,4.97037959785
951.075722822,1415,5205.40375727,582.489,388.893100156,4051.99823339,213.9,1886.67941701,4051.99823339,4051.99823339,154.827,582.482310339,0.0,391.48,4719.47857151,582.482310339,1415,0.981992,-585.098,582.489,5.03004051258
2080.5262288,1416,5278.20447183,584.197,333.152699945,3946.7026242,213.945,-410.951125094,3946.7026242,3946.7026242,154.938,584.235398265,0.0,318.246,2597.48111954,584.235380566,1416,0.988473,-586.832,584.197,4.81119589621
2265.28364585,1417,6080.89256345,582.539,437.33283715,1184.15801587,214.073,209.120979887,1184.15801587,1184.15801587,154.97,582.553127275,0.0,594.982,4876.35397995,582.550634348,1417,0.981646,-585.323,582.539,5.78480458598
1467.44562526,1418,6394.95322304,581.234,460.345732097,3107.79859376,214.173,1182.23005971,3107.79859376,3107.79859376,154.984,581.249728046,0.0,318.705,5550.16454777,581.249526456,1418,0.977545,-584.063,581.233,4.75373726323
1558.76047562,1419,5754.68652992,582.755,431.586971265,3045.47844083,214.264,1493.36878756,3045.47844083,3045.47844083,155.066,582.76626416,0.0,347.202,4550.87918093,582.76615191,1419,0.98658,-585.576,582.755,4.91799778351
1540.33635198,1420,6239.97242681,581.346,454.689874557,4119.1072887,214.374,1149.0967472,4119.1072887,4119.1072887,155.085,581.349199804,0.0,374.3,5202.94101924,581.34630883,1420,0.983791,-584.004,581.338,4.86675597069
268.650618629,1421,5766.62860642,582.78,428.444912815,3766.49185685,214.454,5011.22091035,3766.49185685,3766.49185685,155.139,582.778031146,0.0,371.969,5386.38138814,582.777767703,1421,0.983144,-585.407,582.773,4.961099139
1685.24991589,1422,5650.98475474,581.341,393.351267269,3983.03755294,214.511,488.547042526,3983.03755294,3983.03755294,155.212,581.362213449,0.0,362.413,4219.01523537,581.362047904,1422,0.982289,-583.997,581.341,4.86594933073
1726.31899567,1423,4625.53043471,583.151,350.580369153,3636.16121393,214.614,-135.795214605,3636.16121393,3636.16121393,155.312,583.158390147,0.0,467.293,1960.8815731,583.158390147,1423,0.991853,-585.773,583.146,5.17690370977
746.38567758,1424,5806.92695559,583.36,440.056585,3751.08051418,214.694,3219.94020591,3751.08051418,3751.08051418,155.293,583.355930743,0.0,431.306,5424.58656531,583.355930743,1424,0.979775,-586.0,583.36,5.02767710553
2061.04592929,1425,5235.7981709,582.948,329.715250099,3693.64835013,214.769,-70.391633177,3693.64835013,3693.64835013,155.355,582.961088355,0.0,325.317,2900.77038086,582.961088355,1425,0.991534,-585.604,582.946,4.63601216404
584.472346995,1426,5957.55534915,583.271,427.331515041,4040.44576086,214.917,3743.15386475,4040.44576086,4040.44576086,155.459,583.287579637,0.0,385.453,5360.09636158,583.287497461,1426,0.982271,-585.992,583.271,4.91586463001
2076.08046069,1427,5819.738642,582.122,371.435596246,4121.32445308,215.007,-144.083416813,4121.32445308,4121.32445308,155.45,582.140679164,0.0,422.713,2523.47942469,582.140668553,1427,0.990198,-584.939,582.122,5.10207811474
1501.30376921,1428,5575.64766478,582.943,404.848515255,4367.99288276,215.04,1360.0223577,4367.99288276,4367.99288276,155.481,582.961731291,0.0,306.743,4401.0610956,582.961688595,1428,0.981657,-585.638,582.943,4.71441491779
2003.1021551,1429,5660.28710271,583.614,368.411802182,3827.47250293,215.206,187.875800123,3827.47250293,3827.47250293,155.515,583.627817078,0.0,478.514,2679.59817501,583.627817078,1429,0.990615,-586.145,583.614,5.26066591809
116.961101561,1430,5624.09712173,581.834,416.36117892,300.844223664,215.268,5280.84006345,300.844223664,300.844223664,155.516,581.851237524,0.0,363.706,5438.37348973,581.851237524,1430,0.984769,-584.412,581.834,4.88114219433
212.223414439,1431,5987.1072205,582.123,466.287228985,3684.55343377,215.454,5218.37251846,3684.55343377,3684.55343377,155.535,582.140462221,0.0,493.899,5830.6352553,582.140397066,1431,0.984821,-584.604,582.122,5.35008945941
1573.15667714,1432,6109.00494609,581.952,458.237382906,3899.69170949,215.482,1765.12622124,3899.69170949,3899.69170949,155.534,581.957775314,0.0,313.532,5140.63614393,581.957775314,1432,0.983828,-584.542,581.952,4.63907798173
1675.74123951,1433,5838.37647799,582.453,428.82123425,3887.67347468,215.635,1000.12537969,3887.67347468,3887.67347468,155.54,582.475875256,0.0,416.853,3846.94343481,582.47580112,1433,0.987386,-585.084,582.453,5.04148026966
1669.04231213,1434,6263.09728384,582.649,454.729246587,3893.15888616,215.695,521.084641829,3893.15888616,3893.15888616,155.581,582.650680089,0.0,306.136,5389.59035239,582.650571587,1434,0.986057,-585.16,582.649,4.67185806259
1591.72082428,1435,4859.25847506,581.703,331.622929012,4191.7686239,215.785,184.69633756,4191.7686239,4191.7686239,155.692,581.733759354,0.0,392.646,1955.76753537,581.733752108,1435,0.991865,-584.18,581.703,5.01152531642
379.615006231,1436,6857.70345102,581.276,512.835661597,3255.25190518,215.96,5400.29414391,3255.25190518,3255.25190518,155.725,581.27110083,0.0,343.995,6481.22153644,581.270952741,1436,0.97524,-583.814,581.276,4.92481733086
2224.35108273,1437,5826.67023469,580.967,410.105657881,4328.21486212,216.068,265.262870749,4328.21486212,4328.21486212,155.774,581.013709805,0.0,375.811,3342.23615411,581.013670188,1437,0.988011,-583.755,580.963,4.92774517013
2083.97951116,1438,6235.33777945,581.716,474.27269912,3986.84530398,216.217,1184.47017382,3986.84530398,3986.84530398,155.779,581.720165257,0.0,376.023,4093.70316043,581.720056836,1438,0.984509,-584.388,581.716,4.98582637999
1325.41416582,1439,5241.47159225,582.468,456.079821211,3626.95051565,216.297,648.028352339,3626.95051565,3626.95051565,155.8,582.471416015,0.0,330.537,3117.77211407,582.47128531,1439,0.990805,-585.254,582.468,4.79666813279
1559.67282077,1440,6518.3703078,582.235,453.429452266,3754.68426234,216.443,2138.92030444,3754.68426234,3754.68426234,155.834,582.242611204,0.0,395.202,4846.73272933,582.242394731,1440,0.98433,-584.954,582.235,5.06879249702
1742.18699661,1441,5462.08740962,583.387,425.849847627,2070.33274897,216.562,662.86882466,2070.33274897,2070.33274897,155.867,583.414181221,0.0,375.08,2722.42424799,583.414141197,1441,0.989749,-586.028,583.386,5.04599344041
2050.10141292,1442,5488.08943397,582.659,390.981657049,3980.79121521,216.677,201.687411298,3980.79121521,3980.79121521,155.811,582.659753843,0.0,397.301,2474.16994853,582.659688313,1442,0.992077,-585.235,582.659,5.01267813051
1660.76075955,1443,5384.55013671,583.881,400.589633037,3518.93040553,216.781,633.51527666,3518.93040553,3518.93040553,155.86,583.893220103,0.0,344.862,4028.85533574,583.893153091,1443,0.986722,-586.448,583.881,4.81183496618
2059.22944932,1444,5416.85060753,582.49,329.86055712,3609.72854022,216.92,-285.453255119,3609.72854022,3609.72854022,155.874,582.511162044,0.0,508.567,1887.59227838,582.511088175,1444,0.993088,-585.042,582.49,5.32123020135
980.19901672,1445,5706.84710093,582.621,425.658521312,3419.62075098,216.956,2179.53015785,3419.62075098,3419.62075098,155.928,582.615975484,0.0,402.131,5070.38814866,582.615635865,1445,0.989076,-585.005,582.621,4.96557590269
1612.92083713,1446,5919.14213896,581.426,439.896744653,3672.44406638,217.095,556.019610828,3672.44406638,3672.44406638,156.024,581.443757333,0.0,340.429,4898.86551798,581.443652529,1446,0.984211,-583.94,581.426,4.7446063884
1877.89789945,1447,6188.66994677,581.176,412.505891675,4096.98665538,217.26,-273.456716555,4096.98665538,4096.98665538,156.048,581.181073946,0.0,419.141,4309.38835159,581.180995593,1447,0.986661,-583.748,581.169,5.05630928965
