StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,MaxReturn,MaxEsReturn,AverageAbsY,MinReturn,AverageQLoss,AverageQ,Epoch,AverageAbsQYDiff,AverageAction,Iteration,QFunRegParamNorm,AverageAbsQ,MinEsReturn,StdReturn,AverageEsReturn,AverageReturn,AverageY,PolicyRegParamNorm
190.925645457,-19.6715,168.194967053,527.683417616,571.719967514,19.2610485254,176.621345664,1.10687,19.2536,122,0.466408535385,0.690869,122,42.1544,19.268,9.13732507087,118.726087269,291.743374037,373.752460374,19.2571919845,43.304
175.849156206,-19.8077,181.971956141,535.060132178,522.623840059,19.3850269628,153.818096235,1.1499,19.3794,123,0.466989646216,0.676582,123,42.3176,19.3938,7.05024420739,106.351279708,201.547428138,414.881122438,19.380644622,43.4233
195.477901585,-19.8475,200.794125339,516.400954073,598.115721283,19.4366467517,346.106080563,1.44635,19.4306,124,0.515830429807,0.703225,124,42.4983,19.4471,10.8337138687,39.9426100557,244.986115473,467.223809878,19.4334982441,43.5675
163.062361873,-20.0593,230.372355397,2061.64395987,484.636931866,19.6312381207,334.173065846,1.3183,19.6228,125,0.497684259945,0.664842,125,42.7068,19.6407,12.6447029375,401.182559549,215.932764333,854.747644865,19.6254907362,43.7328
198.487572309,-20.1993,210.407579042,1375.51505198,661.650080148,19.7805858296,468.001427293,1.19924,19.7714,126,0.486221814449,0.662864,126,42.8381,19.7891,9.99985517749,183.816548248,204.707949363,544.605575736,19.7733369386,43.8385
182.296504024,-20.2555,235.123942397,905.223607714,639.015565862,19.8451198869,713.485332619,1.32634,19.8346,127,0.496590755569,0.650458,127,43.0087,19.8532,67.1937141176,43.8897583698,383.432248982,763.069426416,19.837939548,43.9766
156.417167554,-20.3142,208.429997053,1078.60909225,522.0695164,19.9025891624,416.194216535,1.53304,19.8956,128,0.517234052605,0.645406,128,43.1808,19.9158,18.536013936,157.709418831,245.242444733,533.445645172,19.8976088905,44.0834
209.921108045,-20.4087,234.205400715,1001.44353328,659.336955214,20.0129728582,489.807908521,1.49387,20.0034,129,0.508958836476,0.646113,129,43.3505,20.0227,11.2371306365,105.125443579,278.941360664,768.807223252,20.0061084237,44.288
226.078528999,-20.6034,211.793282774,626.710334391,708.783393234,20.1953177821,418.356745857,1.39932,20.1885,130,0.516535988402,0.694745,130,43.4938,20.2046,9.61570820648,62.6105248487,260.417811713,516.41535638,20.1905582305,44.4146
206.877612326,-20.6979,175.357519723,2362.99884844,612.053113628,20.2935371571,351.327229868,1.25562,20.2831,131,0.492906120759,0.660397,131,43.6846,20.3016,11.3036776016,517.7025612,171.170817702,703.348969619,20.2857345722,44.5817
177.671078477,-20.7695,237.416415771,1665.86612981,667.15100826,20.3382932206,806.729665221,1.4324,20.3264,132,0.514531105208,0.663871,132,43.8322,20.3461,16.5743308574,216.336973437,226.522692615,1083.27872502,20.3295851548,44.6875
216.887831179,-20.9279,198.959182499,1552.95271786,713.251712826,20.5331215091,257.347361928,1.35297,20.5248,133,0.503794319716,0.716193,133,43.9522,20.5422,23.8545793049,361.022944331,317.375763728,778.676183594,20.5272951373,44.7688
178.742131258,-21.0561,195.748495232,2496.39649324,600.042330141,20.6511272719,213.925510179,1.52193,20.6435,134,0.516699997694,0.703207,134,44.1191,20.6614,60.7041883973,557.535712291,262.708248695,805.68093279,20.6457860037,44.8836
248.009074511,-21.1135,169.695912883,1996.11409498,680.652605009,20.7061630509,188.684204097,1.36783,20.6969,135,0.509514764329,0.657027,135,44.2742,20.7174,31.5813328093,440.505770914,285.386463066,571.097149708,20.6989595269,45.0148
109.395696912,-21.2015,214.143293886,1500.15873517,377.893914669,20.7816396301,241.169725043,1.48658,20.772,136,0.516111959533,0.740068,136,44.4286,20.7957,18.8219302711,352.594390842,195.953160587,771.965992774,20.7729997383,45.1681
162.017653386,-21.315,213.907943629,748.431722079,611.442181343,20.9173738814,438.97081211,1.25258,20.9032,137,0.496871964594,0.69098,137,44.5983,20.9251,8.71533766609,73.6974226911,170.945987314,525.301835073,20.9065846352,45.302
191.659558776,-21.3788,209.151168083,728.071146482,611.526362879,20.9710313598,449.068264338,1.32359,20.9598,138,0.497623717494,0.671359,138,44.7315,20.9818,46.7486612868,75.9179351864,250.686498736,507.322727694,20.9615953222,45.4093
233.618726502,-21.4509,196.058487655,473.556854982,848.026158062,21.0276434963,407.890047794,1.67427,21.013,139,0.552249031098,0.730012,139,44.9233,21.037,49.2617102873,11.6934457424,363.413677795,429.103211049,21.0169351983,45.5063
183.016832163,-21.5891,175.467003359,453.764016536,551.566638669,21.1793011658,248.776004893,1.35282,21.1695,140,0.508996984539,0.7087,140,45.0444,21.1899,36.2380305926,64.8945146964,248.410784882,364.43895539,21.1707868391,45.6563
135.430263627,-21.5813,199.061410659,467.268340931,385.72860773,21.1769147899,418.836463677,1.44041,21.1659,141,0.533535947551,0.687422,141,45.1757,21.189,8.9446289247,8.907911714,198.94320096,446.911503358,21.1682156396,45.7618
239.006885782,-21.7536,201.293959474,470.645214688,821.127091079,21.3576332475,435.71544155,1.41083,21.3465,142,0.504412573527,0.74359,142,45.2991,21.3686,10.8081523697,8.08677370954,234.835130254,453.714616645,21.3476146562,45.846
166.664357733,-21.7153,176.062288017,466.680138215,518.136715478,21.3038796086,264.119367003,1.53637,21.2897,143,0.534242103469,0.706567,143,45.4432,21.3142,11.5625864893,79.2274985133,236.037414197,365.348789119,21.2939102973,45.9299
223.554928769,-21.8456,180.529927991,460.701370779,641.870252509,21.4338006105,286.392721246,1.74362,21.4229,144,0.549598136907,0.714767,144,45.6358,21.4437,4.41443432642,69.3339599032,302.25795299,378.966164087,21.426383362,46.0249
192.929315971,-21.9272,195.749618222,475.51040666,562.569363697,21.4925578188,363.428462843,1.50391,21.4842,145,0.523428483019,0.700712,145,45.7396,21.5028,11.2347948412,24.4268956163,315.539590848,431.54109394,21.4854845592,46.1536
156.956328922,-21.9468,183.608163248,460.483578819,524.291091368,21.5260705706,280.686255911,1.66266,21.5129,146,0.554109572161,0.676469,146,45.865,21.5314,11.3586679609,68.9342100625,205.146633397,397.348206913,21.518167646,46.2736
205.852587185,-21.9714,198.058442469,474.008471138,675.25235013,21.5377323719,446.074705103,1.58731,21.5297,147,0.53663368484,0.692408,147,46.0039,21.5501,77.7628206695,5.32470632859,297.986138116,453.453560674,21.5304263923,46.3189
164.141370304,-22.1152,195.34844623,446.249604289,503.195874692,21.6818794048,427.23604497,1.39866,21.6733,148,0.518321830438,0.715032,148,46.1296,21.691,10.3794646354,4.62604680179,229.958996567,437.468853561,21.675172839,46.4102
168.147289439,-22.2091,183.468011501,457.419671214,507.341779737,21.8023962771,280.045713005,1.3421,21.7938,149,0.508397242549,0.71872,149,46.2445,21.8113,11.8985796992,64.838221471,166.749200026,392.568691566,21.7961904947,46.5569
180.158322843,-22.2751,192.901768401,583.225991427,729.158801288,21.8373194133,327.803581491,1.74802,21.8259,150,0.554921553741,0.759127,150,46.3854,21.8473,93.9939669064,52.6219983614,395.016238264,470.03112399,21.8287800142,46.6524
148.361175366,-22.3477,206.343675255,1045.38139274,496.652813085,21.9208632969,393.377483784,1.63395,21.912,151,0.555245147006,0.736514,151,46.5283,21.9328,93.7275147187,192.783506055,319.558514191,561.409045415,21.9128854955,46.8279
179.589821972,-22.4383,168.143560247,1096.74039093,687.348955052,22.0264944762,314.567152858,1.53993,22.0163,152,0.528906429537,0.639896,152,46.6348,22.0352,86.9167770924,215.707115905,364.037474671,531.448463664,22.0191350422,46.8947
156.417930349,-22.4242,190.875884288,666.088834619,496.889289285,22.047695184,350.081567087,1.22563,22.0391,153,0.497746858789,0.70308,153,46.72,22.0574,100.484928135,86.456639566,269.062677497,490.386932304,22.0402668952,47.0455
170.608065537,-22.517,153.073960478,664.241802196,614.928296125,22.1313746196,258.336262158,1.99894,22.1203,154,0.580359381756,0.754078,154,46.9239,22.1406,70.2474505389,56.8470944194,231.282990947,318.209479013,22.1217822624,47.1297
106.881207882,-22.5315,160.049459275,521.120534901,279.431873993,22.1305996363,232.38485216,1.64267,22.1201,155,0.551835591563,0.792946,155,46.9895,22.1411,3.13284090476,51.6929730627,149.223834073,331.811231189,22.1218821545,47.2182
105.153852995,-22.5932,216.465369931,1006.98936159,337.487870339,22.1972256041,389.331423317,1.71286,22.1848,156,0.546890855661,0.722679,156,47.0977,22.2066,14.3074534859,180.603719332,141.487539216,718.665382931,22.1867317346,47.3264
174.317465202,-22.7393,214.965745617,669.882409719,561.790224204,22.3481110121,558.973662813,1.51905,22.3366,157,0.539737609633,0.736688,157,47.1746,22.3614,60.1390153083,24.4579832457,278.947210046,629.837533337,22.3382528338,47.4344
205.142677904,-22.7242,164.247810128,545.378843687,679.846743146,22.3239053039,239.596101844,1.49962,22.3145,158,0.534073272899,0.752949,158,47.2593,22.3374,17.4433431887,79.8505100523,267.133606732,363.756293013,22.3156607416,47.5229
174.005862502,-22.8728,157.637490052,410.658692405,516.146086361,22.4978389626,246.447187636,1.54552,22.4842,159,0.541088888394,0.732427,159,47.3818,22.5063,39.2291627385,39.3272376592,296.095232872,309.262972898,22.4864344831,47.6903
149.172146652,-22.8186,180.602094761,535.428894104,490.439314401,22.4142427706,277.704753192,1.61025,22.4008,160,0.539445585636,0.738146,160,47.4677,22.4269,82.2616989892,64.0448687321,316.751017586,403.617738493,22.4027719691,47.7692
159.602480627,-22.8825,188.970863635,657.989585642,527.890625098,22.4668391886,306.843509423,1.61496,22.4544,161,0.552167209789,0.715575,161,47.5368,22.4809,9.13883157858,76.2719359468,246.632675534,449.464246185,22.4558445183,47.8726
193.441525142,-23.0199,205.27873991,861.118210718,496.947251684,22.6069932794,428.550203475,1.69993,22.5942,162,0.556625479199,0.648582,162,47.6479,22.6167,9.16287194621,108.316534594,288.310082836,635.914184298,22.5966879405,47.9725
140.429018612,-23.0834,177.625063374,551.666864551,506.355928858,22.6661019354,302.414155737,1.63442,22.6542,163,0.557744405574,0.690771,163,47.7527,22.6768,12.5421465412,55.1777169009,249.69197926,387.572747682,22.6563033235,48.0995
154.879219479,-23.1935,200.669903382,619.139756021,536.675203144,22.7652169347,478.681430354,1.70091,22.7545,164,0.547351865509,0.682029,164,47.8997,22.7754,11.8972421315,34.7927440561,213.177813183,531.558198739,22.7567388441,48.206
123.572440904,-23.2363,195.615417339,601.386643543,411.993392019,22.8159081782,237.67034127,1.66141,22.8083,165,0.549956413546,0.643801,165,48.0314,22.8276,66.8973116408,83.1960469153,286.605653835,498.982953674,22.810042224,48.3131
181.616543825,-23.3064,184.068331828,448.861471752,555.142730375,22.881012106,305.437337214,1.60157,22.873,166,0.542081748821,0.639705,166,48.175,22.8919,13.0542952305,29.5851953948,261.226427743,413.184585081,22.8734438008,48.4356
127.802538819,-23.2985,199.014088791,476.197446497,453.484119605,22.8975448411,380.637300712,1.42991,22.8863,167,0.537012022053,0.664132,167,48.2598,22.909,38.0769743494,16.0368711732,264.509034878,451.8676462,22.8897455825,48.5554
156.871855769,-23.2864,209.956323767,854.751924074,456.524991796,22.8813867726,548.433268202,1.66585,22.867,168,0.544805344183,0.61222,168,48.3589,22.8896,8.83900630478,109.606391559,268.32303643,621.632499355,22.8696671453,48.6403
153.257983326,-23.4715,183.007485827,512.008069613,490.894143171,23.0343852461,315.59660182,1.4946,23.023,169,0.524260880291,0.636703,169,48.4298,23.0502,16.0515693149,71.7738384447,286.265882559,426.737229064,23.0235765998,48.7115
141.23701034,-23.5064,212.435922093,692.017443406,482.672703064,23.0832983259,524.112830676,1.56356,23.0697,170,0.53592214797,0.663858,170,48.5634,23.0913,66.3622520739,37.586650289,280.129427462,609.858720269,23.0722842663,48.7901
137.863668993,-23.6126,163.834689681,492.541434763,413.319081359,23.2088788537,212.064251111,1.62126,23.199,171,0.541037188066,0.707787,171,48.656,23.2194,12.5236047645,115.08213349,272.572569932,347.152676182,23.2008880335,48.8617
162.658891029,-23.632,184.493723294,653.994082405,455.948942684,23.2169904025,242.372480491,1.45208,23.2067,172,0.533696849195,0.670284,172,48.7901,23.2284,13.5219997872,91.5446499392,261.827514275,432.80919042,23.2087787043,49.002
138.683089552,-23.7236,186.237369205,484.659129405,407.241180948,23.3220330383,378.87326452,1.67584,23.3135,173,0.538649861551,0.679439,173,48.9762,23.3309,8.45159667854,32.8423274251,206.850391896,418.985247368,23.3159044317,49.1115
156.515187085,-23.6554,204.324028357,674.102638868,474.201575033,23.2439563768,471.544872706,1.97329,23.2311,174,0.570959420325,0.698402,174,49.1322,23.2555,9.91377137014,53.7179832075,172.202519779,571.064022688,23.2328444751,49.1723
178.318227247,-23.7587,164.062241246,393.596531966,585.253837239,23.3401292234,322.13796767,1.71992,23.3311,175,0.54033650023,0.659408,175,49.2172,23.355,11.2985101627,18.4968990392,165.084612861,336.487601956,23.3322152527,49.2786
97.7317508515,-23.8452,182.162535908,553.682922413,347.919049893,23.4286406462,355.850495694,1.63455,23.4171,176,0.54199697333,0.671965,176,49.3325,23.4422,7.58152497805,55.1931089032,164.926486377,402.22318582,23.4191898153,49.3489
126.947497756,-23.8675,195.837254128,1174.63386319,413.590997682,23.4566060151,302.47742564,1.57923,23.4458,177,0.539233610888,0.684011,177,49.4359,23.4682,8.77979971784,216.542572836,173.642149176,573.474071358,23.4476707759,49.4468
119.944230415,-23.848,187.144295635,1046.75178574,449.388479707,23.4452071029,308.165746262,1.85491,23.4347,178,0.569568211397,0.665784,178,49.504,23.4605,9.52304421069,158.980442704,135.684992244,490.38474936,23.4346524268,49.5249
204.48939102,-24.0321,185.498310394,661.962927301,640.905693185,23.6170771706,284.824076438,1.84706,23.6044,179,0.560781254055,0.651308,179,49.6679,23.626,6.96183550393,139.467428285,186.335450781,489.684410554,23.609632611,49.6223
178.797674432,-23.9966,205.469557972,1095.08331751,580.665323227,23.5740980431,420.435324443,1.95058,23.5668,180,0.578551736602,0.742346,180,49.7359,23.5841,12.1621210836,216.917900769,182.163880735,677.219012264,23.5676350776,49.7398
287.81387646,-24.0623,201.873766386,552.94333508,913.137406994,23.6313048048,421.75096209,1.62224,23.6222,181,0.550996964385,0.597545,181,49.8399,23.6409,8.04895707091,30.4759903512,362.167558645,475.768913459,23.6255735033,49.7797
169.756041214,-24.2045,65.6359246632,544.757865262,566.706953187,23.7728303446,71.9294079762,1.65742,23.7641,182,0.555342259302,0.478112,182,49.9284,23.784,9.41855748231,32.4171919248,181.368392728,88.3978593699,23.7658171041,49.8099
146.204570442,-24.1469,214.883178067,675.998467152,406.396729132,23.7494185481,484.987727901,1.59607,23.7371,183,0.540597415443,0.547127,183,50.0091,23.7642,8.27968264381,39.0140278164,146.475752278,601.589019155,23.7392798612,49.9341
132.29546478,-24.2271,235.279831238,2927.98932116,398.08484931,23.803574701,698.124081023,1.7942,23.7958,184,0.566406286755,0.722125,184,50.087,23.8164,13.6630401536,430.510787873,206.093057592,1067.8287106,23.7968166157,50.0492
377.534608181,-24.2375,232.896694356,2073.37490299,967.982355523,23.7931961843,673.92570322,1.7212,23.78,185,0.558025082509,0.591897,185,50.2155,23.8047,27.5986905285,264.411164175,478.851957129,870.467929494,23.783364001,50.1117
173.049722393,-24.4329,223.761193444,2317.30747747,578.638762025,24.0106603389,237.300999252,1.84975,24.0031,186,0.558969191766,0.69057,186,50.3181,24.0217,11.9120968792,491.88942469,290.207282289,1254.91638734,24.0044731505,50.1743
207.948601846,-24.4276,207.632629661,506.247750558,620.530750216,23.995541354,486.791944903,1.7683,23.9837,187,0.550197739917,0.532232,187,50.4171,24.0084,44.3411586628,4.9640338874,247.623268519,497.914753765,23.9856633779,50.2328
255.123643558,-24.4587,203.167930418,649.94152569,823.637429532,24.0231138187,440.347477215,1.6223,24.0142,188,0.55005186838,0.54423,188,50.5628,24.0333,6.9539455158,53.5002526854,287.580201568,475.926318595,24.0155630859,50.2786
236.28600585,-24.5259,240.397914529,1013.43199203,729.766038364,24.1010348692,422.158781879,1.94539,24.0879,189,0.579411227963,0.647971,189,50.641,24.1094,6.89015460596,119.733353883,205.490504895,792.798844032,24.0905532032,50.4017
251.29149432,-24.4947,152.51856603,309.427925224,790.345527466,24.0791740629,290.716907175,1.78051,24.0669,190,0.549384731383,0.494216,190,50.723,24.093,8.81240330711,4.503789109,208.914333226,298.636818106,24.0684614316,50.4153
371.02341999,-24.5432,160.927049221,2791.52515774,944.126139617,24.1230277587,236.888181494,2.17344,24.111,191,0.590631927315,0.474204,191,50.831,24.1362,7.51253542111,670.774342933,386.194660812,694.254321296,24.1138881223,50.4991
178.521896456,-24.7007,224.879755556,1610.71226978,605.579117607,24.2895773931,332.183868168,1.65212,24.2802,192,0.536680746022,0.572682,192,50.9178,24.3014,7.89605331071,182.202018444,139.007830094,636.029982937,24.2803665154,50.5447
187.625953645,-24.6684,256.2159066,2823.28445374,528.030708,24.2679782009,691.414340083,1.75119,24.2558,193,0.545811275097,0.648396,193,51.0156,24.2768,7.85238235922,456.738994995,138.272142175,1668.83369662,24.258989104,50.6732
187.861106198,-24.7686,228.904470695,3186.64194544,706.51231947,24.3659111597,520.04387539,1.97994,24.3554,194,0.580302018712,0.680673,194,51.1195,24.3805,58.8688381875,946.378717079,454.714635528,1925.74662062,24.3567433222,50.7492
273.098023896,-24.6792,215.361136911,2254.35595451,921.820319289,24.2302385526,415.920035886,2.18326,24.2188,195,0.594999663348,0.634552,195,51.2255,24.2443,6.65172981633,534.93597481,204.405597861,824.795162072,24.2213269682,50.867
305.837919168,-24.743,245.460224445,759.669545187,853.856940016,24.3197386108,678.352254528,2.00899,24.3067,196,0.573072701002,0.566424,196,51.3435,24.3329,7.94984266108,19.1929119847,310.519488597,706.588253364,24.3091525127,50.921
209.629110354,-24.8153,188.865177996,436.06582198,599.07506453,24.3620800406,414.859536928,1.82812,24.3495,197,0.567803996721,0.58443,197,51.4425,24.3762,11.5623272052,3.09001325162,287.074280782,419.969130148,24.3508416411,51.0837
257.1839394,-24.99,195.164026694,3019.32508977,799.938136677,24.5365519823,408.949786556,2.2311,24.5261,198,0.593967357101,0.580349,198,51.5182,24.5499,7.83495262238,585.187046568,199.120354275,625.324298854,24.5289748667,51.1638
164.998646186,-24.9099,205.727120027,735.505474396,480.05376078,24.4639158803,416.478120297,1.90022,24.4537,199,0.567961622247,0.560657,199,51.6085,24.4774,12.5608292505,39.4575616769,158.79189591,568.163715684,24.4558974785,51.2732
