QFunRegParamNorm,Iteration,StdReturn,AveragePolicySurr,Epoch,AverageAbsQ,AverageReturn,AverageQLoss,MinReturn,AverageAction,PolicyRegParamNorm,AverageY,AverageAbsQYDiff,MinEsReturn,AverageEsReturn,MaxEsReturn,AverageAbsY,StdEsReturn,AverageDiscountedReturn,AverageQ,MaxReturn
258.471,1519,181.257230996,-621.979,1519,619.212,6575.315997,359.635,6340.56522654,0.96892,163.348,619.212427685,4.39087885194,4285.89227494,4285.89227494,4285.89227494,619.212530521,0.0,504.15108401,619.212,6873.58357205
258.618,1520,1628.24804629,-621.612,1520,618.902,5128.35477337,566.292,753.354737888,0.972616,163.352,618.910603581,5.08579766187,3998.69642883,3998.69642883,3998.69642883,618.910636249,0.0,429.545452748,618.902,6121.50772263
258.743,1521,1819.15595541,-621.745,1521,619.021,6001.01211889,446.273,626.432237527,0.972117,163.489,619.028431272,4.67366337561,4276.65530658,4276.65530658,4276.65530658,619.028487542,0.0,480.188022355,619.021,6899.69994211
258.82,1522,2150.12062066,-622.224,1522,619.485,5259.51265582,347.181,123.2739294,0.977076,163.521,619.487552577,4.49091419524,4006.4355629,4006.4355629,4006.4355629,619.487591769,0.0,450.691968837,619.485,6844.85195061
258.916,1523,374.061694993,-622.373,1523,619.627,6784.48887087,396.012,5755.11520644,0.972555,163.548,619.641187802,4.56699005965,4244.38647432,4244.38647432,4244.38647432,619.641201471,0.0,506.619201629,619.627,7076.17213892
259.005,1524,1140.77477561,-622.728,1524,619.992,6294.00360015,357.635,2900.79085687,0.970574,163.587,619.996816932,4.48334712138,3868.77237936,3868.77237936,3868.77237936,619.99698967,0.0,494.22175339,619.992,6859.34056816
259.081,1525,1291.47916129,-621.799,1525,619.048,5365.88317944,374.846,1531.43275904,0.973631,163.622,619.056036996,4.50377240903,3729.81735074,3729.81735074,3729.81735074,619.056410629,0.0,451.012743995,619.048,6133.64587768
259.18,1526,1053.15946862,-622.756,1526,620.009,5601.83350824,396.812,2829.60886001,0.975177,163.623,620.000491594,4.63720079468,4129.64177514,4129.64177514,4129.64177514,620.002924234,0.0,451.62751749,620.008,6489.22775572
259.301,1527,203.633354448,-622.11,1527,619.373,5747.18669848,519.056,5331.298844,0.974576,163.698,619.400844711,4.94293937409,4070.747011,4070.747011,4070.747011,619.400857148,0.0,425.775271427,619.371,6013.01018534
259.411,1528,2205.49561231,-622.136,1528,619.437,5323.23885329,436.897,569.742849816,0.976467,163.784,619.448046316,4.69110272358,4430.03504774,4430.03504774,4430.03504774,619.448121677,0.0,457.645683062,619.437,6561.96526686
259.522,1529,1751.00375715,-622.287,1529,619.595,5411.83873372,389.295,213.964078738,0.978686,163.821,619.601078496,4.50457421341,3982.49747843,3982.49747843,3982.49747843,619.601275776,0.0,433.92751311,619.595,6255.67882907
259.589,1530,374.620335291,-622.895,1530,620.162,6236.35556182,441.487,5244.02373767,0.976973,163.852,620.161789253,4.69987825394,4179.83450592,4179.83450592,4179.83450592,620.161805894,0.0,474.278357184,620.162,6622.71744392
259.773,1531,2322.97149723,-622.379,1531,619.643,4934.51041501,518.554,8.70910101628,0.978194,163.98,619.671017558,4.8798222674,4390.6246881,4390.6246881,4390.6246881,619.671054832,0.0,419.497353198,619.643,6263.21791674
259.915,1532,1612.48813889,-622.886,1532,620.134,5500.38139382,529.267,686.462137933,0.97565,164.024,620.139974721,4.99781659598,4208.10944789,4208.10944789,4208.10944789,620.139988667,0.0,450.721263154,620.134,6264.35010826
259.998,1533,206.4027611,-622.445,1533,619.725,6385.34036233,446.818,6093.9805101,0.969699,164.095,619.732754367,4.59842785864,4264.43506288,4264.43506288,4264.43506288,619.732818988,0.0,484.349845579,619.725,6809.87346734
260.094,1534,227.89963463,-623.522,1534,620.695,6085.32145314,445.798,5808.09047079,0.969762,164.13,620.693930725,4.79687694978,4216.9627734,4216.9627734,4216.9627734,620.693957366,0.0,447.883442386,620.694,6533.58097958
260.211,1535,234.026501138,-622.915,1535,620.132,6528.88842905,391.913,6072.01458632,0.962837,164.202,620.143778821,4.63352300814,4421.83636546,4421.83636546,4421.83636546,620.143822243,0.0,492.674434839,620.132,6815.19024614
260.351,1536,1496.39337648,-623.35,1536,620.625,6121.23406434,446.008,1652.82661684,0.972907,164.233,620.643605538,4.7623713107,4565.25092403,4565.25092403,4565.25092403,620.644694826,0.0,472.68437556,620.625,6879.38356501
260.438,1537,90.5051802628,-622.99,1537,620.372,6321.42748733,359.449,6181.75419906,0.967384,164.326,620.368154093,4.48366000658,3819.76878717,3819.76878717,3819.76878717,620.368999414,0.0,464.702435637,620.369,6522.13182548
260.575,1538,193.419204609,-623.462,1538,620.804,6659.25938639,383.151,6455.82799513,0.968959,164.386,620.815262195,4.57868138843,4229.19094673,4229.19094673,4229.19094673,620.815262195,0.0,479.430105039,620.804,7058.57094558
260.649,1539,186.589152318,-623.482,1539,620.766,6577.27151391,358.869,6207.50011013,0.966838,164.447,620.772828139,4.51224704224,4335.70143951,4335.70143951,4335.70143951,620.772878182,0.0,502.987899692,620.765,6812.44743067
260.738,1540,321.203455215,-623.771,1540,621.025,6402.01383358,422.912,5552.96043277,0.967014,164.498,621.039164714,4.76109635095,4696.65660235,4696.65660235,4696.65660235,621.039270182,0.0,493.558487732,621.025,6679.1434655
260.888,1541,210.678131431,-623.365,1541,620.581,6360.37074804,356.953,6023.85620501,0.968015,164.595,620.588256212,4.42171248231,4574.40210841,4574.40210841,4574.40210841,620.588289853,0.0,476.138359176,620.581,6681.23583766
260.998,1542,174.747730796,-624.18,1542,621.421,6364.89549304,447.319,6056.00013731,0.97154,164.652,621.433189144,4.78509602591,4154.77770532,4154.77770532,4154.77770532,621.433387402,0.0,467.200284814,621.421,6661.17715242
261.128,1543,1654.88538849,-623.583,1543,620.933,5419.11482855,418.908,1633.69405029,0.97254,164.767,620.940597675,4.67529186141,4102.89196511,4102.89196511,4102.89196511,620.941585115,0.0,480.361994886,620.933,6711.49837806
261.205,1544,1869.22217241,-623.229,1544,620.498,5957.00470421,421.649,1458.54823059,0.968801,164.837,620.505395047,4.67722657172,3928.43927509,3928.43927509,3928.43927509,620.506821448,0.0,511.305736535,620.494,7371.32515962
261.38,1545,165.016469197,-623.886,1545,621.223,6404.62504855,406.495,6143.38512327,0.967745,164.891,621.225864947,4.66525056445,4136.02622523,4136.02622523,4136.02622523,621.227497401,0.0,478.745846577,621.22,6573.71044356
261.448,1546,2241.44681667,-623.714,1546,620.91,5542.55198884,356.435,-268.771620428,0.969028,164.929,620.913140233,4.49860687281,3413.48423836,3413.48423836,3413.48423836,620.913214453,0.0,451.906026321,620.908,7072.5835942
261.595,1547,143.22252236,-623.413,1547,620.747,6155.29424114,543.791,5960.63372838,0.968903,164.97,620.763926761,5.08224012518,4385.52834763,4385.52834763,4385.52834763,620.765702213,0.0,472.492461731,620.747,6393.2298951
261.693,1548,1784.47324879,-623.833,1548,621.087,5799.96392096,326.763,683.188307251,0.968322,165.019,621.09721672,4.4167031372,4384.04567923,4384.04567923,4384.04567923,621.097622645,0.0,470.205150039,621.087,7022.26034226
261.768,1549,115.668730611,-623.159,1549,620.454,6443.69124652,438.697,6280.76164368,0.968913,165.095,620.457575626,4.72378110769,4318.32355234,4318.32355234,4318.32355234,620.457640594,0.0,485.361218943,620.454,6633.28948158
261.911,1550,137.952279595,-623.511,1550,620.803,6716.5324729,389.549,6540.25730254,0.966485,165.132,620.814793872,4.63659476276,1072.3385437,1072.3385437,1072.3385437,620.816493229,0.0,504.568184477,620.803,6965.26021548
262.021,1551,175.70159956,-623.67,1551,620.933,6964.41994101,376.256,6576.96632875,0.971331,165.208,620.933622288,4.63838717893,4142.91292218,4142.91292218,4142.91292218,620.934005072,0.0,516.122406232,620.93,7220.96511501
262.127,1552,184.455644968,-623.805,1552,621.061,6946.39571484,509.291,6668.8226952,0.962053,165.33,621.06953535,4.95631296876,4357.29246052,4357.29246052,4357.29246052,621.06953535,0.0,513.813650777,621.06,7244.16468818
262.198,1553,210.458960963,-623.559,1553,620.86,6502.79881705,445.516,6115.31541363,0.968029,165.353,620.875701107,4.82299408471,4035.24315235,4035.24315235,4035.24315235,620.875879515,0.0,478.038471027,620.86,6757.62687078
262.228,1554,1721.64299873,-623.546,1554,620.907,5541.0677917,420.824,1138.10125355,0.97383,165.313,620.908399224,4.62351921954,3843.75154376,3843.75154376,3843.75154376,620.908399224,0.0,452.980027131,620.907,6896.67646782
262.342,1555,93.2426097072,-623.575,1555,620.971,6877.73042444,462.628,6698.41389951,0.975059,165.302,620.968822348,4.73870384273,4078.18080819,4078.18080819,4078.18080819,620.968948571,0.0,498.574289914,620.971,7093.10796124
262.477,1556,167.93371682,-623.556,1556,620.976,6839.28185479,514.766,6491.25876922,0.969667,165.382,620.998249524,4.88579419069,4288.98197435,4288.98197435,4288.98197435,620.998249524,0.0,496.014416386,620.976,7055.00629782
262.646,1557,863.329520884,-623.431,1557,620.757,5921.59000143,519.297,3518.45133482,0.971975,165.4,620.768497886,4.83211755871,4507.27678584,4507.27678584,4507.27678584,620.768514723,0.0,457.342102111,620.757,6565.62585809
262.729,1558,2156.95572747,-623.258,1558,620.589,4512.55893157,419.218,512.442549957,0.977324,165.445,620.594610365,4.55855030589,3924.74750583,3924.74750583,3924.74750583,620.594610365,0.0,445.730440647,620.589,6595.6632862
262.773,1559,169.208305615,-623.25,1559,620.513,6532.8388304,389.241,6283.07188335,0.970123,165.493,620.521870355,4.53002345567,3981.40848497,3981.40848497,3981.40848497,620.522024902,0.0,486.745217798,620.513,6815.37053608
262.876,1560,946.265056286,-624.019,1560,621.332,6280.44642464,365.26,3454.11646403,0.969421,165.536,621.33746746,4.47409408219,4341.39564405,4341.39564405,4341.39564405,621.338552732,0.0,468.930145162,621.332,6701.28857322
262.947,1561,285.689055994,-624.251,1561,621.647,6400.53363004,344.256,5902.8608679,0.964823,165.582,621.658823226,4.34726855529,3972.04930967,3972.04930967,3972.04930967,621.658922276,0.0,461.916022265,621.645,6788.60255672
263.094,1562,213.378136054,-624.028,1562,621.359,6506.39572052,407.626,6158.34244592,0.967483,165.648,621.352150622,4.5490797742,4520.52097877,4520.52097877,4520.52097877,621.353077682,0.0,477.59982795,621.356,6911.06280349
263.232,1563,2373.29478018,-623.284,1563,620.675,4598.19880811,406.148,-393.775523735,0.978243,165.681,620.693460957,4.63761551291,4225.20757049,4225.20757049,4225.20757049,620.693558589,0.0,395.953740296,620.673,6169.90520966
263.321,1564,298.365685288,-624.355,1564,621.652,6126.43335451,405.157,5580.31704994,0.977485,165.74,621.664875847,4.64658585772,3754.46720049,3754.46720049,3754.46720049,621.665019876,0.0,464.446979961,621.651,6578.77455919
263.451,1565,144.616313465,-623.527,1565,620.812,6341.15843434,481.208,6025.50742637,0.974877,165.766,620.817753811,4.91643123023,4889.26057753,4889.26057753,4889.26057753,620.820767101,0.0,467.701101269,620.809,6601.45628253
263.538,1566,411.140649216,-623.464,1566,620.744,6415.61499228,392.546,5261.70375545,0.967713,165.881,620.745173067,4.57604682714,4129.49745888,4129.49745888,4129.49745888,620.74527924,0.0,482.116966006,620.741,6840.40709723
263.649,1567,1081.18641001,-624.399,1567,621.595,6333.82136522,394.608,3138.16735604,0.971643,165.894,621.608688755,4.67942425264,4402.16585526,4402.16585526,4402.16585526,621.609149043,0.0,490.249598406,621.594,6979.65957132
263.728,1568,827.070922615,-624.63,1568,621.885,5734.29330423,466.855,3344.20027266,0.972632,165.88,621.892611981,4.87964427863,4491.70766969,4491.70766969,4491.70766969,621.894584766,0.0,421.216053917,621.885,6439.47821384
263.819,1569,190.763669315,-623.925,1569,621.199,5447.79194161,360.447,5173.79941827,0.971803,165.975,621.20148931,4.5723912216,3999.13910239,3999.13910239,3999.13910239,621.201821053,0.0,399.132448031,621.195,5683.81237725
263.911,1570,161.300310802,-624.67,1570,621.992,6002.67280721,389.817,5755.88576602,0.971146,166.065,622.002064547,4.66518980342,4197.88235205,4197.88235205,4197.88235205,622.002270628,0.0,430.901995894,621.99,6295.46133828
263.926,1571,125.80559766,-624.371,1571,621.766,6068.42117982,404.876,5769.14404528,0.967411,166.046,621.76630837,4.69806113823,4212.1147849,4212.1147849,4212.1147849,621.76641232,0.0,445.428853132,621.765,6233.17256259
264.01,1572,1396.48867056,-624.31,1572,621.709,4628.06146539,433.951,489.802873537,0.9751,166.084,621.717875414,4.8430064747,4508.66489365,4508.66489365,4508.66489365,621.717929462,0.0,372.219059147,621.708,5394.93675738
264.038,1573,774.746676866,-624.026,1573,621.348,5752.08010677,410.851,3554.0061273,0.968174,166.154,621.343118449,4.6717204457,4020.7271529,4020.7271529,4020.7271529,621.343118449,0.0,461.261145101,621.344,6413.90191943
264.113,1574,1245.60526685,-623.907,1574,621.276,4816.96791673,438.847,1231.46217806,0.974268,166.187,621.273079715,4.80014356634,4215.881248,4215.881248,4215.881248,621.274114702,0.0,366.022922063,621.275,5737.40937363
264.181,1575,457.737685828,-624.466,1575,621.699,6362.5574257,384.82,5025.81787122,0.963758,166.273,621.730278698,4.6309608222,4108.10397817,4108.10397817,4108.10397817,621.730700742,0.0,487.312677042,621.699,6727.49054864
264.276,1576,1024.51339491,-625.214,1576,622.556,5973.8721729,425.331,3311.32363035,0.971108,166.276,622.570524611,4.67127111151,3971.59461804,3971.59461804,3971.59461804,622.57063899,0.0,494.254525316,622.556,6796.96764781
264.331,1577,567.459434595,-624.355,1577,621.714,6314.6580177,336.206,4656.32905229,0.962603,166.352,621.722032544,4.51434094313,4514.54276806,4514.54276806,4514.54276806,621.722698158,0.0,488.84549178,621.714,6649.40178695
264.424,1578,2242.89047346,-625.148,1578,622.439,4603.45726664,371.356,-618.771126104,0.973522,166.459,622.450985242,4.59386941562,3885.35633541,3885.35633541,3885.35633541,622.451062248,0.0,426.596759391,622.439,6376.44393809
264.583,1579,2139.43218216,-624.827,1579,622.091,4281.83628299,437.158,599.286652388,0.972685,166.447,622.097981169,4.82019636392,4114.32521633,4114.32521633,4114.32521633,622.099599116,0.0,444.719690044,622.09,6174.31003259
264.742,1580,334.849479432,-624.41,1580,621.572,6081.63727662,489.002,5711.70352337,0.969067,166.557,621.571660056,4.89664081304,3987.99392842,3987.99392842,3987.99392842,621.572343987,0.0,431.925979879,621.567,6776.65125557
264.826,1581,1257.46689809,-625.459,1581,622.589,5818.59572926,389.906,2091.88275586,0.969284,166.529,622.608047693,4.52706829601,4268.1072877,4268.1072877,4268.1072877,622.608866055,0.0,469.671696119,622.588,6480.02271471
264.967,1582,218.723483219,-625.78,1582,622.932,5307.46458195,420.397,4947.92438599,0.969666,166.559,622.936816338,4.69733012169,3796.80081926,3796.80081926,3796.80081926,622.937429318,0.0,404.114211573,622.929,5603.51787359
265.006,1583,1940.65087239,-625.628,1583,622.899,5176.06166495,389.291,769.061413648,0.969713,166.565,622.905252063,4.60870123629,4062.78601161,4062.78601161,4062.78601161,622.906109846,0.0,448.774300561,622.897,6494.39648142
265.084,1584,1391.70766002,-625.107,1584,622.342,5370.29184067,359.969,1542.04358573,0.971756,166.608,622.353234599,4.43980160891,4119.4671577,4119.4671577,4119.4671577,622.353288169,0.0,440.868976899,622.342,6264.71689291
265.185,1585,189.180028309,-625.332,1585,622.598,6628.12529592,383.871,6373.5592952,0.964162,166.697,622.605133594,4.60802783178,3972.31753018,3972.31753018,3972.31753018,622.605760214,0.0,497.60039022,622.598,6960.95466342
265.333,1586,1986.65101674,-624.761,1586,622.089,3572.81762748,459.843,470.228543724,0.980123,166.745,622.083276791,4.8257754406,4354.35252584,4354.35252584,4354.35252584,622.083364192,0.0,410.21256277,622.088,5936.93430195
265.449,1587,1761.61947419,-625.02,1587,622.338,5574.14147758,443.758,1672.55989306,0.971593,166.813,622.358453264,4.80986136577,1635.09022539,1635.09022539,1635.09022539,622.362226052,0.0,486.482384184,622.338,6773.23126054
265.58,1588,1344.82053842,-625.305,1588,622.585,6170.03805734,412.889,2157.60373105,0.971868,166.825,622.597417991,4.63191774583,4342.94107247,4342.94107247,4342.94107247,622.597564334,0.0,479.16279905,622.585,6788.28613814
265.691,1589,563.786768959,-624.547,1589,621.758,6092.50865934,427.703,4432.21638597,0.969857,166.871,621.775200888,4.84225348617,4241.06719833,4241.06719833,4241.06719833,621.77673863,0.0,496.514708122,621.756,6423.99031228
265.832,1590,232.831803826,-626.196,1590,623.509,6460.28742356,521.754,5919.34062515,0.972561,166.937,623.502548994,5.03416998516,4200.65850506,4200.65850506,4200.65850506,623.504615888,0.0,480.626730964,623.508,6797.69582846
265.921,1591,262.226375875,-626.263,1591,623.467,5828.77997695,447.595,5412.74046052,0.970874,167.052,623.484198142,4.68833042611,4477.22075115,4477.22075115,4477.22075115,623.484465445,0.0,447.470846052,623.466,6207.46704345
265.985,1592,191.763110264,-626.187,1592,623.499,6025.39126674,376.511,5808.78628293,0.96963,167.11,623.502425164,4.57520687212,4161.53114341,4161.53114341,4161.53114341,623.504873636,0.0,464.317672958,623.499,6398.21397073
266.124,1593,1825.87168591,-625.858,1593,623.179,5596.45416952,474.303,155.503731882,0.970045,167.114,623.175865309,4.78764558105,4406.61499869,4406.61499869,4406.61499869,623.178120438,0.0,464.873171492,623.179,6482.36025711
266.174,1594,1448.22949893,-626.02,1594,623.271,4550.21676829,379.718,1461.8541356,0.975624,167.098,623.295802261,4.55676369762,4371.00762112,4371.00762112,4371.00762112,623.296539944,0.0,436.267950454,623.271,5727.14034391
266.341,1595,133.16583,-625.489,1595,622.846,6373.21308021,484.073,6074.22665877,0.970105,167.126,622.844601992,4.92311513854,4530.81311106,4530.81311106,4530.81311106,622.844654436,0.0,463.13186086,622.845,6552.13143803
266.466,1596,198.429425564,-625.842,1596,623.001,5805.24003711,491.054,5347.02615325,0.970523,167.223,623.006225307,4.8720807797,4155.97581495,4155.97581495,4155.97581495,623.009537056,0.0,443.354850622,622.994,6093.39443739
