AveragePolicySurr,QFunRegParamNorm,AverageQLoss,AverageAbsY,PolicyRegParamNorm,AverageY,Epoch,MaxEsReturn,AverageAction,StdEsReturn,AverageAbsQ,AverageDiscountedReturn,AverageAbsQYDiff,MinReturn,MinEsReturn,StdReturn,AverageQ,AverageReturn,MaxReturn,AverageEsReturn,Iteration
-430.262,211.585,184.704,428.009614408,151.396,428.009503662,1525,2952.72462751,0.919024,0.0,428.004,392.497005462,3.45756304439,4558.69819923,2952.72462751,166.743795362,428.004,4816.93162878,5097.88566052,2952.72462751,1525
-430.121,211.637,196.714,427.836514853,151.45,427.836330145,1526,2519.16219379,0.91229,0.0,427.839,386.749433929,3.45360500808,4360.70483749,2519.16219379,137.780620314,427.839,4722.87844616,4878.83790207,2519.16219379,1526
-430.269,211.707,192.287,427.998435356,151.48,427.998362857,1527,1274.30660375,0.935338,0.0,427.988,387.428223408,3.45599349026,779.401517373,1274.30660375,1367.26213628,427.988,3575.50061962,4912.75351151,1274.30660375,1527
-430.083,211.752,194.182,427.837041283,151.502,427.83686946,1528,2609.7874747,0.924504,0.0,427.839,366.434798459,3.50394145886,179.763158974,2609.7874747,1316.0316716,427.839,4062.10776069,4864.79866701,2609.7874747,1528
-430.747,211.812,196.226,428.463578406,151.563,428.463448099,1529,3179.35418376,0.916347,0.0,428.458,382.685812297,3.4602306922,3217.70678475,3179.35418376,509.538518241,428.458,4669.95809148,5024.71158197,3179.35418376,1529
-430.383,211.837,157.109,428.081049523,151.69,428.080918553,1530,3101.21230552,0.906491,0.0,428.076,411.726989608,3.36888879059,3474.56528563,3101.21230552,532.596250496,428.076,4944.93847619,5454.19471064,3101.21230552,1530
-431.099,211.866,200.628,428.772694839,151.824,428.772499796,1531,2863.63474823,0.916806,0.0,428.771,416.232687982,3.51908927093,1812.53217306,2863.63474823,1071.73394409,428.771,4713.78284737,5357.34083806,2863.63474823,1531
-430.823,211.951,182.209,428.475948381,151.878,428.47586778,1532,2810.72744652,0.911475,0.0,428.471,374.546038067,3.41462867698,858.176171052,2810.72744652,1262.09625828,428.471,4630.37403388,5277.99016764,2810.72744652,1532
-431.869,212.005,232.931,429.576975541,151.921,429.576905062,1533,2863.22699933,0.914541,0.0,429.57,407.890452387,3.64625954093,3078.86375073,2863.22699933,676.30701297,429.57,4968.16249206,5620.38169275,2863.22699933,1533
-430.958,212.075,162.425,428.697896789,151.913,428.697747039,1534,2699.85367397,0.904539,0.0,428.697,396.003060512,3.36086059623,4735.96438712,2699.85367397,211.703291169,428.697,5044.67053052,5406.67428378,2699.85367397,1534
-430.918,212.158,202.656,428.634737373,151.981,428.634688677,1535,2632.25154874,0.908527,0.0,428.63,395.796518173,3.52050479771,4690.61763777,2632.25154874,189.752055797,428.63,4996.57280318,5344.82448893,2632.25154874,1535
-431.034,212.233,216.186,428.757543027,152.048,428.75745007,1536,2545.64771475,0.920506,0.0,428.751,377.045778475,3.59380473803,4606.26390332,2545.64771475,122.694944092,428.751,4792.42446748,5020.15278981,2545.64771475,1536
-430.623,212.263,195.319,428.458970937,152.066,428.45887494,1537,2274.32532119,0.913067,0.0,428.454,385.213779758,3.47986202858,3196.10529863,2274.32532119,596.175881549,428.454,4725.56490631,5294.54816782,2274.32532119,1537
-430.865,212.314,155.265,428.659134369,152.125,428.659018033,1538,2459.31158358,0.907972,0.0,428.657,408.40426341,3.36018981101,1928.04629465,2459.31158358,1026.09442689,428.657,4952.95862649,5579.02214941,2459.31158358,1538
-430.096,212.408,201.239,427.854466172,152.14,427.854356268,1539,905.734042214,0.905197,0.0,427.852,411.356885064,3.56173042328,5108.4689844,905.734042214,95.8043828097,427.852,5291.48190437,5417.33132682,905.734042214,1539
-430.816,212.495,190.28,428.499064866,152.239,428.498943824,1540,3133.94833804,0.911921,0.0,428.494,384.765636643,3.54129190231,3100.93144918,3133.94833804,647.000153382,428.494,4692.66565667,5241.47370874,3133.94833804,1540
-430.607,212.565,197.402,428.317136126,152.338,428.317017125,1541,3100.58697688,0.920136,0.0,428.312,392.834467543,3.53683234054,303.70679889,3100.58697688,1914.13996265,428.312,4217.24867461,5426.94301617,3100.58697688,1541
-431.615,212.598,166.185,429.318986467,152.346,429.318838048,1542,3125.02841552,0.906421,0.0,429.32,416.866376763,3.35169567725,4883.9829107,3125.02841552,124.941538391,429.32,5181.54999039,5376.24829786,3125.02841552,1542
-431.459,212.638,207.805,429.183243397,152.309,429.183150696,1543,2962.33769021,0.910497,0.0,429.176,387.723569195,3.48833035777,3854.83955274,2962.33769021,371.05298208,429.176,4918.36302017,5232.53737855,2962.33769021,1543
-430.849,212.732,206.679,428.594672515,152.393,428.594485949,1544,2773.12914272,0.901504,0.0,428.587,403.453461762,3.49188284207,4891.94360492,2773.12914272,178.326010879,428.587,5099.60025747,5446.55026419,2773.12914272,1544
-431.885,212.783,199.304,429.644823195,152.414,429.644642155,1545,2799.54427932,0.90603,0.0,429.643,396.415610561,3.44377778263,2198.05882153,2799.54427932,824.386988675,429.643,4660.91610284,5069.35685464,2799.54427932,1545
-431.484,212.815,173.102,429.238935944,152.393,429.238829335,1546,2746.90196351,0.91388,0.0,429.234,393.926489157,3.36191224292,4870.4446884,2746.90196351,97.076708222,429.234,4973.57633326,5169.7314476,2746.90196351,1546
-431.234,212.891,165.81,429.023264824,152.513,429.023106459,1547,2781.5142883,0.904378,0.0,429.023,408.058381063,3.34078201177,4975.87876775,2781.5142883,152.417015356,429.023,5231.21644135,5491.66629225,2781.5142883,1547
-430.635,212.973,218.348,428.41845951,152.627,428.418353329,1548,2909.44837123,0.89732,0.0,428.41,394.942815603,3.58324794594,4661.82562621,2909.44837123,157.032102501,428.41,4882.59973729,5194.30097064,2909.44837123,1548
-430.697,213.07,178.895,428.477088478,152.663,428.476965524,1549,2491.05238093,0.923379,0.0,428.473,389.443160688,3.39120502198,956.049345482,2491.05238093,1198.02818014,428.473,4523.10363699,5110.65655382,2491.05238093,1549
-430.966,213.184,230.761,428.698532909,152.706,428.698437771,1550,2667.10426327,0.909136,0.0,428.7,407.948572873,3.58261452174,4391.97807365,2667.10426327,244.121491014,428.7,5072.13028872,5326.75658823,2667.10426327,1550
-431.587,213.211,191.878,429.32299673,152.801,429.322953872,1551,2763.39889272,0.923135,0.0,429.312,356.162660187,3.48849037083,-488.770155968,2763.39889272,1703.4753947,429.312,4208.27289289,5269.73948745,2763.39889272,1551
-431.389,213.283,189.528,429.091023295,152.84,429.090929426,1552,3103.1408926,0.921309,0.0,429.093,410.695784735,3.42374975432,1550.54770197,3103.1408926,1111.57965797,429.093,4873.076812,5416.17742463,3103.1408926,1552
-431.648,213.409,193.613,429.372399305,152.886,429.372340872,1553,2951.19821287,0.897824,0.0,429.363,415.897725342,3.45232842739,5076.1492836,2951.19821287,149.623282669,429.363,5261.69092174,5460.19522788,2951.19821287,1553
-431.418,213.452,196.534,429.148448713,153.003,429.148269728,1554,807.247603366,0.91635,0.0,429.144,383.924110499,3.43941442152,722.961695881,807.247603366,1502.00097851,429.144,4170.56482941,5032.80288755,807.247603366,1554
-431.452,213.543,195.924,429.160332051,153.041,429.160189547,1555,2639.43237455,0.907887,0.0,429.158,375.176304403,3.44795267676,4720.58622126,2639.43237455,71.0377623072,429.158,4785.69028183,4963.94615538,2639.43237455,1555
-432.9,213.59,174.193,430.635370345,153.073,430.635284976,1556,3019.28295298,0.912495,0.0,430.628,414.646228972,3.36043661277,984.732818584,3019.28295298,1301.70076397,430.628,4857.42632726,5566.40395238,3019.28295298,1556
-431.995,213.672,204.544,429.736964047,153.207,429.736803306,1557,2464.95399213,0.912275,0.0,429.734,415.874021512,3.44797653855,5055.27804556,2464.95399213,112.899223294,429.734,5201.47113977,5387.27302319,2464.95399213,1557
-432.328,213.748,212.155,430.040079603,153.199,430.039935706,1558,3025.53331817,0.935138,0.0,430.041,418.536589992,3.51490366964,1792.22826997,3025.53331817,1385.14266789,430.041,3987.71707487,5373.45977102,3025.53331817,1558
-432.899,213.861,219.475,430.596637874,153.249,430.596557877,1559,2776.12068482,0.917342,0.0,430.593,396.965725051,3.55886542024,889.858304638,2776.12068482,1609.12356467,430.593,4262.46194906,5240.67781273,2776.12068482,1559
-432.51,213.957,206.099,430.214350413,153.227,430.214225955,1560,3260.24433755,0.91474,0.0,430.21,400.522900517,3.52045100084,1508.25985724,3260.24433755,1048.13740741,430.21,4616.29018283,5206.72318578,3260.24433755,1560
-432.408,213.992,178.015,430.116802552,153.27,430.116684753,1561,2670.45987464,0.921718,0.0,430.101,386.523121116,3.4199810234,572.770637853,2670.45987464,1309.62588567,430.101,4409.62447945,5151.22953424,2670.45987464,1561
-431.836,214.025,225.098,429.510951274,153.393,429.510881347,1562,943.369774508,0.921214,0.0,429.505,403.671364422,3.63565966666,1243.27762016,943.369774508,1460.45897303,429.505,3918.5727728,5335.46418949,943.369774508,1562
-431.295,214.122,210.893,429.023464947,153.395,429.023316589,1563,183.245494561,0.919152,0.0,429.03,401.629200002,3.501990667,3210.64560393,183.245494561,705.201505938,429.03,4832.9468557,5509.31260466,183.245494561,1563
-432.258,214.174,188.631,429.989701625,153.531,429.989622207,1564,2921.43599671,0.947116,0.0,429.982,340.005885574,3.41171982365,-511.458644079,2921.43599671,2162.95747027,429.982,2591.87673544,5233.16875981,2921.43599671,1564
-431.49,214.237,205.607,429.186585862,153.586,429.186492606,1565,3036.60790853,0.93085,0.0,429.183,359.681912739,3.5095391747,469.648068817,3036.60790853,1733.81754743,429.183,3721.06114295,5299.70311248,3036.60790853,1565
-432.14,214.289,212.791,429.918012664,153.589,429.917944968,1566,2933.2855623,0.913313,0.0,429.911,412.144734548,3.53722871414,2475.11617888,2933.2855623,815.29123967,429.911,4826.64744022,5452.17975191,2933.2855623,1566
-432.209,214.367,179.624,429.957160319,153.684,429.957091508,1567,1808.07830376,0.926894,0.0,429.954,390.287247217,3.36953914255,1203.53087968,1808.07830376,1207.8863422,429.954,4217.42288796,4942.30836854,1808.07830376,1567
-432.457,214.409,184.768,430.199854274,153.762,430.199742876,1568,2956.06996625,0.915243,0.0,430.195,394.417364478,3.43663697275,4749.93185392,2956.06996625,120.797733354,430.195,4922.49836649,5154.52989666,2956.06996625,1568
-431.986,214.503,192.525,429.731333193,153.835,429.731162269,1569,2883.39333803,0.914896,0.0,429.73,389.577500082,3.43055102142,1307.79903835,2883.39333803,1102.71345732,429.729,4473.72969393,5155.16087925,2883.39333803,1569
-432.48,214.57,228.272,430.205951078,153.914,430.205834011,1570,2522.4400602,0.921569,0.0,430.211,422.525662697,3.55471852498,1904.13020951,2522.4400602,985.095730149,430.211,4820.63484975,5428.11029006,2522.4400602,1570
-432.322,214.659,226.376,430.090738369,153.919,430.090566005,1571,2978.54018998,0.956596,0.0,430.074,330.647003884,3.58655267113,-70.3422427644,2978.54018998,1787.06240522,430.074,2017.0183424,4966.08947011,2978.54018998,1571
-431.859,214.72,229.922,429.687490385,153.965,429.687403755,1572,2863.34981789,0.915104,0.0,429.684,384.847075502,3.53785728268,481.511897716,2863.34981789,1338.31500854,429.684,4481.81136467,5192.79946145,2863.34981789,1572
-432.611,214.771,205.612,430.350123836,153.99,430.349969842,1573,2625.83916359,0.904059,0.0,430.348,402.790110054,3.46629220852,4889.59126284,2625.83916359,102.34570785,430.348,5040.82074349,5237.4722904,2625.83916359,1573
-431.804,214.834,196.124,429.580188576,154.002,429.580124661,1574,2343.21175114,0.90635,0.0,429.577,391.935223689,3.39853674925,4548.9458307,2343.21175114,207.468606777,429.577,4784.95469735,5217.70675576,2343.21175114,1574
-432.843,214.933,193.131,430.668790618,154.032,430.668723989,1575,2396.11300046,0.906271,0.0,430.666,392.140180518,3.3766246461,4739.97105857,2396.11300046,164.026646817,430.666,4941.90233175,5283.53423554,2396.11300046,1575
-432.261,215.005,198.151,430.106033424,154.095,430.10593289,1576,2666.12575311,0.909621,0.0,430.099,368.661694019,3.4186804159,1343.33586712,2666.12575311,1281.52058675,430.099,4058.77330311,4806.52628269,2666.12575311,1576
-432.27,215.086,185.776,430.078466304,154.155,430.078286886,1577,825.805728005,0.91489,0.0,430.078,387.383366708,3.43127166864,4600.48665213,825.805728005,118.770361492,430.078,4773.25258664,4937.32074204,825.805728005,1577
-432.296,215.162,227.512,430.05503872,154.297,430.054792038,1578,2403.91768718,0.915774,0.0,430.049,352.009402142,3.59339217322,-410.977930152,2403.91768718,2126.77669845,430.049,4069.5688809,5248.2918046,2403.91768718,1578
-432.522,215.213,181.206,430.248326017,154.374,430.248207469,1579,2492.9286741,0.927383,0.0,430.244,390.919454986,3.38369033107,1556.79769239,2492.9286741,1015.8006374,430.243,4588.73471009,5024.42823966,2492.9286741,1579
-432.887,215.314,185.248,430.65056658,154.469,430.650465452,1580,3257.47461985,0.923599,0.0,430.646,405.188530631,3.39431019508,897.460054066,3257.47461985,1299.43198441,430.646,4755.14796474,5482.86231438,3257.47461985,1580
-432.412,215.403,178.58,430.211219939,154.546,430.211079692,1581,2728.75067027,0.935911,0.0,430.205,418.668617988,3.35562092218,434.09073575,2728.75067027,1712.65039365,430.205,4276.48342032,5464.05771094,2728.75067027,1581
-433.159,215.454,199.225,430.92233309,154.581,430.92219394,1582,3462.39154092,0.930972,0.0,430.917,385.426513503,3.46104778657,1223.30043819,3462.39154092,1078.19268339,430.917,4422.54672831,5080.08589723,3462.39154092,1582
-431.482,215.525,191.869,429.351592426,154.657,429.351453664,1583,2940.51321655,0.949302,0.0,429.349,340.728789415,3.45030860403,-209.412853706,2940.51321655,1825.97257726,429.349,3073.66013433,4809.13862537,2940.51321655,1583
-431.841,215.627,194.905,429.716105119,154.693,429.716045884,1584,744.31545211,0.933543,0.0,429.709,368.324013462,3.48664761389,1384.60042013,744.31545211,1091.92478402,429.709,4012.2639119,4755.35345961,744.31545211,1584
-431.027,215.729,218.961,428.84921773,154.802,428.848986273,1585,382.755384247,0.930596,0.0,428.85,396.345643389,3.64678537008,1966.30608944,382.755384247,1098.90979909,428.85,4146.49732096,5053.37618554,382.755384247,1585
-431.077,215.777,196.641,428.892797107,154.883,428.892622585,1586,1086.18135902,0.928764,0.0,428.886,417.275718338,3.49770864337,4729.12025395,1086.18135902,200.13169442,428.886,5135.32207642,5407.41409682,1086.18135902,1586
-431.126,215.862,173.663,428.823004818,154.973,428.822907084,1587,2807.97402063,0.934112,0.0,428.816,368.164581916,3.35711035962,1599.10533405,2807.97402063,939.715108489,428.815,4400.184391,4878.46551233,2807.97402063,1587
-430.744,215.923,193.828,428.475952211,155.035,428.475846556,1588,2512.24298197,0.918386,0.0,428.477,403.311601899,3.41697210116,4649.04745497,2512.24298197,220.850776051,428.477,5039.27428227,5361.47843216,2512.24298197,1588
-431.059,215.926,184.644,428.823348399,155.049,428.823180612,1589,1696.91945878,0.917612,0.0,428.817,419.365625206,3.44394493425,4945.08671525,1696.91945878,132.171594274,428.817,5165.01052912,5389.53875528,1696.91945878,1589
-431.086,215.984,183.985,428.878728466,155.158,428.878659473,1590,3012.40270198,0.920076,0.0,428.875,410.585418125,3.39179501835,4907.02104829,3012.40270198,117.822379259,428.875,5077.840123,5260.09745083,3012.40270198,1590
-431.8,216.08,213.491,429.586219976,155.201,429.586119415,1591,2852.35106686,0.93219,0.0,429.585,377.466551552,3.55998613727,916.977138902,2852.35106686,1422.16535226,429.585,4066.609318,5168.14115749,2852.35106686,1591
-430.893,216.115,196.674,428.686875554,155.208,428.686755615,1592,2810.79049492,0.918423,0.0,428.686,389.618298438,3.41697208959,1181.78325945,2810.79049492,1143.59792888,428.686,4597.89853421,5172.59449585,2810.79049492,1592
-430.969,216.199,213.105,428.750398483,155.196,428.750338408,1593,1277.40110593,0.921841,0.0,428.74,338.427874724,3.51516451732,-505.115170752,1277.40110593,1809.19087425,428.74,3771.31843265,5165.0827152,1277.40110593,1593
-431.09,216.298,190.344,428.855342828,155.279,428.855238087,1594,2908.94832334,0.921847,0.0,428.849,377.761581605,3.38501265299,-9.67359164518,2908.94832334,1468.57262671,428.849,4370.85141957,5098.52145018,2908.94832334,1594
-431.683,216.352,188.02,429.464537802,155.341,429.464365315,1595,2836.03198732,0.929063,0.0,429.468,399.613396411,3.43481326261,1329.06830144,2836.03198732,1156.22193979,429.468,4337.94381939,5251.71727686,2836.03198732,1595
-430.438,216.459,226.08,428.24153249,155.326,428.241352742,1596,1315.64751116,0.939636,0.0,428.234,367.941373914,3.56629541481,1016.61018292,1315.64751116,1572.15114641,428.234,3298.06097496,4969.51530842,1315.64751116,1596
-431.284,216.536,208.909,429.001999633,155.414,429.001771491,1597,1948.01609414,0.926752,0.0,429.001,380.115978512,3.53562533216,1803.96912436,1948.01609414,878.008985067,429.001,4410.3271234,4870.89954978,1948.01609414,1597
-430.869,216.573,206.122,428.6156682,155.373,428.615533606,1598,3337.89778207,0.919829,0.0,428.603,376.213558917,3.51340298577,2715.37735022,3337.89778207,588.963685245,428.603,4461.16283632,4791.60767457,3337.89778207,1598
-431.375,216.63,162.436,429.214781006,155.437,429.214684667,1599,2980.50359844,0.924358,0.0,429.219,404.015775791,3.35542229457,1335.56196933,2980.50359844,1133.5861017,429.219,4713.39512205,5275.65356047,2980.50359844,1599
-431.149,216.73,213.979,428.996573488,155.522,428.996421307,1600,2842.7499378,0.937786,0.0,428.992,297.477408855,3.62836058441,-537.276401646,2842.7499378,2117.36192828,428.992,3652.07325726,5167.9263083,2842.7499378,1600
-430.93,216.794,170.977,428.704556282,155.554,428.704429285,1601,282.749583196,0.949055,0.0,428.697,353.600338469,3.40978652327,357.838493083,282.749583196,1726.23159786,428.697,2833.70031744,4904.8789338,282.749583196,1601
-430.601,216.886,217.448,428.488379369,155.633,428.488273966,1602,1493.60138537,0.927969,0.0,428.486,393.861513648,3.61843941257,1053.04487705,1493.60138537,1760.12688485,428.486,3653.08582053,5261.58241338,1493.60138537,1602
