AverageDiscountedReturn,AverageQLoss,MaxReturn,AverageY,StdReturn,MinReturn,PolicyRegParamNorm,MinEsReturn,AverageEsReturn,AverageAction,AveragePolicySurr,AverageAbsY,Epoch,AverageReturn,MaxEsReturn,AverageQ,QFunRegParamNorm,AverageAbsQYDiff,Iteration,StdEsReturn,AverageAbsQ
59.3252620698,0.609955,938.054163282,12.3894249803,212.038070185,-74.8538370899,40.6664,-31.4828358549,46.9056753068,0.917996,-12.8589,12.4133824531,121,192.328873365,127.19725301,12.3876,45.598,0.4319728233,121,44.1049280153,12.4167
71.6902090811,0.627044,683.682037843,12.4404076512,168.096317851,-78.8733605272,40.8127,-10.5931234472,87.3775310406,0.92789,-12.9168,12.4629951012,122,229.521846349,331.145516281,12.4386,45.8266,0.442183090687,122,97.7453456443,12.4657
111.457597095,0.567578,822.665162356,12.5391561247,140.505420674,52.271463648,40.918,-41.67783472,31.3795003156,0.922226,-13.0333,12.5628863906,123,284.214471642,148.920602025,12.5361,46.0263,0.433361842986,123,65.7736121913,12.565
82.9753293175,0.716229,1066.72282954,12.5807305334,159.764971584,-9.04289149375,41.0278,-4.80083297537,68.0607170286,0.918394,-13.0588,12.6057198873,124,202.330491179,228.83147731,12.5784,46.2481,0.451641062193,124,69.2681270101,12.6073
95.3450528698,0.605286,1321.1594341,12.6495339459,307.256160354,8.04090100051,41.2132,-0.820474621032,50.2094729451,0.914841,-13.1455,12.6733298396,125,413.214076238,95.2626009761,12.6472,46.4498,0.438649757031,125,39.1079777623,12.6753
136.617494784,0.640818,738.547949011,12.7350569901,149.187685746,96.253779308,41.3655,-0.377601329903,230.823991433,0.926256,-13.2244,12.7588859569,126,333.948780134,807.830044139,12.7327,46.6155,0.447801464738,126,307.215410578,12.7611
82.072521151,0.633484,1010.91226455,12.8496304894,297.154625462,5.66804311694,41.5462,5.05136189153,182.689716855,0.892305,-13.3415,12.8734081322,127,323.503827768,446.714825287,12.8461,46.789,0.450377338129,127,163.774300544,12.8737
115.374310493,0.726467,1189.53926704,12.9011149088,256.709216026,99.0829740355,41.6896,-2.57083901922,155.587334347,0.9257,-13.3943,12.9231113739,128,402.407561459,533.107793342,12.8986,47.0322,0.463806210954,128,156.314230581,12.9244
110.780615786,0.714803,782.79355589,12.9718454935,133.087455428,32.5316794519,41.8225,-1.23904577222,96.4478502124,0.927794,-13.4437,12.995971327,129,243.465882846,415.32655426,12.9682,47.2065,0.459199766634,129,122.834924067,12.9958
72.5466563446,0.661111,975.490128355,13.0447997821,266.754480273,39.4054522012,41.9451,11.9348269743,167.066946272,0.916116,-13.533,13.0680827316,130,235.398954815,373.159076071,13.0427,47.4024,0.456404038164,130,147.428621805,13.0698
93.0001211546,0.731574,1284.60771878,13.1532560347,262.288748612,63.5486900582,42.1649,142.010243709,285.566899006,0.91534,-13.6347,13.1756629379,131,249.772868281,443.295236154,13.1501,47.6068,0.474591538086,131,95.6497496951,13.1764
94.0122864216,0.671651,628.866250088,13.1497592116,124.111685891,-80.8299840414,42.2972,9.22357354786,179.640422533,0.93237,-13.6302,13.1743196226,132,186.603593382,312.371353994,13.1477,47.8147,0.457428500141,132,106.263758669,13.1754
61.6137775788,0.64198,873.997521575,13.3376520406,197.724128496,-68.1858018909,42.4604,48.0452409847,193.753220159,0.920957,-13.8465,13.3593407764,133,211.806028479,388.365150147,13.3357,47.9784,0.461313706301,133,104.617075205,13.3607
87.7377031413,0.707583,1059.70543941,13.3488567797,252.18708286,32.2543128025,42.5571,25.9579177947,125.06887047,0.917004,-13.8339,13.3736104908,134,308.436791272,249.346799856,13.3459,48.211,0.473159793438,134,88.0014238798,13.3742
97.1596626698,0.735011,671.628604245,13.4068264504,122.337351407,-57.4051254063,42.6914,1.79939700152,126.246270458,0.926567,-13.8963,13.4310082682,135,209.969809141,328.626026431,13.4032,48.4011,0.464135437187,135,103.306863507,13.4306
46.6932114459,0.71088,799.89487035,13.5038769761,183.325141809,-134.255611601,42.8499,-12.0847181038,51.2993594458,0.906205,-14.001,13.5261841218,136,170.645580977,122.034940421,13.5014,48.56,0.467439405192,136,37.1668813537,13.5271
88.5520735691,0.694457,605.677605541,13.6223397982,123.113394023,6.73281905342,42.953,16.1630102285,165.315447622,0.924976,-14.1186,13.6443973542,137,200.604575558,321.306240395,13.6197,48.7518,0.460762573107,137,114.140275387,13.646
82.271279229,0.757043,564.245197882,13.6337955475,93.0238773505,9.60802046459,43.1154,-8.86237953695,170.69791098,0.918038,-14.1168,13.655884452,138,162.006218687,508.831466404,13.6321,48.9453,0.471853110868,138,171.563759412,13.6575
61.9123841288,0.736444,1069.50684658,13.7463085012,407.858401852,-85.2233015739,43.2248,-4.34470547648,103.998907045,0.877642,-14.2352,13.7685588432,139,557.881783475,373.634301046,13.7436,49.1113,0.47001316422,139,128.322851462,13.7692
46.5210055961,0.844437,945.266868731,13.7979645385,373.181696343,7.30443087951,43.3579,23.7692014397,224.195656341,0.879798,-14.2891,13.8190634229,140,265.809974795,685.103718698,13.7953,49.3107,0.492323587538,140,240.064903773,13.821
48.3273488894,0.775728,994.513960507,13.9393231237,400.823548813,7.09873065088,43.4521,-55.4653226168,14.2270338692,0.839317,-14.4167,13.9583803261,141,634.208896128,106.582716983,13.9368,49.5042,0.481276738586,141,42.927896982,13.9602
85.4296526368,0.718908,994.163325398,14.0362231671,168.795452767,30.0188535086,43.6175,49.7659225595,167.884461525,0.92344,-14.5104,14.057020609,142,244.192921465,330.449009426,14.034,49.6645,0.464292761297,142,119.007091011,14.0582
89.8840017277,0.785196,975.906355052,14.0806528597,318.71455594,32.9655727148,43.7754,-77.8014577725,87.3896160873,0.930151,-14.5386,14.0999146871,143,360.1303937,220.280986685,14.0779,49.8833,0.481994254402,143,99.4181182321,14.1016
89.6335019385,0.706586,1151.83009739,14.0900713378,302.247289354,-92.4635959222,43.9387,24.5608517107,497.282791909,0.912312,-14.5653,14.113038826,144,392.019853889,932.438064873,14.0878,50.0473,0.47410055157,144,371.590006513,14.1135
74.9151020178,0.769867,606.544175447,14.1675459298,158.070865102,-101.653225857,44.1368,-2.4866070607,152.148362234,0.930641,-14.6214,14.1885835321,145,257.949364647,414.481906545,14.1653,50.1965,0.477442103613,145,165.406566214,14.1929
42.2547124307,0.792284,936.491417728,14.1819924227,195.471243738,-122.671042421,44.2845,9.8746349195,130.910446957,0.9089,-14.6611,14.2025216345,146,111.682287876,284.08201518,14.1788,50.353,0.481313118122,146,95.7695434608,14.2031
131.439235599,0.695291,1158.66249103,14.3407088564,328.419766818,293.263668797,44.4079,-1.06110688147,186.328664443,0.925937,-14.8248,14.358088839,147,630.743668219,586.508362874,14.338,50.5306,0.465958228279,147,184.59334962,14.3593
59.3751751684,0.73522,612.31921036,14.3741500224,143.573400067,-55.7948426693,44.5458,-24.5830663446,74.51714637,0.91121,-14.8446,14.3916909412,148,152.443315558,261.051731267,14.3723,50.704,0.470624949987,148,92.0732716147,14.3923
81.481835075,0.874459,859.303651032,14.447768732,194.26880554,9.4114068758,44.6202,3.93106999718,161.828330933,0.925747,-14.937,14.463032031,149,283.483032199,566.694335752,14.4437,50.8908,0.485493149476,149,188.772109063,14.4648
64.0512981757,0.779185,850.337505863,14.5414464279,224.893832507,-90.9297129944,44.7922,53.8451000742,150.98017596,0.925999,-15.0222,14.5564620435,150,322.593596775,319.729545151,14.5392,51.0241,0.465937440812,150,91.2649550075,14.5575
97.0204730345,0.832608,922.708742581,14.6318163437,260.339080147,-20.9290345792,44.9181,-15.8222839398,108.598504723,0.915767,-15.0853,14.6454829636,151,365.150012188,319.793393862,14.6287,51.2095,0.476766621128,151,105.649468375,14.6474
31.2594948965,0.750042,477.266439573,14.7100054636,163.07514208,-74.2006854671,45.0237,-0.194897189124,181.547129296,0.903878,-15.1665,14.7213016225,152,86.0410733334,608.053665521,14.7078,51.3463,0.467890674816,152,213.306671765,14.7232
65.4220207336,0.784183,654.37418003,14.7486271718,146.606928537,-0.320984845084,45.1446,-6.24697128291,57.0816143352,0.888907,-15.2199,14.7594496742,153,168.957754294,239.236602532,14.7438,51.5746,0.46684663695,153,71.2079397959,14.7585
76.9261014984,0.927114,981.705635354,14.7375842901,352.334971649,-33.8126768669,45.2669,4.18156701954,44.3418628651,0.768978,-15.1928,14.748737319,154,744.972833445,238.307690181,14.7364,51.727,0.48985269715,154,65.258048726,14.7517
59.167349336,0.783302,1015.41952093,14.9005725419,405.742708208,-155.995036758,45.4178,23.6889921643,249.475472468,0.877647,-15.3399,14.913530003,155,408.843758498,531.386815417,14.8977,51.8994,0.471277652087,155,178.727368547,14.914
57.9273999339,0.797856,1066.3676197,14.9064328347,430.904444191,6.52233971608,45.5708,18.5492224218,136.504650151,0.761343,-15.3559,14.9188828894,156,441.688409936,469.962993538,14.9033,52.0436,0.460772019577,156,156.812225877,14.9174
75.4198611281,0.846079,974.523222658,14.9040134218,342.389292875,-10.1269105099,45.667,-1.35006678493,53.2110229035,0.803233,-15.3681,14.9175672238,157,457.955728203,197.061607155,14.9015,52.1749,0.48255073734,157,64.3691176215,14.9178
-2.28016829148,0.840666,140.661405094,15.0169985139,23.4397556698,-58.7866606343,45.7625,-32.6060955352,109.252291849,0.889541,-15.4658,15.0295828081,158,-15.9684615057,250.41004823,15.0137,52.3018,0.475290492999,158,101.09356621,15.0315
100.14160665,0.812363,1171.14016848,14.9787590575,226.771141727,66.2885122296,45.8987,-25.8093297609,48.9177394571,0.892077,-15.416,14.9920888974,159,389.548233208,263.824876064,14.976,52.4701,0.483761617268,159,85.9915602106,14.9938
-7.03363823411,0.787382,29.1401903293,15.0955334454,11.0613583752,-68.3944987646,45.9699,-11.4038961096,96.9923793859,0.891113,-15.5263,15.1079546846,160,-16.52722063,490.767861045,15.0927,52.6756,0.469767799676,160,163.412849698,15.1099
17.5003266673,0.878841,870.288333962,15.0914141662,168.707423601,-57.1736907535,46.0778,-19.7418134906,125.999959896,0.864606,-15.5326,15.1067615235,161,78.9665175772,401.890489226,15.0895,52.8768,0.489269483882,161,132.250052441,15.1094
98.0048155404,0.897871,1079.11313682,15.0566541952,146.862592522,290.182402237,46.2216,-25.4594444231,48.4662379851,0.920388,-15.5099,15.0712650483,162,468.920616863,373.559926222,15.0527,53.048,0.488626457838,162,133.203259059,15.0727
35.4263563205,0.882724,447.425546845,15.1327322425,136.889457192,-97.0058672202,46.3599,-74.292090698,13.6197431856,0.870813,-15.5537,15.1484057823,163,92.2755195308,198.30842373,15.1305,53.1936,0.483511107296,163,62.0829005049,15.1508
26.3315408105,0.903009,554.103667933,15.2065048159,166.394563284,-102.426012119,46.5368,-5.68308913506,203.054057852,0.88464,-15.644,15.2197712414,164,99.9013070142,712.790203744,15.2043,53.353,0.487376327404,164,296.551478328,15.2224
19.9862942066,0.789181,954.726970257,15.2039167801,247.196831767,-109.106185546,46.6499,-38.7438183789,43.3591751371,0.870365,-15.6267,15.2180967639,165,107.45450646,301.60205352,15.2008,53.522,0.47872454962,165,97.4433399167,15.2188
32.6800783509,0.745859,1044.60664659,15.1734626719,383.461984348,-46.7964744647,46.8018,-104.331186273,111.243115935,0.885296,-15.5977,15.1881642018,166,277.634769455,517.247100834,15.171,53.6531,0.473460305735,166,195.016460256,15.1891
21.3050777345,1.00569,960.527059367,15.1918608502,239.664526464,-48.418664156,46.9088,-24.6060482197,11.1549426084,0.93295,-15.634,15.2070614716,167,127.132886759,162.695087121,15.1886,53.8045,0.507205205476,167,49.8733909654,15.207
77.3557942381,0.838057,885.996982352,15.1967108516,230.082442164,-11.6233809119,47.031,8.45692228292,94.0169019729,0.872802,-15.6348,15.2125629629,168,307.799278587,281.774943823,15.1931,53.9635,0.494841040743,168,99.9524081801,15.2124
66.7295251423,0.92854,973.587503977,15.2652797455,25.3693836779,892.157080841,47.1717,-26.4119502045,144.819003979,0.806237,-15.7067,15.2785640599,169,936.474229125,346.983479609,15.2636,54.1294,0.492029202075,169,145.729773717,15.2812
-11.7624180229,0.876122,-6.61112448412,15.2866035172,14.0430763133,-70.9334217537,47.3705,-31.4127171539,93.9815292253,0.878986,-15.7158,15.3012940135,170,-21.8555764487,404.265728509,15.2849,54.2673,0.479747401142,170,144.249140287,15.3032
63.5778156562,0.93625,1059.43669027,15.2855716972,392.89582158,24.663673146,47.5203,-20.5803235898,80.2358921593,0.83744,-15.7161,15.3016725583,171,605.71587583,247.508004528,15.2821,54.4508,0.495345404154,171,86.0005724981,15.3022
81.6040248528,0.849499,977.970357357,15.4034733383,223.897404761,-62.8928855679,47.6585,-0.7634784089,220.70386701,0.918209,-15.8574,15.4181154477,172,349.956354991,1187.25637351,15.402,54.5917,0.478534064438,172,433.019314233,15.4205
86.942984693,0.85983,850.015926472,15.4752777777,136.641478296,79.4176246354,47.7803,43.9830197429,191.643533127,0.907779,-15.9187,15.4890450916,173,326.935789299,287.780257702,15.4732,54.753,0.4928729637,173,105.988360741,15.4921
43.7633550059,0.813055,458.084834173,15.436334417,136.762026314,-44.9528546815,47.8916,2.70165935588,122.697674976,0.883232,-15.8557,15.4516438152,174,99.4679968135,434.146396512,15.4339,54.9312,0.480156712129,174,144.342242058,15.4538
110.857428512,0.9626,506.205679473,15.4674115318,113.183623048,106.156793806,48.0414,4.19061895065,133.981560308,0.917664,-15.9076,15.4848196103,175,269.723750615,294.51745761,15.465,55.0984,0.499258795992,175,115.897441844,15.4873
97.577877925,0.955081,911.936371447,15.4775678456,169.770588145,-40.8969157406,48.1444,-17.9243786628,101.144979889,0.917775,-15.925,15.4975643625,176,286.877461614,410.886614241,15.4755,55.3039,0.497372769599,176,157.328716501,15.5002
120.9472176,0.910627,534.499106206,15.5556836334,95.6188507344,86.2483398126,48.3075,4.98512064411,158.228478561,0.930003,-15.991,15.5752861194,177,289.966180355,412.800071743,15.5526,55.4632,0.495242585533,177,143.343187669,15.5785
93.194155314,0.88939,747.089065896,15.5692671002,153.048972093,44.2962004138,48.3975,-53.3526530924,121.293130919,0.901067,-16.0137,15.5880983581,178,367.072942387,336.213663753,15.5683,55.5924,0.48764803588,178,140.318149787,15.5916
66.9429197019,1.0307,783.99893246,15.5733483551,204.885479598,-18.6412533433,48.5,13.8380224422,227.499822636,0.899497,-15.9956,15.5929220955,179,266.28825972,538.995471092,15.5707,55.7576,0.503829885513,179,177.172723573,15.5943
96.7568454164,0.908108,704.107664481,15.6173831197,121.429410387,131.610935672,48.6032,42.4828093355,271.361562634,0.926468,-16.0462,15.6365715983,180,262.060084716,460.476802144,15.6147,55.8955,0.495028249852,180,168.189268784,15.6365
103.090042421,0.947453,537.261805622,15.6061482846,151.012556112,22.4141767486,48.7406,-21.4795822755,127.841042197,0.881229,-16.0443,15.6221565657,181,356.966265837,366.691813209,15.6037,56.0503,0.499044532006,181,122.929419218,15.6256
67.7008314323,0.982434,894.641982949,15.635238593,201.889522219,263.561083721,48.868,18.5839207055,214.373998754,0.878734,-16.077,15.650543384,182,757.917500455,524.744525613,15.6329,56.1968,0.50149490145,182,177.981203208,15.6521
6.59399200891,0.832112,828.00213234,15.7266096367,177.86991786,0.153444605327,49.0278,-11.1477106091,208.047424847,0.871008,-16.1689,15.7415591538,183,57.6797575003,554.759589616,15.7248,56.3335,0.475253958603,183,233.026966764,15.7411
99.949673946,0.851001,938.623283618,15.7557828666,293.692703358,117.594887064,49.1884,-0.0492431947427,141.707234749,0.883051,-16.199,15.7691530966,184,363.169525795,266.321106863,15.754,56.4928,0.482384368033,184,110.28891345,15.7703
27.0742776446,0.890786,250.263527756,15.8593359806,138.143087001,-171.581586463,49.2844,301.700440745,515.782703153,0.923936,-16.2918,15.8721992955,185,37.5048575234,675.237104967,15.8566,56.6468,0.495774722825,185,157.311924202,15.8719
34.1846513906,0.89641,534.141058854,15.8162210584,161.505857017,-83.9552445918,49.4124,-32.4676143488,50.6482723227,0.893145,-16.2459,15.8279709849,186,149.010258093,339.68252719,15.8155,56.812,0.497542112848,186,107.031338758,15.8313
41.8778931136,0.935759,704.500927785,15.9117670092,196.493607996,-42.7706312299,49.4836,-1.84601990565,47.1634296813,0.879313,-16.3523,15.9228824555,187,430.066372765,116.743692745,15.9091,56.9581,0.499626500236,187,45.9660431577,15.9237
35.7736523475,0.859332,349.543662622,15.9088344076,116.45839859,-55.4524059272,49.6243,120.479951231,246.756906903,0.88525,-16.3537,15.9201663825,188,98.9535248445,379.341992353,15.9067,57.0952,0.492133137618,188,111.745358529,15.9209
40.2931378452,0.893203,520.092055397,16.0073786717,174.63814995,-81.1398370057,49.7751,-46.34750544,45.655254953,0.86993,-16.4465,16.0181598068,189,121.709253776,265.923739484,16.0046,57.2519,0.494071837986,189,114.364594965,16.0182
43.265214622,1.03612,776.936291157,16.0546490913,202.694143893,-74.4968920017,49.8607,-7.51162044814,154.342060845,0.915314,-16.489,16.065701664,190,206.554985869,399.270291068,16.0518,57.3962,0.50860433223,190,148.317040821,16.0677
115.369413336,0.886474,708.266576417,16.0927598518,126.283924732,66.0322339642,49.9703,2.33712167663,85.4606735391,0.913376,-16.5344,16.1062596223,191,380.668962747,222.182350575,16.0919,57.5567,0.497071849999,191,73.9045088043,16.1087
99.852705631,1.08223,638.333050398,16.1364374466,143.983160919,-8.72799816892,50.0815,-0.74724004667,124.901288004,0.905024,-16.5733,16.1486005345,192,246.640997079,265.084487746,16.1353,57.7206,0.52184861097,192,102.166849224,16.1512
81.6821612691,1.01438,521.544068156,16.1654279496,133.980045419,-37.1762012149,50.1816,-1.28727068559,158.503004163,0.893875,-16.5869,16.1780642765,193,269.652131968,408.558472738,16.1627,57.8888,0.510047049626,193,151.243762744,16.1791
78.2947115769,1.04352,931.744413617,16.1953856358,190.259999839,191.727828549,50.308,-21.9574376153,102.211073416,0.858007,-16.6362,16.2086376911,194,513.955509919,322.776725987,16.1927,58.0617,0.5189186673,194,111.742575253,16.2109
120.937709527,1.11582,1345.96329683,16.1762887177,288.362574702,241.437616343,50.3888,54.1022928385,168.902159804,0.896675,-16.628,16.1921089133,195,499.741268318,467.33569842,16.1729,58.2005,0.517740229307,195,135.346394335,16.1921
125.27985048,1.09415,583.961638718,16.2515361193,103.552964559,162.696638739,50.4888,22.0920641439,137.834598915,0.919983,-16.6959,16.2674475016,196,327.489947144,265.578239101,16.2496,58.3716,0.517940294087,196,91.0846399462,16.2691
77.6286196226,0.980097,1053.6442677,16.2056538575,282.672650312,-3.59233239316,50.6825,106.088425796,274.704883316,0.901962,-16.6449,16.2233143761,197,379.378595245,522.079962125,16.2043,58.4956,0.509437623627,197,157.230214601,16.2242
88.4902944392,1.03901,495.927243778,16.267400513,98.2279342608,56.6293034806,50.8144,20.4078182331,141.636201382,0.899944,-16.6978,16.2884019429,198,315.795262244,288.527118869,16.2651,58.5897,0.509194518348,198,110.953185608,16.2894
