AverageDiscountedReturn,MaxReturn,PolicyRegParamNorm,Iteration,AverageY,AverageReturn,StdReturn,QFunRegParamNorm,AverageQLoss,Epoch,StdEsReturn,AverageAbsQ,AveragePolicySurr,AverageAbsY,AverageEsReturn,MaxEsReturn,AverageAction,AverageAbsQYDiff,MinReturn,AverageQ,MinEsReturn
242.565514467,4140.7558009,192.506,3542,390.547381721,1580.75950335,928.579955465,273.604,504.686,3542,468.096962995,391.035,-393.908,390.933517833,370.193615152,1317.68820388,0.999867,10.2683531427,212.692723781,390.537,-12.019039391
239.57904846,4145.94188876,192.577,3543,390.459697125,1594.69151903,984.317072738,273.664,534.882,3543,382.956897132,390.943,-393.842,390.828865614,356.657674653,1355.78034178,0.999855,10.409720689,624.740850529,390.458,-8.49762413712
206.256357855,5175.73776703,192.643,3544,389.898039863,1964.01908598,1048.95354631,273.691,533.489,3544,215.618824784,390.39,-393.348,390.26506914,365.372886647,563.59900892,0.999895,10.430512062,551.011185229,389.904,34.5081276112
222.43263578,2724.7558695,192.684,3545,390.36796882,1061.12930005,624.165998685,273.746,558.799,3545,404.827273497,390.875,-393.699,390.780629637,538.352320798,1184.83967376,0.999958,10.463622685,228.339206983,390.361,48.5171582094
282.783006402,2850.34256094,192.747,3546,390.467397434,1154.68241763,534.353556379,273.802,522.329,3546,329.056000878,390.951,-393.559,390.838069807,276.098399363,854.964785748,0.999836,10.3331604102,282.866282686,390.467,-9.18404769497
232.801974043,4613.16380085,192.757,3547,390.389834969,1388.03491831,1142.88171778,273.849,554.382,3547,336.187755861,390.872,-393.579,390.775794702,442.623875225,894.510473022,0.999931,10.5286442269,155.535873368,390.385,0.673986391962
231.837981696,2366.49313265,192.787,3548,390.067570183,1061.86596657,531.229951827,273.91,538.449,3548,286.829852861,390.563,-393.39,390.476530754,231.326725737,993.51465295,0.999865,10.3941975506,219.469646192,390.063,-6.42401755122
224.692633231,3163.53793904,192.807,3549,390.440449034,1179.41146243,835.677581248,273.917,529.382,3549,238.41958355,390.913,-393.718,390.823419249,240.480974757,862.320303124,0.999907,10.422479303,216.069874705,390.435,-7.70266688077
172.041166187,3455.39330194,192.855,3550,389.848788387,684.795478434,828.468607488,273.948,549.333,3550,339.226583136,390.368,-393.149,390.268881099,331.095533614,976.399640817,0.999918,10.5144997806,170.207254863,389.849,-8.1396242324
324.483449371,5198.57746489,192.85,3551,389.919817967,3165.65357803,983.165843968,273.967,540.901,3551,301.453037217,390.407,-393.504,390.298963549,450.790717041,782.278218006,0.999909,10.5248987398,1553.01330473,389.922,41.4472014187
332.709149737,5494.71426835,192.875,3552,390.090554459,3850.26874498,1244.66077638,273.976,502.639,3552,329.917571754,390.594,-393.562,390.511368773,537.990894765,1149.83870565,0.999951,10.2644062493,1991.66499703,390.083,225.470432713
344.249306024,4643.30439438,192.919,3553,390.760179441,2393.28996806,1070.2183955,274.022,545.09,3553,675.695907468,391.24,-394.388,391.144143155,561.040808913,1608.42932281,0.999903,10.3876538179,1306.96042042,390.761,-5.15575748127
331.0210989,5048.27605861,192.915,3554,391.385396944,2569.93818788,971.383871388,274.046,519.073,3554,399.307258629,391.811,-394.927,391.727462186,315.468035053,950.965538308,0.999905,10.24744795,1367.24122169,391.377,-8.12237851422
328.920309252,3451.05008381,192.963,3555,390.772759058,1970.05895814,656.860851451,274.064,495.15,3555,909.343478436,391.239,-394.185,391.134746158,1281.32344036,2041.41209015,0.99992,10.154130343,945.789651088,390.774,2.91544967587
309.985497323,3479.18800381,192.969,3556,390.972279178,1401.96423757,683.303316555,274.124,513.371,3556,194.89116882,391.425,-394.434,391.347767847,294.679390587,710.658001981,0.999902,10.224277343,292.72203622,390.973,5.29688329941
354.724441255,4252.87410731,193.011,3557,391.202225929,1967.64523269,784.025336716,274.178,509.137,3557,119.069321864,391.66,-394.608,391.543143254,268.643989314,479.075547124,0.999874,10.1848893517,976.887253285,391.191,-4.65963437224
240.895845357,1511.63309195,193.057,3558,391.372245969,589.776092603,228.549337282,274.227,501.35,3558,457.054420097,391.834,-394.82,391.724412843,533.762017609,1309.21503268,0.999916,10.136302941,290.396746402,391.375,-7.87055647881
342.504836917,5196.71881675,193.07,3559,391.184463134,2927.06944903,1247.29714003,274.256,508.224,3559,221.375991871,391.636,-394.552,391.524757619,275.344347169,649.000933121,0.999854,10.1264389014,922.467574248,391.178,-7.94818834651
316.039179991,3415.32392136,193.123,3560,391.151841016,1572.0568821,550.960804366,274.323,518.204,3560,300.444489807,391.631,-394.492,391.527926933,394.828829724,865.484916785,0.999889,10.2194814266,733.356783188,391.151,-5.68024261912
331.490797169,3287.47078212,193.141,3561,391.021573886,1711.50019151,695.368892154,274.379,527.555,3561,584.395502758,391.46,-394.238,391.384753513,329.574702191,1989.46300999,0.999917,10.2101270577,584.177614107,391.019,-8.21005365115
325.684357023,4270.49242763,193.144,3562,390.459721499,2540.81102586,1067.07010145,274.401,531.012,3562,435.852202343,390.93,-393.839,390.840444248,413.984046118,1308.39219796,0.999885,10.3498168986,626.4061978,390.453,1.53425388673
268.731465613,4647.24309071,193.191,3563,390.701555666,2433.31805159,1122.33054873,274.45,525.422,3563,458.238868066,391.146,-394.092,391.032806206,501.600334536,1422.5624784,0.999952,10.2747267185,270.384868117,390.695,-8.96770943067
264.520431296,4570.50616585,193.167,3564,391.203068432,3037.47861934,1354.28072867,274.523,511.221,3564,748.621290173,391.628,-394.773,391.502494057,501.052042336,1939.46432437,0.999854,10.2927853255,1072.20076105,391.194,4.53478449722
307.466073245,5294.18119379,193.232,3565,390.708288406,3042.30148008,1205.16178469,274.529,529.627,3565,295.187063934,391.167,-394.259,391.049185383,422.042897803,829.85863077,0.999997,10.361841922,1196.70914583,390.719,34.7056357215
258.478505351,5241.05397284,193.256,3566,390.866815136,2995.63650681,1429.97074528,274.573,527.447,3566,326.192246384,391.295,-394.094,391.214480413,214.61524576,968.482862347,0.999884,10.3451630159,1188.2081049,390.852,-9.48158640983
307.813259313,5088.01782875,193.283,3567,390.397243249,2662.33590634,1305.91637127,274.605,542.542,3567,269.394106491,390.863,-393.771,390.746930251,232.329098105,876.66032357,0.999862,10.5742682584,673.030282386,390.403,-2.03749601819
318.291496412,4624.81016544,193.311,3568,390.864054214,2105.22220746,837.906107538,274.613,545.964,3568,559.76412326,391.295,-394.252,391.199818962,412.169679695,1803.49206818,0.999927,10.4580313075,1086.59420945,390.849,-7.5527498928
241.176122486,3157.65119298,193.339,3569,391.08724578,1568.47976294,859.67827075,274.658,502.244,3569,683.971991033,391.528,-394.737,391.412768539,787.978176441,1778.25567446,0.999878,10.279586318,136.640751547,391.092,39.3707277914
239.234843819,3761.12267202,193.417,3570,391.190810456,1429.6434399,893.573228673,274.696,526.93,3570,500.571382085,391.6,-394.713,391.509860928,411.019458878,1473.73576928,0.999914,10.3662218031,128.283798497,391.173,-9.22749948112
252.665023401,2884.70840598,193.446,3571,391.136410861,1535.7144196,608.839833704,274.714,512.282,3571,245.200089608,391.543,-394.633,391.442464291,241.853328624,831.719276721,0.999945,10.240593238,530.013658501,391.138,-11.4437423197
251.080696236,2973.9554725,193.463,3572,391.296435503,1626.02431654,660.652196204,274.779,538.077,3572,248.927737441,391.749,-394.836,391.619184273,378.06269821,637.200048914,0.999941,10.3397304991,353.143800809,391.303,-11.5716796165
252.034039084,1865.65200795,193.499,3573,391.324453057,1251.42352844,281.446455381,274.808,514.622,3573,407.790906631,391.741,-394.912,391.630406138,445.164040898,1050.9584025,0.999936,10.3070889302,846.617473093,391.307,-6.32764147132
302.050213888,2952.7117514,193.47,3574,391.456168302,1487.10209837,542.816972744,274.861,540.177,3574,413.304945091,391.882,-394.897,391.770191232,557.943806897,964.750740418,0.999921,10.3722950879,748.601608872,391.456,-12.133835955
290.925357301,2234.93386853,193.482,3575,391.034082975,1694.12350386,374.913566155,274.896,494.636,3575,648.216565535,391.465,-394.574,391.383986804,656.37875686,1680.04340794,0.999948,10.2600297492,778.933717777,391.022,1.36183264062
265.958478948,3207.23138945,193.475,3576,391.4705497,1962.97700119,526.035518204,274.931,487.521,3576,385.966548537,391.959,-394.883,391.820557243,421.95896005,1099.38597583,0.999877,10.1766176395,1224.70810939,391.48,-4.8335910275
243.38599188,2955.66184233,193.498,3577,391.14653466,1432.59010001,506.514694334,274.961,515.493,3577,294.72273958,391.637,-394.533,391.520248387,148.337904917,1183.64854376,0.999813,10.344367101,571.233396564,391.133,-10.6716677422
268.262024668,4743.90340742,193.499,3578,391.790040469,1857.94491963,868.237363439,275.003,499.628,3578,433.788601873,392.266,-395.139,392.166819558,424.107501638,1365.27778274,0.999899,10.1792338513,580.904351451,391.79,-0.34340758267
28.7042805114,1839.54948823,193.483,3579,391.433070408,90.0327887911,278.618608435,275.047,533.316,3579,211.528071675,391.907,-394.642,391.78890281,154.406303082,729.849752497,0.99985,10.3507817697,3.64715781097,391.439,-11.1693307809
214.399406589,4385.18817154,193.501,3580,391.624362506,1529.98993934,1199.67651833,275.056,530.56,3580,238.061372942,392.101,-394.678,391.974462794,121.893208086,925.481684576,0.999904,10.4415083886,35.8426760006,391.625,-11.9022195129
281.648237615,4239.68934953,193.511,3581,390.551525183,2115.69849054,1237.52985874,275.055,542.299,3581,378.940303072,391.042,-393.706,390.919689633,280.250561932,1152.85476389,0.999898,10.5687559211,367.82575714,390.54,-3.19690136195
305.410890118,4349.31091101,193.49,3582,390.852187442,1404.57393408,902.272709803,275.111,541.367,3582,559.759083979,391.364,-393.97,391.240248381,504.428575479,1512.87321148,0.999942,10.6546767779,316.784756234,390.857,-8.9412600541
258.109428011,4832.66824145,193.539,3583,390.433329309,1593.43716837,1545.86054992,275.158,554.739,3583,236.009487009,390.937,-394.027,390.833194312,235.483808759,617.750821363,0.999958,10.6480866082,192.090440859,390.428,3.61876181889
210.849117978,4126.57674548,193.567,3584,390.892370094,1117.53940566,1163.82860747,275.193,559.085,3584,552.641579277,391.386,-394.302,391.285124263,463.291884953,1499.68039301,0.999868,10.6660778521,165.147920675,390.891,-7.4267801129
197.254692755,2529.51116483,193.592,3585,390.312410947,577.692354709,535.105500443,275.246,541.91,3585,255.354299397,390.851,-393.578,390.736632131,208.832950511,800.841344494,0.999961,10.5746966968,147.010895721,390.313,-9.14362352484
186.547163758,1116.75803784,193.634,3586,391.257595533,378.922245507,187.049048321,275.235,536.197,3586,394.781238533,391.788,-394.474,391.661695966,369.410022532,1048.69156958,0.99994,10.5651552526,280.784625628,391.247,6.46947986254
175.434736489,2289.98295655,193.64,3587,390.323197429,526.35861945,482.405807406,275.256,507.256,3587,212.663200406,390.867,-393.406,390.769907094,327.022685066,714.080354962,0.99987,10.500252939,217.673109371,390.315,-8.14255233824
257.194805697,2688.66280611,193.699,3588,390.230109858,1650.9305011,631.004977603,275.306,539.028,3588,254.928600469,390.841,-393.656,390.724372763,346.90442812,796.328092148,0.999899,10.4578959414,576.764456475,390.23,23.9332798991
239.129483302,1890.82287409,193.695,3589,390.665884351,1153.46394824,486.930604259,275.36,518.484,3589,392.74445836,391.203,-394.34,391.086854658,708.216908808,1349.45793851,0.999922,10.3978166407,243.720138712,390.666,204.887419
223.856306454,2415.2641412,193.753,3590,390.734773232,1156.62541928,541.181353964,275.431,503.804,3590,386.875906491,391.252,-394.462,391.129387053,732.770767574,1279.88163369,0.999843,10.3543725801,403.541127531,390.726,455.791058435
246.064201836,2687.12669833,193.755,3591,391.018405133,1197.36273347,684.832747322,275.467,520.542,3591,318.619910928,391.542,-394.614,391.431067163,441.126402868,1124.37923957,0.99992,10.4073986329,112.856809618,391.022,19.9089378253
254.427858415,3036.0920706,193.782,3592,390.78918836,1252.26262783,672.869590714,275.51,505.346,3592,465.468970395,391.301,-394.325,391.198617084,418.661680223,1255.56829254,0.999917,10.2652411071,123.129760343,390.788,-9.9771798713
229.841412855,3696.28696719,193.842,3593,390.98930143,1402.84109858,935.172518788,275.529,490.886,3593,258.359905114,391.429,-394.46,391.340269122,198.737146473,728.056704306,0.999883,10.1762960332,108.168822842,390.982,-12.5188812634
270.712090633,3042.39182557,193.858,3594,391.127594654,1698.93336963,691.434466293,275.557,480.495,3594,418.356073751,391.62,-394.635,391.514964057,377.31889089,987.913528649,0.999902,10.2004607183,653.324525643,391.121,-11.2347900755
276.500145543,4832.50795535,193.881,3595,391.265743672,2062.93936142,986.660127347,275.555,524.265,3595,591.355468456,391.78,-394.784,391.681358245,676.316611915,1696.25205837,0.999945,10.278408097,926.977795947,391.264,290.969584927
210.544071522,4236.39198355,193.877,3596,391.556537931,1436.87162747,1097.92352067,275.577,503.468,3596,313.204718686,392.072,-395.063,391.950464458,517.880430392,1059.99266768,0.999978,10.1343997226,27.2663807499,391.565,199.468345656
263.978628352,3948.25620364,193.932,3597,391.948350179,2036.61222446,873.784753086,275.609,530.107,3597,660.153164286,392.392,-395.532,392.31639829,489.584887835,1694.82117005,0.999901,10.2958416488,517.138061082,391.932,-7.89167627349
295.227401413,4253.924718,193.969,3598,391.877218874,2475.9605727,1162.66409957,275.65,526.489,3598,862.155605821,392.311,-395.356,392.223517044,741.28597045,2124.62165685,0.999896,10.215978006,-2.98356985901,391.869,-7.33807151901
304.001935468,4597.43954134,193.982,3599,391.361966322,2315.81751472,1030.21200249,275.682,503.542,3599,366.154211206,391.933,-394.491,391.800317584,261.465585595,1047.06369073,0.999837,10.1334424576,723.679306356,391.365,-5.97377928095
338.51555865,4942.64762116,194.023,3600,391.560907679,2183.39653656,1115.32580457,275.755,541.111,3600,645.466762383,392.099,-394.912,391.979280411,489.52963384,1986.33473575,0.999932,10.4030280041,737.608193064,391.557,-1.60684567495
293.020020598,4467.31301952,194.034,3601,391.321170936,2128.11771312,1036.43553393,275.797,521.082,3601,296.612898032,391.832,-394.595,391.726215459,173.053630641,1043.78694362,0.999936,10.3280317263,632.006038127,391.321,-3.50933058827
292.265716195,5006.96488288,194.06,3602,391.600362161,2809.86513776,1425.99328541,275.884,526.341,3602,648.551798546,392.113,-395.09,392.015147562,690.18959122,1516.13201373,0.999892,10.3290281924,577.78327222,391.595,9.51543090964
353.432720904,5405.29906253,194.131,3603,391.892680029,2970.04577363,1527.75162824,275.937,511.665,3603,596.365955783,392.334,-395.323,392.220985903,641.8606757,1245.71677388,0.99992,10.3345636009,1065.11587538,391.895,33.8277356021
360.478446691,5312.6086347,194.191,3604,391.739157525,2896.95440566,1137.54023009,275.967,521.016,3604,454.722206507,392.212,-395.341,392.112334111,412.59216429,1286.76458074,0.999895,10.3825957482,1009.40018017,391.727,-9.46409048477
321.952833272,3000.08640897,194.183,3605,391.533949884,1673.82086389,633.692908237,276.009,530.379,3605,451.085995763,392.026,-395.119,391.917069704,388.482648266,1458.5745145,0.999893,10.3782164457,507.581027532,391.54,-5.37186116087
258.107817642,4489.12806424,194.19,3606,391.569945984,1353.34017978,1186.95313786,276.067,524.28,3606,694.872311684,392.108,-395.168,391.988191608,683.825154183,1919.89295438,0.999896,10.365875693,460.514037706,391.56,84.0861929319
256.89098529,4998.15045773,194.179,3607,391.93275463,1123.52137103,1212.7901029,276.112,568.497,3607,211.228185367,392.464,-395.497,392.362270787,171.249425584,694.168718052,0.999936,10.5187135498,333.453799412,391.923,-11.9872777648
311.97933901,4409.0072246,194.18,3608,391.783485965,1880.2383809,1120.50237716,276.139,526.194,3608,382.244778142,392.37,-395.369,392.266987772,413.30429088,1097.19719125,0.99991,10.4279783463,186.030939349,391.795,8.11542311016
319.081226096,5111.35092063,194.234,3609,392.386037082,2685.58129855,1398.29635855,276.222,537.917,3609,286.700539032,392.959,-396.007,392.858473958,375.444635115,983.044749538,0.999894,10.4772336304,493.432948273,392.378,114.178155194
269.890291562,4487.72352752,194.258,3610,392.344777317,1485.17070118,1150.89988274,276.302,532.047,3610,239.824955914,392.937,-396.011,392.821154881,218.494783414,588.406647066,0.999888,10.532175137,306.397647645,392.341,-1.98080768807
284.014682689,4876.3788952,194.315,3611,392.206168601,2109.84570124,1203.57276294,276.346,549.043,3611,775.359502702,392.801,-395.684,392.701596769,581.61987535,2045.8069936,0.999937,10.5564872826,356.113984064,392.199,1.14391621855
