Epoch,AverageEsReturn,AverageAbsY,MinEsReturn,AverageQ,AverageQLoss,StdReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,Iteration,AverageAction,AverageY,AverageAbsQ,MaxEsReturn,AveragePolicySurr,AverageAbsQYDiff,StdEsReturn,MaxReturn,MinReturn
2002,513.442063266,33.2004501996,97.1377203551,33.1791,3.63486,1042.64569394,175.577,173.046,1603.95710936,239.377231493,2002,0.99902,33.1806019612,33.2076,1123.72836689,-33.4289,0.919103674055,378.983175059,3682.90673664,202.596664226
2003,698.549825127,33.2149031894,146.589080876,33.1928,3.73393,1158.84354462,175.65,173.11,2402.68389451,232.34964833,2003,0.9993,33.1938509125,33.2234,902.191479727,-33.415,0.912307987971,278.923825822,4535.99345652,146.381980173
2004,437.201011786,33.183568433,233.813312273,33.1564,4.10766,818.508217263,175.682,173.135,3570.77791503,213.943632016,2004,0.999006,33.1587319489,33.1886,543.506337542,-33.3792,0.920295430324,143.866101974,4487.03638143,2077.93678187
2005,2012.65871399,33.1185938656,2008.05949756,33.0945,3.93719,1327.70791936,175.692,173.217,2734.99110599,253.910787645,2005,0.999399,33.0969138387,33.1181,2017.25793042,-33.3111,0.925779035449,4.5992164297,5112.20919254,633.690399062
2006,807.979093505,33.1909855948,147.795532146,33.1638,4.0235,1270.97745618,175.748,173.257,2920.78860146,260.853791886,2006,0.999458,33.162795224,33.1965,1955.32394713,-33.39,0.939081625639,750.347719463,4870.48041786,1175.0145482
2007,459.348298738,33.121646364,101.812835255,33.0916,3.26147,1227.04674659,175.739,173.301,3249.0160995,240.567740425,2007,0.999396,33.0947010219,33.1235,1001.72673135,-33.3179,0.904954382199,315.269388972,4806.81932119,394.18392573
2008,494.276700052,33.1830533044,138.76564227,33.1611,3.82209,1656.66563709,175.787,173.314,2815.43035888,225.460072912,2008,0.999299,33.1625236956,33.1901,865.259455689,-33.388,0.913407133907,294.343089637,4468.30778434,162.714430111
2009,1955.13235748,33.2006075089,1167.20010665,33.1794,3.60571,1251.22645808,175.803,173.35,3413.57322425,261.255063702,2009,0.999229,33.1813359481,33.2044,2743.06460831,-33.3909,0.902856937808,787.932250828,4671.91091357,127.88351111
2010,1154.39690538,33.235365679,687.60377645,33.2091,3.46609,1458.08044539,175.894,173.368,2648.18709547,229.734597992,2010,0.999324,33.2087702941,33.2404,1622.07101428,-33.4432,0.895476471929,381.495160947,4444.51278283,167.162824359
2011,647.244188061,33.2030119004,28.3446506784,33.1749,3.60691,1179.37736724,175.947,173.41,3759.12919385,240.762781721,2011,0.99933,33.1760376365,33.2071,1985.20671381,-33.3936,0.898762998212,788.369362013,4610.23245742,177.190854655
2012,872.200209975,33.1413595993,554.347573648,33.115,3.72137,1337.94864875,175.99,173.465,2739.54972114,215.514284847,2012,0.99917,33.1177961475,33.1461,1111.63424452,-33.3432,0.90704884373,234.171185548,4192.09659344,275.834776324
2013,1009.2198166,33.2069831529,600.672345883,33.1833,3.74124,925.247616312,176.054,173.5,2664.1382522,237.8828044,2013,0.99898,33.1825115417,33.2117,1417.76728732,-33.4102,0.917792439291,408.547470717,3957.12627464,652.721163419
2014,591.180604654,33.118772165,101.984719763,33.0878,4.50426,1196.77371313,176.111,173.544,2133.66863097,225.452742337,2014,0.99935,33.0902338819,33.1237,1741.7135267,-33.3182,0.955974689957,546.078726282,4307.22637377,669.847352113
2015,1312.29598104,33.2266050817,523.896611093,33.1986,3.22533,1345.55664949,176.148,173.589,2068.74406316,218.706743271,2015,0.99931,33.1987850783,33.2297,2205.92661004,-33.4221,0.88523586108,690.705650165,4268.67751553,113.515201964
2016,322.934514213,33.240399988,6.84507891091,33.2109,3.92452,979.286589099,176.168,173.603,3606.16284101,258.323666216,2016,0.999302,33.2115515558,33.2444,1280.38624553,-33.4242,0.917889734595,445.055385362,4424.54784327,1520.49297517
2017,515.047247545,33.2277217706,84.517516914,33.1965,3.53205,1145.62424821,176.193,173.668,2900.62564213,253.255099192,2017,0.999378,33.198827189,33.2345,1042.0999465,-33.4321,0.907374805246,307.192934819,4005.53814762,758.848404666
2018,584.427208815,33.255867431,-4.22343079945,33.2289,3.75404,1512.517078,176.281,173.706,2905.96886837,220.143296637,2018,0.999364,33.229371856,33.2629,1826.09197524,-33.4692,0.909736092431,673.239471097,4537.28911974,202.954322853
2019,743.263469688,33.2387172538,743.263469688,33.2146,4.11901,1113.59057821,176.273,173.748,3485.77328736,260.333009846,2019,0.999434,33.2155141955,33.2451,743.263469688,-33.4525,0.933324957335,0.0,4412.14674918,219.013488574
2020,817.084660022,33.2114342218,21.8899702125,33.1835,3.8453,1633.49282979,176.306,173.763,2646.08645406,213.174547846,2020,0.999404,33.1870398919,33.2167,3078.00930186,-33.4277,0.914507464657,993.641841114,4546.86740466,107.578945746
2021,461.900556998,33.2145890367,19.1718208892,33.1839,3.37377,800.886921952,176.3,173.801,3849.23909315,278.072464228,2021,0.999199,33.1837229456,33.22,1033.01607695,-33.4097,0.905266200505,411.075622977,4671.20956111,1679.88093624
2022,1179.0411913,33.2816711072,559.172141052,33.2523,3.5454,1419.81106789,176.402,173.841,2240.62148797,201.429827766,2022,0.999339,33.2549464118,33.2863,2252.15695844,-33.4687,0.915613758128,646.464859503,3852.73476096,27.9267957101
2023,212.254126388,33.2925901558,0.444577313488,33.2705,3.36161,1241.34613759,176.449,173.832,2746.76704258,225.040675186,2023,0.999042,33.270066851,33.2979,419.990547134,-33.4924,0.9149210012,171.303138673,3836.17320932,190.802350048
2024,2340.06402206,33.3432838801,2340.06402206,33.3239,3.79087,1251.7769097,176.488,173.869,3066.50615963,255.982271341,2024,0.999332,33.3237196347,33.3503,2340.06402206,-33.5328,0.916312701154,0.0,4206.34405781,62.0270393084
2025,1353.76851794,33.2250458669,236.315693399,33.2044,3.76586,1029.07970232,176.491,173.914,2665.57796583,235.586789293,2025,0.999221,33.2050010876,33.2308,3433.23968322,-33.4227,0.92903654524,1230.52658247,4033.73269494,1228.23988123
2026,545.541545576,33.3038182348,23.0842199382,33.2783,4.01923,1283.39422538,176.548,173.892,2226.07441109,220.636789633,2026,0.999117,33.2799898174,33.3083,1062.8522367,-33.4972,0.928654233674,458.750475984,3871.96496916,62.0586878004
2027,1914.80599835,33.2980411464,1318.23964403,33.2767,3.58755,313.739452289,176.576,173.93,3558.7827789,266.148154042,2027,0.999196,33.2788050164,33.3041,2511.37235267,-33.4948,0.906771747513,596.566354319,4104.6775176,3099.36365608
2028,337.559117065,33.2992928858,-0.343548846719,33.2852,3.98737,1245.9409717,176.604,174.004,2669.6039994,263.145479845,2028,0.999132,33.2843772661,33.3041,1141.42255286,-33.4996,0.928397700453,418.610409746,3838.14153546,486.164178614
2029,287.398617027,33.2688503173,8.83067378337,33.2516,3.43415,213.658977797,176.672,174.023,3716.36822001,259.408202279,2029,0.999108,33.2524681358,33.2768,1202.24329565,-33.4604,0.904430612738,382.794179069,4039.60818063,3437.54109636
2030,967.099893852,33.2701948345,922.190895349,33.2512,3.90657,1216.38112105,176.712,174.08,2640.40540783,220.495042156,2030,0.999069,33.2541111781,33.2743,1048.27649244,-33.4519,0.929563152671,57.5088315525,3724.55752546,401.7981287
2031,176.353097453,33.2119826352,129.219947025,33.1911,3.85192,885.537140399,176.734,174.121,3467.76017103,232.551706148,2031,0.99923,33.1914162211,33.2195,212.615757249,-33.4046,0.92614958084,32.9524879963,4021.83360508,749.308982044
2032,1601.52000004,33.2677219473,864.400166148,33.2532,3.38603,1038.71086397,176.696,174.134,3405.57064165,282.029845231,2032,0.999248,33.2527174754,33.2746,2338.63983393,-33.4751,0.906568171637,737.119833891,4467.40403561,1120.27713995
2033,2346.54064331,33.2995327498,1966.28230427,33.2819,3.51764,446.418087873,176.749,174.15,3625.41634978,259.494546049,2033,0.999051,33.2836016479,33.3048,2726.79898234,-33.4959,0.897448471958,380.258339035,4122.39812089,2326.71714907
2034,494.089440025,33.2480532726,5.62393804328,33.2308,3.88439,263.606469498,176.761,174.219,3819.76682988,287.604859671,2034,0.99929,33.2328390021,33.2525,1497.62832194,-33.455,0.93573554994,539.857081338,4126.30282234,3282.36408343
2035,413.293610669,33.2840267338,3.65187041613,33.271,3.81867,1042.68740345,176.787,174.243,3589.96452499,294.232939606,2035,0.999291,33.2701670889,33.2911,1218.58182782,-33.492,0.934741816943,477.554728596,4893.11922801,1998.45808483
2036,604.869416795,33.1994188882,1.62566907119,33.1786,4.04725,1402.38770529,176.844,174.318,3099.09931477,285.862806409,2036,0.99931,33.1814336127,33.203,2148.72245773,-33.4247,0.951259468142,751.325097523,4609.50445628,167.098024656
2037,611.295260978,33.3440827337,72.1459608958,33.3238,3.93892,1105.52048746,176.902,174.344,2510.91463581,221.626733884,2037,0.999084,33.3241849214,33.3495,1351.77932166,-33.5453,0.935811250149,541.459231377,3559.39259977,416.78454457
2038,400.90429607,33.2785761345,-9.33453964441,33.2627,3.57876,880.502158969,176.913,174.376,3250.17100734,244.661029818,2038,0.999314,33.2626108985,33.2875,1066.41060702,-33.4756,0.935448825599,400.406942604,3785.50649973,542.377314221
2039,564.588351448,33.3180124844,175.502046002,33.2987,4.03538,1163.93120854,176.952,174.392,3693.33610537,253.533943141,2039,0.999529,33.3012328504,33.3217,964.506878904,-33.5259,0.943849396187,322.200930436,4520.23928065,136.521411044
2040,942.537603432,33.2354535675,110.288035033,33.2137,4.16031,1163.56383998,176.992,174.41,4108.74458874,262.455890104,2040,0.999271,33.2167589505,33.2384,2148.66462292,-33.4253,0.94739590652,753.136587645,4719.30661692,447.950693034
2041,1022.43416776,33.1891138958,47.9628811208,33.1738,3.65653,1190.35238504,177.033,174.431,3145.94652394,234.010171624,2041,0.999105,33.1719620196,33.1972,1553.0174773,-33.3926,0.928066729059,689.963639875,4207.14272982,198.638391019
2042,1417.39295861,33.1942561486,1417.39295861,33.1733,3.56382,1030.287905,177.079,174.481,3503.1257172,239.593336545,2042,0.999074,33.1780194978,33.1962,1417.39295861,-33.3989,0.921043048728,0.0,4140.2521749,300.268061096
2043,3789.21162139,33.2585098085,3789.21162139,33.2355,4.02386,987.114912091,177.127,174.525,3341.86507547,223.800822623,2043,0.999163,33.2363175451,33.2633,3789.21162139,-33.4695,0.935483913391,0.0,3867.87078076,341.072625706
2044,2359.21225066,33.2827382847,997.31183306,33.2618,3.36032,1486.52238807,177.177,174.522,2862.91789172,157.670460731,2044,0.999254,33.262226517,33.2878,3875.37448882,-33.4968,0.914535513966,1180.01658027,4281.91144743,74.3511090904
2045,508.901654672,33.3563237716,139.764103445,33.337,3.71923,685.435183701,177.212,174.576,4233.64089915,257.267693131,2045,0.999072,33.3401151934,33.3595,1409.46706187,-33.565,0.926997921502,492.408440492,4597.69647481,2084.81191245
2046,1115.73895839,33.3676758509,228.561189637,33.352,3.41233,865.867860321,177.273,174.636,3917.39555202,266.520304872,2046,0.999275,33.3516513431,33.373,1572.18949224,-33.5866,0.899131485857,627.417307727,4531.73287466,1971.15714532
2047,771.695672718,33.3875902022,363.451063584,33.3637,3.93071,1583.80973866,177.307,174.688,3361.55509998,235.733123057,2047,0.999207,33.3680361458,33.3912,1579.93975224,-33.6052,0.9370511128,571.524781985,4375.61645158,132.471226553
2048,1313.54388938,33.5049490037,614.406976884,33.4891,3.81253,1019.77532904,177.305,174.729,3461.29906106,241.183517868,2048,0.999195,33.4891722287,33.5081,2409.82063078,-33.7338,0.914070596536,784.927843783,4467.814428,925.740340538
2049,593.341076452,33.4096529295,6.24752797472,33.3909,3.49729,1708.41592923,177.377,174.771,2811.13180116,214.556718149,2049,0.99916,33.3929305751,33.4122,1267.39619961,-33.6293,0.90185985311,485.207389518,4320.38463236,128.202892792
2050,866.876449979,33.3973908333,713.071242716,33.3737,4.0332,207.029508386,177.469,174.838,4133.18758364,261.203433315,2050,0.999417,33.3769143038,33.4007,1020.68165724,-33.6234,0.933460680178,153.805207263,4465.43665678,3813.11615817
2051,1262.83097681,33.5582494182,8.66266027437,33.5405,3.6974,200.806499904,177.516,174.92,4035.35471554,246.441814249,2051,0.999337,33.5395235226,33.5665,3241.27883663,-33.7854,0.90997610634,1465.09785086,4304.51633721,3676.10662739
2052,735.98266116,33.5178552866,114.851978448,33.4953,3.63312,354.588577075,177.544,174.962,3952.46774622,256.173554646,2052,0.998918,33.4956792686,33.5227,1555.82521131,-33.7236,0.911477549257,545.362277024,4442.08506656,2976.77619227
2053,137.468606233,33.5679696151,137.468606233,33.5425,3.77431,193.780572969,177.557,174.974,4309.04641524,279.167904143,2053,0.999221,33.5486595964,33.5688,137.468606233,-33.7791,0.912660218052,0.0,4613.25590227,3907.9294431
2054,1415.34277766,33.5045990246,43.7942975982,33.4863,3.59967,746.41149341,177.596,175.009,4085.83545758,281.023761961,2054,0.999274,33.4858229059,33.51,4034.00482213,-33.7213,0.892834864802,1450.00216174,4579.91390988,2230.47254644
2055,905.887679546,33.5036915269,152.54037647,33.4725,3.96647,436.493422377,177.643,175.052,4212.69273263,277.786570017,2055,0.999329,33.4725424698,33.508,1659.23498262,-33.6976,0.923646119958,753.347303076,4524.05729253,2913.90002568
2056,758.276522612,33.5241147625,84.3309446116,33.4997,4.10582,143.048390088,177.669,175.109,4608.02679518,284.767672308,2056,0.999497,33.5032337063,33.5302,2033.30709352,-33.7228,0.943907968486,902.073309575,4981.5226709,4457.55965664
2057,2089.86050621,33.5259977854,1073.17161785,33.5078,3.62058,718.665048284,177.698,175.152,4794.12511447,288.785581411,2057,0.999443,33.5052862237,33.5355,3746.58842975,-33.7202,0.897403493291,1181.53201041,5453.91666948,2882.76974221
2058,244.713642531,33.611453253,26.0412844297,33.5865,3.74823,544.883540918,177.757,175.21,3891.36959275,228.275986986,2058,0.999271,33.5883755803,33.6145,757.393583501,-33.8131,0.915985181419,267.776157892,4710.85352297,2545.34988637
2059,1753.15709401,33.6170991459,1358.75545375,33.5964,3.95176,1116.38161755,177.745,175.222,2546.02125745,222.710912131,2059,0.999218,33.5965118113,33.6238,2507.16381428,-33.8146,0.921196241921,533.352479332,3954.61722368,573.538635223
2060,541.204226502,33.5497158543,122.965353478,33.5276,3.49703,993.500453464,177.742,175.235,2207.51018883,215.862539454,2060,0.999318,33.528143759,33.5524,1330.9936678,-33.74,0.903532605955,467.708541894,3810.8830652,867.030560674
2061,1074.14112044,33.5853231359,750.502007548,33.556,3.98172,1484.53964055,177.757,175.269,2472.04154348,199.902848971,2061,0.999283,33.5599312726,33.5811,1490.26088052,-33.7891,0.92767723126,309.004099341,3916.24469218,140.482436541
2062,896.830969601,33.6005717902,269.240252107,33.5801,3.68235,931.634200566,177.769,175.318,3151.61733429,236.845778714,2062,0.999245,33.5794892663,33.6076,2146.07202327,-33.7914,0.915815407621,883.350149395,4470.03801607,1344.62090575
2063,356.080438979,33.6112256287,-2.54549561187,33.5917,3.75716,1157.6397243,177.77,175.315,3205.56525333,232.958065462,2063,0.999236,33.5945777912,33.6126,1080.84812792,-33.8085,0.932190271053,410.437747135,4347.63615354,714.792748937
2064,1350.29373366,33.6351000124,544.767004823,33.6135,3.92488,1126.49696475,177.8,175.372,3581.08086969,216.602574827,2064,0.999313,33.6122035787,33.6433,2443.30628969,-33.8511,0.92942867277,801.290180347,4551.3237632,161.940368313
2065,766.813940619,33.5779379774,142.941849598,33.5557,3.86398,1124.15948598,177.849,175.41,3277.83667195,216.886501525,2065,0.99908,33.5580851411,33.5809,1390.68603164,-33.7865,0.939781340456,623.872091021,4127.47499191,140.137772142
2066,880.504534597,33.7074408468,28.2584821458,33.6818,3.41182,1506.38467884,177.892,175.447,3539.63850609,221.283140727,2066,0.99942,33.6853491728,33.7111,1942.47477968,-33.912,0.904624461787,799.70914964,4703.92643555,225.256046073
2067,512.30537978,33.6466578516,3.85272344975,33.6238,3.73827,1247.4680586,177.939,175.514,2098.56935254,204.250763618,2067,0.999328,33.6224486909,33.6541,995.877763615,-33.8576,0.921959251872,423.754684969,4860.87789903,85.5542532572
2068,802.105016577,33.6990205431,368.488165765,33.6714,3.51563,1658.83683458,177.973,175.54,2712.63608932,202.924830243,2068,0.999198,33.6744532526,33.7007,1112.48890508,-33.9051,0.915460571401,343.506945596,4667.3412468,167.471502233
2069,1157.51793119,33.7846051047,136.70634163,33.7589,3.52867,455.515482636,177.964,175.558,4273.2202971,252.465801431,2069,0.999384,33.7619092848,33.7852,2178.32952076,-33.9973,0.912864857309,1020.81158956,4588.87681855,2870.27704645
2070,1878.90544642,33.6640908601,1371.46150091,33.6342,3.93868,1538.41852182,178.031,175.58,3152.05303298,250.992232942,2070,0.999266,33.636024626,33.6696,2386.34939193,-33.8676,0.936114179042,507.443945514,4552.47552116,356.287057306
2071,662.875642545,33.6654231494,163.258767356,33.6366,3.86604,1295.23552926,178.073,175.665,3638.52911287,256.83706454,2071,0.999196,33.6376058067,33.6708,1460.99667844,-33.8722,0.924995061424,403.180774936,4478.87671828,447.137931459
2072,967.813595748,33.7694967259,126.783333395,33.7414,3.60255,938.127765886,178.112,175.691,3589.44571005,273.274014578,2072,0.999242,33.7423758032,33.7739,3302.46955726,-33.975,0.907159589085,1349.76158992,4353.04595163,1291.266184
2073,902.086522407,33.8331763798,207.105286266,33.8066,3.74825,1229.31447241,178.113,175.715,2934.81968547,261.902308619,2073,0.999248,33.8074387159,33.8399,1780.27022363,-34.0479,0.911232090416,655.176483832,4636.23458718,928.309755891
2074,1107.56353109,33.7809277287,285.62422103,33.7456,3.69565,384.882469307,178.141,175.763,4172.13701467,242.915198055,2074,0.999219,33.7498953072,33.7818,1860.29510463,-33.9818,0.913770168913,572.387085057,4580.77780864,3248.67073923
2075,854.263842983,33.7875629584,62.9280858788,33.7546,3.63232,139.134810535,178.172,175.783,4608.55505765,271.522351048,2075,0.999207,33.7544376071,33.7908,2280.20066987,-33.9955,0.914577993053,1010.31787613,4884.3979672,4428.33798512
2076,583.817569941,33.8521238903,583.817569941,33.8239,3.38609,483.736743359,178.234,175.845,3855.74036984,257.74552439,2076,0.999245,33.8284734775,33.8554,583.817569941,-34.0748,0.899269475415,0.0,4240.28823257,2504.22617574
